0199fa91d5ccb9512b591fe2860a23e2a56f1ce28a2013591f43f1677871d9ff,0899817750cb143d2790d737e3db1808b3bf91a155692c678091462a1208d815,aba7891a8f9266817c2a5ca788449b8cbac63fd5755a96867edd8ab57fe03599,4c06430318175d8a5d16b7972849062eae988b44a7d6cafecbb008c742c13a80,bbe0dd0afdb9d996a25a566abcdd0021672c51d23b6afdc2e395d78ca8deadba,44e4f2569dbe6da39b46755eb72c855471a7e12d22a1a857e7e552f62f720a50,3e5c9a7c52919de64248cfa3c7fe360451e622eb2b4b783db90cbdbf0c582503,7f228112092c9c958db1372fff8a5f8d46a9fea6c4661bc833ba65570925208b,a123c8e3a5deff0e188bfab1c7b5202c66e9b8ed6e0eb5c34374649d4e4809c0,22fb30148e00bb170cc92f4e9d12528ce88cfc205b84bcd65c603e0a789ad1ee,e4dc1fe3d10cda19b951d8dc41fdca32382bf4dd09ef7ee702dd1f35dc4f1417,f03224c1590a724a0b4f151a3771484b8936ff05000b1d781dd2f6f8bd6a3e39,4db52037c57e78aaef47ee5eee558c432d8f0f888ce6ad97624898cd1f9fa7fe,b0d9b1eda6447cdfac6e80dbc9d788548393c7a7484f40296526cf2d2e171830,f01e11479977e5d311560ce11954b622b1c89e4ff840bd036a6298f95c1c6723,6c375d5a604a848e9c9c6b0cb1c3382e82867dab90b087bc6841cd32904e5f0f,76103f92ad2e53a00c5473934db28f93e15da08b4a4fd2f23f498853f108ff5a,923ff2f0f80bbc9b126d727d8b0e6fd4ee7adc8b98144772c5cfb6fade3346aa,3fdb31a21a78fc90886ba3b439e500f45e8764308da959a24dd4f3dffd667346,06d760ddef56e65044870077e39a9e8130c30d1dc666f072b5af0f8567824e6c,38d72664cc0a3bf81e6607dcdaf7ec03b97540602cdaaef0545300f6c0d6cb45,d9b4f9d191fac8ac7d2818873f3a9cdb1ddf616d76f521d3148f4a3f674af693,cb457a9e18d521001f717641fd53f8696cb5a7c75967b603246701df0d9a6153,18dc4991184c70fca7e5d37730e09d59a1bf1d36c5db941074124b333af4b7a4,b48776d4aa7f1835e80b4fc31755d310c3f2b97ed4de9919b4d940f8f0ee7c33,73797018a1d78fac9402f06cb8ae7fc5e66154521eb7793751a1205a8199a648,82126db4f55605562d64233e77359ad45beec416752f9c9337c66e7dd040f623,eb2abf9fd970988264854831f5944797c8856b875e45284c4ec79b418b2ce832,c1a46165224cfbdd939ce5cb0debba30421e06f737cf0f7469bced0ff463ed01,f80ea615fd0a8cbe47f57128797969da6d69eacbb77d21524eafd0d833eea7ac,dd9b1fac7dba0f8b4a332c0a335b58da37a674b65d23fa56a84acf16544f5515,cb6d949619c350225e184f6ea0f43690f0ebc3e99a244a6a1211998b84f812b5,a93a978878ce30f7137c5bb00c753352fbeee838d1c867de9e1d9cd5342efb03,72cb9fccb1f19d9a58f05144e7e36c4e745dde5303ff3a2382bebc186c85eecd,e6a47f55c94bf4066ec7f2669d3a7a1728c3cba6e835b8513a0aa59ea1273498,99e285d56d956cd2a38f682e07b1fb95434345d0d8d717909c4f31672d0dc2c6,6a6b3cf199a4c9ea7fdc01999d6f009d11cfeec6dc464dc24133dbb5842c3595,8e9714505f34e5b8ce9f4d83c524ea852895adadc0a71a6e87efd79d671442ab
"670210115","0","66","4","10011004","0","0","0","10011005","670030015","66","3","313","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670040014","0","670100015","650002063"
"0","0","18","0","61001007","0","0","0","61001004","670090016","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670060016","0","670130016","650002071"
"0","0","66","0","10011001","0","0","0","10011002","670300116","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670090016","4","670070016","650002072"
"670340016","0","66","4","10011004","0","0","0","10011005","670380115","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670290116","0","670160016","650002073"
"0","0","18","0","61001007","0","0","0","61001004","670300017","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670090117","0","670110017","650002081"
"0","0","66","0","10011001","0","0","0","10011002","670300017","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670120015","4","670390017","650002082"
"670230017","0","66","4","10011004","0","0","0","10011005","670050016","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670380016","0","670420017","650002083"
"0","0","18","0","61001007","0","0","0","61001004","670280018","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670030018","0","670020018","650002091"
"0","0","66","0","10011001","0","0","0","10011002","670010018","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670210118","4","670280018","650002092"
"670160018","0","66","4","10011004","0","0","0","10011005","670380117","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670270018","0","670420018","650002093"
"0","0","18","0","61001007","0","0","0","61001004","670320019","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670380018","0","670340019","650002101"
"0","0","66","0","10011001","0","0","0","10011002","670210119","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670330017","4","670080019","650002102"
"670340019","0","66","4","10011004","0","0","0","10011005","670380118","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670290119","0","670160019","650002103"
"0","0","18","0","61001007","0","0","0","61001004","670300020","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670090120","0","670110020","650002111"
"0","0","66","0","10011001","0","0","0","10011002","670010020","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670210120","4","670280020","650002112"
"670210120","0","66","4","10011004","0","0","0","10011005","670030020","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670040019","0","670100020","650002113"
"0","0","18","0","61001007","0","0","0","61001004","670060021","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670370021","0","670440021","650002121"
"0","0","66","0","10011001","0","0","0","10011002","670300121","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670090021","4","670070021","650002122"
"670160021","0","66","4","10011004","0","0","0","10011005","670380120","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670270021","0","670420021","650002123"
"0","0","18","0","61001007","0","0","0","61001004","670090022","36","1","326","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670060022","0","670130022","650002131"
"0","0","66","0","10011001","0","0","0","10011002","670210122","66","2","326","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670330020","4","670080022","650002132"
"670230022","0","66","4","10011004","0","0","0","10011005","670050021","66","3","326","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670380021","0","670420022","650002133"
"0","0","18","0","61001007","0","0","0","61001004","670280023","36","1","336","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670030023","0","670020023","650002141"
"0","0","66","0","10011001","0","0","0","10011002","670300023","66","2","336","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670120021","4","670390023","650002142"
"670160023","0","66","4","10011004","0","0","0","10011005","670380122","66","3","336","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670270023","0","670420023","650002143"
"0","0","18","0","61001007","0","0","0","61001004","670280025","36","1","341","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670030025","0","670020025","650002151"
"0","0","66","0","10011001","0","0","0","10011002","670300025","66","2","341","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670050024","4","670140025","650002152"
"670130125","0","66","4","10011004","0","0","0","10011005","670290225","66","3","341","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670330023","0","670250025","650002153"
"0","0","86","0","10011001","0","101011","0","10011002","670090127","86","1","356","0","0","0","2","1","0","0","0","0","4","0","101011","10011003","1","0","0","0","0","86","1","0","670070027","4","670430027","650002161"
"0","0","36","0","62001007","0","0","0","61001004","670270027","36","2","356","0","0","0","2","1","0","0","0","0","0","0","0","62001005","1","0","0","0","0","60","1","0","670280026","0","670010025","650002162"
"670150027","0","86","4","10011004","0","0","0","10011005","670380127","86","3","356","0","0","0","2","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","86","1","0","670240027","0","670220027","650002163"
"0","0","36","0","62001007","0","0","0","61001004","670400029","36","1","356","0","0","0","2","1","0","0","0","0","0","0","0","62001005","1","0","0","0","0","60","1","0","670090029","0","670110029","650002171"
"0","0","86","0","10011001","0","101011","0","10011002","670190027","86","2","356","0","0","0","2","1","0","0","0","0","4","0","101011","10011003","1","0","0","0","0","86","1","0","670050029","4","670380029","650002172"
"670020029","0","86","4","10011004","0","0","0","10011005","670040029","86","3","356","0","0","0","2","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","86","1","0","670130129","0","670050029","650002173"
"0","0","86","0","10011001","0","101011","0","10011002","670090132","86","1","356","0","0","0","2","1","0","0","0","0","4","0","101011","10011003","1","0","0","0","0","86","1","0","670070032","4","670430032","650002181"
"0","0","36","0","62001007","0","0","0","61001004","670230030","36","2","356","0","0","0","2","1","0","0","0","0","0","0","0","62001005","1","0","0","0","0","60","1","0","670060032","0","670300132","650002182"
"670140032","0","86","4","10011004","0","0","0","10011005","670380132","86","3","356","0","0","0","2","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","86","1","0","670120032","0","670420032","650002183"
"0","0","36","0","62001007","0","0","0","61001004","670290134","36","1","371","0","0","0","2","1","0","0","0","0","0","0","0","62001005","1","0","0","0","0","60","1","0","670030034","0","670390034","650002191"
"0","0","86","0","10011001","0","101011","0","10011002","670270034","86","2","371","0","0","0","2","1","0","0","0","0","4","0","101011","10011003","1","0","0","0","0","86","1","0","670280033","4","670010032","650002192"
"670020034","0","86","4","10011004","0","0","0","10011005","670040034","86","3","371","0","0","0","2","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","86","1","0","670130134","0","670050034","650002193"
"0","0","36","0","62001007","0","0","0","61001004","670400037","36","1","386","0","0","0","2","1","0","0","0","0","0","0","0","62001005","1","0","0","0","0","60","1","0","670090037","0","670110037","650002201"
"0","0","86","0","10011001","0","101011","0","10011002","670190035","86","2","386","0","0","0","2","1","0","0","0","0","4","0","101011","10011003","1","0","0","0","0","86","1","0","670050037","4","670380037","650002202"
"670150037","0","86","4","10011004","0","0","0","10011005","670380137","86","3","386","0","0","0","2","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","86","1","0","670240037","0","670220037","650002203"
"0","0","18","0","61001007","0","0","0","61001004","670060010","36","1","273","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670370010","0","670440010","650003011"
"0","0","66","0","10011001","0","0","0","10011002","670300110","66","2","273","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670090010","4","670070010","650003012"
"670160010","0","66","4","10011004","0","0","0","10011005","670380109","66","3","273","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670270010","0","670420010","650003013"
"0","0","18","0","61001007","0","0","0","61001004","670300011","36","1","281","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670090111","0","670110011","650003021"
"0","0","66","0","10011001","0","0","0","10011002","670010011","66","2","281","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670210111","4","670280011","650003022"
"670230011","0","66","4","10011004","0","0","0","10011005","670050010","66","3","281","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670380010","0","670420011","650003023"
"0","0","18","0","61001007","0","0","0","61001004","670320012","36","1","288","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670380011","0","670340012","650003031"
"0","0","66","0","10011001","0","0","0","10011002","670210112","66","2","288","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670330010","4","670080012","650003032"
"670340012","0","66","4","10011004","0","0","0","10011005","670380111","66","3","288","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670290112","0","670160012","650003033"
"0","0","18","0","61001007","0","0","0","61001004","670090013","36","1","298","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670060013","0","670130013","650003041"
"0","0","66","0","10011001","0","0","0","10011002","670300113","66","2","298","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670090013","4","670070013","650003042"
"670210113","0","66","4","10011004","0","0","0","10011005","670030013","66","3","298","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670040012","0","670100013","650003043"
"0","0","18","0","61001007","0","0","0","61001004","670280014","36","1","309","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670030014","0","670020014","650003051"
"0","0","66","0","10011001","0","0","0","10011002","670010014","66","2","309","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670210114","4","670280014","650003052"
"670160014","0","66","4","10011004","0","0","0","10011005","670380113","66","3","309","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670270014","0","670420014","650003053"
"0","0","18","0","61001007","0","0","0","61001004","670090015","36","1","313","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670060015","0","670130015","650003061"
"0","0","66","0","10011001","0","0","0","10011002","670300015","66","2","313","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670120013","4","670390015","650003062"
"670130115","0","66","4","10011004","0","0","0","10011005","670290215","66","3","313","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670330013","0","670250015","650003063"
"0","0","18","0","61001007","0","0","0","61001004","670300016","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670090116","0","670110016","650003071"
"0","0","66","0","10011001","0","0","0","10011002","670300016","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670050015","4","670140016","650003072"
"670230016","0","66","4","10011004","0","0","0","10011005","670050015","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670380015","0","670420016","650003073"
"0","0","18","0","61001007","0","0","0","61001004","670090017","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670060017","0","670130017","650003081"
"0","0","66","0","10011001","0","0","0","10011002","670300117","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670090017","4","670070017","650003082"
"670340017","0","66","4","10011004","0","0","0","10011005","670380116","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670290117","0","670160017","650003083"
"0","0","18","0","61001007","0","0","0","61001004","670300018","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670090118","0","670110018","650003091"
"0","0","66","0","10011001","0","0","0","10011002","670300018","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670120016","4","670390018","650003092"
"670210118","0","66","4","10011004","0","0","0","10011005","670030018","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670040017","0","670100018","650003093"
"0","0","18","0","61001007","0","0","0","61001004","670060019","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670370019","0","670440019","650003101"
"0","0","66","0","10011001","0","0","0","10011002","670010019","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670210119","4","670280019","650003102"
"670160019","0","66","4","10011004","0","0","0","10011005","670380118","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670270019","0","670420019","650003103"
"0","0","18","0","61001007","0","0","0","61001004","670320020","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670380019","0","670340020","650003111"
"0","0","66","0","10011001","0","0","0","10011002","670300020","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670050019","4","670140020","650003112"
"670130120","0","66","4","10011004","0","0","0","10011005","670290220","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670330018","0","670250020","650003113"
"0","0","18","0","61001007","0","0","0","61001004","670280021","36","1","321","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670030021","0","670020021","650003121"
"0","0","66","0","10011001","0","0","0","10011002","670300021","66","2","321","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670120019","4","670390021","650003122"
"670340021","0","66","4","10011004","0","0","0","10011005","670380120","66","3","321","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670290121","0","670160021","650003123"
"0","0","18","0","61001007","0","0","0","61001004","670280022","36","1","326","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670030022","0","670020022","650003131"
"0","0","66","0","10011001","0","0","0","10011002","670300122","66","2","326","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670090022","4","670070022","650003132"
"670210122","0","66","4","10011004","0","0","0","10011005","670030022","66","3","326","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670040021","0","670100022","650003133"
"0","0","18","0","61001007","0","0","0","61001004","670060023","36","1","336","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670370023","0","670440023","650003141"
"0","0","66","0","10011001","0","0","0","10011002","670300023","66","2","336","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670050022","4","670140023","650003142"
"670230023","0","66","4","10011004","0","0","0","10011005","670050022","66","3","336","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670380022","0","670420023","650003143"
"0","0","18","0","61001007","0","0","0","61001004","670300025","36","1","341","0","0","0","1","1","0","0","0","0","0","0","0","61001005","1","0","0","0","0","30","1","0","670090125","0","670110025","650003151"
"0","0","66","0","10011001","0","0","0","10011002","670210125","66","2","341","0","0","0","1","1","0","0","0","0","0","0","101011","10011003","1","0","0","0","0","66","1","0","670330023","4","670080025","650003152"
"670160025","0","66","4","10011004","0","0","0","10011005","670380124","66","3","341","0","0","0","1","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","66","1","0","670270025","0","670420025","650003153"
"0","0","86","0","10011001","0","101011","0","10011002","670290129","86","1","356","0","0","0","2","1","0","0","0","0","4","0","101011","10011003","1","0","0","0","0","86","1","0","670030029","4","670390029","650003161"
"0","0","36","0","62001007","0","0","0","61001004","670230027","36","2","356","0","0","0","2","1","0","0","0","0","0","0","0","62001005","1","0","0","0","0","60","1","0","670060029","0","670300129","650003162"
"670020029","0","86","4","10011004","0","0","0","10011005","670040029","86","3","356","0","0","0","2","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","86","1","0","670130129","0","670050029","650003163"
"0","0","36","0","62001007","0","0","0","61001004","670090131","36","1","356","0","0","0","2","1","0","0","0","0","0","0","0","62001005","1","0","0","0","0","60","1","0","670070031","0","670430031","650003171"
"0","0","86","0","10011001","0","101011","0","10011002","670270031","86","2","356","0","0","0","2","1","0","0","0","0","4","0","101011","10011003","1","0","0","0","0","86","1","0","670280030","4","670010029","650003172"
"670140031","0","86","4","10011004","0","0","0","10011005","670380131","86","3","356","0","0","0","2","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","86","1","0","670120031","0","670420031","650003173"
"0","0","86","0","10011001","0","101011","0","10011002","670400034","86","1","371","0","0","0","2","1","0","0","0","0","4","0","101011","10011003","1","0","0","0","0","86","1","0","670090034","4","670110034","650003181"
"0","0","36","0","62001007","0","0","0","61001004","670190032","36","2","371","0","0","0","2","1","0","0","0","0","0","0","0","62001005","1","0","0","0","0","60","1","0","670050034","0","670380034","650003182"
"670150034","0","86","4","10011004","0","0","0","10011005","670380134","86","3","371","0","0","0","2","1","0","0","0","0","0","0","0","10011006","1","0","101011","0","0","86","1","0","670240034","0","670220034","650003183"
