5c92c3d2e0702199861db4ba7d31ca75ae08a74217a3a882a406389c03339323,0edaf64debdb842dcd52ab58e83a858e189f18739fa73e04fdb4f99ce910eb89,1c00c9715346f2d0c860b49f12fb7331210c6df614907bb330bbbe642804ac8e,95f40066ca1451895d4f1dcf46a7b42cad5d5f2d6b4c691d61e4da9122bd0113,a487986e12581cfa7be87f488f2e7519fe7b728fbd5d048eacdcd2aab5ffafad,63c1cb989e628b7af3b1706397b007a1ad3b83e161f0811e3f6792a7bc31772e,be65756e3b6bf61dbb9379c3c8611720dd27b6bbb6bcb14fa282182a975dc6db,acf256b46b21dc5d800f1f40756e25945e706f6ef8139c5441b31491cceb23d4,8d4d2bc6dd53164056abe777a61b997302af9585bb43bef0db4fef0ff1cd30ab,734f0204d9e610b514e65f1c438ff61faee80d614e5cf7c63196c80178b29c5c,9f56dc3e46fa2f4d8cf013bf92372afde65950afd4204f546873e5ae6517b30b,21aea0379a49ad4f50e4752880d4776bf83250303384a9a787e7619eb0e18479,b405386ad10fb1a7e4d6005175c36df29c56ab6426ca2205db1be71a71d1b84b,92c8d30fbc0ecfe6313b3855361200465968fc27646863b1b1cd25675108ce39,1ec7a33d7405d4e608d3f353f3bc53b130a6f2f55b1425dec06d43fb53b38ae2
"0","111","5712","57","5713","200","0","2","2816","2022/04/12 5:00:00","0","0","2","5711","571"
"0","81","5812","58","5813","200","0","2","2816","2022/04/13 5:00:00","0","0","2","5811","581"
"0","53","5912","59","5913","200","0","2","2816","2022/04/14 5:00:00","0","0","2","5911","591"
"0","-180","6012","60","6013","200","0","2","2816","2022/04/15 5:00:00","0","0","2","6011","601"
"0","-210","6112","61","6113","200","0","2","2816","2022/04/16 5:00:00","0","0","2","6111","611"
"0","-221","6212","62","6213","200","106701","2","2816","2022/04/17 5:00:00","9106703","0","2","6211","621"
"0","24","6312","63","6313","200","0","2","2816","2022/04/18 5:00:00","0","0","2","6311","631"
"0","-6","6412","64","6413","200","0","2","2816","2022/04/19 5:00:00","0","0","2","6411","641"
"0","-33","6512","65","6513","200","0","2","2816","2022/04/20 5:00:00","0","0","2","6511","651"
"0","-63","6612","66","6613","200","0","2","2816","2022/04/21 5:00:00","0","0","2","6611","661"
"0","-91","6712","67","6713","200","0","2","2816","2022/04/22 5:00:00","0","0","2","6711","671"
"0","-121","6812","68","6813","200","0","2","2816","2022/04/23 5:00:00","0","0","2","6811","681"
"0","-150","6912","69","6913","200","0","2","2816","2022/04/24 5:00:00","0","0","2","6911","691"
"0","-180","7012","70","7013","200","0","2","2816","2022/04/25 5:00:00","0","0","2","7011","701"
"0","-208","7112","71","7113","200","0","2","2816","2022/04/26 5:00:00","0","0","2","7111","711"
"0","-236","7212","72","7213","200","0","2","2816","2022/04/27 5:00:00","0","0","2","7211","721"
"0","-266","7312","73","7313","200","0","2","2816","2022/04/28 5:00:00","0","0","2","7311","731"
"0","-295","7412","74","7413","200","0","2","2816","2022/04/29 5:00:00","0","0","2","7411","741"
"1","-360","7512","75","7513","200","0","2","2816","2022/04/30 5:00:00","0","0","2","7511","751"
"0","344","7612","76","7613","100","0","3","2816","2022/05/01 5:00:00","0","0","1","7611","761"
"0","306","7712","77","7713","100","0","3","2816","2022/05/02 5:00:00","0","0","1","7711","771"
"0","390","7812","78","7813","100","0","3","2816","2022/05/03 5:00:00","0","0","1","7811","781"
"0","267","7912","79","7913","100","0","3","2816","2022/05/04 5:00:00","0","0","1","7911","791"
"0","254","8012","80","8013","100","104401","3","2816","2022/05/05 5:00:00","9104403","0","1","8011","801"
"0","230","8112","81","8113","100","0","3","2816","2022/05/06 5:00:00","0","0","1","8111","811"
"0","192","8212","82","8213","100","0","3","2816","2022/05/07 5:00:00","0","0","1","8211","821"
"0","284","8312","83","8313","100","0","3","2816","2022/05/08 5:00:00","0","0","1","8311","831"
"0","153","8412","84","8413","100","0","3","2816","2022/05/09 5:00:00","0","0","1","8411","841"
"0","0","8512","85","8513","100","102301","3","2816","2022/05/10 5:00:00","9102303","0","1","8511","851"
"0","-207","8612","86","8613","100","105901","3","2816","2022/05/11 5:00:00","9105903","0","1","8611","861"
"0","116","8712","87","8713","100","0","3","2816","2022/05/12 5:00:00","0","0","1","8711","871"
"0","78","8812","88","8813","100","0","3","2816","2022/05/13 5:00:00","0","0","1","8811","881"
"0","173","8912","89","8913","100","0","3","2816","2022/05/14 5:00:00","0","0","1","8911","891"
"0","145","9012","90","9013","100","0","3","2816","2022/05/15 5:00:00","0","0","1","9011","901"
"0","40","9112","91","9113","100","0","3","2816","2022/05/16 5:00:00","0","0","1","9111","911"
"0","0","9212","92","9213","100","0","3","2816","2022/05/17 5:00:00","0","0","1","9211","921"
"0","-36","9312","93","9313","100","0","3","2816","2022/05/18 5:00:00","0","0","1","9311","931"
"0","-75","9412","94","9413","100","0","3","2816","2022/05/19 5:00:00","0","0","1","9411","941"
"0","-111","9512","95","9513","100","0","3","2816","2022/05/20 5:00:00","0","0","1","9511","951"
"0","-113","9612","96","9613","100","0","3","2816","2022/05/21 5:00:00","0","0","1","9611","961"
"0","-150","9712","97","9713","100","0","3","2816","2022/05/22 5:00:00","0","0","1","9711","971"
"0","-226","9812","98","9813","100","0","3","2816","2022/05/23 5:00:00","0","0","1","9811","981"
"0","0","9912","99","9913","100","0","3","2816","2022/05/24 5:00:00","0","0","1","9911","991"
"0","-70","10012","100","10013","100","0","3","2816","2022/05/25 5:00:00","0","0","1","10011","1001"
"0","-171","10112","101","10113","100","0","3","2816","2022/05/26 5:00:00","0","0","1","10111","1011"
"0","-263","10212","102","10213","100","0","3","2816","2022/05/27 5:00:00","0","0","1","10211","1021"
"0","-302","10312","103","10313","100","0","3","2816","2022/05/28 5:00:00","0","0","1","10311","1031"
"0","-245","10412","104","10413","100","0","3","2816","2022/05/29 5:00:00","0","0","1","10411","1041"
"0","-318","10512","105","10513","100","0","3","2816","2022/05/30 5:00:00","0","0","1","10511","1051"
"1","-348","10612","106","10613","100","0","3","2816","2022/05/31 5:00:00","0","0","1","10611","1061"
"0","328","10712","107","10713","300","0","4","2816","2022/06/01 5:00:00","0","0","0","10711","1071"
"0","287","10812","108","10813","300","0","4","2816","2022/06/02 5:00:00","0","0","0","10811","1081"
"0","220","10912","109","10913","300","104201","4","2816","2022/06/03 5:00:00","9104203","0","0","10911","1091"
"0","360","11012","110","11013","300","0","4","2816","2022/06/04 5:00:00","0","0","0","11011","1101"
"0","324","11112","111","11113","300","0","4","2816","2022/06/05 5:00:00","0","0","0","11111","1111"
"0","110","11212","112","11213","300","104001","4","2816","2022/06/06 5:00:00","9104003","0","0","11211","1121"
"0","246","11312","113","11313","300","0","4","2816","2022/06/07 5:00:00","0","0","0","11311","1131"
"0","205","11412","114","11413","300","0","4","2816","2022/06/08 5:00:00","0","0","0","11411","1141"
"0","-70","11512","115","11513","300","102101","4","2816","2022/06/09 5:00:00","9102103","0","0","11511","1151"
"0","334","11612","116","11613","300","0","4","2816","2022/06/10 5:00:00","0","0","0","11611","1161"
"0","280","11712","117","11713","300","0","4","2816","2022/06/11 5:00:00","0","0","0","11711","1171"
"0","164","11812","118","11813","300","0","4","2816","2022/06/12 5:00:00","0","0","0","11811","1181"
"0","123","11912","119","11913","300","0","4","2816","2022/06/13 5:00:00","0","0","0","11911","1191"
"0","82","12012","120","12013","300","0","4","2816","2022/06/14 5:00:00","0","0","0","12011","1201"
"0","122","12112","121","12113","300","0","4","2816","2022/06/15 5:00:00","0","0","0","12111","1211"
"0","92","12212","122","12213","300","0","4","2816","2022/06/16 5:00:00","0","0","0","12211","1221"
"0","-100","12312","123","12313","300","106301","4","2816","2022/06/17 5:00:00","9106303","0","0","12311","1231"
"0","41","12412","124","12413","300","0","4","2816","2022/06/18 5:00:00","0","0","0","12411","1241"
"0","0","12512","125","12513","300","0","4","2816","2022/06/19 5:00:00","0","0","0","12511","1251"
"0","70","12612","126","12613","300","0","4","2816","2022/06/20 5:00:00","0","0","0","12611","1261"
"0","31","12712","127","12713","300","0","4","2816","2022/06/21 5:00:00","0","0","0","12711","1271"
"0","-41","12812","128","12813","300","0","4","2816","2022/06/22 5:00:00","0","0","0","12811","1281"
"0","-82","12912","129","12913","300","0","4","2816","2022/06/23 5:00:00","0","0","0","12911","1291"
"0","-123","13012","130","13013","300","0","4","2816","2022/06/24 5:00:00","0","0","0","13011","1301"
"0","-180","13112","131","13113","300","106501","4","2816","2022/06/25 5:00:00","9106503","0","0","13111","1311"
"0","-164","13212","132","13213","300","0","4","2816","2022/06/26 5:00:00","0","0","0","13211","1321"
"0","-205","13312","133","13313","300","0","4","2816","2022/06/27 5:00:00","0","0","0","13311","1331"
"0","-246","13412","134","13413","300","0","4","2816","2022/06/28 5:00:00","0","0","0","13411","1341"
"0","-287","13512","135","13513","300","0","4","2816","2022/06/29 5:00:00","0","0","0","13511","1351"
"1","-370","13612","136","13613","300","0","4","2816","2022/06/30 5:00:00","0","0","0","13611","1361"
"0","357","13712","137","13713","400","0","5","2816","2022/07/01 5:00:00","0","0","3","13711","1371"
"0","319","13812","138","13813","400","0","5","2816","2022/07/02 5:00:00","0","0","3","13811","1381"
"0","330","13912","139","13913","400","0","5","2816","2022/07/03 5:00:00","0","0","3","13911","1391"
"0","305","14012","140","14013","400","0","5","2816","2022/07/04 5:00:00","0","0","3","14011","1401"
"0","310","14112","141","14113","400","100901","5","2816","2022/07/05 5:00:00","9100903","0","3","14111","1411"
"0","282","14212","142","14213","400","0","5","2816","2022/07/06 5:00:00","0","0","3","14211","1421"
"0","133","14312","143","14313","400","101701","5","2816","2022/07/07 5:00:00","9101703","0","3","14311","1431"
"0","246","14412","144","14413","400","0","5","2816","2022/07/08 5:00:00","0","0","3","14411","1441"
"0","209","14512","145","14513","400","0","5","2816","2022/07/09 5:00:00","0","0","3","14511","1451"
"0","172","14612","146","14613","400","0","5","2816","2022/07/10 5:00:00","0","0","3","14611","1461"
"0","129","14712","147","14713","400","105601","5","2816","2022/07/11 5:00:00","9105603","0","3","14711","1471"
"0","134","14812","148","14813","400","0","5","2816","2022/07/12 5:00:00","0","0","3","14811","1481"
"0","97","14912","149","14913","400","0","5","2816","2022/07/13 5:00:00","0","0","3","14911","1491"
"0","60","15012","150","15013","400","0","5","2816","2022/07/14 5:00:00","0","0","3","15011","1501"
"0","22","15112","151","15113","400","0","5","2816","2022/07/15 5:00:00","0","0","3","15111","1511"
"0","-12","15212","152","15213","400","0","5","2816","2022/07/16 5:00:00","0","0","3","15211","1521"
"0","-49","15312","153","15313","400","0","5","2816","2022/07/17 5:00:00","0","0","3","15311","1531"
"0","-86","15412","154","15413","400","0","5","2816","2022/07/18 5:00:00","0","0","3","15411","1541"
"0","-29","15512","155","15513","400","0","5","2816","2022/07/19 5:00:00","0","0","3","15511","1551"
"0","-55","15612","156","15613","400","0","5","2816","2022/07/20 5:00:00","0","0","3","15611","1561"
"0","-124","15712","157","15713","400","0","5","2816","2022/07/21 5:00:00","0","0","3","15711","1571"
"0","-161","15812","158","15813","400","0","5","2816","2022/07/22 5:00:00","0","0","3","15811","1581"
"0","-199","15912","159","15913","400","0","5","2816","2022/07/23 5:00:00","0","0","3","15911","1591"
"0","-235","16012","160","16013","400","0","5","2816","2022/07/24 5:00:00","0","0","3","16011","1601"
"0","0","16112","161","16113","400","106801","5","2816","2022/07/25 5:00:00","9106803","0","3","16111","1611"
"0","-272","16212","162","16213","400","0","5","2816","2022/07/26 5:00:00","0","0","3","16211","1621"
"0","-309","16312","163","16313","400","0","5","2816","2022/07/27 5:00:00","0","0","3","16311","1631"
"0","-172","16412","164","16413","400","105301","5","2816","2022/07/28 5:00:00","9105303","0","3","16411","1641"
"0","-299","16512","165","16513","400","0","5","2816","2022/07/29 5:00:00","0","0","3","16511","1651"
"0","-233","16612","166","16613","400","102701","5","2816","2022/07/30 5:00:00","9102703","0","3","16611","1661"
"1","-356","16712","167","16713","400","0","5","2816","2022/07/31 5:00:00","0","0","3","16711","1671"
"0","306","16812","168","16813","400","0","6","2816","2022/08/01 5:00:00","0","0","3","16811","1681"
"0","226","16912","169","16913","400","0","6","2816","2022/08/02 5:00:00","0","0","3","16911","1691"
"0","146","17012","170","17013","400","0","6","2816","2022/08/03 5:00:00","0","0","3","17011","1701"
"0","66","17112","171","17113","400","0","6","2816","2022/08/04 5:00:00","0","0","3","17111","1711"
"0","-14","17212","172","17213","400","0","6","2816","2022/08/05 5:00:00","0","0","3","17211","1721"
"0","-94","17312","173","17313","400","0","6","2816","2022/08/06 5:00:00","0","0","3","17311","1731"
"0","270","17412","174","17413","400","110801","6","2816","2022/08/07 5:00:00","9110803","0","3","17411","1741"
"0","-174","17512","175","17513","400","0","6","2816","2022/08/08 5:00:00","0","0","3","17511","1751"
"0","55","17612","176","17613","400","104301","6","2816","2022/08/09 5:00:00","9104303","0","3","17611","1761"
"0","50","17712","177","17713","400","100401","6","2816","2022/08/10 5:00:00","9100403","0","3","17711","1771"
"0","-120","17812","178","17813","400","103701","6","2816","2022/08/11 5:00:00","9103703","0","3","17811","1781"
"0","-210","17822","179","17823","400","106101","6","2816","2022/08/11 5:00:00","9106103","0","3","17821","1782"
"0","-254","17912","180","17913","400","0","6","2816","2022/08/12 5:00:00","0","0","3","17911","1791"
"1","-369","18012","181","18013","400","0","6","2816","2022/08/13 5:00:00","0","0","3","18011","1801"
"0","295","18112","182","18113","400","101801","7","2816","2022/08/14 5:00:00","9101803","0","3","18111","1811"
"0","326","18212","183","18213","400","0","7","2816","2022/08/15 5:00:00","0","0","3","18211","1821"
"0","271","18312","184","18313","400","0","7","2816","2022/08/16 5:00:00","0","0","3","18311","1831"
"0","216","18412","185","18413","400","0","7","2816","2022/08/17 5:00:00","0","0","3","18411","1841"
"0","161","18512","186","18513","400","0","7","2816","2022/08/18 5:00:00","0","0","3","18511","1851"
"0","106","18612","187","18613","400","0","7","2816","2022/08/19 5:00:00","0","0","3","18611","1861"
"0","51","18712","188","18713","400","0","7","2816","2022/08/20 5:00:00","0","0","3","18711","1871"
"0","150","18812","189","18813","400","101301","7","2816","2022/08/21 5:00:00","9101303","0","3","18811","1881"
"0","-4","18912","190","18913","400","0","7","2816","2022/08/22 5:00:00","0","0","3","18911","1891"
"0","-59","19012","191","19013","400","0","7","2816","2022/08/23 5:00:00","0","0","3","19011","1901"
"0","-114","19112","192","19113","400","0","7","2816","2022/08/24 5:00:00","0","0","3","19111","1911"
"0","5","19212","193","19213","400","101101","7","2816","2022/08/25 5:00:00","9101103","0","3","19211","1921"
"0","-169","19312","194","19313","400","0","7","2816","2022/08/26 5:00:00","0","0","3","19311","1931"
"0","-130","19412","195","19413","400","100101","7","2816","2022/08/27 5:00:00","9100103","0","3","19411","1941"
"0","-224","19512","196","19513","400","0","7","2816","2022/08/28 5:00:00","0","0","3","19511","1951"
"0","-279","19612","197","19613","400","0","7","2816","2022/08/29 5:00:00","0","0","3","19611","1961"
"0","-369","19712","198","19713","400","0","7","2816","2022/08/30 5:00:00","0","0","3","19711","1971"
"1","-250","19812","199","19813","400","103001","7","2816","2022/08/31 5:00:00","9103003","0","3","19811","1981"
"0","571","19912","200","19913","500","0","8","2816","2022/09/01 5:00:00","0","0","0","19911","1991"
"0","480","20012","201","20013","500","106001","8","2816","2022/09/02 5:00:00","9106003","0","0","20011","2001"
"0","516","20112","202","20113","500","0","8","2816","2022/09/03 5:00:00","0","0","0","20111","2011"
"0","461","20212","203","20213","500","0","8","2816","2022/09/04 5:00:00","0","0","0","20211","2021"
"0","390","20312","204","20313","500","101501","8","2816","2022/09/05 5:00:00","9101503","0","0","20311","2031"
"0","406","20412","205","20413","500","0","8","2816","2022/09/06 5:00:00","0","0","0","20411","2041"
"0","340","20512","206","20513","500","105401","8","2816","2022/09/07 5:00:00","9105403","0","0","20511","2051"
"0","351","20612","207","20613","500","0","8","2816","2022/09/08 5:00:00","0","0","0","20611","2061"
"0","296","20712","208","20713","500","0","8","2816","2022/09/09 5:00:00","0","0","0","20711","2071"
"0","241","20812","209","20813","500","0","8","2816","2022/09/10 5:00:00","0","0","0","20811","2081"
"0","186","20912","210","20913","500","0","8","2816","2022/09/11 5:00:00","0","0","0","20911","2091"
"0","170","21012","211","21013","500","118501","8","2816","2022/09/12 5:00:00","9118503","0","0","21011","2101"
"0","131","21112","212","21113","500","0","8","2816","2022/09/13 5:00:00","0","0","0","21111","2111"
"0","76","21212","213","21213","500","0","8","2816","2022/09/14 5:00:00","0","0","0","21211","2121"
"0","50","21312","214","21313","500","110901","8","2816","2022/09/15 5:00:00","9110903","0","0","21311","2131"
"0","21","21412","215","21413","500","0","8","2816","2022/09/16 5:00:00","0","0","0","21411","2141"
"0","-34","21512","216","21513","500","0","8","2816","2022/09/17 5:00:00","0","0","0","21511","2151"
"0","-89","21612","217","21613","500","0","8","2816","2022/09/18 5:00:00","0","0","0","21611","2161"
"0","-120","21712","218","21713","500","118001","8","2816","2022/09/19 5:00:00","9118003","0","0","21711","2171"
"0","-144","21812","219","21813","500","0","8","2816","2022/09/20 5:00:00","0","0","0","21811","2181"
"0","-199","21912","220","21913","500","0","8","2816","2022/09/21 5:00:00","0","0","0","21911","2191"
"0","-270","22012","221","22013","500","101001","8","2816","2022/09/22 5:00:00","9101003","0","0","22011","2201"
"0","-254","22112","222","22113","500","0","8","2816","2022/09/23 5:00:00","0","0","0","22111","2211"
"0","-309","22212","223","22213","500","0","8","2816","2022/09/24 5:00:00","0","0","0","22211","2221"
"0","-364","22312","224","22313","500","0","8","2816","2022/09/25 5:00:00","0","0","0","22311","2231"
"0","-419","22412","225","22413","500","0","8","2816","2022/09/26 5:00:00","0","0","0","22411","2241"
"0","-474","22512","226","22513","500","0","8","2816","2022/09/27 5:00:00","0","0","0","22511","2251"
"0","-529","22612","227","22613","500","0","8","2816","2022/09/28 5:00:00","0","0","0","22611","2261"
"0","-370","22712","228","22713","500","106601","8","2816","2022/09/29 5:00:00","9106603","0","0","22711","2271"
"1","-579","22812","229","22813","500","0","8","2816","2022/09/30 5:00:00","0","0","0","22811","2281"
"0","383","22912","230","22913","500","0","9","2816","2022/10/01 5:00:00","0","0","0","22911","2291"
"0","339","23012","231","23013","500","0","9","2816","2022/10/02 5:00:00","0","0","0","23011","2301"
"0","296","23112","232","23113","500","0","9","2816","2022/10/03 5:00:00","0","0","0","23111","2311"
"0","290","23212","233","23213","500","102801","9","2816","2022/10/04 5:00:00","9102803","0","0","23211","2321"
"0","253","23312","234","23313","500","0","9","2816","2022/10/05 5:00:00","0","0","0","23311","2331"
"0","210","23412","235","23413","500","0","9","2816","2022/10/06 5:00:00","0","0","0","23411","2341"
"0","167","23512","236","23513","500","0","9","2816","2022/10/07 5:00:00","0","0","0","23511","2351"
"0","200","23612","237","23613","500","0","9","2816","2022/10/08 5:00:00","0","0","0","23611","2361"
"0","180","23712","238","23713","500","0","9","2816","2022/10/09 5:00:00","0","0","0","23711","2371"
"0","130","23812","239","23813","500","100801","9","2816","2022/10/10 5:00:00","9100803","0","0","23811","2381"
"0","125","23912","240","23913","500","0","9","2816","2022/10/11 5:00:00","0","0","0","23911","2391"
"0","83","24012","241","24013","500","0","9","2816","2022/10/12 5:00:00","0","0","0","24011","2401"
"0","100","24112","242","24113","500","0","9","2816","2022/10/13 5:00:00","0","0","0","24111","2411"
"0","80","24212","243","24213","500","0","9","2816","2022/10/14 5:00:00","0","0","0","24211","2421"
"0","41","24312","244","24313","500","0","9","2816","2022/10/15 5:00:00","0","0","0","24311","2431"
"0","-1","24412","245","24413","500","0","9","2816","2022/10/16 5:00:00","0","0","0","24411","2441"
"0","-43","24512","246","24513","500","0","9","2816","2022/10/17 5:00:00","0","0","0","24511","2451"
"0","10","24612","247","24613","500","0","9","2816","2022/10/18 5:00:00","0","0","0","24611","2461"
"0","-10","24712","248","24713","500","0","9","2816","2022/10/19 5:00:00","0","0","0","24711","2471"
"0","-10","24812","249","24813","500","0","9","2816","2022/10/20 5:00:00","0","0","0","24811","2481"
"0","-40","24912","250","24913","500","0","9","2816","2022/10/21 5:00:00","0","0","0","24911","2491"
"0","-85","25012","251","25013","500","0","9","2816","2022/10/22 5:00:00","0","0","0","25011","2501"
"0","-127","25112","252","25113","500","0","9","2816","2022/10/23 5:00:00","0","0","0","25111","2511"
"0","-130","25212","253","25213","500","104901","9","2816","2022/10/24 5:00:00","9104903","0","0","25211","2521"
"0","-270","25312","254","25313","500","104701","9","2816","2022/10/25 5:00:00","9104703","0","0","25311","2531"
"0","-169","25412","255","25413","500","0","9","2816","2022/10/26 5:00:00","0","0","0","25411","2541"
"0","-211","25512","256","25513","500","0","9","2816","2022/10/27 5:00:00","0","0","0","25511","2551"
"0","-253","25612","257","25613","500","0","9","2816","2022/10/28 5:00:00","0","0","0","25611","2561"
"0","-295","25712","258","25713","500","0","9","2816","2022/10/29 5:00:00","0","0","0","25711","2571"
"0","-337","25812","259","25813","500","0","9","2816","2022/10/30 5:00:00","0","0","0","25811","2581"
"1","-379","25912","260","25913","500","0","9","2816","2022/10/31 5:00:00","0","0","0","25911","2591"
"0","600","26012","261","26013","500","0","10","2816","2022/11/01 5:00:00","0","0","0","26011","2601"
"0","560","26112","262","26113","500","0","10","2816","2022/11/02 5:00:00","0","0","0","26111","2611"
