ca153ad2b2f409b1f148dd6902ba91b9ebdc08bb0ce1677070582d2bbb9f577c,ad0092d652547a58a4e074f025dff2b878dda97d478027092cd51499b627d11a,bef511d442fa04f586c2045f426d35930bfd575e038ef6f95f2e895a4b0868be,472b27af1bfd8a140c644d649ef038548d1fccedce3b896803aecda0d1227844,bab0f0a6513b08be0fd10ceed0c4d5bc0a526fca76122b942b0dbcd6e01e4416,926acae62d5fd0148133c867f417dddde0666801168e984efa0436561e10094f,59dbe580fa517c7e3e90e6991a375d24a843b5f8aa7cc2acc77434a5f4dd0c50,4d44fb1d75be7d23ea117e1d71ea5ed0bd617512183434b8ad67bd08a02cefed,638208fffa8e1d69c03243d1b5136c6cd14ff4754a14a454d0a75c9bcd92fa9a,8fd6638e271344cf28b6794f53d5ad0a46128f40f87a7c3def3e6d9efbac631e,04baa586c9b95b311c46097ac81831a27526a1405b9f66ccffe349a24813c7eb,3e30509f8f04b7a6ea58ffda1307e95b9e00cbeebb64a270e4c7df913649e775,88bc423b0ad30f88b9ebddf29737126c665c4363b1db2a20bb9a84bfa95fd251,74d4949834eccdf1940cc8bdf34f6a33af465b7cb7d8e2276611ccb8d33ceacc,628fafa9e487b7bff91e76d73616087c2165c9cd0a5be464e18cc6a159fb8fc1,87700d4fadaa9e5e438110994f67ef70d9d66f2e56543972469b513fce8e1986
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1013110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1013111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1013112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1013113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1013114"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1013115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1013116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1014101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1014102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1014103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1014104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1014105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1014106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1014107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1014108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1014109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1014110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1014111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1014112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1014113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1014114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1014115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1014116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1015101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1015102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1015103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1015104"
"100","2","0","0","2","31025","91002","0","0","150","8","2","0","0","90006","1015105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1015106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1015107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1015108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1015109"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1015110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1015111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1015112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1015113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1015114"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1015115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1015116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1016101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1016102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1016103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1016104"
"100","2","0","0","2","31022","91002","0","0","150","8","2","0","0","90006","1016105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1016106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1016107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1016108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1016109"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1016110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1016111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1016112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1016113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1016114"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1016115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1016116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1017101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1017102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1017103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1017104"
"100","2","0","0","2","31018","91002","0","0","150","8","2","0","0","90006","1017105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1017106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1017107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1017108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1017109"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1017110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1017111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1017112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1017113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1017114"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1017115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1017116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1018101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1018102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1018103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1018104"
"100","2","0","0","2","31042","91002","0","0","150","8","2","0","0","90006","1018105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1018106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1018107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1018108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1018109"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1018110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1018111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1018112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1018113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1018114"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1018115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1018116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1019101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1019102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1019103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1019104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1019105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1019106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1019107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1019108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1019109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1019110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1019111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1019112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1019113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1019114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1019115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1019116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1020101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1020102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1020103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1020104"
"100","2","0","0","2","31025","91002","0","0","150","8","2","0","0","90006","1020105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1020106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1020107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1020108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1020109"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1020110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1020111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1020112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1020113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1020114"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1020115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1020116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1021101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1021102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1021103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1021104"
"100","2","0","0","2","31022","91002","0","0","150","8","2","0","0","90006","1021105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1021106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1021107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1021108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1021109"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1021110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1021111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1021112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1021113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1021114"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1021115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1021116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1022101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1022102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1022103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1022104"
"100","2","0","0","2","31018","91002","0","0","150","8","2","0","0","90006","1022105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1022106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1022107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1022108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1022109"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1022110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1022111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1022112"
