844b9e91502e6f6ca95890285ea661022f99d9bddacb513e063ee44ae6dad911,18b6f1609e17504d763df6b0900da0bd94188b71442cc2a0d1da654f08b3c10d,1cee74f79aa11d37949478db73e6c127c5ed198e6eb811eb280e9f3c687da3a9,e1df3983a5a4f4ee6416e8a4817e8369feb7c4b71bb01cfc34f78bab19ef4b84,332b709c66bd9a95b763feafa3bfc468ffb61c09d9e8c72f63279eceb2f15ac2,314a86b2bb1374e46f2fea2a2574530653c9a9708a0bf7deb57d2b7886bb11e0,99866c218478c707d77110d266e6a0286648d8d58469089657631712ca746fa2,d45ec7b5934bb6998e1d3316d502885bd403145cb64fddfd218226abd918b434,c82654e7020d4d06dc9a4fc22ed24bc7449dda495b943a70c77de0e470123bf9,39bc9b671fe86d7345ad9a32ea7bb2f88e788c249b3cc00e45f0d0bd33f11217,ac7b1e8fc6c4775749eabdda50a584c8a1ac8326f47e9dd43457843d31fb40e1,6aab75870ec4c11d5cd6248337460c46a8c32fb3179c462419298a10750250ef
"10140","2","0","151","107511","10","バタ足","0","1","0","0","10140151"
"10140","2","0","151","107611","10","バタ足","0","1","0","0","10140152"
"10140","1","0","151","107711","10","バタ足","0","1","0","0","10140153"
"10140","2","0","151","108011","10","バタ足","0","1","0","0","10140156"
"10140","2","0","151","110011","10","バタ足","0","1","0","0","10140157"
"10140","1","0","151","110311","3","バタ足","0","1","0","0","10140159"
"10140","2","0","151","110411","10","バタ足","0","1","0","0","10140160"
"10140","2","0","151","110511","10","バタ足","0","1","0","0","10140161"
"10140","1","0","151","113111","5","バタ足","0","1","0","0","10140163"
"10140","1","0","151","113211","5","バタ足","0","1","0","0","10140164"
"10140","1","0","151","113311","5","バタ足","0","1","0","0","10140165"
"10140","2","0","151","113411","10","バタ足","0","1","0","0","10140166"
"10140","2","0","151","113511","10","バタ足","0","1","0","0","10140167"
"10140","2","0","151","113611","10","バタ足","0","1","0","0","10140168"
"10140","1","0","151","115711","5","バタ足","0","1","0","0","10140169"
"10140","2","0","151","117011","10","バタ足","0","1","0","0","10140170"
"10140","2","0","151","117111","10","バタ足","0","1","0","0","10140171"
"10140","2","0","151","117211","10","バタ足","0","1","0","0","10140172"
"10140","2","0","151","117311","10","バタ足","0","1","0","0","10140173"
"10140","2","0","151","117411","10","バタ足","0","1","0","0","10140174"
"10140","2","0","151","122411","10","バタ足","0","1","0","0","10140175"
"10140","1","0","151","122511","5","バタ足","0","1","0","0","10140176"
"10140","2","0","151","122611","10","バタ足","0","1","0","0","10140177"
"10140","1","0","151","122811","10","バタ足","0","1","0","0","10140179"
"10140","1","0","151","122911","10","バタ足","0","1","0","0","10140180"
"10140","1","0","151","126711","5","バタ足","0","1","0","0","10140182"
"10140","2","0","151","126811","10","バタ足","0","1","0","0","10140183"
"10140","1","0","151","127011","5","バタ足","0","1","0","0","10140185"
"10140","2","0","151","129411","10","バタ足","0","1","0","0","10140188"
"10140","2","0","151","129511","10","バタ足","0","1","0","0","10140189"
"10140","2","0","201","107511","10","平泳ぎ","0","1","0","0","10140201"
"10140","2","0","201","107611","10","平泳ぎ","0","1","0","0","10140202"
"10140","1","0","201","107711","10","平泳ぎ","0","1","0","0","10140203"
"10140","2","0","201","108011","20","平泳ぎ","0","1","0","0","10140206"
"10140","2","0","201","110011","10","平泳ぎ","0","1","0","0","10140207"
"10140","1","0","201","110311","3","平泳ぎ","0","1","0","0","10140209"
"10140","2","0","201","110411","10","平泳ぎ","0","1","0","0","10140210"
"10140","2","0","201","110511","10","平泳ぎ","0","1","0","0","10140211"
"10140","1","0","201","113111","5","平泳ぎ","0","1","0","0","10140213"
"10140","1","0","201","113211","5","平泳ぎ","0","1","0","0","10140214"
"10140","2","0","201","113411","10","平泳ぎ","0","1","0","0","10140216"
"10140","2","0","201","113511","10","平泳ぎ","0","1","0","0","10140217"
"10140","2","0","201","113611","10","平泳ぎ","0","1","0","0","10140218"
"10140","1","0","201","115711","5","平泳ぎ","0","1","0","0","10140219"
"10140","2","0","201","117011","10","平泳ぎ","0","1","0","0","10140220"
"10140","2","0","201","117111","10","平泳ぎ","0","1","0","0","10140221"
"10140","2","0","201","117211","10","平泳ぎ","0","1","0","0","10140222"
"10140","2","0","201","117311","10","平泳ぎ","0","1","0","0","10140223"
"10140","2","0","201","117411","10","平泳ぎ","0","1","0","0","10140224"
"10140","2","0","201","122411","10","平泳ぎ","0","1","0","0","10140225"
"10140","1","0","201","122511","5","平泳ぎ","0","1","0","0","10140226"
"10140","2","0","201","122611","10","平泳ぎ","0","1","0","0","10140227"
"10140","1","0","201","126711","5","平泳ぎ","0","1","0","0","10140232"
"10140","2","0","201","126811","10","平泳ぎ","0","1","0","0","10140233"
"10140","1","0","201","127011","5","平泳ぎ","0","1","0","0","10140235"
"10140","2","0","201","129411","10","平泳ぎ","0","1","0","0","10140238"
"10140","2","0","201","129511","10","平泳ぎ","0","1","0","0","10140239"
"10140","2","0","251","107511","10","潜水","0","1","0","0","10140251"
"10140","2","0","251","107611","10","潜水","0","1","0","0","10140252"
"10140","2","0","251","108011","20","潜水","0","1","0","0","10140256"
"10140","2","0","251","110011","10","潜水","0","1","0","0","10140257"
"10140","1","0","251","110311","3","潜水","0","1","0","0","10140259"
"10140","2","0","251","110411","10","潜水","0","1","0","0","10140260"
"10140","2","0","251","110511","10","潜水","0","1","0","0","10140261"
"10140","1","0","251","113111","5","潜水","0","1","0","0","10140263"
"10140","1","0","251","113211","5","潜水","0","1","0","0","10140264"
"10140","2","0","251","113411","10","潜水","0","1","0","0","10140266"
"10140","2","0","251","113611","10","潜水","0","1","0","0","10140268"
"10140","1","0","251","115711","5","潜水","0","1","0","0","10140269"
"10140","2","0","251","117011","10","潜水","0","1","0","0","10140270"
"10140","2","0","251","117211","10","潜水","0","1","0","0","10140272"
"10140","2","0","251","117311","10","潜水","0","1","0","0","10140273"
"10140","2","0","251","117411","10","潜水","0","1","0","0","10140274"
"10140","2","0","251","122411","10","潜水","0","1","0","0","10140275"
"10140","1","0","251","122511","5","潜水","0","1","0","0","10140276"
"10140","2","0","251","122611","10","潜水","0","1","0","0","10140277"
"10140","1","0","251","126711","5","潜水","0","1","0","0","10140282"
"10140","1","0","251","127011","5","潜水","0","1","0","0","10140285"
"10140","2","0","303","107511","10","浮き輪+バタ足（黄）","0","1","0","0","10140301"
"10140","2","0","302","107611","15","浮き輪+バタ足（青）","0","1","0","0","10140302"
"10140","2","0","302","108011","20","浮き輪+バタ足（青）","0","1","0","0","10140306"
"10140","2","0","301","110011","10","浮き輪+バタ足（ピンク）","0","1","0","0","10140307"
"10140","1","0","303","110311","3","浮き輪+バタ足（黄）","0","1","0","0","10140309"
"10140","2","0","302","110411","10","浮き輪+バタ足（青）","0","1","0","0","10140310"
"10140","2","0","302","110511","10","浮き輪+バタ足（青）","0","1","0","0","10140311"
"10140","1","0","302","113111","5","浮き輪+バタ足（青）","0","1","0","0","10140313"
"10140","1","0","302","113211","5","浮き輪+バタ足（青）","0","1","0","0","10140314"
"10140","1","0","302","113311","5","浮き輪+バタ足（青）","0","1","0","0","10140315"
"10140","2","0","302","113411","10","浮き輪+バタ足（青）","0","1","0","0","10140316"
"10140","2","0","302","113511","10","浮き輪+バタ足（青）","0","1","0","0","10140317"
"10140","2","0","302","113611","10","浮き輪+バタ足（青）","0","1","0","0","10140318"
"10140","1","0","302","115711","5","浮き輪+バタ足（青）","0","1","0","0","10140319"
"10140","2","0","301","117011","10","浮き輪+バタ足（ピンク）","0","1","0","0","10140320"
"10140","2","0","302","117111","10","浮き輪+バタ足（青）","0","1","0","0","10140321"
"10140","2","0","303","117211","10","浮き輪+バタ足（黄）","0","1","0","0","10140322"
"10140","2","0","302","117311","10","浮き輪+バタ足（青）","0","1","0","0","10140323"
"10140","2","0","301","117411","10","浮き輪+バタ足（ピンク）","0","1","0","0","10140324"
"10140","2","0","303","122411","10","浮き輪+バタ足（黄）","0","1","0","0","10140325"
"10140","1","0","302","122511","5","浮き輪+バタ足（青）","0","1","0","0","10140326"
"10140","2","0","301","122611","10","浮き輪+バタ足（ピンク）","0","1","0","0","10140327"
"10140","1","0","302","122711","10","浮き輪+バタ足（青）","0","1","0","0","10140328"
"10140","1","0","303","122811","10","浮き輪+バタ足（黄）","0","1","0","0","10140329"
"10140","1","0","301","122911","10","浮き輪+バタ足（ピンク）","0","1","0","0","10140330"
"10140","1","0","301","126711","5","浮き輪+バタ足（ピンク）","0","1","0","0","10140332"
"10140","2","0","303","126811","10","浮き輪+バタ足（黄）","0","1","0","0","10140333"
"10140","1","0","301","127011","5","浮き輪+バタ足（ピンク）","0","1","0","0","10140335"
"10140","2","0","303","129411","10","浮き輪+バタ足（黄）","0","1","0","0","10140338"
"10140","2","0","301","129511","10","浮き輪+バタ足（ピンク）","0","1","0","0","10140339"
"10140","2","0","351","107511","10","ビート板+バタ足（ピンク）","0","1","0","0","10140351"
"10140","2","0","352","107611","15","ビート板+バタ足（青）","0","1","0","0","10140352"
"10140","2","0","352","108011","20","ビート板+バタ足（青）","0","1","0","0","10140356"
"10140","2","0","351","110011","10","ビート板+バタ足（ピンク）","0","1","0","0","10140357"
"10140","1","0","352","110311","3","ビート板+バタ足（青）","0","1","0","0","10140359"
"10140","2","0","352","110411","10","ビート板+バタ足（青）","0","1","0","0","10140360"
"10140","2","0","352","110511","10","ビート板+バタ足（青）","0","1","0","0","10140361"
"10140","1","0","352","113111","5","ビート板+バタ足（青）","0","1","0","0","10140363"
"10140","1","0","352","113211","5","ビート板+バタ足（青）","0","1","0","0","10140364"
"10140","1","0","352","113311","5","ビート板+バタ足（青）","0","1","0","0","10140365"
"10140","2","0","352","113411","10","ビート板+バタ足（青）","0","1","0","0","10140366"
"10140","2","0","352","113511","10","ビート板+バタ足（青）","0","1","0","0","10140367"
"10140","2","0","352","113611","10","ビート板+バタ足（青）","0","1","0","0","10140368"
"10140","1","0","352","115711","5","ビート板+バタ足（青）","0","1","0","0","10140369"
"10140","2","0","351","117011","10","ビート板+バタ足（ピンク）","0","1","0","0","10140370"
"10140","2","0","352","117111","10","ビート板+バタ足（青）","0","1","0","0","10140371"
"10140","2","0","352","117211","10","ビート板+バタ足（青）","0","1","0","0","10140372"
"10140","2","0","352","117311","10","ビート板+バタ足（青）","0","1","0","0","10140373"
"10140","2","0","351","117411","10","ビート板+バタ足（ピンク）","0","1","0","0","10140374"
"10140","2","0","351","122411","10","ビート板+バタ足（ピンク）","0","1","0","0","10140375"
"10140","1","0","352","122511","5","ビート板+バタ足（青）","0","1","0","0","10140376"
"10140","2","0","351","122611","10","ビート板+バタ足（ピンク）","0","1","0","0","10140377"
"10140","1","0","352","122711","10","ビート板+バタ足（青）","0","1","0","0","10140378"
"10140","1","0","351","122811","10","ビート板+バタ足（ピンク）","0","1","0","0","10140379"
"10140","1","0","351","122911","10","ビート板+バタ足（ピンク）","0","1","0","0","10140380"
"10140","1","0","351","126711","5","ビート板+バタ足（ピンク）","0","1","0","0","10140382"
"10140","2","0","352","126811","10","ビート板+バタ足（青）","0","1","0","0","10140383"
"10140","1","0","351","127011","5","ビート板+バタ足（ピンク）","0","1","0","0","10140385"
"10140","2","0","352","129411","10","ビート板+バタ足（青）","0","1","0","0","10140388"
"10140","2","0","351","129511","10","ビート板+バタ足（ピンク）","0","1","0","0","10140389"
"10140","2","0","401","107511","10","漂う（ノーマル）","0","1","0","0","10140401"
"10140","2","0","402","107611","15","漂う（子供）","0","1","0","0","10140402"
"10140","1","0","401","107711","10","漂う（ノーマル）","0","1","0","0","10140403"
"10140","2","0","401","108011","20","漂う（ノーマル）","0","1","0","0","10140406"
"10140","2","0","401","110011","10","漂う（ノーマル）","0","1","0","0","10140407"
"10140","1","0","401","110111","10","漂う（ノーマル）","0","1","0","0","10140408"
"10140","1","0","401","110311","3","漂う（ノーマル）","0","1","0","0","10140409"
"10140","2","0","401","110411","10","漂う（ノーマル）","0","1","0","0","10140410"
"10140","2","0","401","110511","10","漂う（ノーマル）","0","1","0","0","10140411"
"10140","2","0","401","110611","50","漂う（ノーマル）","0","1","0","0","10140412"
"10140","1","0","401","113111","5","漂う（ノーマル）","0","1","0","0","10140413"
"10140","1","0","401","113211","5","漂う（ノーマル）","0","1","0","0","10140414"
"10140","1","0","401","113311","5","漂う（ノーマル）","0","1","0","0","10140415"
"10140","2","0","401","113411","10","漂う（ノーマル）","0","1","0","0","10140416"
"10140","2","0","401","113511","10","漂う（ノーマル）","0","1","0","0","10140417"
"10140","2","0","401","113611","10","漂う（ノーマル）","0","1","0","0","10140418"
"10140","1","0","401","115711","5","漂う（ノーマル）","0","1","0","0","10140419"
"10140","2","0","401","117011","10","漂う（ノーマル）","0","1","0","0","10140420"
"10140","2","0","401","117111","10","漂う（ノーマル）","0","1","0","0","10140421"
"10140","2","0","401","117211","10","漂う（ノーマル）","0","1","0","0","10140422"
"10140","2","0","401","117311","10","漂う（ノーマル）","0","1","0","0","10140423"
"10140","2","0","401","117411","10","漂う（ノーマル）","0","1","0","0","10140424"
"10140","2","0","401","122411","10","漂う（ノーマル）","0","1","0","0","10140425"
"10140","1","0","401","122511","5","漂う（ノーマル）","0","1","0","0","10140426"
"10140","2","0","401","122611","10","漂う（ノーマル）","0","1","0","0","10140427"
"10140","1","0","402","122711","10","漂う（子供）","0","1","0","0","10140428"
"10140","1","0","402","122811","10","漂う（子供）","0","1","0","0","10140429"
"10140","1","0","402","122911","10","漂う（子供）","0","1","0","0","10140430"
"10140","2","0","401","126611","10","漂う（ノーマル）","0","1","0","0","10140431"
"10140","1","0","401","126711","5","漂う（ノーマル）","0","1","0","0","10140432"
"10140","2","0","401","126811","10","漂う（ノーマル）","0","1","0","0","10140433"
"10140","2","0","401","126911","30","漂う（ノーマル）","0","1","0","0","10140434"
"10140","1","0","401","127011","5","漂う（ノーマル）","0","1","0","0","10140435"
"10140","2","0","401","127111","10","漂う（ノーマル）","0","1","0","0","10140436"
"10140","2","0","402","129311","30","漂う（子供）","0","1","0","0","10140437"
"10140","2","0","401","129411","10","漂う（ノーマル）","0","1","0","0","10140438"
"10140","2","0","401","129511","10","漂う（ノーマル）","0","1","0","0","10140439"
"10140","2","0","451","107511","10","クロール","0","1","0","0","10140451"
"10140","2","0","451","108011","20","クロール","0","1","0","0","10140456"
"10140","2","0","451","110011","10","クロール","0","1","0","0","10140457"
"10140","1","0","451","110311","3","クロール","0","1","0","0","10140459"
"10140","2","0","451","110411","10","クロール","0","1","0","0","10140460"
"10140","2","0","451","110511","10","クロール","0","1","0","0","10140461"
"10140","1","0","451","113111","5","クロール","0","1","0","0","10140463"
"10140","1","0","451","113211","5","クロール","0","1","0","0","10140464"
"10140","2","0","451","113411","10","クロール","0","1","0","0","10140466"
"10140","2","0","451","113511","10","クロール","0","1","0","0","10140467"
"10140","1","0","451","115711","5","クロール","0","1","0","0","10140469"
"10140","2","0","451","117011","10","クロール","0","1","0","0","10140470"
"10140","2","0","451","117111","10","クロール","0","1","0","0","10140471"
"10140","2","0","451","117211","10","クロール","0","1","0","0","10140472"
"10140","2","0","451","117311","10","クロール","0","1","0","0","10140473"
"10140","2","0","451","117411","10","クロール","0","1","0","0","10140474"
"10140","2","0","451","122411","10","クロール","0","1","0","0","10140475"
"10140","1","0","451","122511","5","クロール","0","1","0","0","10140476"
"10140","2","0","451","122611","10","クロール","0","1","0","0","10140477"
"10140","1","0","451","126711","5","クロール","0","1","0","0","10140482"
"10140","2","0","451","126811","10","クロール","0","1","0","0","10140483"
"10140","1","0","451","127011","5","クロール","0","1","0","0","10140485"
"10140","2","0","451","129411","10","クロール","0","1","0","0","10140488"
"10140","2","0","501","107511","10","サーフィン","0","1","0","0","10140501"
"10140","2","0","501","107911","20","サーフィン","0","1","0","0","10140505"
"10140","2","0","501","108011","20","サーフィン","0","1","0","0","10140506"
"10140","2","0","501","110011","10","サーフィン","0","1","0","0","10140507"
"10140","1","0","501","110311","3","サーフィン","0","1","0","0","10140509"
"10140","2","0","501","110411","10","サーフィン","0","1","0","0","10140510"
"10140","2","0","501","110511","10","サーフィン","0","1","0","0","10140511"
"10140","1","0","501","113111","5","サーフィン","0","1","0","0","10140513"
"10140","1","0","501","113211","5","サーフィン","0","1","0","0","10140514"
"10140","1","0","501","113311","5","サーフィン","0","1","0","0","10140515"
"10140","2","0","501","113411","10","サーフィン","0","1","0","0","10140516"
"10140","1","0","501","115711","5","サーフィン","0","1","0","0","10140519"
"10140","2","0","501","117111","10","サーフィン","0","1","0","0","10140521"
"10140","2","0","501","117211","10","サーフィン","0","1","0","0","10140522"
"10140","2","0","501","117411","10","サーフィン","0","1","0","0","10140524"
"10140","2","0","501","122411","10","サーフィン","0","1","0","0","10140525"
"10140","1","0","501","122511","5","サーフィン","0","1","0","0","10140526"
"10140","1","0","501","122811","10","サーフィン","0","1","0","0","10140529"
"10140","1","0","501","126711","5","サーフィン","0","1","0","0","10140532"
"10140","2","0","501","126811","10","サーフィン","0","1","0","0","10140533"
"10140","1","0","501","127011","5","サーフィン","0","1","0","0","10140535"
"10140","2","0","501","129411","10","サーフィン","0","1","0","0","10140538"
"10140","2","0","501","129511","10","サーフィン","0","1","0","0","10140539"
"10140","2","107611","851","107511","10","ぺコリーヌ / コッコロ / キャル","107811","1","0","0","10140851"
"10140","2","122611","852","122411","10","ヒヨリ / ユイ / レイ","122511","1","0","0","10140852"
"10140","2","117411","853","117211","10","チカ / ノゾミ / ツムギ","117311","1","0","0","10140853"
"10140","1","122711","854","122911","10","ミソギ / ミミ / キョウカ","122811","1","0","0","10140854"
"10140","1","0","855","113411","20","ハツネ / ミサト","113511","1","0","0","10140855"
"10140","1","0","856","110311","20","サレン / スズメ","107711","1","0","0","10140856"
"10140","2","110611","857","110411","10","マコト / カスミ / マホ / カオリ","115711","1","110511","0","10140857"
"10140","2","126711","858","126811","10","ミフユ / アキノ / タマキ / ユカリ","107911","1","108011","0","10140858"
"10140","1","113311","859","117011","10","エリコ / アンナ / ナナカ / ルカ","113211","1","113111","0","10140859"
"10140","1","0","860","110111","20","イオ / スズナ","110011","1","0","0","10140860"
"10140","2","129511","861","129311","10","チエル / ユニ / クロエ","129411","1","0","0","10140861"
"10140","1","126811","862","126611","20","ネネカ / アキノ / ユカリ","126711","1","0","0","10140862"
"10140","2","126911","863","127111","20","シノブ / クウカ / ランファ","127011","1","0","0","10140863"
"10140","2","0","864","107811","20","キャル / スズナ","110011","1","0","0","10140864"
"10140","1","0","865","110311","20","サレン / ルカ","113111","1","0","0","10140865"
"10140","1","0","866","113411","20","ハツネ / カスミ","115711","1","0","0","10140866"
"10140","2","0","867","113211","20","アンナ / シノブ","127111","1","0","0","10140867"
"10140","2","0","868","117011","20","エリコ / シズル","117111","1","0","0","10140868"
"10140","2","0","869","110011","20","スズナ / カオリ","110511","1","0","0","10140869"
"10140","2","117111","870","110111","20","イオ / クウカ / シズル","127011","1","0","0","10140870"
"10140","2","0","871","122511","20","レイ / ツムギ","117411","1","0","0","10140871"
"10140","1","0","872","110311","20","サレン / アキノ","126711","1","0","0","10140872"
"10140","2","0","873","110411","20","マコト / カスミ","115711","1","0","0","10140873"
"10140","2","0","874","122611","20","ユイ / マコト","110411","1","0","0","10140874"
"10140","2","0","875","129411","20","クロエ / ミフユ","108011","1","0","0","10140875"
"10140","2","0","876","129311","20","ユニ / シズル","117111","1","0","0","10140876"
"10140","2","117411","877","129511","20","チエル / ノゾミ / ツムギ / チカ","117211","1","117311","0","10140877"
"10140","2","0","878","129511","20","チエル / マホ","110611","1","0","0","10140878"
"10140","2","0","879","107611","20","コッコロ / ユイ","122611","1","0","0","10140879"
"10140","2","0","880","129311","20","ユニ / サレン","110311","1","0","0","10140880"
"10140","2","0","881","129311","20","ユニ / ミサト","113511","1","0","0","10140881"
"10140","2","0","882","107911","20","タマキ / ミフユ","108011","1","0","0","10140882"
"10140","2","115711","883","110411","20","マコト / カオリ / カスミ / ヒヨリ","110511","1","122411","0","10140883"
"10140","2","0","884","126611","20","ネネカ / ペコリーヌ","107511","1","0","0","10140884"
"10140","2","0","885","107711","20","スズメ / コッコロ","107611","1","0","0","10140885"
"10140","1","0","886","113111","20","ルカ / レイ","122511","1","0","0","10140886"
"10140","1","0","887","107711","20","スズメ / キョウカ","122711","1","0","0","10140887"
"10140","1","0","889","122811","10","プールサイドを走るミソギ","0","1","0","0","10140889"
"10140","2","0","890","107911","10","プールサイドを走るタマキ","0","1","0","0","10140890"
"10140","2","0","891","122411","10","バタ足で逆走するヒヨリ","0","1","0","0","10140891"
"10140","2","0","892","107911","10","ボートの上で怖がるタマキ","0","1","0","0","10140892"
"10140","2","0","893","107811","10","ボートの上で怖がるキャル","0","1","0","0","10140893"
"10140","1","0","894","127011","5","クラゲと一緒に流れるクウカ","0","1","0","0","10140894"
"10140","2","0","895","107811","10","浮き輪で流れるキャル","0","1","0","0","10140895"
"10140","2","0","896","126611","10","浮き輪で流れるネネカ","0","1","0","0","10140896"
"10140","1","0","901","126811","10","麦しゅわ飲んでも飲まれるな","0","2","0","1","10140901"
"10140","2","0","902","126611","10","流れる大妃","0","2","0","1","10140902"
"10140","2","0","903","113211","10","彼女が伝説に着替えたら","113311","2","0","1","10140903"
"10140","1","122711","904","122911","10","同年代だ、いいね？","122811","2","129311","1","10140904"
"10140","1","107611","905","117111","30","流れるオーラ","117011","2","0","1","10140905"
"10140","1","0","906","126911","30","セッション・イン・ザ・プール","117311","2","0","1","10140906"
"10140","2","113111","907","127111","10","水も滴る下心","427111","2","0","1","10140907"
"10140","1","0","908","126911","10","うかぶぺんぽこりん","107811","2","0","1","10140908"
"10140","1","113411","909","113611","30","彼女のドレスコード","113511","2","0","1","10140909"
"10140","1","110411","910","107911","10","商魂、水泡に帰す","110511","2","0","1","10140910"
"10140","1","122711","911","122911","10","楽しいリトルリリカル一家","122811","2","129311","1","10140911"
"10140","1","122711","912","127111","10","おわかりいただけただろうか","126911","2","0","1","10140912"
"10140","2","0","913","127011","5","水切りドM","0","2","0","1","10140913"
"10140","1","110411","914","110611","20","出発！　リゾートクルーズ","110511","2","0","1","10140914"
"10140","2","0","915","107711","10","プールサイド・メイド","110311","2","0","1","10140915"
"10140","2","117411","916","113111","5","釣り好きのサガ","113311","2","117011","1","10140916"
"10140","2","0","917","126711","5","アキノ・ザ・ループ","110311","2","0","1","10140917"
"10140","2","0","918","110111","20","先生だって頑張る子！","113511","2","0","1","10140918"
"10140","1","117411","919","117211","30","キラキラ☆インフルエンサー","110011","2","0","1","10140919"
"10140","2","0","920","115711","2","名探偵カスミのメルクリゾート事件簿①","0","2","0","1","10140920"
"10140","2","0","921","115711","2","名探偵カスミのメルクリゾート事件簿②","0","2","0","1","10140921"
"10140","2","0","922","115711","2","名探偵カスミのメルクリゾート事件簿③","0","2","0","1","10140922"
"10140","2","0","923","115711","2","名探偵カスミのメルクリゾート事件簿④","0","2","0","1","10140923"
"10140","1","107611","941","107511","30","エンジョイリゾート！　美食殿♪","107811","2","0","2","10140941"
"10140","2","0","942","113211","10","あれからの冒険譚","127111","2","0","2","10140942"
"10140","2","0","943","117411","10","魚心わかれば釣心？","122511","2","0","2","10140943"
"10140","1","108011","944","107911","10","STOP！　無許可営業","126811","2","0","2","10140944"
"10140","1","117011","945","122611","30","恋愛トークはご用心？","110411","2","0","2","10140945"
"10140","1","107911","946","122411","30","十猫十色","107811","2","0","2","10140946"
"10140","1","129311","947","129511","30","ほの明るい水の底から","129411","2","0","2","10140947"
"10140","2","0","951","0","5","ウキキーのおもちゃ","0","1","0","0","10140951"
"10140","1","0","952","0","5","エルダークラウドのおもちゃ","0","1","0","0","10140952"
"10140","2","0","953","0","5","カカオーラのおもちゃ","0","1","0","0","10140953"
