91f134cf6baeea67ddd7183188f53e0053194560d26984f2e4ceb2ad54c1aabb,b001ecc21d275bf38cf77a2399e6a7d584c4b0e6dafd6ba907003551363497a1,6887e5b1b2aeb9e31a1403444c83e276ef7fce6a68df175ad7458767ac8fdf4a,9c562942366c19de36520fba9c9aa0df41c79d998c06e2677aae14b223be7188,b2547027a777fb8363b9dd250509674ac80be67a5dd6e91b6cbed1b165c42c9e,68090350bc1084fae0120972c2e161280eeca2655d9dc3a4b86e3a35b79610bb,883a53ba5614efe022cec1a0802855f67aea04f221c8436c70bae3bcf2f8ce28,d641cfdf33476bb9606dfc90a64d939f9427412a589a07b1eb8dc5a49f7ee1cb,2b1b2220d1c5823d64d921efb68bb6432d52a415db011da28f3c1099f22b0d2a,b27ed7e52983b7d9d708e2cacf37f1014bba608dd15caaf437eebb3386e79733
"2","0","0","25101","3111","2","0","3101","0","12500000"
"2","0","0","25101","3211","2","0","3201","0","12500000"
"3","0","0","25101","3311","2","0","3301","0","13000000"
"3","0","0","25101","3411","2","0","3401","0","13000000"
"3","0","0","25101","3511","2","0","3501","0","13500000"
"3","0","0","25101","3611","2","0","3601","0","13500000"
"3","0","0","25101","3711","2","0","3701","0","13500000"
"3","3812","0","25101","3811","2","0","3801","0","14000000"
"3","0","0","25101","3911","2","0","3901","0","14000000"
"3","0","0","25101","4011","2","0","4001","0","14000000"
"3","0","0","25101","4111","2","0","4101","0","14500000"
"3","4212","0","25101","4211","2","0","4201","0","14500000"
"3","0","0","25101","4311","2","0","4301","0","14500000"
"3","0","0","25101","4411","2","0","4401","0","15000000"
"3","0","0","25101","4511","2","0","4501","0","15000000"
"3","0","0","25101","4611","2","0","4601","0","15000000"
"3","0","0","25101","4711","2","0","4701","0","15500000"
"3","0","0","25101","4811","2","0","4801","0","15500000"
"3","0","0","25101","4911","2","0","4901","0","15500000"
"3","0","0","25101","5011","2","0","5001","0","16000000"
"3","0","0","25101","5111","2","0","5101","0","16000000"
"3","0","0","25101","5211","2","0","5201","0","16000000"
"3","0","0","25101","5311","2","0","5301","0","16500000"
"3","5412","0","25101","5411","2","0","5401","0","16500000"
"3","0","0","25101","5511","2","0","5501","0","16500000"
"3","0","0","25101","5611","2","0","5601","0","17000000"
"3","0","0","25101","5711","2","0","5701","0","17000000"
"3","0","0","25101","5811","2","0","5801","0","17000000"
"3","0","0","25101","5911","2","0","5901","0","17500000"
"3","0","0","25101","6011","2","0","6001","0","17500000"
"3","0","0","25101","6111","2","0","6101","0","17500000"
"3","6212","0","25101","6211","2","0","6201","0","18000000"
"3","0","0","25101","6311","2","0","6301","0","18000000"
"3","0","0","25101","6411","2","0","6401","0","18000000"
"3","0","0","25101","6511","2","0","6501","0","18500000"
"3","0","0","25101","6611","2","0","6601","0","18500000"
"3","6712","0","25101","6711","2","0","6701","0","18500000"
"3","0","0","25101","6811","2","0","6801","0","18500000"
"3","0","0","25101","6911","2","0","6901","0","19000000"
"3","0","0","25101","7011","2","0","7001","0","19000000"
"3","0","0","25101","7111","2","0","7101","0","19000000"
"3","0","0","25101","7211","2","0","7201","0","19000000"
"3","0","0","25101","7311","2","0","7301","0","19500000"
"3","0","0","25101","7411","2","0","7401","0","19500000"
"3","0","0","25101","7511","2","0","7501","0","19500000"
"3","7612","0","25101","7611","2","0","7601","0","19500000"
"3","0","0","25101","7711","2","0","7701","0","20000000"
"3","0","0","25101","7811","2","0","7801","0","20000000"
"3","0","0","25101","7911","2","0","7901","0","20000000"
"3","0","0","25101","8011","2","0","8001","0","20000000"
"3","8112","0","25101","8111","2","0","8101","0","20000000"
"3","0","0","25101","8211","2","0","8201","0","20000000"
"3","8312","0","25101","8311","2","0","8301","0","20000000"
"3","0","0","25101","8411","2","0","8401","0","20000000"
"3","0","0","25101","8511","2","0","8501","0","20000000"
"3","0","0","25101","8611","2","0","8601","0","20000000"
"3","0","0","25101","8711","2","0","8701","0","20000000"
"3","0","0","25101","8811","2","0","8801","0","20000000"
"3","0","0","25101","8911","2","0","8901","0","20000000"
"3","0","0","25101","9011","2","0","9001","0","20000000"
"3","0","0","25101","9111","2","0","9101","0","20000000"
"3","9212","0","25101","9211","2","0","9201","0","20000000"
"3","0","0","25101","9311","2","0","9301","0","20000000"
"3","0","0","25101","9411","2","0","9401","0","20000000"
"3","0","0","25101","9511","2","0","9501","0","20000000"
"3","0","0","25101","9611","2","0","9601","0","20000000"
"3","0","0","25101","9711","2","0","9701","0","20000000"
"3","0","0","25101","9811","2","0","9801","0","20000000"
"3","0","0","25101","9911","2","0","9901","0","20000000"
"3","0","0","25101","10011","2","0","10001","0","20000000"
"3","0","0","25101","10111","2","0","10101","0","20000000"
"3","0","0","25101","10211","2","0","10201","0","20000000"
"3","10312","0","25101","10311","2","0","10301","0","20000000"
"3","0","0","25101","10411","2","0","10401","0","20000000"
"3","0","0","25101","10511","2","0","10501","0","20000000"
"3","0","0","25101","10611","2","0","10601","0","20000000"
"3","0","0","25101","10711","2","0","10701","0","20000000"
"3","0","0","25101","10811","2","0","10801","0","20000000"
"3","0","0","25101","10911","2","0","10901","0","20000000"
"3","0","0","25101","11011","2","0","11001","0","20000000"
"3","0","0","25101","11111","2","0","11101","0","20000000"
"3","0","0","25101","11211","2","0","11201","0","20000000"
"3","0","0","25101","11311","2","0","11301","0","20000000"
"3","0","0","25101","11411","2","0","11401","0","20000000"
"3","0","0","25101","11511","2","0","11501","0","20000000"
"3","0","0","25101","11611","2","0","11601","0","20000000"
"3","0","0","25101","11711","2","0","11701","0","20000000"
"3","0","0","25101","11811","2","0","11801","0","20000000"
"3","11912","0","25101","11911","2","0","11901","0","20000000"
"3","0","0","25101","12011","2","0","12001","0","20000000"
"3","0","0","25101","12111","2","0","12101","0","20000000"
"3","0","0","25101","12211","2","0","12201","0","20000000"
"3","0","0","25101","12311","2","0","12301","0","20000000"
"3","0","0","25101","12411","2","0","12401","0","20000000"
"3","0","0","25101","12511","2","0","12501","0","20000000"
"3","0","0","25101","12611","2","0","12601","0","20000000"
"3","0","0","25101","12711","2","0","12701","0","20000000"
"3","12812","0","25101","12811","2","0","12801","0","20000000"
"3","0","0","25101","12911","2","0","12901","0","20000000"
"3","0","0","25101","13011","2","0","13001","0","20000000"
"3","0","0","25101","13111","2","0","13101","0","20000000"
"3","0","0","25101","13211","2","0","13201","0","20000000"
"3","0","0","25101","13311","2","0","13301","0","20000000"
"3","0","0","25101","13411","2","0","13401","0","20000000"
"3","0","0","25101","13511","2","0","13501","0","20000000"
"3","0","0","25101","13611","2","0","13601","0","20000000"
"3","0","0","25101","13711","2","0","13701","0","20000000"
"3","0","0","25101","13811","2","0","13801","0","20000000"
"3","0","0","25101","13911","2","0","13901","0","20000000"
"3","0","0","25101","14011","2","0","14001","0","20000000"
"3","0","0","25101","14111","2","0","14101","0","20000000"
"3","14212","0","25101","14211","2","0","14201","0","20000000"
"3","0","0","25101","14311","2","0","14301","0","20000000"
"3","0","0","25101","14411","2","0","14401","0","20000000"
"3","0","0","25101","14511","2","0","14501","0","20000000"
"3","0","0","25101","14611","2","0","14601","0","20000000"
"3","0","0","25101","14711","2","0","14701","0","20000000"
"3","0","0","25101","14811","2","0","14801","0","20000000"
"3","0","0","25101","14911","2","0","14901","0","20000000"
"3","0","0","25101","15011","2","0","15001","0","20000000"
"3","0","0","25101","15111","2","0","15101","0","20000000"
"3","0","0","25101","15211","2","0","15201","0","20000000"
"3","0","0","25101","15311","2","0","15301","0","20000000"
"3","0","0","25101","15411","2","0","15401","0","20000000"
"3","0","0","25101","15511","2","0","15501","0","20000000"
"3","0","0","25101","15611","2","0","15601","0","20000000"
"3","0","0","25101","15711","2","0","15701","0","20000000"
"3","15812","0","25101","15811","2","0","15801","0","20000000"
"3","0","0","25101","15911","2","0","15901","0","20000000"
"3","0","0","25101","16011","2","0","16001","0","20000000"
"3","0","0","25101","16111","2","0","16101","0","20000000"
"3","0","0","25101","16211","2","0","16201","0","20000000"
"3","0","0","25101","16311","2","0","16301","0","20000000"
"3","0","0","25101","16411","2","0","16401","0","20000000"
"3","0","0","25101","16511","2","0","16501","0","20000000"
"3","0","0","25101","16611","2","0","16601","0","20000000"
"3","0","0","25101","16711","2","0","16701","0","20000000"
"3","0","0","25101","16811","2","0","16801","0","20000000"
"3","0","0","25101","16911","2","0","16901","0","20000000"
"3","0","0","25101","17011","2","0","17001","0","20000000"
"3","0","0","25101","17111","2","0","17101","0","20000000"
"3","17212","0","25101","17211","2","0","17201","0","20000000"
"3","0","0","25101","17311","2","0","17301","0","20000000"
"3","0","0","25101","17411","2","0","17401","0","20000000"
"3","0","0","25101","17511","2","0","17501","0","20000000"
"3","0","0","25101","17611","2","0","17601","0","20000000"
"3","0","0","25101","17711","2","0","17701","0","20000000"
"3","0","0","25101","17811","2","0","17801","0","20000000"
"3","0","0","25101","17911","2","0","17901","0","20000000"
"3","0","0","25101","18011","2","0","18001","0","20000000"
"3","0","0","25101","18111","2","0","18101","0","20000000"
"3","0","0","25101","18211","2","0","18201","0","20000000"
"3","0","0","25101","18311","2","0","18301","0","20000000"
"3","0","0","25101","18411","2","0","18401","0","20000000"
"3","0","0","25101","18511","2","0","18501","0","20000000"
"3","0","0","25101","18611","2","0","18601","0","20000000"
