29423209204004b712fee8dff2a557f35113f978559cd2f9afe8ea64c91ec139,c1b7049708306a71a1d8f5e79c1bcc9fb9378746f00f0a902d29b14bb0ad5af2,dced7e5434636f85afb1f27bdc2dbd38d0ea843e6f8e4b29708a8a2c37733c44,5c5e574b327e5bb2f4cae4103ebbffe76a19db1bfbb4178d8cc509d7140b54e7,4b73f899420b29b34e934c1e4d9d81085811cfb646b033f053820eaacf3bbc9b,835021f5d43f31e71d8be8dd7def8c815b68bb3dda9bb45b0bb48616234fa33c,772e118cdd52a4d59d8ac4bf9f65071e6695b62f24e0301dae38862d24230d5e,fd2a36ab0f52ea1f37d2311ae13a312a6d0aabcf46ada8273de6dc7256a1219e
"0","107801","0","2019/07/18 14:59:59","31","3","2019/07/13 12:00:00","41"
"0","110301","0","2019/07/31 11:59:59","32","3","2019/07/18 15:00:00","42"
"0","110401","0","2019/08/10 11:59:59","33","3","2019/07/31 12:00:00","43"
"0","107701","0","2019/08/15 14:59:59","34","3","2019/08/10 12:00:00","44"
"0","107901","0","2019/08/15 14:59:59","35","3","2019/08/10 12:00:00","44"
"0","110601","0","2019/08/26 11:59:59","36","3","2019/08/15 15:00:00","45"
"0","104401","0","2019/08/31 11:59:59","37","3","2019/08/26 12:00:00","46"
"0","100601","0","2019/08/31 11:59:59","38","2","2019/08/26 12:00:00","46"
"0","100701","0","2019/08/31 11:59:59","39","2","2019/08/26 12:00:00","46"
"0","103101","0","2019/08/31 11:59:59","40","2","2019/08/26 12:00:00","46"
"0","102201","0","2019/08/31 11:59:59","41","1","2019/08/26 12:00:00","46"
"0","107001","0","2019/09/03 20:59:59","42","3","2019/08/31 12:00:00","47"
"0","106101","0","2019/09/03 20:59:59","43","3","2019/08/31 12:00:00","47"
"0","107101","0","2019/09/03 20:59:59","44","3","2019/08/31 12:00:00","47"
"0","110701","0","2019/09/12 11:59:59","45","3","2019/09/03 21:00:00","48"
"0","105701","0","2019/09/16 14:59:59","46","3","2019/09/12 12:00:00","49"
"0","106301","0","2019/09/16 14:59:59","47","3","2019/09/12 12:00:00","49"
"0","110801","0","2019/09/29 11:59:59","48","3","2019/09/16 15:00:00","50"
"0","107001","0","2019/09/30 11:59:59","49","3","2019/09/29 12:00:00","51"
"0","106101","0","2019/09/30 11:59:59","50","3","2019/09/29 12:00:00","51"
"0","107101","0","2019/09/30 11:59:59","51","3","2019/09/29 12:00:00","51"
"0","111101","1001","2019/10/11 11:59:59","52","3","2019/09/30 12:00:00","52"
"0","108101","0","2019/10/16 14:59:59","53","3","2019/10/11 12:00:00","53"
"0","108301","0","2019/10/16 14:59:59","54","3","2019/10/11 12:00:00","53"
"0","111301","1002","2019/10/31 11:59:59","55","3","2019/10/16 15:00:00","54"
"0","111401","1003","2019/11/11 11:59:59","56","3","2019/10/31 12:00:00","55"
"0","105601","0","2019/11/15 14:59:59","57","3","2019/11/11 12:00:00","56"
"0","101301","0","2019/11/15 14:59:59","58","2","2019/11/11 12:00:00","56"
"0","102701","0","2019/11/15 14:59:59","59","2","2019/11/11 12:00:00","56"
"0","106501","1004","2019/11/30 11:59:59","60","3","2019/11/15 15:00:00","57"
"0","111501","1005","2019/12/11 11:59:59","61","3","2019/11/30 12:00:00","58"
"0","108401","0","2019/12/20 14:59:59","62","3","2019/12/11 12:00:00","59"
"0","108601","0","2019/12/20 14:59:59","63","3","2019/12/11 12:00:00","59"
"0","111701","1006","2019/12/31 11:59:59","64","3","2019/12/20 15:00:00","60"
"0","112001","1007","2020/01/03 18:59:59","65","3","2019/12/31 12:00:00","61"
"0","106101","0","2020/01/03 18:59:59","66","3","2019/12/31 12:00:00","61"
"0","107101","0","2020/01/03 18:59:59","67","3","2019/12/31 12:00:00","61"
"0","107001","0","2020/01/03 18:59:59","68","3","2019/12/31 12:00:00","61"
"0","112001","1007","2020/01/10 11:59:59","69","3","2020/01/03 19:00:00","62"
"0","108801","0","2020/01/16 14:59:59","70","3","2020/01/10 12:00:00","63"
"0","108701","0","2020/01/16 14:59:59","71","3","2020/01/10 12:00:00","63"
"0","111901","1008","2020/01/31 11:59:59","72","3","2020/01/16 15:00:00","64"
"0","112201","1009","2020/02/10 11:59:59","73","3","2020/01/31 12:00:00","65"
"0","109101","0","2020/02/15 14:59:59","74","3","2020/02/10 12:00:00","66"
"0","180401","1010","2020/02/25 11:59:59","75","3","2020/02/15 15:00:00","67"
"0","107001","0","2020/02/25 11:59:59","76","3","2020/02/15 15:00:00","67"
"0","106101","0","2020/02/25 11:59:59","77","3","2020/02/15 15:00:00","67"
"0","107101","0","2020/02/25 11:59:59","78","3","2020/02/15 15:00:00","67"
"0","110001","0","2020/02/29 11:59:59","79","3","2020/02/25 12:00:00","68"
"0","110301","0","2020/02/29 11:59:59","80","3","2020/02/25 12:00:00","68"
"0","112401","1011","2020/03/13 14:59:59","81","3","2020/02/29 12:00:00","69"
"0","112501","1012","2020/03/26 11:59:59","82","3","2020/03/13 15:00:00","70"
"0","110401","0","2020/03/31 11:59:59","83","3","2020/03/26 12:00:00","71"
"0","110601","0","2020/03/31 11:59:59","84","3","2020/03/26 12:00:00","71"
"0","111001","1013","2020/04/10 11:59:59","85","3","2020/03/31 12:00:00","72"
"0","109201","0","2020/04/15 14:59:59","86","3","2020/04/10 12:00:00","73"
"0","109401","0","2020/04/15 14:59:59","87","3","2020/04/10 12:00:00","73"
"0","110901","1014","2020/04/24 11:59:59","88","3","2020/04/15 15:00:00","74"
"0","111101","0","2020/04/30 11:59:59","89","3","2020/04/24 12:00:00","75"
"0","112701","1015","2020/05/10 11:59:59","90","3","2020/04/30 12:00:00","76"
"0","109501","0","2020/05/15 14:59:59","91","3","2020/05/10 12:00:00","77"
"0","109601","0","2020/05/15 14:59:59","92","3","2020/05/10 12:00:00","77"
"0","112801","1016","2020/05/31 11:59:59","93","3","2020/05/15 15:00:00","78"
"0","180501","1017","2020/06/03 18:59:59","94","3","2020/05/31 12:00:00","79"
"0","180401","0","2020/06/03 18:59:59","95","3","2020/05/31 12:00:00","79"
"0","107001","0","2020/06/03 18:59:59","96","3","2020/05/31 12:00:00","79"
"0","106101","0","2020/06/03 18:59:59","97","3","2020/05/31 12:00:00","79"
"0","107101","0","2020/06/03 18:59:59","98","3","2020/05/31 12:00:00","79"
"0","112901","1018","2020/06/10 11:59:59","99","3","2020/06/03 19:00:00","80"
"0","110001","0","2020/06/17 14:59:59","100","3","2020/06/10 12:00:00","81"
"0","110301","0","2020/06/17 14:59:59","101","3","2020/06/10 12:00:00","81"
"0","106601","1019","2020/06/24 11:59:59","102","3","2020/06/17 15:00:00","82"
"0","111501","0","2020/06/30 11:59:59","103","3","2020/06/24 12:00:00","83"
"0","180201","1020","2020/07/03 18:59:59","104","3","2020/06/30 12:00:00","84"
"0","180501","0","2020/07/03 18:59:59","105","3","2020/06/30 12:00:00","84"
"0","180401","0","2020/07/03 18:59:59","106","3","2020/06/30 12:00:00","84"
"0","107001","0","2020/07/03 18:59:59","107","3","2020/06/30 12:00:00","84"
"0","106101","0","2020/07/03 18:59:59","108","3","2020/06/30 12:00:00","84"
"0","107101","0","2020/07/03 18:59:59","109","3","2020/06/30 12:00:00","84"
"0","113101","1021","2020/07/10 11:59:59","110","3","2020/07/03 19:00:00","85"
"0","110401","0","2020/07/15 14:59:59","111","3","2020/07/10 12:00:00","86"
"0","110601","0","2020/07/15 14:59:59","112","3","2020/07/10 12:00:00","86"
"0","113301","1022","2020/07/22 11:59:59","113","3","2020/07/15 15:00:00","87"
"0","112001","0","2020/07/27 11:59:59","114","3","2020/07/22 12:00:00","88"
"0","111901","0","2020/07/27 11:59:59","115","3","2020/07/22 12:00:00","88"
"0","107501","0","2020/07/31 11:59:59","116","3","2020/07/27 12:00:00","89"
"0","107801","0","2020/07/31 11:59:59","117","3","2020/07/27 12:00:00","89"
"0","113401","1023","2020/08/10 11:59:59","118","3","2020/07/31 12:00:00","90"
"0","110701","0","2020/08/15 14:59:59","119","3","2020/08/10 12:00:00","91"
"0","110801","0","2020/08/15 14:59:59","120","3","2020/08/10 12:00:00","91"
"0","113601","1024","2020/08/26 11:59:59","121","3","2020/08/15 15:00:00","92"
"0","107701","0","2020/08/31 11:59:59","122","3","2020/08/26 12:00:00","93"
"0","107901","0","2020/08/31 11:59:59","123","3","2020/08/26 12:00:00","93"
"0","106801","1025","2020/09/03 18:59:59","124","3","2020/08/31 12:00:00","94"
"0","180201","0","2020/09/03 18:59:59","125","3","2020/08/31 12:00:00","94"
"0","180501","0","2020/09/03 18:59:59","126","3","2020/08/31 12:00:00","94"
"0","180401","0","2020/09/03 18:59:59","127","3","2020/08/31 12:00:00","94"
"0","107001","0","2020/09/03 18:59:59","128","3","2020/08/31 12:00:00","94"
"0","106101","0","2020/09/03 18:59:59","129","3","2020/08/31 12:00:00","94"
"0","107101","0","2020/09/03 18:59:59","130","3","2020/08/31 12:00:00","94"
"0","113701","1026","2020/09/14 11:59:59","131","3","2020/09/03 19:00:00","95"
"0","111101","0","2020/09/19 14:59:59","132","3","2020/09/14 12:00:00","96"
"0","111301","0","2020/09/19 14:59:59","133","3","2020/09/14 12:00:00","96"
"0","113801","1027","2020/09/30 11:59:59","134","3","2020/09/19 15:00:00","97"
"0","113901","1028","2020/10/10 11:59:59","135","3","2020/09/30 12:00:00","98"
"0","111401","0","2020/10/15 14:59:59","136","3","2020/10/10 12:00:00","99"
"0","106501","0","2020/10/15 14:59:59","137","3","2020/10/10 12:00:00","99"
"0","114001","1029","2020/10/26 14:59:59","138","3","2020/10/15 15:00:00","100"
"0","108101","0","2020/10/31 11:59:59","139","3","2020/10/26 15:00:00","101"
"0","108301","0","2020/10/31 11:59:59","140","3","2020/10/26 15:00:00","101"
"0","114201","1030","2020/11/10 11:59:59","141","3","2020/10/31 12:00:00","102"
"0","109701","0","2020/11/21 14:59:59","142","3","2020/11/10 12:00:00","103"
"0","109901","0","2020/11/21 14:59:59","143","3","2020/11/10 12:00:00","103"
"0","114301","1031","2020/11/30 11:59:59","144","3","2020/11/16 15:00:00","104"
"0","114401","1032","2020/12/10 11:59:59","145","3","2020/11/30 12:00:00","105"
"0","111501","0","2020/12/21 14:59:59","146","3","2020/12/10 12:00:00","106"
"0","111701","0","2020/12/21 14:59:59","147","3","2020/12/10 12:00:00","106"
"0","108401","0","2020/12/21 14:59:59","148","3","2020/12/10 12:00:00","106"
"0","108601","0","2020/12/21 14:59:59","149","3","2020/12/10 12:00:00","106"
"0","114501","1033","2020/12/31 11:59:59","150","3","2020/12/21 15:00:00","107"
"0","180101","1034","2021/01/03 18:59:59","151","3","2020/12/31 12:00:00","108"
"0","106801","0","2021/01/03 18:59:59","152","3","2020/12/31 12:00:00","108"
"0","180201","0","2021/01/03 18:59:59","153","3","2020/12/31 12:00:00","108"
"0","180501","0","2021/01/03 18:59:59","154","3","2020/12/31 12:00:00","108"
"0","180401","0","2021/01/03 18:59:59","155","3","2020/12/31 12:00:00","108"
"0","107001","0","2021/01/03 18:59:59","156","3","2020/12/31 12:00:00","108"
"0","106101","0","2021/01/03 18:59:59","157","3","2020/12/31 12:00:00","108"
"0","107101","0","2021/01/03 18:59:59","158","3","2020/12/31 12:00:00","108"
"0","111801","1035","2021/01/12 11:59:59","159","3","2021/01/03 19:00:00","109"
"0","112001","0","2021/01/17 11:59:59","160","3","2021/01/12 12:00:00","110"
"0","111901","0","2021/01/17 11:59:59","161","3","2021/01/12 12:00:00","110"
"0","108801","0","2021/01/22 14:59:59","162","3","2021/01/17 12:00:00","111"
"0","108701","0","2021/01/22 14:59:59","163","3","2021/01/17 12:00:00","111"
"0","115001","1036","2021/01/31 11:59:59","164","3","2021/01/22 15:00:00","112"
"0","115501","1037","2021/02/10 11:59:59","165","3","2021/01/31 12:00:00","113"
"0","112201","0","2021/02/15 22:59:59","166","3","2021/02/10 12:00:00","114"
"0","109101","0","2021/02/15 22:59:59","167","3","2021/02/10 12:00:00","114"
"0","106401","1038","2021/02/23 14:59:59","168","3","2021/02/15 23:00:00","115"
"0","113101","0","2021/02/28 11:59:59","169","3","2021/02/23 15:00:00","117"
"0","115701","1039","2021/02/28 11:59:59","170","3","2021/02/23 15:00:00","118"
"0","180601","1040","2021/03/03 18:59:59","171","3","2021/02/28 12:00:00","119"
"0","180101","0","2021/03/03 18:59:59","172","3","2021/02/28 12:00:00","119"
"0","106801","0","2021/03/03 18:59:59","173","3","2021/02/28 12:00:00","119"
"0","180201","0","2021/03/03 18:59:59","174","3","2021/02/28 12:00:00","119"
"0","180501","0","2021/03/03 18:59:59","175","3","2021/02/28 12:00:00","119"
"0","180401","0","2021/03/03 18:59:59","176","3","2021/02/28 12:00:00","119"
"0","107001","0","2021/03/03 18:59:59","177","3","2021/02/28 12:00:00","119"
"0","106101","0","2021/03/03 18:59:59","178","3","2021/02/28 12:00:00","119"
"0","107101","0","2021/03/03 18:59:59","179","3","2021/02/28 12:00:00","119"
"0","115901","1041","2021/03/12 11:59:59","180","3","2021/03/03 19:00:00","120"
"0","112401","0","2021/03/24 11:59:59","181","3","2021/03/08 12:00:00","121"
"0","112501","0","2021/03/24 11:59:59","182","3","2021/03/08 12:00:00","121"
"0","113401","0","2021/03/22 14:59:59","183","3","2021/03/12 12:00:00","122"
"0","116001","1042","2021/03/31 11:59:59","184","3","2021/03/22 15:00:00","123"
"0","116301","1043","2021/04/08 11:59:59","185","3","2021/03/31 12:00:00","125"
"0","111001","0","2021/04/15 14:59:59","186","3","2021/04/08 12:00:00","126"
"0","110901","0","2021/04/15 14:59:59","187","3","2021/04/08 12:00:00","126"
"0","116201","1044","2021/04/22 11:59:59","188","3","2021/04/15 15:00:00","127"
"0","113901","0","2021/04/28 11:59:59","189","3","2021/04/22 12:00:00","128"
"0","107101","1045","2021/04/30 11:59:59","190","3","2021/04/28 12:00:00","129"
"0","180601","0","2021/04/30 11:59:59","191","3","2021/04/28 12:00:00","129"
"0","180101","0","2021/04/30 11:59:59","192","3","2021/04/28 12:00:00","129"
"0","106801","0","2021/04/30 11:59:59","193","3","2021/04/28 12:00:00","129"
"0","180201","0","2021/04/30 11:59:59","194","3","2021/04/28 12:00:00","129"
"0","180501","0","2021/04/30 11:59:59","195","3","2021/04/28 12:00:00","129"
"0","180401","0","2021/04/30 11:59:59","196","3","2021/04/28 12:00:00","129"
"0","107001","0","2021/04/30 11:59:59","197","3","2021/04/28 12:00:00","129"
"0","106101","0","2021/04/30 11:59:59","198","3","2021/04/28 12:00:00","129"
"0","116501","1046","2021/05/11 11:59:59","199","3","2021/04/30 12:00:00","130"
"0","112701","0","2021/05/21 14:59:59","200","3","2021/05/11 12:00:00","131"
"0","112801","0","2021/05/21 14:59:59","201","3","2021/05/11 12:00:00","131"
"0","116601","1047","2021/05/31 11:59:59","202","3","2021/05/21 15:00:00","133"
"0","116701","1048","2021/06/09 11:59:59","203","3","2021/05/31 12:00:00","134"
"0","112901","0","2021/06/16 14:59:59","204","3","2021/06/09 12:00:00","135"
"0","106601","0","2021/06/16 14:59:59","205","3","2021/06/09 12:00:00","135"
"0","110301","0","2021/06/20 14:59:59","206","3","2021/06/16 15:00:00","136"
"0","110001","0","2021/06/20 14:59:59","207","3","2021/06/16 15:00:00","136"
"0","116901","1049","2021/06/24 14:59:59","208","3","2021/06/16 15:00:00","137"
"0","107801","0","2021/06/24 14:59:59","209","3","2021/06/20 15:00:00","138"
"0","107501","0","2021/06/24 14:59:59","210","3","2021/06/20 15:00:00","138"
"0","114401","0","2021/06/30 11:59:59","211","3","2021/06/24 15:00:00","139"
"0","180301","1050","2021/07/03 18:59:59","212","3","2021/06/30 12:00:00","140"
"0","180601","0","2021/07/03 18:59:59","213","3","2021/06/30 12:00:00","140"
"0","180101","0","2021/07/03 18:59:59","214","3","2021/06/30 12:00:00","140"
"0","106801","0","2021/07/03 18:59:59","215","3","2021/06/30 12:00:00","140"
"0","180201","0","2021/07/03 18:59:59","216","3","2021/06/30 12:00:00","140"
"0","180501","0","2021/07/03 18:59:59","217","3","2021/06/30 12:00:00","140"
"0","180401","0","2021/07/03 18:59:59","218","3","2021/06/30 12:00:00","140"
"0","107001","0","2021/07/03 18:59:59","219","3","2021/06/30 12:00:00","140"
"0","106101","0","2021/07/03 18:59:59","220","3","2021/06/30 12:00:00","140"
"0","107101","0","2021/07/03 18:59:59","221","3","2021/06/30 12:00:00","140"
"0","117001","1051","2021/07/12 11:59:59","222","3","2021/07/03 19:00:00","141"
"0","113101","0","2021/07/15 14:59:59","223","3","2021/07/08 12:00:00","142"
"0","107701","0","2021/07/19 14:59:59","224","3","2021/07/15 12:00:00","143"
"0","107901","0","2021/07/19 14:59:59","225","3","2021/07/15 12:00:00","143"
"0","117101","1052","2021/07/24 14:59:59","226","3","2021/07/15 15:00:00","144"
"0","110401","0","2021/07/24 14:59:59","227","3","2021/07/19 15:00:00","145"
"0","111801","0","2021/07/31 11:59:59","228","3","2021/07/24 15:00:00","146"
"0","115001","0","2021/07/31 11:59:59","229","3","2021/07/24 15:00:00","146"
"0","117201","1053","2021/08/09 11:59:59","230","3","2021/07/31 12:00:00","147"
"0","113401","0","2021/08/15 14:59:59","231","3","2021/08/09 12:00:00","148"
"0","117301","1054","2021/08/23 11:59:59","232","3","2021/08/15 15:00:00","149"
"0","115501","0","2021/08/31 11:59:59","233","3","2021/08/23 12:00:00","150"
"0","180701","1055","2021/09/03 18:59:59","234","3","2021/08/31 12:00:00","151"
"0","180301","0","2021/09/03 18:59:59","235","3","2021/08/31 12:00:00","151"
"0","180601","0","2021/09/03 18:59:59","236","3","2021/08/31 12:00:00","151"
"0","180101","0","2021/09/03 18:59:59","237","3","2021/08/31 12:00:00","151"
"0","106801","0","2021/09/03 18:59:59","238","3","2021/08/31 12:00:00","151"
"0","180201","0","2021/09/03 18:59:59","239","3","2021/08/31 12:00:00","151"
"0","180501","0","2021/09/03 18:59:59","240","3","2021/08/31 12:00:00","151"
"0","180401","0","2021/09/03 18:59:59","241","3","2021/08/31 12:00:00","151"
"0","107001","0","2021/09/03 18:59:59","242","3","2021/08/31 12:00:00","151"
"0","106101","0","2021/09/03 18:59:59","243","3","2021/08/31 12:00:00","151"
"0","107101","0","2021/09/03 18:59:59","244","3","2021/08/31 12:00:00","151"
"0","117501","1056","2021/09/08 11:59:59","245","3","2021/09/03 19:00:00","152"
"0","113701","0","2021/09/13 11:59:59","246","3","2021/09/08 12:00:00","153"
"0","113801","0","2021/09/13 11:59:59","247","3","2021/09/08 12:00:00","153"
"0","117601","1057","2021/09/18 11:59:59","248","3","2021/09/13 12:00:00","154"
"0","118001","1058","2021/09/24 11:59:59","249","3","2021/09/18 12:00:00","155"
"0","108101","0","2021/09/30 11:59:59","250","3","2021/09/24 12:00:00","156"
"0","108301","0","2021/09/30 11:59:59","251","3","2021/09/24 12:00:00","156"
"0","110601","0","2021/09/30 11:59:59","252","3","2021/09/24 12:00:00","157"
"0","117701","1059","2021/10/08 11:59:59","253","3","2021/09/30 12:00:00","158"
"0","113901","0","2021/10/15 14:59:59","254","3","2021/10/08 12:00:00","159"
"0","117901","1060","2021/10/22 11:59:59","255","3","2021/10/15 15:00:00","160"
"0","111101","0","2021/10/31 11:59:59","256","3","2021/10/22 12:00:00","161"
"0","106701","1061","2021/11/03 18:59:59","257","3","2021/10/31 12:00:00","162"
"0","180701","0","2021/11/03 18:59:59","258","3","2021/10/31 12:00:00","162"
"0","180301","0","2021/11/03 18:59:59","259","3","2021/10/31 12:00:00","162"
"0","180601","0","2021/11/03 18:59:59","260","3","2021/10/31 12:00:00","162"
"0","180101","0","2021/11/03 18:59:59","261","3","2021/10/31 12:00:00","162"
"0","106801","0","2021/11/03 18:59:59","262","3","2021/10/31 12:00:00","162"
"0","180201","0","2021/11/03 18:59:59","263","3","2021/10/31 12:00:00","162"
"0","180501","0","2021/11/03 18:59:59","264","3","2021/10/31 12:00:00","162"
"0","180401","0","2021/11/03 18:59:59","265","3","2021/10/31 12:00:00","162"
"0","107001","0","2021/11/03 18:59:59","266","3","2021/10/31 12:00:00","162"
"0","106101","0","2021/11/03 18:59:59","267","3","2021/10/31 12:00:00","162"
"0","107101","0","2021/11/03 18:59:59","268","3","2021/10/31 12:00:00","162"
"0","119001","1062","2021/11/11 11:59:59","269","3","2021/11/03 19:00:00","163"
"0","114201","0","2021/11/16 11:59:59","270","3","2021/11/11 12:00:00","164"
"0","114301","0","2021/11/16 11:59:59","271","3","2021/11/11 12:00:00","164"
"0","119101","1063","2021/11/24 11:59:59","272","3","2021/11/16 12:00:00","166"
"0","108401","0","2021/11/30 11:59:59","273","3","2021/11/24 12:00:00","167"
"0","108601","0","2021/11/30 11:59:59","274","3","2021/11/24 12:00:00","167"
"0","119901","1064","2021/12/08 11:59:59","275","3","2021/11/30 12:00:00","168"
"0","114401","0","2021/12/15 14:59:59","276","3","2021/12/08 12:00:00","169"
"0","111501","0","2021/12/22 11:59:59","277","3","2021/12/15 15:00:00","170"
"0","119301","1065","2021/12/31 11:59:59","278","3","2021/12/22 12:00:00","171"
"0","180801","1066","2022/01/03 18:59:59","279","3","2021/12/31 12:00:00","172"
"0","106701","0","2022/01/03 18:59:59","280","3","2021/12/31 12:00:00","172"
"0","180701","0","2022/01/03 18:59:59","281","3","2021/12/31 12:00:00","172"
"0","180301","0","2022/01/03 18:59:59","282","3","2021/12/31 12:00:00","172"
"0","180601","0","2022/01/03 18:59:59","283","3","2021/12/31 12:00:00","172"
"0","180101","0","2022/01/03 18:59:59","284","3","2021/12/31 12:00:00","172"
"0","106801","0","2022/01/03 18:59:59","285","3","2021/12/31 12:00:00","172"
"0","180201","0","2022/01/03 18:59:59","286","3","2021/12/31 12:00:00","172"
"0","180501","0","2022/01/03 18:59:59","287","3","2021/12/31 12:00:00","172"
"0","180401","0","2022/01/03 18:59:59","288","3","2021/12/31 12:00:00","172"
"0","107001","0","2022/01/03 18:59:59","289","3","2021/12/31 12:00:00","172"
"0","106101","0","2022/01/03 18:59:59","290","3","2021/12/31 12:00:00","172"
"0","107101","0","2022/01/03 18:59:59","291","3","2021/12/31 12:00:00","172"
"0","120701","1067","2022/01/11 11:59:59","292","3","2022/01/03 19:00:00","173"
"0","111801","0","2022/01/15 14:59:59","293","3","2022/01/11 12:00:00","174"
"0","115001","0","2022/01/15 14:59:59","294","3","2022/01/11 12:00:00","174"
"0","120901","1068","2022/01/24 11:59:59","295","3","2022/01/15 15:00:00","175"
"0","108801","0","2022/01/27 11:59:59","296","3","2022/01/24 12:00:00","176"
"0","108701","0","2022/01/27 11:59:59","297","3","2022/01/24 12:00:00","176"
"0","112001","0","2022/01/31 11:59:59","298","3","2022/01/27 12:00:00","177"
"0","111901","0","2022/01/31 11:59:59","299","3","2022/01/27 12:00:00","177"
"0","121001","1069","2022/02/08 11:59:59","300","3","2022/01/31 12:00:00","178"
"0","116401","1070","2022/02/15 14:59:59","301","3","2022/02/08 12:00:00","179"
"0","115501","0","2022/02/24 11:59:59","302","3","2022/02/15 15:00:00","180"
"0","121101","1071","2022/02/24 11:59:59","303","3","2022/02/15 15:00:00","181"
"0","117001","0","2022/02/28 11:59:59","304","3","2022/02/24 12:00:00","182"
"0","118101","1072","2022/03/03 18:59:59","305","3","2022/02/28 12:00:00","183"
"0","180801","0","2022/03/03 18:59:59","306","3","2022/02/28 12:00:00","183"
"0","106701","0","2022/03/03 18:59:59","307","3","2022/02/28 12:00:00","183"
"0","180701","0","2022/03/03 18:59:59","308","3","2022/02/28 12:00:00","183"
"0","180301","0","2022/03/03 18:59:59","309","3","2022/02/28 12:00:00","183"
"0","180601","0","2022/03/03 18:59:59","310","3","2022/02/28 12:00:00","183"
"0","180101","0","2022/03/03 18:59:59","311","3","2022/02/28 12:00:00","183"
"0","106801","0","2022/03/03 18:59:59","312","3","2022/02/28 12:00:00","183"
"0","180201","0","2022/03/03 18:59:59","313","3","2022/02/28 12:00:00","183"
"0","180501","0","2022/03/03 18:59:59","314","3","2022/02/28 12:00:00","183"
"0","180401","0","2022/03/03 18:59:59","315","3","2022/02/28 12:00:00","183"
"0","107001","0","2022/03/03 18:59:59","316","3","2022/02/28 12:00:00","183"
"0","106101","0","2022/03/03 18:59:59","317","3","2022/02/28 12:00:00","183"
"0","107101","0","2022/03/03 18:59:59","318","3","2022/02/28 12:00:00","183"
"0","121301","1073","2022/03/11 11:59:59","319","3","2022/03/03 19:00:00","184"
"0","107801","0","2022/03/11 11:59:59","320","3","2022/03/08 12:00:00","185"
"0","107501","0","2022/03/11 11:59:59","321","3","2022/03/08 12:00:00","185"
"0","115901","0","2022/03/15 14:59:59","322","3","2022/03/11 12:00:00","186"
