974300c0f41f7a317c745a3addef2d15eb2da5e56eda6fa754d47475b2c14f97,bf5c7cbdb8486b013fd0f3530920d4b1b69eec49d65e2c5b529ec7d89907be99,11f6adbf59e4bffdd8c955eb5b37fba359ae67365173a78d478505b924972e2a,8b57b4b2e4f253204f8cefaaa934ef1ddf48ceef7f9b27395fdda9702bae7e8e,39b24e929002c976b6e958715fb25191968c0c1fc73c8aeabdb2a962e21e21de,a9c37cedce0e53798d6ab962038afce116e749b128fc252d50a11b9fddfb77f7,93f00831e6d14015dc54c5a6ef26ff7844a6c9a2bb5f98cbe73c33fddd8bfdb5,89875175399f66b04227092cfcb1e9f4e082772a887567a18fc73b72e6a8d769,0c9d7e7383940e222b0935cc71869774420106fc9024b03d25e57630b2b7e1c3,91a078968d0bea0463b1054707e72084cca99b4dda4be2c5f1238a4de68f5d89,9af501cb46ffa1e9332b594682879cde2371ad21f64353e630951fb8d5ded258,e0b61b7810695277820a89f111fe95223664f75e77a3accb88ce18a179cb4013,372a1a9ec9af16ba73ac70b362314dea446e2007a62251d60a5238e2104e1232,9e30a6bf5e8fd6aba6090faf0db1ae34c6b425659981ed19666233cb6d9427cd,fa0adfbdb1199dce492db561e3ca15c08b26a3fb1df250784801fb117aac992a,a9885760d9bffb951ac9c925151f211f83511852da55b81952abf26e88263bb1,f38476817a285da62da3b772755a9b11a99017f45454c856f29769c37117cf0c,0555fd90a77070066f1ae211e6fb0ab83d1112f6d16ac2c4c6ed80499f4a55fe,d246684b80f77e94486d4cc652d61fe8af79a04224569d57f6d412b1fa888086,11566f30c7488d0d58f61883609b3022fae31a9f03ccdf6b258bd648d812ae1c,2717e2dd19d1c4fa94664cadd24b159ab41d9e3c448194411967300d08cff0ae,02e5ec570bc6427172cdc218228071a0fd00b36b2c987299010489b8a4ec6d18
"103041","0","0","0","0","0","103071","0","0","0","0","0","123041","0","0","0","0","0","3","1","0","7000"
"103042","0","0","0","0","0","103012","0","0","0","0","0","123042","0","0","0","0","0","3","1","0","10000"
"103071","0","0","0","0","0","0","0","0","0","0","0","113071","0","0","0","0","0","2","0","0","5000"
"103072","0","0","0","0","0","103552","0","0","0","0","0","123072","0","0","0","0","0","3","1","0","10000"
"103101","0","0","0","0","0","0","0","0","0","0","0","113101","0","0","0","0","0","2","0","0","7000"
"103131","0","0","0","0","0","0","0","0","0","0","0","113131","0","0","0","0","0","2","0","0","7000"
"103132","0","0","0","0","0","103131","0","0","0","0","0","123132","0","0","0","0","0","3","1","0","10000"
"103161","0","0","0","0","0","102162","0","0","0","0","0","123161","0","0","0","0","0","3","1","0","5000"
"103162","0","0","0","0","0","0","0","0","0","0","0","113162","0","0","0","0","0","2","0","0","7000"
"103191","0","0","0","0","0","0","0","0","0","0","0","113191","0","0","0","0","0","2","0","0","5000"
"103192","0","0","0","1","0","103191","0","0","0","0","0","123192","0","0","0","0","102013","3","1","0","7000"
"103193","0","0","0","0","0","103192","0","0","0","0","0","123193","0","0","0","0","0","3","1","0","10000"
"103221","0","0","0","0","0","0","0","0","0","0","0","113221","0","0","0","0","0","2","0","0","5000"
"103222","0","0","0","0","0","0","0","0","0","0","0","113222","0","0","0","0","0","2","0","0","10000"
"103251","0","0","0","0","0","102251","0","0","0","0","0","123251","0","0","0","0","0","3","1","0","5000"
"103252","0","0","0","0","0","0","0","0","0","0","0","113252","0","0","0","0","0","2","0","0","7000"
"103281","0","0","0","0","0","102282","0","0","0","0","0","123281","0","0","0","0","0","3","1","0","5000"
"103282","0","0","0","1","0","102282","0","0","0","0","0","123282","0","0","0","0","102312","3","1","0","7000"
"103283","0","0","0","0","0","0","0","0","0","0","0","113283","0","0","0","0","0","2","0","0","10000"
"103311","0","0","0","0","0","102312","0","0","0","0","0","123311","0","0","0","0","0","3","1","0","5000"
"103341","0","0","0","0","0","102342","0","0","0","0","0","123341","0","0","0","0","0","3","1","0","5000"
"103342","0","0","0","0","0","0","0","0","0","0","0","113342","0","0","0","0","0","2","0","0","7000"
"103343","0","0","0","1","0","103341","0","0","0","0","0","123343","0","0","0","0","103611","3","1","0","10000"
"103371","0","0","0","0","0","102372","0","0","0","0","0","123371","0","0","0","0","0","3","1","0","7000"
"103372","0","0","0","0","0","0","0","0","0","0","0","113372","0","0","0","0","0","2","0","0","10000"
"103401","0","0","0","0","0","0","0","0","0","0","0","113401","0","0","0","0","0","2","0","0","7000"
"103431","0","0","0","0","0","0","0","0","0","0","0","113431","0","0","0","0","0","2","0","0","5000"
"103432","0","0","0","0","0","103431","0","0","0","0","0","123432","0","0","0","0","0","3","1","0","7000"
"103461","0","0","0","1","0","102614","0","0","0","0","0","123461","0","0","0","0","102432","3","1","0","7000"
"103491","0","0","0","1","0","102312","0","0","0","0","0","123491","0","0","0","0","102493","3","1","0","7000"
"103521","0","0","0","0","0","0","0","0","0","0","0","113521","0","0","0","0","0","2","0","0","5000"
"103522","0","0","0","0","0","0","0","0","0","0","0","113522","0","0","0","0","0","2","0","0","7000"
"103551","0","0","0","0","0","0","0","0","0","0","0","113551","0","0","0","0","0","2","0","0","5000"
"103552","0","0","0","0","0","0","0","0","0","0","0","113552","0","0","0","0","0","2","0","0","7000"
"103553","0","0","0","0","0","0","0","0","0","0","0","113553","0","0","0","0","0","2","0","0","10000"
"103581","0","0","0","0","0","0","0","0","0","0","0","113581","0","0","0","0","0","2","0","0","5000"
"103582","0","0","0","0","0","102582","0","0","0","0","0","123582","0","0","0","0","0","3","1","0","7000"
"103583","0","0","0","0","0","103581","0","0","0","0","0","123583","0","0","0","0","0","3","1","0","10000"
"103611","0","0","0","0","0","0","0","0","0","0","0","113611","0","0","0","0","0","2","0","0","5000"
"103612","0","0","0","0","0","102614","0","0","0","0","0","123612","0","0","0","0","0","3","1","0","5000"
"103613","0","0","0","0","0","102614","0","0","0","0","0","103611","0","0","0","0","0","1","1","0","7000"
"103614","0","0","0","0","0","0","0","0","0","0","0","113614","0","0","0","0","0","2","0","0","10000"
"104011","0","0","0","0","0","0","0","0","0","0","0","114011","0","0","0","0","0","3","0","0","20000"
"104012","0","0","0","0","0","0","0","0","0","0","0","114012","0","0","0","0","0","3","0","0","25000"
"104013","0","0","0","0","0","0","0","0","0","0","0","114013","0","0","0","0","0","7","0","0","30000"
"104014","0","0","0","0","0","0","0","0","0","0","0","114014","0","0","0","0","0","10","1","0","35000"
"104041","0","0","0","0","0","0","0","0","0","0","0","114041","0","0","0","0","0","3","0","0","20000"
"104042","0","0","0","0","0","103013","0","0","0","0","0","124042","0","0","0","0","0","3","1","0","25000"
"104043","0","0","0","0","0","0","0","0","0","0","0","114043","0","0","0","0","0","7","0","0","30000"
"104044","0","0","0","0","0","104041","0","0","0","0","0","124044","0","0","0","0","0","5","1","0","35000"
"104071","0","0","0","0","0","103013","0","0","0","0","0","124071","0","0","0","0","0","3","1","0","20000"
"104072","0","0","0","0","0","0","0","0","0","0","0","114072","0","0","0","0","0","3","0","0","25000"
"104073","0","0","0","0","0","0","0","0","0","0","0","114073","0","0","0","0","0","7","0","0","30000"
"104074","0","0","0","0","0","104072","0","0","0","0","0","124074","0","0","0","0","0","5","1","0","35000"
"104101","0","0","0","1","0","103101","0","0","0","0","0","124101","0","0","0","0","103552","3","1","0","20000"
"104102","0","0","0","0","0","0","0","0","0","0","0","114102","0","0","0","0","0","3","0","0","25000"
"104103","0","0","0","1","0","104101","0","0","0","0","0","124103","0","0","0","0","103611","5","1","0","30000"
"104104","0","0","0","0","0","0","0","0","0","0","0","114104","0","0","0","0","0","10","1","0","35000"
"104131","0","0","0","1","0","103611","0","0","0","0","0","124131","0","0","0","0","103132","3","1","0","20000"
"104132","0","0","0","0","0","0","0","0","0","0","0","114132","0","0","0","0","0","3","0","0","25000"
"104133","0","0","0","0","0","0","0","0","0","0","0","114133","0","0","0","0","0","7","0","0","30000"
"104134","0","0","0","1","0","0","0","0","0","0","0","114134","0","0","0","0","0","10","1","0","35000"
"104161","0","0","0","1","0","103162","0","0","0","0","0","124161","0","0","0","0","103551","3","1","0","20000"
"104162","0","0","0","0","0","0","0","0","0","0","0","114162","0","0","0","0","0","3","0","0","25000"
"104163","0","0","0","0","0","104161","0","0","0","0","0","124163","0","0","0","0","0","5","1","0","30000"
"104164","0","0","0","1","0","0","0","0","0","0","1","114164","0","0","0","0","0","10","1","0","35000"
"104191","0","0","0","0","0","0","0","0","0","0","0","114191","0","0","0","0","0","3","0","0","20000"
"104192","0","0","0","0","0","103553","0","0","0","0","0","124192","0","0","0","0","0","3","1","0","25000"
"104193","0","0","0","0","0","0","0","0","0","0","0","114193","0","0","0","0","0","7","0","0","30000"
"104194","0","0","0","0","0","0","0","0","0","0","0","114194","0","0","0","0","0","10","0","0","35000"
"104221","0","0","0","0","0","0","0","0","0","0","0","114221","0","0","0","0","0","3","0","0","20000"
"104222","0","0","0","0","0","0","0","0","0","0","0","114222","0","0","0","0","0","3","0","0","25000"
"104223","0","0","0","0","0","0","0","0","0","0","0","114223","0","0","0","0","0","7","0","0","30000"
"104224","0","0","0","1","0","104221","0","0","0","0","0","124224","0","0","0","0","104611","5","1","0","35000"
"104251","0","0","0","0","0","103222","0","0","0","0","0","124251","0","0","0","0","0","3","1","0","20000"
"104252","0","0","0","0","0","0","0","0","0","0","0","114252","0","0","0","0","0","3","0","0","25000"
"104253","0","0","103553","1","0","104251","0","0","0","0","1","124253","0","0","0","0","103614","5","1","0","30000"
"104254","0","0","0","0","0","0","0","0","0","0","0","114254","0","0","0","0","0","10","0","0","35000"
"104281","0","0","0","0","0","0","0","0","0","0","0","114281","0","0","0","0","0","3","0","0","20000"
"104282","0","0","103552","1","0","103282","0","0","0","0","1","124282","0","0","0","0","103401","3","1","0","25000"
"104283","0","0","0","0","0","104281","0","0","0","0","0","124283","0","0","0","0","0","5","1","0","30000"
"104284","0","0","0","1","0","104281","0","0","0","0","0","124284","0","0","0","0","104551","5","1","0","35000"
"104311","0","0","0","1","0","103583","0","0","0","0","0","124311","0","0","0","0","103311","3","1","0","20000"
"104312","0","0","0","1","0","103283","0","0","0","0","0","124312","0","0","0","0","103162","3","1","0","25000"
"104313","0","0","0","0","0","104282","0","0","0","0","0","124313","0","0","0","0","0","5","1","0","30000"
"104314","0","0","0","1","0","104312","0","0","0","0","0","124314","0","0","0","0","104161","5","1","0","35000"
"104341","0","0","0","0","0","0","0","0","0","0","0","114341","0","0","0","0","0","3","0","0","20000"
"104342","0","0","0","1","0","103072","0","0","0","0","0","124342","0","0","0","0","103551","3","1","0","25000"
"104343","0","0","0","0","0","104341","0","0","0","0","0","124343","0","0","0","0","0","5","1","0","30000"
"104344","0","0","0","1","0","104342","0","0","0","0","0","124344","0","0","0","0","104191","5","1","0","35000"
"104371","0","0","0","0","0","0","0","0","0","0","0","114371","0","0","0","0","0","3","0","0","20000"
"104372","0","0","0","1","0","103614","0","0","0","0","0","124372","0","0","0","0","103612","3","1","0","25000"
"104373","0","0","0","1","0","104372","0","0","0","0","0","124373","0","0","0","0","104251","5","1","0","35000"
"104401","0","0","0","1","0","103583","0","0","0","0","0","124401","0","0","0","0","103613","3","1","0","20000"
"104402","0","0","0","0","0","104401","0","0","0","0","0","124402","0","0","0","0","0","5","1","0","30000"
"104431","0","0","103581","1","0","103431","0","0","0","0","1","124431","0","0","0","0","103551","3","1","0","20000"
"104432","0","0","0","1","0","103582","0","0","0","0","0","124432","0","0","0","0","103013","3","1","0","25000"
"104433","0","0","103583","1","0","104432","0","0","0","0","1","124433","0","0","0","0","103614","5","1","0","35000"
"104461","0","0","0","0","0","0","0","0","0","0","0","114461","0","0","0","0","0","3","0","0","20000"
"104462","0","0","0","1","0","104461","0","0","0","0","0","124462","0","0","0","0","103222","5","1","0","30000"
"104463","0","0","0","1","0","104461","0","0","0","0","0","124463","0","0","0","0","104581","5","1","0","35000"
"104491","0","0","0","1","0","103583","0","0","0","0","0","124491","0","0","0","0","102493","3","1","0","20000"
"104521","0","0","0","0","0","103614","0","0","0","0","0","124521","0","0","0","0","0","3","1","0","20000"
"104522","0","0","103371","1","0","103583","0","0","0","0","1","124522","0","0","0","0","103522","3","1","0","25000"
"104523","0","0","103612","1","0","104521","0","0","0","0","1","124523","0","0","0","0","103614","5","1","0","30000"
"104551","0","0","0","0","0","0","0","0","0","0","0","114551","0","0","0","0","0","3","0","0","25000"
"104552","0","0","0","0","0","0","0","0","0","0","0","114552","0","0","0","0","0","7","0","0","30000"
"104553","0","0","0","0","0","0","0","0","0","0","0","114553","0","0","0","0","0","10","0","0","35000"
"104554","0","0","0","0","0","0","0","0","0","0","0","114554","0","0","0","0","0","10","0","0","35000"
"104581","0","0","0","0","0","0","0","0","0","0","0","114581","0","0","0","0","0","3","0","0","25000"
"104582","0","0","0","0","0","0","0","0","0","0","0","114582","0","0","0","0","0","7","0","0","30000"
"104583","0","0","0","0","0","0","0","0","0","0","0","114583","0","0","0","0","0","10","0","0","35000"
"104611","0","0","0","0","0","0","0","0","0","0","0","114611","0","0","0","0","0","3","0","0","25000"
"104612","0","0","0","0","0","0","0","0","0","0","0","114612","0","0","0","0","0","7","0","0","30000"
"104613","0","0","0","0","0","0","0","0","0","0","0","114613","0","0","0","0","0","10","0","0","35000"
"105011","0","0","0","0","0","0","0","0","0","0","0","115011","0","0","0","0","0","10","0","0","40000"
"105012","0","0","0","1","0","104012","0","0","0","0","0","125012","0","0","0","0","104011","5","1","0","45000"
"105013","0","0","0","1","0","104431","0","0","0","0","0","125013","0","0","0","0","103013","5","1","0","50000"
"105014","0","0","0","1","0","104194","0","0","0","0","0","125014","0","0","0","0","104013","5","1","0","55000"
"105015","0","0","0","1","0","104164","0","0","0","0","0","125015","0","0","0","0","104312","5","1","0","55000"
"105016","0","0","0","1","0","104312","0","0","0","0","0","125016","0","0","0","0","103012","5","1","0","55000"
"105017","0","0","0","1","0","104071","0","0","0","0","0","125017","0","0","0","0","103011","5","1","0","55000"
"105041","0","0","0","0","0","0","0","0","0","0","0","115041","0","0","0","0","0","10","0","0","40000"
"105042","0","0","0","0","0","0","0","0","0","0","0","115042","0","0","0","0","0","10","0","0","45000"
"105043","0","0","0","1","0","104191","0","0","0","0","0","125043","0","0","0","0","104042","5","1","0","50000"
"105044","0","0","0","1","0","104553","0","0","0","0","0","125044","0","0","0","0","104043","5","1","0","55000"
"105045","0","0","0","1","0","104373","0","0","0","0","0","125045","0","0","0","0","104041","5","1","0","55000"
"105046","0","0","0","1","0","104042","0","0","0","0","0","125046","0","0","0","0","103041","5","1","0","55000"
"105047","0","0","0","0","0","104072","0","0","0","0","0","115047","0","0","0","0","0","10","1","0","55000"
"105071","0","0","0","0","0","0","0","0","0","0","0","115071","0","0","0","0","0","10","0","0","40000"
"105072","0","0","103553","1","0","104071","0","0","0","0","1","125072","0","0","0","0","104551","5","1","0","45000"
"105073","0","0","0","0","0","0","0","0","0","0","0","115073","0","0","0","0","0","10","0","0","50000"
"105074","0","0","0","1","0","104104","0","0","0","0","0","125074","0","0","0","0","104073","5","1","0","55000"
"105075","0","0","0","1","0","104014","0","0","0","0","0","125075","0","0","0","0","104551","5","1","0","55000"
"105076","0","0","0","1","0","104012","0","0","0","0","0","125076","0","0","0","0","103491","5","1","0","55000"
"105077","0","0","0","0","0","104551","0","0","0","0","0","115077","0","0","0","0","0","10","1","0","55000"
"105101","0","0","0","1","0","104102","0","0","0","0","0","125101","0","0","0","0","104582","5","1","0","40000"
"105102","0","0","0","0","0","0","0","0","0","0","0","115102","0","0","0","0","0","10","0","0","45000"
"105103","0","0","0","1","0","103101","0","0","0","0","0","125103","0","0","0","0","104013","5","1","0","50000"
"105104","0","0","0","0","0","104101","0","0","0","0","0","115104","0","0","0","0","0","10","1","0","55000"
"105105","0","0","0","0","0","104104","0","0","0","0","0","115105","0","0","0","0","0","10","1","0","55000"
"105106","0","0","0","0","0","104101","0","0","0","0","0","115106","0","0","0","0","0","10","1","0","55000"
"105107","0","0","0","1","0","104102","0","0","0","0","0","125107","0","0","0","0","103551","5","1","0","55000"
"105131","0","0","103552","1","0","104133","0","0","0","0","1","125131","0","0","0","0","103131","5","1","0","40000"
"105132","0","0","0","0","0","0","0","0","0","0","0","115132","0","0","0","0","0","10","0","0","45000"
"105133","0","0","0","0","0","0","0","0","0","0","0","115133","0","0","0","0","0","10","0","0","50000"
"105134","0","0","0","1","0","104134","0","0","0","0","0","125134","0","0","0","0","104133","5","1","0","55000"
"105135","0","0","0","0","0","104013","0","0","0","0","0","115135","0","0","0","0","0","10","1","0","55000"
"105136","0","0","0","0","0","104133","0","0","0","0","0","115136","0","0","0","0","0","10","1","0","55000"
"105137","0","0","0","0","0","104342","0","0","0","0","0","115137","0","0","0","0","0","10","1","0","55000"
"105161","0","0","0","0","0","0","0","0","0","0","0","115161","0","0","0","0","0","10","0","0","40000"
"105162","0","0","0","1","0","104162","0","0","0","0","0","125162","0","0","0","0","103552","5","1","0","45000"
"105163","0","0","0","0","0","0","0","0","0","0","0","115163","0","0","0","0","0","10","0","0","50000"
"105164","0","0","0","1","0","104164","0","0","0","0","0","125164","0","0","0","0","104313","5","1","0","55000"
"105165","0","0","0","0","0","104553","0","0","0","0","0","115165","0","0","0","0","0","10","1","0","55000"
"105166","0","0","0","0","0","104162","0","0","0","0","0","115166","0","0","0","0","0","10","1","0","55000"
"105167","0","0","0","1","0","104222","0","0","0","0","0","125167","0","0","0","0","103161","5","1","0","55000"
"105191","0","0","0","1","0","104191","0","0","0","0","0","125191","0","0","0","0","104462","5","1","0","40000"
"105192","0","0","0","0","0","0","0","0","0","0","0","115192","0","0","0","0","0","10","0","0","45000"
"105193","0","0","0","1","0","104192","0","0","0","0","0","125193","0","0","0","0","103614","5","1","0","50000"
"105194","0","0","0","0","0","104192","0","0","0","0","0","115194","0","0","0","0","0","10","1","0","55000"
"105195","0","0","0","1","0","104193","0","0","0","0","0","125195","0","0","0","0","103191","5","1","0","55000"
"105196","0","0","0","0","0","104191","0","0","0","0","0","115196","0","0","0","0","0","10","1","0","55000"
"105197","0","0","0","0","0","104192","0","0","0","0","0","115197","0","0","0","0","0","10","1","0","55000"
"105221","0","0","0","0","0","0","0","0","0","0","0","115221","0","0","0","0","0","10","0","0","40000"
"105222","0","0","0","0","0","0","0","0","0","0","0","115222","0","0","0","0","0","10","0","0","45000"
"105223","0","0","0","1","0","104222","0","0","0","0","0","125223","0","0","0","0","104131","5","1","0","50000"
"105224","0","0","0","1","0","104314","0","0","0","0","0","125224","0","0","0","0","104223","5","1","0","55000"
"105225","0","0","0","0","0","104224","0","0","0","0","0","115225","0","0","0","0","0","10","1","0","55000"
"105226","0","0","0","1","0","104041","0","0","0","0","0","125226","0","0","0","0","103222","5","1","0","55000"
"105227","0","0","0","1","0","104131","0","0","0","0","0","125227","0","0","0","0","103221","5","1","0","55000"
"105251","0","0","0","0","0","0","0","0","0","0","0","115251","0","0","0","0","0","10","0","0","40000"
"105252","0","0","0","1","0","104252","0","0","0","0","0","125252","0","0","0","0","103252","5","1","0","45000"
"105253","0","0","0","1","0","104252","0","0","0","0","0","125253","0","0","0","0","104611","5","1","0","50000"
"105254","0","0","0","0","0","104251","0","0","0","0","0","115254","0","0","0","0","0","10","1","0","55000"
"105255","0","0","0","1","0","104433","0","0","0","0","0","125255","0","0","0","0","104253","5","1","0","55000"
"105256","0","0","0","1","0","104252","0","0","0","0","0","125256","0","0","0","0","103553","5","1","0","55000"
"105257","0","0","0","1","0","104522","0","0","0","0","0","125257","0","0","0","0","103251","5","1","0","55000"
"105281","0","0","0","1","0","104283","0","0","0","0","1","125281","0","0","0","0","103072","5","1","0","40000"
"105282","0","0","0","1","0","104282","0","0","0","0","0","125282","0","0","0","0","103013","5","1","0","45000"
"105283","0","0","0","1","0","104134","0","0","0","0","0","125283","0","0","0","0","103282","5","1","0","50000"
"105284","0","0","0","0","0","104072","0","0","0","0","0","115284","0","0","0","0","0","10","1","0","55000"
"105285","0","0","0","1","0","104343","0","0","0","0","0","125285","0","0","0","0","103583","5","1","0","55000"
"105286","0","0","0","1","0","104011","0","0","0","0","0","125286","0","0","0","0","103281","5","1","0","55000"
"105287","0","0","0","1","0","104311","0","0","0","0","0","125287","0","0","0","0","103612","5","1","0","55000"
"105311","0","0","0","1","0","104313","0","0","0","0","1","125311","0","0","0","0","104431","5","1","0","40000"
"105312","0","0","0","1","0","104311","0","0","0","0","0","125312","0","0","0","0","103192","5","1","0","45000"
"105313","0","0","0","1","0","104313","0","0","0","0","0","125313","0","0","0","0","104491","5","1","0","50000"
"105314","0","0","0","1","0","104193","0","0","0","0","0","125314","0","0","0","0","104312","5","1","0","55000"
"105315","0","0","0","0","0","104282","0","0","0","0","0","115315","0","0","0","0","0","10","1","0","55000"
"105316","0","0","0","0","0","104161","0","0","0","0","0","115316","0","0","0","0","0","10","1","0","55000"
"105317","0","0","0","0","0","104191","0","0","0","0","0","115317","0","0","0","0","0","10","1","0","55000"
"105341","0","0","0","1","0","104343","0","0","0","0","1","125341","0","0","0","0","104491","5","1","0","40000"
"105342","0","0","0","1","0","104611","0","0","0","0","0","125342","0","0","0","0","103343","5","1","0","45000"
"105343","0","0","0","1","0","104044","0","0","0","0","0","125343","0","0","0","0","103342","5","1","0","50000"
"105344","0","0","0","0","0","104043","0","0","0","0","0","115344","0","0","0","0","0","10","1","0","55000"
"105345","0","0","0","1","0","104463","0","0","0","0","0","125345","0","0","0","0","104342","5","1","0","55000"
"105346","0","0","0","0","0","103252","0","0","0","0","0","115346","0","0","0","0","0","10","1","0","55000"
"105347","0","0","0","1","0","104521","0","0","0","0","0","125347","0","0","0","0","103192","5","1","0","55000"
"105371","0","0","0","1","0","104552","0","0","0","0","1","125371","0","0","0","0","104372","5","1","0","40000"
"105372","0","0","0","1","0","104342","0","0","0","0","0","125372","0","0","0","0","103222","5","1","0","45000"
"105373","0","0","0","1","0","104613","0","0","0","0","0","125373","0","0","0","0","104371","5","1","0","50000"
"105374","0","0","0","1","0","104373","0","0","0","0","0","125374","0","0","0","0","104372","5","1","0","55000"
"105375","0","0","0","0","0","104222","0","0","0","0","0","115375","0","0","0","0","0","10","1","0","55000"
"105376","0","0","0","1","0","104372","0","0","0","0","0","125376","0","0","0","0","103461","5","1","0","55000"
"105377","0","0","0","1","0","104252","0","0","0","0","0","125377","0","0","0","0","103341","5","1","0","55000"
"105401","0","0","103343","1","0","104402","0","0","0","0","1","125401","0","0","0","0","103401","5","1","0","40000"
"105402","0","0","0","0","0","104402","0","0","0","0","0","115402","0","0","0","0","0","10","1","0","45000"
"105403","0","0","0","0","0","104162","0","0","0","0","0","115403","0","0","0","0","0","10","1","0","55000"
"105431","0","0","0","1","0","104432","0","0","0","0","0","125431","0","0","0","0","103132","5","1","0","45000"
"105432","0","0","0","0","0","104132","0","0","0","0","0","115432","0","0","0","0","0","10","1","0","55000"
"105433","0","0","0","0","0","104432","0","0","0","0","0","115433","0","0","0","0","0","10","1","0","55000"
"105462","0","0","0","1","0","104463","0","0","0","0","0","125462","0","0","0","0","103371","5","1","0","50000"
"105463","0","0","0","1","0","104523","0","0","0","0","0","125463","0","0","0","0","104431","5","1","0","50000"
"105464","0","0","0","0","0","104041","0","0","0","0","0","115464","0","0","0","0","0","10","1","0","55000"
"105491","0","0","0","1","0","104072","0","0","0","0","0","125491","0","0","0","0","103522","5","1","0","50000"
"105521","0","0","0","1","0","104523","0","0","0","0","1","125521","0","0","0","0","103222","5","1","0","40000"
"105522","0","0","0","1","0","104522","0","0","0","0","0","125522","0","0","0","0","103583","5","1","0","45000"
"105523","0","0","0","1","0","104344","0","0","0","0","0","125523","0","0","0","0","104522","5","1","0","55000"
"105524","0","0","0","1","0","104132","0","0","0","0","0","125524","0","0","0","0","103522","5","1","0","55000"
"105551","0","0","0","0","0","0","0","0","0","0","0","115551","0","0","0","0","0","10","0","0","40000"
"105552","0","0","0","0","0","0","0","0","0","0","0","115552","0","0","0","0","0","10","0","0","45000"
"105553","0","0","0","0","0","0","0","0","0","0","0","115553","0","0","0","0","0","10","0","0","45000"
"105554","0","0","0","0","0","0","0","0","0","0","0","115554","0","0","0","0","0","10","0","0","45000"
