603f78102b9174db277ee59b0b332a955d02bb9925031ae7b70432c506e1a739,62a15e5e03ca3b08600370c79008e5270f4beb3820aafc9465498c4b21ca5ef6,de9cbb8dbfbc6a5193a18dbfe700017997b0d173723deebbabd3c7a0837ab88a,811f870a686f01fea50401d8e706a1e7115bd582a03bd591b81e98e300ad567a,d19358a318064c050b3ba21cf10e0dc7761dadc239c14857366ee843dbe8c44f,31eab143211e8c09ac514edd0f793a1b22f91035be728888e46fa95744fe984d,9a19289e84f94d5074c33df9c779786a57e23b09dd94e848f04513a1ea17d9db,c883af84bd372d403a2d12e382e725c7e2e235952ef19f8e4b96a24dbc2f052a,d98eeb85fe9a08ff204e1618d36bd4787a2d01db66ab89d994722442e3dd27c9,74fd8565255990ea1a17678126824bf45c236cfa46d056dd8688118ae79e4ec9,c860bde5815167974806653cd0107d64da42ed37b2416590d96d1ba004bf195d,21f7009c22120be83bb42e59b9ea29bf830dbbcf0872f8e9c7ff9d2ecd6a47b0,e615c9e10a6a40f8db2869b8fb28e0430c81357874e1ac229a9a0c6b2976daf2,e405bac24879294904e8227828665148f18ec08b54fd4139ffa9c68f97216581
"2018/08/10 05:00:00","0","-1","45","0","104","2018/08/21 04:59:59","40","1","0","2000","0","38","1"
"2018/08/15 05:00:00","0","-1","34","0","103","2018/08/21 04:59:59","30","1","0","3000","0","39","1"
"2018/08/15 05:00:00","0","-1","44","0","103","2018/08/21 04:59:59","40","1","0","3000","0","40","1"
"2018/08/21 05:00:00","0","-1","31","0","101","2018/08/25 04:59:59","30","1","0","3000","0","41","1"
"2018/08/21 05:00:00","0","-1","41","0","101","2018/08/25 04:59:59","40","1","0","3000","0","42","1"
"2018/08/25 05:00:00","0","-1","32","0","102","2018/08/31 04:59:59","30","1","0","3000","0","43","1"
"2018/08/25 05:00:00","0","-1","42","0","102","2018/08/31 04:59:59","40","1","0","3000","0","44","1"
"2018/08/31 05:00:00","0","-1","34","0","103","2018/09/10 04:59:59","30","1","0","2000","0","45","1"
"2018/08/31 05:00:00","0","-1","44","0","103","2018/09/10 04:59:59","40","1","0","2000","0","46","1"
"2018/09/10 05:00:00","0","-1","45","0","104","2018/09/20 04:59:59","40","1","0","2000","0","47","1"
"2018/09/20 05:00:00","0","-1","31","0","101","2018/09/25 04:59:59","30","1","0","2000","0","48","1"
"2018/09/20 05:00:00","0","-1","41","0","101","2018/09/25 04:59:59","40","1","0","2000","0","49","1"
"2018/09/25 05:00:00","0","-1","32","0","102","2018/09/30 04:59:59","30","1","0","2000","0","50","1"
"2018/09/25 05:00:00","0","-1","42","0","102","2018/09/30 04:59:59","40","1","0","2000","0","51","1"
"2018/09/30 05:00:00","0","-1","34","0","103","2018/10/10 04:59:59","30","1","0","2000","0","52","1"
"2018/09/30 05:00:00","0","-1","44","0","103","2018/10/10 04:59:59","40","1","0","2000","0","53","1"
"2018/10/10 05:00:00","0","-1","45","0","104","2018/10/21 04:59:59","40","1","0","2000","0","54","1"
"2018/10/21 05:00:00","0","-1","31","0","101","2018/10/26 04:59:59","30","1","0","2000","0","57","1"
"2018/10/21 05:00:00","0","-1","41","0","101","2018/10/26 04:59:59","40","1","0","2000","0","58","1"
"2018/10/26 05:00:00","0","-1","32","0","102","2018/10/31 04:59:59","30","1","0","2000","0","59","1"
"2018/10/26 05:00:00","0","-1","42","0","102","2018/10/31 04:59:59","40","1","0","2000","0","60","1"
"2018/10/31 05:00:00","0","-1","34","0","103","2018/11/10 04:59:59","30","1","0","2000","0","61","1"
"2018/10/31 05:00:00","0","-1","44","0","103","2018/11/10 04:59:59","40","1","0","2000","0","62","1"
"2018/10/31 12:00:00","0","-1","151","0","6004","2018/11/14 14:59:59","80","1","0","1500","0","63","1"
"2018/10/31 12:00:00","0","-1","152","0","6005","2018/11/14 14:59:59","80","1","0","1500","0","64","1"
"2018/11/10 05:00:00","0","-1","45","0","104","2018/11/19 04:59:59","40","1","0","2000","0","65","1"
"2018/11/19 05:00:00","0","-1","31","0","101","2018/11/24 04:59:59","30","1","0","2000","0","66","1"
"2018/11/19 05:00:00","0","-1","41","0","101","2018/11/24 04:59:59","40","1","0","2000","0","67","1"
"2018/11/24 05:00:00","0","-1","32","0","102","2018/11/29 04:59:59","30","1","0","2000","0","68","1"
"2018/11/24 05:00:00","0","-1","42","0","102","2018/11/29 04:59:59","40","1","0","2000","0","69","1"
"2018/11/29 05:00:00","0","-1","34","0","103","2018/12/10 04:59:59","30","1","0","2000","0","70","1"
"2018/11/29 05:00:00","0","-1","44","0","103","2018/12/10 04:59:59","40","1","0","2000","0","71","1"
"2018/11/30 12:00:00","0","-1","151","0","6004","2018/12/14 14:59:59","80","1","0","1500","0","72","1"
"2018/11/30 12:00:00","0","-1","152","0","6005","2018/12/14 14:59:59","80","1","0","1500","0","73","1"
"2018/12/10 05:00:00","0","-1","45","0","104","2018/12/19 04:59:59","40","1","0","2000","0","74","1"
"2018/12/19 05:00:00","0","-1","31","0","101","2018/12/24 04:59:59","30","1","0","2000","0","75","1"
"2018/12/19 05:00:00","0","-1","41","0","101","2018/12/24 04:59:59","40","1","0","2000","0","76","1"
"2018/12/24 05:00:00","0","-1","32","0","102","2018/12/30 04:59:59","30","1","0","2000","0","77","1"
"2018/12/24 05:00:00","0","-1","42","0","102","2018/12/30 04:59:59","40","1","0","2000","0","78","1"
"2018/12/30 05:00:00","0","-1","34","0","103","2019/1/11 04:59:59","30","1","0","2000","0","79","1"
"2018/12/30 05:00:00","0","-1","44","0","103","2019/1/11 04:59:59","40","1","0","2000","0","80","1"
"2018/12/31 12:00:00","0","-1","151","0","6004","2019/1/14 14:59:59","80","1","0","1500","0","81","1"
"2018/12/31 12:00:00","0","-1","152","0","6005","2019/1/14 14:59:59","80","1","0","1500","0","82","1"
"2019/1/11 05:00:00","0","-1","45","0","104","2019/1/21 04:59:59","40","1","0","2000","0","83","1"
"2019/1/15 05:00:00","0","-1","31","0","101","2019/1/22 04:59:59","30","1","0","2000","0","84","1"
"2019/1/15 05:00:00","0","-1","41","0","101","2019/1/22 04:59:59","40","1","0","2000","0","85","1"
"2019/1/22 05:00:00","0","-1","32","0","102","2019/1/27 04:59:59","30","1","0","2000","0","86","1"
"2019/1/22 05:00:00","0","-1","42","0","102","2019/1/27 04:59:59","40","1","0","2000","0","87","1"
"2019/1/27 05:00:00","0","-1","31","0","101","2019/1/31 04:59:59","30","1","0","2000","0","88","1"
"2019/1/27 05:00:00","0","-1","41","0","101","2019/1/31 04:59:59","40","1","0","2000","0","89","1"
"2019/1/31 05:00:00","0","-1","34","0","103","2019/2/11 04:59:59","30","1","0","2000","0","90","1"
"2019/1/31 05:00:00","0","-1","44","0","103","2019/2/11 04:59:59","40","1","0","2000","0","91","1"
"2019/1/31 12:00:00","0","-1","151","0","6004","2019/2/14 14:59:59","80","1","0","1500","0","92","1"
"2019/1/31 12:00:00","0","-1","152","0","6005","2019/2/14 14:59:59","80","1","0","1500","0","93","1"
"2019/2/11 05:00:00","0","-1","45","0","104","2019/2/18 04:59:59","40","1","0","2000","0","94","1"
"2019/02/11 05:00:00","0","-1","31","0","101","2019/02/22 04:59:59","30","1","0","3000","0","95","1"
"2019/02/11 05:00:00","0","-1","41","0","101","2019/02/22 04:59:59","40","1","0","3000","0","96","1"
"2019/02/22 05:00:00","0","-1","32","0","102","2019/02/28 04:59:59","30","1","0","3000","0","97","1"
"2019/02/22 05:00:00","0","-1","42","0","102","2019/02/28 04:59:59","40","1","0","3000","0","98","1"
"2019/2/28 05:00:00","0","-1","34","0","103","2019/3/11 04:59:59","30","1","0","2000","0","99","1"
"2019/2/28 05:00:00","0","-1","44","0","103","2019/3/11 04:59:59","40","1","0","2000","0","100","1"
"2019/2/28 12:00:00","0","-1","151","0","6004","2019/3/14 14:59:59","80","1","0","1500","0","101","1"
"2019/2/28 12:00:00","0","-1","152","0","6005","2019/3/14 14:59:59","80","1","0","1500","0","102","1"
"2019/3/11 05:00:00","0","-1","45","0","104","2019/3/21 04:59:59","40","1","0","2000","0","103","1"
"2019/3/15 05:00:00","0","-1","31","0","101","2019/3/22 04:59:59","30","1","0","2000","0","104","1"
"2019/3/15 05:00:00","0","-1","41","0","101","2019/3/22 04:59:59","40","1","0","2000","0","105","1"
"2019/3/19 05:00:00","0","-1","34","0","103","2019/3/23 04:59:59","30","1","0","2000","0","106","1"
"2019/3/19 05:00:00","0","-1","44","0","103","2019/3/23 04:59:59","40","1","0","2000","0","107","1"
"2019/3/22 05:00:00","0","-1","32","0","102","2019/3/27 04:59:59","30","1","0","2000","0","108","1"
"2019/3/22 05:00:00","0","-1","42","0","102","2019/3/27 04:59:59","40","1","0","2000","0","109","1"
"2019/3/22 05:00:00","0","-1","37","0","109","2019/3/27 04:59:59","30","1","0","2000","0","110","1"
"2019/3/27 05:00:00","0","-1","31","0","101","2019/3/31 04:59:59","30","1","0","2000","0","111","1"
"2019/3/27 05:00:00","0","-1","41","0","101","2019/3/31 04:59:59","40","1","0","2000","0","112","1"
"2019/3/31 05:00:00","0","-1","34","0","103","2019/4/10 04:59:59","30","1","0","2000","0","113","1"
"2019/3/31 05:00:00","0","-1","44","0","103","2019/4/10 04:59:59","40","1","0","2000","0","114","1"
"2019/3/31 12:00:00","0","-1","151","0","6004","2019/4/12 20:59:59","80","1","0","1500","0","115","1"
"2019/3/31 12:00:00","0","-1","152","0","6005","2019/4/12 20:59:59","80","1","0","1500","0","116","1"
"2019/4/10 05:00:00","0","-1","31","0","101","2019/4/13 04:59:59","30","1","0","2000","0","117","1"
"2019/4/10 05:00:00","0","-1","41","0","101","2019/4/13 04:59:59","40","1","0","2000","0","118","1"
"2019/4/10 05:00:00","0","-1","45","0","104","2019/4/20 04:59:59","40","1","0","2000","0","119","1"
"2019/4/13 05:00:00","0","-1","37","0","109","2019/4/17 04:59:59","30","1","0","2000","0","120","1"
"2019/4/15 12:00:00","0","-1","251","0","7004","2019/4/22 20:59:59","80","1","0","1500","0","121","1"
"2019/4/15 12:00:00","0","-1","252","0","7005","2019/4/22 20:59:59","80","1","0","1500","0","122","1"
"2019/4/17 05:00:00","0","-1","31","0","101","2019/4/20 04:59:59","30","1","0","2000","0","123","1"
"2019/4/17 05:00:00","0","-1","41","0","101","2019/4/20 04:59:59","40","1","0","2000","0","124","1"
"2019/4/19 05:00:00","0","-1","34","0","103","2019/4/23 04:59:59","30","1","0","2000","0","125","1"
"2019/4/19 05:00:00","0","-1","44","0","103","2019/4/23 04:59:59","40","1","0","2000","0","126","1"
"2019/4/20 05:00:00","0","-1","32","0","102","2019/4/27 04:59:59","30","1","0","2000","0","127","1"
"2019/4/20 05:00:00","0","-1","42","0","102","2019/4/27 04:59:59","40","1","0","2000","0","128","1"
"2019/04/27 05:00:00","0","-1","31","0","101","2019/05/02 04:59:59","30","1","0","3000","0","129","1"
"2019/04/27 05:00:00","0","-1","41","0","101","2019/05/02 04:59:59","40","1","0","3000","0","130","1"
"2019/04/27 05:00:00","0","-1","34","0","103","2019/05/02 04:59:59","30","1","0","2000","0","131","1"
"2019/04/27 05:00:00","0","-1","44","0","103","2019/05/02 04:59:59","40","1","0","2000","0","132","1"
"2019/05/02 05:00:00","0","-1","32","0","102","2019/05/07 04:59:59","30","1","0","3000","0","133","1"
"2019/05/02 05:00:00","0","-1","42","0","102","2019/05/07 04:59:59","40","1","0","3000","0","134","1"
"2019/05/02 05:00:00","0","-1","45","0","104","2019/05/07 04:59:59","40","1","0","2000","0","135","1"
"2019/05/07 05:00:00","0","-1","34","0","103","2019/05/11 04:59:59","30","1","0","2000","0","136","1"
"2019/05/07 05:00:00","0","-1","44","0","103","2019/05/11 04:59:59","40","1","0","2000","0","137","1"
"2019/04/30 12:00:00","0","-1","151","0","6004","2019/05/12 20:59:59","80","1","0","1500","0","138","1"
"2019/04/30 12:00:00","0","-1","152","0","6005","2019/05/12 20:59:59","80","1","0","1500","0","139","1"
"2019/05/11 05:00:00","0","-1","45","0","104","2019/05/21 04:59:59","40","1","0","2000","0","140","1"
"2019/05/11 05:00:00","0","-1","31","0","101","2019/05/14 04:59:59","30","1","0","2000","0","141","1"
"2019/05/11 05:00:00","0","-1","41","0","101","2019/05/14 04:59:59","40","1","0","2000","0","142","1"
"2019/05/14 05:00:00","0","-1","37","0","109","2019/05/18 04:59:59","30","1","0","2000","0","143","1"
"2019/05/15 12:00:00","0","-1","251","0","7004","2019/05/22 20:59:59","80","1","0","1500","0","144","1"
"2019/05/15 12:00:00","0","-1","252","0","7005","2019/05/22 20:59:59","80","1","0","1500","0","145","1"
"2019/05/17 05:00:00","0","-1","34","0","103","2019/05/22 04:59:59","30","1","0","2000","0","146","1"
"2019/05/17 05:00:00","0","-1","44","0","103","2019/05/22 04:59:59","40","1","0","2000","0","147","1"
"2019/05/18 05:00:00","0","-1","31","0","101","2019/05/25 04:59:59","30","1","0","2000","0","148","1"
"2019/05/18 05:00:00","0","-1","41","0","101","2019/05/25 04:59:59","40","1","0","2000","0","149","1"
"2019/05/25 05:00:00","0","-1","32","0","102","2019/05/31 04:59:59","30","1","0","2000","0","150","1"
"2019/05/25 05:00:00","0","-1","42","0","102","2019/05/31 04:59:59","40","1","0","2000","0","151","1"
"2019/05/31 05:00:00","0","-1","34","0","103","2019/06/11 04:59:59","30","1","0","2000","0","152","1"
"2019/05/31 05:00:00","0","-1","44","0","103","2019/06/11 04:59:59","40","1","0","2000","0","153","1"
"2019/05/31 12:00:00","0","-1","151","0","6004","2019/06/14 20:59:59","80","1","0","1500","0","154","1"
"2019/05/31 12:00:00","0","-1","152","0","6005","2019/06/14 20:59:59","80","1","0","1500","0","155","1"
"2019/06/07 05:00:00","0","-1","31","0","101","2019/06/11 04:59:59","30","1","0","2000","0","156","1"
"2019/06/07 05:00:00","0","-1","41","0","101","2019/06/11 04:59:59","40","1","0","2000","0","157","1"
"2019/06/11 05:00:00","0","-1","45","0","104","2019/06/20 04:59:59","40","1","0","2000","0","158","1"
"2019/06/14 05:00:00","0","-1","31","0","101","2019/06/22 04:59:59","30","1","0","2000","0","159","1"
"2019/06/14 05:00:00","0","-1","41","0","101","2019/06/22 04:59:59","40","1","0","2000","0","160","1"
"2019/06/15 12:00:00","0","-1","251","0","7004","2019/06/22 20:59:59","80","1","0","1500","0","161","1"
"2019/06/15 12:00:00","0","-1","252","0","7005","2019/06/22 20:59:59","80","1","0","1500","0","162","1"
"2019/06/14 05:00:00","0","-1","34","0","103","2019/06/18 04:59:59","30","1","0","2000","0","163","1"
"2019/06/14 05:00:00","0","-1","44","0","103","2019/06/18 04:59:59","40","1","0","2000","0","164","1"
"2019/06/21 05:00:00","0","-1","32","0","102","2019/06/27 04:59:59","30","1","0","2000","0","165","1"
"2019/06/21 05:00:00","0","-1","42","0","102","2019/06/27 04:59:59","40","1","0","2000","0","166","1"
"2019/06/21 05:00:00","0","-1","37","0","109","2019/06/27 04:59:59","30","1","0","2000","0","167","1"
"2019/06/27 05:00:00","0","-1","31","0","101","2019/06/30 04:59:59","30","1","0","2000","0","168","1"
"2019/06/27 05:00:00","0","-1","41","0","101","2019/06/30 04:59:59","40","1","0","2000","0","169","1"
"2019/06/30 05:00:00","0","-1","34","0","103","2019/07/06 04:59:59","30","1","0","2000","0","170","1"
"2019/06/30 05:00:00","0","-1","44","0","103","2019/07/06 04:59:59","40","1","0","2000","0","171","1"
"2019/06/30 12:00:00","0","-1","151","0","6004","2019/07/14 20:59:59","80","1","0","1500","0","172","1"
"2019/06/30 12:00:00","0","-1","152","0","6005","2019/07/14 20:59:59","80","1","0","1500","0","173","1"
"2019/07/6 05:00:00","0","-1","31","0","101","2019/07/11 04:59:59","30","1","0","2000","0","174","1"
"2019/07/6 05:00:00","0","-1","41","0","101","2019/07/11 04:59:59","40","1","0","2000","0","175","1"
"2019/07/11 05:00:00","0","-1","37","0","109","2019/07/15 04:59:59","30","1","0","2000","0","176","1"
"2019/07/11 05:00:00","0","-1","45","0","104","2019/07/21 04:59:59","40","1","0","2000","0","177","1"
"2019/07/14 05:00:00","0","-1","34","0","103","2019/07/23 04:59:59","30","1","0","2000","0","178","1"
"2019/07/14 05:00:00","0","-1","44","0","103","2019/07/23 04:59:59","40","1","0","2000","0","179","1"
"2019/07/15 05:00:00","0","-1","31","0","101","2019/07/22 04:59:59","30","1","0","2000","0","180","1"
"2019/07/15 05:00:00","0","-1","41","0","101","2019/07/22 04:59:59","40","1","0","2000","0","181","1"
"2019/07/22 05:00:00","0","-1","32","0","102","2019/07/28 04:59:59","30","1","0","2000","0","182","1"
"2019/07/22 05:00:00","0","-1","42","0","102","2019/07/28 04:59:59","40","1","0","2000","0","183","1"
"2019/07/25 05:00:00","0","-1","37","0","109","2019/07/28 04:59:59","30","1","0","2000","0","184","1"
"2019/07/28 05:00:00","0","-1","31","0","101","2019/07/31 04:59:59","30","1","0","2000","0","185","1"
"2019/07/28 05:00:00","0","-1","41","0","101","2019/07/31 04:59:59","40","1","0","2000","0","186","1"
"2019/07/31 05:00:00","0","-1","34","0","103","2019/08/6 04:59:59","30","1","0","2000","0","187","1"
"2019/07/31 05:00:00","0","-1","44","0","103","2019/08/6 04:59:59","40","1","0","2000","0","188","1"
"2019/07/15 12:00:00","0","-1","251","0","7004","2019/07/22 20:59:59","80","1","0","1500","0","189","1"
"2019/07/15 12:00:00","0","-1","252","0","7005","2019/07/22 20:59:59","80","1","0","1500","0","190","1"
"2019/07/31 12:00:00","0","-1","151","0","6004","2019/08/13 20:59:59","80","1","0","1500","0","191","1"
"2019/07/31 12:00:00","0","-1","152","0","6005","2019/08/13 20:59:59","80","1","0","1500","0","192","1"
"2019/08/06 05:00:00","0","-1","31","0","101","2019/08/11 04:59:59","30","1","0","2000","0","193","1"
"2019/08/06 05:00:00","0","-1","41","0","101","2019/08/11 04:59:59","40","1","0","2000","0","194","1"
"2019/08/11 05:00:00","0","-1","45","0","104","2019/08/21 04:59:59","40","1","0","2000","0","195","1"
"2019/08/22 05:00:00","0","-1","37","0","109","2019/08/28 04:59:59","30","1","0","2000","0","196","1"
"2019/08/28 05:00:00","0","-1","31","0","101","2019/08/31 04:59:59","30","1","0","2000","0","197","1"
"2019/08/28 05:00:00","0","-1","41","0","101","2019/08/31 04:59:59","40","1","0","2000","0","198","1"
"2019/08/31 05:00:00","0","-1","34","0","103","2019/09/06 04:59:59","30","1","0","2000","0","199","1"
"2019/08/31 05:00:00","0","-1","44","0","103","2019/09/06 04:59:59","40","1","0","2000","0","200","1"
"2019/08/15 05:00:00","0","-1","31","0","101","2019/08/22 04:59:59","30","1","0","3000","0","201","1"
"2019/08/15 05:00:00","0","-1","41","0","101","2019/08/22 04:59:59","40","1","0","3000","0","202","1"
"2019/08/15 05:00:00","0","-1","34","0","103","2019/08/19 04:59:59","30","1","0","2000","0","203","1"
"2019/08/15 05:00:00","0","-1","44","0","103","2019/08/19 04:59:59","40","1","0","2000","0","204","1"
"2019/08/22 05:00:00","0","-1","32","0","102","2019/08/28 04:59:59","30","1","0","3000","0","205","1"
"2019/08/22 05:00:00","0","-1","42","0","102","2019/08/28 04:59:59","40","1","0","3000","0","206","1"
"2019/08/31 12:00:00","0","-1","151","0","6004","2019/09/14 20:59:59","80","1","0","1500","0","207","1"
"2019/08/31 12:00:00","0","-1","152","0","6005","2019/09/14 20:59:59","80","1","0","1500","0","208","1"
"2019/08/15 12:00:00","0","-1","251","0","7004","2019/08/22 20:59:59","80","1","0","1500","0","209","1"
"2019/08/15 12:00:00","0","-1","252","0","7005","2019/08/22 20:59:59","80","1","0","1500","0","210","1"
"2019/08/31 05:00:00","0","-1","91","0","101","2019/09/04 04:59:59","100","1","0","1500","0","211","1"
"2019/08/31 05:00:00","0","-1","92","0","102","2019/09/04 04:59:59","100","1","0","1500","0","212","1"
"2019/08/31 12:00:00","0","-1","93","0","111","2019/09/04 04:59:59","100","1","0","1500","0","213","1"
"2019/08/31 05:00:00","0","-1","94","0","109","2019/09/04 04:59:59","100","1","0","1500","0","214","1"
"2019/08/31 12:00:00","0","-1","95","0","112","2019/09/04 04:59:59","100","1","0","1500","0","215","1"
"2019/08/31 12:00:00","0","-1","96","0","6004","2019/09/04 04:59:59","100","1","0","1500","0","216","1"
"2019/08/31 12:00:00","0","-1","97","0","6005","2019/09/04 04:59:59","100","1","0","1500","0","217","1"
"2019/09/04 05:00:00","0","-1","31","0","101","2019/09/09 04:59:59","30","1","0","2000","0","220","1"
"2019/09/04 05:00:00","0","-1","41","0","101","2019/09/09 04:59:59","40","1","0","2000","0","221","1"
"2019/09/09 05:00:00","0","-1","37","0","109","2019/09/14 04:59:59","30","1","0","2000","0","222","1"
"2019/09/11 05:00:00","0","-1","45","0","104","2019/09/20 04:59:59","40","1","0","2000","0","223","1"
"2019/09/14 05:00:00","0","-1","31","0","101","2019/09/20 04:59:59","30","1","0","2000","0","224","1"
"2019/09/14 05:00:00","0","-1","41","0","101","2019/09/20 04:59:59","40","1","0","2000","0","225","1"
"2019/09/14 05:00:00","0","-1","34","0","103","2019/09/21 04:59:59","30","1","0","2000","0","226","1"
"2019/09/14 05:00:00","0","-1","44","0","103","2019/09/21 04:59:59","40","1","0","2000","0","227","1"
"2019/09/20 05:00:00","0","-1","32","0","102","2019/09/26 04:59:59","30","1","0","2000","0","228","1"
"2019/09/20 05:00:00","0","-1","42","0","102","2019/09/26 04:59:59","40","1","0","2000","0","229","1"
"2019/09/26 05:00:00","0","-1","37","0","109","2019/09/29 04:59:59","30","1","0","2000","0","230","1"
"2019/09/27 05:00:00","0","-1","31","0","101","2019/09/30 04:59:59","30","1","0","2000","0","231","1"
"2019/09/27 05:00:00","0","-1","41","0","101","2019/09/30 04:59:59","40","1","0","2000","0","232","1"
"2019/09/30 05:00:00","0","-1","34","0","103","2019/10/06 04:59:59","30","1","0","2000","0","233","1"
"2019/09/30 05:00:00","0","-1","44","0","103","2019/10/06 04:59:59","40","1","0","2000","0","234","1"
"2019/09/16 12:00:00","0","-1","251","0","7004","2019/09/23 20:59:59","80","1","0","1500","0","235","1"
"2019/09/16 12:00:00","0","-1","252","0","7005","2019/09/23 20:59:59","80","1","0","1500","0","236","1"
"2019/09/09 05:00:00","0","-1","38","0","112","2019/09/14 04:59:59","30","1","0","2000","0","237","1"
"2019/09/30 12:00:00","0","-1","151","0","6004","2019/10/14 20:59:59","80","1","0","1500","0","238","1"
"2019/09/30 12:00:00","0","-1","152","0","6005","2019/10/14 20:59:59","80","1","0","1500","0","239","1"
"2019/09/26 05:00:00","0","-1","38","0","112","2019/09/29 04:59:59","30","1","0","2000","0","240","1"
"2019/10/04 05:00:00","0","-1","31","0","101","2019/10/09 04:59:59","30","1","0","2000","0","241","1"
