e1593523da6df68387927f3e7188b9986665e36419600de6454c40d98d922710,fd437ec84beaf1543b6924badbb946c2acb86609c2bbb91ff0ea95188ab8acf6,ea7d3212f3d615b9d83a9bf6484803f4ce511a341fc05a37a59c5ec270523fd6,24a701efcea4dbb2f3f636f674127fb3ede8007075e91bc2e1375c96d792043a,85aa4254054e238a079eacecd5f9e14cb81aa13f72b9e5420742ac22b92430bb,6ab47295b95023a64d3ac5bdbe06a211ed960ad5f59cfde184ec71448316b4bb,329ff235c849c42aa110e0976f59e06408d4de8db1921de7f48c7a89dfc98899,a0c820949578735b96638a105617d22557f66360b7d2d319c4c7a7e6b4222238,3cc59b96e036914dd323ba8b53e2d9c3c44610a48346b0149efc0b21fe217cde,5e5f40753f2028216bb772a5797c3156276a49402b149c7bfab69c0ec64a5c88,7a0c663fa20f351f1f0a037c437f55578564092b4c87d6e7f9fea6bd0a49e7bf,2701c7c56699828b7d4612e9955985f3e050643c92bd90636507f7fa67cf372d,5bbcf391dfa17494334e0f88677ecc40b7d24cc7385026379b0175cd8f67fb0c,e6d0672a4328aee5c824e7c08b6a5b7a356c247a02f283942b662a274c53aebc,15b425c6969131c99eabbdeee156e2518a3c0642d7b83835567781b073dd4ade,d3857638076b033e9a2380cd06b362f8f7b36d9cd5d6b0c1832f246b0ce0b702,e438a3faf476329b8cfd77a8b17b39df85990a37cc88aa174135e5728df4829f,c687dedfaf2d6e97f95f31f0cd2e0b8f0abef9e6fb5b800cbf2ed717dcdf9b12,a52ab7617efd691754c1ca97bf3c935ffa7411aa3f3ed3ad838096dc932ea761,d300572c42d79c9abcc93c16b4b12c426744ed69e5762958cbd52803f50adf30,8b3bfe6c11c0989f6b7636526768d4266f94945ae1ca411ff47a571180816f64
"0","2","0","0","0","0","0","0","0","0","智慧の衣","0","軽装鎧","0","0","5","0","0","102281","90","0"
"0","2","0","0","0","1","0","0","0","0","ライトプレート","0","軽装鎧","0","0","7","0","0","102282","150","1"
"0","2","0","0","0","0","0","0","0","0","スケイルメイル","0","重装鎧","0","0","0","0","0","102311","95","1"
"0","2","0","0","0","1","0","0","0","0","ハイメタルプレート","0","重装鎧","0","0","0","0","0","102312","180","2"
"0","2","0","0","0","0","0","0","0","0","フォークロアクロース","0","服","0","0","6","0","0","102341","90","0"
"0","2","0","0","0","1","0","0","0","0","忍び装束","0","服","0","110","7","0","0","102342","120","1"
"0","2","0","0","0","1","0","0","0","0","春色ローブ","0","魔法服","4","0","0","0","0","102371","65","0"
"0","2","0","0","0","2","0","0","0","0","ノルディックローブ","0","魔法服","7","0","0","0","0","102372","120","1"
"0","2","0","0","0","0","0","0","0","0","タワーシールド","0","盾","0","0","7","0","0","102401","135","3"
"0","2","0","0","1","0","0","0","0","0","クラウンブーツ","0","靴","0","0","2","0","0","102431","30","1"
"0","2","0","0","2","1","0","0","0","0","ハンティングブーツ","0","靴","0","0","3","0","0","102432","60","2"
"0","2","0","0","0","1","0","0","0","0","ウィッチブーツ","0","魔法靴","8","0","0","0","0","102461","30","0"
"0","2","0","0","0","0","0","0","0","0","かわいいキャスケット","0","兜","0","0","3","0","0","102491","90","1"
"0","2","0","0","0","1","0","0","0","0","レギオンヘルム","0","兜","0","0","0","0","0","102493","90","1"
"0","2","0","0","0","3","0","0","0","0","修道女のフード","10","魔法帽子","7","0","0","0","0","102521","0","1"
"0","2","0","0","0","0","0","0","0","0","勇気の宝珠","0","攻撃アクセサリ","0","30","11","0","5","102551","0","0"
"0","2","0","0","0","0","0","0","0","0","スパイクバングル","5","攻撃アクセサリ","0","0","20","0","10","102552","0","1"
"0","2","0","0","0","1","0","0","0","0","仁愛の宝珠","0","防御アクセサリ","0","25","0","0","0","102581","55","1"
"0","2","0","0","0","2","0","0","0","0","勝利のミサンガ","0","防御アクセサリ","0","0","0","0","0","102582","120","2"
"0","2","0","0","0","1","0","0","0","0","マジックグラス","0","魔法アクセサリ","11","0","0","0","0","102611","0","0"
"0","2","0","0","0","0","0","0","0","0","智慧の宝珠","0","魔法アクセサリ","10","25","0","0","5","102612","0","0"
"0","2","0","0","0","2","0","0","0","0","マジックモノクル","0","魔法アクセサリ","24","0","0","0","0","102613","0","0"
"0","2","0","0","0","1","0","0","0","0","文様の腕輪","0","魔法アクセサリ","20","0","0","0","10","102614","0","0"
"0","3","0","0","0","0","0","0","0","0","煌めきの剣","0","剣","0","0","13.4","0","0","103011","30","0"
"0","3","0","0","0","0","0","0","0","0","竜紋剣","0","剣","0","0","17.7","0","0","103012","38.4","0"
"0","3","0","0","0","0","0","0","0","0","フェザーブレード","0","剣","0","0","20.4","0","0","103013","45","0"
"0","3","0","0","0","0","0","0","0","0","月光刀","0","刀","0","0","19.4","0","0","103041","21.7","0"
"0","3","0","0","0","0","0","0","0","0","雷神刀","0","刀","0","0","22.7","0","0","103042","25","0"
"0","3","0","0","0","0","0","0","0","0","プラチナナイフ","0","短剣","0","0","13.4","0","5","103071","0","0"
"0","3","0","1","0","0","0","0","0","0","ヴァンパイアダガー","0","短剣","0","0","20.4","0","0","103072","0","0"
"0","3","0","0","0","0","0","0","0","0","ドラゴンズクロー","0","ナックル","0","0","17.7","0","5","103101","0","0"
"0","3","0","0","0","1","0","0","0","0","キューピッドの弓","0","弓","0","0","17.7","0","0","103131","0","0"
"0","3","0","0","0","1","0","0","0","0","デビルズボウ","0","弓","0","0","20.4","0","0","103132","0","0"
"0","3","0","0","0","0","0","0","0","0","騎士の誇り","0","槍","0","0","11.7","0","0","103161","0","1"
"0","3","0","0","0","0","0","0","0","0","アブソリュートスピア","0","槍","0","0","15.4","0","0","103162","0","1.7"
"0","3","0","0","0","0","0","0","0","0","ブルースフィアアックス","0","斧","0","0","16.7","0","0","103191","0","0"
"0","3","0","0","0","0","0","0","0","0","麗花の戦斧","0","斧","0","0","22","0","0","103192","0","0"
"0","3","0","0","0","0","0","0","0","0","稲妻の斧","0","斧","0","0","25.7","0","0","103193","0","0"
"0","3","0","0","0","0","0","0","0","0","ソーンブラッドロッド","0","攻撃杖","16.7","0","0","0","0","103221","0","0"
"0","3","0","0","0","0","0","0","0","0","デビルズホーン","0","攻撃杖","25.7","0","0","0","0","103222","0","0"
"0","3","0","0","0","0.7","0","0","0","0","天球の見守り","0","回復杖","13.4","0","0","0","0","103251","0","0"
"0","3","0","0","0","1","0","0","0","0","花蕾の杖","0","回復杖","17.7","0","0","0","0","103252","0","0"
"0","3","0","0","0","0.4","0","0","0","0","ファッションアーマー","0","軽装鎧","0","0","3.7","0","0","103281","81.7","0.4"
"0","3","0","0","0","0.7","0","0","0","0","バトリングドレス","0","軽装鎧","0","0","5","0","0","103282","108.4","0.7"
"0","3","0","0","0","0.7","0","0","0","0","ヘビーメタルアーマー","0","軽装鎧","0","0","5.7","0","0","103283","126.7","0.7"
"0","3","0","0","0","0.7","0","0","0","0","ゴージャスアーマー","0","重装鎧","0","0","0","0","0","103311","81.7","1"
"0","3","0","0","0","0.4","0","0","0","0","ミルフィーユクロース","0","服","0","53.4","3.4","0","0","103341","60","0.4"
"0","3","0","0","0","0.4","0","0","0","0","パレスクロース","0","服","0","70","4.4","0","0","103342","78.4","0.7"
"0","3","0","0","0","0.7","0","0","0","0","コスモスクロース","0","服","0","123.4","5","0","0","103343","68.4","0.7"
"0","3","0","0","0","1.4","0","0","0","0","キューピッドのローブ","0","魔法服","4.4","0","0","0","0","103371","78.4","0.7"
"0","3","0","0","0","1.4","0","0","0","0","哲学者のローブ","1.7","魔法服","4.7","0","0","0","0","103372","81.7","0.7"
"0","3","0","0","0","0","0","0","0","0","ガーネットシールド","0","盾","0","0","2.7","0","0","103401","96.7","2"
"0","3","0","0","1","0.4","0","0","0","0","忍び足","0","靴","0","0","1.7","0","0","103431","30","0.7"
"0","3","0","0","1.4","0","0","0","0","0","フェンサーブーツ","0","靴","0","0","8.7","0","0","103432","38.4","0"
"0","3","0","0","0","1.4","0","0","0","0","ウィッチパレスブーツ","0","魔法靴","6.7","0","0","0","0","103461","38.4","1"
"0","3","0","0","0","1.4","0","0","0","0","ドラゴンヘッド","0","兜","0","0","0","0","0","103491","78.4","1.7"
"0","3","0","0","0","1.4","0","0","0","0","ウィッチカチューシャ","0","魔法帽子","6.7","0","0","0","0","103521","30","0"
"0","3","0","0","0","2","0","0","0","0","ウィッチハット","0","魔法帽子","8.7","0","0","0","0","103522","38.4","0"
"0","3","0","0","0","0","0","0","0","0","オパールイヤリング","0","攻撃アクセサリ","0","30","11","0","0","103551","0","1"
"0","3","0","0","0","0","0","0","0","0","鷲獅子の羽飾り","0","攻撃アクセサリ","0","78.4","14.7","0","0","103552","0","0.7"
"0","3","0","0","0","0","0","0","0","0","スカーレットダイヤ","0","攻撃アクセサリ","0","0","18","0","0","103553","23.4","1.4"
"0","3","0","0","0","1","0","0","0","0","エメラルドイヤリング","0","防御アクセサリ","0","0","0","0","0","103581","60","1"
"0","3","0","0","0","1.4","0","0","0","0","オクタグラムペンダント","0","防御アクセサリ","0","0","8.7","0","0","103582","0","1.7"
"0","3","0","0","0","1.7","0","0","0","0","獅子王の守護","0","防御アクセサリ","0","0","0","0","0","103583","90","1.7"
"0","3","0","0","0","0","0","0","0","0","ターコイズイヤリング","0","魔法アクセサリ","10","0","0","0","8.4","103611","0","0"
"0","3","0","0","0","1.7","0","0","0","0","パールイヤリング","5","魔法アクセサリ","3.4","0","0","0","0","103612","0","0"
"0","3","0","0","0","0","0","0","0","0","ソーサラーグラス","0","魔法アクセサリ","13","0","0","0","11.7","103613","0","0"
"0","3","0","0","0","1","0","0","0","0","月桂樹の哀しみ","5","魔法アクセサリ","15.4","0","0","0","0","103614","0","0"
"0","4","0","0","0","0","0","0","0","0","エンジェルブレード","0","剣","0","0","14.6","0","0","104011","33","0"
"0","4","0","0","0","0","0","0","0","0","太陽剣","0","剣","0","0","16","0","3","104012","14","0"
"0","4","0","0","0","0","0","0","0.8","2","アイスクレイモア","0","剣","0","0","19","0","0","104013","0","0"
"0","4","0","0.4","0","0","0","0","0","0","カオスブレード","0","剣","0","0","19","0","0","104014","28","0"
"0","4","0","0.4","0","0","0","0","0","0","妖蝶の刀","0","刀","0","0","14.6","0","0","104041","16","0"
"0","4","0","0","0","0","0","0","1.6","0","光輝の剣","0","刀","0","0","20.8","0","0","104042","0","0"
"0","4","0","0","0","0","0","0","0","3","鷹神の煌剣","0","刀","0","0","21","0","0","104043","0","0"
"0","4","0","0","0","0","0","0","0","2","鳳凰刀","0","刀","0","20","22","0","0","104044","0","0"
"0","4","0","0","0","0","0","0","0","0","プレシャスナイフ","0","短剣","0","0","14.6","0","5","104071","0","0"
"0","4","0","0","0","0","0","0","0","0","プリンセスの懐剣","0","短剣","0","60","15","0","0","104072","10","0"
"0","4","0","0","0","1","0","0","0","0","ダークマターエッジ","0","短剣","0","30","16","0","0","104073","0","0"
"0","4","0","0","0","0","0","1","0","0","ユニコーンナイフ","0","短剣","0","30","16.8","0","0","104074","20","0"
"0","4","0","0","0","0","0","0","0","0","火焔のガントレット","0","ナックル","0","0","14.6","0","5","104101","0","0"
"0","4","0","0","0","0","0","0","1.8","2","獅子王のガントレット","0","ナックル","0","0","22.2","0","0","104102","0","0"
"1","4","0","0","0","0","0","0","0","2","ブリザードクロー","0","ナックル","0","0","18","0","0","104103","0","0"
"0","4","0","0","0","0.8","0","0","0","2","蒼雷拳","0","ナックル","0","0","20","0","0","104104","0","0"
"0","4","0","0","0","0.8","0","0","0","0","雷光弓","0","弓","0","0","14.6","0","0","104131","0","0"
"0","4","0","0","0","0.8","0","0","0.8","0","エンジェルボウ","0","弓","0","24","15","0","0","104132","0","0"
"0","4","0","0","0","1.2","0","0","0","3","アルテミスボウ","0","弓","0","0","15","0","0","104133","0","0"
"0","4","0","0","0","0.8","0","1","0","0","精霊樹の弓","0","弓","0","12","16","0","0","104134","0","0"
"0","4","0","0","0","0","0","0","0","0","緋竜槍","0","槍","0","0","12.8","0","0","104161","0","1.2"
"0","4","0","0","0","0.4","0","0","0","0","クイーンビースピア","0","槍","0","0","13.6","0","0","104162","0","1"
"0","4","0","0","0","0.4","0","0","0","1","ストームブリンガー","0","槍","0","0","17","0","0","104163","0","0.6"
"0","4","0","0","0","0.4","0","0","0.6","0","ガイアバルディッシュ","0","槍","0","0","16","0","0","104164","0","0.6"
"0","4","0","0","0","0","0","0","0","0","紫龍斧","0","斧","0","0","18.2","0","0","104191","0","0"
"0","4","0","0","0","0","0","0","0","0","ヘルファイアアックス","0","斧","0","0","19.4","0","0","104192","0","0"
"0","4","0","0","0","0","0","0","0","0","戦女王の烈斧","0","斧","0","0","22.8","0","0","104193","0","0"
"0","4","0","0","0","0","0","0","0","2","アクアスラッシャー","0","斧","0","0","24","0","0","104194","0","0"
"0","4","0","0","0","0","0","0","0","0","フューリーロッド","0","攻撃杖","18.2","0","0","0","0","104221","0","0"
"0","4","0","0.2","0","0","0","0","0","0","太陽のロッド","0","攻撃杖","18.4","0","0","0","0","104222","0","0"
"0","4","0","0","0","0","0","0","0","0","司法神の錫杖","0","攻撃杖","20.8","0","0","1","0","104223","0","0"
"0","4","0","0.2","0","0","0","0","0","0","ハイデビルズワンド","0","攻撃杖","21.6","20","0","1","0","104224","0","0"
"0","4","0","0","0","0.8","0","0","0","0","月華杖","0","回復杖","14.6","0","0","0","0","104251","0","0"
"0","4","0","0","0","0.8","0","0","0","0","生命のロッド","3","回復杖","13.4","0","0","0","0","104252","0","0"
"1","4","0","0","0","0.8","0","0","0","0","フェニックスロッド","0","回復杖","15.4","0","0","0","0","104253","0","0"
"0","4","0","0","0","0.8","0","0","0","0","ハイエンジェルロッド","1","回復杖","17.2","20","0","0","0","104254","0","0"
"0","4","0","0","0","0.4","0","0","0","0","インビジブルドレス","0","軽装鎧","0","0","4","0","0","104281","90","0.4"
"0","4","0","0","0","0.4","0","0","0","0","ミスリルプレート","0","軽装鎧","0","0","5","0","5","104282","50","0.6"
"0","4","0","0","0","0.8","0","0","0","2","クルセイダープレート","0","軽装鎧","0","0","7","0","0","104283","30","1"
"0","4","0","0","0","0.6","0","0","0","2","スカーレットメイル","0","軽装鎧","0","0","8.8","0","0","104284","32","0.8"
"0","4","0","0","0","0.8","0","0","0","0","エンジェルアーマー","0","重装鎧","0","0","0","0","0","104311","90","1"
"0","4","0","0","0","0.8","0","0","0","0","バーミリオンメイル","0","重装鎧","0","80","0","0","0","104312","60","0.8"
"0","4","0","0","0","2","0","0","0","0","バイオレットアーマー","0","重装鎧","0","0","0","0","0","104313","60","0.8"
"0","4","0","0.2","0","2","0","0","0","0","ドラゴニックアーマー","0","重装鎧","0","0","0","0","0","104314","20","1.4"
"0","4","0","0","0","0.4","0","0","0","0","月下の法衣","0","服","0","65","2","0","0","104341","72","0.4"
"0","4","0","0","0.2","0.6","0","0","0","0","ハーミットクロース","0","服","0","0","7","0","0","104342","36","1"
"0","4","0","0","0","0.4","0","0","0","2","蒼天のローブ","0","服","0","0","9","0","0","104343","40","0.6"
"0","4","0","0","0","0","0","0","0","0","ダークテラードレス","0","服","0","50","6","0","0","104344","40","1.4"
"0","4","0","0","0","0.8","0","0","0.8","0","大魔導師のローブ","0","魔法服","9.4","0","0","0","0","104371","33","0.4"
"0","4","0","0","0","0.8","0","0","0","0","聖者のローブ","1","魔法服","7.4","0","0","0","0","104372","48","0.4"
"0","4","0","0","0","1.2","0","0","0","0","翠緑の霊衣","0.6","魔法服","5","0","0","0","0","104373","40","0.8"
"0","4","0","0.8","0","0.8","0","0","0","0","エンプレスシールド","0","盾","0","0","3.6","0","0","104401","33","0.8"
"0","4","0","0.6","0","0.8","0","0","0","0","ガーディアンシールド","0","盾","0","0","10","0","0","104402","0","0.8"
"0","4","0","0","1.2","0.4","0","0","0","0","パラディングリーブ","0","靴","0","0","1.8","0","0","104431","33","0.8"
"0","4","0","0","1","0.6","0","0","0","0","エンジェルブーツ","3","靴","0","0","0","0","0","104432","44","0.6"
"0","4","0","0","1","0.6","0","0","0","0","フェアリアルブーツ","2","靴","0","0","7.6","0","0","104433","0","0"
"0","4","0","0","0","1.2","0","0","0","0","ウィザードブーツ","0","魔法靴","5.4","0","0","0","0","104461","33","0.8"
"0","4","0","0","0","2.4","0","0","0","0","ネクロマンサーブーツ","0","魔法靴","3","40","0","0","0","104462","20","0.2"
"0.4","4","0","0","0","1","0","0","0","0","アクエリアスブーツ","0","魔法靴","10","0","0","1.4","0","104463","8","0"
"0","4","0","0","0","0","0","0","0","0","フェザーワルツ","0","兜","0","0","3.6","0","0","104491","98","0.8"
"0","4","0","0","0","1.6","0","0","0","0","ウィザードフード","0","魔法帽子","7.4","0","0","0","0","104521","33","0"
"0","4","0","0","0","0.8","0","0","0","0","法王のフード","0","魔法帽子","9","0","0","1","4","104522","18","0"
"0","4","0","0","0","1","0","0","0","0","福音のティアラ","0","魔法帽子","9","0","0","1","0","104523","20","0.6"
"0","4","0","0","0","0","0","0","1","2","エレメンタルハート","0","攻撃アクセサリ","0","0","13.2","0","0","104551","0","0.4"
"0","4","0","0","0","0.4","0","0","0","2","太陽のアミュレット","2","攻撃アクセサリ","0","0","14","0","0","104552","0","0"
"0","4","0","0","0","0","0","0","0","2.4","焔帝の指輪","0","攻撃アクセサリ","0","0","14.8","0","0","104553","40","0"
"0","4","0","0","0.4","0","0","2","0","1.6","猫神のペンダント","0","命中アクセサリ","0","0","10.8","0","0","104554","0","0"
"0","4","0","0","0","1.2","0","0","1","0","身代わりのバングル","0","防御アクセサリ","2","0","0","0","0","104581","26","1"
"0","4","0","0","0","1","0","0","0","0","月のブレスレット","0","防御アクセサリ","0","0","0","0","0","104582","60","1.8"
"0","4","0","0","0","1.2","0","0","0","0","聖信徒のペンダント","2","防御アクセサリ","0","0","0","0","0","104583","40","1.2"
"0","4","0","0","0","0","0","0","1","0","三日月の嘆き","0","魔法アクセサリ","9.2","0","0","1.2","3","104611","10","0"
"0","4","0","0","0","0","0","0","0","0","竜の涙","0","魔法アクセサリ","14","24","0","1.6","0","104612","24","0"
"0","4","0","0","0","0","0","0","0","0","大賢者の宝珠","0","魔法アクセサリ","16","0","0","2","3.2","104613","0","0"
"0","5","0","0","0","0","0","0.6","0","2","ライトニングブレード","0","剣","0","0","21","0","0","105011","24","0"
"0","5","0","0","0","0","0","0.6","0","0","天開の聖剣","0","剣","0","0","23","0","0","105012","24","0"
"0","5","0","0","0","0","0","0","0","0","罪過の大剣","0","剣","0","0","24","0","1.6","105013","28","0"
"0","5","0","0","0","0","0","0","0","0.8","神湊剣アクアルーラー","0","剣","0","0","26.4","0","0","105014","32","0"
"0","5","0","0","0","0","0","0","0","2","覇王光龍剣","0","剣","0","0","29","0","0","105015","12","0"
"0","5","0","0","0","0","0","0","0","2.8","星核剣エルツシュナイド","0","剣","0","0","30.6","0","0","105016","16","0"
"0","5","0","0","0","0","0","0","0","3.2","神兎乃大剣","0","剣","0","0","33.4","0","0","105017","12","0"
"0","5","0","0","0","0","0","0.6","0","2.4","百華白桜刀","0","刀","0","0","23.6","0","0","105041","0","0"
"0","5","0","0","0","0","0","0","0","2.4","流禍の蒼刃","1.2","刀","0","0","24","0","0","105042","0","0"
"0","5","0","0.4","0","0","0","0","0","2.8","妖刀血鴉","0","刀","0","0","25","0","0","105043","0","0"
"0","5","0","0","0","0","0","0","0","3.2","焔神刀イグニース","0","刀","0","0","26.8","0","0","105044","16","0"
"0","5","0","0","0","0","0","0","0","2","翠風神ノ太刀","0","刀","0","0","24","0","0","105045","20","0.8"
"0","5","0","0","0","0","0","0.4","0","5","神降りの枝刃刀","0","刀","0","0","30","0","0","105046","0","0"
"0","5","0","0","0","0","0","0","0","4","旺鯉乃神刀","0","刀","0","0","34.4","0","0","105047","0","0"
"0","5","0","0","0","0","0","0","0","4","エメラルドダガー","0","短剣","0","30","20","0","0","105071","24","0"
"0","5","0","0","0","0","0","0","0.4","4","ラヴァエッジ","0","短剣","0","0","23","0","0","105072","8","0"
"0","5","0","0","0","0","0","0","0","3.2","ティルナノーグダガー","0","短剣","0","24","24","0","0","105073","12","0"
"0","5","0","0","0","0","0","0","0","4","天雷の双神剣","0","短剣","0","0","24.8","0","1.2","105074","22","0"
"0","5","0","0","0","0","0","0","0","4","天黒剣オブシウス","0","短剣","0","0","29.2","0","0","105075","0","0"
"0","5","0","0","0","0","0","0","0","2.8","ゲヘナドラグーン","0","短剣","0","0","32.2","0","0","105076","0","0"
"0","5","0","0","0","0","0","0.8","0","6","冥刃・鴉天狗","0","短剣","0","0","30.6","0","0","105077","0","0"
"0","5","0","0","0","0","0","0.6","0","1.2","ムーンセスタス","0","拳","0","0","24","0","0","105101","0","0"
"0","5","0","0","0","0","0","0","0","3.2","クリムゾンクロー","0","拳","0","0","26","0","0","105102","0","0"
"0","5","0","0","0","0","0","0","0","2.8","コキュートスネイル","0","拳","0","0","24","0","0","105103","0","0.6"
"0","5","0","0","0","0","0","0","0","3.2","嵐神テンペストギア","0","拳","0","0","24.8","0","0","105104","0","0.8"
"0","5","0","0","0","1.2","0","0","0","6","極闇爪ブラッディハウル","0","拳","0","0","22.2","0","0","105105","0","0"
"0","5","0","0","0","0","0","0","0","6","星核拳エルツロア","0","拳","0","0","30.8","0","0","105106","0","0"
"0","5","0","0","0","0.6","0","0","0","5.6","通天手甲・犀打ち","0","拳","0","0","26.6","0","0","105107","0","0.8"
"0","5","0","0","0","0.8","0","0","0.4","0.8","白銀の大翼弓","0","弓","0","0","20","0","0","105131","0","0"
"0","5","0","0.4","0","0.6","0","0","0","1.4","アビスボウ","0","弓","0","0","22","0","0","105132","0","0"
"0","5","0","0","0","0","0","0.6","0","3","紅天弓","0","弓","0","0","25.2","0","0","105133","0","0"
"0","5","0","0","0","0.4","0","0","0","0","装號弓デウスフォール","0","弓","0","0","26.4","0","0","105134","0","0.4"
"0","5","0","0","0","0.2","0","0","0","0","氷涙弓フリージングティア","0","弓","0","0","27.4","0","0","105135","0","0.6"
"0","5","0","0","0","0.4","0","0","0","0","星核弓エルツボーゲン","0","弓","0","0","27.8","0","0","105136","0","0.8"
"0","5","0","0","0","0.4","0","0","0","4.4","天穿乃隼弓","0","弓","0","0","32","0","0","105137","0","0"
"0","5","0","0","0","0.4","0","0","0","2","ゼロフロストランス","0","槍","0","0","19.6","0","0","105161","0","0.8"
"0","5","0","0","0.4","0.6","0","0","0","0","ゲイルスティンガー","0","槍","0","0","18.4","0","0","105162","0","0.8"
"0","5","0","0","0","0.8","0","0","0","0","護天の聖槍","0","槍","0","0","20.4","0","0","105163","0","0.8"
"0","5","0","0.4","0","0.6","0","0","0","0","冥神槍ドゥームペイン","0","槍","0","0","22.6","0","0","105164","0","0.6"
"0","5","0","0","0","0.6","0","0","0","0","豪炎槍プロミネンス","0","槍","0","0","28.2","0","0","105165","0","0"
