918f134161146cd47cf076c16de35ca6a4c3ebde6d4c0b8d8fc08a0d716ca255,07f557b5ba0a990e82692efbf5667ed2cd8ffae0eda4c3d3b263985db128ba44,1df28452d1fb04d3f6968db325bf6b0cb36537361832a5860b2b3adf2327cdc4,efe4942381952feca8d6f66ec41695316bf838cbef60416d7cf4e894df4435a0,adcd8879ecd27ba32e012ccc38dda3739c7821d4aa6834634510910e18d6d53a,73c75bcd2a9e2769748555b881709f18dc7652f7aaf8b41b9f24700d23cb0cbd,271f7b9dd9fc9f482fac1bee9134c6d055529ea6d5ada01b1472b4bd11a49c2c,89fb822c410b2f504c2642c857525be934284268cc16ff58dfb02c9666b56ac0,92fca79762adffc7e8183ba91e42c68a7347c6bb7a4bfdf5afced82f33410401,164208850615905503abef149021a624679f569fe619ffc4ba4bdacd053718d3,31e0b5d0cb98c9f296f93206dc0dbfc990617dcb76f58461f59c635487289f1f,e0e85a4b499353f65509be8279ba45d7d93d227dba6d37fdb9d5cd34a93f58c2,dc0e8c0b2b03005420575dd062dd85f653e64cb2d747771f3dd1c8348cc175be,3f605b93aed99fa8d1182db7ee43d7c09199f5fb6b876e9653d1a863122fe9f8,1f2ae2f0e501416455a1c60dff9fd7872e1460a0cf39edcb8801f0cb173f8965,9a4ed36e9c21f5145f7c614ac2a333c25c9e2f39b08d94777bbf50d3df964ba9,d2c4f8b7fea39c69882001925e9d16346001b254da5283a33f063f09819c2ece,aecc62288c5c180ebe568062f12f0ee0ba99dac556b859de1b83aa69e0beb21f
"7300","8","0","0","0","50","0","0","0","0","0","0","91002","0","0","0","7300","41"
"7400","8","0","0","0","50","0","0","0","0","0","0","91002","0","0","0","7400","42"
"7500","8","0","0","0","50","0","0","0","0","0","0","91002","0","0","0","7500","43"
"7600","8","0","0","0","50","0","0","0","0","0","0","91002","0","0","0","7600","44"
"7700","8","0","0","0","50","0","0","0","0","0","0","91002","0","0","0","7700","45"
"7800","8","0","0","0","50","0","0","0","0","0","0","91002","0","0","0","7800","46"
"7900","8","0","0","0","50","0","0","0","0","0","0","91002","0","0","0","7900","47"
"8000","8","0","0","0","50","0","0","0","0","0","0","91002","0","0","0","8000","48"
"8100","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","8100","49"
"8200","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","8200","50"
"8300","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","8300","51"
"8400","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","8400","52"
"8500","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","8500","53"
"8600","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","8600","54"
"8700","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","8700","55"
"8800","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","8800","56"
"8900","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","8900","57"
"9000","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","9000","58"
"9100","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","9100","59"
"9200","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","9200","60"
"9300","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","9300","61"
"9400","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","9400","62"
"9500","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","9500","63"
"9600","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","9600","64"
"9700","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","9700","65"
"9800","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","9800","66"
"9900","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","9900","67"
"10000","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","10000","68"
"10100","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","10100","69"
"10200","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","10200","70"
"10300","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","10300","71"
"10400","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","10400","72"
"10500","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","10500","73"
"10600","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","10600","74"
"10700","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","10700","75"
"10800","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","10800","76"
"10900","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","10900","77"
"11000","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","11000","78"
"11100","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","11100","79"
"11200","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","11200","80"
"11300","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","11300","81"
"11400","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","11400","82"
"11500","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","11500","83"
"11600","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","11600","84"
"11700","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","11700","85"
"11800","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","11800","86"
"11900","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","11900","87"
"12000","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","12000","88"
"12100","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","12100","89"
"12200","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","12200","90"
"12300","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","12300","91"
"12400","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","12400","92"
"12500","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","12500","93"
"12600","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","12600","94"
"12700","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","12700","95"
"12800","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","12800","96"
"12900","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","12900","97"
"13000","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","13000","98"
"13100","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","13100","99"
"13200","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","13200","100"
"13300","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","13300","101"
"13400","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","13400","102"
"13500","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","13500","103"
"13600","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","13600","104"
"13700","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","13700","105"
"13800","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","13800","106"
"13900","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","13900","107"
"14000","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","14000","108"
"14100","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","14100","109"
"14200","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","14200","110"
"14300","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","14300","111"
"14400","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","14400","112"
"14500","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","14500","113"
"14600","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","14600","114"
"14700","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","14700","115"
"14800","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","14800","116"
"14900","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","14900","117"
"15000","8","0","0","0","15","0","0","0","0","0","0","91002","0","0","0","15000","118"
