50c60bdc52d814f7b83f1780c84f4e5950d177d7dae2e18237e3311cc3ff4da9,edbb1d5bac9346f11081b4b492e0a89a240b5713f7aee5b9006fdfabb55c56fe,28929340f6303ecf6407327e7970fd8dcb3842be562b5317eb6c314e27c3b246,b93421d6976a5e51f9a42b41c454db6fcaa090a4585dcc70871927d10f1d8ec7,0e56cd30caa96a031685da56758b184337b55a2a82a8e223e7344ae928bf491c,ebebb676366bc2fc14342c8cef2d11d1bb7ea31c821a80a28a35f022cad12708,deba345025c58d2601818b5fda681bbd8b95c279d641e22ba4277885f1da7c75,34ca436757542e741b9011393b0254109a76e4b427c7869fe74ff0e4e9696f1a,90679688cd814ce0add4db37313169261d4d2b4f632303ce90040a36e7e046bf,b5709f48bd4249f88a146c5d909aa720d0910ef8d936dcd8ea286cbc66dd2ad2,e122254b7b23ae091c9411ed17f3652c56ca55a8165007f2f47562ef26855f7d,d9d8b09512ce6f6935902693a6ae114c0b2f31446a8d39eee89fd8133175f123,f4ae895689d9032309a99ef559834b86d271b4d5ac27f74e0096f0837b180c16,2388574ee5c5ca9b7e9c173eca1039993b56a7a719114b55ccaa09f957c65f7d
"0","103801","2","2020/09/03 19:00:00","0","0","0","2030/08/01 14:59:59","1","0","28005","0","100","31038"
"0","112301","2","2020/09/03 19:00:00","0","0","0","2030/08/01 14:59:59","2","0","28005","0","100","31123"
"0","107101","2","2020/09/03 19:00:00","0","0","0","2030/08/01 14:59:59","1","0","28006","0","100","31071"
"0","111501","2","2020/09/03 19:00:00","0","0","0","2030/08/01 14:59:59","2","0","28006","0","100","31115"
"0","102001","2","2020/10/01 17:00:00","0","0","0","2030/08/01 14:59:59","1","0","28007","0","100","31020"
"0","111301","2","2020/10/01 17:00:00","0","0","0","2030/08/01 14:59:59","2","0","28007","0","100","31113"
"0","100401","2","2020/10/01 17:00:00","0","0","0","2030/08/01 14:59:59","1","0","28008","0","100","31004"
"0","111201","2","2020/10/01 17:00:00","0","0","0","2030/08/01 14:59:59","2","0","28008","0","100","31112"
"0","103601","2","2020/10/01 17:00:00","0","0","0","2030/08/01 14:59:59","1","0","28009","0","100","31036"
"0","111101","2","2020/10/01 17:00:00","0","0","0","2030/08/01 14:59:59","2","0","28009","0","100","31111"
"0","104901","2","2020/11/05 12:00:00","0","0","0","2030/08/01 14:59:59","1","0","28010","0","100","31049"
"0","109101","2","2020/11/05 12:00:00","0","0","0","2030/08/01 14:59:59","2","0","28010","0","100","31091"
"0","101101","2","2020/11/05 12:00:00","0","0","0","2030/08/01 14:59:59","1","0","28011","0","100","31011"
"0","112901","2","2020/11/05 12:00:00","0","0","0","2030/08/01 14:59:59","2","0","28011","0","100","31129"
"0","107001","2","2020/11/05 12:00:00","0","0","0","2030/08/01 14:59:59","1","0","28012","0","100","31070"
"0","111001","2","2022/03/21","0","0","0","2030/08/01 14:59:59","1","0","28013","0","100","31110"
"0","116401","2","2022/03/21","0","0","0","2030/08/01 14:59:59","2","0","28013","0","100","31164"
"0","110901","2","2022/03/21","0","0","0","2030/08/01 14:59:59","1","0","28014","0","100","31109"
"0","116301","2","2022/03/21","0","0","0","2030/08/01 14:59:59","2","0","28014","0","100","31163"
"0","110801","2","2022/03/21","0","0","0","2030/08/01 14:59:59","1","0","28015","0","100","31108"
"0","116201","2","2022/03/21","0","0","0","2030/08/01 14:59:59","2","0","28015","0","100","31162"
"0","104201","2","2022/04/18","0","0","0","2030/08/01 14:59:59","1","0","28016","0","100","31042"
"0","108401","2","2022/04/18","0","0","0","2030/08/01 14:59:59","2","0","28016","0","100","31084"
"0","117301","2","2022/04/18","0","0","0","2030/08/01 14:59:59","3","0","28016","0","100","31173"
"0","101401","2","2022/04/18","0","0","0","2030/08/01 14:59:59","1","0","28017","0","100","31014"
"0","112201","2","2022/04/18","0","0","0","2030/08/01 14:59:59","2","0","28017","0","100","31122"
"0","115701","2","2022/04/18","0","0","0","2030/08/01 14:59:59","3","0","28017","0","100","31157"
"0","105301","2","2022/04/18","0","0","0","2030/08/01 14:59:59","1","0","28018","0","100","31053"
"0","114201","2","2022/04/18","0","0","0","2030/08/01 14:59:59","2","0","28018","0","100","31142"
"0","106801","2","2022/05/16","0","0","0","2030/08/01 14:59:59","1","0","28019","0","100","31068"
"0","121201","2","2022/05/16","0","0","0","2030/08/01 14:59:59","2","0","28019","0","100","31212"
"0","104701","2","2022/05/16","0","0","0","2030/08/01 14:59:59","1","0","28020","0","100","31047"
"0","113601","2","2022/05/16","0","0","0","2030/08/01 14:59:59","2","0","28020","0","100","31136"
"0","102701","2","2022/05/16","0","0","0","2030/08/01 14:59:59","1","0","28021","0","100","31027"
"0","109001","2","2022/05/16","0","0","0","2030/08/01 14:59:59","2","0","28021","0","100","31090"
"0","117001","2","2022/05/16","0","0","0","2030/08/01 14:59:59","3","0","28021","0","100","31170"
"0","107101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","1","0","28022","0","100","31071"
"0","106101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","2","0","28022","0","100","31061"
"0","107001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","3","0","28022","0","100","31070"
"0","180401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","4","0","28022","0","100","31804"
"0","180501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","5","0","28022","0","100","31805"
"0","180201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","6","0","28022","0","100","31802"
"0","106801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","7","0","28022","0","100","31068"
"0","180101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","8","0","28022","0","100","31801"
"0","180601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","9","0","28022","0","100","31806"
"0","180301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","10","0","28022","0","100","31803"
"0","180701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","11","0","28022","0","100","31807"
"0","106701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","12","0","28022","0","100","31067"
"0","180801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","13","0","28022","0","100","31808"
"0","118101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","14","0","28022","0","100","31181"
"0","180901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","15","0","28022","0","100","31809"
"0","123001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","16","0","28022","0","100","31230"
"0","107501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","1","0","28023","0","100","31075"
"0","107701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","2","0","28023","0","100","31077"
"0","107801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","3","0","28023","0","100","31078"
"0","107901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","4","0","28023","0","100","31079"
"0","108101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","5","0","28023","0","100","31081"
"0","108301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","6","0","28023","0","100","31083"
"0","108401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","7","0","28023","0","100","31084"
"0","108601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","8","0","28023","0","100","31086"
"0","108701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","9","0","28023","0","100","31087"
"0","108801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","10","0","28023","0","100","31088"
"0","109101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","11","0","28023","0","100","31091"
"0","110001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","12","0","28023","0","100","31100"
"0","110301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","13","0","28023","0","100","31103"
"0","110401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","14","0","28023","0","100","31104"
"0","110601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","15","0","28023","0","100","31106"
"0","111101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","16","0","28023","0","100","31111"
"0","111501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","17","0","28023","0","100","31115"
"0","112001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","18","0","28023","0","100","31120"
"0","111901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","19","0","28023","0","100","31119"
"0","113101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","20","0","28023","0","100","31131"
"0","113401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","21","0","28023","0","100","31134"
"0","113901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","22","0","28023","0","100","31139"
"0","114401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","23","0","28023","0","100","31144"
"0","111801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","24","0","28023","0","100","31118"
"0","115001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","25","0","28023","0","100","31150"
"0","115501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","26","0","28023","0","100","31155"
"0","117001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","27","0","28023","0","100","31170"
"0","117201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","28","0","28023","0","100","31172"
"0","118001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","29","0","28023","0","100","31180"
"0","117701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","30","0","28023","0","100","31177"
"0","119901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","31","0","28023","0","100","31199"
"0","120701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","32","0","28023","0","100","31207"
"0","120901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","33","0","28023","0","100","31209"
"0","121001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","34","0","28023","0","100","31210"
"0","121101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","35","0","28023","0","100","31211"
"0","121501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","36","0","28023","0","100","31215"
"0","122501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","37","0","28023","0","100","31225"
"0","122901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","38","0","28023","0","100","31229"
"0","123301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","39","0","28023","0","100","31233"
"0","123601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","40","0","28023","0","100","31236"
"0","123801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","41","0","28023","0","100","31238"
"0","124001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","42","0","28023","0","100","31240"
"0","107601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","43","0","28023","0","100","31076"
"0","108001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","44","0","28023","0","100","31080"
"0","108201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","45","0","28023","0","100","31082"
"0","108501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","46","0","28023","0","100","31085"
"0","108901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","47","0","28023","0","100","31089"
"0","109001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","48","0","28023","0","100","31090"
"0","110101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","49","0","28023","0","100","31101"
"0","110501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","50","0","28023","0","100","31105"
"0","111201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","51","0","28023","0","100","31112"
"0","111601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","52","0","28023","0","100","31116"
"0","112101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","53","0","28023","0","100","31121"
"0","112301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","54","0","28023","0","100","31123"
"0","113001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","55","0","28023","0","100","31130"
"0","113201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","56","0","28023","0","100","31132"
"0","113501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","57","0","28023","0","100","31135"
"0","114101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","58","0","28023","0","100","31141"
"0","114601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","59","0","28023","0","100","31146"
"0","114701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","60","0","28023","0","100","31147"
"0","115601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","61","0","28023","0","100","31156"
"0","115801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","62","0","28023","0","100","31158"
"0","116801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","63","0","28023","0","100","31168"
"0","117401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","64","0","28023","0","100","31174"
"0","117801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","65","0","28023","0","100","31178"
"0","119201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","66","0","28023","0","100","31192"
"0","120801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","67","0","28023","0","100","31208"
"0","121201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","68","0","28023","0","100","31212"
"0","122101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","69","0","28023","0","100","31221"
"0","122401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","70","0","28023","0","100","31224"
"0","122801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","71","0","28023","0","100","31228"
"0","123501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","72","0","28023","0","100","31235"
"0","124101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","73","0","28023","0","100","31241"
"0","100901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","1","0","28024","0","100","31009"
"0","101001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","2","0","28024","0","100","31010"
"0","101101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","3","0","28024","0","100","31011"
"0","101201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","4","0","28024","0","100","31012"
"0","101801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","5","0","28024","0","100","31018"
"0","102801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","6","0","28024","0","100","31028"
"0","102901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","7","0","28024","0","100","31029"
"0","103001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","8","0","28024","0","100","31030"
"0","103201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","9","0","28024","0","100","31032"
"0","104301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","10","0","28024","0","100","31043"
"0","104901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","11","0","28024","0","100","31049"
"0","105301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","12","0","28024","0","100","31053"
"0","105701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","13","0","28024","0","100","31057"
"0","104701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","14","0","28024","0","100","31047"
"0","106301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","15","0","28024","0","100","31063"
"0","103601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","16","0","28024","0","100","31036"
"0","104401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","17","0","28024","0","100","31044"
"0","103701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","18","0","28024","0","100","31037"
"0","105601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","19","0","28024","0","100","31056"
"0","101401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","20","0","28024","0","100","31014"
"0","109201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","21","0","28024","0","100","31092"
"0","109401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","22","0","28024","0","100","31094"
"0","109501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","23","0","28024","0","100","31095"
"0","109601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","24","0","28024","0","100","31096"
"0","110701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","25","0","28024","0","100","31107"
"0","110801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","26","0","28024","0","100","31108"
"0","111301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","27","0","28024","0","100","31113"
"0","111401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","28","0","28024","0","100","31114"
"0","106501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","29","0","28024","0","100","31065"
"0","111701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","30","0","28024","0","100","31117"
"0","112201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","31","0","28024","0","100","31122"
"0","111001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","32","0","28024","0","100","31110"
"0","110901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","33","0","28024","0","100","31109"
"0","112701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","34","0","28024","0","100","31127"
"0","112801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","35","0","28024","0","100","31128"
"0","112901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","36","0","28024","0","100","31129"
"0","106601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","37","0","28024","0","100","31066"
"0","113301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","38","0","28024","0","100","31133"
"0","113601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","39","0","28024","0","100","31136"
"0","113701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","40","0","28024","0","100","31137"
"0","113801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","41","0","28024","0","100","31138"
"0","114001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","42","0","28024","0","100","31140"
"0","114201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","43","0","28024","0","100","31142"
"0","114301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","44","0","28024","0","100","31143"
"0","114501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","45","0","28024","0","100","31145"
"0","106401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","46","0","28024","0","100","31064"
"0","115701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","47","0","28024","0","100","31157"
"0","115901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","48","0","28024","0","100","31159"
"0","116001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","49","0","28024","0","100","31160"
"0","116201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","50","0","28024","0","100","31162"
"0","116301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","51","0","28024","0","100","31163"
"0","116501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","52","0","28024","0","100","31165"
"0","116601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","53","0","28024","0","100","31166"
"0","116701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","54","0","28024","0","100","31167"
"0","116901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","55","0","28024","0","100","31169"
"0","117101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","56","0","28024","0","100","31171"
"0","117301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","57","0","28024","0","100","31173"
"0","117501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","58","0","28024","0","100","31175"
"0","117601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","59","0","28024","0","100","31176"
"0","117901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","60","0","28024","0","100","31179"
"0","119001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","61","0","28024","0","100","31190"
"0","119101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","62","0","28024","0","100","31191"
"0","119301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","63","0","28024","0","100","31193"
"0","116401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","64","0","28024","0","100","31164"
"0","121301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","65","0","28024","0","100","31213"
"0","121401","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","66","0","28024","0","100","31214"
"0","121601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","67","0","28024","0","100","31216"
"0","122001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","68","0","28024","0","100","31220"
"0","121901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","69","0","28024","0","100","31219"
"0","122201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","70","0","28024","0","100","31222"
"0","122301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","71","0","28024","0","100","31223"
"0","122601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","72","0","28024","0","100","31226"
"0","122701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","73","0","28024","0","100","31227"
"0","123101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","74","0","28024","0","100","31231"
"0","123201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","75","0","28024","0","100","31232"
"0","123701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","76","0","28024","0","100","31237"
"0","123901","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","77","0","28024","0","100","31239"
"0","124201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","78","0","28024","0","100","31242"
"0","100501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","79","0","28024","0","100","31005"
"0","100601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","80","0","28024","0","100","31006"
"0","100701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","81","0","28024","0","100","31007"
"0","100801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","82","0","28024","0","100","31008"
"0","101301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","83","0","28024","0","100","31013"
"0","101501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","84","0","28024","0","100","31015"
"0","101601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","85","0","28024","0","100","31016"
"0","101701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","86","0","28024","0","100","31017"
"0","102001","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","87","0","28024","0","100","31020"
"0","102301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","88","0","28024","0","100","31023"
"0","102601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","89","0","28024","0","100","31026"
"0","102701","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","90","0","28024","0","100","31027"
"0","103101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","91","0","28024","0","100","31031"
"0","103301","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","92","0","28024","0","100","31033"
"0","103801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","93","0","28024","0","100","31038"
"0","104201","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","94","0","28024","0","100","31042"
"0","104501","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","95","0","28024","0","100","31045"
"0","104601","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","96","0","28024","0","100","31046"
"0","104801","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","97","0","28024","0","100","31048"
"0","105101","2","2023/01/15 15:00:00","0","0","0","2030/08/01 14:59:59","98","0","28024","0","100","31051"
