fed63dce33e67c88a2a5aec86a7c1ecce2244d3a9cdfd5fdb89596cdc40853d9,81414799b1521dde00c900d66d480277f63eceb35068e4bb40ed94f9ee0a59ef,5aa5530883c9fddbc64e6d05cf5478419f344d7cd5e8569bccedd1fe1900bc3f,cfca0de8aae8ebffb7140e45b5bf47c3839c96a243032ad96f7110c8875e1592,131746da53c68f31f409601d095bc397b6b2d2d86ab389298b9c86da58d78c7c,593e981ace50c79f3a3b8a84b111768ff1aa30fb16622c70e4c2a8eae2781e9e,74babcd324998f092aade620a395d01d7cb8604ff12a6beaae4c988c06227785,eea2db3a8bf39e70e79c858fc5c00d7ccab9bc6efd5d7a613240342c042b7515,0ba55ac1eaf4f8d04f0fe130c754d7760bc831b578dc2c95e2343e08c8a9fd72,a6ff3607c4fe57f718c0820838891caf6b4eb9e7635ab2c97f42f5d7b026dd3a,83ac10f887cb9325cf2e92e2d5bb4331fb8496319176d1e2943f09a782aca55f
"2019/04/19 14:59:59","2019/03/31 12:00:00","380000","31","0","0","380000","0","1","0","30031"
"2019/04/30 11:59:59","2019/04/19 15:00:00","380000","32","0","0","380000","0","1","0","30032"
"2019/05/07 14:59:59","2019/04/30 12:00:00","0","33","0","0","380000","380000","2","380000","50033"
"2019/05/17 14:59:59","2019/05/14 15:00:00","380000","34","0","0","380000","0","1","0","30035"
"2019/05/31 11:59:59","2019/05/17 15:00:00","380000","35","0","0","380000","0","1","0","30036"
"2019/06/15 11:59:59","2019/05/31 12:00:00","380000","36","0","0","380000","0","1","0","30037"
"2019/06/18 14:59:59","2019/06/15 12:00:00","380000","37","0","0","380000","0","1","0","30038"
"2019/06/30 11:59:59","2019/06/18 15:00:00","380000","38","0","0","380000","0","1","0","30039"
"2019/07/13 11:59:59","2019/06/30 12:00:00","380000","39","0","0","380000","0","1","0","30040"
"2019/07/18 14:59:59","2019/07/13 12:00:00","380000","40","0","0","380000","0","1","0","30041"
"2019/07/31 11:59:59","2019/07/18 15:00:00","380000","41","0","0","380000","0","1","0","30042"
"2019/08/10 11:59:59","2019/07/31 12:00:00","380000","42","0","0","380000","0","1","0","30043"
"2019/08/15 14:59:59","2019/08/10 12:00:00","380000","43","0","0","380000","0","1","0","30044"
"2019/08/26 11:59:59","2019/08/15 15:00:00","380000","44","0","0","380000","0","1","0","40002"
"2019/08/31 11:59:59","2019/08/26 12:00:00","380000","45","0","0","380000","0","1","0","30046"
"2019/09/03 20:59:59","2019/08/31 12:00:00","0","46","0","0","380000","380000","2","380000","50047"
"2019/09/12 11:59:59","2019/09/03 21:00:00","380000","47","0","0","380000","0","1","0","30048"
"2019/09/16 14:59:59","2019/09/12 12:00:00","380000","48","0","0","380000","0","1","0","30049"
"2019/09/29 11:59:59","2019/09/16 15:00:00","380000","49","0","0","380000","0","1","0","30050"
"2019/09/30 11:59:59","2019/09/29 12:00:00","0","50","0","0","380000","380000","2","380000","50051"
"2019/10/11 11:59:59","2019/09/30 12:00:00","380000","51","0","0","380000","0","1","0","30052"
"2019/10/16 14:59:59","2019/10/11 12:00:00","380000","52","0","0","380000","0","1","0","30053"
"2019/10/31 11:59:59","2019/10/16 15:00:00","380000","53","0","0","380000","0","1","0","30054"
"2019/11/11 11:59:59","2019/10/31 12:00:00","380000","54","0","0","380000","0","1","0","30055"
"2019/11/15 14:59:59","2019/11/11 12:00:00","380000","55","0","0","380000","0","1","0","30056"
"2019/11/30 11:59:59","2019/11/15 15:00:00","380000","56","0","0","380000","0","1","0","30057"
"2019/12/11 11:59:59","2019/11/30 12:00:00","380000","57","0","0","380000","0","1","0","30058"
"2019/12/20 14:59:59","2019/12/11 12:00:00","380000","58","0","0","380000","0","1","0","30059"
"2019/12/31 11:59:59","2019/12/20 15:00:00","380000","59","0","0","380000","0","1","0","30060"
"2020/01/03 18:59:59","2019/12/31 12:00:00","0","60","0","0","380000","380000","2","380000","50061"
"2020/01/16 14:59:59","2020/01/10 12:00:00","380000","61","0","0","380000","0","1","0","30063"
"2020/01/31 11:59:59","2020/01/16 15:00:00","380000","62","0","0","380000","0","1","0","30064"
"2020/02/10 11:59:59","2020/01/31 12:00:00","380000","63","0","0","380000","0","1","0","30065"
"2020/02/15 14:59:59","2020/02/10 12:00:00","380000","64","0","0","380000","0","1","0","30066"
"2020/02/25 11:59:59","2020/02/15 15:00:00","0","65","0","0","380000","380000","2","380000","50067"
"2020/02/29 11:59:59","2020/02/25 12:00:00","380000","66","0","0","380000","0","1","0","30068"
"2020/03/13 14:59:59","2020/02/29 12:00:00","380000","67","0","0","380000","0","1","0","30069"
"2020/03/26 11:59:59","2020/03/13 15:00:00","380000","68","0","0","380000","0","1","0","30070"
"2020/03/31 11:59:59","2020/03/26 12:00:00","380000","69","0","0","380000","0","1","0","30071"
"2020/04/10 11:59:59","2020/03/31 12:00:00","380000","70","0","0","380000","0","1","0","30072"
"2020/04/15 14:59:59","2020/04/10 12:00:00","380000","71","0","0","380000","0","1","0","30073"
"2020/04/24 11:59:59","2020/04/15 15:00:00","380000","72","0","0","380000","0","1","0","30074"
"2020/04/30 11:59:59","2020/04/24 12:00:00","380000","73","0","0","380000","0","1","0","30075"
"2020/05/10 11:59:59","2020/04/30 12:00:00","380000","74","0","0","380000","0","1","0","30076"
"2020/05/15 14:59:59","2020/05/10 12:00:00","380000","75","0","0","380000","0","1","0","30077"
"2020/05/31 11:59:59","2020/05/15 15:00:00","380000","76","0","0","380000","0","1","0","30078"
"2020/06/03 18:59:59","2020/05/31 12:00:00","0","77","0","0","380000","380000","2","380000","50079"
"2020/06/10 11:59:59","2020/06/03 19:00:00","380000","78","0","0","380000","0","1","0","30080"
"2020/06/17 14:59:59","2020/06/10 12:00:00","380000","79","0","0","380000","0","1","0","30081"
"2020/06/24 11:59:59","2020/06/17 15:00:00","380000","80","0","0","380000","0","1","0","30082"
"2020/06/30 11:59:59","2020/06/24 12:00:00","380000","81","0","0","380000","0","1","0","30083"
"2020/07/03 18:59:59","2020/06/30 12:00:00","0","82","0","0","380000","380000","2","380000","50084"
"2020/07/10 11:59:59","2020/07/03 19:00:00","380000","83","0","0","380000","0","1","0","30085"
"2020/07/15 14:59:59","2020/07/10 12:00:00","380000","84","0","0","380000","0","1","0","30086"
"2020/07/22 11:59:59","2020/07/15 15:00:00","380000","85","0","0","380000","0","1","0","30087"
"2020/07/27 11:59:59","2020/07/22 12:00:00","380000","86","0","0","380000","0","1","0","30088"
"2020/07/31 11:59:59","2020/07/27 12:00:00","380000","87","0","0","380000","0","1","0","30089"
"2020/08/10 11:59:59","2020/07/31 12:00:00","380000","88","0","0","380000","0","1","0","30090"
"2020/08/15 14:59:59","2020/08/10 12:00:00","380000","89","0","0","380000","0","1","0","30091"
"2020/08/26 11:59:59","2020/08/15 15:00:00","380000","90","0","0","380000","0","1","0","40003"
"2020/08/31 11:59:59","2020/08/26 12:00:00","380000","91","0","0","380000","0","1","0","30093"
"2020/09/03 18:59:59","2020/08/31 12:00:00","0","92","0","0","380000","380000","2","380000","50094"
"2020/09/14 11:59:59","2020/09/03 19:00:00","380000","93","0","0","380000","0","1","0","30095"
"2020/09/19 14:59:59","2020/09/14 12:00:00","380000","94","0","0","380000","0","1","0","30096"
"2020/09/30 11:59:59","2020/09/19 15:00:00","380000","95","0","0","380000","0","1","0","30097"
"2020/10/10 11:59:59","2020/09/30 12:00:00","380000","96","0","0","380000","0","1","0","30098"
"2020/10/15 14:59:59","2020/10/10 12:00:00","380000","97","0","0","380000","0","1","0","30099"
"2020/10/26 14:59:59","2020/10/15 15:00:00","380000","98","0","0","380000","0","1","0","30100"
"2020/10/31 11:59:59","2020/10/26 15:00:00","380000","99","0","0","380000","0","1","0","30101"
"2020/11/10 11:59:59","2020/10/31 12:00:00","380000","100","0","0","380000","0","1","0","30102"
"2020/11/21 14:59:59","2020/11/10 12:00:00","380000","101","0","0","380000","0","1","0","30103"
"2020/11/30 11:59:59","2020/11/21 15:00:00","380000","102","0","0","380000","0","1","0","30104"
"2020/12/10 11:59:59","2020/11/30 12:00:00","380000","103","0","0","380000","0","1","0","30105"
"2020/12/21 14:59:59","2020/12/10 12:00:00","380000","104","0","0","380000","0","1","0","30106"
"2020/12/31 11:59:59","2020/12/21 15:00:00","380000","105","0","0","380000","0","1","0","30107"
"2021/01/03 18:59:59","2020/12/31 12:00:00","0","106","0","0","380000","380000","2","380000","50108"
"2021/01/12 11:59:59","2021/01/03 19:00:00","380000","107","0","0","380000","0","1","0","30109"
"2021/01/17 11:59:59","2021/01/12 12:00:00","380000","108","0","0","380000","0","1","0","30110"
"2021/01/22 14:59:59","2021/01/17 12:00:00","380000","109","0","0","380000","0","1","0","30111"
"2021/01/31 11:59:59","2021/01/22 15:00:00","380000","110","0","0","380000","0","1","0","30112"
"2021/02/10 11:59:59","2021/01/31 12:00:00","380000","111","0","0","380000","0","1","0","30113"
"2021/02/15 22:59:59","2021/02/10 12:00:00","380000","112","0","0","380000","0","1","0","30114"
"2021/02/23 14:59:59","2021/02/15 23:00:00","380000","113","0","0","380000","0","1","0","40004"
"2021/02/28 11:59:59","2021/02/23 15:00:00","380000","114","0","0","380000","380000","2","380000","30117"
"2021/03/03 18:59:59","2021/02/28 12:00:00","0","115","0","0","380000","380000","2","380000","50119"
"2021/03/12 11:59:59","2021/03/03 19:00:00","380000","116","0","0","380000","0","1","0","30120"
"2021/03/24 11:59:59","2021/03/08 12:00:00","380000","117","0","0","380000","0","1","0","30121"
"2021/03/22 14:59:59","2021/03/12 12:00:00","380000","118","0","0","380000","0","1","0","30122"
"2021/03/31 11:59:59","2021/03/22 15:00:00","380000","119","0","0","380000","0","1","0","30123"
"2021/04/08 11:59:59","2021/03/31 14:00:00","380000","120","0","0","380000","0","1","0","30125"
"2021/04/15 14:59:59","2021/04/08 12:00:00","380000","121","0","0","380000","0","1","0","30126"
"2021/04/22 11:59:59","2021/04/15 15:00:00","380000","122","0","0","380000","0","1","0","30127"
"2021/04/28 11:59:59","2021/04/22 12:00:00","380000","123","0","0","380000","0","1","0","30128"
"2021/04/30 11:59:59","2021/04/28 12:00:00","0","124","0","0","380000","380000","2","380000","50129"
"2021/05/11 11:59:59","2021/04/30 12:00:00","380000","125","0","0","380000","0","1","0","30130"
"2021/05/21 14:59:59","2021/05/11 12:00:00","380000","126","0","0","380000","0","1","0","30131"
"2021/05/31 11:59:59","2021/05/21 15:00:00","380000","127","0","0","380000","0","1","0","30133"
"2021/06/09 11:59:59","2021/05/31 12:00:00","380000","128","0","0","380000","0","1","0","30134"
"2021/06/16 14:59:59","2021/06/09 12:00:00","380000","129","0","0","380000","0","1","0","30135"
"2021/06/24 14:59:59","2021/06/16 15:00:00","380000","130","0","0","380000","0","1","0","30137"
"2021/06/20 14:59:59","2021/06/16 15:00:00","380000","131","0","0","380000","0","1","0","30136"
"2021/06/24 14:59:59","2021/06/20 15:00:00","380000","132","0","0","380000","0","1","0","30138"
"2021/06/30 11:59:59","2021/06/24 15:00:00","380000","133","0","0","380000","0","1","0","30139"
"2021/07/03 18:59:59","2021/06/30 12:00:00","0","134","0","0","380000","380000","2","380000","50140"
"2021/07/12 11:59:59","2021/07/03 19:00:00","380000","135","0","0","380000","0","1","0","30141"
"2021/07/15 14:59:59","2021/07/08 12:00:00","380000","136","0","0","380000","0","1","0","30142"
"2021/07/24 14:59:59","2021/07/15 15:00:00","380000","137","0","0","380000","0","1","0","30144"
"2021/07/19 14:59:59","2021/07/15 15:00:00","380000","138","0","0","380000","0","1","0","30143"
"2021/07/24 14:59:59","2021/07/19 15:00:00","380000","139","0","0","380000","0","1","0","30145"
"2021/07/31 11:59:59","2021/07/24 15:00:00","380000","140","0","0","380000","0","1","0","30146"
"2021/08/09 11:59:59","2021/07/31 12:00:00","380000","141","0","0","380000","0","1","0","30147"
"2021/08/15 14:59:59","2021/08/09 12:00:00","380000","142","0","0","380000","0","1","0","30148"
"2021/08/23 11:59:59","2021/08/15 15:00:00","380000","143","0","0","380000","0","1","0","40005"
"2021/08/31 11:59:59","2021/08/23 12:00:00","380000","144","0","0","380000","0","1","0","30150"
"2021/09/03 18:59:59","2021/08/31 12:00:00","0","145","0","0","380000","380000","2","380000","50151"
"2021/09/08 11:59:59","2021/09/03 19:00:00","380000","146","0","0","380000","0","1","0","30152"
"2021/09/13 11:59:59","2021/09/08 12:00:00","380000","147","0","0","380000","0","1","0","30153"
"2021/09/18 11:59:59","2021/09/13 12:00:00","380000","148","0","0","380000","0","1","0","30154"
"2021/09/24 11:59:59","2021/09/18 12:00:00","380000","149","0","0","380000","0","1","0","40006"
"2021/09/30 11:59:59","2021/09/24 12:00:00","380000","150","0","0","380000","0","1","0","30157"
"2021/09/30 11:59:59","2021/09/24 12:00:00","380000","151","0","0","380000","0","1","0","30156"
"2021/10/08 11:59:59","2021/09/30 12:00:00","380000","152","0","0","380000","0","1","0","30158"
"2021/10/15 14:59:59","2021/10/08 12:00:00","380000","153","0","0","380000","0","1","0","30159"
"2021/10/22 11:59:59","2021/10/15 15:00:00","380000","154","0","0","380000","0","1","0","30160"
"2021/10/31 11:59:59","2021/10/22 12:00:00","380000","155","0","0","380000","0","1","0","30161"
"2021/11/03 18:59:59","2021/10/31 12:00:00","0","156","0","0","380000","380000","2","380000","50162"
"2021/11/11 11:59:59","2021/11/03 19:00:00","380000","157","0","0","380000","0","1","0","30163"
"2021/11/16 11:59:59","2021/11/11 12:00:00","380000","158","0","0","380000","0","1","0","30164"
"2021/11/24 11:59:59","2021/11/16 12:00:00","380000","159","0","0","380000","0","1","0","30166"
"2021/11/30 11:59:59","2021/11/24 12:00:00","380000","160","0","0","380000","0","1","0","30167"
"2021/12/08 11:59:59","2021/11/30 12:00:00","380000","161","0","0","380000","0","1","0","30168"
"2021/12/15 14:59:59","2021/12/08 12:00:00","380000","162","0","0","380000","0","1","0","30169"
"2021/12/22 11:59:59","2021/12/15 15:00:00","380000","163","0","0","380000","0","1","0","30170"
"2021/12/31 11:59:59","2021/12/22 12:00:00","380000","164","0","0","380000","0","1","0","30171"
"2022/01/03 18:59:59","2021/12/31 12:00:00","0","165","0","0","380000","380000","2","380000","50172"
"2022/01/11 11:59:59","2022/01/03 19:00:00","380000","166","0","0","380000","0","1","0","30173"
"2022/01/15 14:59:59","2022/01/11 12:00:00","380000","167","0","0","380000","0","1","0","30174"
"2022/01/24 11:59:59","2022/01/15 15:00:00","380000","168","0","0","380000","0","1","0","30175"
"2022/01/27 11:59:59","2022/01/24 12:00:00","380000","169","0","0","380000","0","1","0","30176"
"2022/01/31 11:59:59","2022/01/27 12:00:00","380000","170","0","0","380000","0","1","0","30177"
"2022/02/08 11:59:59","2022/01/31 12:00:00","380000","171","0","0","380000","0","1","0","30178"
"2022/02/15 14:59:59","2022/02/08 12:00:00","380000","172","0","0","380000","0","1","0","30179"
"2022/02/24 11:59:59","2022/02/15 15:00:00","380000","173","0","0","380000","0","1","0","40007"
"2022/02/24 11:59:59","2022/02/15 15:00:00","380000","174","0","0","380000","0","1","0","30180"
"2022/02/28 11:59:59","2022/02/24 12:00:00","380000","175","0","0","380000","0","1","0","30182"
"2022/03/03 18:59:59","2022/02/28 12:00:00","0","176","0","0","380000","380000","2","380000","50183"
"2022/03/11 11:59:59","2022/03/03 19:00:00","380000","177","0","0","380000","0","1","0","30184"
"2022/03/11 11:59:59","2022/03/08 12:00:00","380000","178","0","0","380000","0","1","0","30185"
"2022/03/15 14:59:59","2022/03/11 12:00:00","380000","179","0","0","380000","0","1","0","30186"
"2022/03/24 11:59:59","2022/03/15 15:00:00","380000","180","0","0","380000","0","1","0","30187"
"2022/03/28 11:59:59","2022/03/24 12:00:00","380000","181","0","0","380000","0","1","0","30188"
"2022/03/31 11:59:59","2022/03/28 12:00:00","380000","182","0","0","380000","0","1","0","30189"
"2022/04/03 18:59:59","2022/03/31 12:00:00","0","183","0","0","380000","380000","2","380000","50190"
"2022/04/11 11:59:59","2022/04/03 19:00:00","380000","184","0","0","380000","0","1","0","30191"
"2022/04/15 14:59:59","2022/04/11 12:00:00","380000","185","0","0","380000","0","1","0","30192"
"2022/04/22 11:59:59","2022/04/15 15:00:00","380000","186","0","0","380000","0","1","0","30193"
"2022/04/30 11:59:59","2022/04/22 12:00:00","380000","187","0","0","380000","0","1","0","30194"
"2022/05/03 18:59:59","2022/04/30 12:00:00","0","188","0","0","380000","380000","2","380000","50195"
"2022/05/11 11:59:59","2022/05/03 19:00:00","380000","189","0","0","380000","0","1","0","30196"
"2022/05/15 14:59:59","2022/05/11 12:00:00","380000","190","0","0","380000","0","1","0","30197"
"2022/05/24 11:59:59","2022/05/15 15:00:00","380000","191","0","0","380000","0","1","0","30198"
"2022/05/28 11:59:59","2022/05/24 12:00:00","380000","192","0","0","380000","0","1","0","30199"
"2022/05/31 11:59:59","2022/05/28 12:00:00","0","193","0","0","380000","380000","2","380000","50200"
"2022/06/09 11:59:59","2022/05/31 12:00:00","380000","194","0","0","380000","0","1","0","30201"
"2022/06/15 14:59:59","2022/06/09 12:00:00","380000","195","0","0","380000","0","1","0","30202"
"2022/06/24 11:59:59","2022/06/15 15:00:00","380000","196","0","0","380000","0","1","0","30203"
"2022/06/30 11:59:59","2022/06/24 12:00:00","380000","197","0","0","380000","0","1","0","30204"
"2022/07/08 11:59:59","2022/06/30 12:00:00","380000","198","0","0","380000","0","1","0","30205"
"2022/07/11 11:59:59","2022/07/08 12:00:00","380000","199","0","0","380000","0","1","0","30206"
"2022/07/15 14:59:59","2022/07/11 12:00:00","380000","200","0","0","380000","0","1","0","30207"
"2022/07/25 11:59:59","2022/07/15 15:00:00","380000","201","0","0","380000","0","1","0","30208"
"2022/07/28 11:59:59","2022/07/25 12:00:00","380000","202","0","0","380000","0","1","0","30209"
"2022/07/31 11:59:59","2022/07/28 12:00:00","380000","203","0","0","380000","0","1","0","30210"
"2022/08/09 11:59:59","2022/07/31 12:00:00","380000","204","0","0","380000","0","1","0","30211"
"2022/08/12 11:59:59","2022/08/09 12:00:00","380000","205","0","0","380000","0","1","0","30212"
"2022/08/15 14:59:59","2022/08/12 12:00:00","380000","206","0","0","380000","0","1","0","30213"
"2022/08/23 11:59:59","2022/08/15 15:00:00","380000","207","0","0","380000","0","1","0","40008"
"2022/08/26 11:59:59","2022/08/23 12:00:00","380000","208","0","0","380000","0","1","0","30215"
"2022/08/31 11:59:59","2022/08/26 12:00:00","380000","209","0","0","380000","0","1","0","30216"
"2022/09/03 18:59:59","2022/08/31 12:00:00","0","210","0","0","380000","380000","2","380000","50217"
"2022/09/12 11:59:59","2022/09/03 19:00:00","380000","211","0","0","380000","0","1","0","30218"
"2022/09/15 14:59:59","2022/09/12 12:00:00","380000","212","0","0","380000","0","1","0","30219"
"2022/09/22 11:59:59","2022/09/15 15:00:00","380000","213","0","0","380000","0","1","0","30220"
"2022/09/30 11:59:59","2022/09/22 12:00:00","380000","214","0","0","380000","0","1","0","30221"
"2022/10/11 11:59:59","2022/09/30 12:00:00","380000","215","0","0","380000","0","1","0","30222"
"2022/10/15 14:59:59","2022/10/11 12:00:00","380000","216","0","0","380000","0","1","0","30223"
"2022/10/25 11:59:59","2022/10/15 15:00:00","380000","217","0","0","380000","0","1","0","30224"
"2022/10/28 11:59:59","2022/10/25 12:00:00","380000","218","0","0","380000","0","1","0","30225"
"2022/10/31 11:59:59","2022/10/28 12:00:00","380000","219","0","0","380000","0","1","0","30226"
"2022/11/08 11:59:59","2022/10/31 12:00:00","380000","220","0","0","380000","0","1","0","30227"
"2022/11/11 11:59:59","2022/11/08 12:00:00","380000","221","0","0","380000","0","1","0","30228"
"2022/11/15 14:59:59","2022/11/11 12:00:00","380000","222","0","0","380000","0","1","0","30229"
"2022/11/24 11:59:59","2022/11/15 15:00:00","380000","223","0","0","380000","0","1","0","30230"
"2022/11/27 11:59:59","2022/11/24 12:00:00","0","224","0","0","380000","380000","2","380000","50231"
"2022/11/30 11:59:59","2022/11/27 12:00:00","380000","225","0","0","380000","0","1","0","30232"
"2022/12/09 11:59:59","2022/11/30 12:00:00","380000","226","0","0","380000","0","1","0","30233"
"2022/12/16 11:59:59","2022/12/09 12:00:00","380000","227","0","0","380000","0","1","0","30234"
"2022/12/23 11:59:59","2022/12/16 12:00:00","380000","228","0","0","380000","0","1","0","30235"
"2022/12/31 11:59:59","2022/12/23 12:00:00","380000","229","0","0","380000","0","1","0","30236"
"2023/01/03 18:59:59","2022/12/31 12:00:00","0","230","0","0","380000","380000","2","380000","50237"
"2023/01/10 11:59:59","2023/01/03 19:00:00","380000","231","0","0","380000","0","1","0","30238"
"2023/01/15 14:59:59","2023/01/10 12:00:00","380000","232","0","0","380000","0","1","0","30239"
"2023/01/24 11:59:59","2023/01/15 15:00:00","380000","233","0","0","380000","0","1","0","30240"
"2023/01/31 11:59:59","2023/01/24 12:00:00","380000","234","0","0","380000","0","1","0","30241"
"2023/02/09 11:59:59","2023/01/31 12:00:00","380000","235","0","0","380000","0","1","0","30242"
"2023/02/12 11:59:59","2023/02/09 12:00:00","380000","236","0","0","380000","0","1","0","30243"
"2023/02/15 14:59:59","2023/02/12 12:00:00","380000","237","0","0","380000","0","1","0","30244"
"2023/02/24 11:59:59","2023/02/15 15:00:00","380000","238","0","0","380000","0","1","0","40009"
"2023/02/22 14:59:59","2023/02/15 15:00:00","380000","239","0","0","380000","0","1","0","30245"
"2023/02/28 11:59:59","2023/02/24 12:00:00","380000","240","0","0","380000","0","1","0","30247"
"2023/03/03 18:59:59","2023/02/28 12:00:00","0","241","0","0","380000","380000","2","380000","50248"
"2023/03/10 11:59:59","2023/03/03 19:00:00","380000","242","0","0","380000","0","1","0","30249"
"2023/03/17 11:59:59","2023/03/10 12:00:00","380000","243","0","0","380000","0","1","0","30250"
"2023/03/27 11:59:59","2023/03/17 12:00:00","380000","244","0","0","380000","0","1","0","30251"
"2023/03/31 11:59:59","2023/03/27 12:00:00","380000","245","0","0","380000","0","1","0","30252"
"2023/04/07 11:59:59","2023/03/31 12:00:00","380000","246","0","0","380000","0","1","0","30253"
"2023/04/10 11:59:59","2023/04/07 12:00:00","380000","247","0","0","380000","0","1","0","30254"
"2023/04/17 11:59:59","2023/04/10 12:00:00","380000","248","0","0","380000","0","1","0","30255"
"2023/04/25 11:59:59","2023/04/17 12:00:00","380000","249","0","0","380000","0","1","0","30256"
"2023/04/30 11:59:59","2023/04/25 12:00:00","380000","250","0","0","380000","0","1","0","30257"
"2023/05/10 11:59:59","2023/04/30 12:00:00","380000","251","0","0","380000","0","1","0","30258"
"2023/05/15 14:59:59","2023/05/10 12:00:00","380000","252","0","0","380000","0","1","0","30259"
"2023/05/24 11:59:59","2023/05/15 15:00:00","380000","253","0","0","380000","0","1","0","30260"
"2023/05/27 11:59:59","2023/05/24 12:00:00","0","254","0","0","380000","380000","2","380000","50261"
"2023/05/31 11:59:59","2023/05/27 12:00:00","380000","255","0","0","380000","0","1","0","30262"
"2023/06/09 11:59:59","2023/05/31 12:00:00","380000","256","0","0","380000","0","1","0","30263"
"2023/06/15 14:59:59","2023/06/09 12:00:00","380000","257","0","0","380000","0","1","0","30264"
"2023/06/23 11:59:59","2023/06/15 15:00:00","380000","258","0","0","380000","0","1","0","30265"
"2023/06/30 11:59:59","2023/06/23 12:00:00","380000","259","0","0","380000","0","1","0","30266"
"2023/07/03 18:59:59","2023/06/30 12:00:00","0","260","0","0","380000","380000","2","380000","50267"
"2023/07/12 11:59:59","2023/07/03 19:00:00","380000","261","0","0","380000","0","1","0","30268"
"2023/07/15 14:59:59","2023/07/12 12:00:00","380000","262","0","0","380000","0","1","0","30269"
"2023/07/25 11:59:59","2023/07/15 15:00:00","380000","263","0","0","380000","0","1","0","30270"
"2023/07/31 11:59:59","2023/07/25 12:00:00","380000","264","0","0","380000","0","1","0","30271"
"2023/08/09 11:59:59","2023/07/31 12:00:00","380000","265","0","0","380000","0","1","0","30272"
