a62ae1b9e5a8d072824b6ac9aaa2cba1fbc47b179be6ab642ca7ec0124114675,75425dcec51b9f2e8e2eb1b86d018b1c3b15477cb2be8578863cde494c6aaaf1,96917bc14dfe69c487ba7eb2beab3e3e158026bfe40507baec9b5b88265b86e0,50bbdc5657d6c61ddf99f1217dd74293a56fbbbe1e31b8c9a37827f139cd130c,6db1c8325f127f876cf976c66524e22b759f6053ac2db10cedb2a738b80ccdf1,fffebdbae723e3f1b514c8a19e644e5e82600b3a236f6db79805c5ce970b7727,0c9d67cbd3721b6feacd843da289c03d320ce2572905b0a923fe51899f9a8ae3,fe6f63c57c84500b70bdb46592bc1153506a16bdf505eb09d66a4a28398a890d,c89cca81716442fee48079f8d38193eaa9917060cf685e0586b4a97c6c28b11f,d6a638ca86c9bde5a072874e2479983371ee14bb8d9ca6e4add35e70a821461a,4e9166743c802917ed06a8f2ca26dc67c41d269a414122cccc398f50a4d56752,ca5c9d3492573acb47c8c2dbf744f527bbf13abfb4a9bb6f464d3cc37e896c78,9d23f152a3b077025a98d45eadc3298152c6f518e35dde5c06a3497280bb9ee9,6a5b220f151b6f74b8d96fda3a9b1db513f07e3aec15b2be6ca1664121ae0315,866ddf53e9a50cf0abf28a7b3e90050c60017b9f331768ff882c0a6a0aa5e45d,335c703b1f7487ebdd3fbda4e0fcc907b1d5ed06ca68430e1f7585ba5a49e938,445c473459eba09af031d2989fcca23e4c77051f88b4c739ee804d40b1d1036e,91ddc8858ccc405deace32b4acef3da02c4349ca7c5106c5804934adfe1aa3f3,3099706506278057818bcf83189c7ba461932d4ae164d0c44e82900617bdc1a9,4597f0569b8cbccfcfd6404e3dbfe273463d98079ff7b77489b8431389a333fa,99bbb04968983acf535b04d97d1327f2a8bad6136c0d547add9e4c124ff84eba,5ab0403515875a96a4c7f3d5bd482fd83e6696f7aeb1790d8b92df8c56b1d4e5
"123042","0","0","103012","0","0","0","3","0","0","0","0","0","0","0","0","0","1","10000","0","0","103042"
"113071","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5000","0","0","103071"
"123072","0","0","103552","0","0","0","3","0","0","0","0","0","0","0","0","0","1","10000","0","0","103072"
"113101","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7000","0","0","103101"
"113131","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7000","0","0","103131"
"123132","0","0","103131","0","0","0","3","0","0","0","0","0","0","0","0","0","1","10000","0","0","103132"
"123161","0","0","102162","0","0","0","3","0","0","0","0","0","0","0","0","0","1","5000","0","0","103161"
"113162","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7000","0","0","103162"
"113191","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5000","0","0","103191"
"123192","102013","0","103191","0","1","0","3","0","0","0","0","0","0","0","0","0","1","7000","0","0","103192"
"123193","0","0","103192","0","0","0","3","0","0","0","0","0","0","0","0","0","1","10000","0","0","103193"
"113221","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5000","0","0","103221"
"113222","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","10000","0","0","103222"
"123251","0","0","102251","0","0","0","3","0","0","0","0","0","0","0","0","0","1","5000","0","0","103251"
"113252","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7000","0","0","103252"
"123281","0","0","102282","0","0","0","3","0","0","0","0","0","0","0","0","0","1","5000","0","0","103281"
"123282","102312","0","102282","0","1","0","3","0","0","0","0","0","0","0","0","0","1","7000","0","0","103282"
"113283","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","10000","0","0","103283"
"123311","0","0","102312","0","0","0","3","0","0","0","0","0","0","0","0","0","1","5000","0","0","103311"
"123341","0","0","102342","0","0","0","3","0","0","0","0","0","0","0","0","0","1","5000","0","0","103341"
"113342","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7000","0","0","103342"
"123343","103611","0","103341","0","1","0","3","0","0","0","0","0","0","0","0","0","1","10000","0","0","103343"
"123371","0","0","102372","0","0","0","3","0","0","0","0","0","0","0","0","0","1","7000","0","0","103371"
"113372","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","10000","0","0","103372"
"113401","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7000","0","0","103401"
"113431","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5000","0","0","103431"
"123432","0","0","103431","0","0","0","3","0","0","0","0","0","0","0","0","0","1","7000","0","0","103432"
"123461","102432","0","102614","0","1","0","3","0","0","0","0","0","0","0","0","0","1","7000","0","0","103461"
"123491","102493","0","102312","0","1","0","3","0","0","0","0","0","0","0","0","0","1","7000","0","0","103491"
"113521","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5000","0","0","103521"
"113522","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7000","0","0","103522"
"113551","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5000","0","0","103551"
"113552","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7000","0","0","103552"
"113553","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","10000","0","0","103553"
"113581","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5000","0","0","103581"
"123582","0","0","102582","0","0","0","3","0","0","0","0","0","0","0","0","0","1","7000","0","0","103582"
"123583","0","0","103581","0","0","0","3","0","0","0","0","0","0","0","0","0","1","10000","0","0","103583"
"113611","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5000","0","0","103611"
"123612","0","0","102614","0","0","0","3","0","0","0","0","0","0","0","0","0","1","5000","0","0","103612"
"103611","0","0","102614","0","0","0","1","0","0","0","0","0","0","0","0","0","1","7000","0","0","103613"
"113614","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","10000","0","0","103614"
"114011","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","20000","0","0","104011"
"114012","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","25000","0","0","104012"
"114013","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","30000","0","0","104013"
"114014","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","1","35000","0","0","104014"
"114041","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","20000","0","0","104041"
"124042","0","0","103013","0","0","0","3","0","0","0","0","0","0","0","0","0","1","25000","0","0","104042"
"114043","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","30000","0","0","104043"
"124044","0","0","104041","0","0","0","5","0","0","0","0","0","0","0","0","0","1","35000","0","0","104044"
"124071","0","0","103013","0","0","0","3","0","0","0","0","0","0","0","0","0","1","20000","0","0","104071"
"114072","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","25000","0","0","104072"
"114073","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","30000","0","0","104073"
"124074","0","0","104072","0","0","0","5","0","0","0","0","0","0","0","0","0","1","35000","0","0","104074"
"124101","103552","0","103101","0","1","0","3","0","0","0","0","0","0","0","0","0","1","20000","0","0","104101"
"114102","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","25000","0","0","104102"
"124103","103611","0","104101","0","1","0","5","0","0","0","0","0","0","0","0","0","1","30000","0","0","104103"
"114104","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","1","35000","0","0","104104"
"124131","103132","0","103611","0","1","0","3","0","0","0","0","0","0","0","0","0","1","20000","0","0","104131"
"114132","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","25000","0","0","104132"
"114133","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","30000","0","0","104133"
"114134","0","0","0","0","1","0","10","0","0","0","0","0","0","0","0","0","1","35000","0","0","104134"
"124161","103551","0","103162","0","1","0","3","0","0","0","0","0","0","0","0","0","1","20000","0","0","104161"
"114162","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","25000","0","0","104162"
"124163","0","0","104161","0","0","0","5","0","0","0","0","0","0","0","0","0","1","30000","0","0","104163"
"114164","0","0","0","0","1","0","10","0","0","0","1","0","0","0","0","0","1","35000","0","0","104164"
"114191","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","20000","0","0","104191"
"124192","0","0","103553","0","0","0","3","0","0","0","0","0","0","0","0","0","1","25000","0","0","104192"
"114193","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","30000","0","0","104193"
"114194","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","35000","0","0","104194"
"114221","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","20000","0","0","104221"
"114222","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","25000","0","0","104222"
"114223","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","30000","0","0","104223"
"124224","104611","0","104221","0","1","0","5","0","0","0","0","0","0","0","0","0","1","35000","0","0","104224"
"124251","0","0","103222","0","0","0","3","0","0","0","0","0","0","0","0","0","1","20000","0","0","104251"
"114252","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","25000","0","0","104252"
"124253","103614","0","104251","0","1","0","5","103553","0","0","1","0","0","0","0","0","1","30000","0","0","104253"
"114254","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","35000","0","0","104254"
"114281","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","20000","0","0","104281"
"124282","103401","0","103282","0","1","0","3","103552","0","0","1","0","0","0","0","0","1","25000","0","0","104282"
"124283","0","0","104281","0","0","0","5","0","0","0","0","0","0","0","0","0","1","30000","0","0","104283"
"124284","104551","0","104281","0","1","0","5","0","0","0","0","0","0","0","0","0","1","35000","0","0","104284"
"124311","103311","0","103583","0","1","0","3","0","0","0","0","0","0","0","0","0","1","20000","0","0","104311"
"124312","103162","0","103283","0","1","0","3","0","0","0","0","0","0","0","0","0","1","25000","0","0","104312"
"124313","0","0","104282","0","0","0","5","0","0","0","0","0","0","0","0","0","1","30000","0","0","104313"
"124314","104161","0","104312","0","1","0","5","0","0","0","0","0","0","0","0","0","1","35000","0","0","104314"
"114341","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","20000","0","0","104341"
"124342","103551","0","103072","0","1","0","3","0","0","0","0","0","0","0","0","0","1","25000","0","0","104342"
"124343","0","0","104341","0","0","0","5","0","0","0","0","0","0","0","0","0","1","30000","0","0","104343"
"124344","104191","0","104342","0","1","0","5","0","0","0","0","0","0","0","0","0","1","35000","0","0","104344"
"114371","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","20000","0","0","104371"
"124372","103612","0","103614","0","1","0","3","0","0","0","0","0","0","0","0","0","1","25000","0","0","104372"
"124373","104251","0","104372","0","1","0","5","0","0","0","0","0","0","0","0","0","1","35000","0","0","104373"
"124401","103613","0","103583","0","1","0","3","0","0","0","0","0","0","0","0","0","1","20000","0","0","104401"
"124402","0","0","104401","0","0","0","5","0","0","0","0","0","0","0","0","0","1","30000","0","0","104402"
"124431","103551","0","103431","0","1","0","3","103581","0","0","1","0","0","0","0","0","1","20000","0","0","104431"
"124432","103013","0","103582","0","1","0","3","0","0","0","0","0","0","0","0","0","1","25000","0","0","104432"
"124433","103614","0","104432","0","1","0","5","103583","0","0","1","0","0","0","0","0","1","35000","0","0","104433"
"114461","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","20000","0","0","104461"
"124462","103222","0","104461","0","1","0","5","0","0","0","0","0","0","0","0","0","1","30000","0","0","104462"
"124463","104581","0","104461","0","1","0","5","0","0","0","0","0","0","0","0","0","1","35000","0","0","104463"
"124491","102493","0","103583","0","1","0","3","0","0","0","0","0","0","0","0","0","1","20000","0","0","104491"
"124521","0","0","103614","0","0","0","3","0","0","0","0","0","0","0","0","0","1","20000","0","0","104521"
"124522","103522","0","103583","0","1","0","3","103371","0","0","1","0","0","0","0","0","1","25000","0","0","104522"
"124523","103614","0","104521","0","1","0","5","103612","0","0","1","0","0","0","0","0","1","30000","0","0","104523"
"114551","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","25000","0","0","104551"
"114552","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","30000","0","0","104552"
"114553","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","35000","0","0","104553"
"114554","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","35000","0","0","104554"
"114581","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","25000","0","0","104581"
"114582","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","30000","0","0","104582"
"114583","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","35000","0","0","104583"
"114611","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","25000","0","0","104611"
"114612","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","30000","0","0","104612"
"114613","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","35000","0","0","104613"
"115011","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","40000","0","0","105011"
"125012","104011","0","104012","0","1","0","5","0","0","0","0","0","0","0","0","0","1","45000","0","0","105012"
"125013","103013","0","104431","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105013"
"125014","104013","0","104194","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105014"
"125015","104312","0","104164","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105015"
"125016","103012","0","104312","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105016"
"125017","103011","0","104071","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105017"
"115041","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","40000","0","0","105041"
"115042","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","45000","0","0","105042"
"125043","104042","0","104191","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105043"
"125044","104043","0","104553","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105044"
"125045","104041","0","104373","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105045"
"125046","103041","0","104042","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105046"
"115047","0","0","104072","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105047"
"115071","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","40000","0","0","105071"
"125072","104551","0","104071","0","1","0","5","103553","0","0","1","0","0","0","0","0","1","45000","0","0","105072"
"115073","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","50000","0","0","105073"
"125074","104073","0","104104","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105074"
"125075","104551","0","104014","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105075"
"125076","103491","0","104012","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105076"
"115077","0","0","104551","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105077"
"125101","104582","0","104102","0","1","0","5","0","0","0","0","0","0","0","0","0","1","40000","0","0","105101"
"115102","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","45000","0","0","105102"
"125103","104013","0","103101","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105103"
"115104","0","0","104101","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105104"
"115105","0","0","104104","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105105"
"115106","0","0","104101","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105106"
"125107","103551","0","104102","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105107"
"125131","103131","0","104133","0","1","0","5","103552","0","0","1","0","0","0","0","0","1","40000","0","0","105131"
"115132","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","45000","0","0","105132"
"115133","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","50000","0","0","105133"
"125134","104133","0","104134","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105134"
"115135","0","0","104013","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105135"
"115136","0","0","104133","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105136"
"115137","0","0","104342","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105137"
"115161","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","40000","0","0","105161"
"125162","103552","0","104162","0","1","0","5","0","0","0","0","0","0","0","0","0","1","45000","0","0","105162"
"115163","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","50000","0","0","105163"
"125164","104313","0","104164","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105164"
"115165","0","0","104553","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105165"
"115166","0","0","104162","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105166"
"125167","103161","0","104222","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105167"
"125191","104462","0","104191","0","1","0","5","0","0","0","0","0","0","0","0","0","1","40000","0","0","105191"
"115192","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","45000","0","0","105192"
"125193","103614","0","104192","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105193"
"115194","0","0","104192","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105194"
"125195","103191","0","104193","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105195"
"115196","0","0","104191","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105196"
"115197","0","0","104192","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105197"
"115221","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","40000","0","0","105221"
"115222","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","45000","0","0","105222"
"125223","104131","0","104222","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105223"
"125224","104223","0","104314","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105224"
"115225","0","0","104224","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105225"
"125226","103222","0","104041","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105226"
"125227","103221","0","104131","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105227"
"115251","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","40000","0","0","105251"
"125252","103252","0","104252","0","1","0","5","0","0","0","0","0","0","0","0","0","1","45000","0","0","105252"
"125253","104611","0","104252","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105253"
"115254","0","0","104251","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105254"
"125255","104253","0","104433","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105255"
"125256","103553","0","104252","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105256"
"125257","103251","0","104522","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105257"
"125281","103072","0","104283","0","1","0","5","0","0","0","1","0","0","0","0","0","1","40000","0","0","105281"
"125282","103013","0","104282","0","1","0","5","0","0","0","0","0","0","0","0","0","1","45000","0","0","105282"
"125283","103282","0","104134","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105283"
"115284","0","0","104072","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105284"
"125285","103583","0","104343","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105285"
"125286","103281","0","104011","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105286"
"125287","103612","0","104311","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105287"
"125311","104431","0","104313","0","1","0","5","0","0","0","1","0","0","0","0","0","1","40000","0","0","105311"
"125312","103192","0","104311","0","1","0","5","0","0","0","0","0","0","0","0","0","1","45000","0","0","105312"
"125313","104491","0","104313","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105313"
"125314","104312","0","104193","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105314"
"115315","0","0","104282","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105315"
"115316","0","0","104161","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105316"
"115317","0","0","104191","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105317"
"125341","104491","0","104343","0","1","0","5","0","0","0","1","0","0","0","0","0","1","40000","0","0","105341"
"125342","103343","0","104611","0","1","0","5","0","0","0","0","0","0","0","0","0","1","45000","0","0","105342"
"125343","103342","0","104044","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105343"
"115344","0","0","104043","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105344"
"125345","104342","0","104463","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105345"
"115346","0","0","103252","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105346"
"125347","103192","0","104521","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105347"
"125371","104372","0","104552","0","1","0","5","0","0","0","1","0","0","0","0","0","1","40000","0","0","105371"
"125372","103222","0","104342","0","1","0","5","0","0","0","0","0","0","0","0","0","1","45000","0","0","105372"
"125373","104371","0","104613","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105373"
"125374","104372","0","104373","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105374"
"115375","0","0","104222","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105375"
"125376","103461","0","104372","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105376"
"125377","103341","0","104252","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105377"
"125401","103401","0","104402","0","1","0","5","103343","0","0","1","0","0","0","0","0","1","40000","0","0","105401"
"115402","0","0","104402","0","0","0","10","0","0","0","0","0","0","0","0","0","1","45000","0","0","105402"
"115403","0","0","104162","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105403"
"125431","103132","0","104432","0","1","0","5","0","0","0","0","0","0","0","0","0","1","45000","0","0","105431"
"115432","0","0","104132","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105432"
"115433","0","0","104432","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105433"
"125462","103371","0","104463","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105462"
"125463","104431","0","104523","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105463"
"115464","0","0","104041","0","0","0","10","0","0","0","0","0","0","0","0","0","1","55000","0","0","105464"
"125491","103522","0","104072","0","1","0","5","0","0","0","0","0","0","0","0","0","1","50000","0","0","105491"
"125521","103222","0","104523","0","1","0","5","0","0","0","1","0","0","0","0","0","1","40000","0","0","105521"
"125522","103583","0","104522","0","1","0","5","0","0","0","0","0","0","0","0","0","1","45000","0","0","105522"
"125523","104522","0","104344","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105523"
"125524","103522","0","104132","0","1","0","5","0","0","0","0","0","0","0","0","0","1","55000","0","0","105524"
"115551","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","40000","0","0","105551"
"115552","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","45000","0","0","105552"
"115553","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","45000","0","0","105553"
