bba259548a6e1eea301606337acd8884170a8b6a49f2103b1ec9660038eb65fe,14e4486ef8d0876d303a11499660a736bdb6e0c514ad9e46dd3d78ac665de078,1f2a9b2be2ae18b7ef956aafe9b8b257ad6cb0cb809f61f48e20ea15053bce40,30f40d4c0438943d893ee580f07e1d3962be33bad4e8a1b4aa3d0bdbe14eea52,59c94138abd37250f65bf71a212e1fb556decef4f52a97f26a5ac89edd429b2e,5680028741b034a0c64fe0e52ff319f4f26fa7a0396f6f9c8245b44bd37428d3,5705245b27b4887420538ffb6843bc7069289a2489a16829d9e01d269289220e,5e42a082fdade5d984829ee9e8e1c6b53b054de69d05682d8d38967ccb01c47b,9355c8206fc4d85b422ec66b3dfe26b4dcac642cc9252558d1c39953fa541ae6,418fddde57c16681934813f8c46f98fd175bd83133add3dc703b0a34f919bb84,10798a61ffa9d7db1a2059419162441622e19a8a71ee2645ce03e9e6fdded37a,183d9155f2d5fb8acb3acf4b19858e8fe946c55a688c1287db0a89aa28301c6e,54b94c893f414e6309e51608cf58850bd61ce8e07f7b24e5c3cc96cb41612f9e,4d32c64b1bf132ea11a1dd2fc42f3e6ba2ec78577f0ca6173677b9bd3afd905c,d921b15a545d761e74908e725296e641d53cadee1a566ea785241bda25eea215,3bb94cb1b1be31e3c4cd842d8fafbe412954dffbd9d6f67bb448624f4742f185,32a876a4966864c984922b11a182c1d681a79501d0f43103f127f2afd746229a,56287ddb8a2f86ad3052867a80fa707a015de60fc673e9f5515a68169c9f188b,a86873c45652912f5518ab5a300168ba9013a452be1e9dafd276932be9751433,9d9303a0e7c1478320bbbb758ae613fda6967b76586c0022fea6f127a44c594f,609e5eef89f1cd3654c3dba4d610f7a318155daf0fef07ec794e1fc3a8b16d67
"103432","3","0","38.4","0","0","0","0","0","0","0","0","0","1.4","0","8.7","フェンサーブーツ","0","0","靴","0"
"103461","3","1.4","38.4","0","0","6.7","0","0","0","0","0","0","0","0","0","ウィッチパレスブーツ","1","0","魔法靴","0"
"103491","3","1.4","78.4","0","0","0","0","0","0","0","0","0","0","0","0","ドラゴンヘッド","1.7","0","兜","0"
"103521","3","1.4","30","0","0","6.7","0","0","0","0","0","0","0","0","0","ウィッチカチューシャ","0","0","魔法帽子","0"
"103522","3","2","38.4","0","0","8.7","0","0","0","0","0","0","0","0","0","ウィッチハット","0","0","魔法帽子","0"
"103551","3","0","0","0","0","0","0","0","0","0","0","0","0","30","11","オパールイヤリング","1","0","攻撃アクセサリ","0"
"103552","3","0","0","0","0","0","0","0","0","0","0","0","0","78.4","14.7","鷲獅子の羽飾り","0.7","0","攻撃アクセサリ","0"
"103553","3","0","23.4","0","0","0","0","0","0","0","0","0","0","0","18","スカーレットダイヤ","1.4","0","攻撃アクセサリ","0"
"103581","3","1","60","0","0","0","0","0","0","0","0","0","0","0","0","エメラルドイヤリング","1","0","防御アクセサリ","0"
"103582","3","1.4","0","0","0","0","0","0","0","0","0","0","0","0","8.7","オクタグラムペンダント","1.7","0","防御アクセサリ","0"
"103583","3","1.7","90","0","0","0","0","0","0","0","0","0","0","0","0","獅子王の守護","1.7","0","防御アクセサリ","0"
"103611","3","0","0","0","0","10","8.4","0","0","0","0","0","0","0","0","ターコイズイヤリング","0","0","魔法アクセサリ","0"
"103612","3","1.7","0","5","0","3.4","0","0","0","0","0","0","0","0","0","パールイヤリング","0","0","魔法アクセサリ","0"
"103613","3","0","0","0","0","13","11.7","0","0","0","0","0","0","0","0","ソーサラーグラス","0","0","魔法アクセサリ","0"
"103614","3","1","0","5","0","15.4","0","0","0","0","0","0","0","0","0","月桂樹の哀しみ","0","0","魔法アクセサリ","0"
"104011","4","0","33","0","0","0","0","0","0","0","0","0","0","0","14.6","エンジェルブレード","0","0","剣","0"
"104012","4","0","14","0","0","0","3","0","0","0","0","0","0","0","16","太陽剣","0","0","剣","0"
"104013","4","0","0","0","0","0","0","0","0","0.8","2","0","0","0","19","アイスクレイモア","0","0","剣","0"
"104014","4","0","28","0","0","0","0","0","0","0","0","0.4","0","0","19","カオスブレード","0","0","剣","0"
"104041","4","0","16","0","0","0","0","0","0","0","0","0.4","0","0","14.6","妖蝶の刀","0","0","刀","0"
"104042","4","0","0","0","0","0","0","0","0","1.6","0","0","0","0","20.8","光輝の剣","0","0","刀","0"
"104043","4","0","0","0","0","0","0","0","0","0","3","0","0","0","21","鷹神の煌剣","0","0","刀","0"
"104044","4","0","0","0","0","0","0","0","0","0","2","0","0","20","22","鳳凰刀","0","0","刀","0"
"104071","4","0","0","0","0","0","5","0","0","0","0","0","0","0","14.6","プレシャスナイフ","0","0","短剣","0"
"104072","4","0","10","0","0","0","0","0","0","0","0","0","0","60","15","プリンセスの懐剣","0","0","短剣","0"
"104073","4","1","0","0","0","0","0","0","0","0","0","0","0","30","16","ダークマターエッジ","0","0","短剣","0"
"104074","4","0","20","0","0","0","0","0","0","0","0","0","0","30","16.8","ユニコーンナイフ","0","0","短剣","1"
"104101","4","0","0","0","0","0","5","0","0","0","0","0","0","0","14.6","火焔のガントレット","0","0","ナックル","0"
"104102","4","0","0","0","0","0","0","0","0","1.8","2","0","0","0","22.2","獅子王のガントレット","0","0","ナックル","0"
"104103","4","0","0","0","0","0","0","0","1","0","2","0","0","0","18","ブリザードクロー","0","0","ナックル","0"
"104104","4","0.8","0","0","0","0","0","0","0","0","2","0","0","0","20","蒼雷拳","0","0","ナックル","0"
"104131","4","0.8","0","0","0","0","0","0","0","0","0","0","0","0","14.6","雷光弓","0","0","弓","0"
"104132","4","0.8","0","0","0","0","0","0","0","0.8","0","0","0","24","15","エンジェルボウ","0","0","弓","0"
"104133","4","1.2","0","0","0","0","0","0","0","0","3","0","0","0","15","アルテミスボウ","0","0","弓","0"
"104134","4","0.8","0","0","0","0","0","0","0","0","0","0","0","12","16","精霊樹の弓","0","0","弓","1"
"104161","4","0","0","0","0","0","0","0","0","0","0","0","0","0","12.8","緋竜槍","1.2","0","槍","0"
"104162","4","0.4","0","0","0","0","0","0","0","0","0","0","0","0","13.6","クイーンビースピア","1","0","槍","0"
"104163","4","0.4","0","0","0","0","0","0","0","0","1","0","0","0","17","ストームブリンガー","0.6","0","槍","0"
"104164","4","0.4","0","0","0","0","0","0","0","0.6","0","0","0","0","16","ガイアバルディッシュ","0.6","0","槍","0"
"104191","4","0","0","0","0","0","0","0","0","0","0","0","0","0","18.2","紫龍斧","0","0","斧","0"
"104192","4","0","0","0","0","0","0","0","0","0","0","0","0","0","19.4","ヘルファイアアックス","0","0","斧","0"
"104193","4","0","0","0","0","0","0","0","0","0","0","0","0","0","22.8","戦女王の烈斧","0","0","斧","0"
"104194","4","0","0","0","0","0","0","0","0","0","2","0","0","0","24","アクアスラッシャー","0","0","斧","0"
"104221","4","0","0","0","0","18.2","0","0","0","0","0","0","0","0","0","フューリーロッド","0","0","攻撃杖","0"
"104222","4","0","0","0","0","18.4","0","0","0","0","0","0.2","0","0","0","太陽のロッド","0","0","攻撃杖","0"
"104223","4","0","0","0","0","20.8","0","0","0","0","0","0","0","0","0","司法神の錫杖","0","1","攻撃杖","0"
"104224","4","0","0","0","0","21.6","0","0","0","0","0","0.2","0","20","0","ハイデビルズワンド","0","1","攻撃杖","0"
"104251","4","0.8","0","0","0","14.6","0","0","0","0","0","0","0","0","0","月華杖","0","0","回復杖","0"
"104252","4","0.8","0","3","0","13.4","0","0","0","0","0","0","0","0","0","生命のロッド","0","0","回復杖","0"
"104253","4","0.8","0","0","0","15.4","0","0","1","0","0","0","0","0","0","フェニックスロッド","0","0","回復杖","0"
"104254","4","0.8","0","1","0","17.2","0","0","0","0","0","0","0","20","0","ハイエンジェルロッド","0","0","回復杖","0"
"104281","4","0.4","90","0","0","0","0","0","0","0","0","0","0","0","4","インビジブルドレス","0.4","0","軽装鎧","0"
"104282","4","0.4","50","0","0","0","5","0","0","0","0","0","0","0","5","ミスリルプレート","0.6","0","軽装鎧","0"
"104283","4","0.8","30","0","0","0","0","0","0","0","2","0","0","0","7","クルセイダープレート","1","0","軽装鎧","0"
"104284","4","0.6","32","0","0","0","0","0","0","0","2","0","0","0","8.8","スカーレットメイル","0.8","0","軽装鎧","0"
"104311","4","0.8","90","0","0","0","0","0","0","0","0","0","0","0","0","エンジェルアーマー","1","0","重装鎧","0"
"104312","4","0.8","60","0","0","0","0","0","0","0","0","0","0","80","0","バーミリオンメイル","0.8","0","重装鎧","0"
"104313","4","2","60","0","0","0","0","0","0","0","0","0","0","0","0","バイオレットアーマー","0.8","0","重装鎧","0"
"104314","4","2","20","0","0","0","0","0","0","0","0","0.2","0","0","0","ドラゴニックアーマー","1.4","0","重装鎧","0"
"104341","4","0.4","72","0","0","0","0","0","0","0","0","0","0","65","2","月下の法衣","0.4","0","服","0"
"104342","4","0.6","36","0","0","0","0","0","0","0","0","0","0.2","0","7","ハーミットクロース","1","0","服","0"
"104343","4","0.4","40","0","0","0","0","0","0","0","2","0","0","0","9","蒼天のローブ","0.6","0","服","0"
"104344","4","0","40","0","0","0","0","0","0","0","0","0","0","50","6","ダークテラードレス","1.4","0","服","0"
"104371","4","0.8","33","0","0","9.4","0","0","0","0.8","0","0","0","0","0","大魔導師のローブ","0.4","0","魔法服","0"
"104372","4","0.8","48","1","0","7.4","0","0","0","0","0","0","0","0","0","聖者のローブ","0.4","0","魔法服","0"
"104373","4","1.2","40","0.6","0","5","0","0","0","0","0","0","0","0","0","翠緑の霊衣","0.8","0","魔法服","0"
"104401","4","0.8","33","0","0","0","0","0","0","0","0","0.8","0","0","3.6","エンプレスシールド","0.8","0","盾","0"
"104402","4","0.8","0","0","0","0","0","0","0","0","0","0.6","0","0","10","ガーディアンシールド","0.8","0","盾","0"
"104431","4","0.4","33","0","0","0","0","0","0","0","0","0","1.2","0","1.8","パラディングリーブ","0.8","0","靴","0"
"104432","4","0.6","44","3","0","0","0","0","0","0","0","0","1","0","0","エンジェルブーツ","0.6","0","靴","0"
"104433","4","0.6","0","2","0","0","0","0","0","0","0","0","1","0","7.6","フェアリアルブーツ","0","0","靴","0"
"104461","4","1.2","33","0","0","5.4","0","0","0","0","0","0","0","0","0","ウィザードブーツ","0.8","0","魔法靴","0"
"104462","4","2.4","20","0","0","3","0","0","0","0","0","0","0","40","0","ネクロマンサーブーツ","0.2","0","魔法靴","0"
"104463","4","1","8","0","0","10","0","0","0.4","0","0","0","0","0","0","アクエリアスブーツ","0","1.4","魔法靴","0"
"104491","4","0","98","0","0","0","0","0","0","0","0","0","0","0","3.6","フェザーワルツ","0.8","0","兜","0"
"104521","4","1.6","33","0","0","7.4","0","0","0","0","0","0","0","0","0","ウィザードフード","0","0","魔法帽子","0"
"104522","4","0.8","18","0","0","9","4","0","0","0","0","0","0","0","0","法王のフード","0","1","魔法帽子","0"
"104523","4","1","20","0","0","9","0","0","0","0","0","0","0","0","0","福音のティアラ","0.6","1","魔法帽子","0"
"104551","4","0","0","0","0","0","0","0","0","1","2","0","0","0","13.2","エレメンタルハート","0.4","0","攻撃アクセサリ","0"
"104552","4","0.4","0","2","0","0","0","0","0","0","2","0","0","0","14","太陽のアミュレット","0","0","攻撃アクセサリ","0"
"104553","4","0","40","0","0","0","0","0","0","0","2.4","0","0","0","14.8","焔帝の指輪","0","0","攻撃アクセサリ","0"
"104554","4","0","0","0","0","0","0","0","0","0","1.6","0","0.4","0","10.8","猫神のペンダント","0","0","命中アクセサリ","2"
"104581","4","1.2","26","0","0","2","0","0","0","1","0","0","0","0","0","身代わりのバングル","1","0","防御アクセサリ","0"
"104582","4","1","60","0","0","0","0","0","0","0","0","0","0","0","0","月のブレスレット","1.8","0","防御アクセサリ","0"
"104583","4","1.2","40","2","0","0","0","0","0","0","0","0","0","0","0","聖信徒のペンダント","1.2","0","防御アクセサリ","0"
"104611","4","0","10","0","0","9.2","3","0","0","1","0","0","0","0","0","三日月の嘆き","0","1.2","魔法アクセサリ","0"
"104612","4","0","24","0","0","14","0","0","0","0","0","0","0","24","0","竜の涙","0","1.6","魔法アクセサリ","0"
"104613","4","0","0","0","0","16","3.2","0","0","0","0","0","0","0","0","大賢者の宝珠","0","2","魔法アクセサリ","0"
"105011","5","0","24","0","0","0","0","0","0","0","2","0","0","0","21","ライトニングブレード","0","0","剣","0.6"
"105012","5","0","24","0","0","0","0","0","0","0","0","0","0","0","23","天開の聖剣","0","0","剣","0.6"
"105013","5","0","28","0","0","0","1.6","0","0","0","0","0","0","0","24","罪過の大剣","0","0","剣","0"
"105014","5","0","32","0","0","0","0","0","0","0","0.8","0","0","0","26.4","神湊剣アクアルーラー","0","0","剣","0"
"105015","5","0","12","0","0","0","0","0","0","0","2","0","0","0","29","覇王光龍剣","0","0","剣","0"
"105016","5","0","16","0","0","0","0","0","0","0","2.8","0","0","0","30.6","星核剣エルツシュナイド","0","0","剣","0"
"105017","5","0","12","0","0","0","0","0","0","0","3.2","0","0","0","33.4","神兎乃大剣","0","0","剣","0"
"105041","5","0","0","0","0","0","0","0","0","0","2.4","0","0","0","23.6","百華白桜刀","0","0","刀","0.6"
"105042","5","0","0","1.2","0","0","0","0","0","0","2.4","0","0","0","24","流禍の蒼刃","0","0","刀","0"
"105043","5","0","0","0","0","0","0","0","0","0","2.8","0.4","0","0","25","妖刀血鴉","0","0","刀","0"
"105044","5","0","16","0","0","0","0","0","0","0","3.2","0","0","0","26.8","焔神刀イグニース","0","0","刀","0"
"105045","5","0","20","0","0","0","0","0","0","0","2","0","0","0","24","翠風神ノ太刀","0.8","0","刀","0"
"105046","5","0","0","0","0","0","0","0","0","0","5","0","0","0","30","神降りの枝刃刀","0","0","刀","0.4"
"105047","5","0","0","0","0","0","0","0","0","0","4","0","0","0","34.4","旺鯉乃神刀","0","0","刀","0"
"105071","5","0","24","0","0","0","0","0","0","0","4","0","0","30","20","エメラルドダガー","0","0","短剣","0"
"105072","5","0","8","0","0","0","0","0","0","0.4","4","0","0","0","23","ラヴァエッジ","0","0","短剣","0"
"105073","5","0","12","0","0","0","0","0","0","0","3.2","0","0","24","24","ティルナノーグダガー","0","0","短剣","0"
"105074","5","0","22","0","0","0","1.2","0","0","0","4","0","0","0","24.8","天雷の双神剣","0","0","短剣","0"
"105075","5","0","0","0","0","0","0","0","0","0","4","0","0","0","29.2","天黒剣オブシウス","0","0","短剣","0"
"105076","5","0","0","0","0","0","0","0","0","0","2.8","0","0","0","32.2","ゲヘナドラグーン","0","0","短剣","0"
"105077","5","0","0","0","0","0","0","0","0","0","6","0","0","0","30.6","冥刃・鴉天狗","0","0","短剣","0.8"
"105101","5","0","0","0","0","0","0","0","0","0","1.2","0","0","0","24","ムーンセスタス","0","0","拳","0.6"
"105102","5","0","0","0","0","0","0","0","0","0","3.2","0","0","0","26","クリムゾンクロー","0","0","拳","0"
"105103","5","0","0","0","0","0","0","0","0","0","2.8","0","0","0","24","コキュートスネイル","0.6","0","拳","0"
"105104","5","0","0","0","0","0","0","0","0","0","3.2","0","0","0","24.8","嵐神テンペストギア","0.8","0","拳","0"
"105105","5","1.2","0","0","0","0","0","0","0","0","6","0","0","0","22.2","極闇爪ブラッディハウル","0","0","拳","0"
"105106","5","0","0","0","0","0","0","0","0","0","6","0","0","0","30.8","星核拳エルツロア","0","0","拳","0"
"105107","5","0.6","0","0","0","0","0","0","0","0","5.6","0","0","0","26.6","通天手甲・犀打ち","0.8","0","拳","0"
"105131","5","0.8","0","0","0","0","0","0","0","0.4","0.8","0","0","0","20","白銀の大翼弓","0","0","弓","0"
"105132","5","0.6","0","0","0","0","0","0","0","0","1.4","0.4","0","0","22","アビスボウ","0","0","弓","0"
"105133","5","0","0","0","0","0","0","0","0","0","3","0","0","0","25.2","紅天弓","0","0","弓","0.6"
"105134","5","0.4","0","0","0","0","0","0","0","0","0","0","0","0","26.4","装號弓デウスフォール","0.4","0","弓","0"
"105135","5","0.2","0","0","0","0","0","0","0","0","0","0","0","0","27.4","氷涙弓フリージングティア","0.6","0","弓","0"
"105136","5","0.4","0","0","0","0","0","0","0","0","0","0","0","0","27.8","星核弓エルツボーゲン","0.8","0","弓","0"
"105137","5","0.4","0","0","0","0","0","0","0","0","4.4","0","0","0","32","天穿乃隼弓","0","0","弓","0"
"105161","5","0.4","0","0","0","0","0","0","0","0","2","0","0","0","19.6","ゼロフロストランス","0.8","0","槍","0"
"105162","5","0.6","0","0","0","0","0","0","0","0","0","0","0.4","0","18.4","ゲイルスティンガー","0.8","0","槍","0"
"105163","5","0.8","0","0","0","0","0","0","0","0","0","0","0","0","20.4","護天の聖槍","0.8","0","槍","0"
"105164","5","0.6","0","0","0","0","0","0","0","0","0","0.4","0","0","22.6","冥神槍ドゥームペイン","0.6","0","槍","0"
"105165","5","0.6","0","0","0","0","0","0","0","0","0","0","0","0","28.2","豪炎槍プロミネンス","0","0","槍","0"
