b400eb903ff96d4017bc798b28486880fa6da77179e7f39c4d5124a3d7572d59,a6fe20cf7bbd2a29ee91e768a243c0b3e4abb300aeead14e1f5d1b746a4daec1,91cc4331db2193bdaa005ea0932799ebd82885c0c9725f8bc87b670f4248d835,6e3875e50f559c750d2c3a29d76b2c7cc67e1236070a7e079dd3b0c301b418fd,3d6d5ca01080c7b79599f65bda244a0260a099a19a522844e46b3045c16f15a0,b3fdf4a80a6f137bbdc3c425056adaef43a11c54808d859bdb531460c9271c87,dfadce999040c579aa3d2f65bf8f549dbdfd47ecc7f54b534d9895e9e75d924d
"0","106801001","0","106901001","覇瞳皇帝＆ラビリスタ","0","20153"
"0","107101001","0","106901001","覇瞳皇帝＆クリス","0","20154"
"0","107001001","0","106901001","覇瞳皇帝＆ネネカ","0","20155"
"0","118101001","0","118201001","ミソラ＆ランファ","0","20156"
"0","106101001","0","118201001","ミソラ＆ムイミ","0","20157"
"0","126001001","0","125801001","リリ＆クリア","0","20158"
"0","126101001","0","125801001","リリ＆プレシア","0","20159"
"0","105901001","0","125801001","リリ＆コッコロ","0","20160"
"0","105701001","0","125601001","ビカラ＆ジータ","0","20161"
"0","118501001","0","125601001","ビカラ＆カリン","0","20162"
"0","105601001","0","125601001","ビカラ＆ルカ","0","20163"
"0","126501001","0","126401001","クローチェ＆ライラエル","0","20164"
"0","101301001","0","126401001","クローチェ&ナナカ","0","20165"
"0","105901001","0","126401001","クローチェ＆コッコロ","0","20166"
"0","106801001","0","181101001","シズルリノ＆ラビリスタ","0","20167"
"0","125801001","0","181101001","シズルリノ＆リリ","0","20168"
"0","101201001","0","181101001","シズルリノ＆ハツネ","0","20169"
"0","103801001","0","181101001","シズルリノ＆シオリ","0","20170"
"0","102201001","0","181101001","シズルリノ＆ヨリ","0","20171"
"0","100601001","0","181101001","シズルリノ＆アカリ","0","20172"
"0","126101001","0","126001001","クリア＆プレシア","0","20173"
"0","106001001","0","126001001","クリア＆キャル","0","20174"
"0","102701001","0","181101001","シズルリノ＆エリコ","0","20175"
"0","105801001","0","126101001","プレシア＆ペコリーヌ","0","20176"
"0","105801001","0","126501001","ライラエル&ぺコリーヌ","0","20177"
"0","100401001","0","126501001","ライラエル&ミソギ","0","20178"
"0","129701001","0","129601001","アネモネ＆ネフィ＝ネラ","0","20179"
"0","123301001","0","129601001","アネモネ＆ネア","0","20180"
"0","126001001","0","129601001","アネモネ＆クリア","0","20181"
"0","105101001","0","129601001","アネモネ＆ミツキ","0","20182"
"0","100201001","0","129001001","エリス＆ユイ","0","20183"
"0","123001001","0","129001001","エリス＆アメス","0","20184"
"0","118201001","0","129001001","エリス＆ミソラ","0","20185"
"0","123301001","0","129701001","ネフィ＝ネラ＆ネア","0","20186"
"0","105801001","0","129701001","ネフィ＝ネラ＆ペコリーヌ","0","20187"
"0","126501001","0","129701001","ネフィ＝ネラ＆ライラエル","0","20188"
"0","126501001","0","130901001","クルル＆ライラエル","0","20189"
"0","126401001","0","130901001","クルル＆クローチェ","0","20190"
"0","101001001","0","130901001","クルル＆マホ","0","20191"
"0","123001001","0","132001001","エキドナ＆アメス","0","20192"
"0","105901001","0","118601001","ネビア＆コッコロ","0","20193"
"0","106001001","0","118601001","ネビア＆キャル","0","20194"
"0","105801001","0","118601001","ネビア＆ペコリーヌ","0","20195"
"0","106401001","0","118601001","ネビア＆シェフィ","0","20196"
"0","123001001","0","118601001","ネビア＆アメス","0","20197"
"0","102601001","0","127801001","ヴルム＆リン","0","20198"
"0","126401001","0","127801001","ヴルム＆クローチェ","0","20199"
"0","126501001","0","127801001","ヴルム＆ライラエル","0","20200"
"0","127701001","0","127801001","ヴルム＆リンド","0","20201"
"0","100701001","0","133001001","グレイス＆ミヤコ","0","20202"
"0","129601001","0","133001001","グレイス＆アネモネ","0","20203"
"0","133101001","0","133001001","グレイス＆ヴァイオレット","0","20204"
"0","126401001","0","133001001","グレイス＆クローチェ","0","20205"
"0","126501001","0","127701001","リンド＆ライラエル","0","20206"
"0","126401001","0","127701001","リンド＆クローチェ","0","20207"
"0","102901001","0","127701001","リンド＆ノゾミ","0","20208"
"0","130101001","0","130001001","ワカナ＆ヤマト","0","20209"
"0","130101001","0","130201001","ワカナ＆フブキ","0","20210"
"0","103801001","0","130101001","ワカナ＆シオリ","0","20211"
"0","130001001","0","130201001","ヤマト＆フブキ","0","20212"
"0","126101001","0","130201001","フブキ＆プレシア","0","20214"
"0","105001001","0","130201001","フブキ＆ミサキ","0","20215"
"0","101801001","0","126501001","ライラエル＆イオ","0","20216"
"0","105301001","0","133601001","メドゥーサ＆モニカ","0","20217"
"0","102801001","0","133601001","メドゥーサ＆サレン","0","20218"
"0","122301001","0","133601001","メドゥーサ＆ヴァンピィ","0","20219"
"0","129701001","0","133601001","メドゥーサ＆ネフィ＝ネラ","0","20220"
"0","103301001","0","134701001","ホウオウ＆マヒル","0","20221"
"0","118601001","0","134001001","フィオ＆ネビア","0","20222"
"0","100101001","0","134001001","フィオ＆ヒヨリ","0","20223"
"0","100201001","0","134001001","フィオ＆ユイ","0","20224"
"0","100301001","0","134001001","フィオ＆レイ","0","20225"
"0","126401001","0","104001001","アオイ＆クローチェ","0","20226"
"0","100101001","0","134701001","ホウオウ＆ヒヨリ","0","20227"
"0","126101001","0","134701001","ホウオウ＆プレシア","0","20228"
"0","126401001","0","134701001","ホウオウ＆クローチェ","0","20229"
"0","136201001","0","134701001","ホウオウ＆ナーナ","0","20230"
"0","134901001","0","134701001","ホウオウ＆カノン","0","20231"
"0","126501001","0","133101001","ヴァイオレット＆ライラエル","0","20232"
"0","129701001","0","133101001","ヴァイオレット＆ネフィ＝ネラ","0","20233"
"0","105801001","0","133101001","ヴァイオレット＆ペコリーヌ","0","20234"
"0","100901001","0","133101001","ヴァイオレット＆アンナ","0","20235"
"0","135901001","0","133101001","ヴァイオレット＆サツキ","0","20236"
"0","135801001","0","133101001","ヴァイオレット＆ユキノ","0","20237"
"0","132401001","0","132301001","ルイズマリー＆イロハ","0","20238"
"0","132501001","0","132301001","ルイズマリー＆ソノ","0","20239"
"0","105101001","0","132301001","ルイズマリー＆ミツキ","0","20240"
"0","132501001","0","132401001","イロハ＆ソノ","0","20242"
"0","105601001","0","132401001","イロハ＆ルカ","0","20243"
"0","118501001","0","132501001","ソノ＆カリン","0","20245"
"0","129701001","0","134901001","カノン＆ネフィ＝ネラ","0","20247"
"0","105401001","0","134901001","カノン＆ツムギ","0","20249"
"0","136201001","0","134901001","カノン＆ナーナ","0","20250"
"0","126101001","0","106401001","シェフィ＆プレシア","0","20251"
"0","135501001","0","135601001","アイラ＆シナツ","0","20252"
"0","129001001","0","135501001","アイラ＆エリス","0","20253"
"0","100101001","0","135501001","アイラ＆ヒヨリ","0","20254"
"0","106101001","0","135501001","アイラ＆ムイミ","0","20255"
"0","129001001","0","135601001","シナツ＆エリス","0","20256"
"0","100301001","0","135601001","シナツ＆レイ","0","20257"
"0","105401001","0","135601001","シナツ＆ツムギ","0","20258"
"0","130901001","0","136201001","ナーナ＆クルル","0","20259"
"0","136001001","0","136201001","ナーナ＆アラクネ","0","20260"
"0","101401001","0","136201001","ナーナ＆カスミ","0","20261"
"0","135901001","0","135801001","ユキノ＆サツキ","0","20262"
"0","133001001","0","135801001","ユキノ＆グレイス","0","20263"
"0","133001001","0","135901001","サツキ＆グレイス","0","20265"
"0","129701001","0","135901001","サツキ＆ネフィ＝ネラ","0","20266"
"0","101401001","0","136001001","アラクネ＆カスミ","0","20267"
"0","105401001","0","136001001","アラクネ＆ツムギ","0","20268"
"0","133101001","0","136101001","サクラ＆ヴァイオレット","0","20269"
"0","105801001","0","136101001","サクラ＆ペコリーヌ","0","20270"
"0","106001001","0","136101001","サクラ＆キャル","0","20271"
"0","126101001","0","136101001","サクラ＆プレシア","0","20272"
"0","105801001","0","137601001","コッコロ（嚮導幼君）＆ペコリーヌ","0","20273"
"0","106001001","0","137601001","コッコロ（嚮導幼君）＆キャル","0","20274"
"0","106401001","0","137601001","コッコロ（嚮導幼君）＆シェフィ","0","20275"
"0","105801001","0","139201001","ミホ（ガルパン）＆ペコリーヌ","0","20276"
"0","105901001","0","139201001","ミホ（ガルパン）＆コッコロ","0","20277"
"0","106001001","0","139201001","ミホ（ガルパン）＆キャル","0","20278"
"0","106401001","0","139201001","ミホ（ガルパン）＆シェフィ","0","20279"
"0","105801001","0","139301001","マホ（ガルパン）＆ペコリーヌ","0","20280"
"0","105901001","0","139301001","マホ（ガルパン）＆コッコロ","0","20281"
"0","106001001","0","139301001","マホ（ガルパン）＆キャル","0","20282"
"0","106401001","0","139301001","マホ（ガルパン）＆シェフィ","0","20283"
"0","105801001","0","139401001","エリカ（ガルパン）＆ペコリーヌ","0","20284"
"0","105901001","0","139401001","エリカ（ガルパン）＆コッコロ","0","20285"
"0","106001001","0","139401001","エリカ（ガルパン）＆キャル","0","20286"
"0","106401001","0","139401001","エリカ（ガルパン）＆シェフィ","0","20287"
"0","139301001","0","139201001","ミホ（ガルパン）＆マホ（ガルパン）","0","20288"
"0","139401001","0","139201001","ミホ（ガルパン）＆エリカ（ガルパン）","0","20289"
"0","139401001","0","139301001","マホ（ガルパン）＆エリカ（ガルパン）","0","20290"
"0","133001001","0","103601001","キョウカ＆グレイス","0","20291"
"0","133101001","0","136901001","ルルィ＆ヴァイオレット","0","20296"
"0","133101001","0","125801001","リリ＆ヴァイオレット","0","20297"
"0","300101001","0","118501001","ヒヨリ（カリン掛け合い用）","0","30001"
"0","300201001","0","118501001","ユイ（カリン掛け合い用）","0","30002"
"0","300301001","0","118501001","レイ（カリン掛け合い用）","0","30003"
"0","300401001","0","118501001","ミソギ（カリン掛け合い用）","0","30004"
"0","300501001","0","118501001","マツリ（カリン掛け合い用）","0","30005"
"0","300601001","0","118501001","アカリ（カリン掛け合い用）","0","30006"
"0","300701001","0","118501001","ミヤコ（カリン掛け合い用）","0","30007"
"0","300801001","0","118501001","ユキ（カリン掛け合い用）","0","30008"
"0","300901001","0","118501001","アンナ（カリン掛け合い用）","0","30009"
"0","301001001","0","118501001","マホ（カリン掛け合い用）","0","30010"
"0","301101001","0","118501001","リノ（カリン掛け合い用）","0","30011"
"0","301201001","0","118501001","ハツネ（カリン掛け合い用）","0","30012"
"0","301301001","0","118501001","ナナカ（カリン掛け合い用）","0","30013"
"0","301401001","0","118501001","カスミ（カリン掛け合い用）","0","30014"
"0","301501001","0","118501001","ミサト（カリン掛け合い用）","0","30015"
"0","301601001","0","118501001","スズナ（カリン掛け合い用）","0","30016"
"0","301701001","0","118501001","カオリ（カリン掛け合い用）","0","30017"
"0","301801001","0","118501001","イオ（カリン掛け合い用）","0","30018"
"0","302001001","0","118501001","ミミ（カリン掛け合い用）","0","30019"
"0","302101001","0","118501001","クルミ（カリン掛け合い用）","0","30020"
"0","302201001","0","118501001","ヨリ（カリン掛け合い用）","0","30021"
"0","302301001","0","118501001","アヤネ（カリン掛け合い用）","0","30022"
"0","302501001","0","118501001","スズメ（カリン掛け合い用）","0","30023"
"0","302601001","0","118501001","リン（カリン掛け合い用）","0","30024"
"0","302701001","0","118501001","エリコ（カリン掛け合い用）","0","30025"
"0","302801001","0","118501001","サレン（カリン掛け合い用）","0","30026"
"0","302901001","0","118501001","ノゾミ（カリン掛け合い用）","0","30027"
"0","303001001","0","118501001","ニノン（カリン掛け合い用）","0","30028"
"0","303101001","0","118501001","シノブ（カリン掛け合い用）","0","30029"
"0","303201001","0","118501001","アキノ（カリン掛け合い用）","0","30030"
"0","303301001","0","118501001","マヒル（カリン掛け合い用）","0","30031"
"0","303401001","0","118501001","ユカリ（カリン掛け合い用）","0","30032"
"0","303601001","0","118501001","キョウカ（カリン掛け合い用）","0","30033"
"0","303701001","0","118501001","トモ（カリン掛け合い用）","0","30034"
"0","303801001","0","118501001","シオリ（カリン掛け合い用）","0","30035"
"0","304001001","0","118501001","アオイ（カリン掛け合い用）","0","30036"
"0","304201001","0","118501001","チカ（カリン掛け合い用）","0","30037"
"0","304301001","0","118501001","マコト（カリン掛け合い用）","0","30038"
"0","304401001","0","118501001","イリヤ（カリン掛け合い用）","0","30039"
"0","304501001","0","118501001","クウカ（カリン掛け合い用）","0","30040"
"0","304601001","0","118501001","タマキ（カリン掛け合い用）","0","30041"
"0","304701001","0","118501001","ジュン（カリン掛け合い用）","0","30042"
"0","304801001","0","118501001","ミフユ（カリン掛け合い用）","0","30043"
"0","304901001","0","118501001","シズル（カリン掛け合い用）","0","30044"
"0","305001001","0","118501001","ミサキ（カリン掛け合い用）","0","30045"
"0","305101001","0","118501001","ミツキ（カリン掛け合い用）","0","30046"
"0","305201001","0","118501001","リマ（カリン掛け合い用）","0","30047"
"0","305301001","0","118501001","モニカ（カリン掛け合い用）","0","30048"
"0","305401001","0","118501001","ツムギ（カリン掛け合い用）","0","30049"
"0","305501001","0","118501001","アユミ（カリン掛け合い用）","0","30050"
"0","305601001","0","118501001","ルカ（カリン掛け合い用）","0","30051"
"0","305801001","0","118501001","ペコリーヌ（カリン掛け合い用）","0","30052"
"0","305901001","0","118501001","コッコロ（カリン掛け合い用）","0","30053"
"0","306001001","0","118501001","キャル（カリン掛け合い用）","0","30054"
"0","306401001","0","118501001","シェフィ（カリン掛け合い用）","0","30055"
"0","306501001","0","118501001","カヤ（カリン掛け合い用）","0","30056"
"0","306601001","0","118501001","イノリ（カリン掛け合い用）","0","30057"
"0","306801001","0","118501001","ラビリスタ（カリン掛け合い用）","0","30058"
"0","307101001","0","118501001","クリスティーナ（カリン掛け合い用）","0","30059"
"0","307501001","0","118501001","ペコリーヌ（サマー）（カリン掛け合い用）","0","30060"
"0","307601001","0","118501001","コッコロ（サマー）（カリン掛け合い用）","0","30061"
"0","307701001","0","118501001","スズメ（サマー）（カリン掛け合い用）","0","30062"
"0","307801001","0","118501001","キャル（サマー）（カリン掛け合い用）","0","30063"
"0","307901001","0","118501001","タマキ（サマー）（カリン掛け合い用）","0","30064"
"0","308001001","0","118501001","ミフユ（サマー）（カリン掛け合い用）","0","30065"
"0","308101001","0","118501001","シノブ（ハロウィン）（カリン掛け合い用）","0","30066"
"0","308201001","0","118501001","ミヤコ（ハロウィン）（カリン掛け合い用）","0","30067"
"0","308301001","0","118501001","ミサキ（ハロウィン）（カリン掛け合い用）","0","30068"
"0","308401001","0","118501001","チカ（クリスマス）（カリン掛け合い用）","0","30069"
"0","308501001","0","118501001","クルミ（クリスマス）（カリン掛け合い用）","0","30070"
"0","308601001","0","118501001","アヤネ（クリスマス）（カリン掛け合い用）","0","30071"
"0","308701001","0","118501001","ヒヨリ（ニューイヤー）（カリン掛け合い用）","0","30072"
"0","308801001","0","118501001","ユイ（ニューイヤー）（カリン掛け合い用）","0","30073"
"0","308901001","0","118501001","レイ（ニューイヤー）（カリン掛け合い用）","0","30074"
"0","309001001","0","118501001","エリコ（バレンタイン）（カリン掛け合い用）","0","30075"
"0","309101001","0","118501001","シズル（バレンタイン）（カリン掛け合い用）","0","30076"
"0","309501001","0","118501001","クウカ（オーエド）（カリン掛け合い用）","0","30077"
"0","309601001","0","118501001","ニノン（オーエド）（カリン掛け合い用）","0","30078"
"0","310001001","0","118501001","スズナ（サマー）（カリン掛け合い用）","0","30079"
"0","310101001","0","118501001","イオ（サマー）（カリン掛け合い用）","0","30080"
"0","310301001","0","118501001","サレン（サマー）（カリン掛け合い用）","0","30081"
"0","310401001","0","118501001","マコト（サマー）（カリン掛け合い用）","0","30082"
"0","310501001","0","118501001","カオリ（サマー）（カリン掛け合い用）","0","30083"
"0","310601001","0","118501001","マホ（サマー）（カリン掛け合い用）","0","30084"
"0","310701001","0","118501001","アオイ（編入生）（カリン掛け合い用）","0","30085"
"0","310801001","0","118501001","クロエ（カリン掛け合い用）","0","30086"
"0","310901001","0","118501001","チエル（カリン掛け合い用）","0","30087"
"0","311001001","0","118501001","ユニ（カリン掛け合い用）","0","30088"
"0","311101001","0","118501001","キョウカ（ハロウィン）（カリン掛け合い用）","0","30089"
"0","311201001","0","118501001","ミソギ（ハロウィン）（カリン掛け合い用）","0","30090"
"0","311301001","0","118501001","ミミ（ハロウィン）（カリン掛け合い用）","0","30091"
"0","311501001","0","118501001","クリスティーナ（クリスマス）（カリン掛け合い用）","0","30092"
"0","311601001","0","118501001","ノゾミ（クリスマス）（カリン掛け合い用）","0","30093"
"0","311701001","0","118501001","イリヤ（クリスマス）（カリン掛け合い用）","0","30094"
"0","311801001","0","118501001","ペコリーヌ（ニューイヤー）（カリン掛け合い用）","0","30095"
"0","311901001","0","118501001","コッコロ（ニューイヤー）（カリン掛け合い用）","0","30096"
"0","312001001","0","118501001","キャル（ニューイヤー）（カリン掛け合い用）","0","30097"
"0","312101001","0","118501001","スズメ（ニューイヤー）（カリン掛け合い用）","0","30098"
"0","312201001","0","118501001","カスミ（マジカル）（カリン掛け合い用）","0","30099"
"0","312301001","0","118501001","シオリ（マジカル）（カリン掛け合い用）","0","30100"
"0","312701001","0","118501001","リン（レンジャー）（カリン掛け合い用）","0","30101"
"0","312801001","0","118501001","マヒル（レンジャー）（カリン掛け合い用）","0","30102"
"0","312901001","0","118501001","リノ（ワンダー）（カリン掛け合い用）","0","30103"
"0","313001001","0","118501001","アユミ（ワンダー）（カリン掛け合い用）","0","30104"
"0","313101001","0","118501001","ルカ（サマー）（カリン掛け合い用）","0","30105"
"0","313201001","0","118501001","アンナ（サマー）（カリン掛け合い用）","0","30106"
"0","313301001","0","118501001","ナナカ（サマー）（カリン掛け合い用）","0","30107"
"0","313401001","0","118501001","ハツネ（サマー）（カリン掛け合い用）","0","30108"
"0","313501001","0","118501001","ミサト（サマー）（カリン掛け合い用）","0","30109"
"0","313601001","0","118501001","ジュン（サマー）（カリン掛け合い用）","0","30110"
"0","313701001","0","118501001","アカリ（エンジェル）（カリン掛け合い用）","0","30111"
"0","313801001","0","118501001","ヨリ（エンジェル）（カリン掛け合い用）","0","30112"
"0","313901001","0","118501001","ツムギ（ハロウィン）（カリン掛け合い用）","0","30113"
"0","314001001","0","118501001","レイ（ハロウィン）（カリン掛け合い用）","0","30114"
