6a6cc51f4f45cf3b7bb1a97cab1576d41e9d14eff6f7a671bb4dce1dc8b39109,63cba43dc17489b20524e1d720bb23909d9e082c5029bfd3bad19f8f4ba3ceee,b5b66221ac313581f8d45596c18d59fe0367e090af0fb788a1ff417d58759792,87f53d3d7afac80634ad6c72f911b8a7e2bfe8c6b3e71ed22b056affab047952,756b7b13384df0748d3cf5bf85de60ebdc2812ea531c0f32ff9444de9e98b6c8,257af8b9f571158776bbcac6703e69511eb490925c0ee9bd96cb91baef982eff,4beb60b26bd73879e398636dd23198a84d0097effb45798c5e13a881045de67e,a02b55a594b71fbcff725390d631e21724541ed7d59386f0396a0555c0e40d01,c8dac13022189e7f8d9a29ffa0fff7b611cb26ccc384285d5d4e2327987571f6,33d1d0efed44e06aa28c99dfdda80681c0bafc6677b117d5c9764514487711fb,f4a0587799afce8858559fec77d5d1d89d566bcf22384605e5ab6febdff0a62e,6ada04f7c730f38dc8f2c936c7a75523d1ee4a6961431a0106d66ff9e2a96f0e,e8451a35019083e49703baa87ab1bc4e49dfc11ee75114a160601b5b86521963,f1e0df1039e7e941c051be66e8a3efbb37c7cfb798b208df7a69cf7363565b1c,dd6634eb448f3d8ecc79751eb81610d94fe826bfc3bebeb6285fe28bcf5f871e,f1c16f03ec7419190cf52b412e6d6bd01b99f6e587d828aa29fc1408fb8df3eb,dd9bbfd95f179bd99cf2ccbaf0eb88e566d931353ae3b9ee4d59fbd072f6a6a7,935a29cf81b49987f80619c72c894114a040d9b85a02572618c0c7498a9a56d1,86f289f4090eb019187174bd1663f9ababa8cad5d1b911cabd87b38173e4e3b1,83e76ee3382ac2105a240d4063816a9423f9fe3ce4963603a480b0373cbd3cdc,bd55c1db4349f23ef1e9479ce57b3ed0bbf5cf206b2e0fb4df43fa99563fde57,840c3e099c9a73c7a5b55f273a54ca1a793b61b24d36adb48643a30e9f77122f,837afd86286c131404188ecaf938383d538b77a69c30d85aa29a781dd5ab21b6,3ea571f8f0d692f7334196c4c844e6fab6fab2381fe30ecdc8730bccba1cacee,000d62399308beaa0370197ab6cf3c261b4a054a116ff41f7205711e1dc00403,27566d23979fc8671712f3dbb8579994e8ece858c92ad9b5080c84c15e06b380,260fd2b7105e6c3508d5a6fe59714ab51fa0e1e6128eb054bfe7d7213a213264,e6e85d4821c36be5cbea466966bf42dc0389273d11d55c7559a91edc1459a9ea,b2eaa8e7d9a9bcd13e9fd8ceb0898727dcaf6bd0290c37e4b010ff57e9683b4e,9e8b0434cbf9a80e3e65a0295bf86ee6fbcfdda3fcee6bb5d3cbb592fd165bf1,7109d37e857bfb855954351272ad47647a5c718c8cece8e73ae948ad064149d7,5e6449b3c11a99911b755903889553e4e0c5751d721d8b2e0624ef7b1ba629eb,2cbb8d4d551f36b396a22ef3296433603175c4ba2ee3fb902cc2c341ca00f8c9,01fcf1bd13e577675e5742e542505ff1531d22f8cbe87e9c0b66f72e4a20f251,b4cfeeffea4a6333774079d2322671314ebd42adb3b38b2d284380e61d1957c3,ef97042461ac130182f0850f44a5f7228da5a51e5ca06976adf59028e914059b,86cb91154861546ec8c75e7898614788bd6ef73fcb4822cab5ee95538adce530,39c38200df2ef3f9752e5e67595bb3d1ffe2c3b7cb724232cd0e936e98d2a4dd,a9fe5bd002627811f7a88f14ed0cd4011830f8a1a9ef983a6b59fcca8cedb88d,f4a3c8447dfcbf638f90f4c75d05e093c627d1e3f5d5519f4e94af380a7dfc53,d0f4aea501e246621dd0f15ce9bda7466a5f3449cd5dd20d646c0c526dc8444d,b4cb62d84c74535aa2752f0f0d8a9407efb5fc6b77b98da99907edff15ade988,b56cf2945189a5ff354980f1ff74b0a7d4566e567e7504503467eaf341408ba9,1cdfe5bbaeee883424bc6fcbc33ebd2eff1bcf953bd754e658e07d999f39c633
"200000001","3030","0","0","0","0","0","0","1368","0","0","1","11093921","0","0","30632","0","0","0","3030","303","3030","0","0","0","0","0","912","820100802","ハンマーキャンサー","253000","0","42","0","0","3030","0","0","0","0","0","3030","0","3030"
"200000001","303","4","0","2610","0","1","0","2855","0","0","32","9809004","0","0","29238","0","0","0","303","303","303","28","6","0","43","0","2161","820100803","リンのシャドウ","602601","0","42","0","0","303","0","190","0","0","0","303","0","303"
"200000001","3030","0","0","0","0","0","0","684","0","0","1","11208713","0","0","29950","0","0","0","3030","303","3030","0","0","0","0","0","456","820100804","ポイズンポッド","257200","0","42","0","0","3030","0","0","0","0","0","3030","0","3030"
"200000001","3030","0","0","0","0","0","0","456","0","0","1","10387701","0","0","15729","0","0","0","3030","303","3030","0","0","0","0","0","304","820100805","ムックル","258800","0","42","0","0","3030","0","0","0","0","0","3030","0","3030"
"200000001","3030","0","0","0","0","0","0","1368","0","0","1","12928300","0","0","9580","0","0","0","3030","303","3030","0","0","0","0","0","1520","820100901","オーク","252800","0","42","0","0","3030","0","0","0","0","0","3030","0","3030"
"200000001","3030","0","0","0","0","0","0","1824","0","0","1","12835257","0","0","10604","0","0","0","3030","303","3030","0","0","0","0","0","1216","820100902","トレント","252000","0","42","0","0","3030","0","0","0","0","0","3030","0","3030"
"200000001","3030","0","0","0","0","0","0","1824","0","0","1","12781538","0","0","11026","0","0","0","3030","303","3030","0","0","0","0","0","1216","820100903","スパイククラブ","250100","0","42","0","0","3030","0","0","0","0","0","3030","0","3030"
"200000001","303","17","2370","45","0","1","0","612","0","0","32","9178334","0","0","0","0","0","0","303","303","303","34","6","0","0","0","495","820100904","アンナのシャドウ","600901","63436","42","0","0","303","0","0","0","0","0","303","0","303"
"200000001","303","18","2078","60","0","1","0","500","0","0","32","8352777","0","0","0","0","0","0","303","303","303","24","5","0","0","0","366","820100905","ルナのシャドウ","611401","56625","42","0","0","303","0","0","0","0","0","303","0","303"
"300000008","300","0","0","0","0","0","0","1200","0","0","1","112000000","0","0","30000","0","0","0","0","310","0","130","1","0","0","0","1200","820101001","ランドスロース","309003","25000","60","0","0","5000","0","0","0","0","0","900","0","0"
"300000008","0","0","0","0","0","0","5000","0","0","0","1","1000000000","0","0","0","0","0","0","100","310","10000","0","1","0","0","150","0","820101002","バーストエネミー","217300","0","100","0","0","0","0","0","0","0","0","100","0","100"
"300000008","250","0","0","0","0","0","0","0","0","0","1","1000000000","0","0","0","0","0","0","0","310","0","0","1","0","0","0","0","820101003","バーストエネミー","217301","0","100","0","0","0","0","0","0","0","0","0","0","0"
"200000001","3040","0","0","0","0","0","0","1830","0","0","1","12885158","0","0","11542","0","0","0","3040","304","3040","0","0","0","0","0","1220","820101101","スタンプ","251800","0","42","0","0","3040","0","0","0","0","0","3040","0","3040"
"200000001","3040","0","0","0","0","0","0","2288","0","0","1","13144019","0","0","11782","0","0","0","3040","304","3040","0","0","0","0","0","915","820101102","ジャングルガード","251300","0","42","0","0","3040","0","0","0","0","0","3040","0","3040"
"200000001","3040","0","0","0","0","0","0","2745","0","0","1","12497515","0","0","12147","0","0","0","3040","304","3040","0","0","0","0","0","1220","820101103","動く剣士","251000","0","42","0","0","3040","0","0","0","0","0","3040","0","3040"
"200000001","304","5","0","69","0","1","0","3095","0","0","32","11277545","0","0","27758","0","0","0","304","304","304","30","6","0","26","0","2606","820101104","ジュンのシャドウ","604701","0","42","0","0","304","0","536","0","0","0","304","0","304"
"200000001","304","0","0","30","0","1","0","482","0","0","32","9668938","0","0","71365","0","0","0","304","304","304","31","6","0","5","0","572","820101105","シェフィのシャドウ","606401","0","54","0","0","304","0","2453","0","0","0","304","0","304"
"200000001","3040","0","0","0","0","0","0","2745","0","0","1","12748984","0","0","12147","0","0","0","3040","304","3040","0","0","0","0","0","1220","820101201","動く剣士","251000","0","42","0","0","3040","0","0","0","0","0","3040","0","3040"
"200000001","304","0","0","30","0","1","0","505","0","0","32","9893954","0","0","68597","0","0","0","304","304","304","26","6","0","2","0","580","820101202","エリコのシャドウ","602701","0","42","0","0","304","0","1928","0","0","0","304","0","304"
"200000001","304","4","0","1750","0","1","0","2821","0","0","32","10320250","0","0","43527","0","0","0","304","304","304","28","6","0","47","0","2201","820101203","コッコロ（サマー）のシャドウ","607601","0","42","0","0","304","0","351","0","0","0","304","0","304"
"200000001","3040","0","0","0","0","0","0","687","0","0","1","12573926","0","0","42770","0","0","0","3040","304","3040","0","0","0","0","0","458","820101204","プチグリフォン","256400","0","42","0","0","3040","0","0","0","0","0","3040","0","3040"
"200000001","3040","0","0","0","0","0","0","458","0","0","1","11546861","0","0","16792","0","0","0","3040","304","3040","0","0","0","0","0","305","820101205","ムックル","258800","0","42","0","0","3040","0","0","0","0","0","3040","0","3040"
"200000001","3040","0","0","0","0","0","0","3660","0","0","1","14911301","0","0","10211","0","0","0","3040","304","3040","0","0","0","0","0","610","820101301","ブルーゴーレム","250800","0","42","0","0","3040","0","0","0","0","0","3040","0","3040"
"200000001","3040","0","0","0","0","0","0","1830","0","0","1","14088449","0","0","10577","0","0","0","3040","304","3040","0","0","0","0","0","1220","820101302","ワイルドホーン","251600","0","42","0","0","3040","0","0","0","0","0","3040","0","3040"
"200000001","304","5","0","140","0","1","0","2357","0","0","32","12600553","0","0","28152","0","0","0","304","304","304","26","6","0","21","0","2542","820101303","ペコリーヌのシャドウ","605802","0","42","0","0","304","0","493","0","0","0","304","0","304"
"200000001","304","17","2326","45","0","1","0","539","0","0","32","9585540","0","0","0","0","0","0","304","304","304","26","5","0","0","0","425","820101304","アカリ（エンジェル）のシャドウ","613701","72930","42","0","0","304","0","0","0","0","0","304","0","304"
"200000001","304","17","2108","45","0","0","0","521","0","0","32","9340411","0","0","0","0","0","0","304","304","304","24","5","0","0","0","469","820101305","ライラエルのシャドウ","626501","69398","42","0","0","304","0","0","0","0","0","304","0","304"
"200000001","3050","0","0","0","0","0","0","3672","0","0","1","14534867","0","0","10213","0","0","0","3050","305","3050","0","0","0","0","0","612","820101401","ブルーゴーレム","250800","0","42","0","0","3050","0","0","0","0","0","3050","0","3050"
"200000001","3050","0","0","0","0","0","0","1377","0","0","1","13759343","0","0","10332","0","0","0","3050","305","3050","0","0","0","0","0","1530","820101402","オーク","252800","0","42","0","0","3050","0","0","0","0","0","3050","0","3050"
"200000001","3050","0","0","0","0","0","0","1836","0","0","1","13659520","0","0","11542","0","0","0","3050","305","3050","0","0","0","0","0","1224","820101403","スタンプ","251800","0","42","0","0","3050","0","0","0","0","0","3050","0","3050"
"200000001","305","15","0","30","0","1","0","559","0","0","32","10095332","0","0","67404","0","0","0","305","305","305","49","6","0","18","0","761","820101404","カオリのシャドウ","601701","0","55","0","0","305","0","2104","0","0","0","305","0","305"
"200000001","305","0","0","25","0","1","0","491","0","0","32","9870259","0","0","61368","0","0","0","305","305","305","22","5","0","20","0","528","820101405","コッコロ（儀装束）のシャドウ","615501","0","80","0","0","305","0","2811","0","0","0","305","0","305"
"200000001","3050","0","0","0","0","0","0","1377","0","0","1","13906106","0","0","11662","0","0","0","3050","305","3050","0","0","0","0","0","1530","820101501","ゴブリンガード","251200","0","42","0","0","3050","0","0","0","0","0","3050","0","3050"
"200000001","3050","0","0","0","0","0","0","1148","0","0","1","13190542","0","0","0","0","0","0","3050","305","3050","0","0","0","0","0","765","820101502","イカリイカ","253300","33651","42","0","0","3050","0","0","0","0","0","3050","0","3050"
"200000001","305","17","2108","45","0","0","0","521","0","0","32","9194763","0","0","0","0","0","0","305","305","305","24","5","0","0","0","469","820101503","ライラエルのシャドウ","626501","69440","42","0","0","305","0","0","0","0","0","305","0","305"
"200000001","305","17","2341","45","0","1","0","574","0","0","32","10000692","0","0","0","0","0","0","305","305","305","29","6","0","0","0","467","820101504","ミサキのシャドウ","605001","72998","42","0","0","305","0","0","0","0","0","305","0","305"
"200000001","3050","0","0","915","0","0","0","459","0","0","1","15392960","0","0","0","0","0","0","3050","305","3050","0","0","0","0","0","306","820101505","スズランムシ","258400","22434","42","0","0","3050","0","0","0","0","0","3050","0","3050"
"200000001","3050","0","0","0","0","0","0","2295","0","0","1","14172373","0","0","10937","0","0","0","3050","305","3050","0","0","0","0","0","1530","820101601","トドドン","250400","0","42","0","0","3050","0","0","0","0","0","3050","0","3050"
"200000001","3050","0","0","0","0","0","0","2295","0","0","1","14948197","0","0","11782","0","0","0","3050","305","3050","0","0","0","0","0","918","820101602","ジャングルガード","251300","0","42","0","0","3050","0","0","0","0","0","3050","0","3050"
"200000001","305","20","120","208","0","1","0","3207","0","0","32","12494581","0","0","0","0","0","0","305","305","305","19","5","0","12","0","2237","820101603","クウカ（オーエド）のシャドウ","609501","27063","42","0","0","305","0","0","0","0","0","305","0","305"
"200000001","305","24","1303","133","0","1","0","1151","0","0","32","11281412","0","0","0","0","0","0","305","305","305","28","6","0","0","0","841","820101604","スズメのシャドウ","602503","57908","42","0","0","305","0","0","0","0","0","305","0","305"
"200000001","305","21","512","153","0","1","0","1663","0","0","32","10877377","0","0","0","0","0","0","305","305","305","19","5","0","3","0","2056","820101605","カスミ（マジカル）のシャドウ","612201","47155","42","0","0","305","0","0","0","0","0","305","0","305"
"200000001","3060","0","0","0","0","0","0","2763","0","0","1","13960278","0","0","12150","0","0","0","3060","306","3060","0","0","0","0","0","1228","820101701","動く剣士","251000","0","42","0","0","3060","0","0","0","0","0","3060","0","3060"
"200000001","306","0","0","40","0","1","0","738","0","0","32","11492502","0","0","62374","0","0","0","306","306","306","36","6","0","7","0","811","820101702","レイのシャドウ","600301","0","48","0","0","306","0","1648","0","0","0","306","0","306"
"200000001","3060","0","0","0","0","0","0","1152","0","0","1","13672809","0","0","15775","0","0","0","3060","306","3060","0","0","0","0","0","768","820101703","ツキツキ","253400","0","42","0","0","3060","0","0","0","0","0","3060","0","3060"
"200000001","306","4","0","1760","0","1","0","2261","0","0","32","11445786","0","0","42865","0","0","0","306","306","306","18","6","0","48","0","2242","820101704","コッコロのシャドウ","605901","0","42","0","0","306","0","293","0","0","0","306","0","306"
"200000001","3060","0","0","0","0","0","0","691","0","0","1","13696666","0","0","43233","0","0","0","3060","306","3060","0","0","0","0","0","461","820101705","ケイブエイプ","256800","0","42","0","0","3060","0","0","0","0","0","3060","0","3060"
"200000001","3060","0","0","0","0","0","0","1842","0","0","1","12779386","0","0","8033","0","0","0","3060","306","3060","0","0","0","0","0","1228","820101801","ワイルドホーン","251600","0","42","0","0","3060","0","0","0","0","0","3060","0","3060"
"200000001","3060","0","0","0","0","0","0","1382","0","0","1","12753265","0","0","8901","0","0","0","3060","306","3060","0","0","0","0","0","1535","820101802","ゴブリンガード","251200","0","42","0","0","3060","0","0","0","0","0","3060","0","3060"
"200000001","306","5","0","166","0","1","0","2125","0","0","32","10818250","0","0","24452","0","0","0","306","306","306","30","6","0","30","0","3105","820101803","シズルのシャドウ","604903","0","42","0","0","306","0","539","0","0","0","306","0","306"
"200000001","3060","0","0","0","0","0","0","1152","0","0","1","11513754","0","0","0","0","0","0","3060","306","3060","0","0","0","0","0","768","820101804","アイスチック","255100","19779","42","0","0","3060","0","0","0","0","0","3060","0","3060"
"200000001","306","17","2268","45","0","1","0","460","0","0","32","8167514","0","0","0","0","0","0","306","306","306","24","5","0","0","0","395","820101805","キャル（ニューイヤー）のシャドウ","612001","54552","42","0","0","306","0","0","0","0","0","306","0","306"
"200000001","3060","0","0","0","0","0","0","1842","0","0","1","14166938","0","0","12025","0","0","0","3060","306","3060","0","0","0","0","0","1842","820101901","動く戦士像","250900","0","42","0","0","3060","0","0","0","0","0","3060","0","3060"
"200000001","3060","0","0","0","0","0","0","1382","0","0","1","13703626","0","0","1704","0","0","0","3060","306","3060","0","0","0","0","0","921","820101902","ナッツシューター","254200","0","42","0","0","3060","0","0","0","0","0","3060","0","3060"
"200000001","306","4","0","1760","0","1","0","2828","0","0","32","11924822","0","0","43597","0","0","0","306","306","306","28","6","0","47","0","2204","820101903","コッコロ（サマー）のシャドウ","607601","0","42","0","0","306","0","351","0","0","0","306","0","306"
"200000001","306","0","0","30","0","1","0","761","0","0","32","10706014","0","0","70368","0","0","0","306","306","306","45","6","0","3","0","613","820101904","スズナのシャドウ","601601","0","68","0","0","306","0","1918","0","0","0","306","0","306"
"200000001","3060","0","0","0","0","0","0","691","0","0","1","14178433","0","0","42749","0","0","0","3060","306","3060","0","0","0","0","0","461","820101905","プチグリフォン","256400","0","42","0","0","3060","0","0","0","0","0","3060","0","3060"
"300000008","550","0","0","0","0","0","0","1000","0","0","1","123000000","0","0","60000","0","0","0","0","313","0","70","1","0","0","0","1000","820102001","シードレイク","301003","40000","60","0","0","850","0","0","0","0","0","0","0","900"
"300000008","0","0","0","0","0","0","5000","0","0","0","1","1000000000","0","0","0","0","0","0","100","313","0","0","1","0","0","150","0","820102002","バーストエネミー","217300","0","100","0","0","0","0","0","0","0","0","110","0","110"
"300000008","250","0","0","0","0","0","0","0","0","0","1","1000000000","0","0","0","0","0","0","0","313","0","0","1","0","0","0","0","820102003","バーストエネミー","217301","0","100","0","0","0","0","0","0","0","0","0","0","0"
"300000008","0","0","0","0","0","0","0","0","0","0","1","1000000000","0","0","0","0","0","0","0","313","5000","0","1","0","0","0","0","820102004","バーストエネミー","217302","0","100","0","0","0","0","0","0","0","0","0","0","0"
"200000001","3070","0","0","0","0","0","0","1848","0","0","1","12757888","0","0","12026","0","0","0","3070","307","3070","0","0","0","0","0","1232","820102101","スノウゴート","251700","0","42","0","0","3070","0","0","0","0","0","3070","0","3070"
"200000001","3070","0","0","0","0","0","0","1386","0","0","1","12740597","0","0","13091","0","0","0","3070","307","3070","0","0","0","0","0","1540","820102102","ゴブリンガード","251200","0","42","0","0","3070","0","0","0","0","0","3070","0","3070"
"200000001","307","5","0","69","0","1","0","3262","0","0","32","11184433","0","0","33616","0","0","0","307","307","307","30","6","0","26","0","2705","820102103","ジュンのシャドウ","604701","0","42","0","0","307","0","536","0","0","0","307","0","307"
"200000001","307","15","0","30","0","1","0","516","0","0","32","8917778","0","0","74736","0","0","0","307","307","307","39","5","0","20","0","721","820102104","チエル（聖学祭）のシャドウ","616301","0","60","0","0","307","0","2128","0","0","0","307","0","307"
"200000001","3070","0","0","0","0","0","0","693","0","0","1","12027884","0","0","35373","0","0","0","3070","307","3070","0","0","0","0","0","462","820102105","ポイズンポッド","257200","0","42","0","0","3070","0","0","0","0","0","3070","0","3070"
"200000001","3070","0","0","0","0","0","0","1386","0","0","1","13863820","0","0","12167","0","0","0","3070","307","3070","0","0","0","0","0","2156","820102201","ハーミットナイト","254100","0","42","0","0","3070","0","0","0","0","0","3070","0","3070"
"200000001","307","18","2133","45","0","1","0","543","0","0","32","9608406","0","0","0","0","0","0","307","307","307","26","5","0","0","0","437","820102202","アンのシャドウ","609201","83736","42","0","0","307","0","0","0","0","0","307","0","307"
"200000001","307","17","2429","123","0","1","0","558","0","0","32","9647802","0","0","0","0","0","0","307","307","307","26","5","0","0","0","420","820102203","キャル（プリンセス）のシャドウ","680601","73445","42","0","0","307","0","0","0","0","0","307","0","307"
"200000001","3070","0","0","921","0","0","0","1386","0","0","1","13554424","0","0","0","0","0","0","3070","307","3070","0","0","0","0","0","924","820102204","ケイブスネイル","256900","1372","42","0","0","3070","0","0","0","0","0","3070","0","3070"
"200000001","3070","0","0","0","0","0","0","462","0","0","1","12327731","0","0","0","0","0","0","3070","307","3070","0","0","0","0","0","308","820102205","マジックレイ","259500","15566","42","0","0","3070","0","0","0","0","0","3070","0","3070"
"200000001","307","20","122","208","0","1","0","3377","0","0","32","13243453","0","0","0","0","0","0","307","307","307","19","5","0","12","0","2319","820102301","クウカ（オーエド）のシャドウ","609501","31114","42","0","0","307","0","0","0","0","0","307","0","307"
"200000001","307","16","2202","49","0","1","0","775","0","0","32","11264597","0","0","0","0","0","0","307","307","307","34","6","0","0","0","622","820102302","ナナカのシャドウ","601301","81254","42","0","0","307","0","0","0","0","0","307","0","307"
"200000001","3070","0","0","0","0","0","0","693","0","0","1","15018515","0","0","0","0","0","0","3070","307","3070","0","0","0","0","0","462","820102303","インプ","256300","46256","42","0","0","3070","0","0","0","0","0","3070","0","3070"
"200000001","307","22","863","1510","0","1","0","1775","0","0","32","11135112","0","0","0","0","0","0","307","307","307","19","5","0","0","0","867","820102304","ユキ（オーエド）のシャドウ","617601","70292","42","0","0","307","0","0","0","0","0","307","0","307"
"200000001","3070","0","0","0","0","0","0","462","0","0","1","13543417","0","0","0","0","0","0","3070","307","3070","0","0","0","0","0","308","820102305","ワイズワンド","259600","24498","42","0","0","3070","0","0","0","0","0","3070","0","3070"
"200000001","3080","0","0","0","0","0","0","3708","0","0","1","15345910","0","0","11494","0","0","0","3080","308","3080","0","0","0","0","0","618","820102401","ブルーゴーレム","250800","0","42","0","0","3080","0","0","0","0","0","3080","0","3080"
"200000001","3080","0","0","0","0","0","0","1854","0","0","1","14522328","0","0","11896","0","0","0","3080","308","3080","0","0","0","0","0","1236","820102402","ワイルドホーン","251600","0","42","0","0","3080","0","0","0","0","0","3080","0","3080"
"200000001","3080","0","0","0","0","0","0","2781","0","0","1","14080688","0","0","13629","0","0","0","3080","308","3080","0","0","0","0","0","1236","820102403","動く剣士","251000","0","42","0","0","3080","0","0","0","0","0","3080","0","3080"
"200000001","308","0","0","50","0","1","0","1172","0","0","32","11406986","0","0","70853","0","0","0","308","308","308","32","6","0","11","0","1235","820102404","イノリのシャドウ","606602","0","47","0","0","308","0","1254","0","0","0","308","0","308"
"200000001","308","4","0","59","0","1","0","1796","0","0","32","11046003","0","0","56539","0","0","0","308","308","308","20","5","0","40","0","1813","820102405","サレン（サマー）のシャドウ","610301","0","42","0","0","308","0","724","0","0","0","308","0","308"
"200000001","3080","0","0","0","0","0","0","3708","0","0","1","15435549","0","0","11494","0","0","0","3080","308","3080","0","0","0","0","0","618","820102501","ブルーゴーレム","250800","0","42","0","0","3080","0","0","0","0","0","3080","0","3080"
"200000001","3080","0","0","0","0","0","0","1854","0","0","1","14565651","0","0","12829","0","0","0","3080","308","3080","0","0","0","0","0","1236","820102502","トレント","252000","0","42","0","0","3080","0","0","0","0","0","3080","0","3080"
"200000001","308","6","62","259","0","1","0","3189","0","0","32","12604706","0","0","31602","0","0","0","308","308","308","23","6","0","22","0","2291","820102503","クウカのシャドウ","604503","0","42","0","0","308","0","887","0","0","0","308","0","308"
"200000001","308","18","2128","60","0","1","0","512","0","0","32","9836604","0","0","0","0","0","0","308","308","308","24","5","0","0","0","389","820102504","ルナのシャドウ","611401","80138","42","0","0","308","0","0","0","0","0","308","0","308"
"200000001","3080","0","0","0","0","0","0","464","0","0","1","13820594","0","0","0","0","0","0","3080","308","3080","0","0","0","0","0","309","820102505","ニンフ","258100","34011","42","0","0","3080","0","0","0","0","0","3080","0","3080"
"200000001","3080","0","0","0","0","0","0","927","0","0","1","10466915","0","0","5954","0","0","0","3080","308","3080","0","0","0","0","0","2472","820102601","ゴーレム","250700","0","42","0","0","3080","0","0","0","0","0","3080","0","3080"
"200000001","308","0","0","30","0","1","0","461","0","0","32","7443542","0","0","40760","0","0","0","308","308","308","18","5","0","48","0","630","820102602","クロエのシャドウ","610801","0","64","0","0","308","0","2583","0","0","0","308","0","308"
"200000001","308","2","0","22","0","1","0","1511","0","0","32","8235930","0","0","37780","0","0","0","308","308","308","28","6","0","17","0","1506","820102603","モニカのシャドウ","605301","0","58","0","0","308","0","1400","0","0","0","308","0","308"
"200000001","308","4","0","1440","0","1","0","2036","0","0","32","7900439","0","0","31757","0","0","0","308","308","308","18","5","0","40","0","2088","820102604","コッコロ（プリンセス）のシャドウ","680501","0","42","0","0","308","0","203","0","0","0","308","0","308"
"200000001","3080","0","0","0","0","0","0","1159","0","0","1","9387591","0","0","25269","0","0","0","3080","308","3080","0","0","0","0","0","773","820102605","アイスフィッシュ","255200","0","42","0","0","3080","0","0","0","0","0","3080","0","3080"
"200000001","3090","0","0","0","0","0","0","1860","0","0","1","8898787","0","0","11899","0","0","0","3090","309","3090","0","0","0","0","0","1240","820102701","ワイルドホーン","251600","0","42","0","0","3090","0","0","0","0","0","3090","0","3090"
"200000001","3090","0","0","0","0","0","0","2325","0","0","1","8557440","0","0","12296","0","0","0","3090","309","3090","0","0","0","0","0","1550","820102702","トドドン","250400","0","42","0","0","3090","0","0","0","0","0","3090","0","3090"
"200000001","309","5","0","167","0","1","0","2165","0","0","32","7610315","0","0","36938","0","0","0","309","309","309","30","6","0","30","0","3171","820102703","シズルのシャドウ","604903","0","42","0","0","309","0","546","0","0","0","309","0","309"
"200000001","309","17","2354","45","0","1","0","552","0","0","32","6096481","0","0","0","0","0","0","309","309","309","26","5","0","0","0","437","820102704","アカリ（エンジェル）のシャドウ","613701","92629","42","0","0","309","0","0","0","0","0","309","0","309"
"200000001","3090","0","0","0","0","0","0","698","0","0","1","8517000","0","0","0","0","0","0","3090","309","3090","0","0","0","0","0","465","820102705","ウイングロップ","256000","45708","42","0","0","3090","0","0","0","0","0","3090","0","3090"
"200000001","3090","0","0","0","0","0","0","2325","0","0","1","13672763","0","0","11767","0","0","0","3090","309","3090","0","0","0","0","0","930","820102801","ハイオーク","252900","0","42","0","0","3090","0","0","0","0","0","3090","0","3090"
"200000001","3090","0","0","0","0","0","0","1860","0","0","1","13415105","0","0","12032","0","0","0","3090","309","3090","0","0","0","0","0","1240","820102802","スノウゴート","251700","0","42","0","0","3090","0","0","0","0","0","3090","0","3090"
"200000001","3090","0","0","0","0","0","0","2790","0","0","1","13023300","0","0","13631","0","0","0","3090","309","3090","0","0","0","0","0","1240","820102803","動く剣士","251000","0","42","0","0","3090","0","0","0","0","0","3090","0","3090"
"200000001","309","5","0","69","0","1","0","3270","0","0","32","11848543","0","0","33660","0","0","0","309","309","309","30","6","0","26","0","2709","820102804","ジュンのシャドウ","604701","0","42","0","0","309","0","536","0","0","0","309","0","309"
"200000001","309","17","2297","45","0","1","0","470","0","0","32","9104923","0","0","0","0","0","0","309","309","309","24","5","0","0","0","412","820102805","キャル（ニューイヤー）のシャドウ","612001","80127","42","0","0","309","0","0","0","0","0","309","0","309"
"200000001","3090","0","0","0","0","0","0","2790","0","0","1","13093774","0","0","13631","0","0","0","3090","309","3090","0","0","0","0","0","1240","820102901","動く剣士","251000","0","42","0","0","3090","0","0","0","0","0","3090","0","3090"
"200000001","309","15","0","30","0","1","0","517","0","0","32","9648341","0","0","74845","0","0","0","309","309","309","39","5","0","20","0","723","820102902","チエル（聖学祭）のシャドウ","616301","0","60","0","0","309","0","2130","0","0","0","309","0","309"
"200000001","3090","0","0","0","0","0","0","1395","0","0","1","12638858","0","0","36488","0","0","0","3090","309","3090","0","0","0","0","0","930","820102903","ベニタケ","252100","0","42","0","0","3090","0","0","0","0","0","3090","0","3090"
"200000001","309","4","0","1770","0","1","0","2379","0","0","32","10749890","0","0","51500","0","0","0","309","309","309","18","6","0","48","0","2326","820102904","コッコロのシャドウ","605901","0","42","0","0","309","0","293","0","0","0","309","0","309"
"200000001","3090","0","0","0","0","0","0","1163","0","0","1","12379794","0","0","19410","0","0","0","3090","309","3090","0","0","0","0","0","775","820102905","キラービー","255500","0","42","0","0","3090","0","0","0","0","0","3090","0","3090"
"300000008","3000","0","0","0","0","0","5000","0","0","0","1","108000000","0","0","0","0","700","0","50","316","50","70","1","0","0","5000","0","820103001","ティタノタートル","304103","0","60","50","0","300","0","0","0","0","0","700","0","0"
"300000008","0","0","0","0","0","0","0","3000","0","0","1","800000","0","0","20000","0","0","0","0","316","0","0","1","0","0","0","3000","820103002","ティタノタートル 部位A","304103","1000","60","0","0","0","0","0","0","0","0","0","0","0"
"300000008","0","0","0","0","0","0","0","800","0","0","1","3000000","0","0","0","0","0","0","0","316","0","0","1","0","0","0","800","820103003","ティタノタートル 部位B","304103","0","60","0","0","0","0","0","0","0","0","0","0","0"
