605d47fc7c6ad161797985e15bf1dff0b6003423f41683ed7292d173062d7601,c69d7e8912e4b1d428c2551c641bc6b9ed13780743e0d3ffa090ef0a73ab7a1f,96be900529c8b9dc8f24ccbcfe2c47af6d4770fa9c265049e8d75a6b79663fe9,bbfd0789b61e4bbad9fc8e80e1459a29b6e7e093a34e24792871cc6815b365fc,01c128d107b051a14dd255533a967aabd7c03c13f2715c7b92a023cfa6802488,d7c0a6b6df910fdd7dc4359c6bf21525d00310a8b973c62e4a7e12df658d86f2,8ff66a1132b5cd46a16f0daeaa4c31fddfa23f3ced1c0b71dee4a19579fadee5,9cf7beb273c37a0e6de1cf8a2094077f1d4399c24ab7ae08b517acd37799b027,aace02cd94d00d17dd62a057fa00629c73d71f3c1a862708398583398c50b701,9fa0691a8bb96168157101e71d6ba0cfa6d80e0b54e083422ad18f782cc57a64,de42b22a356adef8e493025759031a74c3e9b916fc61da97fd681d7459c7e758,c07a98abf04da27f2aaec36a63dc78195a5a3fc8a90b069ba2fedbdb3b762cb8,5d4dc3b15fb6e560b5e477d11fd834aed32f7a0fd8f98e1a97deb050ef061cde,3adf6a126d3db68f546878038ed0594e525ceb8fce00d82cd3129ae223b9ed31,ba8cd0e099cfbd1ec8009333ac326687263bcdaf074568cdd25120a7fbe9ba56,a8dc895d299768d87e57ffd72a8e339f54b290aa566015499eb79a5f8169a19e,0e4ab799de5bdf249fe2d59e42d8cfdb83d2b38f758f8e28f62632c17a1b8305,379b2727a5c71f296088b5f589ac20a24ea30e13d379ff640d6a004c3b0215d8,4343888f3e014711350c53a320f75bf1344133ce6bb92ad3e46f8ad4b1a41934,2ff6f29653396997d3976bb10d6cb4bee49709fca21f19c6ec26480a64f17c0a,c60be3cca13d3c54d82b7398ddd939a65543cc4206fd175379c10c71cff2b0f7,03c3874ac87e51a6754417d9af0d272bda527d24de2eec5567a71a1d01de0786,30c14f6891411fa895cdf39917827757575346b9ba5b086ec49d7feb6cc226b6,53f5be1f1be8964944a4f9f95014b8576466aaa6dfd31a34134ebaa8a91ef11b,b981926990c6074051ba21b5af0ef7d35d3525648dcc253c399efff77975ae17,045fb19e0dbd65ccea4b489a74548cf82c7e93e1ab290f31e73caeae5cbcb7af,b7df714bdc5cb353b9b46451db0184841d24ab2d07e936ca6bed332414868bb6,a7ee6a9a80e72d9e3b8232377db55ed577949cd894335fe2c1496ebf6991c73a,4ad80f28da2e7e4f53934cb7f8c2ca714781d88f3495835af6d3338efba7b42f,b35f2cd6fa7a92430f12cb5c4dc857bb85d71e40e99c8313ce4828edc90f0897,e9461d7bfdf1d002a7e702f9ca4d036c25230627d22a399fa3736f65ffe48e45,4a21b267277a93178f68afe73615f1edab867c7eb9b4bbbe1a4bdf0dd9d6bf67,180643f829e819c8cd29652cf3d9e399d52ab48420ee2e37c9c66d96c310ecff,8f590c42eec56f79a105903e7f75051611acde23b00197a96ef4074385784658,32f760395d159416bb82546f1b3244e04b7e40ba154da0d4bfafe2919316c8c6
"10","0.8","5","40007","741001105","-100","74001305","-310","500000","0","0.8","60","1000","0","1","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103123","250","0","0","150007","-30","0","74001305"
"10","0.9","1","40002","741001101","-100","74001401","-310","200000","0","1.2","90","200","0","1","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","300","0","0","150003","-10","0","74001401"
"10","0.8","2","40003","741001102","-100","74001402","-310","200000","0","1.2","90","200","0","1","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","300","0","0","150004","-10","0","74001402"
"10","0.8","3","40004","741001103","-100","74001403","-310","300000","0","1.2","90","500","0","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","300","0","0","150005","-10","0","74001403"
"10","0.8","4","40006","741001104","-100","74001404","-310","300000","0","1.2","90","750","0","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","300","0","0","150006","-10","0","74001404"
"10","0.8","5","40007","741001105","-100","74001405","-310","500000","0","1.2","60","1000","0","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","300","0","0","150007","-10","0","74001405"
"10","1.2","1","40002","741001101","-100","74001501","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150003","0","0","74001501"
"10","1.2","2","40003","741001102","-100","74001502","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150004","0","0","74001502"
"10","1.2","3","40004","741001103","-100","74001503","0","300000","0","0","90","500","0","0","0","91002","0","94002","90008","4","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150005","0","0","74001503"
"10","1.2","4","40006","741001104","-100","74001504","0","300000","0","0","90","750","0","0","0","91002","0","94002","90008","4","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150006","0","0","74001504"
"10","1.2","5","40007","741001105","-100","74001505","0","500000","0","0","90","1000","0","0","0","91002","0","94002","90008","4","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150007","0","0","74001505"
"150","1.2","-1","40007","741001999","-100","74001999","0","0","0","0","90","0","0","0","0","91002","0","0","0","5","bgm_MC008","0","0","0","0","0","103123","0","0","0","0","0","0","74001999"
"10","0.8","1","40002","741001101","-100","74002101","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150003","-190","0","74002101"
"10","0.8","2","40003","741001102","-100","74002102","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150004","-190","0","74002102"
"10","0.8","3","40004","741001103","-100","74002103","-379","300000","0","0.8","90","500","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150005","-190","0","74002103"
"10","0.8","4","40006","741001104","-100","74002104","-379","300000","0","0.8","90","750","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150006","-190","0","74002104"
"10","0.8","5","40007","741001105","-100","74002105","-379","500000","0","0.8","90","1000","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150007","-190","0","74002105"
"10","0.8","1","40002","741001101","-100","74002201","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150003","-190","0","74002201"
"10","0.8","2","40003","741001102","-100","74002202","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150004","-190","0","74002202"
"10","0.8","3","40004","741001103","-100","74002203","-379","300000","0","0.8","90","500","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150005","-190","0","74002203"
"10","0.8","4","40006","741001104","-100","74002204","-379","300000","0","0.8","90","750","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150006","-190","0","74002204"
"10","0.8","5","40007","741001105","-100","74002205","-379","500000","0","0.8","90","1000","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150007","-190","0","74002205"
"10","0.9","1","40002","741001101","-100","74002301","-310","200000","0","1","90","200","0","1.2","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103123","250","0","0","150003","-30","0","74002301"
"10","0.8","2","40003","741001102","-100","74002302","-310","200000","0","1","90","200","0","1.2","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103123","250","0","0","150004","-30","0","74002302"
"10","0.8","3","40004","741001103","-100","74002303","-310","300000","0","0.8","90","500","0","1.2","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103123","250","0","0","150005","-30","0","74002303"
"10","0.8","4","40006","741001104","-100","74002304","-310","300000","0","0.8","90","750","0","1.2","0","91002","0","94002","90008","4","bgm_MC008","140001","3","0","0","1","103123","250","0","0","150006","-30","0","74002304"
"10","0.8","5","40007","741001105","-100","74002305","-310","500000","0","0.8","90","1000","0","1.2","0","91002","0","94002","90008","4","bgm_MC008","140001","3","0","0","1","103123","250","0","0","150007","-30","0","74002305"
"10","0.9","1","40002","741001101","-100","74002401","-310","200000","0","1.2","90","200","0","1","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","300","0","0","150003","-10","0","74002401"
"10","0.8","2","40003","741001102","-100","74002402","-310","200000","0","1.2","90","200","0","1","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","300","0","0","150004","-10","0","74002402"
"10","0.8","3","40004","741001103","-100","74002403","-310","300000","0","1.2","90","500","0","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","300","0","0","150005","-10","0","74002403"
"10","0.8","4","40006","741001104","-100","74002404","-310","300000","0","1.2","90","750","0","0.8","0","91002","0","94002","90008","4","bgm_MC008","140001","3","0","0","1","103121","300","0","0","150006","-10","0","74002404"
"10","0.8","5","40007","741001105","-100","74002405","-310","500000","0","1.2","90","1000","0","0.8","0","91002","0","94002","90008","4","bgm_MC008","140001","3","0","0","1","103121","300","0","0","150007","-10","0","74002405"
"10","1.2","1","40002","741001101","-100","74002501","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150003","0","0","74002501"
"10","1.2","2","40003","741001102","-100","74002502","0","200000","0","0","70","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150004","0","0","74002502"
"10","1.2","3","40004","741001103","-100","74002503","0","300000","0","0","60","500","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150005","0","0","74002503"
"10","1.2","4","40006","741001104","-100","74002504","0","300000","0","0","60","750","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150006","0","0","74002504"
"10","1.2","5","40007","741001105","-100","74002505","0","500000","0","0","45","1000","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150007","0","0","74002505"
"10","0.8","1","40002","741001101","-100","74003101","-360","200000","0","0.8","90","200","0.8","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","360","0","1","103121","120","0","0","150003","-120","0","74003101"
"10","0.8","2","40003","741001102","-100","74003102","-360","200000","0","0.8","90","200","0.8","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","360","0","1","103121","120","0","0","150004","-120","0","74003102"
"10","0.8","3","40004","741001103","-100","74003103","-379","300000","0","0.8","90","500","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150005","-190","0","74003103"
"10","0.8","4","40006","741001104","-100","74003104","-379","300000","0","0.8","90","750","0.8","0.8","0.8","91002","0","94002","90008","4","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150006","-190","0","74003104"
"10","0.8","5","40007","741001105","-100","74003105","-379","500000","0","0.8","90","1000","0.8","0.8","0.8","91002","0","94002","90008","4","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150007","-190","0","74003105"
"10","0.8","1","40002","741001101","-100","74003201","-360","200000","0","0.8","90","200","0.8","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","360","0","1","103122","120","0","0","150003","-120","0","74003201"
"10","0.8","2","40003","741001102","-100","74003202","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150004","-190","0","74003202"
"10","0.8","3","40004","741001103","-100","74003203","-379","300000","0","0.8","90","500","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150005","-190","0","74003203"
"10","0.8","4","40006","741001104","-100","74003204","-379","300000","0","0.8","90","750","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150006","-190","0","74003204"
"10","0.8","5","40007","741001105","-100","74003205","-379","500000","0","0.8","90","1000","0.8","0.8","0.8","91002","0","94002","90008","4","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150007","-190","0","74003205"
"10","0.8","1","40002","741001101","-100","74003301","-360","200000","0","0.8","90","200","0.8","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","360","0","1","103123","120","0","0","150003","-120","0","74003301"
"10","0.8","2","40003","741001102","-100","74003302","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103123","-1","0","0","150004","-190","0","74003302"
"10","0.8","3","40004","741001103","-100","74003303","-379","300000","0","0.8","90","500","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103123","-1","0","0","150005","-190","0","74003303"
"10","0.8","4","40006","741001104","-100","74003304","-379","300000","0","0.8","90","750","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103123","-1","0","0","150006","-190","0","74003304"
"10","0.8","5","40007","741001105","-100","74003305","-379","500000","0","0.8","90","1000","0.8","0.8","0.8","91002","0","94002","90008","4","bgm_MC008","140001","3","188","377","1","103123","-1","0","0","150007","-190","0","74003305"
"10","1.4","1","40002","741001101","-100","74003401","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","0","0","0","150003","0","0","74003401"
"10","1.4","2","40003","741001102","-100","74003402","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","0","0","0","150004","0","0","74003402"
"10","1.4","3","40004","741001103","-100","74003403","0","300000","0","0","70","500","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","0","0","0","150005","0","0","74003403"
"10","1.4","4","40006","741001104","-100","74003404","0","300000","0","0","70","750","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","0","0","0","150006","0","0","74003404"
"10","1.4","5","40007","741001105","-100","74003405","0","500000","0","0","50","1000","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","0","0","0","150007","0","0","74003405"
"10","1.2","1","40002","741001101","-100","74003501","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150003","0","0","74003501"
"10","1.2","2","40003","741001102","-100","74003502","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150004","0","0","74003502"
"10","1.2","3","40004","741001103","-100","74003503","0","300000","0","0","90","500","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150005","0","0","74003503"
"10","1.2","4","40006","741001104","-100","74003504","-120","300000","0","0.8","90","750","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150006","180","0","74003504"
"10","0.8","5","40007","741001105","-100","74003505","-310","500000","0","1.2","90","1000","0","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","310","0","0","150007","0","0","74003505"
"10","0.8","1","40002","741001101","-100","74004101","-360","200000","0","0.8","90","200","0.8","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","360","0","1","103121","120","0","0","150003","-120","0","74004101"
"10","0.8","2","40003","741001102","-100","74004102","-360","200000","0","0.8","90","200","0.8","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","360","0","1","103121","120","0","0","150004","-120","0","74004102"
"10","0.8","3","40004","741001103","-100","74004103","-379","300000","0","0.8","90","500","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150005","-190","0","74004103"
"10","0.8","4","40006","741001104","-100","74004104","-379","300000","0","0.8","90","750","0.8","0.8","0.8","91002","0","94002","90008","4","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150006","-190","0","74004104"
"10","0.8","5","40007","741001105","-100","74004105","-379","500000","0","0.8","90","1000","0.8","0.8","0.8","91002","0","94002","90008","4","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150007","-190","0","74004105"
"10","0.8","1","40002","741001101","-100","74004201","-360","200000","0","0.8","90","200","0.8","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","360","0","1","103122","120","0","0","150003","-120","0","74004201"
"10","0.8","2","40003","741001102","-100","74004202","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150004","-190","0","74004202"
"10","0.8","3","40004","741001103","-100","74004203","-379","300000","0","0.8","90","500","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150005","-190","0","74004203"
"10","0.8","4","40006","741001104","-100","74004204","-379","300000","0","0.8","90","750","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150006","-190","0","74004204"
"10","0.8","5","40007","741001105","-100","74004205","-379","500000","0","0.8","90","1000","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150007","-190","0","74004205"
"10","0.8","1","40002","741001101","-100","74004301","-360","200000","0","0.8","90","200","0.8","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","360","0","1","103123","120","0","0","150003","-120","0","74004301"
"10","0.8","2","40003","741001102","-100","74004302","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103123","-1","0","0","150004","-190","0","74004302"
"10","0.8","3","40004","741001103","-100","74004303","-379","300000","0","0.8","90","500","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103123","-1","0","0","150005","-190","0","74004303"
"10","0.8","4","40006","741001104","-100","74004304","-379","300000","0","0.8","90","750","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103123","-1","0","0","150006","-190","0","74004304"
"10","0.8","5","40007","741001105","-100","74004305","-379","500000","0","0.8","90","1000","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103123","-1","0","0","150007","-190","0","74004305"
"10","1.1","1","40002","741001101","-100","74004401","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","0","0","0","150003","0","0","74004401"
"10","1.1","2","40003","741001102","-100","74004402","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","0","0","0","150004","0","0","74004402"
"10","1.1","3","40004","741001103","-100","74004403","0","300000","0","0","75","500","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103121","0","0","0","150005","0","0","74004403"
"10","1.1","4","40006","741001104","-100","74004404","0","300000","0","0","75","750","0","0","0","91002","0","94002","90008","4","bgm_MC008","140001","3","0","0","1","103121","0","0","0","150006","0","0","74004404"
"10","1.1","5","40007","741001105","-100","74004405","0","500000","0","0","60","1000","0","0","0","91002","0","94002","90008","4","bgm_MC008","140001","3","0","0","1","103121","0","0","0","150007","0","0","74004405"
"10","1.3","1","40002","741001101","-100","74004501","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150003","0","0","74004501"
"10","1.3","2","40003","741001102","-100","74004502","0","200000","0","0","90","200","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150004","0","0","74004502"
"10","1.3","3","40004","741001103","-100","74004503","0","300000","0","0","90","500","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150005","0","0","74004503"
"10","1.3","4","40006","741001104","-100","74004504","-120","300000","0","0.8","90","750","0","0","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","0","0","0","150006","180","0","74004504"
"10","0.8","5","40007","741001105","-100","74004505","-310","500000","0","1.3","90","1000","0","0.8","0","91002","0","94002","90008","5","bgm_MC008","140001","3","0","0","1","103122","310","0","0","150007","0","0","74004505"
"10","0.8","1","40002","741001101","-100","74005101","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150003","-190","0","74005101"
"10","0.8","2","40003","741001102","-100","74005102","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150004","-190","0","74005102"
"10","0.8","3","40004","741001103","-100","74005103","-379","300000","0","0.8","90","500","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150005","-190","0","74005103"
"10","0.8","4","40006","741001104","-100","74005104","-379","300000","0","0.8","90","750","0.8","0.8","0.8","91002","0","94002","90008","4","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150006","-190","0","74005104"
"10","0.8","5","40007","741001105","-100","74005105","-379","500000","0","0.8","90","1000","0.8","0.8","0.8","91002","0","94002","90008","4","bgm_MC008","140001","3","188","377","1","103121","-1","0","0","150007","-190","0","74005105"
"10","0.8","1","40002","741001101","-100","74005201","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150003","-190","0","74005201"
"10","0.8","2","40003","741001102","-100","74005202","-379","200000","0","0.8","90","200","0.8","0.8","0.8","91002","0","94002","90008","5","bgm_MC008","140001","3","188","377","1","103122","-1","0","0","150004","-190","0","74005202"
