a0448bdcb840c263492544879c4d5ba26f9018d4f68aaf3dcbca390f64c6ff69,ef927880543d9f7b7b5a1584364abf3202701416c57e897f55947a82ace07d2b,6ad51f1171d220fbb67836c9847dc092dcc4132ca1e5f482a61e7c1948dbd41a,0438373ad80a37c4cf543886cdd3cb3bacf79ccf602007d8e416a91c73537da9,12949571c1d089cb7eb590c131d13f9dd4314226ef602c8ef4f224011db36f0c,360fcb5ee4d0e45e82dc4fb1ec035924248f8473c00f329bc6d4b027dd979660,2dff2f3f1e0d79deb15f51718435b736d8d03fa25184b8068095f5f91e3e7a94,ea7eecc5a28943516b4d8e2cfad9dc8b1ac51adaf2aef65d5917741fefa08a83,ca3ccecd3ab4060bfbd47d4b7a3217b5aed6de76d42017ac2d7724b9fc43bf5d,008b5b5ff251099e2572d3970eeecd6a270539dea1562bb4a390a29df03d05c4,61e9f3bf531a6218e3f4c7d4a52c3f0a65af1600cfeed4d41871d8a880eabea7,7b553c08f8067e04d67b171a853d5873dce01d76b263a4a20b16b5f5994c652c,886172f23990c5ff49fc91529662fdf90e66a7b3820c6fe72d505e1cbe3bc0bb,f6bb4968af848aee3628e3d3ea5e43e2d63e6f0ae7b448835fc0313b2838e480,5d767c88cfb015bd3121b15088971ed72c2ae8af2ae5b5bf03422cccfcac4180,94f38a36d59774c73f1ba733f52a08d8a898470dffd6410c9b3fbb1199309423
"0","0","123582","0","0","4","4","0","0","113012","0","1","1","0","0","110050121"
"0","0","123072","0","0","4","4","0","0","113222","0","1","1","0","0","110050131"
"0","0","113101","0","0","4","4","0","0","113131","0","1","1","0","0","110060011"
"0","0","113162","0","0","4","4","0","0","123192","0","1","1","0","0","110060021"
"0","0","123193","0","0","4","4","0","0","113252","0","1","1","0","0","110060031"
"0","0","123132","0","0","4","4","0","0","113012","0","1","1","0","0","110060041"
"0","0","113013","0","0","4","4","0","0","123072","0","1","1","0","0","110060051"
"0","0","123042","0","0","4","4","0","0","113222","0","1","1","0","0","110060061"
"0","0","113283","0","0","4","4","0","0","123041","0","1","1","0","0","110060071"
"0","0","123343","0","0","4","4","0","0","113522","0","1","1","0","0","110060081"
"0","0","113372","0","0","4","4","0","0","113552","0","1","1","0","0","110060091"
"0","0","113553","0","0","4","4","0","0","123582","0","1","1","0","0","110060101"
"0","0","113614","0","0","4","4","0","0","113013","0","1","1","0","0","110060111"
"0","0","123583","0","0","4","4","0","0","123193","0","1","1","0","0","110060121"
"0","0","124131","0","0","4","4","0","0","123042","0","1","1","0","0","110060131"
"0","0","124101","0","0","4","4","0","0","124251","0","1","1","0","0","110060141"
"0","0","113222","0","0","4","4","0","0","123432","0","1","1","0","0","110070011"
"0","0","113013","0","0","4","4","0","0","123072","0","1","1","0","0","110070021"
"0","0","124251","0","0","4","4","0","0","123132","0","1","1","0","0","110070031"
"0","0","114011","0","0","4","4","0","0","124131","0","1","1","0","0","110070041"
"0","0","124101","0","0","4","4","0","0","114191","0","1","1","0","0","110070051"
"0","0","124161","0","0","4","4","0","0","124071","0","1","1","0","0","110070061"
"0","0","114041","0","0","4","4","0","0","114221","0","1","1","0","0","110070071"
"0","0","114011","0","0","4","4","0","0","124251","0","1","1","0","0","110070081"
"0","0","114281","0","0","4","4","0","0","124101","0","1","1","0","0","110070091"
"0","0","114221","0","0","4","4","0","0","124161","0","1","1","0","0","110070101"
"0","0","124311","0","0","4","4","0","0","114041","0","1","1","0","0","110070111"
"0","0","114341","0","0","4","4","0","0","124071","0","1","1","0","0","110070121"
"0","0","114371","0","0","4","4","0","0","114191","0","1","1","0","0","110070131"
"0","0","124401","0","0","4","4","0","0","124131","0","1","1","0","0","110070141"
"0","0","114041","0","0","4","4","0","0","114011","0","1","1","0","0","110080011"
"0","0","124131","0","0","4","4","0","0","124161","0","1","1","0","0","110080021"
"0","0","124101","0","0","4","4","0","0","124071","0","1","1","0","0","110080031"
"0","0","114191","0","0","4","4","0","0","114221","0","1","1","0","0","110080041"
"0","0","114281","0","0","4","4","0","0","114011","0","1","1","0","0","110080051"
"0","0","124311","0","0","4","4","0","0","114041","0","1","1","0","0","110080061"
"0","0","114341","0","0","4","4","0","0","114221","0","1","1","0","0","110080071"
"0","0","124431","0","0","4","4","0","0","114191","0","1","1","0","0","110080081"
"0","0","124521","0","0","4","4","0","0","124131","0","1","1","0","0","110080091"
"0","0","124401","0","0","4","4","0","0","114011","0","1","1","0","0","110080101"
"0","0","114371","0","0","4","4","0","0","124101","0","1","1","0","0","110080111"
"0","0","114341","0","0","4","4","0","0","124251","0","1","1","0","0","110080121"
"0","0","124491","0","0","4","4","0","0","124071","0","1","1","0","0","110080131"
"0","0","114461","0","0","4","4","0","0","114221","0","1","1","0","0","110080141"
"0","0","114371","0","0","4","4","0","0","124161","0","1","1","0","0","110080151"
"0","0","124251","0","0","4","4","0","0","124071","0","1","1","0","0","110090011"
"0","0","114011","0","0","4","4","0","0","114221","0","1","1","0","0","110090021"
"0","0","114191","0","0","4","4","0","0","124161","0","1","1","0","0","110090031"
"0","0","114162","0","0","4","4","0","0","124311","0","1","1","0","0","110090041"
"0","0","114012","0","0","4","4","0","0","114072","0","1","1","0","0","110090051"
"0","0","124192","0","0","4","4","0","0","114102","0","1","1","0","0","110090061"
"0","0","114132","0","0","4","4","0","0","114252","0","1","1","0","0","110090071"
"0","0","114222","0","0","4","4","0","0","124042","0","1","1","0","0","110090081"
"0","0","114072","0","0","4","4","0","0","114461","0","1","1","0","0","110090091"
"0","0","114162","0","0","4","4","0","0","114132","0","1","1","0","0","110090101"
"0","0","114012","0","0","4","4","0","0","124431","0","1","1","0","0","110090111"
"0","0","114102","0","0","4","4","0","0","124192","0","1","1","0","0","110090121"
"0","0","114252","0","0","4","4","0","0","124491","0","1","1","0","0","110090131"
"0","0","124042","0","0","4","4","0","0","114222","0","1","1","0","0","110090141"
"0","0","114012","0","0","4","4","0","0","114252","0","1","1","0","0","110090151"
"0","0","124192","0","0","4","4","0","0","114012","0","1","1","0","0","110100011"
"0","0","114222","0","0","4","4","0","0","114162","0","1","1","0","0","110100021"
"0","0","114252","0","0","4","4","0","0","114132","0","1","1","0","0","110100031"
"0","0","124282","0","0","4","4","0","0","114072","0","1","1","0","0","110100041"
"0","0","124372","0","0","4","4","0","0","124342","0","1","1","0","0","110100051"
"0","0","124312","0","0","4","4","0","0","114611","0","1","1","0","0","110100061"
"0","0","124522","0","0","4","4","0","0","114581","0","1","1","0","0","110100071"
"0","0","124432","0","0","4","4","0","0","114551","0","1","1","0","0","110100081"
"0","0","124342","0","0","4","4","0","0","114581","0","1","1","0","0","110100091"
"0","0","124372","0","0","4","4","0","0","114611","0","1","1","0","0","110100101"
"0","0","124312","0","0","4","4","0","0","114551","0","1","1","0","0","110100111"
"0","0","124342","0","0","4","4","0","0","114581","0","1","1","0","0","110100121"
"0","0","124522","0","0","4","4","0","0","114551","0","1","1","0","0","110100131"
"0","0","124432","0","0","4","4","0","0","114611","0","1","1","0","0","110100141"
"0","0","124282","0","0","4","4","0","0","114551","0","1","1","0","0","110100151"
"0","0","124342","0","0","4","4","0","0","124432","0","1","1","0","0","110100161"
"0","0","124312","0","0","4","4","0","0","124282","0","1","1","0","0","110100171"
"0","0","124282","0","0","4","4","0","0","124312","0","1","1","0","0","110110011"
"0","0","124372","0","0","4","4","0","0","124522","0","1","1","0","0","110110021"
"0","0","124342","0","0","4","4","0","0","124432","0","1","1","0","0","110110031"
"0","0","114073","0","0","4","4","0","0","124312","0","1","1","0","0","110110041"
"0","0","124163","0","0","4","4","0","0","124253","0","1","1","0","0","110110051"
"0","0","114013","0","0","4","4","0","0","114193","0","1","1","0","0","110110061"
"0","0","114223","0","0","4","4","0","0","124103","0","1","1","0","0","110110071"
"0","0","114133","0","0","4","4","0","0","114043","0","1","1","0","0","110110081"
"0","0","114073","0","0","4","4","0","0","124282","0","1","1","0","0","110110091"
"0","0","124163","0","0","4","4","0","0","124522","0","1","1","0","0","110110101"
"0","0","124253","0","0","4","4","0","0","124372","0","1","1","0","0","110110111"
"0","0","114013","0","0","4","4","0","0","114551","0","1","1","0","0","110110121"
"0","0","114193","0","0","4","4","0","0","124432","0","1","1","0","0","110110131"
"0","0","114223","0","0","4","4","0","0","114611","0","1","1","0","0","110110141"
"0","0","124103","0","0","4","4","0","0","124342","0","1","1","0","0","110110151"
"0","0","114133","0","0","4","4","0","0","114581","0","1","1","0","0","110110161"
"0","0","114043","0","0","4","4","0","0","114611","0","1","1","0","0","110110171"
"0","0","114193","0","0","4","4","0","0","114013","0","1","1","0","0","110120011"
"0","0","114223","0","0","4","4","0","0","124163","0","1","1","0","0","110120021"
"0","0","124253","0","0","4","4","0","0","114133","0","1","1","0","0","110120031"
"0","0","124313","0","0","4","4","0","0","114073","0","1","1","0","0","110120041"
"0","0","124462","0","0","4","4","0","0","124343","0","1","1","0","0","110120051"
"0","0","124283","0","0","4","4","0","0","124402","0","1","1","0","0","110120061"
"0","0","124523","0","0","4","4","0","0","124313","0","1","1","0","0","110120071"
"0","0","124402","0","0","4","4","0","0","124462","0","1","1","0","0","110120081"
"0","0","124343","0","0","4","4","0","0","124523","0","1","1","0","0","110120091"
"0","0","124462","0","0","4","4","0","0","114612","0","1","1","0","0","110120101"
"0","0","124283","0","0","4","4","0","0","114552","0","1","1","0","0","110120111"
"0","0","124343","0","0","4","4","0","0","114582","0","1","1","0","0","110120121"
"0","0","124523","0","0","4","4","0","0","114552","0","1","1","0","0","110120131"
"0","0","124402","0","0","4","4","0","0","114612","0","1","1","0","0","110120141"
"0","0","124313","0","0","4","4","0","0","114552","0","1","1","0","0","110120151"
"0","0","124343","0","0","4","4","0","0","114582","0","1","1","0","0","110120161"
"0","0","124283","0","0","4","4","0","0","114612","0","1","1","0","0","110120171"
"0","0","124283","0","0","4","4","0","0","124462","0","1","1","0","0","110130011"
"0","0","124523","0","0","4","4","0","0","124343","0","1","1","0","0","110130021"
"0","0","124402","0","0","4","4","0","0","124313","0","1","1","0","0","110130031"
"0","0","124074","0","0","4","4","0","0","124462","0","1","1","0","0","110130041"
"0","0","114164","0","0","4","4","0","0","114254","0","1","1","0","0","110130051"
"0","0","114014","0","0","4","4","0","0","114194","0","1","1","0","0","110130061"
"0","0","124224","0","0","4","4","0","0","114104","0","1","1","0","0","110130071"
"0","0","114134","0","0","4","4","0","0","124044","0","1","1","0","0","110130081"
"0","0","124074","0","0","4","4","0","0","124283","0","1","1","0","0","110130091"
"0","0","114164","0","0","4","4","0","0","124343","0","1","1","0","0","110130101"
"0","0","114254","0","0","4","4","0","0","124523","0","1","1","0","0","110130111"
"0","0","114014","0","0","4","4","0","0","114552","0","1","1","0","0","110130121"
"0","0","114194","0","0","4","4","0","0","124313","0","1","1","0","0","110130131"
"0","0","124224","0","0","4","4","0","0","114612","0","1","1","0","0","110130141"
"0","0","114104","0","0","4","4","0","0","124402","0","1","1","0","0","110130151"
"0","0","114134","0","0","4","4","0","0","114582","0","1","1","0","0","110130161"
"0","0","124044","0","0","4","4","0","0","114612","0","1","1","0","0","110130171"
"0","0","114014","0","0","4","4","0","0","114254","0","1","1","0","0","110140011"
"0","0","114134","0","0","4","4","0","0","114104","0","1","1","0","0","110140021"
"0","0","124224","0","0","4","4","0","0","124074","0","1","1","0","0","110140031"
"0","0","114553","0","0","4","4","0","0","124044","0","1","1","0","0","110140041"
"0","0","114613","0","0","4","4","0","0","124224","0","1","1","0","0","110140051"
"0","0","114583","0","0","4","4","0","0","114164","0","1","1","0","0","110140061"
"0","0","114554","0","0","4","4","0","0","114134","0","1","1","0","0","110140071"
"0","0","114553","0","0","4","4","0","0","114104","0","1","1","0","0","110140081"
"0","0","114613","0","0","4","4","0","0","114254","0","1","1","0","0","110140091"
"0","0","114583","0","0","4","4","0","0","114194","0","1","1","0","0","110140101"
"0","0","114554","0","0","4","4","0","0","124074","0","1","1","0","0","110140111"
"0","0","114583","0","0","4","4","0","0","114613","0","1","1","0","0","110140121"
"0","0","114554","0","0","4","4","0","0","114583","0","1","1","0","0","110140131"
"0","0","114553","0","0","4","4","0","0","114554","0","1","1","0","0","110140141"
"0","0","114583","0","0","4","4","0","0","124044","0","1","1","0","0","110150011"
"0","0","114613","0","0","4","4","0","0","114104","0","1","1","0","0","110150021"
"0","0","114553","0","0","4","4","0","0","114194","0","1","1","0","0","110150031"
"0","0","124284","0","0","4","4","0","0","114554","0","1","1","0","0","110150041"
"0","0","124433","0","0","4","4","0","0","114583","0","1","1","0","0","110150051"
"0","0","124373","0","0","4","4","0","0","114613","0","1","1","0","0","110150061"
"0","0","124314","0","0","4","4","0","0","114553","0","1","1","0","0","110150071"
"0","0","124344","0","0","4","4","0","0","114554","0","1","1","0","0","110150081"
"0","0","124463","0","0","4","4","0","0","114613","0","1","1","0","0","110150091"
"0","0","124344","0","0","4","4","0","0","124373","0","1","1","0","0","110150101"
"0","0","124284","0","0","4","4","0","0","124433","0","1","1","0","0","110150111"
"0","0","124373","0","0","4","4","0","0","124463","0","1","1","0","0","110150121"
"0","0","124314","0","0","4","4","0","0","124284","0","1","1","0","0","110150131"
"0","0","124433","0","0","4","4","0","0","124344","0","1","1","0","0","110150141"
"0","0","124314","0","0","4","4","0","0","124463","0","1","1","0","0","110160011"
"0","0","124373","0","0","4","4","0","0","124344","0","1","1","0","0","110160021"
"0","0","124433","0","0","4","4","0","0","124314","0","1","1","0","0","110160031"
"0","0","115071","0","0","4","4","0","0","124463","0","1","1","0","0","110160041"
"0","0","115161","0","0","4","4","0","0","115251","0","1","1","0","0","110160051"
"0","0","115011","0","0","4","4","0","0","125191","0","1","1","0","0","110160061"
"0","0","115221","0","0","4","4","0","0","125101","0","1","1","0","0","110160071"
"0","0","115041","0","0","4","4","0","0","125131","0","1","1","0","0","110160081"
"0","0","115071","0","0","4","4","0","0","124284","0","1","1","0","0","110160091"
"0","0","125101","0","0","4","4","0","0","124344","0","1","1","0","0","110160101"
"0","0","115251","0","0","4","4","0","0","124373","0","1","1","0","0","110160111"
"0","0","115011","0","0","4","4","0","0","114553","0","1","1","0","0","110160121"
"0","0","125131","0","0","4","4","0","0","124314","0","1","1","0","0","110160131"
"0","0","115221","0","0","4","4","0","0","114613","0","1","1","0","0","110160141"
"0","0","115161","0","0","4","4","0","0","115071","0","1","1","0","0","110170011"
"0","0","125191","0","0","4","4","0","0","115251","0","1","1","0","0","110170021"
"0","0","115041","0","0","4","4","0","0","115221","0","1","1","0","0","110170031"
"0","0","115581","0","0","4","4","0","0","115011","0","1","1","0","0","110170041"
"0","0","115611","0","0","4","4","0","0","125101","0","1","1","0","0","110170051"
"0","0","115551","0","0","4","4","0","0","125131","0","1","1","0","0","110170061"
"0","0","115581","0","0","4","4","0","0","115161","0","1","1","0","0","110170071"
"0","0","115611","0","0","4","4","0","0","115041","0","1","1","0","0","110170081"
"0","0","115551","0","0","4","4","0","0","125191","0","1","1","0","0","110170091"
"0","0","115581","0","0","4","4","0","0","125101","0","1","1","0","0","110170101"
"0","0","115611","0","0","4","4","0","0","115071","0","1","1","0","0","110170111"
"0","0","115551","0","0","4","4","0","0","115581","0","1","1","0","0","110170121"
"0","0","115581","0","0","4","4","0","0","115611","0","1","1","0","0","110170131"
"0","0","115611","0","0","4","4","0","0","115551","0","1","1","0","0","110170141"
"0","0","115551","0","0","4","4","0","0","115581","0","1","1","0","0","110180011"
"0","0","115581","0","0","4","4","0","0","115611","0","1","1","0","0","110180021"
"0","0","115611","0","0","4","4","0","0","115551","0","1","1","0","0","110180031"
"0","0","125401","0","0","4","4","0","0","115551","0","1","1","0","0","110180041"
"0","0","125341","0","0","4","4","0","0","115581","0","1","1","0","0","110180051"
"0","0","125521","0","0","4","4","0","0","115611","0","1","1","0","0","110180061"
"0","0","125281","0","0","4","4","0","0","115551","0","1","1","0","0","110180071"
"0","0","125311","0","0","4","4","0","0","115581","0","1","1","0","0","110180081"
"0","0","125371","0","0","4","4","0","0","115611","0","1","1","0","0","110180091"
"0","0","125341","0","0","4","4","0","0","115551","0","1","1","0","0","110180101"
"0","0","125521","0","0","4","4","0","0","115581","0","1","1","0","0","110180111"
"0","0","125311","0","0","4","4","0","0","125401","0","1","1","0","0","110180121"
"0","0","125371","0","0","4","4","0","0","125521","0","1","1","0","0","110180131"
"0","0","125281","0","0","4","4","0","0","125341","0","1","1","0","0","110180141"
"0","0","125371","0","0","4","4","0","0","125401","0","1","1","0","0","110190011"
"0","0","125311","0","0","4","4","0","0","125281","0","1","1","0","0","110190021"
"0","0","125521","0","0","4","4","0","0","125341","0","1","1","0","0","110190031"
"0","0","125072","0","0","4","4","0","0","125371","0","1","1","0","0","110190041"
"0","0","125012","0","0","4","4","0","0","115192","0","1","1","0","0","110190051"
"0","0","115222","0","0","4","4","0","0","115102","0","1","1","0","0","110190061"
"0","0","115042","0","0","4","4","0","0","115132","0","1","1","0","0","110190071"
"0","0","125252","0","0","4","4","0","0","125162","0","1","1","0","0","110190081"
"0","0","125072","0","0","4","4","0","0","125281","0","1","1","0","0","110190091"
"0","0","115042","0","0","4","4","0","0","125401","0","1","1","0","0","110190101"
"0","0","125252","0","0","4","4","0","0","125371","0","1","1","0","0","110190111"
"0","0","125012","0","0","4","4","0","0","125311","0","1","1","0","0","110190121"
"0","0","115132","0","0","4","4","0","0","125341","0","1","1","0","0","110190131"
"0","0","115222","0","0","4","4","0","0","125521","0","1","1","0","0","110190141"
"0","0","115102","0","0","4","4","0","0","125162","0","1","1","0","0","110200011"
"0","0","115192","0","0","4","4","0","0","125252","0","1","1","0","0","110200021"
"0","0","115042","0","0","4","4","0","0","115222","0","1","1","0","0","110200031"
"0","0","115582","0","0","4","4","0","0","115132","0","1","1","0","0","110200041"
"0","0","115612","0","0","4","4","0","0","125012","0","1","1","0","0","110200051"
"0","0","115552","0","0","4","4","0","0","115102","0","1","1","0","0","110200061"
"0","0","115582","0","0","4","4","0","0","125072","0","1","1","0","0","110200071"
"0","0","115612","0","0","4","4","0","0","115042","0","1","1","0","0","110200081"
"0","0","115552","0","0","4","4","0","0","115192","0","1","1","0","0","110200091"
"0","0","115582","0","0","4","4","0","0","125012","0","1","1","0","0","110200101"
"0","0","115612","0","0","4","4","0","0","115222","0","1","1","0","0","110200111"
"0","0","115552","0","0","4","4","0","0","115582","0","1","1","0","0","110200121"
"0","0","115582","0","0","4","4","0","0","115612","0","1","1","0","0","110200131"
"0","0","115612","0","0","4","4","0","0","115552","0","1","1","0","0","110200141"
"0","0","115552","0","0","4","4","0","0","115582","0","1","1","0","0","110210011"
"0","0","115582","0","0","4","4","0","0","115612","0","1","1","0","0","110210021"
"0","0","115612","0","0","4","4","0","0","115552","0","1","1","0","0","110210031"
"0","0","125431","0","0","4","4","0","0","115552","0","1","1","0","0","110210041"
"0","0","125342","0","0","4","4","0","0","115582","0","1","1","0","0","110210051"
"0","0","125522","0","0","4","4","0","0","115612","0","1","1","0","0","110210061"
"0","0","125282","0","0","4","4","0","0","115552","0","1","1","0","0","110210071"
"0","0","125312","0","0","4","4","0","0","115582","0","1","1","0","0","110210081"
"0","0","125372","0","0","4","4","0","0","115612","0","1","1","0","0","110210091"
"0","0","125342","0","0","4","4","0","0","115552","0","1","1","0","0","110210101"
"0","0","125522","0","0","4","4","0","0","115582","0","1","1","0","0","110210111"
"0","0","125312","0","0","4","4","0","0","125431","0","1","1","0","0","110210121"
"0","0","125372","0","0","4","4","0","0","125522","0","1","1","0","0","110210131"
"0","0","125282","0","0","4","4","0","0","125342","0","1","1","0","0","110210141"
"0","0","125431","0","0","4","4","0","0","125282","0","1","1","0","0","110220011"
"0","0","125342","0","0","4","4","0","0","125312","0","1","1","0","0","110220021"
"0","0","125522","0","0","4","4","0","0","125431","0","1","1","0","0","110220031"
"0","0","115073","0","0","4","4","0","0","125372","0","1","1","0","0","110220041"
"0","0","125013","0","0","4","4","0","0","125193","0","1","1","0","0","110220051"
"0","0","125223","0","0","4","4","0","0","125103","0","1","1","0","0","110220061"
"0","0","125043","0","0","4","4","0","0","115133","0","1","1","0","0","110220071"
"0","0","125253","0","0","4","4","0","0","115163","0","1","1","0","0","110220081"
"0","0","115073","0","0","4","4","0","0","125312","0","1","1","0","0","110220091"
"0","0","125043","0","0","4","4","0","0","125282","0","1","1","0","0","110220101"
"0","0","125253","0","0","4","4","0","0","125522","0","1","1","0","0","110220111"
"0","0","125013","0","0","4","4","0","0","125342","0","1","1","0","0","110220121"
"0","0","115133","0","0","4","4","0","0","125431","0","1","1","0","0","110220131"
"0","0","125223","0","0","4","4","0","0","125372","0","1","1","0","0","110220141"
"0","0","125103","0","0","4","4","0","0","125043","0","1","1","0","0","110230011"
"0","0","125223","0","0","4","4","0","0","115073","0","1","1","0","0","110230021"
"0","0","125253","0","0","4","4","0","0","125013","0","1","1","0","0","110230031"
"0","0","115583","0","0","4","4","0","0","115133","0","1","1","0","0","110230041"
"0","0","115613","0","0","4","4","0","0","115163","0","1","1","0","0","110230051"
"0","0","115553","0","0","4","4","0","0","125193","0","1","1","0","0","110230061"
"0","0","115583","0","0","4","4","0","0","125103","0","1","1","0","0","110230071"
"0","0","115613","0","0","4","4","0","0","115073","0","1","1","0","0","110230081"
"0","0","115553","0","0","4","4","0","0","125223","0","1","1","0","0","110230091"
"0","0","115583","0","0","4","4","0","0","125043","0","1","1","0","0","110230101"
"0","0","115613","0","0","4","4","0","0","125013","0","1","1","0","0","110230111"
"0","0","115583","0","0","4","4","0","0","115553","0","1","1","0","0","110230121"
"0","0","115613","0","0","4","4","0","0","115583","0","1","1","0","0","110230131"
"0","0","115553","0","0","4","4","0","0","115613","0","1","1","0","0","110230141"
"0","0","115553","0","0","4","4","0","0","125223","0","1","1","0","0","110240011"
"0","0","115613","0","0","4","4","0","0","115163","0","1","1","0","0","110240021"
"0","0","115583","0","0","4","4","0","0","125253","0","1","1","0","0","110240031"
"0","0","125491","0","0","4","4","0","0","115553","0","1","1","0","0","110240041"
"0","0","125343","0","0","4","4","0","0","115613","0","1","1","0","0","110240051"
