7e31d3b606d3d19b03bf8968ec5ee6ba2ee59a9cf195105aec4dfc9242f7517c,ab266185349bf956c26248b811be70fef7ba9cdbeb7478e0436eb28a69b55e24,75328bbc22a0e34066dbd94ea1426f2635b387e164e19a713712ff3d87e7c4fb,2afb0e34746aff6494fc45ba2114bbdb5129e019e8cca345a1a2beb199b9bba7,0e5554eebba3029c8d6990dfa9772b194e259b4d92b4d4506d9497c09937ed35,b7b558ecd86e892eec58b999f54a83b4ab5a7e5a8e0661aa278ae5eb667412e6,2efaf07aaf5cb0509cb7b55e815e3117761b3a01ce448d5e5db2c316aca9f5d7,2be9c978e83ceaf0296889713a9da49baea18c2a5945408f16d1887967662afc,65584052ef2a1f4ff90b28cc9c00201095ab7f23e0b8db9f915e2196ffc9f160,adcc9a16e1a216f0607594c0344de9c5b5ff2d7c543c18d3904e4b69a1440666,01684300712fbd3d327eb50489815619a238755dd5e339776a2695ae12e1b26d,3be0b23b12e8a485a300faa7bd94c2d2adc95b23a2cf58fdcdc93b5fd4c09523,174561c1701f953ea7c3c53cc05dd70c2dc5fc9580be71e9d11d3802b297ad7a,a8ce0a16b1c2a8f0df437f31925f63d401850131667adda9847b45af6834b24c,2022c2e42f5b6e79e192589527bc7f0686a320eba46830133fc52f18cb7c06a5,72d0b41c7a6d14791030f6550ffdc06f764fac738099d94feb8fc4dee3d88315,832259f5202302c51e387936a4429db77bd5300e1c75f3059c5d5851f2159e49,b90a73ddd10637f8902528036a3152bfe5e0977ebf546d748530b0c6479e1f52,b999f34023e49c9f398a3e90593c9a877b1b02eb8b2a7420f94fe058cad01181,54471e3ce86199c68020d10e6d539c050b37fa86cf941dfde7a52066971f4e8e,1f2018d766b876cd7ca88d4b964028a44a64c3420e70910ffff743796e587501,a9d23e5518e755facc9e22b6c348b4d8cc714df9785abfcbaade61f19da4891f,b526ac34d5a76f5221abb3d5ff5d81db6520481a31cf1df9c07e73c5e9a2fc60,2de530502668db55a795e39d31b0f21d550763b8bcd921443f0150cde8ce5515,f071997f89eb09571b70401ca22f4a20c28a70a21f62ec97638c88ab26b8db6e,be3e70dc0201d0a52f89b8eeddaa4018fa550c76467ed327ef836d38ca42291d,fa43b44a9cb8c4f8e9ba994cb602cd545233013505610871d9269a30c37fbb1f,2995cd062d028577bb72e2ce681c66bfd8773f8a538a0f525e5a4b0710cf727a,986896734f5048834ff59ac1be34f242840f3a7c9a6ae8aac6c03b808d2bc84d,0592fabed7c3af49223bd633fa6a057981687ace2fc26b47dd8b27e69bcaba56,82051ce7c4fafddaa0eb531f6ad720e8772ee6763aa85a08dbb9374927309173,0f4c58e3dfcf748385284b71cfe69face5ff3bac90c463cfd4b71033ada45a90,dbecf55be38ce90a305586c07e58ebed57bf4cf4aeeeb190bad40a6afdc36bde,10b9fc1c0a24b24ba2d6dd8b345b7d0e8ac951a2b4cf6fa29a8e4ee2ae113d12,70c2eb9413ef95307f2d1f1cd721853997c655b3d1b1c1c2c7e61cd3964b98bf,924bbfc8269f9045e63071f792abb6b95c8becee007b81fa18cabc425618847b,efed8d3b1216fbb443ce53262a5ee29c635c48758b8c2b04e3fdf23f0e4cb00e,f443ee49345919d0eb968d8c1a95e9d2892d14fb94f4b8470cf3556bb155bc49,7e9aaa4f44fac12a9b0ca4fdaecee947a102410cf0d751c76c21ef6f0789718a,0c24be3514c6604ca4b3476aefd9b4295d1fef093129877309a810846dba0d6a,2eefaf698d1133352788f9eb8d965b45fcec97e48c54656f21cf5bea1977f69a
"6","0","1","0","2100120","140000","0","12","2","1","1","100","0","0","20001","0","1","8","0","50001","1","0","0","4","4","1","5","0","4","0","13900","123311","1","0","91002","0","2","0","0","94002","0"
"1","0","1","0","2100121","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","14000","0","8","0","4","94002","0","0","123341","0","0","0","0","20001","0"
"1","0","1","0","2100122","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","14100","0","8","0","4","94002","0","0","113342","0","0","0","0","20001","0"
"1","0","1","0","2100123","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","14200","0","8","0","4","94002","0","0","123343","0","0","0","0","20001","0"
"1","0","1","0","2100124","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","14300","0","8","0","4","94002","0","0","123371","0","0","0","0","20001","0"
"1","0","1","0","2100125","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","14400","0","8","0","4","94002","0","0","113372","0","0","0","0","20001","0"
"1","0","1","0","2100126","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","14500","0","8","0","4","94002","0","0","113401","0","0","0","0","20001","0"
"1","0","1","0","2100127","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","14600","0","8","0","4","94002","0","0","113431","0","0","0","0","20001","0"
"1","0","1","0","2100128","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","14700","0","8","0","4","94002","0","0","123432","0","0","0","0","20001","0"
"1","0","1","0","2100129","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","14800","0","8","0","4","94002","0","0","123461","0","0","0","0","20001","0"
"6","0","1","0","2100130","140000","0","12","2","1","1","100","0","0","20001","0","1","8","0","50001","1","0","0","2","4","1","2","0","4","0","14900","31032","1","0","91002","0","2","0","0","94002","0"
"1","0","1","0","2100131","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","15000","0","8","0","5","94002","0","0","123491","0","0","0","0","20001","0"
"1","0","1","0","2100132","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","15100","0","8","0","5","94002","0","0","113521","0","0","0","0","20001","0"
"1","0","1","0","2100133","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","15200","0","8","0","5","94002","0","0","113522","0","0","0","0","20001","0"
"1","0","1","0","2100134","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","15300","0","8","0","5","94002","0","0","113551","0","0","0","0","20001","0"
"1","0","1","0","2100135","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","15400","0","8","0","5","94002","0","0","113552","0","0","0","0","20001","0"
"1","0","1","0","2100136","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","15500","0","8","0","5","94002","0","0","113553","0","0","0","0","20001","0"
"1","0","1","0","2100137","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","15600","0","8","0","5","94002","0","0","113581","0","0","0","0","20001","0"
"1","0","1","0","2100138","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","15700","0","8","0","5","94002","0","0","123582","0","0","0","0","20001","0"
"1","0","1","0","2100139","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","15800","0","8","0","5","94002","0","0","113611","0","0","0","0","20001","0"
"6","0","1","0","2100140","140000","0","12","2","1","1","100","0","0","20001","0","1","8","0","50001","1","0","0","2","5","1","2","0","4","0","15900","31023","1","0","91002","0","2","0","0","94002","0"
"1","0","1","0","2100141","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","16000","0","8","0","5","94002","0","0","123583","0","0","0","0","20001","0"
"1","0","1","0","2100142","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","16100","0","8","0","5","94002","0","0","123612","0","0","0","0","20001","0"
"1","0","1","0","2100143","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","16200","0","8","0","5","94002","0","0","113614","0","0","0","0","20001","0"
"1","0","1","0","2100144","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","16300","0","8","0","5","94002","0","0","114222","0","0","0","0","20001","0"
"1","0","1","0","2100145","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","16400","0","8","0","5","94002","0","0","124251","0","0","0","0","20001","0"
"1","0","1","0","2100146","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","16500","0","8","0","5","94002","0","0","114252","0","0","0","0","20001","0"
"1","0","1","0","2100147","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","16600","0","8","0","5","94002","0","0","114281","0","0","0","0","20001","0"
"1","0","1","0","2100148","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","16700","0","8","0","5","94002","0","0","124311","0","0","0","0","20001","0"
"1","0","1","0","2100149","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","1","1","16800","0","8","0","5","94002","0","0","114341","0","0","0","0","20001","0"
"6","0","1","0","2100150","140000","0","12","2","1","1","100","0","0","20001","0","1","8","0","50001","1","0","0","2","5","1","3","0","4","0","16900","31049","1","0","91002","0","2","0","0","94002","0"
"1","0","1","0","2100151","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","17000","0","8","0","8","94002","0","0","124101","0","0","0","0","20001","0"
"1","0","1","0","2100152","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","17100","0","8","0","8","94002","0","0","114102","0","0","0","0","20001","0"
"1","0","1","0","2100153","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","17200","0","8","0","8","94002","0","0","124131","0","0","0","0","20001","0"
"1","0","1","0","2100154","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","17300","0","8","0","8","94002","0","0","114132","0","0","0","0","20001","0"
"1","0","1","0","2100155","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","17400","0","8","0","8","94002","0","0","124161","0","0","0","0","20001","0"
"1","0","1","0","2100156","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","17500","0","8","0","8","94002","0","0","114162","0","0","0","0","20001","0"
"1","0","1","0","2100157","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","17600","0","8","0","8","94002","0","0","114191","0","0","0","0","20001","0"
"1","0","1","0","2100158","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","17700","0","8","0","8","94002","0","0","124192","0","0","0","0","20001","0"
"1","0","1","0","2100159","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","17800","0","8","0","8","94002","0","0","114221","0","0","0","0","20001","0"
"6","0","1","0","2100160","140000","0","12","2","1","1","100","0","0","20001","0","1","8","0","50001","2","0","0","2","8","1","3","0","4","0","17900","31053","1","0","91002","0","2","0","0","94002","0"
"1","0","1","0","2100161","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","18000","0","8","0","8","94002","0","0","124101","0","0","0","0","20001","0"
"1","0","1","0","2100162","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","18100","0","8","0","8","94002","0","0","114102","0","0","0","0","20001","0"
"1","0","1","0","2100163","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","18200","0","8","0","8","94002","0","0","124131","0","0","0","0","20001","0"
"1","0","1","0","2100164","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","18300","0","8","0","8","94002","0","0","124071","0","0","0","0","20001","0"
"1","0","1","0","2100165","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","18400","0","8","0","8","94002","0","0","114011","0","0","0","0","20001","0"
"1","0","1","0","2100166","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","18500","0","8","0","8","94002","0","0","114072","0","0","0","0","20001","0"
"1","0","1","0","2100167","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","18600","0","8","0","8","94002","0","0","114041","0","0","0","0","20001","0"
"1","0","1","0","2100168","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","18700","0","8","0","8","94002","0","0","124042","0","0","0","0","20001","0"
"1","0","1","0","2100169","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","18800","0","8","0","8","94002","0","0","114012","0","0","0","0","20001","0"
"6","0","1","0","2100170","140000","0","12","2","1","1","100","0","0","20001","0","1","8","0","50001","2","0","0","2","8","1","3","0","4","0","18900","31011","1","0","91002","0","2","0","0","94002","0"
"1","0","1","0","2100171","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","19000","0","8","0","8","94002","0","0","124282","0","0","0","0","20001","0"
"1","0","1","0","2100172","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","19100","0","8","0","8","94002","0","0","114222","0","0","0","0","20001","0"
"1","0","1","0","2100173","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","19200","0","8","0","8","94002","0","0","124312","0","0","0","0","20001","0"
"1","0","1","0","2100174","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","19300","0","8","0","8","94002","0","0","124342","0","0","0","0","20001","0"
"1","0","1","0","2100175","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","19400","0","8","0","8","94002","0","0","114252","0","0","0","0","20001","0"
"1","0","1","0","2100176","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","19500","0","8","0","8","94002","0","0","124372","0","0","0","0","20001","0"
"1","0","1","0","2100177","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","19600","0","8","0","8","94002","0","0","114132","0","0","0","0","20001","0"
"1","0","1","0","2100178","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","19700","0","8","0","8","94002","0","0","124432","0","0","0","0","20001","0"
"1","0","1","0","2100179","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","19800","0","8","0","8","94002","0","0","124522","0","0","0","0","20001","0"
"6","0","1","0","2100180","140000","0","12","2","1","1","100","0","0","20001","0","1","8","0","50001","2","0","0","2","8","1","3","0","4","0","19900","31036","1","0","91002","0","2","0","0","94002","0"
"1","0","1","0","2100181","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","20000","0","8","0","8","94002","0","0","114162","0","0","0","0","20001","0"
"1","0","1","0","2100182","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","20100","0","8","0","8","94002","0","0","124042","0","0","0","0","20001","0"
"1","0","1","0","2100183","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","20200","0","8","0","8","94002","0","0","114102","0","0","0","0","20001","0"
"1","0","1","0","2100184","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","20300","0","8","0","8","94002","0","0","114072","0","0","0","0","20001","0"
"1","0","1","0","2100185","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","20400","0","8","0","8","94002","0","0","124192","0","0","0","0","20001","0"
"1","0","1","0","2100186","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","20500","0","8","0","8","94002","0","0","114012","0","0","0","0","20001","0"
"1","0","1","0","2100187","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","20600","0","8","0","8","94002","0","0","124282","0","0","0","0","20001","0"
"1","0","1","0","2100188","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","20700","0","8","0","8","94002","0","0","114222","0","0","0","0","20001","0"
"1","0","1","0","2100189","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","20800","0","8","0","8","94002","0","0","124312","0","0","0","0","20001","0"
"6","0","1","0","2100190","140000","0","12","2","1","1","100","0","0","20001","0","1","8","0","50001","2","0","0","2","8","1","3","0","4","0","20900","31044","1","0","91002","0","2","0","0","94002","0"
"1","0","1","0","2100191","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","21000","0","8","0","8","94002","0","0","124342","0","0","0","0","20001","0"
"1","0","1","0","2100192","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","21100","0","8","0","8","94002","0","0","114252","0","0","0","0","20001","0"
"1","0","1","0","2100193","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","21200","0","8","0","8","94002","0","0","124372","0","0","0","0","20001","0"
"1","0","1","0","2100194","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","21300","0","8","0","8","94002","0","0","114132","0","0","0","0","20001","0"
"1","0","1","0","2100195","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","21400","0","8","0","8","94002","0","0","124432","0","0","0","0","20001","0"
"1","0","1","0","2100196","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","21500","0","8","0","8","94002","0","0","124522","0","0","0","0","20001","0"
"1","0","1","0","2100197","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","21600","0","8","0","8","94002","0","0","114162","0","0","0","0","20001","0"
"1","0","1","0","2100198","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","21700","0","8","0","8","94002","0","0","124042","0","0","0","0","20001","0"
"1","0","1","0","2100199","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","21800","0","8","0","8","94002","0","0","114102","0","0","0","0","20001","0"
"6","0","1","0","2100200","140000","0","12","2","1","1","100","0","0","20001","0","1","8","0","50001","2","0","0","2","8","1","3","0","4","0","21900","31023","1","0","91002","0","2","0","0","94002","0"
"1","0","1","0","2100201","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","22000","0","8","0","8","94002","0","0","114072","0","0","0","0","20001","0"
"1","0","1","0","2100202","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","22100","0","8","0","8","94002","0","0","124192","0","0","0","0","20001","0"
"1","0","1","0","2100203","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","22200","0","8","0","8","94002","0","0","114012","0","0","0","0","20001","0"
"1","0","1","0","2100204","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","22300","0","8","0","8","94002","0","0","124282","0","0","0","0","20001","0"
"1","0","1","0","2100205","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","22400","0","8","0","8","94002","0","0","114222","0","0","0","0","20001","0"
"1","0","1","0","2100206","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","22500","0","8","0","8","94002","0","0","124312","0","0","0","0","20001","0"
"1","0","1","0","2100207","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","22600","0","8","0","8","94002","0","0","124342","0","0","0","0","20001","0"
"1","0","1","0","2100208","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","22700","0","8","0","8","94002","0","0","114252","0","0","0","0","20001","0"
"1","0","1","0","2100209","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","22800","0","8","0","8","94002","0","0","124372","0","0","0","0","20001","0"
"6","0","1","0","2100210","140000","0","12","2","1","1","100","0","0","20001","0","1","8","0","50001","2","0","0","2","8","1","3","0","4","0","22900","31037","1","0","91002","0","2","0","0","94002","0"
"1","0","1","0","2100211","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","23000","0","8","0","8","94002","0","0","114132","0","0","0","0","20001","0"
"1","0","1","0","2100212","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","23100","0","8","0","8","94002","0","0","124432","0","0","0","0","20001","0"
"1","0","1","0","2100213","91002","0","2","2","1","30","5","0","0","50001","0","1","4","0","0","0","0","0","12","2","1","23200","0","8","0","8","94002","0","0","124522","0","0","0","0","20001","0"
