e7be66d15014998b2cffbb77321d1a7242f595d38d308d336f33e35b6180b4ae,3d62f8670ec5fac6c596d74ae3a0a8c02a276420e4772737120e40cac10f3d49,1aa7eceee4864be8f56ee7db2fe827f3879cfd376ea2c4e4227f28d8718c92ac,7b6874facd904d09ee55baa976a052ce3efbe0ff6412a4d09e6137b0b5486d88,a20987bfbe5c817b7d1d3aa0b9bb6e8045c8ca85bbefe043150fa2fe30357e43,f5f1321452f2355024d260ef63b59a9cc118d4ea9e799a8d141eac058c3b3bbd,e5548c8253b1d0dfe7296b5e876f5d8d53ac87ccaaa1beed3646d1386c840e88,c5571fec81dce15288d62dd214d7223a83b9922fa10a67150b3730ce89696841,3cb0e6e90242a43bd8b3e75a0938daf83b2ed927b8078774b8f27f540bad8674,102e67c6ce8ea5c5618b16b36ab10922dc9139775ed6f4a1a1766491b76d6927,53343ba7a46b64137afb8cb3393e218865b312c2b59444df3803e60240db2710,34c7e7483422d3d7b1fb6ffdd5e015a8414ac90c74e6f29c44e8da5a61f0d91d
"0","3001","11100000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300107","300107"
"0","3001","10650000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300108","300108"
"0","3001","10050000000000","3","1","-1","毎秒ＨＰ回復90秒","36000","1","バトル開始から90秒間、味方のＨＰが毎秒回復","300109","300109"
"0","3001","9600000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300110","300110"
"0","3001","9000000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300111","300111"
"0","3001","8550000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300112","300112"
"0","3001","8100000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300113","300113"
"0","3001","7050000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300114","300114"
"0","3001","6600000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300115","300115"
"0","3001","6150000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300116","300116"
"0","3001","5550000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300117","300117"
"0","3001","5100000000000","3","1","-1","毎秒ＨＰ回復90秒","36000","1","バトル開始から90秒間、味方のＨＰが毎秒回復","300118","300118"
"0","3001","4650000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300119","300119"
"0","3001","4050000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300120","300120"
"0","3001","3600000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300121","300121"
"0","3001","3150000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300122","300122"
"0","3001","2700000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300123","300123"
"0","3001","2100000000000","3","1","-1","TP150アップ","36000","1","バトル開始時、味方のＴＰが150アップ","300124","300124"
"0","3001","1650000000000","3","1","-1","無敵15秒","36000","1","バトル開始から15秒間、味方が無敵状態になる","300125","300125"
"0","3001","1200000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300126","300126"
"0","3001","600000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300127","300127"
"0","3001","150000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300128","300128"
"0","3002","17460000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300201","300201"
"0","3002","16740000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300202","300202"
"0","3002","16200000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300203","300203"
"0","3002","15660000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300204","300204"
"0","3002","15120000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300205","300205"
"0","3002","14400000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300206","300206"
"0","3002","13320000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300207","300207"
"0","3002","12780000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300208","300208"
"0","3002","12060000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300209","300209"
"0","3002","11520000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300210","300210"
"0","3002","10800000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300211","300211"
"0","3002","10260000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300212","300212"
"0","3002","9720000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300213","300213"
"0","3002","9180000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300214","300214"
"0","3002","8460000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300215","300215"
"0","3002","7380000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300216","300216"
"0","3002","6660000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300217","300217"
"0","3002","6120000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300218","300218"
"0","3002","5580000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300219","300219"
"0","3002","4860000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300220","300220"
"0","3002","4320000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300221","300221"
"0","3002","3780000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300222","300222"
"0","3002","3240000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300223","300223"
"0","3002","2520000000000","3","1","-1","TP150アップ","36000","1","バトル開始時、味方のＴＰが150アップ","300224","300224"
"0","3002","1980000000000","3","1","-1","無敵15秒","36000","1","バトル開始から15秒間、味方が無敵状態になる","300225","300225"
"0","3002","1440000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300226","300226"
"0","3002","720000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300227","300227"
"0","3002","180000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300228","300228"
"0","3003","14550000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300301","300301"
"0","3003","13950000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300302","300302"
"0","3003","13050000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300303","300303"
"0","3003","12600000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300304","300304"
"0","3003","12000000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300305","300305"
"0","3003","11550000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300306","300306"
"0","3003","11100000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300307","300307"
"0","3003","10650000000000","3","1","-1","毎秒ＨＰ回復90秒","36000","1","バトル開始から90秒間、味方のＨＰが毎秒回復","300308","300308"
"0","3003","10050000000000","3","1","-1","毎秒ＴＰアップ90秒","36000","1","バトル開始から90秒間、味方のＴＰが毎秒アップ","300309","300309"
"0","3003","9600000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300310","300310"
"0","3003","9000000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300311","300311"
"0","3003","8100000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300312","300312"
"0","3003","7650000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300313","300313"
"0","3003","7050000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300314","300314"
"0","3003","6600000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300315","300315"
"0","3003","6150000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300316","300316"
"0","3003","5550000000000","3","1","-1","毎秒ＨＰ回復90秒","36000","1","バトル開始から90秒間、味方のＨＰが毎秒回復","300317","300317"
"0","3003","5100000000000","3","1","-1","毎秒ＴＰアップ90秒","36000","1","バトル開始から90秒間、味方のＴＰが毎秒アップ","300318","300318"
"0","3003","4650000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300319","300319"
"0","3003","4050000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300320","300320"
"0","3003","3600000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300321","300321"
"0","3003","3150000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300322","300322"
"0","3003","2700000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300323","300323"
"0","3003","2100000000000","3","1","-1","TP150アップ","36000","1","バトル開始時、味方のＴＰが150アップ","300324","300324"
"0","3003","1650000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300325","300325"
"0","3003","1200000000000","3","1","-1","魔法攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300326","300326"
"0","3003","600000000000","3","1","-1","毎秒ＨＰ回復90秒","36000","1","バトル開始から90秒間、味方のＨＰが毎秒回復","300327","300327"
"0","3003","150000000000","3","1","-1","毎秒ＴＰアップ90秒","36000","1","バトル開始から90秒間、味方のＴＰが毎秒アップ","300328","300328"
"0","3004","17460000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300401","300401"
"0","3004","16740000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300402","300402"
"0","3004","16200000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300403","300403"
"0","3004","15660000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300404","300404"
"0","3004","15120000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300405","300405"
"0","3004","13860000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300406","300406"
"0","3004","13320000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300407","300407"
"0","3004","12780000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300408","300408"
"0","3004","12060000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300409","300409"
"0","3004","11520000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300410","300410"
"0","3004","10800000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300411","300411"
"0","3004","10260000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300412","300412"
"0","3004","9720000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300413","300413"
"0","3004","9180000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300414","300414"
"0","3004","7920000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300415","300415"
"0","3004","7380000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300416","300416"
"0","3004","6660000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300417","300417"
"0","3004","6120000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300418","300418"
"0","3004","5580000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300419","300419"
"0","3004","4860000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300420","300420"
"0","3004","4320000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300421","300421"
"0","3004","3780000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300422","300422"
"0","3004","3240000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300423","300423"
"0","3004","2520000000000","3","1","-1","TP150アップ","36000","1","バトル開始時、味方のＴＰが150アップ","300424","300424"
"0","3004","1980000000000","3","1","-1","無敵15秒","36000","1","バトル開始から15秒間、味方が無敵状態になる","300425","300425"
"0","3004","1440000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300426","300426"
"0","3004","720000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300427","300427"
"0","3004","180000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300428","300428"
"0","3005","64020000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300501","300501"
"0","3005","61380000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300502","300502"
"0","3005","59400000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300503","300503"
"0","3005","57420000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300504","300504"
"0","3005","55440000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300505","300505"
"0","3005","52800000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300506","300506"
"0","3005","50820000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300507","300507"
"0","3005","48840000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300508","300508"
"0","3005","46860000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300509","300509"
"0","3005","44220000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300510","300510"
"0","3005","42240000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300511","300511"
"0","3005","39600000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300512","300512"
"0","3005","37620000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300513","300513"
"0","3005","35640000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300514","300514"
"0","3005","33660000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300515","300515"
"0","3005","31020000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300516","300516"
"0","3005","29040000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300517","300517"
"0","3005","27060000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300518","300518"
"0","3005","24420000000000","3","1","-1","物理防御ダウン90秒","36000","1","バトル開始から90秒間、敵の物理防御力がダウン","300519","300519"
"0","3005","22440000000000","3","1","-1","魔法防御ダウン90秒","36000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300520","300520"
"0","3005","20460000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300521","300521"
"0","3005","17820000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300522","300522"
"0","3005","15840000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300523","300523"
"0","3005","13860000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300524","300524"
"0","3005","11880000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300525","300525"
"0","3005","9240000000000","3","1","-1","TP150アップ","36000","1","バトル開始時、味方のＴＰが150アップ","300526","300526"
"0","3005","7260000000000","3","1","-1","無敵15秒","36000","1","バトル開始から15秒間、味方が無敵状態になる","300527","300527"
"0","3005","5280000000000","3","1","-1","物理攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300528","300528"
"0","3005","2640000000000","3","1","-1","魔法攻撃アップ90秒","36000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300529","300529"
"0","3005","660000000000","3","1","-1","物理攻撃ダウン90秒","36000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300530","300530"
"0","3006","29100000000000","3","1","-1","魔法攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300601","300601"
"0","3006","27000000000000","3","1","-1","物理攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300602","300602"
"0","3006","25200000000000","3","1","-1","物理防御ダウン90秒","54000","1","バトル開始から90秒間、敵の物理防御力がダウン","300603","300603"
"0","3006","23100000000000","3","1","-1","魔法攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300604","300604"
"0","3006","21300000000000","3","1","-1","魔法防御ダウン90秒","54000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300605","300605"
"0","3006","19200000000000","3","1","-1","魔法攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300606","300606"
"0","3006","17100000000000","3","1","-1","毎秒ＨＰ回復90秒","54000","1","バトル開始から90秒間、味方のＨＰが毎秒回復","300607","300607"
"0","3006","15300000000000","3","1","-1","魔法攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300608","300608"
"0","3006","13200000000000","3","1","-1","物理攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300609","300609"
"0","3006","11100000000000","3","1","-1","物理防御ダウン90秒","54000","1","バトル開始から90秒間、敵の物理防御力がダウン","300610","300610"
"0","3006","9300000000000","3","1","-1","魔法攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300611","300611"
"0","3006","8100000000000","3","1","-1","魔法防御ダウン90秒","54000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300612","300612"
"0","3006","6300000000000","3","1","-1","魔法攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300613","300613"
"0","3006","4200000000000","3","1","-1","毎秒ＨＰ回復90秒","54000","1","バトル開始から90秒間、味方のＨＰが毎秒回復","300614","300614"
"0","3006","3300000000000","3","1","-1","無敵15秒","54000","1","バトル開始から15秒間、味方が無敵状態になる","300615","300615"
"0","3006","2400000000000","3","1","-1","魔法攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300616","300616"
"0","3006","1200000000000","3","1","-1","物理防御ダウン90秒","54000","1","バトル開始から90秒間、敵の物理防御力がダウン","300617","300617"
"0","3006","300000000000","3","1","-1","魔法防御ダウン90秒","54000","1","バトル開始から90秒間、敵の魔法防御力がダウン","300618","300618"
"0","3007","34920000000000","3","1","-1","毎秒ＨＰ回復90秒","54000","1","バトル開始から90秒間、味方のＨＰが毎秒回復","300701","300701"
"0","3007","32400000000000","3","1","-1","物理攻撃ダウン90秒","54000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300702","300702"
"0","3007","30240000000000","3","1","-1","魔法攻撃ダウン90秒","54000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300703","300703"
"0","3007","27720000000000","3","1","-1","物理攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300704","300704"
"0","3007","25560000000000","3","1","-1","魔法攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300705","300705"
"0","3007","23040000000000","3","1","-1","物理防御ダウン90秒","54000","1","バトル開始から90秒間、敵の物理防御力がダウン","300706","300706"
"0","3007","20520000000000","3","1","-1","毎秒ＴＰアップ90秒","54000","1","バトル開始から90秒間、味方のＴＰが毎秒アップ","300707","300707"
"0","3007","18360000000000","3","1","-1","毎秒ＨＰ回復90秒","54000","1","バトル開始から90秒間、味方のＨＰが毎秒回復","300708","300708"
