e91ae16408e399be2310ae06d9e43894ffaedf2cb4b89c902f3bda4a39789d46,8eed373acc8d7e0733542fa9e3d4c7111b3165706f5490e5735fb346dd1bded5,d4b3aadbf1e9a15def5947be5e909db4e3442d2747516ffbc991925d54c0dbaf,a9d035fbd6ec4cc2bd36c83328fe89c7d673f96de51a9624ce0aac8a8cba31c9,ecad1d9e0e4bbd6346ab27f125cf65aa7d0bcb220aebf0d7549a3520071a01a1,944c9d95d160a7e70115d92e0c3ab33e7fab1e55682f790039a5ce9c5a8c2831,93f30db9c52fd39932088f34fd343168c995b03a98db77f04aba89055adbc8f9,647807e29dd7e4af0489b5737cadd4b0ef5891f53dfc2ac6aa96e6bb37dff764,ba790e35765aa3d5f5c9f3e8db8bf1248472b185954a21541c1434d3fb4678c7,a5cc2ce3e971a4aa4cc2043cdb494d90e9da6494fda536f62c75af72b82a1b37,6233dc9df044eae28d662f63457b2c23bc6009f77b936d13872f32e26627a7af,546142d83420defcb0be1585a81303a3b1a4d186eeb1fcaa9dd20229dcdde8e9,8fd5dcbbbea229d377e6cdf6a25f1120676d828448fa6a591ae1c654a8ba769c,211c79ac7e43e2eadf2902dfc716fb74e8b5e214a0fd8606957213ff2c747444
"0","0","2","0","28022","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","15","180901","31809"
"0","0","2","0","28022","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","16","123001","31230"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","1","107501","31075"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","2","107701","31077"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","3","107801","31078"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","4","107901","31079"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","5","108101","31081"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","6","108301","31083"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","7","108401","31084"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","8","108601","31086"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","9","108701","31087"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","10","108801","31088"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","11","109101","31091"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","12","110001","31100"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","13","110301","31103"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","14","110401","31104"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","15","110601","31106"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","16","111101","31111"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","17","111501","31115"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","18","112001","31120"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","19","111901","31119"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","20","113101","31131"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","21","113401","31134"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","22","113901","31139"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","23","114401","31144"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","24","111801","31118"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","25","115001","31150"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","26","115501","31155"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","27","117001","31170"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","28","117201","31172"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","29","118001","31180"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","30","117701","31177"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","31","119901","31199"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","32","120701","31207"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","33","120901","31209"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","34","121001","31210"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","35","121101","31211"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","36","121501","31215"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","37","122501","31225"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","38","122901","31229"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","39","123301","31233"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","40","123601","31236"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","41","123801","31238"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","42","124001","31240"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","43","107601","31076"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","44","108001","31080"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","45","108201","31082"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","46","108501","31085"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","47","108901","31089"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","48","109001","31090"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","49","110101","31101"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","50","110501","31105"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","51","111201","31112"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","52","111601","31116"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","53","112101","31121"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","54","112301","31123"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","55","113001","31130"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","56","113201","31132"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","57","113501","31135"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","58","114101","31141"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","59","114601","31146"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","60","114701","31147"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","61","115601","31156"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","62","115801","31158"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","63","116801","31168"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","64","117401","31174"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","65","117801","31178"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","66","119201","31192"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","67","120801","31208"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","68","121201","31212"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","69","122101","31221"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","70","122401","31224"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","71","122801","31228"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","72","123501","31235"
"0","0","2","0","28023","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","73","124101","31241"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","1","100901","31009"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","2","101001","31010"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","3","101101","31011"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","4","101201","31012"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","5","101801","31018"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","6","102801","31028"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","7","102901","31029"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","8","103001","31030"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","9","103201","31032"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","10","104301","31043"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","11","104901","31049"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","12","105301","31053"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","13","105701","31057"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","14","104701","31047"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","15","106301","31063"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","16","103601","31036"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","17","104401","31044"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","18","103701","31037"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","19","105601","31056"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","20","101401","31014"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","21","109201","31092"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","22","109401","31094"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","23","109501","31095"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","24","109601","31096"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","25","110701","31107"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","26","110801","31108"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","27","111301","31113"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","28","111401","31114"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","29","106501","31065"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","30","111701","31117"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","31","112201","31122"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","32","111001","31110"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","33","110901","31109"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","34","112701","31127"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","35","112801","31128"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","36","112901","31129"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","37","106601","31066"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","38","113301","31133"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","39","113601","31136"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","40","113701","31137"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","41","113801","31138"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","42","114001","31140"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","43","114201","31142"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","44","114301","31143"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","45","114501","31145"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","46","106401","31064"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","47","115701","31157"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","48","115901","31159"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","49","116001","31160"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","50","116201","31162"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","51","116301","31163"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","52","116501","31165"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","53","116601","31166"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","54","116701","31167"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","55","116901","31169"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","56","117101","31171"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","57","117301","31173"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","58","117501","31175"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","59","117601","31176"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","60","117901","31179"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","61","119001","31190"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","62","119101","31191"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","63","119301","31193"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","64","116401","31164"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","65","121301","31213"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","66","121401","31214"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","67","121601","31216"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","68","122001","31220"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","69","121901","31219"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","70","122201","31222"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","71","122301","31223"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","72","122601","31226"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","73","122701","31227"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","74","123101","31231"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","75","123201","31232"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","76","123701","31237"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","77","123901","31239"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","78","124201","31242"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","79","100501","31005"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","80","100601","31006"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","81","100701","31007"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","82","100801","31008"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","83","101301","31013"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","84","101501","31015"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","85","101601","31016"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","86","101701","31017"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","87","102001","31020"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","88","102301","31023"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","89","102601","31026"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","90","102701","31027"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","91","103101","31031"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","92","103301","31033"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","93","103801","31038"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","94","104201","31042"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","95","104501","31045"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","96","104601","31046"
"0","0","2","0","28024","0","0","2030/08/01 14:59:59","100","2023/01/15 15:00:00","0","97","104801","31048"
