5de6be5a59ccf93ae584b23524c8b2ca99034b1b30dde0c5bcb96a4ae3a523d1,8ae221a2c0b5a9c6ddd1b04019d69ed1f3a51b5cb96d019777b80c9093894009,d04799a157c4149828152c2cbcd33e8385fe655d2bf0940aa5ee5c430795679d,bfb0ff3aab7abcd23ea4eb4ffe61f77dacf744fde44af47c9d24b77672900754,c4932c82e74544dcf9aad0176a58ed2899fbc03a6382d9b2ed40294454eb8730,75a3352c9b4bdb49964b8e8931660eebdabbd0ec3987292694c50fb0a3b9f8d8,1b136ba0ec0e44238dbf9f2f1b94d7b340c60d49f8a4d334429f736b9bc69f4b,facf2e97dbec3f2fea9c37dafc150ec26067e0d5cdf072fdeae671be70d96845,58712cd8a230130b76a4fd058f6d91d1cd7542645da2518ca437106112670598,f3d149310c9b257064332de0bcf2cb538fea7d2a29e6938b6ad78e83d933a4a2,5a34587e73d48b3a1f859afa54cf69aa65ac2c7939080fc198322ee2314cc54c,d00ca65cdd2650d6779f0791d4a547acb48fee446d5401fe0a93d2e2557067e4,9aaf2f1635c18e4ccf2de1d00a9475cd461acb81060ff7b15b1dc2ef32441f63,601631470d10275552c647d7d318ec381cd92c22e0a6dbfb3c6e046f94ad3f7e,8d707c55109111d3aebc18336546b2889a77308f880815877a3d5e340a0217e1,3a01aa5963b80ee60b1b6a8c910d76c13e57761123c8af94d22b88f55fd8efbc,b58899b8f2c4903b9ea39e348bc344b46e361e949d564dc99286ac4dbb12eae7,967eb9aabd4fa8cdda54e7ac98dfa383ff9940399df15152d91af0c0bd1fbaf4
"0","0","0","0","0","91002","30","0","0","0","0","9100","8","0","0","20","0","9100"
"0","0","0","0","0","91002","30","0","0","0","0","9200","8","0","0","21","0","9200"
"0","0","0","0","0","91002","30","0","0","0","0","9300","8","0","0","22","0","9300"
"0","0","0","0","0","91002","30","0","0","0","0","9400","8","0","0","23","0","9400"
"0","0","0","0","0","91002","30","0","0","0","0","9500","8","0","0","24","0","9500"
"0","0","0","0","0","91002","30","0","0","0","0","9600","8","0","0","25","0","9600"
"0","0","0","0","0","91002","30","0","0","0","0","9700","8","0","0","26","0","9700"
"0","0","0","0","0","91002","30","0","0","0","0","9800","8","0","0","27","0","9800"
"0","0","0","0","0","91002","30","0","0","0","0","9900","8","0","0","28","0","9900"
"0","0","0","0","0","91002","30","0","0","0","0","10000","8","0","0","29","0","10000"
"0","0","0","0","0","91002","30","0","0","0","0","10100","8","0","0","30","0","10100"
"0","0","0","0","0","91002","30","0","0","0","0","10200","8","0","0","31","0","10200"
"0","0","0","0","0","91002","30","0","0","0","0","10300","8","0","0","32","0","10300"
"0","0","0","0","0","91002","30","0","0","0","0","10400","8","0","0","33","0","10400"
"0","0","0","0","0","91002","30","0","0","0","0","10500","8","0","0","34","0","10500"
"0","0","0","0","0","91002","30","0","0","0","0","10600","8","0","0","35","0","10600"
"0","0","0","0","0","91002","30","0","0","0","0","10700","8","0","0","36","0","10700"
"0","0","0","0","0","91002","30","0","0","0","0","10800","8","0","0","37","0","10800"
"0","0","0","0","0","91002","30","0","0","0","0","10900","8","0","0","38","0","10900"
"0","0","0","0","0","91002","30","0","0","0","0","11000","8","0","0","39","0","11000"
"0","0","0","0","0","91002","30","0","0","0","0","11100","8","0","0","40","0","11100"
"0","0","0","0","0","91002","30","0","0","0","0","11200","8","0","0","41","0","11200"
"0","0","0","0","0","91002","30","0","0","0","0","11300","8","0","0","42","0","11300"
"0","0","0","0","0","91002","30","0","0","0","0","11400","8","0","0","43","0","11400"
"0","0","0","0","0","91002","30","0","0","0","0","11500","8","0","0","44","0","11500"
"0","0","0","0","0","91002","30","0","0","0","0","11600","8","0","0","45","0","11600"
"0","0","0","0","0","91002","30","0","0","0","0","11700","8","0","0","46","0","11700"
"0","0","0","0","0","91002","30","0","0","0","0","11800","8","0","0","47","0","11800"
"0","0","0","0","0","91002","30","0","0","0","0","11900","8","0","0","48","0","11900"
"0","0","0","0","0","91002","30","0","0","0","0","12000","8","0","0","49","0","12000"
"0","0","0","0","0","91002","30","0","0","0","0","12100","8","0","0","50","0","12100"
"0","0","0","0","0","91002","30","0","0","0","0","12200","8","0","0","51","0","12200"
"0","0","0","0","0","91002","30","0","0","0","0","12300","8","0","0","52","0","12300"
"0","0","0","0","0","91002","30","0","0","0","0","12400","8","0","0","53","0","12400"
"0","0","0","0","0","91002","30","0","0","0","0","12500","8","0","0","54","0","12500"
"0","0","0","0","0","91002","30","0","0","0","0","12600","8","0","0","55","0","12600"
"0","0","0","0","0","91002","30","0","0","0","0","12700","8","0","0","56","0","12700"
"0","0","0","0","0","91002","30","0","0","0","0","12800","8","0","0","57","0","12800"
"0","0","0","0","0","91002","30","0","0","0","0","12900","8","0","0","58","0","12900"
"0","0","0","0","0","91002","30","0","0","0","0","13000","8","0","0","59","0","13000"
"0","0","0","0","0","91002","30","0","0","0","0","13100","8","0","0","60","0","13100"
"0","0","0","0","0","91002","30","0","0","0","0","13200","8","0","0","61","0","13200"
"0","0","0","0","0","91002","30","0","0","0","0","13300","8","0","0","62","0","13300"
"0","0","0","0","0","91002","30","0","0","0","0","13400","8","0","0","63","0","13400"
"0","0","0","0","0","91002","30","0","0","0","0","13500","8","0","0","64","0","13500"
"0","0","0","0","0","91002","30","0","0","0","0","13600","8","0","0","65","0","13600"
"0","0","0","0","0","91002","30","0","0","0","0","13700","8","0","0","66","0","13700"
"0","0","0","0","0","91002","30","0","0","0","0","13800","8","0","0","67","0","13800"
"0","0","0","0","0","91002","30","0","0","0","0","13900","8","0","0","68","0","13900"
"0","0","0","0","0","91002","30","0","0","0","0","14000","8","0","0","69","0","14000"
"0","0","0","0","0","91002","30","0","0","0","0","14100","8","0","0","70","0","14100"
"0","0","0","0","0","91002","30","0","0","0","0","14200","8","0","0","71","0","14200"
"0","0","0","0","0","91002","30","0","0","0","0","14300","8","0","0","72","0","14300"
"0","0","0","0","0","91002","30","0","0","0","0","14400","8","0","0","73","0","14400"
"0","0","0","0","0","91002","30","0","0","0","0","14500","8","0","0","74","0","14500"
"0","0","0","0","0","91002","30","0","0","0","0","14600","8","0","0","75","0","14600"
"0","0","0","0","0","91002","30","0","0","0","0","14700","8","0","0","76","0","14700"
"0","0","0","0","0","91002","30","0","0","0","0","14800","8","0","0","77","0","14800"
"0","0","0","0","0","91002","30","0","0","0","0","14900","8","0","0","78","0","14900"
"0","0","0","0","0","91002","30","0","0","0","0","15000","8","0","0","79","0","15000"
