2d021abb55862e9cec17108211200b3a686b92e44495fbf3c8818106b98433b0,8d0a701b7fd0b55d8a1819070dc8dfb50c8835ea51443d0b1d073c67ff963abd,8f0b8e37a70d3d3f22ce39352570ea72d41f2511c5e4b3f1f1b7b34941f7f9e8,dd6fbe7641121e2caf1c5c4287f4eb4453a80f3cd65283a0d174b86809579c81,29b13f3d3da8f6b03576c0eba1e3e8cd580fce91f5d2cc2bf2e76c38f8c13877,cb9758121afdc8d8f7188ebd5a45f00d5fcb5fc681b5ddd7943d99d4cb7eae43,bf4b6b01811cf75c4f4b8cdefcf049843f73a09a0d2966643e0c5f13a9209283,5513f6b1ac11272419e6eab69ced08175c54f9edb40a397be0fbc2c0b33a5c88,c8c594d36f08bf9feaf0b11391e6c49e3133afa656ddac90b5240e19fa7dfeb4,f3cfd17f0bc6a08d1965b2b854d2c24e1446993c497e767268dabddf110b5857
"1","2130044","0","カエル","ヤモリ","0","0","0","カマキリ","クモ"
"1","2130045","0","ネコ","スズムシ","0","0","0","カエル","カラス"
"1","2130046","0","居候","武士","0","0","0","盗人","江戸っ子"
"1","2130047","0","カモ","サギ","0","0","0","カラス","キジ"
"1","2130048","0","草","芽","0","0","0","カビ","苔"
"1","2130049","0","ずいし","すいさつ","0","0","0","ついかく","すいこう"
"1","2130050","0","車","獅子","0","0","0","刀","翼"
"1","2130052","0","酢をつける","辛子をつける","0","0","0","塩をつける","味噌をつける"
"1","2130053","0","筆いね","筆あわ","0","0","0","筆むぎ","筆まめ"
"1","2130054","0","あまねく","ことごとく","0","0","0","しばらく","ようやく"
"1","2130055","0","詩","詩を書く","0","0","0","詩集","詩人"
"1","2130058","0","あけび","ざくろ","0","0","0","びわ","いちじく"
"1","2130059","0","ぜんまい","つくし","0","0","0","わらび","うど"
"1","2130061","0","おみなえし","さるすべり","0","0","0","しょうぶ","かきつばた"
"1","2131001","0","ディープエターナル＝ディヴァイダー","エターナルアビス＝エアスラッシャー","0","0","0","ディープエターナル＝エアスラッシャー","エターナルアビス＝ディヴァイダー"
"1","2131002","0","アビステクノロジー・ヘルコード","ギアスグリモワール・ナンバーオブサタン","0","0","0","アポカリプスコード・スリーシックス","ギアスアポクリフォ・タイラントコード"
"1","2131003","0","百点満点","百人一首","0","0","0","百貨店","百面相"
"1","2131004","0","お仕事","愛言葉","0","0","0","胸の内","推し事"
"1","2131005","0","ファイト","マラソン","0","0","0","クルーズ","キャンプ"
"1","2210001","0","ヤゴ","ゲンゴロウ","0","0","0","アオダイショウ","オタマジャクシ"
"1","2210003","0","しっぽ","耳","0","0","0","翼","角"
"1","2210004","0","サンゴ","ロンゴ","0","0","0","ダンゴ","イナゴ"
"1","2210005","0","コウノトリ","オウム","0","0","0","ペリカン","カラス"
"1","2210006","0","オニオン","ターメリック","0","0","0","ガーリック","ジンジャー"
"1","2210007","0","ドリアン","ランブータン","0","0","0","マンゴー","アボカド"
"1","2210008","0","パール","パーシー","0","0","0","パンジー","パクチー"
"1","2210009","0","ハクサイ","キュウリ","0","0","0","ピーマン","ニンジン"
"1","2210011","0","鳥類","は虫類","0","0","0","哺乳類","魚類"
"1","2210012","0","慣れ","自己防衛","0","0","0","罷免","免疫"
"1","2210013","0","口","目","0","0","0","鼻","耳"
"1","2210015","0","イヌ科","ネコ科","0","0","0","リス科","イタチ科"
"1","2210016","0","おじいさん","おばあさん","0","0","0","お父さん","お母さん"
"1","2210018","0","耳","目","0","0","0","口","鼻"
"1","2210019","0","アユ","コイ","0","0","0","サバ","サケ"
"1","2210020","0","ヒツジ","ゴリラ","0","0","0","パンダ","ラクダ"
"1","2210021","0","ライオン","トラ","0","0","0","ダチョウ","チーター"
"1","2210022","0","キツツキ","フクロウ","0","0","0","カッコウ","オウム"
"1","2210024","0","物知らず","八重歯","0","0","0","情知らず","親知らず"
"1","2210025","0","コウノトリ","ライチョウ","0","0","0","フラミンゴ","クジャク"
"1","2210026","0","タカアシガニ","モクズガニ","0","0","0","ズワイガニ","タラバガニ"
"1","2210027","0","レモン糖","イチゴ糖","0","0","0","ミカン糖","ブドウ糖"
"1","2210029","0","シイタケ","マイタケ","0","0","0","マツタケ","ソデタケ"
"1","2210030","0","キャビア","ナツメグ","0","0","0","フォアグラ","トリュフ"
"1","2210032","0","解体動物","変体動物","0","0","0","剛体動物","軟体動物"
"1","2210034","0","レタス","キャベツ","0","0","0","モヤシ","ピーマン"
"1","2210035","0","なたまめ","くろまめ","0","0","0","えんどうまめ","そらまめ"
"1","2210037","0","ヒラメ筋","上腕五頭筋","0","0","0","上腕一頭筋","上腕二頭筋"
"1","2210040","0","黄","緑","0","0","0","青","赤"
"1","2210041","0","5匹","10匹","0","0","0","20匹","1匹"
"1","2210042","0","前脚","尻尾","0","0","0","鼻","耳"
"1","2210045","0","湖","池","0","0","0","川","海"
"1","2210046","0","首が360度回る","木をつついて穴をあける","0","0","0","地上を高速で走る","くちばしが膨らむ"
"1","2210047","0","ペンション","小石","0","0","0","サンゴ","貝"
"1","2210048","0","サザンカ","キク","0","0","0","アサガオ","サクラ"
"1","2210049","0","くしゃみ","あくび","0","0","0","しゃっくり","いびき"
"1","2210050","0","頭あい骨","頭こう骨","0","0","0","頭とう骨","頭がい骨"
"1","2210051","0","46℃前後","56℃前後","0","0","0","26℃前後","36℃前後"
"1","2210052","0","カマドウマ","ハンミョウ","0","0","0","キリギリス","カメレオン"
"1","2210054","0","タバスコウオ","シチミトウガラシウオ","0","0","0","コショウウオ","サンショウウオ"
"1","2210056","0","ツキノワグマ","ヒグマ","0","0","0","ホッキョクグマ","クマゲラ"
"1","2210057","0","すっぱい","あまい","0","0","0","にがい","あつい"
"1","2210058","0","トンボ","ハチ","0","0","0","セミ","ホタル"
"1","2210059","0","ホットドッグ","アメリカンドッグ","0","0","0","ソルティドッグ","ブルドッグ"
"1","2210060","0","ツツジ","ハゼノキ","0","0","0","モミジ","イチョウ"
"1","2211001","0","キョウカ","ミミ","0","0","0","ミソギ","ユニ"
"1","2211002","0","～であーる","～だぴょん♪","0","0","0","～ガオッ","～ッス"
"1","2211003","0","コッコロ","シェフィ","0","0","0","ぺコリーヌ","キャル"
"1","2211004","0","イオせんせー","イオ殿","0","0","0","イオっち","ちゃんイオ"
"1","2211005","0","クリア","プレシア","0","0","0","リリ","ミソラ"
"1","2220001","0","このみ","ゆのみ","0","0","0","やしのみ","くまのみ"
"1","2220002","0","アジサイ","アサガオ","0","0","0","タンポポ","サザンカ"
"1","2220005","0","6本","12本","0","0","0","10本","8本"
"1","2220006","0","ミカン科","ウリ科","0","0","0","バラ科","ナス科"
"1","2220007","0","トノガメ","ババガメ","0","0","0","ジジガメ","オサガメ"
"1","2220008","0","パイナップル","マンゴー","0","0","0","パパイヤ","キーウィ"
"1","2220009","0","カミ","カカト","0","0","0","ミミ","アシ"
"1","2220010","0","血液を作る","解毒の機能がある","0","0","0","食べ物を消化する","役に立っていない"
"1","2220012","0","チンパンジー","オランウータン","0","0","0","ゴリラ","ニホンザル"
"1","2220015","0","クツワムシ","クワガタムシ","0","0","0","マツムシ","スズムシ"
"1","2220016","0","アマゾネスオオカブト","ペルセウスオオカブト","0","0","0","アキレスオオカブト","ヘラクレスオオカブト"
"1","2220017","0","3つ","分かれていない","0","0","0","2つ","4つ"
"1","2220018","0","ヒグマ","アメリカクロクマ","0","0","0","ツキノワグマ","ホッキョクグマ"
"1","2220019","0","テントウムシ","セミ","0","0","0","クワガタ","カマキリ"
"1","2220020","0","貯頬","頬冠","0","0","0","肌頬","頬袋"
"1","2220021","0","カノコユリ","ボタンキンバイ","0","0","0","ベニバナクサギ","コチョウラン"
"1","2220022","0","心房","棍棒","0","0","0","脂肪","細胞"
"1","2220023","0","バッタ","アリ","0","0","0","キリギリス","コオロギ"
"1","2220024","0","サメ","シャチ","0","0","0","アンコウ","フグ"
"1","2220025","0","め","て","0","0","0","い","く"
"1","2220026","0","イカ","タコ","0","0","0","ウニ","クラゲ"
"1","2220027","0","イカ","タコ","0","0","0","クラゲ","ウニ"
"1","2220028","0","羊","ラクダ","0","0","0","犬","牛"
"1","2220030","0","うさぎ","さかき","0","0","0","なぎさ","さなぎ"
"1","2220031","0","カメレオン","カバ","0","0","0","ヘビ","ワニ"
"1","2220033","0","チンパンジー","オランウータン","0","0","0","ゴリラ","マントヒヒ"
"1","2220034","0","カナブン","カマキリ","0","0","0","カブトムシ","クワガタ"
"1","2220038","0","7週間後","7日後","0","0","0","7ヵ月後","7年後"
"1","2220040","0","アジサイ","コスモス","0","0","0","ヒマワリ","ウメ"
"1","2220042","0","頭","腰","0","0","0","手","足"
"1","2220043","0","和名","実名","0","0","0","本名","学名"
"1","2220044","0","モモ・サピエンス","イモ・アジエンス","0","0","0","ホモ・アジエンス","ホモ・サピエンス"
"1","2220046","0","カブトムシ","スズムシ","0","0","0","セミ","トンボ"
"1","2220047","0","束子植物","芥子植物","0","0","0","硝子植物","種子植物"
"1","2220048","0","毛頭血管","毛深血管","0","0","0","毛様血管","毛細血管"
"1","2220049","0","両生類","魚類","0","0","0","鳥類","貝類"
"1","2220050","0","カニ","フジツボ","0","0","0","エビ","クラゲ"
"1","2220051","0","ヤマアラシ","オオアリクイ","0","0","0","ハリネズミ","アルマジロ"
"1","2220052","0","脂質","炭水化物","0","0","0","たんぱく質","水"
"1","2220054","0","スズメ","カワセミ","0","0","0","カッコウ","ライチョウ"
"1","2220056","0","骨","脂肪","0","0","0","毛","皮膚"
"1","2220057","0","泌尿器","消化器","0","0","0","循環器","呼吸器"
"1","2220058","0","イカ","エビ","0","0","0","タコ","ウニ"
"1","2220059","0","法子","奉仕","0","0","0","法師","胞子"
"1","2220060","0","マツタケ","ナメコ","0","0","0","マイタケ","シメジ"
"1","2221001","0","リリ","イノリ","0","0","0","キョウカ","ミミ"
"1","2221002","0","トライロッカー","トラライオン","0","0","0","タラトイガー","トラタイガー"
"1","2221003","0","ぺんぺこりん","ぷんぽこりん","0","0","0","ぽんこりん","ぺんぽこりん"
"1","2221004","0","ミサキ","クルミ","0","0","0","トモ","ミヤコ"
"1","2221005","0","ワニドロロ","タテマツリワニ","0","0","0","ワニゴン","ドロゲーター"
"1","2230001","0","アルガン","アルキン","0","0","0","アルヘナ","アルベド"
"1","2230003","0","トラベリング","シャーリング","0","0","0","アイドリング","シバリング"
"1","2230005","0","腎臓","心臓","0","0","0","肝臓","膵臓"
"1","2230007","0","ピーナッツ","ピーチ","0","0","0","ピーラー","ピーヘン"
"1","2230008","0","マウンティング","ギャザリング","0","0","0","グルーミング","クラッタリング"
"1","2230010","0","イヌザメ科","イタチザメ科","0","0","0","ネコザメ科","ネズミザメ科"
"1","2230012","0","ポピーマリー","サンフラワーマリー","0","0","0","デイジーマリー","ローズマリー"
"1","2230013","0","スリット","ラチェット","0","0","0","レバー","フランジ"
"1","2230014","0","フジ","シダレザクラ","0","0","0","スミレ","アジサイ"
"1","2230015","0","根","茎","0","0","0","葉","実"
"1","2230016","0","ミラクルフルーツ","パッションフルーツ","0","0","0","ジャックフルーツ","ドラゴンフルーツ"
"1","2230017","0","ホウレンソウ","チンゲンサイ","0","0","0","キャベツ","ブロッコリー"
"1","2230018","0","こんご","けいご","0","0","0","でいご","ぜいご"
"1","2230019","0","人間のほうが多い","個体によって違う","0","0","0","キリンのほうが多い","同じ"
"1","2230021","0","ジャコウクマ科","ジャコウウマ科","0","0","0","ジャコウイヌ科","ジャコウネコ科"
"1","2230022","0","セリ科","イネ科","0","0","0","キク科","シソ科"
"1","2230023","0","縞模様","赤","0","0","0","黒","白"
"1","2230024","0","ヌートリア","チンチラ","0","0","0","ビーバー","カピバラ"
"1","2230026","0","ドジョウ","マグロ","0","0","0","ウナギ","ナマズ"
"1","2230027","0","ヒマワリトンボ","タンポポトンボ","0","0","0","バナナトンボ","ムギワラトンボ"
"1","2230028","0","カブトムシ","クワガタ","0","0","0","トンボ","カイコ"
"1","2230029","0","鰆","鮪","0","0","0","山女魚","鰻"
"1","2230030","0","1つ","5つ","0","0","0","2つ","3つ"
"1","2230031","0","ホホジロザメ","ミミックオクトパス","0","0","0","マンタ","シーラカンス"
"1","2230032","0","侍帽筋","王帽筋","0","0","0","兵帽筋","僧帽筋"
"1","2230033","0","尾ひれ","口","0","0","0","目","うろこ"
"1","2230034","0","YY","XZ","0","0","0","XX","XY"
"1","2230036","0","7本","23本","0","0","0","15本","0本"
"1","2230037","0","スズキ","タカハシ","0","0","0","サトウ","イトウ"
"1","2230038","0","イヌ科","ネコ科","0","0","0","リス科","イタチ科"
"1","2230040","0","ブタ科","ジャコウネコ科","0","0","0","ネコ科","イヌ科"
"1","2230043","0","ヤゴ","アリジゴク","0","0","0","イモムシ","ボウフラ"
"1","2230044","0","カブトムシ","クワガタ","0","0","0","クモ","カマキリ"
"1","2230045","0","ふり返り","生き返り","0","0","0","おうむ返し","こむら返り"
"1","2230046","0","スミレ科","ユリ科","0","0","0","ツツジ科","イネ科"
"1","2230048","0","広葉樹","常緑樹","0","0","0","針葉樹","落葉樹"
"1","2230049","0","カロロフィル","キロロフィル","0","0","0","ケロロフィル","クロロフィル"
"1","2230050","0","ニワトリ","ハト","0","0","0","カッコウ","フクロウ"
"1","2230051","0","星見草","星夜草","0","0","0","月夜草","月見草"
"1","2230052","0","ウグイス貝","スズメ貝","0","0","0","カラス貝","オウム貝"
"1","2230053","0","カイカイ","ハイハイ","0","0","0","マイマイ","アイアイ"
"1","2230055","0","カツオ筋","マグロ筋","0","0","0","アナゴ筋","ヒラメ筋"
"1","2230058","0","石油","夢","0","0","0","水","脂肪"
"1","2230059","0","タヌキ","キツネ","0","0","0","イヌ","ネコ"
"1","2230061","0","ラッパー","アッパー","0","0","0","ペッパー","ケッパー"
"1","2231001","0","ノエルの淑女","白銀マスク","0","0","0","マスク・ド・ジュン","聖女仮面"
"1","2231002","0","コッコロ","イリヤ","0","0","0","アヤネ","アオイ"
"1","2231003","0","カスタネット","マラカス","0","0","0","太鼓","タンバリン"
"1","2231004","0","クロエ","アオイ","0","0","0","チエル","ユニ"
"1","2231005","0","ニノン","キャル","0","0","0","エリコ","スズナ"
"1","2310002","0","2","0.5","0","0","0","0","1"
"1","2310003","0","火星","水星","0","0","0","太陽","月"
"1","2310005","0","火星","金星","0","0","0","水星","土星"
"1","2310006","0","トルコ石","真珠","0","0","0","エメラルド","ルビー"
"1","2310009","0","寒帯低気圧","乾燥帯低気圧","0","0","0","温帯低気圧","熱帯低気圧"
"1","2310010","0","ミリバール","キログラム","0","0","0","ヘクトパスカル","デシベル"
"1","2310011","0","キログラム","リットル","0","0","0","メートル","カロリー"
"1","2310012","0","24","9","0","0","0","12","6"
"1","2310014","0","36時間","48時間","0","0","0","12時間","24時間"
"1","2310015","0","1kgの砂","1kgの綿","0","0","0","1kgの鉄","すべて同じ"
"1","2310016","0","1520分","1600分","0","0","0","1360分","1440分"
"1","2310017","0","E","W","0","0","0","N","M"
"1","2310018","0","黄夜","赤夜","0","0","0","黒夜","白夜"
"1","2310019","0","白","ピンク","0","0","0","赤","黒"
"1","2310020","0","60度","90度","0","0","0","30度","45度"
"1","2310021","0","ブルーホール","ホワイトホール","0","0","0","レッドホール","ブラックホール"
"1","2310023","0","360度","540度","0","0","0","180度","720度"
"1","2310024","0","22","23","0","0","0","20","21"
"1","2310025","0","泥の川","紀の川","0","0","0","湯の川","天の川"
"1","2310026","0","水素","炭素","0","0","0","窒素","質素"
"1","2310027","0","10メートル","100メートル","0","0","0","0.1メートル","0.01メートル"
"1","2310028","0","スパッツ","ワッツ","0","0","0","ワルツ","ヘルツ"
"1","2310030","0","ショール","イコール","0","0","0","クロール","スコール"
"1","2310031","0","人工衛星との衝突","地面からの爆発","0","0","0","ロケットとの衝突","隕石との衝突"
"1","2310032","0","165.24日","465.24日","0","0","0","265.24日","365.24日"
"1","2310034","0","約49.5日","約59.5日","0","0","0","約39.5日","約29.5日"
"1","2310035","0","割層","高層","0","0","0","切層","断層"
"1","2310036","0","酸化","液化","0","0","0","爆発","沸騰"
"1","2310037","0","寒点","冷点","0","0","0","固点","氷点"
"1","2310038","0","6キロ","8キロ","0","0","0","4キロ","2キロ"
"1","2310039","0","5050","-500","0","0","0","50","0"
"1","2310041","0","金環日食","全体日食","0","0","0","部分日食","皆既日食"
"1","2310042","0","反発","対立","0","0","0","反抗","抵抗"
"1","2310043","0","マイル","ネイル","0","0","0","ホイル","コイル"
"1","2310044","0","デシリットル","キロリットル","0","0","0","ミリリットル","ミリメートル"
"1","2310045","0","150","155","0","0","0","160","200"
"1","2310047","0","3－2","2＋3","0","0","0","3＋2","3×2"
"1","2310049","0","三日月","新月","0","0","0","半月","満月"
"1","2310051","0","銅","鉄","0","0","0","銀","銭"
"1","2310052","0","未絶体","中縁体","0","0","0","不導体","半導体"
"1","2310053","0","R波","S波","0","0","0","Q波","P波"
"1","2310054","0","米1合","1万円札で100万円","0","0","0","1円玉100枚","水1リットル"
"1","2310056","0","黒潮","満潮","0","0","0","赤潮","干潮"
"1","2310059","0","高さ","2","0","0","0","底辺","円周率"
"1","2310060","0","霰","雹","0","0","0","雷","霜"
"1","2311001","0","1100","1000","0","0","0","1480","1200"
"1","2311002","0","700","540","0","0","0","460","630"
"1","2311003","0","5400","7980","0","0","0","1600","6400"
"1","2311004","0","トーゴク","セントールス","0","0","0","オーマ","ランドソル"
"1","2311005","0","1150ルピ","950ルピ","0","0","0","1000ルピ","1100ルピ"
"1","2320001","0","180度","360度","0","0","0","0度","90度"
"1","2320004","0","7本","9本","0","0","0","2本","5本"
"1","2320005","0","キミレス","オイラレス","0","0","0","ボクレス","アンタレス"
