1789c8ed04c13b1a5b005f9cda528776d9cff0551c32c46c663ac72b7f1ae38f,ebce1e3578656262ba60af062454e355f65012ea352be02655b1f18dd64dda1c,67fe8d934fd71dc09295e1888e23067fcdbe1ccb1f0c7635719dae183368b430,566525069bd45ac8af3368eafb06dc6c9becfc054e9f8dcad7cc2051ca59dc3f,9e6b42e361fefc2e718ad0989e2ff497d678aef0d1c8268bc531c0f2b3de848a,bd0a32b6b0e0ef66337c780fa4ba4db9463ba928ad308ce7b2a832416d8c6c8f,f43611a2155efd66e49bab7601d6e055913f2d78b434ab09380aef260e4b13f6,fdcf1f083db387b43f50f6c1ac23ca46eb2a538dd02739806c73c678bebcf7bf,8d9bcaf4e5163a16dc7d0506e2ec81814a4e769f1b9c84ebea995ec7f0facde6,5526ea567db2ead26a1c500571dc1469e57e361c0d4b09d28d7a9da83a062cac,9f94bb9ac6202e5e3c9536a8d0996ad146d56d5c6e3b4b7180073145e59001b4,222684fde33838e59b8c0ab2e817bfdbfdedebe84438ae0faea60eab3ebd9831,2e5af632a5da298470f4998fd7a78fcfa127025c1936966c79f8b6269bdc79fd,e46fc7083e75728d85b70c2519652a4d3157ae9682c086854881477206a36371,d8bf084a3804d44574550ce583cb73aad0a30eaebca08d984064804451410f70,c3a9fa3f2355aed89e8b3bccecddb870738e1c20429bb66fb098a11ff90331a5,e77a3c1df8ad93445ebaedb106f11c0482671e325462cc298980ff4888c1bfe7,9d34785c0ad878c1c1f1667574a9040f2185ea5be373e58198ce3258c8fe2397,f9293be93c5412a1c7e57349588e04ac96831464daddeed310f803040b3c3fbe,9d9e972a3160216af93d1e6202e6567aeb03d525c9aae0e82e8c9313a90787ef,014183e65b7ca3c69e6b391a26168e8c7c782dd82953fe6be370308bb987d78d,6ce9b4b747137eef962e15f8145a1039cb55e717b7cf1fa5aa8bbd2de9e99c2f,1fa3e7208f2ed30ab7a76ff1bc205e612f170153d7be9581f63969e103e66ab4,a6af6cfd2e222ae59e760960637232cf5207bc45ab945af6f4c29341c06e8811,25f48efce1407e65651c8d3f19517f70ce5781f7b3e029f31460ce92e8c9b863,b63f963823b80ced50374b3cf15604363586f9417db19933b38a35bad08a6145,98d319a144305e7e99854c043c901037dfc50fb73fb626a4f8218cbd1767f34e,03e69b8de2db79810ebacbe099de6a2bed6be782cde397959a330ec2bf13e92b,1d3a36009c9ad3f4b8dd12d2ebaa8d6a6720455a64daa8b7d16d472ceb93bb1e,8bb215829ec58aa731321ab3eeb4b2abd3c80ea5044b3866154c3bb2cab6cbf0,014820a955c570550c4a18dcd67865f228bd904c950bd9bd464cdc95e2b4deff,eadfe0775b3f4d70548881a832c70cf94c6a8cc5c1001c3017999f7f26aeb75b,01aff1c685ca9de5b69d3143827ad9c6552dded37f98c2c65bd105c10063cf2a,0bc8de86aedc1585552618d06466c6076a89f23bd0cb1c96329c280690f5a8e2,7fc21d7afa4554e74652e9dc2ae42d59cf1bdf9b28122f89885853441803cea3,b5bb7b64ba4269b4a48ac1baaf899e35a8c696d474c65c845920872fc6026d63,1e2f39dd897bcc4ff2b8d1eebdf40144f5ca6c70f1156297d168077ad3f39c64,481b40c8d13facf1ebac77670828dd8f8ddcecf0e9ae5a68d7e51cd6343b8094,94f6fa43c9ded2c403a84a8a1c719578a7a2892ab1e4cd17c2daa42664b8747d,8df35c383cb1b59f6df664cf004b7ec4fdd9e40c6d28a03682039783efd66204,0a50bedbcd4cba1e6849f9002d78dc4f2492dd5ab5af3dd529d970aab1231153,e82b657dd3eeaa1a415179de6604a4cf05b01f3ded05ec2370d9938bb6b3bced,09a9a63d1e8bc95bb1431c9da82682e4d7d2a55b58df0e4eb30945a12b0c54ed
"610001121","100063","bgm_M41","0","2018/03/31 15:00:00","0","100010","0","100062","10","10001101","0","10","150","bgm_M41","bgm_M41","-130","610001112","2018/04/24 14:59:59","1","100061","10001","0","0","0","90","0","380","0","0","bgm_M41","タルグム地方 1-12","10001112","10","100061","0","0","bgm_M41","12","0","0","1","bgm_M41"
"610001121","100043","bgm_M41","0","2018/03/31 15:00:00","0","100040","0","100042","10","10001101","0","10","150","bgm_M41","bgm_M41","20","610001113","2018/04/24 14:59:59","1","100041","10001","0","0","0","90","0","470","0","0","bgm_M41","タルグム地方 1-13","10001113","10","100041","0","0","bgm_M41","13","0","0","1","bgm_M41"
"610001121","100093","bgm_M41","0","2018/03/31 15:00:00","0","100030","0","100092","10","10001101","0","10","150","bgm_M41","bgm_M41","-120","610001114","2018/04/24 14:59:59","1","100091","10001","0","0","0","90","0","570","0","0","bgm_M41","タルグム地方 1-14","10001114","10","100091","0","0","bgm_M41","14","0","0","1","bgm_M41"
"610001123","100093","bgm_M41","0","2018/03/31 15:00:00","0","100030","0","100092","10","10001101","0","10","150","bgm_M41","bgm_M41","-10","610001115","2018/04/24 14:59:59","1","100091","10001","0","0","0","90","0","680","0","0","bgm_M41","タルグム地方 1-15","10001115","10","100091","0","0","bgm_M41","15","0","0","1","bgm_M41"
"610001121","100369","bgm_M41","2","2018/03/31 15:00:00","0","100020","0","100368","16","10001201","0","16","240","bgm_M41","bgm_M41","-40","610001116","2018/04/24 14:59:59","2","100367","10001","0","0","0","90","28","-450","1","3","bgm_M41","タルグム地方 1-1","10001201","16","100367","31012","0","bgm_M41","16","0","0","1","bgm_M41"
"610001121","100773","bgm_M41","2","2018/03/31 15:00:00","0","100060","0","100772","16","10001201","0","16","240","bgm_M41","bgm_M41","-120","610001117","2018/04/24 14:59:59","2","100771","10001","0","0","0","90","28","-250","1","3","bgm_M41","タルグム地方 1-2","10001202","16","100771","31038","0","bgm_M41","17","0","0","1","bgm_M41"
"610001121","100453","bgm_M41","2","2018/03/31 15:00:00","0","100090","0","100452","18","10001201","0","18","270","bgm_M41","bgm_M41","-20","610001118","2018/04/24 14:59:59","2","100451","10001","0","0","0","90","29","-50","1","3","bgm_M41","タルグム地方 1-3","10001203","18","100451","31012","0","bgm_M41","18","0","0","1","bgm_M41"
"610001121","100733","bgm_M41","2","2018/03/31 15:00:00","0","100070","0","100732","18","10001201","0","18","270","bgm_M41","bgm_M41","70","610001119","2018/04/24 14:59:59","2","100731","10001","0","0","0","90","29","170","1","3","bgm_M41","タルグム地方 1-4","10001204","18","100731","31038","0","bgm_M41","19","0","0","1","bgm_M41"
"610001121","100383","bgm_M41","2","2018/03/31 15:00:00","0","100030","0","100382","20","10001201","0","20","300","bgm_M41","bgm_M41","-120","610001120","2018/04/24 14:59:59","2","100381","10001","0","0","0","90","30","330","1","3","bgm_M41","タルグム地方 1-5","10001205","20","100381","31012","0","bgm_M41","20","0","0","1","bgm_M41"
"610002121","100063","bgm_M41","0","2018/04/30 12:00:00","0","100010","0","100062","8","10002101","0","8","120","bgm_M41","bgm_M41","-120","610002101","2018/05/25 14:59:59","1","100061","10002","0","0","0","90","0","-820","0","0","bgm_M41","マシーナ地方 1-1","10002101","8","100061","0","0","bgm_M41","1","0","0","1","bgm_M41"
"610002121","100016","bgm_M41","0","2018/04/30 12:00:00","0","100020","0","100015","8","10002101","0","8","120","bgm_M41","bgm_M41","20","610002102","2018/05/25 14:59:59","1","100014","10002","0","0","0","90","0","-710","0","0","bgm_M41","マシーナ地方 1-2","10002102","8","100014","0","0","bgm_M41","2","0","0","1","bgm_M41"
"610002121","100063","bgm_M41","0","2018/04/30 12:00:00","0","100010","0","100062","8","10002101","0","8","120","bgm_M41","bgm_M41","-120","610002103","2018/05/25 14:59:59","1","100061","10002","0","0","0","90","0","-580","0","0","bgm_M41","マシーナ地方 1-3","10002103","8","100061","0","0","bgm_M41","3","0","0","1","bgm_M41"
"610002121","100016","bgm_M41","0","2018/04/30 12:00:00","0","100020","0","100015","8","10002101","0","8","120","bgm_M41","bgm_M41","50","610002104","2018/05/25 14:59:59","1","100014","10002","0","0","0","90","0","-510","0","0","bgm_M41","マシーナ地方 1-4","10002104","8","100014","0","0","bgm_M41","4","0","0","1","bgm_M41"
"610002121","100043","bgm_M41","0","2018/04/30 12:00:00","0","100040","0","100042","8","10002101","0","8","120","bgm_M41","bgm_M41","-60","610002105","2018/05/25 14:59:59","1","100041","10002","0","0","0","90","0","-430","0","0","bgm_M41","マシーナ地方 1-5","10002105","8","100041","0","0","bgm_M41","5","0","0","1","bgm_M41"
"610002121","100023","bgm_M41","0","2018/04/30 12:00:00","0","100050","0","100022","9","10002101","0","9","135","bgm_M41","bgm_M41","-150","610002106","2018/05/25 14:59:59","1","100021","10002","0","0","0","90","0","-340","0","0","bgm_M41","マシーナ地方 1-6","10002106","9","100021","0","0","bgm_M41","6","0","0","1","bgm_M41"
"610002122","100203","bgm_M41","0","2018/04/30 12:00:00","0","100110","0","100202","9","10002101","0","9","135","bgm_M41","bgm_M41","-80","610002107","2018/05/25 14:59:59","1","100201","10002","0","0","0","90","0","-215","0","0","bgm_M41","マシーナ地方 1-7","10002107","9","100201","0","0","bgm_M41","7","0","0","1","bgm_M41"
"610002121","100203","bgm_M41","0","2018/04/30 12:00:00","0","100110","0","100202","9","10002101","0","9","135","bgm_M41","bgm_M41","-110","610002108","2018/05/25 14:59:59","1","100201","10002","0","0","0","90","0","-75","0","0","bgm_M41","マシーナ地方 1-8","10002108","9","100201","0","0","bgm_M41","8","0","0","1","bgm_M41"
"610002121","100203","bgm_M41","0","2018/04/30 12:00:00","0","100110","0","100202","9","10002101","0","9","135","bgm_M41","bgm_M41","-50","610002109","2018/05/25 14:59:59","1","100201","10002","0","0","0","90","0","45","0","0","bgm_M41","マシーナ地方 1-9","10002109","9","100201","0","0","bgm_M41","9","0","0","1","bgm_M41"
"610002121","100063","bgm_M41","0","2018/04/30 12:00:00","0","100010","0","100062","9","10002101","0","9","135","bgm_M41","bgm_M41","40","610002110","2018/05/25 14:59:59","1","100061","10002","0","0","0","90","0","150","0","0","bgm_M41","マシーナ地方 1-10","10002110","9","100061","0","0","bgm_M41","10","0","0","1","bgm_M41"
"610002121","100173","bgm_M41","0","2018/04/30 12:00:00","0","100070","0","100172","10","10002101","0","10","150","bgm_M41","bgm_M41","-70","610002111","2018/05/25 14:59:59","1","100171","10002","0","0","0","90","0","260","0","0","bgm_M41","マシーナ地方 1-11","10002111","10","100171","0","0","bgm_M41","11","0","0","1","bgm_M41"
"610002121","100153","bgm_M41","0","2018/04/30 12:00:00","0","100120","0","100152","10","10002101","0","10","150","bgm_M41","bgm_M41","30","610002112","2018/05/25 14:59:59","1","100151","10002","0","0","0","90","0","380","0","0","bgm_M41","マシーナ地方 1-12","10002112","10","100151","0","0","bgm_M41","12","0","0","1","bgm_M41"
"610002121","101143","bgm_M41","0","2018/04/30 12:00:00","0","100080","0","101142","10","10002101","0","10","150","bgm_M41","bgm_M41","-100","610002113","2018/05/25 14:59:59","1","101141","10002","0","0","0","90","0","470","0","0","bgm_M41","マシーナ地方 1-13","10002113","10","101141","0","0","bgm_M41","13","0","0","1","bgm_M41"
"610002121","101143","bgm_M41","0","2018/04/30 12:00:00","0","100080","0","101142","10","10002101","0","10","150","bgm_M41","bgm_M41","40","610002114","2018/05/25 14:59:59","1","101141","10002","0","0","0","90","0","570","0","0","bgm_M41","マシーナ地方 1-14","10002114","10","101141","0","0","bgm_M41","14","0","0","1","bgm_M41"
"610002123","101143","bgm_M41","0","2018/04/30 12:00:00","0","100080","0","101142","10","10002101","0","10","150","bgm_M41","bgm_M41","-70","610002115","2018/05/25 14:59:59","1","101141","10002","0","0","0","90","0","680","0","0","bgm_M41","マシーナ地方 1-15","10002115","10","101141","0","0","bgm_M41","15","0","0","1","bgm_M41"
"610002121","100473","bgm_M41","2","2018/04/30 12:00:00","0","100110","0","100472","16","10002201","0","16","240","bgm_M41","bgm_M41","-10","610002116","2018/05/25 14:59:59","2","100471","10002","0","0","0","90","28","-450","1","3","bgm_M41","マシーナ地方 1-1","10002201","16","100471","31020","0","bgm_M41","16","0","0","1","bgm_M41"
"610002121","100813","bgm_M41","2","2018/04/30 12:00:00","0","100070","0","100812","16","10002201","0","16","240","bgm_M41","bgm_M41","-100","610002117","2018/05/25 14:59:59","2","100811","10002","0","0","0","90","28","-250","1","3","bgm_M41","マシーナ地方 1-2","10002202","16","100811","31004","0","bgm_M41","17","0","0","1","bgm_M41"
"610002121","100793","bgm_M41","2","2018/04/30 12:00:00","0","100120","0","100792","18","10002201","0","18","270","bgm_M41","bgm_M41","20","610002118","2018/05/25 14:59:59","2","100791","10002","0","0","0","90","29","-50","1","3","bgm_M41","マシーナ地方 1-3","10002203","18","100791","31020","0","bgm_M41","18","0","0","1","bgm_M41"
"610002121","101153","bgm_M41","2","2018/04/30 12:00:00","0","100080","0","101152","18","10002201","0","18","270","bgm_M41","bgm_M41","-110","610002119","2018/05/25 14:59:59","2","101151","10002","0","0","0","90","29","120","1","3","bgm_M41","マシーナ地方 1-4","10002204","18","101151","31004","0","bgm_M41","19","0","0","1","bgm_M41"
"610002121","101153","bgm_M41","2","2018/04/30 12:00:00","0","100080","0","101152","20","10002201","0","20","300","bgm_M41","bgm_M41","-10","610002120","2018/05/25 14:59:59","2","101151","10002","0","0","0","90","30","290","1","3","bgm_M41","マシーナ地方 1-5","10002205","20","101151","31020","0","bgm_M41","20","0","0","1","bgm_M41"
"610003121","100066","bgm_M41","0","2018/05/31 12:00:00","0","100010","0","100065","8","10003101","0","8","120","bgm_M41","bgm_M41","-90","610003101","2018/06/25 14:59:59","1","100064","10003","0","0","0","90","0","-820","0","0","bgm_M41","ランドソル郊外 1-1","10003101","8","100064","0","0","bgm_M41","1","0","0","1","bgm_M41"
"610003121","100023","bgm_M41","0","2018/05/31 12:00:00","0","100020","0","100022","8","10003101","0","8","120","bgm_M41","bgm_M41","20","610003102","2018/06/25 14:59:59","1","100021","10003","0","0","0","90","0","-700","0","0","bgm_M41","ランドソル郊外 1-2","10003102","8","100021","0","0","bgm_M41","2","0","0","1","bgm_M41"
"610003121","100069","bgm_M41","0","2018/05/31 12:00:00","0","100010","0","100068","8","10003101","0","8","120","bgm_M41","bgm_M41","-120","610003103","2018/06/25 14:59:59","1","100067","10003","0","0","0","90","0","-600","0","0","bgm_M41","ランドソル郊外 1-3","10003103","8","100067","0","0","bgm_M41","3","0","0","1","bgm_M41"
"610003121","100127","bgm_M41","0","2018/05/31 12:00:00","0","100040","0","100126","8","10003101","0","8","120","bgm_M41","bgm_M41","40","610003104","2018/06/25 14:59:59","1","100125","10003","0","0","0","90","0","-500","0","0","bgm_M41","ランドソル郊外 1-4","10003104","8","100125","0","0","bgm_M41","4","0","0","1","bgm_M41"
"610003121","100083","bgm_M41","0","2018/05/31 12:00:00","0","100050","0","100082","8","10003101","0","8","120","bgm_M41","bgm_M41","-70","610003105","2018/06/25 14:59:59","1","100081","10003","0","0","0","90","0","-400","0","0","bgm_M41","ランドソル郊外 1-5","10003105","8","100081","0","0","bgm_M41","5","0","0","1","bgm_M41"
"610003121","100076","bgm_M41","0","2018/05/31 12:00:00","0","100010","0","100075","9","10003101","0","9","135","bgm_M41","bgm_M41","-110","610003106","2018/06/25 14:59:59","1","100074","10003","0","0","0","90","0","-260","0","0","bgm_M41","ランドソル郊外 1-6","10003106","9","100074","0","0","bgm_M41","6","0","0","1","bgm_M41"
"610003122","100113","bgm_M41","0","2018/05/31 12:00:00","0","100040","0","100112","9","10003101","0","9","135","bgm_M41","bgm_M41","25","610003107","2018/06/25 14:59:59","1","100111","10003","0","0","0","90","0","-180","0","0","bgm_M41","ランドソル郊外 1-7","10003107","9","100111","0","0","bgm_M41","7","0","0","1","bgm_M41"
"610003121","100079","bgm_M41","0","2018/05/31 12:00:00","0","100010","0","100078","9","10003101","0","9","135","bgm_M41","bgm_M41","-110","610003108","2018/06/25 14:59:59","1","100077","10003","0","0","0","90","0","-75","0","0","bgm_M41","ランドソル郊外 1-8","10003108","9","100077","0","0","bgm_M41","8","0","0","1","bgm_M41"
"610003121","100053","bgm_M41","0","2018/05/31 12:00:00","0","100080","0","100052","9","10003101","0","9","135","bgm_M41","bgm_M41","-50","610003109","2018/06/25 14:59:59","1","100051","10003","0","0","0","90","0","50","0","0","bgm_M41","ランドソル郊外 1-9","10003109","9","100051","0","0","bgm_M41","9","0","0","1","bgm_M41"
"610003121","100053","bgm_M41","0","2018/05/31 12:00:00","0","100080","0","100052","9","10003101","0","9","135","bgm_M41","bgm_M41","20","610003110","2018/06/25 14:59:59","1","100051","10003","0","0","0","90","0","180","0","0","bgm_M41","ランドソル郊外 1-10","10003110","9","100051","0","0","bgm_M41","10","0","0","1","bgm_M41"
"610003121","100033","bgm_M41","0","2018/05/31 12:00:00","0","100050","0","100032","10","10003101","0","10","150","bgm_M41","bgm_M41","-100","610003111","2018/06/25 14:59:59","1","100031","10003","0","0","0","90","0","270","0","0","bgm_M41","ランドソル郊外 1-11","10003111","10","100031","0","0","bgm_M41","11","0","0","1","bgm_M41"
"610003121","100153","bgm_M41","0","2018/05/31 12:00:00","0","100120","0","100152","10","10003101","0","10","150","bgm_M41","bgm_M41","40","610003112","2018/06/25 14:59:59","1","100151","10003","0","0","0","90","0","390","0","0","bgm_M41","ランドソル郊外 1-12","10003112","10","100151","0","0","bgm_M41","12","0","0","1","bgm_M41"
"610003121","100013","bgm_M41","0","2018/05/31 12:00:00","0","100020","0","100012","10","10003101","0","10","150","bgm_M41","bgm_M41","-110","610003113","2018/06/25 14:59:59","1","100011","10003","0","0","0","90","0","490","0","0","bgm_M41","ランドソル郊外 1-13","10003113","10","100011","0","0","bgm_M41","13","0","0","1","bgm_M41"
"610003121","100016","bgm_M41","0","2018/05/31 12:00:00","0","100020","0","100015","10","10003101","0","10","150","bgm_M41","bgm_M41","40","610003114","2018/06/25 14:59:59","1","100014","10003","0","0","0","90","0","570","0","0","bgm_M41","ランドソル郊外 1-14","10003114","10","100014","0","0","bgm_M41","14","0","0","1","bgm_M41"
"610003123","100019","bgm_M41","0","2018/05/31 12:00:00","0","100020","0","100018","10","10003101","0","10","150","bgm_M41","bgm_M41","-80","610003115","2018/06/25 14:59:59","1","100017","10003","0","0","0","90","0","670","0","0","bgm_M41","ランドソル郊外 1-15","10003115","10","100017","0","0","bgm_M41","15","0","0","1","bgm_M41"
"610003121","100793","bgm_M41","2","2018/05/31 12:00:00","0","100120","0","100792","16","10003201","0","16","240","bgm_M41","bgm_M41","-10","610003116","2018/06/25 14:59:59","2","100791","10003","0","0","0","90","28","-450","1","3","bgm_M41","ランドソル郊外 1-1","10003201","16","100791","31010","0","bgm_M41","16","0","0","1","bgm_M41"
"610003121","100773","bgm_M41","2","2018/05/31 12:00:00","0","100040","0","100772","16","10003201","0","16","240","bgm_M41","bgm_M41","-100","610003117","2018/06/25 14:59:59","2","100771","10003","0","0","0","90","28","-250","1","3","bgm_M41","ランドソル郊外 1-2","10003202","16","100771","31017","0","bgm_M41","17","0","0","1","bgm_M41"
"610003121","100759","bgm_M41","2","2018/05/31 12:00:00","0","100050","0","100758","18","10003201","0","18","270","bgm_M41","bgm_M41","20","610003118","2018/06/25 14:59:59","2","100757","10003","0","0","0","90","29","-50","1","3","bgm_M41","ランドソル郊外 1-3","10003203","18","100757","31010","0","bgm_M41","18","0","0","1","bgm_M41"
"610003121","100363","bgm_M41","2","2018/05/31 12:00:00","0","100020","0","100362","18","10003201","0","18","270","bgm_M41","bgm_M41","-110","610003119","2018/06/25 14:59:59","2","100361","10003","0","0","0","90","29","120","1","3","bgm_M41","ランドソル郊外 1-4","10003204","18","100361","31017","0","bgm_M41","19","0","0","1","bgm_M41"
"610003121","100366","bgm_M41","2","2018/05/31 12:00:00","0","100020","0","100365","20","10003201","0","20","300","bgm_M41","bgm_M41","-10","610003120","2018/06/25 14:59:59","2","100364","10003","0","0","0","90","30","290","1","3","bgm_M41","ランドソル郊外 1-5","10003205","20","100364","31010","0","bgm_M41","20","0","0","1","bgm_M41"
"610004121","100203","bgm_M41","0","2018/06/30 12:00:00","0","100110","0","100202","8","10004101","0","8","120","bgm_M41","bgm_M41","-70","610004101","2018/07/25 14:59:59","1","100201","10004","0","0","0","90","0","-820","0","0","bgm_M41","タパスビーチ周辺 1-1","10004101","8","100201","0","0","bgm_M41","1","0","0","1","bgm_M41"
"610004121","100203","bgm_M41","0","2018/06/30 12:00:00","0","100110","0","100202","8","10004101","0","8","120","bgm_M41","bgm_M41","50","610004102","2018/07/25 14:59:59","1","100201","10004","0","0","0","90","0","-700","0","0","bgm_M41","タパスビーチ周辺 1-2","10004102","8","100201","0","0","bgm_M41","2","0","0","1","bgm_M41"
