bf0a1246397b8d9951609c775fcd61bf24211e2fd1ce3394cb8d66d25b3d30e4,52f043633ca2ffb0b175eb147c2ed01cb47bec0d530d2b23adfd528d091fec43,5878eb93071de29cb614139a38f8e140c468d8000a567164a8213dbaf5322c97,9e606cb53171cd7d7de04376f7180e43a9e0182f48e59a62419f20af13ade6d8,063e88eee110659de2a5bb2ecd0e32d40c7f03bde1aa6b23c4338eaa6e99937e,fa87895fac980c2647380421ce6d3c05d2dc33e3049fe0a9a1f1dd748142126b,c6687bbf27e6d0b96a49ecc303c1cfb4b4972531ddf73cbd916e8f7763e7bcce,031f60285c5ab9feddfae345347959b3a6935e80748a77f88e15fe6dc03a9efd,f3686e2d6d09610e919fd8ade84b12d54da92e24eadfefbafc8a366a77a188d4,b06f55bb79aa99a658cd4fc14d71773ae252a94a180c7d4c115f01f883e5c828,d8fc9d36edbcb8b73eea833af2f65170641d3e4df47b87f4baabd1b6ea23674b,e031b3afbfc26d003ec767a41a9898430e58489384d528969e4e3ec2b7e66081,95c57580a1b664039dcc84d3ecc3b7e7e3673db06618cf59fc274d69ccddfec1,71a9c3b436acbb77d41420769130ec6c24c7d537075cf7974d1fd8c79f93686d,3b209e01e2493dbfd32be6d63c3d8f414931cafd8d8ca171f6a9255db6459b6c,ad3b3d4da936bf0d58dcc06fb993903995861c981261312d465fc5346f216e9f,06474d1ef797dce08327af803fe5840c7e8e8163019922b109bdbc87f721ce41,ff70f7313ea5ae9d96b6efc0a090f01b5faa93cec8ca198437dfcc11d3825551,d4e411a2789103218ba378bcf72ede1ce2db496a4a237943c925c9459fd7217a,a9e5aeee2c3af596271154968a08c95c6a35af423f802b54c5e9a1015fb33467
"バトルマス（NORMAL）","770111401","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770111501","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770111601","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770111701","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","1.2","-100","0","0.8","225"
"バトルマス（NORMAL）","770111801","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","1","-100","0","0.8","225"
"バトルマス（NORMAL）","770111901","0","-225","-450","103123","1","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770112001","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770112101","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770112201","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770112301","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770112401","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770112501","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770112601","0","-225","-450","103123","1","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770112701","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770112801","0","-225","-450","103123","0.8","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770112901","0","-225","-450","103123","1.2","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770113001","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770113101","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770113201","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","1","225"
"バトルマス（NORMAL）","770113301","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770113401","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","1","225"
"バトルマス（NORMAL）","770113501","0","-225","-450","103123","0.8","0","0","1","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770113601","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770113701","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770113801","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770113901","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770114001","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770114101","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770114201","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770114301","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770114401","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770114501","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770114601","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770114701","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770114801","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770120101","-1","0","0","101201","1.2","0","0","0.8","0.8","0","0","101201","-10","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770120201","-1","0","0","81003801","1.6","0","0","0.8","0.8","0","0","81003801","-20","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770120301","-1","0","0","81000506","1.4","0","0","0.8","0.8","0","0","81000506","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770120401","-1","0","5","81003301","1.1","0","0","0.8","0.8","0","0","81003301","-20","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770120501","-1","0","-140","81005602","1.8","0","0","0.8","0.8","0","0","81005602","140","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770120601","-1","0","5","100198","1.2","0","0","0.8","0.8","0","0","100198","10","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770120701","0","-200","-400","103123","1","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770120801","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770120901","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770121001","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770121101","0","-200","-400","103123","1","0","0","0.8","1","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770121201","0","-200","-400","103123","1","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（NORMAL）","770210101","300","0","-300","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770210201","300","0","-300","103123","0.8","0","0","0.8","0.8","0","0","103121","0","1","-100","0","0.8","0"
"バトルマス（NORMAL）","770210301","300","0","-300","103123","1","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770210401","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770210501","150","-150","-450","103123","0.8","0","0","0.8","0.8","0","0","103121","0","1","-100","0","0.8","450"
"バトルマス（NORMAL）","770210601","150","-150","-450","103123","0.8","0","0","0.8","1.2","0","0","103121","0","1","-100","0","0.8","450"
"バトルマス（NORMAL）","770210701","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","1","-100","0","1","450"
"バトルマス（NORMAL）","770210801","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770210901","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770211001","150","-150","-450","103123","1.2","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770211101","150","-150","-450","103123","1","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770211201","150","-150","-450","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770211301","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","1.2","-100","0","0.8","225"
"バトルマス（NORMAL）","770211401","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770211501","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770211601","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770211701","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","1.2","-100","0","0.8","225"
"バトルマス（NORMAL）","770211801","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","1","-100","0","0.8","225"
"バトルマス（NORMAL）","770211901","0","-225","-450","103123","1","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770212001","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770212101","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770212201","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770212301","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770212401","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770212501","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770212601","0","-225","-450","103123","1","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770212701","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770212801","0","-225","-450","103123","0.8","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770212901","0","-225","-450","103123","1.2","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770213001","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770213101","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770213201","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","1","225"
"バトルマス（NORMAL）","770213301","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770213401","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","1","225"
"バトルマス（NORMAL）","770213501","0","-225","-450","103123","0.8","0","0","1","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770213601","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770213701","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770213801","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770213901","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770214001","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770214101","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770214201","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770214301","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770214401","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770214501","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770214601","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770214701","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770214801","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770220101","-1","0","0","101201","1.2","0","0","0.8","0.8","0","0","101201","-10","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770220201","-1","0","0","81003801","1.6","0","0","0.8","0.8","0","0","81003801","-20","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770220301","-1","0","0","81000506","1.4","0","0","0.8","0.8","0","0","81000506","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770220401","-1","0","5","81003301","1.1","0","0","0.8","0.8","0","0","81003301","-20","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770220501","-1","0","-140","81005602","1.8","0","0","0.8","0.8","0","0","81005602","140","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770220601","-1","0","5","100198","1.2","0","0","0.8","0.8","0","0","100198","10","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770220701","0","-200","-400","103123","1","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770220801","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770220901","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770221001","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770221101","0","-200","-400","103123","1","0","0","0.8","1","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770221201","0","-200","-400","103123","1","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（NORMAL）","770310101","-1","0","-300","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770310201","300","0","-300","103123","0.8","0","0","0.8","0.8","0","0","103121","0","1","-100","0","0.8","0"
"バトルマス（NORMAL）","770310301","300","0","-300","103123","1","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770310401","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770310501","150","-150","-450","103123","0.8","0","0","0.8","0.8","0","0","103121","0","1","-100","0","0.8","450"
"バトルマス（NORMAL）","770310601","150","-150","-450","103123","0.8","0","0","0.8","1.2","0","0","103121","0","1","-100","0","0.8","450"
"バトルマス（NORMAL）","770310701","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","1","-100","0","1","450"
"バトルマス（NORMAL）","770310801","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770310901","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770311001","150","-150","-450","103123","1.2","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770311101","150","-150","-450","103123","1","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770311201","150","-150","-450","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770311301","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","1.2","-100","0","0.8","225"
"バトルマス（NORMAL）","770311401","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770311501","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770311601","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770311701","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","1.2","-100","0","0.8","225"
"バトルマス（NORMAL）","770311801","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","1","-100","0","0.8","225"
"バトルマス（NORMAL）","770311901","0","-225","-450","103123","1","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770312001","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770312101","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770312201","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770312301","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770312401","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770312501","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770312601","0","-225","-450","103123","1","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770312701","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770312801","0","-225","-450","103123","0.8","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770312901","0","-225","-450","103123","1.2","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770313001","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770313101","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770313201","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","1","225"
"バトルマス（NORMAL）","770313301","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770313401","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","1","225"
"バトルマス（NORMAL）","770313501","0","-225","-450","103123","0.8","0","0","1","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770313601","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770313701","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770313801","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770313901","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770314001","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770314101","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770314201","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770314301","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770314401","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770314501","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770314601","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770314701","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770314801","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770320101","-1","0","0","101201","1.2","0","0","0.8","0.8","0","0","101201","-10","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770320201","-1","0","0","81003801","1.6","0","0","0.8","0.8","0","0","81003801","-20","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770320301","-1","0","0","81000506","1.4","0","0","0.8","0.8","0","0","81000506","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770320401","-1","0","5","81003301","1.1","0","0","0.8","0.8","0","0","81003301","-20","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770320501","-1","0","-140","81005602","1.8","0","0","0.8","0.8","0","0","81005602","140","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770320601","-1","0","5","100198","1.2","0","0","0.8","0.8","0","0","100198","10","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770320701","0","-200","-400","103123","1","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770320801","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770320901","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770321001","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770321101","0","-200","-400","103123","1","0","0","0.8","1","0","400","103121","0","0.8","-100","0","0.8","200"
