318d0e5f44452b613a6ee960a33678467594e5bb094a64661e6797f97016984d,51e09af691fd75d820eb6ecb42ca1bdd6b5847aa3ad1e524e92c6d354706b8c2,c152d6d1ca01e3f5525fea2b9a24fc728b1463052b80e5c3abade379454a3691,ce1e1f749099bf37c7b499df1b19cac8b4ce8c7335b54e7b56a32c5103ba902f,5a38960553731a3e326723f20a7a34806ef28f88dee2c2bd9b0e65fa8cfd9502,def50ff5d3dec2ca328b64efa992e9de068e0109a1c16e918d80ae3ff95027f0,bcfa56f572dda00da647840198b22a368f1b34baf09c1666284e3f9abd6358a2,f930b10af31369bf03b3c9ba99611ba2bf1c26c2c6519b144363bfdf87aaeb80,a7e0678516989d28712e3bccc0998d1aedcaecb188e6704c8b25320096253055,d067a0638bc8daf215ba6ac491ce645eeed66c8ddab8fa958af2f575a70a59dc,6a17a92db3d4320c0935cb9acb874f4ce5394a1fbeb253efa6e3e7d87107a722,437bba9a2ef6240349a1a9283883e2c4e60bc8905af0f16ad3be1c7a4dc76b6a,304c863b33347c7d92a043db05dd24706eaf5e1f1de0434eedcfc09fa4d1a4ec,18cabab40b77b17b4e9cbf3886eb0f8006c26a2bf4273178cf56ebf048bc1657,ba7b12b8b68ae2ab30a7c162ab8d04f6604ddfdc2f9fcd3e56c4a38d45b00652
"401705205","0","0","0","0","0","0","0","9","401705214","1","0","0","0","401705205"
"401705206","0","0","0","0","0","0","0","9","401705215","1","0","0","0","401705206"
"401705207","0","0","0","0","0","0","0","9","401705216","1","0","0","0","401705207"
"401705301","0","0","0","0","0","0","0","9","401705312","1","0","0","0","401705301"
"401705302","0","0","0","0","0","0","0","9","401705313","1","0","0","0","401705302"
"401705305","0","0","0","0","0","0","0","9","401705314","1","0","0","0","401705305"
"401705306","0","0","0","0","0","0","0","9","401705315","1","0","0","0","401705306"
"401705307","0","0","0","0","0","0","0","9","401705316","1","0","0","0","401705307"
"401705401","0","0","0","0","0","0","0","9","401705412","1","0","0","0","401705401"
"401705402","0","0","0","0","0","0","0","9","401705413","1","0","0","0","401705402"
"401705405","0","0","0","0","0","0","0","9","401705414","1","0","0","0","401705405"
"401705406","0","0","0","0","0","0","0","9","401705415","1","0","0","0","401705406"
"401705407","0","0","0","0","0","0","0","9","401705416","1","0","0","0","401705407"
"401705501","0","0","0","0","0","0","0","9","401705512","1","0","0","0","401705501"
"401705502","0","0","0","0","0","0","0","9","401705513","1","0","0","0","401705502"
"401705505","0","0","0","0","0","0","0","9","401705514","1","0","0","0","401705505"
"401705506","0","0","0","0","0","0","0","9","401705515","1","0","0","0","401705506"
"401705507","0","0","0","0","0","0","0","9","401705516","1","0","0","0","401705507"
"401705601","0","0","0","0","0","0","0","9","401705612","1","0","0","0","401705601"
"401705602","0","0","0","0","0","0","0","9","401705613","1","0","0","0","401705602"
"401705605","0","0","0","0","0","0","0","9","401705614","1","0","0","0","401705605"
"401705606","0","0","0","0","0","0","0","9","401705615","1","0","0","0","401705606"
"401705607","0","0","0","0","0","0","0","9","401705616","1","0","0","0","401705607"
"401705701","0","0","0","0","0","0","0","9","401705712","1","0","0","0","401705701"
"401705702","0","0","0","0","0","0","0","9","401705713","1","0","0","0","401705702"
"401705705","0","0","0","0","0","0","0","9","401705714","1","0","0","0","401705705"
"401705706","0","0","0","0","0","0","0","9","401705715","1","0","0","0","401705706"
"401705707","0","0","0","0","0","0","0","9","401705716","1","0","0","0","401705707"
"401706101","0","0","0","0","0","0","0","9","401706109","1","0","0","0","401706101"
"401706102","0","0","0","0","0","0","0","9","401706110","1","0","0","0","401706102"
"401706103","0","0","0","0","0","0","0","9","401706111","1","0","0","0","401706103"
"401706104","0","0","0","0","0","0","0","9","401706112","1","0","0","0","401706104"
"401706108","0","0","0","0","0","0","0","9","401706113","1","0","0","0","401706108"
"401706201","0","0","0","0","0","0","0","9","401706209","1","0","0","0","401706201"
"401706202","0","0","0","0","0","0","0","9","401706210","1","0","0","0","401706202"
"401706203","0","0","0","0","0","0","0","9","401706211","1","0","0","0","401706203"
"401706204","0","0","0","0","0","0","0","9","401706212","1","0","0","0","401706204"
"401706208","0","0","0","0","0","0","0","9","401706213","1","0","0","0","401706208"
"401706301","0","0","0","0","0","0","0","9","401706309","1","0","0","0","401706301"
"401706302","0","0","0","0","0","0","0","9","401706310","1","0","0","0","401706302"
"401706303","0","0","0","0","0","0","0","9","401706311","1","0","0","0","401706303"
"401706304","0","0","0","0","0","0","0","9","401706312","1","0","0","0","401706304"
"401706308","0","0","0","0","0","0","0","9","401706313","1","0","0","0","401706308"
"401706401","0","0","0","0","0","0","0","9","401706409","1","0","0","0","401706401"
"401706402","0","0","0","0","0","0","0","9","401706410","1","0","0","0","401706402"
"401706403","0","0","0","0","0","0","0","9","401706411","1","0","0","0","401706403"
"401706404","0","0","0","0","0","0","0","9","401706412","1","0","0","0","401706404"
"401706408","0","0","0","0","0","0","0","9","401706413","1","0","0","0","401706408"
"401706501","0","0","0","0","0","0","0","9","401706509","1","0","0","0","401706501"
"401706502","0","0","0","0","0","0","0","9","401706510","1","0","0","0","401706502"
"401706503","0","0","0","0","0","0","0","9","401706511","1","0","0","0","401706503"
"401706504","0","0","0","0","0","0","0","9","401706512","1","0","0","0","401706504"
"401706508","0","0","0","0","0","0","0","9","401706513","1","0","0","0","401706508"
"401706601","0","0","0","0","0","0","0","9","401706609","1","0","0","0","401706601"
"401706602","0","0","0","0","0","0","0","9","401706610","1","0","0","0","401706602"
"401706603","0","0","0","0","0","0","0","9","401706611","1","0","0","0","401706603"
"401706604","0","0","0","0","0","0","0","9","401706612","1","0","0","0","401706604"
"401706608","0","0","0","0","0","0","0","9","401706613","1","0","0","0","401706608"
"401706701","0","0","0","0","0","0","0","9","401706709","1","0","0","0","401706701"
"401706702","0","0","0","0","0","0","0","9","401706710","1","0","0","0","401706702"
"401706703","0","0","0","0","0","0","0","9","401706711","1","0","0","0","401706703"
"401706704","0","0","0","0","0","0","0","9","401706712","1","0","0","0","401706704"
"401706708","0","0","0","0","0","0","0","9","401706713","1","0","0","0","401706708"
"401707101","0","0","0","0","0","0","0","9","401707109","4","0","0","0","401707101"
"401707102","0","0","0","0","0","0","0","9","401707110","4","0","0","0","401707102"
"401707103","0","0","0","0","0","0","0","9","401707111","4","0","0","0","401707103"
"401707104","0","0","0","0","0","0","0","9","401707112","4","0","0","0","401707104"
"401707105","0","0","0","0","0","0","0","9","401707113","4","0","0","0","401707105"
"401707201","0","0","0","0","0","0","0","9","401707209","4","0","0","0","401707201"
"401707202","0","0","0","0","0","0","0","9","401707210","4","0","0","0","401707202"
"401707203","0","0","0","0","0","0","0","9","401707211","4","0","0","0","401707203"
"401707204","0","0","0","0","0","0","0","9","401707212","4","0","0","0","401707204"
"401707205","0","0","0","0","0","0","0","9","401707213","4","0","0","0","401707205"
"401707301","0","0","0","0","0","0","0","9","401707309","4","0","0","0","401707301"
"401707302","0","0","0","0","0","0","0","9","401707310","4","0","0","0","401707302"
"401707303","0","0","0","0","0","0","0","9","401707311","4","0","0","0","401707303"
"401707304","0","0","0","0","0","0","0","9","401707312","4","0","0","0","401707304"
"401707305","0","0","0","0","0","0","0","9","401707313","4","0","0","0","401707305"
"401707401","0","0","0","0","0","0","0","9","401707409","4","0","0","0","401707401"
"401707402","0","0","0","0","0","0","0","9","401707410","4","0","0","0","401707402"
"401707403","0","0","0","0","0","0","0","9","401707411","4","0","0","0","401707403"
"401707404","0","0","0","0","0","0","0","9","401707412","4","0","0","0","401707404"
"401707405","0","0","0","0","0","0","0","9","401707413","4","0","0","0","401707405"
"401707501","0","0","0","0","0","0","0","9","401707509","4","0","0","0","401707501"
"401707502","0","0","0","0","0","0","0","9","401707510","4","0","0","0","401707502"
"401707503","0","0","0","0","0","0","0","9","401707511","4","0","0","0","401707503"
"401707504","0","0","0","0","0","0","0","9","401707512","4","0","0","0","401707504"
"401707505","0","0","0","0","0","0","0","9","401707513","4","0","0","0","401707505"
"401707601","0","0","0","0","0","0","0","9","401707609","4","0","0","0","401707601"
"401707602","0","0","0","0","0","0","0","9","401707610","4","0","0","0","401707602"
"401707603","0","0","0","0","0","0","0","9","401707611","4","0","0","0","401707603"
"401707604","0","0","0","0","0","0","0","9","401707612","4","0","0","0","401707604"
"401707605","0","0","0","0","0","0","0","9","401707613","4","0","0","0","401707605"
"401707701","0","0","0","0","0","0","0","9","401707709","4","0","0","0","401707701"
"401707702","0","0","0","0","0","0","0","9","401707710","4","0","0","0","401707702"
"401707703","0","0","0","0","0","0","0","9","401707711","4","0","0","0","401707703"
"401707704","0","0","0","0","0","0","0","9","401707712","4","0","0","0","401707704"
"401707705","0","0","0","0","0","0","0","9","401707713","4","0","0","0","401707705"
"401708101","0","0","0","0","0","0","0","9","401708109","4","0","0","0","401708101"
"401708102","0","0","0","0","0","0","0","9","401708110","4","0","0","0","401708102"
"401708106","0","0","0","0","0","0","0","9","401708111","4","0","0","0","401708106"
"401708107","0","0","0","0","0","0","0","9","401708112","4","0","0","0","401708107"
"401708108","0","0","0","0","0","0","0","9","401708113","4","0","0","0","401708108"
"401708201","0","0","0","0","0","0","0","9","401708209","4","0","0","0","401708201"
"401708202","0","0","0","0","0","0","0","9","401708210","4","0","0","0","401708202"
"401708206","0","0","0","0","0","0","0","9","401708211","4","0","0","0","401708206"
"401708207","0","0","0","0","0","0","0","9","401708212","4","0","0","0","401708207"
"401708208","0","0","0","0","0","0","0","9","401708213","4","0","0","0","401708208"
"401708301","0","0","0","0","0","0","0","9","401708309","4","0","0","0","401708301"
"401708302","0","0","0","0","0","0","0","9","401708310","4","0","0","0","401708302"
"401708306","0","0","0","0","0","0","0","9","401708311","4","0","0","0","401708306"
"401708307","0","0","0","0","0","0","0","9","401708312","4","0","0","0","401708307"
"401708308","0","0","0","0","0","0","0","9","401708313","4","0","0","0","401708308"
"401708401","0","0","0","0","0","0","0","9","401708411","4","0","0","0","401708401"
"401708402","0","0","0","0","0","0","0","9","401708412","4","0","0","0","401708402"
"401708406","0","0","0","0","0","0","0","9","401708413","4","0","0","0","401708406"
"401708407","0","0","0","0","0","0","0","9","401708414","4","0","0","0","401708407"
"401708408","0","0","0","0","0","0","0","9","401708415","4","0","0","0","401708408"
"401708501","0","0","0","0","0","0","0","9","401708509","4","0","0","0","401708501"
"401708502","0","0","0","0","0","0","0","9","401708510","4","0","0","0","401708502"
"401708506","0","0","0","0","0","0","0","9","401708511","4","0","0","0","401708506"
"401708507","0","0","0","0","0","0","0","9","401708512","4","0","0","0","401708507"
"401708508","0","0","0","0","0","0","0","9","401708513","4","0","0","0","401708508"
"401708601","0","0","0","0","0","0","0","9","401708609","4","0","0","0","401708601"
"401708602","0","0","0","0","0","0","0","9","401708610","4","0","0","0","401708602"
"401708606","0","0","0","0","0","0","0","9","401708611","4","0","0","0","401708606"
"401708607","0","0","0","0","0","0","0","9","401708612","4","0","0","0","401708607"
"401708608","0","0","0","0","0","0","0","9","401708613","4","0","0","0","401708608"
"401708701","0","0","0","0","0","0","0","9","401708709","4","0","0","0","401708701"
"401708702","0","0","0","0","0","0","0","9","401708710","4","0","0","0","401708702"
"401708706","0","0","0","0","0","0","0","9","401708711","4","0","0","0","401708706"
"401708707","0","0","0","0","0","0","0","9","401708712","4","0","0","0","401708707"
"401708708","0","0","0","0","0","0","0","9","401708713","4","0","0","0","401708708"
"401709101","0","0","0","0","0","0","0","9","401709109","4","0","0","0","401709101"
"401709102","0","0","0","0","0","0","0","9","401709110","4","0","0","0","401709102"
"401709103","0","0","0","0","0","0","0","9","401709111","4","0","0","0","401709103"
"401709104","0","0","0","0","0","0","0","9","401709112","4","0","0","0","401709104"
"401709105","0","0","0","0","0","0","0","9","401709113","4","0","0","0","401709105"
"401709201","0","0","0","0","0","0","0","9","401709209","4","0","0","0","401709201"
"401709202","0","0","0","0","0","0","0","9","401709210","4","0","0","0","401709202"
"401709203","0","0","0","0","0","0","0","9","401709211","4","0","0","0","401709203"
"401709204","0","0","0","0","0","0","0","9","401709212","4","0","0","0","401709204"
"401709205","0","0","0","0","0","0","0","9","401709213","4","0","0","0","401709205"
"401709301","0","0","0","0","0","0","0","9","401709309","4","0","0","0","401709301"
"401709302","0","0","0","0","0","0","0","9","401709310","4","0","0","0","401709302"
"401709303","0","0","0","0","0","0","0","9","401709311","4","0","0","0","401709303"
"401709304","0","0","0","0","0","0","0","9","401709312","4","0","0","0","401709304"
"401709305","0","0","0","0","0","0","0","9","401709313","4","0","0","0","401709305"
"401709401","0","0","0","0","0","0","0","9","401709409","4","0","0","0","401709401"
"401709402","0","0","0","0","0","0","0","9","401709410","4","0","0","0","401709402"
"401709403","0","0","0","0","0","0","0","9","401709411","4","0","0","0","401709403"
"401709404","0","0","0","0","0","0","0","9","401709412","4","0","0","0","401709404"
"401709405","0","0","0","0","0","0","0","9","401709413","4","0","0","0","401709405"
"401709501","0","0","0","0","0","0","0","9","401709509","4","0","0","0","401709501"
"401709502","0","0","0","0","0","0","0","9","401709510","4","0","0","0","401709502"
"401709503","0","0","0","0","0","0","0","9","401709511","4","0","0","0","401709503"
"401709504","0","0","0","0","0","0","0","9","401709512","4","0","0","0","401709504"
"401709505","0","0","0","0","0","0","0","9","401709513","4","0","0","0","401709505"
"401709601","0","0","0","0","0","0","0","9","401709609","4","0","0","0","401709601"
"401709602","0","0","0","0","0","0","0","9","401709610","4","0","0","0","401709602"
"401709603","0","0","0","0","0","0","0","9","401709611","4","0","0","0","401709603"
"401709604","0","0","0","0","0","0","0","9","401709612","4","0","0","0","401709604"
"401709605","0","0","0","0","0","0","0","9","401709613","4","0","0","0","401709605"
"401709701","0","0","0","0","0","0","0","9","401709709","4","0","0","0","401709701"
"401709702","0","0","0","0","0","0","0","9","401709710","4","0","0","0","401709702"
"401709703","0","0","0","0","0","0","0","9","401709711","4","0","0","0","401709703"
"401709704","0","0","0","0","0","0","0","9","401709712","4","0","0","0","401709704"
"401709705","0","0","0","0","0","0","0","9","401709713","4","0","0","0","401709705"
"401710101","0","0","0","0","0","0","0","9","401710108","4","0","0","0","401710101"
"401710102","0","0","0","0","0","0","0","9","401710109","4","0","0","0","401710102"
"401710105","0","0","0","0","0","0","0","9","401710110","4","0","0","0","401710105"
"401710106","0","0","0","0","0","0","0","9","401710111","4","0","0","0","401710106"
"401710107","0","0","0","0","0","0","0","9","401710112","4","0","0","0","401710107"
"401710201","0","0","0","0","0","0","0","9","401710208","4","0","0","0","401710201"
"401710202","0","0","0","0","0","0","0","9","401710209","4","0","0","0","401710202"
"401710205","0","0","0","0","0","0","0","9","401710210","4","0","0","0","401710205"
"401710206","0","0","0","0","0","0","0","9","401710211","4","0","0","0","401710206"
"401710207","0","0","0","0","0","0","0","9","401710212","4","0","0","0","401710207"
"401710301","0","0","0","0","0","0","0","9","401710311","4","0","0","0","401710301"
"401710302","0","0","0","0","0","0","0","9","401710312","4","0","0","0","401710302"
"401710305","0","0","0","0","0","0","0","9","401710313","4","0","0","0","401710305"
"401710306","0","0","0","0","0","0","0","9","401710314","4","0","0","0","401710306"
"401710307","0","0","0","0","0","0","0","9","401710315","4","0","0","0","401710307"
"401710401","0","0","0","0","0","0","0","9","401710411","4","0","0","0","401710401"
"401710402","0","0","0","0","0","0","0","9","401710412","4","0","0","0","401710402"
"401710405","0","0","0","0","0","0","0","9","401710413","4","0","0","0","401710405"
"401710406","0","0","0","0","0","0","0","9","401710414","4","0","0","0","401710406"
"401710407","0","0","0","0","0","0","0","9","401710415","4","0","0","0","401710407"
"401710501","0","0","0","0","0","0","0","9","401710508","4","0","0","0","401710501"
"401710502","0","0","0","0","0","0","0","9","401710509","4","0","0","0","401710502"
"401710505","0","0","0","0","0","0","0","9","401710510","4","0","0","0","401710505"
"401710506","0","0","0","0","0","0","0","9","401710511","4","0","0","0","401710506"
"401710507","0","0","0","0","0","0","0","9","401710512","4","0","0","0","401710507"
"401710601","0","0","0","0","0","0","0","9","401710608","4","0","0","0","401710601"
"401710602","0","0","0","0","0","0","0","9","401710609","4","0","0","0","401710602"
"401710605","0","0","0","0","0","0","0","9","401710610","4","0","0","0","401710605"
"401710606","0","0","0","0","0","0","0","9","401710611","4","0","0","0","401710606"
"401710607","0","0","0","0","0","0","0","9","401710612","4","0","0","0","401710607"
"401710701","0","0","0","0","0","0","0","9","401710711","4","0","0","0","401710701"
"401710702","0","0","0","0","0","0","0","9","401710712","4","0","0","0","401710702"
"401710705","0","0","0","0","0","0","0","9","401710713","4","0","0","0","401710705"
"401710706","0","0","0","0","0","0","0","9","401710714","4","0","0","0","401710706"
"401710707","0","0","0","0","0","0","0","9","401710715","4","0","0","0","401710707"
"401711101","0","0","0","0","0","0","0","9","401711111","4","0","0","0","401711101"
"401711105","0","0","0","0","0","0","0","9","401711112","4","0","0","0","401711105"
"401711106","0","0","0","0","0","0","0","9","401711113","4","0","0","0","401711106"
"401711107","0","0","0","0","0","0","0","9","401711114","4","0","0","0","401711107"
"401711108","0","0","0","0","0","0","0","9","401711115","4","0","0","0","401711108"
"401711201","0","0","0","0","0","0","0","9","401711211","4","0","0","0","401711201"
"401711205","0","0","0","0","0","0","0","9","401711212","4","0","0","0","401711205"
