a3688d6e9867f8bd2b39a380233c68e44cafb98ebf87e9b500d3ba098a5933f3,c52ffebb5860a972e66aea8a1dfd458e1a40023424456f9598b843a95390df08,794751bc0f43f7882d1d60858536b1f426db62635a05c3ba714e8f1d536e7d65,423f64a14608e7f75925cc1cec6916d547a91b702ea317fa5b50b49ac160720c,2c646dd59ee7767f8b0f258bdbf19939d1c73072e14707dcc7c8829c014ed909,7e48c3e37fadc9dfd7d04ce24ad91dec0708a673cf239d7dcb1f179517d2903f,efb2530e96917bc85447fb7f70af9f73d58dfb34cc20917e697fad0098b4ff5b,2930867c3dbf41cf26ddb39278591afb2ca8b3d0d3b92afb0c318028374a6260,d7c339b97cfede9a8d54af70f6afd6e3b534a9b009c42c81d984f59c6311fdf3,648e2a72a3a181dcd13aa03db72a68266260e6fd75ec0b375d3232c8b416ca35,bcda273a7b42b349881b999d4a845987569bd804418c31b97d30dd0fa86cd287,31448fde7928f0e07338f1dc80478b3c2c05a95f283acbc65e7d89b835d8f8d6,aecb065fd2f576d55f9399da5217c6a017ee6671d438aae023060d95ea33aa3c,208232a69279e8373ed07c39b6fc7b7784d501b0e26042dbd946fd62b4d7172e,b67dcc4cbdb9e6093565543c6cf635b64d9f66208588bbca0774baf353adea56
"0","1","201","100","2011","2022/03/06 5:00:00","0","100","0","2012","0","1","2816","20","2013"
"0","1","211","100","2111","2022/03/07 5:00:00","0","15","0","2112","0","1","2816","21","2113"
"0","1","221","100","2211","2022/03/08 5:00:00","0","-25","0","2212","0","1","2816","22","2213"
"0","1","231","100","2311","2022/03/09 5:00:00","0","-66","0","2312","0","1","2816","23","2313"
"0","1","241","100","2411","2022/03/10 5:00:00","0","-107","0","2412","0","1","2816","24","2413"
"0","1","251","100","2511","2022/03/11 5:00:00","0","-149","0","2512","0","1","2816","25","2513"
"0","1","261","100","2611","2022/03/12 5:00:00","0","-188","0","2612","0","1","2816","26","2613"
"0","1","271","100","2711","2022/03/13 5:00:00","0","-96","0","2712","0","1","2816","27","2713"
"0","1","281","100","2811","2022/03/14 5:00:00","0","-133","0","2812","0","1","2816","28","2813"
"0","1","291","100","2911","2022/03/15 5:00:00","0","-174","0","2912","0","1","2816","29","2913"
"0","1","301","100","3011","2022/03/16 5:00:00","0","-230","0","3012","0","1","2816","30","3013"
"0","1","311","100","3111","2022/03/17 5:00:00","0","-272","0","3112","0","1","2816","31","3113"
"0","1","321","100","3211","2022/03/18 5:00:00","0","-313","0","3212","0","1","2816","32","3213"
"0","1","331","100","3311","2022/03/19 5:00:00","0","-240","0","3312","0","1","2816","33","3313"
"0","1","341","100","3411","2022/03/20 5:00:00","0","-260","0","3412","0","1","2816","34","3413"
"0","1","351","100","3511","2022/03/21 5:00:00","0","-280","0","3512","0","1","2816","35","3513"
"0","1","361","100","3611","2022/03/22 5:00:00","0","-354","0","3612","0","1","2816","36","3613"
"0","1","371","100","3711","2022/03/23 5:00:00","0","-395","0","3712","0","1","2816","37","3713"
"0","1","381","100","3811","2022/03/24 5:00:00","0","-436","0","3812","0","1","2816","38","3813"
"0","1","391","100","3911","2022/03/25 5:00:00","0","-477","0","3912","0","1","2816","39","3913"
"0","1","401","100","4011","2022/03/26 5:00:00","0","-400","0","4012","0","1","2816","40","4013"
"0","1","411","100","4111","2022/03/27 5:00:00","0","-438","0","4112","0","1","2816","41","4113"
"0","1","421","100","4211","2022/03/28 5:00:00","0","0","0","4212","0","1","2816","42","4213"
"0","2","431","200","4311","2022/03/29 5:00:00","0","371","0","4312","0","2","2816","43","4313"
"0","2","441","200","4411","2022/03/30 5:00:00","0","343","0","4412","0","2","2816","44","4413"
"0","2","451","200","4511","2022/03/31 5:00:00","0","260","9105803","4512","105801","2","2816","45","4513"
"0","2","461","200","4611","2022/04/01 5:00:00","0","313","0","4612","0","2","2816","46","4613"
"0","2","471","200","4711","2022/04/02 5:00:00","0","285","0","4712","0","2","2816","47","4713"
"0","2","481","200","4811","2022/04/03 5:00:00","0","260","9102003","4812","102001","2","2816","48","4813"
"0","2","491","200","4911","2022/04/04 5:00:00","0","257","0","4912","0","2","2816","49","4913"
"0","2","501","200","5011","2022/04/05 5:00:00","0","173","9100203","5012","100201","2","2816","50","5013"
"0","2","511","200","5111","2022/04/06 5:00:00","0","227","0","5112","0","2","2816","51","5113"
"0","2","521","200","5211","2022/04/07 5:00:00","0","57","9105503","5212","105501","2","2816","52","5213"
"0","2","531","200","5311","2022/04/08 5:00:00","0","197","0","5312","0","2","2816","53","5313"
"0","2","541","200","5411","2022/04/09 5:00:00","0","169","0","5412","0","2","2816","54","5413"
"0","2","551","200","5511","2022/04/10 5:00:00","0","-55","9101603","5512","101601","2","2816","55","5513"
"0","2","561","200","5611","2022/04/11 5:00:00","0","141","0","5612","0","2","2816","56","5613"
"0","2","571","200","5711","2022/04/12 5:00:00","0","111","0","5712","0","2","2816","57","5713"
"0","2","581","200","5811","2022/04/13 5:00:00","0","81","0","5812","0","2","2816","58","5813"
"0","2","591","200","5911","2022/04/14 5:00:00","0","53","0","5912","0","2","2816","59","5913"
"0","2","601","200","6011","2022/04/15 5:00:00","0","-180","0","6012","0","2","2816","60","6013"
"0","2","611","200","6111","2022/04/16 5:00:00","0","-210","0","6112","0","2","2816","61","6113"
"0","2","621","200","6211","2022/04/17 5:00:00","0","-221","9106703","6212","106701","2","2816","62","6213"
"0","2","631","200","6311","2022/04/18 5:00:00","0","24","0","6312","0","2","2816","63","6313"
"0","2","641","200","6411","2022/04/19 5:00:00","0","-6","0","6412","0","2","2816","64","6413"
"0","2","651","200","6511","2022/04/20 5:00:00","0","-33","0","6512","0","2","2816","65","6513"
"0","2","661","200","6611","2022/04/21 5:00:00","0","-63","0","6612","0","2","2816","66","6613"
"0","2","671","200","6711","2022/04/22 5:00:00","0","-91","0","6712","0","2","2816","67","6713"
"0","2","681","200","6811","2022/04/23 5:00:00","0","-121","0","6812","0","2","2816","68","6813"
"0","2","691","200","6911","2022/04/24 5:00:00","0","-150","0","6912","0","2","2816","69","6913"
"0","2","701","200","7011","2022/04/25 5:00:00","0","-180","0","7012","0","2","2816","70","7013"
"0","2","711","200","7111","2022/04/26 5:00:00","0","-208","0","7112","0","2","2816","71","7113"
"0","2","721","200","7211","2022/04/27 5:00:00","0","-236","0","7212","0","2","2816","72","7213"
"0","2","731","200","7311","2022/04/28 5:00:00","0","-266","0","7312","0","2","2816","73","7313"
"0","2","741","200","7411","2022/04/29 5:00:00","0","-295","0","7412","0","2","2816","74","7413"
"1","2","751","200","7511","2022/04/30 5:00:00","0","-360","0","7512","0","2","2816","75","7513"
"0","1","761","100","7611","2022/05/01 5:00:00","0","344","0","7612","0","3","2816","76","7613"
"0","1","771","100","7711","2022/05/02 5:00:00","0","306","0","7712","0","3","2816","77","7713"
"0","1","781","100","7811","2022/05/03 5:00:00","0","390","0","7812","0","3","2816","78","7813"
"0","1","791","100","7911","2022/05/04 5:00:00","0","267","0","7912","0","3","2816","79","7913"
"0","1","801","100","8011","2022/05/05 5:00:00","0","254","9104403","8012","104401","3","2816","80","8013"
"0","1","811","100","8111","2022/05/06 5:00:00","0","230","0","8112","0","3","2816","81","8113"
"0","1","821","100","8211","2022/05/07 5:00:00","0","192","0","8212","0","3","2816","82","8213"
"0","1","831","100","8311","2022/05/08 5:00:00","0","284","0","8312","0","3","2816","83","8313"
"0","1","841","100","8411","2022/05/09 5:00:00","0","153","0","8412","0","3","2816","84","8413"
"0","1","851","100","8511","2022/05/10 5:00:00","0","0","9102303","8512","102301","3","2816","85","8513"
"0","1","861","100","8611","2022/05/11 5:00:00","0","-207","9105903","8612","105901","3","2816","86","8613"
"0","1","871","100","8711","2022/05/12 5:00:00","0","116","0","8712","0","3","2816","87","8713"
"0","1","881","100","8811","2022/05/13 5:00:00","0","78","0","8812","0","3","2816","88","8813"
"0","1","891","100","8911","2022/05/14 5:00:00","0","173","0","8912","0","3","2816","89","8913"
"0","1","901","100","9011","2022/05/15 5:00:00","0","145","0","9012","0","3","2816","90","9013"
"0","1","911","100","9111","2022/05/16 5:00:00","0","40","0","9112","0","3","2816","91","9113"
"0","1","921","100","9211","2022/05/17 5:00:00","0","0","0","9212","0","3","2816","92","9213"
"0","1","931","100","9311","2022/05/18 5:00:00","0","-36","0","9312","0","3","2816","93","9313"
"0","1","941","100","9411","2022/05/19 5:00:00","0","-75","0","9412","0","3","2816","94","9413"
"0","1","951","100","9511","2022/05/20 5:00:00","0","-111","0","9512","0","3","2816","95","9513"
"0","1","961","100","9611","2022/05/21 5:00:00","0","-113","0","9612","0","3","2816","96","9613"
"0","1","971","100","9711","2022/05/22 5:00:00","0","-150","0","9712","0","3","2816","97","9713"
"0","1","981","100","9811","2022/05/23 5:00:00","0","-226","0","9812","0","3","2816","98","9813"
"0","1","991","100","9911","2022/05/24 5:00:00","0","0","0","9912","0","3","2816","99","9913"
"0","1","1001","100","10011","2022/05/25 5:00:00","0","-70","0","10012","0","3","2816","100","10013"
"0","1","1011","100","10111","2022/05/26 5:00:00","0","-171","0","10112","0","3","2816","101","10113"
"0","1","1021","100","10211","2022/05/27 5:00:00","0","-263","0","10212","0","3","2816","102","10213"
"0","1","1031","100","10311","2022/05/28 5:00:00","0","-302","0","10312","0","3","2816","103","10313"
"0","1","1041","100","10411","2022/05/29 5:00:00","0","-245","0","10412","0","3","2816","104","10413"
"0","1","1051","100","10511","2022/05/30 5:00:00","0","-318","0","10512","0","3","2816","105","10513"
"1","1","1061","100","10611","2022/05/31 5:00:00","0","-348","0","10612","0","3","2816","106","10613"
"0","0","1071","300","10711","2022/06/01 5:00:00","0","328","0","10712","0","4","2816","107","10713"
"0","0","1081","300","10811","2022/06/02 5:00:00","0","287","0","10812","0","4","2816","108","10813"
"0","0","1091","300","10911","2022/06/03 5:00:00","0","220","9104203","10912","104201","4","2816","109","10913"
"0","0","1101","300","11011","2022/06/04 5:00:00","0","360","0","11012","0","4","2816","110","11013"
"0","0","1111","300","11111","2022/06/05 5:00:00","0","324","0","11112","0","4","2816","111","11113"
"0","0","1121","300","11211","2022/06/06 5:00:00","0","110","9104003","11212","104001","4","2816","112","11213"
"0","0","1131","300","11311","2022/06/07 5:00:00","0","246","0","11312","0","4","2816","113","11313"
"0","0","1141","300","11411","2022/06/08 5:00:00","0","205","0","11412","0","4","2816","114","11413"
"0","0","1151","300","11511","2022/06/09 5:00:00","0","-70","9102103","11512","102101","4","2816","115","11513"
"0","0","1161","300","11611","2022/06/10 5:00:00","0","334","0","11612","0","4","2816","116","11613"
"0","0","1171","300","11711","2022/06/11 5:00:00","0","280","0","11712","0","4","2816","117","11713"
"0","0","1181","300","11811","2022/06/12 5:00:00","0","164","0","11812","0","4","2816","118","11813"
"0","0","1191","300","11911","2022/06/13 5:00:00","0","123","0","11912","0","4","2816","119","11913"
"0","0","1201","300","12011","2022/06/14 5:00:00","0","82","0","12012","0","4","2816","120","12013"
"0","0","1211","300","12111","2022/06/15 5:00:00","0","122","0","12112","0","4","2816","121","12113"
"0","0","1221","300","12211","2022/06/16 5:00:00","0","92","0","12212","0","4","2816","122","12213"
"0","0","1231","300","12311","2022/06/17 5:00:00","0","-100","9106303","12312","106301","4","2816","123","12313"
"0","0","1241","300","12411","2022/06/18 5:00:00","0","41","0","12412","0","4","2816","124","12413"
"0","0","1251","300","12511","2022/06/19 5:00:00","0","0","0","12512","0","4","2816","125","12513"
"0","0","1261","300","12611","2022/06/20 5:00:00","0","70","0","12612","0","4","2816","126","12613"
"0","0","1271","300","12711","2022/06/21 5:00:00","0","31","0","12712","0","4","2816","127","12713"
"0","0","1281","300","12811","2022/06/22 5:00:00","0","-41","0","12812","0","4","2816","128","12813"
"0","0","1291","300","12911","2022/06/23 5:00:00","0","-82","0","12912","0","4","2816","129","12913"
"0","0","1301","300","13011","2022/06/24 5:00:00","0","-123","0","13012","0","4","2816","130","13013"
"0","0","1311","300","13111","2022/06/25 5:00:00","0","-180","9106503","13112","106501","4","2816","131","13113"
"0","0","1321","300","13211","2022/06/26 5:00:00","0","-164","0","13212","0","4","2816","132","13213"
"0","0","1331","300","13311","2022/06/27 5:00:00","0","-205","0","13312","0","4","2816","133","13313"
"0","0","1341","300","13411","2022/06/28 5:00:00","0","-246","0","13412","0","4","2816","134","13413"
"0","0","1351","300","13511","2022/06/29 5:00:00","0","-287","0","13512","0","4","2816","135","13513"
"1","0","1361","300","13611","2022/06/30 5:00:00","0","-370","0","13612","0","4","2816","136","13613"
"0","3","1371","400","13711","2022/07/01 5:00:00","0","357","0","13712","0","5","2816","137","13713"
"0","3","1381","400","13811","2022/07/02 5:00:00","0","319","0","13812","0","5","2816","138","13813"
"0","3","1391","400","13911","2022/07/03 5:00:00","0","330","0","13912","0","5","2816","139","13913"
"0","3","1401","400","14011","2022/07/04 5:00:00","0","305","0","14012","0","5","2816","140","14013"
"0","3","1411","400","14111","2022/07/05 5:00:00","0","310","9100903","14112","100901","5","2816","141","14113"
"0","3","1421","400","14211","2022/07/06 5:00:00","0","282","0","14212","0","5","2816","142","14213"
"0","3","1431","400","14311","2022/07/07 5:00:00","0","133","9101703","14312","101701","5","2816","143","14313"
"0","3","1441","400","14411","2022/07/08 5:00:00","0","246","0","14412","0","5","2816","144","14413"
"0","3","1451","400","14511","2022/07/09 5:00:00","0","209","0","14512","0","5","2816","145","14513"
"0","3","1461","400","14611","2022/07/10 5:00:00","0","172","0","14612","0","5","2816","146","14613"
"0","3","1471","400","14711","2022/07/11 5:00:00","0","129","9105603","14712","105601","5","2816","147","14713"
"0","3","1481","400","14811","2022/07/12 5:00:00","0","134","0","14812","0","5","2816","148","14813"
"0","3","1491","400","14911","2022/07/13 5:00:00","0","97","0","14912","0","5","2816","149","14913"
"0","3","1501","400","15011","2022/07/14 5:00:00","0","60","0","15012","0","5","2816","150","15013"
"0","3","1511","400","15111","2022/07/15 5:00:00","0","22","0","15112","0","5","2816","151","15113"
"0","3","1521","400","15211","2022/07/16 5:00:00","0","-12","0","15212","0","5","2816","152","15213"
"0","3","1531","400","15311","2022/07/17 5:00:00","0","-49","0","15312","0","5","2816","153","15313"
"0","3","1541","400","15411","2022/07/18 5:00:00","0","-86","0","15412","0","5","2816","154","15413"
"0","3","1551","400","15511","2022/07/19 5:00:00","0","-29","0","15512","0","5","2816","155","15513"
"0","3","1561","400","15611","2022/07/20 5:00:00","0","-55","0","15612","0","5","2816","156","15613"
"0","3","1571","400","15711","2022/07/21 5:00:00","0","-124","0","15712","0","5","2816","157","15713"
"0","3","1581","400","15811","2022/07/22 5:00:00","0","-161","0","15812","0","5","2816","158","15813"
"0","3","1591","400","15911","2022/07/23 5:00:00","0","-199","0","15912","0","5","2816","159","15913"
"0","3","1601","400","16011","2022/07/24 5:00:00","0","-235","0","16012","0","5","2816","160","16013"
"0","3","1611","400","16111","2022/07/25 5:00:00","0","0","9106803","16112","106801","5","2816","161","16113"
"0","3","1621","400","16211","2022/07/26 5:00:00","0","-272","0","16212","0","5","2816","162","16213"
"0","3","1631","400","16311","2022/07/27 5:00:00","0","-309","0","16312","0","5","2816","163","16313"
"0","3","1641","400","16411","2022/07/28 5:00:00","0","-172","9105303","16412","105301","5","2816","164","16413"
"0","3","1651","400","16511","2022/07/29 5:00:00","0","-299","0","16512","0","5","2816","165","16513"
"0","3","1661","400","16611","2022/07/30 5:00:00","0","-233","9102703","16612","102701","5","2816","166","16613"
"1","3","1671","400","16711","2022/07/31 5:00:00","0","-356","0","16712","0","5","2816","167","16713"
"0","3","1681","400","16811","2022/08/01 5:00:00","0","306","0","16812","0","6","2816","168","16813"
"0","3","1691","400","16911","2022/08/02 5:00:00","0","226","0","16912","0","6","2816","169","16913"
"0","3","1701","400","17011","2022/08/03 5:00:00","0","146","0","17012","0","6","2816","170","17013"
"0","3","1711","400","17111","2022/08/04 5:00:00","0","66","0","17112","0","6","2816","171","17113"
"0","3","1721","400","17211","2022/08/05 5:00:00","0","-14","0","17212","0","6","2816","172","17213"
"0","3","1731","400","17311","2022/08/06 5:00:00","0","-94","0","17312","0","6","2816","173","17313"
"0","3","1741","400","17411","2022/08/07 5:00:00","0","270","9110803","17412","110801","6","2816","174","17413"
"0","3","1751","400","17511","2022/08/08 5:00:00","0","-174","0","17512","0","6","2816","175","17513"
"0","3","1761","400","17611","2022/08/09 5:00:00","0","55","9104303","17612","104301","6","2816","176","17613"
"0","3","1771","400","17711","2022/08/10 5:00:00","0","50","9100403","17712","100401","6","2816","177","17713"
"0","3","1781","400","17811","2022/08/11 5:00:00","0","-120","9103703","17812","103701","6","2816","178","17813"
"0","3","1782","400","17821","2022/08/11 5:00:00","0","-210","9106103","17822","106101","6","2816","179","17823"
"0","3","1791","400","17911","2022/08/12 5:00:00","0","-254","0","17912","0","6","2816","180","17913"
"1","3","1801","400","18011","2022/08/13 5:00:00","0","-369","0","18012","0","6","2816","181","18013"
"0","3","1811","400","18111","2022/08/14 5:00:00","0","295","9101803","18112","101801","7","2816","182","18113"
"0","3","1821","400","18211","2022/08/15 5:00:00","0","326","0","18212","0","7","2816","183","18213"
"0","3","1831","400","18311","2022/08/16 5:00:00","0","271","0","18312","0","7","2816","184","18313"
"0","3","1841","400","18411","2022/08/17 5:00:00","0","216","0","18412","0","7","2816","185","18413"
"0","3","1851","400","18511","2022/08/18 5:00:00","0","161","0","18512","0","7","2816","186","18513"
"0","3","1861","400","18611","2022/08/19 5:00:00","0","106","0","18612","0","7","2816","187","18613"
"0","3","1871","400","18711","2022/08/20 5:00:00","0","51","0","18712","0","7","2816","188","18713"
"0","3","1881","400","18811","2022/08/21 5:00:00","0","150","9101303","18812","101301","7","2816","189","18813"
"0","3","1891","400","18911","2022/08/22 5:00:00","0","-4","0","18912","0","7","2816","190","18913"
"0","3","1901","400","19011","2022/08/23 5:00:00","0","-59","0","19012","0","7","2816","191","19013"
"0","3","1911","400","19111","2022/08/24 5:00:00","0","-114","0","19112","0","7","2816","192","19113"
"0","3","1921","400","19211","2022/08/25 5:00:00","0","5","9101103","19212","101101","7","2816","193","19213"
"0","3","1931","400","19311","2022/08/26 5:00:00","0","-169","0","19312","0","7","2816","194","19313"
"0","3","1941","400","19411","2022/08/27 5:00:00","0","-130","9100103","19412","100101","7","2816","195","19413"
"0","3","1951","400","19511","2022/08/28 5:00:00","0","-224","0","19512","0","7","2816","196","19513"
"0","3","1961","400","19611","2022/08/29 5:00:00","0","-279","0","19612","0","7","2816","197","19613"
"0","3","1971","400","19711","2022/08/30 5:00:00","0","-369","0","19712","0","7","2816","198","19713"
"1","3","1981","400","19811","2022/08/31 5:00:00","0","-250","9103003","19812","103001","7","2816","199","19813"
"0","0","1991","500","19911","2022/09/01 5:00:00","0","571","0","19912","0","8","2816","200","19913"
"0","0","2001","500","20011","2022/09/02 5:00:00","0","480","9106003","20012","106001","8","2816","201","20013"
"0","0","2011","500","20111","2022/09/03 5:00:00","0","516","0","20112","0","8","2816","202","20113"
"0","0","2021","500","20211","2022/09/04 5:00:00","0","461","0","20212","0","8","2816","203","20213"
"0","0","2031","500","20311","2022/09/05 5:00:00","0","390","9101503","20312","101501","8","2816","204","20313"
"0","0","2041","500","20411","2022/09/06 5:00:00","0","406","0","20412","0","8","2816","205","20413"
"0","0","2051","500","20511","2022/09/07 5:00:00","0","340","9105403","20512","105401","8","2816","206","20513"
"0","0","2061","500","20611","2022/09/08 5:00:00","0","351","0","20612","0","8","2816","207","20613"
"0","0","2071","500","20711","2022/09/09 5:00:00","0","296","0","20712","0","8","2816","208","20713"
"0","0","2081","500","20811","2022/09/10 5:00:00","0","241","0","20812","0","8","2816","209","20813"
"0","0","2091","500","20911","2022/09/11 5:00:00","0","186","0","20912","0","8","2816","210","20913"
"0","0","2101","500","21011","2022/09/12 5:00:00","0","170","9118503","21012","118501","8","2816","211","21013"
"0","0","2111","500","21111","2022/09/13 5:00:00","0","131","0","21112","0","8","2816","212","21113"
"0","0","2121","500","21211","2022/09/14 5:00:00","0","76","0","21212","0","8","2816","213","21213"
"0","0","2131","500","21311","2022/09/15 5:00:00","0","50","9110903","21312","110901","8","2816","214","21313"
"0","0","2141","500","21411","2022/09/16 5:00:00","0","21","0","21412","0","8","2816","215","21413"
"0","0","2151","500","21511","2022/09/17 5:00:00","0","-34","0","21512","0","8","2816","216","21513"
"0","0","2161","500","21611","2022/09/18 5:00:00","0","-89","0","21612","0","8","2816","217","21613"
"0","0","2171","500","21711","2022/09/19 5:00:00","0","-120","9118003","21712","118001","8","2816","218","21713"
"0","0","2181","500","21811","2022/09/20 5:00:00","0","-144","0","21812","0","8","2816","219","21813"
"0","0","2191","500","21911","2022/09/21 5:00:00","0","-199","0","21912","0","8","2816","220","21913"
"0","0","2201","500","22011","2022/09/22 5:00:00","0","-270","9101003","22012","101001","8","2816","221","22013"
"0","0","2211","500","22111","2022/09/23 5:00:00","0","-254","0","22112","0","8","2816","222","22113"
"0","0","2221","500","22211","2022/09/24 5:00:00","0","-309","0","22212","0","8","2816","223","22213"
"0","0","2231","500","22311","2022/09/25 5:00:00","0","-364","0","22312","0","8","2816","224","22313"
"0","0","2241","500","22411","2022/09/26 5:00:00","0","-419","0","22412","0","8","2816","225","22413"
"0","0","2251","500","22511","2022/09/27 5:00:00","0","-474","0","22512","0","8","2816","226","22513"
"0","0","2261","500","22611","2022/09/28 5:00:00","0","-529","0","22612","0","8","2816","227","22613"
"0","0","2271","500","22711","2022/09/29 5:00:00","0","-370","9106603","22712","106601","8","2816","228","22713"
"1","0","2281","500","22811","2022/09/30 5:00:00","0","-579","0","22812","0","8","2816","229","22813"
"0","0","2291","500","22911","2022/10/01 5:00:00","0","383","0","22912","0","9","2816","230","22913"
"0","0","2301","500","23011","2022/10/02 5:00:00","0","339","0","23012","0","9","2816","231","23013"
"0","0","2311","500","23111","2022/10/03 5:00:00","0","296","0","23112","0","9","2816","232","23113"
"0","0","2321","500","23211","2022/10/04 5:00:00","0","290","9102803","23212","102801","9","2816","233","23213"
"0","0","2331","500","23311","2022/10/05 5:00:00","0","253","0","23312","0","9","2816","234","23313"
"0","0","2341","500","23411","2022/10/06 5:00:00","0","210","0","23412","0","9","2816","235","23413"
"0","0","2351","500","23511","2022/10/07 5:00:00","0","167","0","23512","0","9","2816","236","23513"
"0","0","2361","500","23611","2022/10/08 5:00:00","0","200","0","23612","0","9","2816","237","23613"
"0","0","2371","500","23711","2022/10/09 5:00:00","0","180","0","23712","0","9","2816","238","23713"
"0","0","2381","500","23811","2022/10/10 5:00:00","0","130","9100803","23812","100801","9","2816","239","23813"
"0","0","2391","500","23911","2022/10/11 5:00:00","0","125","0","23912","0","9","2816","240","23913"
"0","0","2401","500","24011","2022/10/12 5:00:00","0","83","0","24012","0","9","2816","241","24013"
"0","0","2411","500","24111","2022/10/13 5:00:00","0","100","0","24112","0","9","2816","242","24113"
"0","0","2421","500","24211","2022/10/14 5:00:00","0","80","0","24212","0","9","2816","243","24213"
"0","0","2431","500","24311","2022/10/15 5:00:00","0","41","0","24312","0","9","2816","244","24313"
"0","0","2441","500","24411","2022/10/16 5:00:00","0","-1","0","24412","0","9","2816","245","24413"
"0","0","2451","500","24511","2022/10/17 5:00:00","0","-43","0","24512","0","9","2816","246","24513"
"0","0","2461","500","24611","2022/10/18 5:00:00","0","10","0","24612","0","9","2816","247","24613"
"0","0","2471","500","24711","2022/10/19 5:00:00","0","-10","0","24712","0","9","2816","248","24713"
"0","0","2481","500","24811","2022/10/20 5:00:00","0","-10","0","24812","0","9","2816","249","24813"
"0","0","2491","500","24911","2022/10/21 5:00:00","0","-40","0","24912","0","9","2816","250","24913"
"0","0","2501","500","25011","2022/10/22 5:00:00","0","-85","0","25012","0","9","2816","251","25013"
"0","0","2511","500","25111","2022/10/23 5:00:00","0","-127","0","25112","0","9","2816","252","25113"
"0","0","2521","500","25211","2022/10/24 5:00:00","0","-130","9104903","25212","104901","9","2816","253","25213"
"0","0","2531","500","25311","2022/10/25 5:00:00","0","-270","9104703","25312","104701","9","2816","254","25313"
"0","0","2541","500","25411","2022/10/26 5:00:00","0","-169","0","25412","0","9","2816","255","25413"
"0","0","2551","500","25511","2022/10/27 5:00:00","0","-211","0","25512","0","9","2816","256","25513"
"0","0","2561","500","25611","2022/10/28 5:00:00","0","-253","0","25612","0","9","2816","257","25613"
"0","0","2571","500","25711","2022/10/29 5:00:00","0","-295","0","25712","0","9","2816","258","25713"
"0","0","2581","500","25811","2022/10/30 5:00:00","0","-337","0","25812","0","9","2816","259","25813"
"1","0","2591","500","25911","2022/10/31 5:00:00","0","-379","0","25912","0","9","2816","260","25913"
"0","0","2601","500","26011","2022/11/01 5:00:00","0","600","0","26012","0","10","2816","261","26013"
"0","0","2611","500","26111","2022/11/02 5:00:00","0","560","0","26112","0","10","2816","262","26113"
