4a6d93c0808b994bb89abf9699ebaa018d2c701c53fd7fc83012187ec10ae52e,2fa698e0740168d00f51fd4690b6acdd3caa7f71c32e38fce2e108505f0a0a62,45166e85f21bf083b9e03de2579aa541186264d88dcc90ee31f068b67cc5e73d,11650ca77e1a7d6632c3882b2f4452ba2fdce4a97849d3e5e4dd3453976d9465,7e0658b85b2d2307525f2dd30eec257493c4e77a67ef2f784dd841432b46f1d7,14267b96843fbe9b376e1acf6e3ebf550fdf5b58d586d1f84d2dd84185b38d89,af539646a2ffd969310bb7b14dda61e54d08da620779bf41c1c0a1dbc8cf2007,633a46a7e91680bc1bc9cd45b0401d1cc1fde5fcccf7455ee93f34483b47bb55,4e7eeb8c9177aa7f6e25d15066d6d80cf11dba92f25c56f7036cd1593f56a96c,7f800574f08952e6b847f880f705262ae620dc2095a4808aac404b616f70939d,cf3e6f9fb4c0ba3814a8f0710aca91cdadcdf94ce9442ecd0a0cb775e7984c9f,cf108a971a83e0346aa4c1c02bce7270f3577f4c6bed751e56ddc837b9dc7f0f,c9d09011081687ea60e9aa25862209625c82cda8971f3e45e43470cc2f3c4548,a1a4f72168e21aa8bccab548441f3a201989dbef0a3673e74d27207a420af36f,ae153d6d7f49fef2799621b7ca1ccb19d5c5029ab542065b2cce005e0e45e5eb,53ad39ed83ad7570dea81672d39e22e5bec11f9a712ef5affa5ad240a1112fea,c9e062665e05acc7db4621ccbf1d036c28abf8fe9b7c377b313761e335c59722,a5922b47126773f27693a931a362019853e062df1992d436477283ddc6e2022f,2e94f3721495841342029cb090936267ecfe002da5f76e072f9eacd707d625bb,2e8792d64ebc687d2001ff9ba7f8de7f1cd22ab143a5a1f6a4b9ddcdfbeef3ae,226a9acc55574e2b0512604508278eef52b06aeb2aaa47c3127b270477b68081,04539f021402f758d0acafe58077a2483399e3bdc6e55dcd8866b2d0b4a08846,86daad8e9f9abe205faa6cba668b3e12c7dd3389307e9bc978debb85fff36d80,4b93e54eeeab3510b45fae1cdba05c4a575b79f066593cf0af2db4ffcf572af9,13676a8947ace45ec602f9d80c3093ccf8d9e52bb75f5df15671509965ed9e52,ae368e77a1db9487eec6713b2b850b52d3bf768ea192c52c63eb7262109fd7df,7b801c34d0e0ba9e06694dd89c2cc006932014723bafade1ad19ac12e2b9d16e,c3498ca5fef2ed386cf6f47577b4fd4f5839ba1d44e3291a5d9e5766bfed2439,61786cad2c8180deb781df864048cd662f3716c44e73a000eeadd2dcb3b37749,1eb02276c7d9f3472032f930ad1746c933366cc4c0b77ddc8fa6ff40c41f6edc,e1c4ab250d3fa64ae62e27e9cc22abb567ed5f7a1255fdc1ac82a757a4a70705,801ba19ba892570c41400639bcaaeb491f984d576bc0cf34792f34f2cef0675c,418a79bd1f23ddf8e90d20790b962e063040763729b1948ec9e3136257f14270,9a2d467da11b65281a0455414339e91544b063adda135064687fe9329785251a,1df8d590259e8b6eebd9edc18055b59176cedfd0e3e9408ddbdedecb5d14b592
"90008","3","0","60","-310","150007","40007","0","0.8","250","10","5","140001","741001105","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74001305","0","-100","91002","0","-30","500000","1000","103123","1","74001305"
"90008","3","0","90","-310","150003","40002","0","1.2","300","10","1","140001","741001101","0.9","94002","0","0","5","0","0","1","bgm_MC008","0","74001401","0","-100","91002","0","-10","200000","200","103121","1","74001401"
"90008","3","0","90","-310","150004","40003","0","1.2","300","10","2","140001","741001102","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74001402","0","-100","91002","0","-10","200000","200","103121","1","74001402"
"90008","3","0","90","-310","150005","40004","0","1.2","300","10","3","140001","741001103","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74001403","0","-100","91002","0","-10","300000","500","103121","0.8","74001403"
"90008","3","0","90","-310","150006","40006","0","1.2","300","10","4","140001","741001104","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74001404","0","-100","91002","0","-10","300000","750","103121","0.8","74001404"
"90008","3","0","60","-310","150007","40007","0","1.2","300","10","5","140001","741001105","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74001405","0","-100","91002","0","-10","500000","1000","103121","0.8","74001405"
"90008","3","0","90","0","150003","40002","0","0","0","10","1","140001","741001101","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74001501","0","-100","91002","0","0","200000","200","103122","0","74001501"
"90008","3","0","90","0","150004","40003","0","0","0","10","2","140001","741001102","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74001502","0","-100","91002","0","0","200000","200","103122","0","74001502"
"90008","3","0","90","0","150005","40004","0","0","0","10","3","140001","741001103","1.2","94002","0","0","4","0","0","1","bgm_MC008","0","74001503","0","-100","91002","0","0","300000","500","103122","0","74001503"
"90008","3","0","90","0","150006","40006","0","0","0","10","4","140001","741001104","1.2","94002","0","0","4","0","0","1","bgm_MC008","0","74001504","0","-100","91002","0","0","300000","750","103122","0","74001504"
"90008","3","0","90","0","150007","40007","0","0","0","10","5","140001","741001105","1.2","94002","0","0","4","0","0","1","bgm_MC008","0","74001505","0","-100","91002","0","0","500000","1000","103122","0","74001505"
"0","0","0","90","0","0","40007","0","0","0","150","-1","0","741001999","1.2","0","0","0","5","0","0","0","bgm_MC008","0","74001999","0","-100","91002","0","0","0","0","103123","0","74001999"
"90008","3","0","90","-379","150003","40002","0.8","0.8","-1","10","1","140001","741001101","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74002101","0","-100","91002","377","-190","200000","200","103121","0.8","74002101"
"90008","3","0","90","-379","150004","40003","0.8","0.8","-1","10","2","140001","741001102","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74002102","0","-100","91002","377","-190","200000","200","103121","0.8","74002102"
"90008","3","0","90","-379","150005","40004","0.8","0.8","-1","10","3","140001","741001103","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74002103","0","-100","91002","377","-190","300000","500","103121","0.8","74002103"
"90008","3","0","90","-379","150006","40006","0.8","0.8","-1","10","4","140001","741001104","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74002104","0","-100","91002","377","-190","300000","750","103121","0.8","74002104"
"90008","3","0","90","-379","150007","40007","0.8","0.8","-1","10","5","140001","741001105","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74002105","0","-100","91002","377","-190","500000","1000","103121","0.8","74002105"
"90008","3","0","90","-379","150003","40002","0.8","0.8","-1","10","1","140001","741001101","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74002201","0","-100","91002","377","-190","200000","200","103122","0.8","74002201"
"90008","3","0","90","-379","150004","40003","0.8","0.8","-1","10","2","140001","741001102","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74002202","0","-100","91002","377","-190","200000","200","103122","0.8","74002202"
"90008","3","0","90","-379","150005","40004","0.8","0.8","-1","10","3","140001","741001103","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74002203","0","-100","91002","377","-190","300000","500","103122","0.8","74002203"
"90008","3","0","90","-379","150006","40006","0.8","0.8","-1","10","4","140001","741001104","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74002204","0","-100","91002","377","-190","300000","750","103122","0.8","74002204"
"90008","3","0","90","-379","150007","40007","0.8","0.8","-1","10","5","140001","741001105","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74002205","0","-100","91002","377","-190","500000","1000","103122","0.8","74002205"
"90008","3","0","90","-310","150003","40002","0","1","250","10","1","140001","741001101","0.9","94002","0","0","5","0","0","1","bgm_MC008","0","74002301","0","-100","91002","0","-30","200000","200","103123","1.2","74002301"
"90008","3","0","90","-310","150004","40003","0","1","250","10","2","140001","741001102","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74002302","0","-100","91002","0","-30","200000","200","103123","1.2","74002302"
"90008","3","0","90","-310","150005","40004","0","0.8","250","10","3","140001","741001103","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74002303","0","-100","91002","0","-30","300000","500","103123","1.2","74002303"
"90008","3","0","90","-310","150006","40006","0","0.8","250","10","4","140001","741001104","0.8","94002","0","0","4","0","0","1","bgm_MC008","0","74002304","0","-100","91002","0","-30","300000","750","103123","1.2","74002304"
"90008","3","0","90","-310","150007","40007","0","0.8","250","10","5","140001","741001105","0.8","94002","0","0","4","0","0","1","bgm_MC008","0","74002305","0","-100","91002","0","-30","500000","1000","103123","1.2","74002305"
"90008","3","0","90","-310","150003","40002","0","1.2","300","10","1","140001","741001101","0.9","94002","0","0","5","0","0","1","bgm_MC008","0","74002401","0","-100","91002","0","-10","200000","200","103121","1","74002401"
"90008","3","0","90","-310","150004","40003","0","1.2","300","10","2","140001","741001102","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74002402","0","-100","91002","0","-10","200000","200","103121","1","74002402"
"90008","3","0","90","-310","150005","40004","0","1.2","300","10","3","140001","741001103","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74002403","0","-100","91002","0","-10","300000","500","103121","0.8","74002403"
"90008","3","0","90","-310","150006","40006","0","1.2","300","10","4","140001","741001104","0.8","94002","0","0","4","0","0","1","bgm_MC008","0","74002404","0","-100","91002","0","-10","300000","750","103121","0.8","74002404"
"90008","3","0","90","-310","150007","40007","0","1.2","300","10","5","140001","741001105","0.8","94002","0","0","4","0","0","1","bgm_MC008","0","74002405","0","-100","91002","0","-10","500000","1000","103121","0.8","74002405"
"90008","3","0","90","0","150003","40002","0","0","0","10","1","140001","741001101","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74002501","0","-100","91002","0","0","200000","200","103122","0","74002501"
"90008","3","0","70","0","150004","40003","0","0","0","10","2","140001","741001102","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74002502","0","-100","91002","0","0","200000","200","103122","0","74002502"
"90008","3","0","60","0","150005","40004","0","0","0","10","3","140001","741001103","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74002503","0","-100","91002","0","0","300000","500","103122","0","74002503"
"90008","3","0","60","0","150006","40006","0","0","0","10","4","140001","741001104","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74002504","0","-100","91002","0","0","300000","750","103122","0","74002504"
"90008","3","0","45","0","150007","40007","0","0","0","10","5","140001","741001105","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74002505","0","-100","91002","0","0","500000","1000","103122","0","74002505"
"90008","3","0","90","-360","150003","40002","0.8","0.8","120","10","1","140001","741001101","0.8","94002","0","0","5","360","0","1","bgm_MC008","0","74003101","0","-100","91002","0","-120","200000","200","103121","0.8","74003101"
"90008","3","0","90","-360","150004","40003","0.8","0.8","120","10","2","140001","741001102","0.8","94002","0","0","5","360","0","1","bgm_MC008","0","74003102","0","-100","91002","0","-120","200000","200","103121","0.8","74003102"
"90008","3","0","90","-379","150005","40004","0.8","0.8","-1","10","3","140001","741001103","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74003103","0","-100","91002","377","-190","300000","500","103121","0.8","74003103"
"90008","3","0","90","-379","150006","40006","0.8","0.8","-1","10","4","140001","741001104","0.8","94002","0","0.8","4","188","0","1","bgm_MC008","0","74003104","0","-100","91002","377","-190","300000","750","103121","0.8","74003104"
"90008","3","0","90","-379","150007","40007","0.8","0.8","-1","10","5","140001","741001105","0.8","94002","0","0.8","4","188","0","1","bgm_MC008","0","74003105","0","-100","91002","377","-190","500000","1000","103121","0.8","74003105"
"90008","3","0","90","-360","150003","40002","0.8","0.8","120","10","1","140001","741001101","0.8","94002","0","0","5","360","0","1","bgm_MC008","0","74003201","0","-100","91002","0","-120","200000","200","103122","0.8","74003201"
"90008","3","0","90","-379","150004","40003","0.8","0.8","-1","10","2","140001","741001102","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74003202","0","-100","91002","377","-190","200000","200","103122","0.8","74003202"
"90008","3","0","90","-379","150005","40004","0.8","0.8","-1","10","3","140001","741001103","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74003203","0","-100","91002","377","-190","300000","500","103122","0.8","74003203"
"90008","3","0","90","-379","150006","40006","0.8","0.8","-1","10","4","140001","741001104","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74003204","0","-100","91002","377","-190","300000","750","103122","0.8","74003204"
"90008","3","0","90","-379","150007","40007","0.8","0.8","-1","10","5","140001","741001105","0.8","94002","0","0.8","4","188","0","1","bgm_MC008","0","74003205","0","-100","91002","377","-190","500000","1000","103122","0.8","74003205"
"90008","3","0","90","-360","150003","40002","0.8","0.8","120","10","1","140001","741001101","0.8","94002","0","0","5","360","0","1","bgm_MC008","0","74003301","0","-100","91002","0","-120","200000","200","103123","0.8","74003301"
"90008","3","0","90","-379","150004","40003","0.8","0.8","-1","10","2","140001","741001102","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74003302","0","-100","91002","377","-190","200000","200","103123","0.8","74003302"
"90008","3","0","90","-379","150005","40004","0.8","0.8","-1","10","3","140001","741001103","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74003303","0","-100","91002","377","-190","300000","500","103123","0.8","74003303"
"90008","3","0","90","-379","150006","40006","0.8","0.8","-1","10","4","140001","741001104","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74003304","0","-100","91002","377","-190","300000","750","103123","0.8","74003304"
"90008","3","0","90","-379","150007","40007","0.8","0.8","-1","10","5","140001","741001105","0.8","94002","0","0.8","4","188","0","1","bgm_MC008","0","74003305","0","-100","91002","377","-190","500000","1000","103123","0.8","74003305"
"90008","3","0","90","0","150003","40002","0","0","0","10","1","140001","741001101","1.4","94002","0","0","5","0","0","1","bgm_MC008","0","74003401","0","-100","91002","0","0","200000","200","103121","0","74003401"
"90008","3","0","90","0","150004","40003","0","0","0","10","2","140001","741001102","1.4","94002","0","0","5","0","0","1","bgm_MC008","0","74003402","0","-100","91002","0","0","200000","200","103121","0","74003402"
"90008","3","0","70","0","150005","40004","0","0","0","10","3","140001","741001103","1.4","94002","0","0","5","0","0","1","bgm_MC008","0","74003403","0","-100","91002","0","0","300000","500","103121","0","74003403"
"90008","3","0","70","0","150006","40006","0","0","0","10","4","140001","741001104","1.4","94002","0","0","5","0","0","1","bgm_MC008","0","74003404","0","-100","91002","0","0","300000","750","103121","0","74003404"
"90008","3","0","50","0","150007","40007","0","0","0","10","5","140001","741001105","1.4","94002","0","0","5","0","0","1","bgm_MC008","0","74003405","0","-100","91002","0","0","500000","1000","103121","0","74003405"
"90008","3","0","90","0","150003","40002","0","0","0","10","1","140001","741001101","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74003501","0","-100","91002","0","0","200000","200","103122","0","74003501"
"90008","3","0","90","0","150004","40003","0","0","0","10","2","140001","741001102","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74003502","0","-100","91002","0","0","200000","200","103122","0","74003502"
"90008","3","0","90","0","150005","40004","0","0","0","10","3","140001","741001103","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74003503","0","-100","91002","0","0","300000","500","103122","0","74003503"
"90008","3","0","90","-120","150006","40006","0","0.8","0","10","4","140001","741001104","1.2","94002","0","0","5","0","0","1","bgm_MC008","0","74003504","0","-100","91002","0","180","300000","750","103122","0","74003504"
"90008","3","0","90","-310","150007","40007","0","1.2","310","10","5","140001","741001105","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74003505","0","-100","91002","0","0","500000","1000","103122","0.8","74003505"
"90008","3","0","90","-360","150003","40002","0.8","0.8","120","10","1","140001","741001101","0.8","94002","0","0","5","360","0","1","bgm_MC008","0","74004101","0","-100","91002","0","-120","200000","200","103121","0.8","74004101"
"90008","3","0","90","-360","150004","40003","0.8","0.8","120","10","2","140001","741001102","0.8","94002","0","0","5","360","0","1","bgm_MC008","0","74004102","0","-100","91002","0","-120","200000","200","103121","0.8","74004102"
"90008","3","0","90","-379","150005","40004","0.8","0.8","-1","10","3","140001","741001103","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74004103","0","-100","91002","377","-190","300000","500","103121","0.8","74004103"
"90008","3","0","90","-379","150006","40006","0.8","0.8","-1","10","4","140001","741001104","0.8","94002","0","0.8","4","188","0","1","bgm_MC008","0","74004104","0","-100","91002","377","-190","300000","750","103121","0.8","74004104"
"90008","3","0","90","-379","150007","40007","0.8","0.8","-1","10","5","140001","741001105","0.8","94002","0","0.8","4","188","0","1","bgm_MC008","0","74004105","0","-100","91002","377","-190","500000","1000","103121","0.8","74004105"
"90008","3","0","90","-360","150003","40002","0.8","0.8","120","10","1","140001","741001101","0.8","94002","0","0","5","360","0","1","bgm_MC008","0","74004201","0","-100","91002","0","-120","200000","200","103122","0.8","74004201"
"90008","3","0","90","-379","150004","40003","0.8","0.8","-1","10","2","140001","741001102","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74004202","0","-100","91002","377","-190","200000","200","103122","0.8","74004202"
"90008","3","0","90","-379","150005","40004","0.8","0.8","-1","10","3","140001","741001103","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74004203","0","-100","91002","377","-190","300000","500","103122","0.8","74004203"
"90008","3","0","90","-379","150006","40006","0.8","0.8","-1","10","4","140001","741001104","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74004204","0","-100","91002","377","-190","300000","750","103122","0.8","74004204"
"90008","3","0","90","-379","150007","40007","0.8","0.8","-1","10","5","140001","741001105","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74004205","0","-100","91002","377","-190","500000","1000","103122","0.8","74004205"
"90008","3","0","90","-360","150003","40002","0.8","0.8","120","10","1","140001","741001101","0.8","94002","0","0","5","360","0","1","bgm_MC008","0","74004301","0","-100","91002","0","-120","200000","200","103123","0.8","74004301"
"90008","3","0","90","-379","150004","40003","0.8","0.8","-1","10","2","140001","741001102","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74004302","0","-100","91002","377","-190","200000","200","103123","0.8","74004302"
"90008","3","0","90","-379","150005","40004","0.8","0.8","-1","10","3","140001","741001103","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74004303","0","-100","91002","377","-190","300000","500","103123","0.8","74004303"
"90008","3","0","90","-379","150006","40006","0.8","0.8","-1","10","4","140001","741001104","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74004304","0","-100","91002","377","-190","300000","750","103123","0.8","74004304"
"90008","3","0","90","-379","150007","40007","0.8","0.8","-1","10","5","140001","741001105","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74004305","0","-100","91002","377","-190","500000","1000","103123","0.8","74004305"
"90008","3","0","90","0","150003","40002","0","0","0","10","1","140001","741001101","1.1","94002","0","0","5","0","0","1","bgm_MC008","0","74004401","0","-100","91002","0","0","200000","200","103121","0","74004401"
"90008","3","0","90","0","150004","40003","0","0","0","10","2","140001","741001102","1.1","94002","0","0","5","0","0","1","bgm_MC008","0","74004402","0","-100","91002","0","0","200000","200","103121","0","74004402"
"90008","3","0","75","0","150005","40004","0","0","0","10","3","140001","741001103","1.1","94002","0","0","5","0","0","1","bgm_MC008","0","74004403","0","-100","91002","0","0","300000","500","103121","0","74004403"
"90008","3","0","75","0","150006","40006","0","0","0","10","4","140001","741001104","1.1","94002","0","0","4","0","0","1","bgm_MC008","0","74004404","0","-100","91002","0","0","300000","750","103121","0","74004404"
"90008","3","0","60","0","150007","40007","0","0","0","10","5","140001","741001105","1.1","94002","0","0","4","0","0","1","bgm_MC008","0","74004405","0","-100","91002","0","0","500000","1000","103121","0","74004405"
"90008","3","0","90","0","150003","40002","0","0","0","10","1","140001","741001101","1.3","94002","0","0","5","0","0","1","bgm_MC008","0","74004501","0","-100","91002","0","0","200000","200","103122","0","74004501"
"90008","3","0","90","0","150004","40003","0","0","0","10","2","140001","741001102","1.3","94002","0","0","5","0","0","1","bgm_MC008","0","74004502","0","-100","91002","0","0","200000","200","103122","0","74004502"
"90008","3","0","90","0","150005","40004","0","0","0","10","3","140001","741001103","1.3","94002","0","0","5","0","0","1","bgm_MC008","0","74004503","0","-100","91002","0","0","300000","500","103122","0","74004503"
"90008","3","0","90","-120","150006","40006","0","0.8","0","10","4","140001","741001104","1.3","94002","0","0","5","0","0","1","bgm_MC008","0","74004504","0","-100","91002","0","180","300000","750","103122","0","74004504"
"90008","3","0","90","-310","150007","40007","0","1.3","310","10","5","140001","741001105","0.8","94002","0","0","5","0","0","1","bgm_MC008","0","74004505","0","-100","91002","0","0","500000","1000","103122","0.8","74004505"
"90008","3","0","90","-379","150003","40002","0.8","0.8","-1","10","1","140001","741001101","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74005101","0","-100","91002","377","-190","200000","200","103121","0.8","74005101"
"90008","3","0","90","-379","150004","40003","0.8","0.8","-1","10","2","140001","741001102","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74005102","0","-100","91002","377","-190","200000","200","103121","0.8","74005102"
"90008","3","0","90","-379","150005","40004","0.8","0.8","-1","10","3","140001","741001103","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74005103","0","-100","91002","377","-190","300000","500","103121","0.8","74005103"
"90008","3","0","90","-379","150006","40006","0.8","0.8","-1","10","4","140001","741001104","0.8","94002","0","0.8","4","188","0","1","bgm_MC008","0","74005104","0","-100","91002","377","-190","300000","750","103121","0.8","74005104"
"90008","3","0","90","-379","150007","40007","0.8","0.8","-1","10","5","140001","741001105","0.8","94002","0","0.8","4","188","0","1","bgm_MC008","0","74005105","0","-100","91002","377","-190","500000","1000","103121","0.8","74005105"
"90008","3","0","90","-379","150003","40002","0.8","0.8","-1","10","1","140001","741001101","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74005201","0","-100","91002","377","-190","200000","200","103122","0.8","74005201"
"90008","3","0","90","-379","150004","40003","0.8","0.8","-1","10","2","140001","741001102","0.8","94002","0","0.8","5","188","0","1","bgm_MC008","0","74005202","0","-100","91002","377","-190","200000","200","103122","0.8","74005202"
