648bd9d5ce62e93c68cabba8db4a0d66f3b3e2a6d489079ed98f4dc5c871ede1,402ec2b263eb78c52187bd50fd19b60d38f69646ed846158be7117da9baeeb75,69190ae78c2a6c35c34c1358f6d545f0ea88e08f1ab8be5bfdeae1da0d4c8a64,8c6b22dc990d7e7b000642ab42b2f99bbf90c69fdf877dd4784c302599e85544,9a460da5d45eb48e9a8be144252b3e885250663f31f3f83954e84592669567bd,eba51fdc420fb11fb29b095e8cd157b15682241ec1cc06df13cd31d2e1c91f73,0256502ed3388ab13aa12ec32e5b8addd8a33a83eb5a41d796b79bff8630bac3,ceb82b6316b311a8552d373a0022d4c17da2775c5e4b5c8a64895a6e75867a5d,3a782cee74a9b33283ce54f1fcc253276c7e40073baf352b32d65d8e2c971a74,f2d25198f7db0f641e679d10a0f7d1ee1308772a6da7cd34b19579b0670a4e6f,c896dd4447f722f25db851e5443b9f36d33375b7c894ae8f96cc7b2c6d2fa4b7,59422880036872cd99eadae459fe17fca6b3ccf61dc4446b8afb15cc652ecf4f,119c7575224e19f067341878524022b29600e334ece270af03c2656510faac9e,10feeeaa20cff8fce9052b57632a318e9681000efdf58f9a931cc04f79f1fb8f,96fa5f2ea2c8103ba227c30d199ddf2b014e38514033c3c4e209dc9b57bde427,59c1b67783fd3910698e9197ae609854ed240c8bb7423370ac16f0330f7037f1,b914cd801970c67564ccd9b09d49d2493d8b9c94cba84102eca336a3837a3ee6,f2f13d45109dfcb4012824894b6c7149a0d89e57369097ed87f8ffe086bd2382,2f7363bf9394868fa483ffe25b8ea869eb24aafb4b67d29421e6a1c14ce88445
"102801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"102901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"102901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"103001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"103001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"103101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"103101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"103201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"103201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"103301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"103301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"103401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"103401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"103601","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"103601","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"103701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"103701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"103801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"103801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"104001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"104001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"104201","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"104201","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"104301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"104301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"104401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"104401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"104501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"104501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"104601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"104601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"104701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"104701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"104801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"104801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"104901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"104901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"105001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"105001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"105101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"105101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"105201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"105201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"105301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"105301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"105401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"105401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"105501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"105501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"105601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"105601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"105701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"105701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"105801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"105801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"105901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"105901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"106001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"106001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"106101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"106101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"106301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"106301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"106401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"106401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"106501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"106501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"106601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"106601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"106701","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"106701","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"106801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"106801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"106901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"106901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"107001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"107001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"107101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"107101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"107501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"107501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"107601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"107601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"107701","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"107701","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"107801","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"107801","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"107901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"107901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"108001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"108001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"108101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"108101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"108201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"108201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"108301","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"108301","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"108401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"108401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"108501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"108501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"108601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"108601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"108701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"108701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"108801","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"108801","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"108901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"108901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"109001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"109001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"109101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"109101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"109201","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"109201","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"109301","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"109301","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"109401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"109401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"109501","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"109501","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"109601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"109601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"109701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"109701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"109801","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"109801","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"109901","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"109901","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"110001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"110001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"110101","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"110101","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"110301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"110301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"110401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"110401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"110501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"110501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"110601","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"110601","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"110701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"110701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"110801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"110801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"110901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"110901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"111001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"111001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"111101","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"111101","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"111201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"111201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"111301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"111301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"111401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"111401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"111501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"111501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"111601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"111601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"111701","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"111701","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"111801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"111801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"111901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"111901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"112001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"112001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"112101","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"112101","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"112201","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"112201","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"112301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"112301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"112401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"112401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"112501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"112501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"112601","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"112601","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"112701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"112701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"112801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"112801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"112901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"112901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"113001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"113001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"113101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"113101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"113201","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"113201","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"113301","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"113301","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"113401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"113401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"113501","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"113501","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"113601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"113601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"113701","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"113701","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"113801","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"113801","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"113901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"113901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"114001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"114001","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"114101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"114101","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"114201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"114201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"114301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"114301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"114401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"114401","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"114501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"114501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"114601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"114601","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"114701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"114701","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"115001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"115001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"115501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"115501","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"115601","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"115601","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"115701","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"115701","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"115801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"115801","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"115901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"115901","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"116001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"116001","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
"116201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"116201","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"116301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","32","0"
"116301","10","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","33","0"
"116401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","32","0"
"116401","10","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","33","0"
