5f10978c80cfe424392d9ec9effddbb9651acedc304f1beb2760269e44f5947b,e8fa39cbab4bdee1b4a180671f7c589e053b6dc65eff181c225e8804bcbc41a0,978d91d1b6d11a395578aa6cce26bcbae2969ed310a10e7cc4aa513f07dbae82,5577037974459c2467fb28eac8c5574e4e24b0369dc5d93aede6f8e8ce2f722a,56b58c59fd002bb7160136e583d9c5e035a928b6c443c7fb3a29448963fb7735,8a5c58cfcab5159eef54b08ab8db1262405ebf314d2616ea4d3eac3ef216fa2a,8d2780108bc2bddf2734cd2fdbe8b55cd0c4ecbd277da4acfcc5f22f46cee921,a2bb8909b258a9153ee7ca25e313d841d3ee55e12a7b20317d3fe3ebf279a40d,41f0d0a54d116043621b01905cb0bf7fbc6d6d224fca25403132ea7fb18aba19,d3ea2633bd501bf94bc6be2b995509df95ec07e5101468b4ce9f8da2919994a8,9c3a45c2a7d5ad664d299f92785800bddf128cc33a91edaec88dde17ad041d0e,4c62f6d11a1d7de339156ef947da6608b48cd1834ac7a1e38e02d668faf5abe6,073d343487fa9f4b7e496653179e51b5506723340fc92339ea10a1ea1d3bfc30,9265eef3198f8a23ec7ec1a4877e960be1678b88b2ae9a29952a8b9cbaef4e59,d650c7741f86d4fb39dc7aa2e1c9fdb479060d3621bc2a552ffed599d980bb8d,3a49fc2d6fe7cd76e82ab3f32209b15bbeac9562aee4a69f00ba4ceec41afd70,6c57e5f554c3a73894552cce47f3e40c23d9e82b2de89133d2a01ee4888a8714,aeb859470e44eb6d53215c3490a212d902215907b8a3c3d62d34db0251dc1fdc,3fc8cdf2e1f3ce436f891a13a95b2b39dcac5ff922e17f14288e1dc8083bb399,c1834f54e1439f717dedbf4834b719793d882b659b59bd221dd48ded2529b27e,4f532fd5e08a8d37885edbd87245bcef4a572005c9dcf2e3549c9bbec0c654fe,fb7e1921a059c139e354c17ef82798fac938fd99c67a0242fb7ee41972b3cd5e,c7b01f5847bfc61dc479731a9c88d053d0c2dc325fb7e80f1b050c2796893cd7,ed4a78e2079404f173e3d717ffe2ba13f0468f09c941c73f79911b870efbb90e,31d10fac8de0bc7c4f185ce567928766bc8d023cf9e1f662b58b1078ca76272e,0b6d57d6babbb9fed81f9df17dc4a7159523f1c026abf83801f6d8e797e0972f,abe14372602f61058af27b557ab65608c549e78692f8e59987b6b3b101dc578a,3f84c446485013952f17f2c81babd02dff8c109a0f23041161297ecb5f8b5a83,39feb045e3242d098ad06c143b4f6080c572d1d474ca13b3a3cffd362e213c41,d64865c322b124f729315c4cd85c8d033d6e788e1f9af600499538a9ed5b04ae,787a35ca38fb3e27a79a5a4ed3423002beb08d21e78ab4575e66dbabed1094ea,bac21424c288c7047df47d0519e80fb12c2cc46533badb1ba098ca8722e60068,5df7e88ad349606ba37006de3ad23bd5a598ae7282685be12b5089fbbaa31a74,65af9b9818862483d3c22262b9ff0530abd00c458385d655403c7b4ef40bebd3,ad8514391f7ac9ec2a62580492141ded61acd7388dbd39961ffb52c618ee1418,c9df0e4152ab4d21c549a358c767f37a67d2e4546a03ac38ec988979bd383a7d,63c893299751ccf860afded6e77a267b3b03f9798fee848525794f146733424f
"100020","5","0","0","0","31077","0","0","0","0","0","0","0","0","0","0","31079","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100021","5","0","0","0","31111","0","0","0","0","0","0","0","0","0","0","31113","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100022","5","0","0","0","31114","0","0","0","0","0","0","0","0","0","0","31065","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100023","5","0","0","0","31081","0","0","0","0","0","0","0","0","0","0","31083","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100024","5","0","0","0","31097","0","0","0","0","0","0","0","0","0","0","31099","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100025","5","0","0","31086","31115","0","0","0","0","0","0","0","0","0","0","31117","0","0","0","0","0","31084","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100026","5","0","0","0","31120","0","0","0","0","0","0","0","0","0","0","31119","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100027","5","0","0","0","31088","0","0","0","0","0","0","0","0","0","0","31087","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100028","5","0","0","0","31122","0","0","0","0","0","0","0","0","0","0","31091","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100029","5","0","0","0","31131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100030","5","0","0","0","31124","0","0","0","0","0","0","0","0","0","0","31125","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100031","5","0","0","0","31134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100032","5","0","0","0","31110","0","0","0","0","0","0","0","0","0","0","31109","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100033","5","0","0","0","31139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100034","5","0","0","0","31127","0","0","0","0","0","0","0","0","0","0","31128","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100035","5","0","0","0","31129","0","0","0","0","0","0","0","0","0","0","31066","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100036","5","0","0","0","31103","0","0","0","0","0","0","0","0","0","0","31100","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100037","5","0","0","0","31078","0","0","0","0","0","0","0","0","0","0","31075","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100038","5","0","0","0","31144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100039","5","0","0","0","31131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100040","5","0","0","0","31079","0","0","0","0","0","0","0","0","0","0","31077","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100041","5","0","0","0","31104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100042","5","0","0","0","31118","0","0","0","0","0","0","0","0","0","0","31150","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100043","5","0","0","0","31134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100044","5","0","0","0","31155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100045","5","0","0","0","31137","0","0","0","0","0","0","0","0","0","0","31138","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100046","5","0","0","0","31081","0","0","0","0","0","0","0","0","0","0","31083","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100047","5","0","0","0","31106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100048","5","0","0","0","31139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100049","5","0","0","0","31111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100050","5","0","0","0","31142","0","0","0","0","0","0","0","0","0","0","31143","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100051","5","0","0","0","31084","0","0","0","0","0","0","0","0","0","0","31086","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100052","5","0","0","0","31144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100053","5","0","0","0","31115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100054","5","0","0","0","31118","0","0","0","0","0","0","0","0","0","0","31150","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100055","5","0","0","0","31088","0","0","0","0","0","0","0","0","0","0","31087","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100056","5","0","0","0","31120","0","0","0","0","0","0","0","0","0","0","31119","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100057","5","0","0","0","31155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100058","5","0","0","0","31170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100059","9","0","31061","31807","31181","0","0","0","31068","0","0","31802","0","0","0","31808","0","31804","31805","0","31801","31067","1","31071","31070","5","10","0","200000","0","31806","31803","0","1","0","0"
"100060","5","0","0","0","31078","0","0","0","0","0","0","0","0","0","0","31075","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100061","5","0","0","0","31159","0","0","0","0","0","0","0","0","0","0","31160","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100062","5","0","0","0","31172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100063","5","0","0","0","31091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100064","5","0","0","0","31162","0","0","0","0","0","0","0","0","0","0","31163","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100065","5","0","0","0","31180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100066","5","0","0","0","31165","0","0","0","0","0","0","0","0","0","0","31166","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100067","5","0","0","0","31177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100068","5","0","0","0","31167","0","0","0","0","0","0","0","0","0","0","31169","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100069","5","0","0","0","31199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100070","5","0","0","0","31170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100071","5","0","0","0","31207","0","0","0","0","0","0","0","0","0","0","31209","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100072","5","0","0","0","31079","0","0","0","0","0","0","0","0","0","0","31077","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100073","5","0","0","0","31103","0","0","0","0","0","0","0","0","0","0","31100","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100074","5","0","0","0","31172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100075","5","0","0","0","31210","0","0","0","0","0","0","0","0","0","0","31211","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100076","5","0","0","0","31131","0","0","0","0","0","0","0","0","0","0","31134","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100077","5","0","0","0","31106","0","0","0","0","0","0","0","0","0","0","31104","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100078","10","0","31804","31808","31230","0","0","0","31806","31061","0","31801","31071","0","0","31809","0","31802","31068","0","31803","31181","1","31070","31805","5","10","0","200001","0","31807","31067","0","1","0","0"
"100079","5","0","0","0","31180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100080","5","0","0","0","31177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100081","5","0","0","0","31081","0","0","0","0","0","0","0","0","0","0","31083","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100082","5","0","0","0","31111","0","0","0","0","0","0","0","0","0","0","31139","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100083","5","0","0","0","31215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100084","5","0","0","0","31078","0","0","0","0","0","0","0","0","0","0","31075","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100085","5","0","0","0","31084","0","0","0","0","0","0","0","0","0","0","31086","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100086","5","0","0","0","31199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100087","5","0","0","0","31115","0","0","0","0","0","0","0","0","0","0","31144","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100088","5","0","0","0","31207","0","0","0","0","0","0","0","0","0","0","31209","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100089","5","0","0","31150","31120","0","0","0","0","0","0","0","0","0","0","31118","0","0","0","0","0","31119","1","0","0","5","10","0","100000","0","31087","31088","0","1","0","0"
"100090","5","0","0","31216","31164","0","0","0","31223","0","0","0","0","0","0","31213","0","0","0","0","31222","31214","1","0","0","5","10","0","100000","0","31219","31220","0","1","0","0"
"100091","5","0","0","31232","31226","0","0","0","0","0","0","0","0","0","0","31227","0","0","0","0","31242","31231","1","0","0","5","10","0","100000","0","31239","31237","0","1","0","0"
"100092","5","0","0","31091","31210","0","0","0","0","0","0","0","0","0","0","31211","0","0","0","0","0","31155","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100093","5","0","0","0","31225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100094","10","0","31802","31809","31182","0","0","0","31807","31804","0","31803","31070","0","31071","31810","0","31801","31806","0","31067","31230","1","31805","31068","5","10","0","200001","0","31808","31181","0","1","0","31061"
"100095","5","0","0","0","31229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100096","5","0","0","0","31215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100097","5","0","0","0","31233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100098","5","0","0","0","31236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100099","5","0","0","0","31238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100100","5","0","0","0","31240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100101","5","0","0","0","31246","0","0","0","0","0","0","0","0","0","0","31245","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100102","5","0","0","0","31225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100103","5","0","0","31100","31075","0","0","0","0","0","0","0","0","0","0","31078","0","0","0","0","0","31103","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100104","5","0","0","0","31229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100105","5","0","0","0","31248","0","0","0","0","0","0","0","0","0","0","31250","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100106","5","0","0","31104","31077","0","0","0","0","0","0","0","0","0","0","31079","0","0","0","0","0","31106","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100107","5","0","0","31134","31172","0","0","0","0","0","0","0","0","0","0","31170","0","0","0","0","0","31131","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100108","10","0","31801","31810","31265","31071","0","0","31808","31802","31061","31067","31805","0","31070","31264","0","31803","31807","0","31181","31182","1","31068","31806","5","10","0","200001","0","31809","31230","0","1","0","31804"
"100109","5","0","0","0","31180","0","0","0","0","0","0","0","0","0","0","31233","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100110","5","0","0","0","31200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100111","5","0","0","0","31236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100112","5","0","0","31139","31081","0","0","0","0","0","0","0","0","0","0","31083","0","0","0","0","0","31111","1","0","0","5","10","0","100000","0","0","31177","0","1","0","0"
"100113","5","0","0","0","31253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100114","5","0","0","0","31238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100115","5","0","0","0","31255","0","0","0","0","0","0","0","0","0","0","31256","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100116","5","0","0","0","31240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100117","5","0","0","31144","31084","0","0","0","0","0","0","0","0","0","0","31086","0","0","0","0","0","31115","1","0","0","5","10","0","100000","0","0","31199","0","1","0","0"
"100118","5","0","0","0","31262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100119","5","0","0","0","31246","0","0","0","0","0","0","0","0","0","0","31245","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100120","5","0","0","0","31091","0","0","0","0","0","0","0","0","0","0","31155","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100121","5","0","0","31209","31118","0","0","0","0","0","0","0","0","0","0","31150","0","0","0","0","0","31207","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100122","5","0","0","0","31248","0","0","0","0","0","0","0","0","0","0","31250","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100123","5","0","0","0","31266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100124","5","0","0","0","31210","0","0","0","0","0","0","0","0","0","0","31211","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100125","10","0","31803","31264","31290","31070","0","31061","31809","31801","31804","31181","31068","0","31805","31811","0","31067","31808","0","31230","31265","1","31806","31807","5","10","31071","200001","0","31810","31182","0","1","0","31802"
"100126","5","0","0","31119","31088","0","0","0","0","0","0","0","0","0","0","31087","0","0","0","0","0","31120","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100127","5","0","0","0","31269","0","0","0","0","0","0","0","0","0","0","31271","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100128","5","0","0","0","31200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100129","5","0","0","0","31272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100130","5","0","0","0","31215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100131","5","0","0","0","31253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100132","5","0","0","0","31275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100133","5","0","0","0","31255","0","0","0","0","0","0","0","0","0","0","31256","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
"100134","5","0","0","0","31279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","10","0","100000","0","0","0","0","1","0","0"
