8661b2e5605f2120f9488da477c062613c08130157f9fae1b49e369ebb96f92a,213caef6dccaadb449e30889d4b5f774c0f5fa81687ed8b250e97ab3ddb5c1bd,36198957b9359c097f7752159273f3f242be470eb469e5fa5625d5b136521c56,11c37e273747ab82165bfd8c7d7a0308e9a58d71f3e8cd3b280ff3411f1fd8ce,97324dea169d2a0cea3af0a9f0d3c0c0fb29235d163cc48fc8d2ec9168244aa4,776d369162170028db2d1d0691f203db64b3e885411ef7bf51d05dc4a87d8440,b72f2ed213f4d4f74c4512073dcbcaef61fb210c53ae32ca9ff618b446f19a6b,c4570ec7d51fedb45b8c8384e65fe089402d2802da07c70b1b3e4396a0ca41c8,5ae307585ad498c34bf45224ebe73a27aafd0c8fcfb69720c6cd792a539428f7,f746db6911f5e454d10a964ae9339ff201de886d3f19a286abf472b93ccf931c,6a6fbfee023a867f22e1e8882bdef20d9cd7bba72179f8771e877049fa018434,4d8e451686115e7dfccf1e6a1af11c02994aa41d38dd25c07f419fe7989d993f,2a34980e764f951458c34620eeb0fbd43ddda54ef989130080cf043c1587acc1
"0","41","0","10010126","7","0","1","0","0","10010127","10001","0","10010128"
"0","40","0","10010127","2","0","1","0","0","10010128","2","0","10010563"
"0","38","0","10010563","7","0","1","0","0","10010130","10001","0","10010131"
"0","37","0","10010130","6","0","1","0","0","10010131","0","0","10010132"
"0","36","10010702","10010131","11","0","1","0","0","10010132","10001","0","10010701"
"0","34","0","10010701","12","0","1","0","0","10010153","0","0","10010705"
"0","29","0","10010708","14","0","1","0","0","10010158","5","0","10010161"
"0","28","0","10010158","4","0","1","0","0","10010161","0","0","10010162"
"0","27","0","10010161","2","0","1","0","0","10010162","2","0","10010163"
"0","26","0","10010162","3","0","1","0","0","10010163","1","0","10010164"
"0","25","0","10010163","14","0","1","0","0","10010164","3","0","10010165"
"0","24","0","10010164","11","0","1","0","0","10010165","10001","0","10010166"
"0","23","0","10010165","12","0","1","0","0","10010166","0","0","10010167"
"0","22","0","10010166","3","0","1","0","0","10010167","2","0","10010568"
"0","20","0","10010568","7","0","1","0","0","10010169","10002","0","10010570"
"0","18","0","10010570","3","0","1","0","0","10010173","2","0","10010174"
"0","17","0","10010173","7","0","1","0","0","10010174","10001","0","10010175"
"0","16","0","10010174","4","0","1","0","0","10010175","0","0","10010176"
"0","15","0","10010175","2","0","1","0","0","10010176","1","0","10010177"
"0","14","0","10010176","2","0","1","0","0","10010177","2","0","10010178"
"0","13","0","10010177","3","0","1","0","0","10010178","2","0","10010179"
"0","12","0","10010178","12","0","1","0","0","10010179","0","0","10010180"
"0","11","0","10010179","6","0","1","0","0","10010180","0","0","10010181"
"0","10","0","10010180","4","0","1","0","0","10010181","0","0","10010182"
"0","9","0","10010181","2","0","1","0","0","10010182","2","0","10010183"
"0","8","0","10010182","2","0","1","0","0","10010183","3","0","10010184"
"0","7","0","10010183","14","0","1","0","0","10010184","3","0","10010555"
"0","3","0","10010558","14","0","1","0","0","10010186","1","0","10010187"
"0","2","0","10010186","3","0","1","0","0","10010187","3","0","10010188"
"0","1","0","10010187","2","0","1","0","0","10010188","2","0","10010189"
"0","0","0","10010188","13","0","1","0","0","10010189","0","0","10010190"
"0","60","0","10010189","12","0","1","0","0","10010190","0","0","10010191"
"0","59","0","10010190","6","0","1","0","0","10010191","0","0","10010192"
"0","58","0","10010191","3","0","1","0","0","10010192","1","0","10010193"
"0","57","0","10010192","7","0","1","0","0","10010193","10001","0","10010194"
"0","56","0","10010193","5","0","1","0","0","10010194","0","0","10010195"
"0","55","0","10010194","3","0","1","0","0","10010195","2","0","10010196"
"0","54","0","10010195","11","0","1","0","0","10010196","10001","0","10010197"
"0","53","0","10010196","4","0","1","0","0","10010197","0","0","10010198"
"0","52","0","10010197","2","0","1","0","0","10010198","1","0","10010199"
"0","51","0","10010198","14","0","1","0","0","10010199","2","0","10010200"
"0","50","0","10010199","2","0","1","0","0","10010200","1","0","10010201"
"0","49","10010716","10010200","3","0","1","0","0","10010201","1","0","10010214"
"0","48","0","10010201","4","0","1","0","0","10010214","0","0","10010215"
"0","47","0","10010214","12","0","1","0","0","10010215","0","0","10010710"
"0","44","0","10010711","11","0","1","0","0","10010218","10001","0","10010219"
"0","43","0","10010218","2","0","1","0","0","10010219","2","0","10010220"
"0","42","0","10010219","4","0","1","0","0","10010220","0","0","10010221"
"0","41","0","10010220","3","0","1","0","0","10010221","2","0","10010222"
"0","40","0","10010221","2","0","1","0","0","10010222","1","0","10010223"
"0","39","0","10010222","2","0","1","0","0","10010223","2","0","10010224"
"0","38","0","10010223","4","0","1","0","0","10010224","0","0","10010225"
"0","37","0","10010224","7","0","1","0","0","10010225","10002","0","10010226"
"0","36","0","10010225","11","0","1","0","0","10010226","10001","0","10010227"
"0","35","0","10010226","14","0","1","0","0","10010227","4","0","10010228"
"0","34","0","10010227","5","0","1","0","0","10010228","0","0","10010229"
"0","33","0","10010228","2","0","1","0","0","10010229","1","0","10010230"
"0","32","0","10010229","14","0","1","0","0","10010230","3","0","10010231"
"0","31","0","10010230","4","0","1","0","0","10010231","0","0","10010232"
"0","30","0","10010231","7","0","1","0","0","10010232","10001","0","10010233"
"0","29","10010236","10010232","6","0","1","0","0","10010233","0","0","10010234"
"0","28","0","10010233","7","0","1","0","0","10010234","10001","0","10010573"
"0","28","0","10010233","2","0","1","0","0","10010236","3","0","10010237"
"0","27","0","10010236","3","0","1","0","0","10010237","2","0","10010574"
"0","25","0","10010574","3","0","1","0","0","10010239","3","0","10010240"
"0","24","0","10010239","2","0","1","0","0","10010240","3","0","10010241"
"0","23","0","10010240","4","0","1","0","0","10010241","0","0","10010575"
"0","24","0","10010245","14","0","1","0","0","10010244","2","0","10010564"
"0","25","0","10010246","7","0","1","0","0","10010245","10003","0","10010244"
"0","26","0","10010573","14","0","1","0","0","10010246","1","0","10010245"
"0","21","0","10010575","4","0","1","0","0","10010247","0","0","10010248"
"0","20","10010250","10010247","11","0","1","0","0","10010248","10001","0","10010249"
"0","19","0","10010248","7","0","1","0","0","10010249","10003","0","10010253"
"0","19","0","10010248","5","0","1","0","0","10010250","0","0","10010251"
"0","18","0","10010250","6","0","1","0","0","10010251","0","0","10010577"
"0","18","0","10010249","3","0","1","0","0","10010253","2","0","10010576"
"0","16","0","10010576","14","10010577","1","0","0","10010255","5","0","10010256"
"0","15","0","10010255","2","0","1","0","0","10010256","2","0","10010257"
"0","14","0","10010256","12","0","1","0","0","10010257","0","0","10010258"
"0","13","0","10010257","2","0","1","0","0","10010258","1","0","10010259"
"0","12","0","10010258","7","0","1","0","0","10010259","10001","0","10010260"
"0","11","0","10010259","2","0","1","0","0","10010260","2","0","10010261"
"0","10","0","10010260","7","0","1","0","0","10010261","10001","0","10010262"
"0","9","0","10010261","3","0","1","0","0","10010262","1","0","10010263"
"0","8","0","10010262","7","0","1","0","0","10010263","10001","0","10010264"
"0","7","10010717","10010263","6","0","1","0","0","10010264","0","0","10010719"
"0","5","0","10010719","3","0","1","0","0","10010272","2","0","10010273"
"0","4","0","10010272","7","10010721","1","0","0","10010273","10002","0","10010274"
"0","3","0","10010273","4","0","1","0","0","10010274","0","0","10010275"
"0","2","0","10010274","2","0","1","0","0","10010275","3","0","10010276"
"0","1","0","10010275","3","0","1","0","0","10010276","3","0","10010277"
"0","0","0","10010276","13","0","1","0","0","10010277","0","0","10010278"
"0","60","0","10010277","2","0","1","0","0","10010278","1","0","10010279"
"0","59","0","10010278","3","0","1","0","0","10010279","2","0","10010280"
"0","58","0","10010279","2","0","1","0","0","10010280","2","0","10010281"
"0","57","0","10010280","5","0","1","0","0","10010281","0","0","10010282"
"0","56","10010285","10010281","7","0","1","0","0","10010282","10002","0","10010283"
"0","55","0","10010282","12","0","1","0","0","10010283","0","0","10010296"
"0","61","0","10010282","2","0","1","0","0","10010285","3","0","10010695"
"0","58","0","10010696","7","0","1","0","0","10010287","10003","0","10010697"
"0","56","0","10010697","14","0","1","0","0","10010290","3","0","10010291"
"0","55","0","10010290","3","0","1","0","0","10010291","3","0","10010292"
"0","54","0","10010291","7","0","1","0","0","10010292","10002","0","10010699"
"0","51","0","10010700","2","0","1","0","0","10010295","2","0","10010300"
"0","54","0","10010283","6","0","1","0","0","10010296","0","0","10010578"
"0","51","0","10010723","4","0","1","0","0","10010299","0","0","10010300"
"0","50","0","10010295","5","10010299","1","0","0","10010300","0","0","10010301"
"0","49","0","10010300","3","0","1","0","0","10010301","1","0","10010580"
"0","46","10010307","10010581","11","0","1","0","0","10010304","10001","0","10010305"
"0","45","0","10010304","2","0","1","0","0","10010305","1","0","10010306"
"0","44","0","10010305","3","0","1","0","0","10010306","1","0","10010316"
"0","47","0","10010304","3","0","1","0","0","10010307","3","0","10010308"
"0","46","0","10010307","2","0","1","0","0","10010308","3","0","10010583"
"0","44","0","10010583","7","0","1","0","0","10010310","10003","0","10010584"
"0","42","0","10010584","2","0","1","0","0","10010312","3","0","10010582"
"0","40","0","10010582","12","0","1","0","0","10010314","0","0","10010315"
"0","39","0","10010314","2","0","1","0","0","10010315","3","0","10010586"
"0","43","0","10010306","4","0","1","0","0","10010316","0","0","10010317"
"0","42","0","10010316","2","0","1","0","0","10010317","2","0","10010318"
"0","41","0","10010317","6","0","1","0","0","10010318","0","0","10010319"
"0","40","0","10010318","4","0","1","0","0","10010319","0","0","10010320"
"0","39","0","10010319","7","0","1","0","0","10010320","10001","0","10010586"
"0","37","0","10010586","3","0","1","0","0","10010322","2","0","10010323"
"0","36","0","10010322","4","0","1","0","0","10010323","0","0","10010324"
"0","35","0","10010323","6","0","1","0","0","10010324","0","0","10010325"
"0","34","0","10010324","2","0","1","0","0","10010325","2","0","10010326"
"0","33","0","10010325","14","0","1","0","0","10010326","3","0","10010327"
"0","32","0","10010326","7","0","1","0","0","10010327","10001","0","10010328"
"0","31","0","10010327","14","0","1","0","0","10010328","4","0","10010329"
"0","30","0","10010328","4","0","1","0","0","10010329","0","0","10010330"
"0","29","0","10010329","12","0","1","0","0","10010330","0","0","10010587"
"0","27","0","10010587","5","0","1","0","0","10010332","0","0","10010333"
"0","26","0","10010332","7","0","1","0","0","10010333","10001","0","10010334"
"0","25","0","10010333","3","0","1","0","0","10010334","2","0","10010335"
"0","24","0","10010334","2","0","1","0","0","10010335","1","0","10010588"
"0","22","0","10010588","4","0","1","0","0","10010337","0","0","10010338"
"0","21","0","10010337","11","0","1","0","0","10010338","10001","0","10010339"
"0","20","0","10010338","6","0","1","0","0","10010339","0","0","10010340"
"0","19","0","10010339","2","0","1","0","0","10010340","2","0","10010341"
"0","18","0","10010340","3","0","1","0","0","10010341","1","0","10010342"
"0","17","10010355","10010341","5","0","1","0","0","10010342","0","0","10010343"
"0","16","0","10010342","3","0","1","0","0","10010343","1","0","10010344"
"0","15","0","10010343","7","0","1","0","0","10010344","10002","0","10010589"
"0","13","0","10010589","2","0","1","0","0","10010346","2","0","10010347"
"0","12","0","10010346","7","0","1","0","0","10010347","10001","0","10010348"
"0","11","0","10010347","3","0","1","0","0","10010348","3","0","10010349"
"0","10","0","10010348","6","10010350","1","0","0","10010349","0","0","10010590"
"0","11","0","10010351","2","0","1","0","0","10010350","1","0","10010349"
"0","12","0","10010352","2","0","1","0","0","10010351","3","0","10010350"
"0","13","0","10010353","7","0","1","0","0","10010352","10002","0","10010351"
"0","14","0","10010354","2","0","1","0","0","10010353","1","0","10010352"
"0","15","0","10010355","2","0","1","0","0","10010354","2","0","10010353"
"0","16","0","10010342","4","0","1","0","0","10010355","0","0","10010354"
"0","8","10010592","10010590","4","0","1","0","0","10010357","0","0","10010591"
"0","4","0","10010595","4","10010596","1","0","0","10010361","0","0","10010365"
"0","3","0","10010361","2","0","1","0","0","10010365","3","0","10010598"
"0","0","0","10010597","13","0","1","0","0","10010430","0","0","10010431"
"0","60","0","10010430","2","0","1","0","0","10010431","1","0","10010432"
"0","59","0","10010431","6","0","1","0","0","10010432","0","0","10010434"
"0","58","0","10010432","7","0","1","0","0","10010434","10001","0","10010439"
"0","57","0","10010434","11","0","1","0","0","10010439","10001","0","10010484"
"0","56","0","10010001","6","10010439","1","0","0","10010484","0","0","10010485"
"0","55","0","10010484","2","0","1","0","0","10010485","1","0","10010486"
"0","54","0","10010485","4","0","1","0","0","10010486","0","0","10010487"
"0","53","0","10010486","7","0","1","0","0","10010487","10001","0","10010488"
"0","52","0","10010487","12","0","1","0","0","10010488","0","0","10010489"
"0","51","0","10010488","2","0","1","0","0","10010489","1","0","10010490"
"0","50","0","10010489","5","0","1","0","0","10010490","0","0","10010491"
"0","49","10010612","10010490","4","0","1","0","0","10010491","0","0","10010611"
"0","6","0","10010184","5","0","1","0","0","10010555","0","0","10010556"
"0","5","0","10010555","6","0","1","0","0","10010556","0","0","10010558"
"0","4","0","10010556","7","0","1","0","0","10010558","10002","0","10010186"
"0","50","10010560","10010107","2","0","1","0","0","10010559","1","0","10010119"
"0","49","0","10010559","4","0","1","0","0","10010560","0","0","10010110"
"0","46","0","10010111","2","0","1","0","0","10010561","2","0","10010113"
"0","43","0","10010114","14","0","1","0","0","10010562","3","0","10010116"
"0","39","0","10010118","14","10010128","1","0","0","10010563","3","0","10010130"
"0","23","0","10010244","11","0","1","0","0","10010564","10001","0","10010575"
"0","46","0","10010121","14","0","1","0","0","10010565","3","0","10010123"
"0","44","0","10010123","7","0","1","0","0","10010566","10001","0","10010125"
"0","21","0","10010167","5","0","1","0","0","10010568","0","0","10010169"
"0","19","0","10010169","4","0","1","0","0","10010570","0","0","10010173"
"0","27","0","10010234","2","0","1","0","0","10010573","1","0","10010246"
"0","26","0","10010237","14","0","1","0","0","10010574","1","0","10010239"
"0","22","0","10010241","12","10010564","1","0","0","10010575","0","0","10010247"
"0","17","0","10010253","4","0","1","0","0","10010576","0","0","10010255"
"0","17","0","10010251","2","0","1","0","0","10010577","3","0","10010255"
"0","53","0","10010296","11","0","1","0","0","10010578","10001","0","10010723"
"0","48","0","10010301","14","0","1","0","0","10010580","2","0","10010581"
"0","47","0","10010580","2","0","1","0","0","10010581","1","0","10010304"
"0","41","0","10010312","7","0","1","0","0","10010582","10003","0","10010314"
"0","45","0","10010308","4","0","1","0","0","10010583","0","0","10010310"
"0","43","0","10010310","14","0","1","0","0","10010584","4","0","10010312"
"0","38","0","10010315","12","10010320","1","0","0","10010586","0","0","10010322"
"0","28","0","10010330","11","0","1","0","0","10010587","10001","0","10010332"
"0","23","0","10010335","14","0","1","0","0","10010588","5","0","10010337"
"0","14","0","10010344","11","0","1","0","0","10010589","10001","0","10010346"
"0","9","0","10010349","14","0","1","0","0","10010590","3","0","10010357"
"0","7","0","10010357","2","0","1","0","0","10010591","2","0","10010593"
"0","7","0","10010357","6","0","1","0","0","10010592","0","0","10010594"
"0","6","0","10010591","7","0","1","0","0","10010593","10003","0","10010595"
"0","6","0","10010592","3","0","1","0","0","10010594","3","0","10010596"
"0","5","0","10010593","12","0","1","0","0","10010595","0","0","10010361"
"0","5","0","10010594","11","0","1","0","0","10010596","10001","0","10010361"
"0","1","0","10010598","7","0","1","0","0","10010597","10003","0","10010430"
"0","2","0","10010365","7","0","1","0","0","10010598","10001","0","10010597"
"0","48","0","10010491","14","0","1","0","0","10010611","1","0","10010614"
"0","48","0","10010491","14","0","1","0","0","10010612","1","0","10010613"
"0","47","0","10010612","2","0","1","0","0","10010613","3","0","10010616"
"0","47","0","10010611","3","0","1","0","0","10010614","3","0","10010615"
"0","46","0","10010614","6","0","1","0","0","10010615","0","0","10010618"
"0","46","0","10010613","4","0","1","0","0","10010616","0","0","10010617"
"0","45","0","10010616","14","0","1","0","0","10010617","2","0","10010619"
"0","45","0","10010615","14","0","1","0","0","10010618","2","0","10010624"
"0","44","0","10010617","2","0","1","0","0","10010619","1","0","10010620"
"0","43","0","10010619","2","0","1","0","0","10010620","2","0","10010621"
"0","42","0","10010620","2","10010622","1","0","0","10010621","2","0","10010625"
"0","43","0","10010624","3","0","1","0","0","10010622","1","0","10010621"
"0","44","0","10010618","7","0","1","0","0","10010624","10001","0","10010622"
"0","41","0","10010621","4","0","1","0","0","10010625","0","0","10010626"
"0","40","0","10010625","7","0","1","0","0","10010626","10001","0","10010627"
"0","39","0","10010626","2","0","1","0","0","10010627","1","0","10010628"
"0","38","0","10010627","14","0","1","0","0","10010628","4","0","10010629"
"0","37","0","10010628","5","0","1","0","0","10010629","0","0","10010630"
"0","36","10010637","10010629","2","0","1","0","0","10010630","1","0","10010631"
"0","35","0","10010630","3","0","1","0","0","10010631","2","0","10010632"
"0","34","0","10010631","2","0","1","0","0","10010632","2","0","10010633"
"0","33","0","10010632","11","0","1","0","0","10010633","10001","0","10010634"
"0","32","0","10010633","4","10010635","1","0","0","10010634","0","0","10010638"
"0","33","0","10010636","3","0","1","0","0","10010635","2","0","10010634"
"0","34","0","10010637","7","0","1","0","0","10010636","10002","0","10010635"
"0","35","0","10010630","12","0","1","0","0","10010637","0","0","10010636"
"0","31","0","10010634","6","0","1","0","0","10010638","0","0","10010639"
"0","30","0","10010638","2","0","1","0","0","10010639","1","0","10010640"
"0","29","0","10010639","11","0","1","0","0","10010640","10001","0","10010641"
"0","28","0","10010640","14","0","1","0","0","10010641","5","0","10010642"
"0","27","0","10010641","4","0","1","0","0","10010642","0","0","10010643"
"0","26","0","10010642","12","0","1","0","0","10010643","0","0","10010644"
"0","25","0","10010643","2","0","1","0","0","10010644","1","0","10010645"
"0","24","0","10010644","3","0","1","0","0","10010645","2","0","10010646"
"0","23","0","10010645","4","0","1","0","0","10010646","0","0","10010647"
"0","22","0","10010646","2","0","1","0","0","10010647","2","0","10010648"
"0","21","0","10010647","14","0","1","0","0","10010648","3","0","10010649"
"0","20","10010653","10010648","3","0","1","0","0","10010649","1","0","10010650"
"0","19","0","10010649","3","0","1","0","0","10010650","2","0","10010651"
"0","18","0","10010650","2","0","1","0","0","10010651","3","0","10010654"
"0","18","0","10010653","7","0","1","0","0","10010652","10003","0","10010655"
"0","19","0","10010649","2","0","1","0","0","10010653","1","0","10010652"
"0","17","0","10010651","11","0","1","0","0","10010654","10001","0","10010658"
"0","17","0","10010652","3","0","1","0","0","10010655","2","0","10010656"
"0","16","0","10010655","7","0","1","0","0","10010656","10002","0","10010657"
"0","15","0","10010656","7","10010658","1","0","0","10010657","10001","0","10010659"
"0","16","0","10010654","2","0","1","0","0","10010658","2","0","10010657"
"0","14","0","10010657","5","0","1","0","0","10010659","0","0","10010660"
"0","13","0","10010659","2","0","1","0","0","10010660","2","0","10010661"
"0","12","0","10010660","4","0","1","0","0","10010661","0","0","10010662"
"0","11","0","10010661","14","0","1","0","0","10010662","5","0","10010663"
"0","10","0","10010662","2","0","1","0","0","10010663","3","0","10010664"
"0","9","0","10010663","12","0","1","0","0","10010664","0","0","10010665"
"0","8","0","10010664","6","0","1","0","0","10010665","0","0","10010666"
"0","7","0","10010665","2","0","1","0","0","10010666","1","0","10010667"
"0","6","0","10010666","7","0","1","0","0","10010667","10003","0","10010668"
"0","5","0","10010667","11","0","1","0","0","10010668","10001","0","10010669"
"0","4","0","10010668","4","0","1","0","0","10010669","0","0","10010670"
"0","3","0","10010669","3","0","1","0","0","10010670","1","0","10010671"
"0","2","0","10010670","2","0","1","0","0","10010671","3","0","10010672"
"0","1","0","10010671","7","0","1","0","0","10010672","10001","0","10010673"
"0","0","0","10010672","13","0","1","0","0","10010673","0","0","10010674"
"0","60","0","10010673","3","0","1","0","0","10010674","1","0","10010099"
"0","60","0","10010285","3","0","1","0","0","10010695","3","0","10010696"
"0","59","0","10010695","14","0","1","0","0","10010696","6","0","10010287"
"0","57","0","10010287","2","0","1","0","0","10010697","3","0","10010290"
"0","53","0","10010292","4","0","1","0","0","10010699","0","0","10010700"
"0","52","0","10010699","14","0","1","0","0","10010700","7","0","10010295"
"0","35","0","10010132","2","0","1","0","0","10010701","1","0","10010153"
"0","37","0","10010132","2","0","1","0","0","10010702","3","0","10010703"
"0","36","0","10010702","14","0","1","0","0","10010703","3","0","10010704"
"0","35","0","10010703","6","0","1","0","0","10010704","0","0","10010709"
"0","33","0","10010153","3","10010709","1","0","0","10010705","3","0","10010706"
"0","32","0","10010705","4","0","1","0","0","10010706","0","0","10010707"
"0","31","0","10010706","7","0","1","0","0","10010707","10001","0","10010708"
"0","30","0","10010707","3","0","1","0","0","10010708","1","0","10010158"
"0","34","0","10010704","7","0","1","0","0","10010709","10003","0","10010705"
"0","46","0","10010215","2","0","1","0","0","10010710","1","0","10010711"
"0","45","0","10010710","6","10010712","1","0","0","10010711","0","0","10010218"
"0","46","0","10010713","3","0","1","0","0","10010712","3","0","10010711"
"0","47","0","10010714","14","0","1","0","0","10010713","6","0","10010712"
"0","48","0","10010715","2","0","1","0","0","10010714","3","0","10010713"
"0","49","0","10010716","4","0","1","0","0","10010715","0","0","10010714"
"0","50","0","10010201","14","0","1","0","0","10010716","4","0","10010715"
"0","8","0","10010264","5","0","1","0","0","10010717","0","0","10010718"
"0","7","0","10010717","14","0","1","0","0","10010718","5","0","10010720"
"0","6","0","10010264","7","0","1","0","0","10010719","10001","0","10010272"
"0","6","0","10010718","7","0","1","0","0","10010720","10003","0","10010721"
"0","5","0","10010720","3","0","1","0","0","10010721","3","0","10010273"
"0","52","0","10010578","2","0","1","0","0","10010723","1","0","10010299"
"0","63","0","0","1","0","2","0","0","10020001","0","0","10020002"
"0","62","0","10020001","2","10020390","2","0","0","10020002","1","0","10020003"
"0","61","0","10020002","4","0","2","0","0","10020003","0","0","10020004"
"0","60","0","10020003","6","0","2","0","0","10020004","0","0","10020005"
"0","59","0","10020004","7","0","2","0","0","10020005","10001","0","10020006"
"0","58","0","10020005","2","0","2","0","0","10020006","2","0","10020007"
"0","57","0","10020006","5","0","2","0","0","10020007","0","0","10020592"
"0","55","10020589","10020592","12","0","2","0","0","10020009","0","0","10020588"
"0","53","0","10020588","14","0","2","0","0","10020012","1","0","10020015"
"0","53","0","10020589","14","0","2","0","0","10020013","1","0","10020014"
"0","52","0","10020013","4","0","2","0","0","10020014","0","0","10020016"
"0","52","0","10020012","6","0","2","0","0","10020015","0","0","10020020"
"0","51","0","10020014","14","0","2","0","0","10020016","2","0","10020590"
"0","49","0","10020587","4","10020590","2","0","0","10020018","0","0","10020021"
"0","51","0","10020015","14","0","2","0","0","10020020","2","0","10020587"
"0","48","0","10020018","3","0","2","0","0","10020021","1","0","10020022"
"0","47","0","10020021","2","0","2","0","0","10020022","1","0","10020023"
"0","46","0","10020022","6","0","2","0","0","10020023","0","0","10020024"
"0","45","0","10020023","5","0","2","0","0","10020024","0","0","10020025"
"0","44","0","10020024","4","0","2","0","0","10020025","0","0","10020026"
"0","43","0","10020025","14","0","2","0","0","10020026","4","0","10020027"
"0","42","0","10020026","2","0","2","0","0","10020027","1","0","10020028"
"0","41","0","10020027","6","0","2","0","0","10020028","0","0","10020029"
"0","40","0","10020028","2","0","2","0","0","10020029","1","0","10020030"
"0","39","0","10020029","11","0","2","0","0","10020030","10001","0","10020031"
"0","38","10020586","10020030","7","0","2","0","0","10020031","10001","0","10020518"
"0","12","0","10020544","2","0","2","0","0","10020062","1","0","10020063"
"0","11","0","10020062","4","0","2","0","0","10020063","0","0","10020064"
"0","10","0","10020063","3","0","2","0","0","10020064","2","0","10020515"
"0","7","0","10020516","7","0","2","0","0","10020079","10002","0","10020404"
"0","3","0","10020406","7","0","2","0","0","10020083","10003","0","10020084"
"0","2","0","10020083","12","0","2","0","0","10020084","0","0","10020085"
"0","1","0","10020084","6","0","2","0","0","10020085","0","0","10020086"
"0","0","0","10020085","13","0","2","0","0","10020086","0","0","10020087"
"0","66","0","10020086","2","0","2","0","0","10020087","2","0","10020088"
"0","65","0","10020087","4","0","2","0","0","10020088","0","0","10020089"
"0","64","0","10020088","7","0","2","0","0","10020089","10001","0","10020090"
"0","63","0","10020089","6","0","2","0","0","10020090","0","0","10020091"
"0","62","0","10020090","12","0","2","0","0","10020091","0","0","10020092"
"0","61","0","10020091","3","0","2","0","0","10020092","1","0","10020407"
"0","59","0","10020407","2","0","2","0","0","10020094","1","0","10020101"
"0","58","0","10020094","4","0","2","0","0","10020101","0","0","10020491"
"0","38","0","10020512","7","0","2","0","0","10020127","10002","0","10020128"
"0","37","10020561","10020127","6","0","2","0","10020567","10020128","0","0","10020573"
"0","33","0","10020146","11","10020566","2","0","0","10020143","10001","10020571","10020147"
"0","34","0","10020564","3","0","2","0","0","10020146","1","0","10020143"
"0","32","0","10020143","2","0","2","0","0","10020147","2","0","10020148"
"0","31","0","10020147","5","0","2","0","0","10020148","0","0","10020408"
"0","29","0","10020408","14","0","2","0","0","10020150","5","0","10020151"
"0","28","0","10020150","2","0","2","0","0","10020151","1","0","10020152"
"0","27","0","10020151","6","0","2","0","0","10020152","0","0","10020153"
"0","26","0","10020152","3","0","2","0","0","10020153","2","0","10020154"
"0","25","0","10020153","2","0","2","0","0","10020154","3","0","10020155"
"0","24","0","10020154","4","0","2","0","0","10020155","0","0","10020156"
"0","23","0","10020155","5","0","2","0","0","10020156","0","0","10020157"
"0","22","0","10020156","11","0","2","0","0","10020157","10001","0","10020158"
