9cce31f73b526a5524f08edde37e6fb529bba1c9af5ec257d8cf215f3a5b440e,6e0365ca4df65278c088db6502a866d6b13a8f4fb6423c7332c44bbc33e73657,9fa66769c09592f32502bc64065b45bb7ccea74f95584b7e389dde07c116d198,bdf1da04ff8e3c0e263fe50696fc6adeb6517c5dbbe4f2cc023b395e76d074f6,c98dc117b478d151039dbe135aa65d88ce7a574c73f29c614ca5a3e26f41d62c,eef0f491e1c47b05b5f6484720b31c54cba07baf53ba8701e622c8ed0afee5eb,3a352133dd3880f7659f5fcaa22f1d2f6521ef6f92b9f8a623703256d7ff4234,92fe480ebedf6b9a6c79839477aeb974d8442653d484de53f88ebfe7ae9fec14,efa82111c45a5a9ac0229639c2beb67c42134173d4e6c02d48b342d9318965a6,19612198ab1abc54d139930d98c2ad3d0b50b3787e3388856377efd619b011e1,05a3e5795fda2ea3337343570b67462391282bfc9094c4f2a6452b5e4cd0ebeb,39d13dd08ee98a27916cc44f75c01a37cd0343e5ba4e84bff6f5fa670a12fb1a,4f097ded13d3b2994a64727b41c98db7f9278f00a5408ce8f400b5748ee91dae
"0","1","イルカ","0","0","3230011","0","0","ダチョウ","0","1","ペンギン","ムササビ"
"0","0","イモリ","1","0","3230012","0","0","カタツムリ","1","1","コウモリ","ヤモリ"
"0","1","ムネ","0","0","3230013","0","0","シリ","1","1","ハラ","アタマ"
"0","1","オオハクチョウ","0","0","3230014","0","0","スズメ","1","1","マナヅル","ツバメ"
"0","1","カメ","0","0","3230016","0","0","ヒト","0","1","コウモリ","ヘビ"
"0","1","シェフィ","0","0","3231001","0","0","キャル","0","1","ペコリーヌ","コッコロ"
"0","1","レイ","0","0","3231002","0","0","ラビリスタ","1","1","ホマレ","コッコロ"
"0","1","4","0","0","3310001","0","0","3","0","1","1","2"
"0","1","アルミニウム","0","0","3310003","0","0","金","0","1","銅","銀"
"0","1","尺","0","0","3310005","0","0","ファラッド","1","1","インチ","メートル"
"0","1","コサイン","0","0","3310006","0","0","ヒロイン","1","1","タンジェント","サイン"
"0","1","ひし形","0","0","3310007","0","0","おうぎ形","1","1","長方形","正方形"
"0","1","215","0","0","3310008","0","0","112","0","1","827","405"
"0","1","E","0","0","3310009","0","0","A","1","1","D","L"
"0","0","アルミニウム","1","0","3310010","0","0","銀","1","1","金","鉄"
"0","1","水酸化ナトリウム水溶液","0","0","3310012","0","0","硝酸","0","1","蒸留水","石けん水"
"0","1","藍","0","0","3310013","0","0","桃","1","1","緑","赤"
"0","1","5","0","0","3310014","0","0","3","0","1","4","6"
"0","1","4:1","0","0","3310015","0","0","12:8","1","0","15:9","10:6"
"0","1","オーマ","0","0","3311001","0","0","キャッスル・オブ・パルフェ","1","1","ランドソル","ソルの塔"
"0","1","キャッスル・オブ・パルフェ","0","0","3311002","0","0","オーマ","0","1","ソルの塔","ふぁんふぁんファーム"
"0","1","にゅうどうぐも","0","0","3320001","0","0","じょろうぐも","1","1","うろこぐも","いわしぐも"
"0","1","アルタイル","0","0","3320002","0","0","アンタレス","1","1","ベガ","デネブ"
"0","1","力点","0","0","3320003","0","0","交点","1","1","作用点","支点"
"0","1","対流","0","0","3320004","0","0","反射","1","1","放射","伝導"
"0","1","11111","0","0","3320005","0","0","1111","1","0","111111","111"
"0","1","青","0","0","3320007","0","0","黄","1","1","緑","赤"
"0","1","天王星","0","0","3320008","0","0","冥王星","1","1","海王星","地球"
"0","1","わし座","0","0","3320010","0","0","おおいぬ座","0","1","こいぬ座","はくちょう座"
"0","1","塩酸","0","0","3320011","0","0","アンモニア水","0","1","塩水","レモンの果汁"
"0","1","臭素","0","0","3320014","0","0","二酸化炭素","0","1","酸素","塩素"
"0","1","最も軽い気体である","0","0","3320015","0","0","ツンとする臭いがある","0","1","水色である","酸素と混ぜて燃やすと音が出る"
"0","1","2","0","0","3320016","0","0","0","0","1","1","3"
"0","1","ルーセント学院","0","0","3321001","0","0","王宮騎士団","0","1","メルクリウス財団","リトルリリカル"
"0","1","のど・鼻の保湿効果","0","0","3321002","0","0","保温効果","0","1","美肌効果","清涼効果"
"0","1","おおかみ座","0","0","3330001","0","0","おおやぎ座","1","1","おおぐま座","おおいぬ座"
"0","1","リゲル","0","0","3330002","0","0","シリウス","0","1","アルタイル","ベテルギウス"
"0","1","玄武岩","0","0","3330003","0","0","閃緑岩","1","1","安山岩","流紋岩"
"0","1","マグネシウム","0","0","3330004","0","0","カリウム","0","1","アルミニウム","カルシウム"
"0","1","炭素","0","0","3330007","0","0","化素","0","1","二素","酸素"
"0","1","2×2×5×5","0","0","3330010","0","0","6！","0","1","ルート1000","10の2乗"
"0","1","ルート225","0","0","3330011","0","0","112÷7","0","1","2×3×4","4＋5＋6"
"0","1","水素","0","0","3330012","0","0","窒素","1","1","酸素","炭素"
"0","1","硝酸","0","0","3330013","0","0","水酸化ナトリウム","0","1","硫酸","塩酸"
"0","1","霧","0","0","3330014","0","0","天気雨","1","1","薄雲","雪"
"0","1","塩素","0","0","3330015","0","0","窒素","0","1","ケイ素","フッ素"
"0","1","ダイヤモンド","0","0","3330016","0","0","オゾン","1","1","フラーレン","黒鉛"
"0","1","ペテロ大森林","0","0","3331001","0","0","イリス樹海","0","1","ケレス森林","カスタリア樹林"
"0","1","ヘリケ巨木","0","0","3331002","0","0","アルバ浜堤","1","1","イオカステ岩山","スィオネ樹林"
"0","1","トイレ","0","0","3410001","0","0","玄関","1","1","キッチン","風呂場"
"0","1","消防士","0","0","3410002","0","0","警備員","0","1","弁護士","警察官"
"0","1","段ボール","0","0","3410003","0","0","蛍光灯","1","1","新聞紙","雑誌"
"0","1","緑","0","0","3410004","0","0","青","0","1","オレンジ","黄"
"0","1","連絡","0","0","3410005","0","0","練習","0","1","放置","報告"
"0","1","青","0","0","3410006","0","0","紫","1","1","黄","赤"
"0","1","リユース","0","0","3410007","0","0","リスタート","1","1","リサイクル","リデュース"
"0","1","祖父","0","0","3410008","0","0","親友","1","1","孫","妻"
"0","1","せん切り","0","0","3410010","0","0","指切り","1","1","輪切り","みじん切り"
"0","1","豆腐","0","0","3410011","0","0","豆板醤","1","1","豆乳","納豆"
"0","1","ホワイトペッパー","0","0","3410013","0","0","レッドペッパー","1","1","ピンクペッパー","ブラックペッパー"
"0","1","プーアル","0","0","3410015","0","0","ブルーマウンテン","1","1","ジャスミン","ウーロン"
"0","1","レイ","0","0","3411001","0","0","カオリ","1","1","ヒヨリ","ユイ"
"0","1","ミソギ","0","0","3411002","0","0","ユニ","1","1","キョウカ","ミミ"
"0","1","石炭","0","0","3420001","0","0","薪","1","1","天然ガス","石油"
"0","1","立法","0","0","3420002","0","0","憲法","1","1","行政","司法"
"0","1","水道代","0","0","3420003","0","0","新聞代","0","1","電車賃","電気代"
"0","1","賀正","0","0","3420004","0","0","惜春","1","1","迎春","謹賀新年"
"0","1","一時雨","0","0","3420005","0","0","しばしば雨","1","1","のち雨","ときどき雨"
"0","1","単3","0","0","3420007","0","0","単7","1","1","単5","単1"
"0","1","プラス","0","0","3420009","0","0","スライス","1","1","ボックス","マイナス"
"0","1","木綿豆腐","0","0","3420010","0","0","喉ごし豆腐","1","1","高野豆腐","絹ごし豆腐"
"0","1","バター","0","0","3420011","0","0","マヨネーズ","1","1","ヨーグルト","チーズ"
"0","1","スクランブルエッグ","0","0","3420012","0","0","カルパッチョ","1","1","エッグベネディクト","オムレツ"
"0","1","もち米","0","0","3420014","0","0","すだち米","0","1","くち米","うるち米"
"0","1","スパゲッティ","0","0","3420015","0","0","そば","1","1","ひやむぎ","うどん"
"0","1","ニノン","0","0","3421001","0","0","エリコ","0","1","リノ","キャル"
"0","1","レアガチャ","0","0","3421002","0","0","おにぎりガチャ","0","1","キャラバンガチャ","プレミアムガチャ"
"0","1","Z","0","0","3430001","0","0","P","0","1","G","E"
"0","1","じいちゃん","0","0","3430002","0","0","とうちゃん","1","1","ばあちゃん","かあちゃん"
"0","1","キッチン","0","0","3430004","0","0","ベランダ","1","1","台所","居間"
"0","1","大黒天","0","0","3430005","0","0","達磨","1","1","布袋","恵比寿"
"0","1","騒音","0","0","3430007","0","0","インフルエンザ","1","1","振動","地盤沈下"
"0","1","歩行器","0","0","3430008","0","0","エスカレーター","1","1","スロープ","車椅子"
"0","1","幼稚園児","0","0","3430009","0","0","中学三年生","0","1","小学三年生","生後半年"
"0","1","油","0","0","3430010","0","0","牛乳","1","1","卵","酢"
"0","1","ウィスキー","0","0","3430011","0","0","ワイン","1","1","ビール","焼酎"
"0","1","酢","0","0","3430012","0","0","酒","0","1","背脂","醤油"
"0","1","ハコベラ","0","0","3430013","0","0","ゴボウ","1","1","ナズナ","スズナ"
"0","1","グラノーラ","0","0","3430015","0","0","サラミ","1","1","オートミール","コーンフレーク"
"0","1","サマーゲームの覇者","0","0","3431001","0","0","砂浜のプリンセス","0","1","フラッグは譲れない","譲れないサマーゲーム"
"0","1","渚のスラッガー","0","0","3431002","0","0","ぷうきちストライク","1","1","渚の不動の4番","渚の4番見習い"
"0","1","囲碁","0","0","3510001","0","0","将棋","1","1","チェス","オセロ"
"0","1","フルート","0","0","3510002","0","0","バイオリン","1","1","リコーダー","尺八"
"0","1","クラリネット","0","0","3510003","0","0","インターネット","1","1","尺八","太鼓"
"0","1","クイーン","0","0","3510004","0","0","ジェネラル","1","1","ビショップ","ポーン"
"0","1","歩","0","0","3510005","0","0","塔","0","1","騎士","王将"
"0","1","ツイスター","0","0","3510006","0","0","トランプ","1","1","ダーツ","モノポリー"
"0","1","4","0","0","3510007","0","0","2","1","1","1","3"
"0","1","チー","0","0","3510008","0","0","ツモ","1","1","カン","ポン"
"0","1","ラ","0","0","3510009","0","0","ミ","0","1","シ","ファ"
"0","1","コントラバス","0","0","3510013","0","0","フルート","0","1","パイプオルガン","バイオリン"
"0","1","ティンパニー","0","0","3510014","0","0","ベース","1","1","トライアングル","タンバリン"
"0","1","ファゴット","0","0","3510015","0","0","チューバ","0","1","トランペット","フルート"
"2","1","","0","4","3511001","1","3","","0","1","",""
"0","1","ピュアメモリーピース","0","0","3511002","0","0","プリンセスハート","1","1","メモリーピース","プリンセスオーブ"
"0","1","チェックメイト","0","0","3520001","0","0","ストレート","0","1","キャスト","スティルメイト"
"0","1","すごろく","0","0","3520002","0","0","花札","1","1","麻雀","チンチロリン"
"0","1","レッドアイ","0","0","3520003","0","0","ジントニック","0","1","スクリュードライバー","ブラッディマリー"
"0","1","バイオリン","0","0","3520004","0","0","ギター","1","1","チェロ","ビオラ"
"0","1","渡し箸","0","0","3520005","0","0","伏せ箸","1","1","刺し箸","迷い箸"
"0","1","能","0","0","3520006","0","0","京劇","1","1","狂言","歌舞伎"
"0","1","角","0","0","3520009","0","0","歩","0","1","金","飛車"
"0","1","グランド","0","0","3520010","0","0","グレート","1","1","エレクトリック","アップライト"
"0","1","梅","0","0","3520011","0","0","椿","0","1","桃","桜"
"0","1","D","0","0","3520012","0","0","Q","0","1","K","C"
"0","1","白","0","0","3520015","0","0","赤","1","1","灰色","黒"
"0","1","U","0","0","3520016","0","0","E","1","1","V","S"
"0","1","ミント","0","0","3521001","0","0","イチゴ","0","1","チョコ","バニラ"
"0","1","ブドウ","0","0","3521002","0","0","メロン","1","1","キウイ","イチゴ"
"0","1","赤","0","0","3530001","0","0","40","1","1","1～12","奇数"
"0","1","腰板","0","0","3530002","0","0","犬間","1","1","猫間","水腰"
"0","1","バラライカ","0","0","3530003","0","0","ベース","0","1","ギター","三味線"
"0","1","A","0","0","3530005","0","0","2","0","1","9","J"
"0","1","Copy","0","0","3530006","0","0","Call","0","1","Creative","Carbon"
"0","1","二ツ目","0","0","3530007","0","0","一ツ目","1","1","真打","前座"
"0","1","カラー","0","0","3530008","0","0","カーボン","1","1","カラット","カット"
"0","1","5000","0","0","3530010","0","0","2500","1","1","1000","10000"
"0","1","ピッコロ","0","0","3530011","0","0","クラリネット","0","1","オーボエ","フルート"
"0","1","フラッシュ","0","0","3530012","0","0","スリーペア","1","1","フルハウス","ストレート"
"0","1","ダウト","0","0","3530013","0","0","ヨット","1","1","スピード","ポーカー"
"0","1","蝶","0","0","3530016","0","0","銀杏","0","1","鯉","猪"
"0","0","はじっめ、ちょろちょろ","1","0","3531001","0","0","な～か、ぱっぱ","1","1","あかっご泣いても、蓋とるな","うつっわに乗せて、ふーふーふー"
"0","1","贅沢たい焼き","0","0","3531002","0","0","プラチナたい焼き","0","1","レインボーたい焼き","ゼリー入りあんこたい焼き"
"0","0","鉄棒","1","0","3610003","0","0","吊り輪","1","1","平均台","ダンス"
"0","1","ラケット","0","0","3610004","0","0","ミット","0","1","バット","ミトン"
"0","1","野球","0","0","3610005","0","0","バスケットボール","0","1","サッカー","テニス"
"0","1","弓道","0","0","3610006","0","0","ラクロス","0","1","剣道","アーチェリー"
"0","1","スキー","0","0","3610007","0","0","柔道","0","1","レスリング","水泳"
"0","1","バドミントン","0","0","3610008","0","0","バスケットボール","1","1","テニス","バレーボール"
"0","1","スケート","0","0","3610010","0","0","サーフィン","0","1","テニス","スキー"
"0","0","フォワード","1","0","3610011","0","0","ディフェンダー","1","1","ミッドフィルダー","ゴールキーパー"
"0","1","サッカー","0","0","3610012","0","0","野球","0","1","テニス","アイスホッケー"
"0","1","フェンシング","0","0","3610013","0","0","スカイダイビング","0","1","レスリング","剣道"
"0","1","柔道","0","0","3610014","0","0","剣道","1","1","ボクシング","レスリング"
"0","1","シュノーケリング","0","0","3610015","0","0","ボクシング","0","1","スカイダイビング","サーフィン"
"0","1","黒月の守護像","0","0","3611001","0","0","ジャバウォック","1","1","ポセイドン・嵐撃の槍","ラースドラゴン"
"0","1","クウカ","0","0","3611002","0","0","ミヤコ","0","1","リマ","ノゾミ"
"0","1","50m","0","0","3620001","0","0","15m","0","1","100m","25m"
"0","1","突き","0","0","3620002","0","0","場外に出る","0","1","足払い","二刀流"
"0","1","胴","0","0","3620003","0","0","すね","1","1","小手","面"
"0","1","ベリーロール","0","0","3620006","0","0","三段跳び","1","1","はさみ跳び","背面跳び"
"0","1","カウントアップ","0","0","3620007","0","0","カウントダウン","1","1","ゼロワン","クリケット"
"0","0","正四角形","1","0","3620008","0","0","正六角形","1","0","正五角形","正三角形"
"0","1","白","0","0","3620009","0","0","青","0","1","黒","赤"
"0","1","自転車","0","0","3620010","0","0","砲丸投げ","1","1","長距離走","水泳"
"0","1","セブンボール","0","0","3620013","0","0","イレブンボール","0","1","ファイブボール","ナインボール"
"0","0","デッドリフト","1","0","3620014","0","0","ベンチプレス","1","1","スクワット","ボディビル"
"0","1","セカンド","0","0","3620015","0","0","ライト","0","1","レフト","ファースト"
"0","1","フリースタイル","0","0","3620016","0","0","オールレンジ","0","1","タッグ","グレコローマン"
"0","1","マグスガーゴイル","0","0","3621001","0","0","ガーゴイル","0","1","ガーゴイル・バースト","ガーゴイル・マギ"
"0","1","サレン（サマー）","0","0","3621002","0","0","アメス","1","1","カリン","モニカ"
"0","0","5番","1","0","3630001","0","0","10番","1","0","7番","1番"
"0","1","アルティメット","0","0","3630003","0","0","ロケット","0","1","ブランケット","クリケット"
"0","0","卓球","1","0","3630004","0","0","テニス","1","1","バドミントン","バレーボール"
"0","1","二本背負い","1","0","3630005","0","0","二丁投げ","0","0","一丁投げ","一本背負い"
"0","1","副将","0","0","3630006","0","0","将軍","0","1","准将","大将"
"0","1","ファースト","0","0","3630007","0","0","サード","0","1","セカンド","キャッチャー"
"0","1","関脇","0","0","3630008","0","0","横綱","1","1","小結","大関"
"0","1","跳馬","0","0","3630010","0","0","平行棒","0","1","鉄棒","床"
"0","1","ペンホルダー","0","0","3630012","0","0","つまみ持ち","0","1","グラップ","シェークハンド"
"0","1","パワーフォワード","0","0","3630013","0","0","ディフェンダー","0","1","リベロ","ポイントガード"
"0","1","センター","0","0","3630014","0","0","シューティングガード","1","1","ラインバッカー","ランニングバック"
"0","1","セッター","0","0","3630016","0","0","センターブロッカー","0","1","スパイカー","リベロ"
"0","1","アクアスラッシャー","0","0","3631001","0","0","ガイアバルディッシュ","0","1","ブルーブラッド","ターコイズ・ノア"
"0","1","タイフーン・ラブドリーム","0","0","3631002","0","0","覇海姫・竜征冥風裂波斬","1","1","レヴィアタンランス","スプレッドアフェクション"
