58fff43bedb976022bf494c78a2d4ea8d7b21636660258c60da8892ada8a2091,e9ec356653995a829ae74ec4b1d3a4fcd2b5bb54d421c2cf21e93030194e0f36,77362e3af4c6597fd409f54c8941e3f7f0dc86e662e11f77d071e0cedc7298c3,2dcf9e5471ef0e69ece661b2586742cf3a6250ce14d3170aa583af8a39c90801,1f400e599cd7b0f18c1d320a2d56e308cd035c7d1ccc6624890f0addd71ec376,ebb3c2756dcf8b6e9568c5929bbfdee4611e85100b73e1041fa616e97b601735,2f3f049604e0655898a29ba1ee7f13d84b2936cfedf4fe3f69fa3cb77b3f76b2,41c2f7126d6bb301f02fc9af493f64e8eb1498ea482edda44e203e612d352b07,8070f1ff473971d549d3606a9349d877d07109b85e3da65b0238e89b73407231,308bc132cd96dd96117de16354f8d31335384bc4dca40fed71c1e7717f7620dd,99e828c44ca4a2768afcef98dde41eb3a1b8f15dc1e28bd5c2b61594e7ce7205,76b05cf7cb812b929426a9e38d808d720415aac3aa3c176df0eca8b163f1b5c1,af849e338fbc94d2e5ce6b969d3cd255226d3003c8e649e74c0a19497e003146,ba4cecaf968301dc056596dae3efc2cd794261a56079e487e24de4d315d05474
"1","2018/04/25 05:00:00","0","1","0","102","-1","30","2000","2018/04/30 04:59:59","0","0","32","13"
"1","2018/04/25 05:00:00","0","1","0","102","-1","40","2000","2018/04/30 04:59:59","0","0","42","14"
"1","2018/04/30 05:00:00","0","1","0","103","-1","30","2000","2018/05/11 04:59:59","0","0","34","15"
"1","2018/04/30 05:00:00","0","1","0","103","-1","40","2000","2018/05/11 04:59:59","0","0","44","16"
"1","2018/05/11 05:00:00","0","1","0","104","-1","40","2000","2018/05/22 04:59:59","0","0","45","17"
"1","2018/05/22 05:00:00","0","1","0","101","-1","30","2000","2018/05/28 04:59:59","0","0","31","18"
"1","2018/05/22 05:00:00","0","1","0","101","-1","40","2000","2018/05/28 04:59:59","0","0","41","19"
"1","2018/05/28 05:00:00","0","1","0","102","-1","30","2000","2018/05/31 04:59:59","0","0","32","20"
"1","2018/05/28 05:00:00","0","1","0","102","-1","40","2000","2018/05/31 04:59:59","0","0","42","21"
"1","2018/05/31 05:00:00","0","1","0","103","-1","30","2000","2018/06/10 04:59:59","0","0","34","22"
"1","2018/05/31 05:00:00","0","1","0","103","-1","40","2000","2018/06/10 04:59:59","0","0","44","23"
"1","2018/06/10 05:00:00","0","1","0","104","-1","40","2000","2018/06/20 04:59:59","0","0","45","24"
"1","2018/06/20 05:00:00","0","1","0","101","-1","30","2000","2018/06/25 04:59:59","0","0","31","25"
"1","2018/06/20 05:00:00","0","1","0","101","-1","40","2000","2018/06/25 04:59:59","0","0","41","26"
"1","2018/06/25 05:00:00","0","1","0","102","-1","30","2000","2018/06/30 04:59:59","0","0","32","27"
"1","2018/06/25 05:00:00","0","1","0","102","-1","40","2000","2018/06/30 04:59:59","0","0","42","28"
"1","2018/06/30 05:00:00","0","1","0","103","-1","30","2000","2018/07/10 04:59:59","0","0","34","29"
"1","2018/06/30 05:00:00","0","1","0","103","-1","40","2000","2018/07/10 04:59:59","0","0","44","30"
"1","2018/07/10 05:00:00","0","1","0","104","-1","40","2000","2018/07/20 04:59:59","0","0","45","31"
"1","2018/07/20 05:00:00","0","1","0","101","-1","30","2000","2018/07/25 04:59:59","0","0","31","32"
"1","2018/07/20 05:00:00","0","1","0","101","-1","40","2000","2018/07/25 04:59:59","0","0","41","33"
"1","2018/07/25 05:00:00","0","1","0","102","-1","30","2000","2018/07/31 04:59:59","0","0","32","34"
"1","2018/07/25 05:00:00","0","1","0","102","-1","40","2000","2018/07/31 04:59:59","0","0","42","35"
"1","2018/07/31 05:00:00","0","1","0","103","-1","30","2000","2018/08/10 04:59:59","0","0","34","36"
"1","2018/07/31 05:00:00","0","1","0","103","-1","40","2000","2018/08/10 04:59:59","0","0","44","37"
"1","2018/08/10 05:00:00","0","1","0","104","-1","40","2000","2018/08/21 04:59:59","0","0","45","38"
"1","2018/08/15 05:00:00","0","1","0","103","-1","30","3000","2018/08/21 04:59:59","0","0","34","39"
"1","2018/08/15 05:00:00","0","1","0","103","-1","40","3000","2018/08/21 04:59:59","0","0","44","40"
"1","2018/08/21 05:00:00","0","1","0","101","-1","30","3000","2018/08/25 04:59:59","0","0","31","41"
"1","2018/08/21 05:00:00","0","1","0","101","-1","40","3000","2018/08/25 04:59:59","0","0","41","42"
"1","2018/08/25 05:00:00","0","1","0","102","-1","30","3000","2018/08/31 04:59:59","0","0","32","43"
"1","2018/08/25 05:00:00","0","1","0","102","-1","40","3000","2018/08/31 04:59:59","0","0","42","44"
"1","2018/08/31 05:00:00","0","1","0","103","-1","30","2000","2018/09/10 04:59:59","0","0","34","45"
"1","2018/08/31 05:00:00","0","1","0","103","-1","40","2000","2018/09/10 04:59:59","0","0","44","46"
"1","2018/09/10 05:00:00","0","1","0","104","-1","40","2000","2018/09/20 04:59:59","0","0","45","47"
"1","2018/09/20 05:00:00","0","1","0","101","-1","30","2000","2018/09/25 04:59:59","0","0","31","48"
"1","2018/09/20 05:00:00","0","1","0","101","-1","40","2000","2018/09/25 04:59:59","0","0","41","49"
"1","2018/09/25 05:00:00","0","1","0","102","-1","30","2000","2018/09/30 04:59:59","0","0","32","50"
"1","2018/09/25 05:00:00","0","1","0","102","-1","40","2000","2018/09/30 04:59:59","0","0","42","51"
"1","2018/09/30 05:00:00","0","1","0","103","-1","30","2000","2018/10/10 04:59:59","0","0","34","52"
"1","2018/09/30 05:00:00","0","1","0","103","-1","40","2000","2018/10/10 04:59:59","0","0","44","53"
"1","2018/10/10 05:00:00","0","1","0","104","-1","40","2000","2018/10/21 04:59:59","0","0","45","54"
"1","2018/10/21 05:00:00","0","1","0","101","-1","30","2000","2018/10/26 04:59:59","0","0","31","57"
"1","2018/10/21 05:00:00","0","1","0","101","-1","40","2000","2018/10/26 04:59:59","0","0","41","58"
"1","2018/10/26 05:00:00","0","1","0","102","-1","30","2000","2018/10/31 04:59:59","0","0","32","59"
"1","2018/10/26 05:00:00","0","1","0","102","-1","40","2000","2018/10/31 04:59:59","0","0","42","60"
"1","2018/10/31 05:00:00","0","1","0","103","-1","30","2000","2018/11/10 04:59:59","0","0","34","61"
"1","2018/10/31 05:00:00","0","1","0","103","-1","40","2000","2018/11/10 04:59:59","0","0","44","62"
"1","2018/10/31 12:00:00","0","1","0","6004","-1","80","1500","2018/11/14 14:59:59","0","0","151","63"
"1","2018/10/31 12:00:00","0","1","0","6005","-1","80","1500","2018/11/14 14:59:59","0","0","152","64"
"1","2018/11/10 05:00:00","0","1","0","104","-1","40","2000","2018/11/19 04:59:59","0","0","45","65"
"1","2018/11/19 05:00:00","0","1","0","101","-1","30","2000","2018/11/24 04:59:59","0","0","31","66"
"1","2018/11/19 05:00:00","0","1","0","101","-1","40","2000","2018/11/24 04:59:59","0","0","41","67"
"1","2018/11/24 05:00:00","0","1","0","102","-1","30","2000","2018/11/29 04:59:59","0","0","32","68"
"1","2018/11/24 05:00:00","0","1","0","102","-1","40","2000","2018/11/29 04:59:59","0","0","42","69"
"1","2018/11/29 05:00:00","0","1","0","103","-1","30","2000","2018/12/10 04:59:59","0","0","34","70"
"1","2018/11/29 05:00:00","0","1","0","103","-1","40","2000","2018/12/10 04:59:59","0","0","44","71"
"1","2018/11/30 12:00:00","0","1","0","6004","-1","80","1500","2018/12/14 14:59:59","0","0","151","72"
"1","2018/11/30 12:00:00","0","1","0","6005","-1","80","1500","2018/12/14 14:59:59","0","0","152","73"
"1","2018/12/10 05:00:00","0","1","0","104","-1","40","2000","2018/12/19 04:59:59","0","0","45","74"
"1","2018/12/19 05:00:00","0","1","0","101","-1","30","2000","2018/12/24 04:59:59","0","0","31","75"
"1","2018/12/19 05:00:00","0","1","0","101","-1","40","2000","2018/12/24 04:59:59","0","0","41","76"
"1","2018/12/24 05:00:00","0","1","0","102","-1","30","2000","2018/12/30 04:59:59","0","0","32","77"
"1","2018/12/24 05:00:00","0","1","0","102","-1","40","2000","2018/12/30 04:59:59","0","0","42","78"
"1","2018/12/30 05:00:00","0","1","0","103","-1","30","2000","2019/1/11 04:59:59","0","0","34","79"
"1","2018/12/30 05:00:00","0","1","0","103","-1","40","2000","2019/1/11 04:59:59","0","0","44","80"
"1","2018/12/31 12:00:00","0","1","0","6004","-1","80","1500","2019/1/14 14:59:59","0","0","151","81"
"1","2018/12/31 12:00:00","0","1","0","6005","-1","80","1500","2019/1/14 14:59:59","0","0","152","82"
"1","2019/1/11 05:00:00","0","1","0","104","-1","40","2000","2019/1/21 04:59:59","0","0","45","83"
"1","2019/1/15 05:00:00","0","1","0","101","-1","30","2000","2019/1/22 04:59:59","0","0","31","84"
"1","2019/1/15 05:00:00","0","1","0","101","-1","40","2000","2019/1/22 04:59:59","0","0","41","85"
"1","2019/1/22 05:00:00","0","1","0","102","-1","30","2000","2019/1/27 04:59:59","0","0","32","86"
"1","2019/1/22 05:00:00","0","1","0","102","-1","40","2000","2019/1/27 04:59:59","0","0","42","87"
"1","2019/1/27 05:00:00","0","1","0","101","-1","30","2000","2019/1/31 04:59:59","0","0","31","88"
"1","2019/1/27 05:00:00","0","1","0","101","-1","40","2000","2019/1/31 04:59:59","0","0","41","89"
"1","2019/1/31 05:00:00","0","1","0","103","-1","30","2000","2019/2/11 04:59:59","0","0","34","90"
"1","2019/1/31 05:00:00","0","1","0","103","-1","40","2000","2019/2/11 04:59:59","0","0","44","91"
"1","2019/1/31 12:00:00","0","1","0","6004","-1","80","1500","2019/2/14 14:59:59","0","0","151","92"
"1","2019/1/31 12:00:00","0","1","0","6005","-1","80","1500","2019/2/14 14:59:59","0","0","152","93"
"1","2019/2/11 05:00:00","0","1","0","104","-1","40","2000","2019/2/18 04:59:59","0","0","45","94"
"1","2019/02/11 05:00:00","0","1","0","101","-1","30","3000","2019/02/22 04:59:59","0","0","31","95"
"1","2019/02/11 05:00:00","0","1","0","101","-1","40","3000","2019/02/22 04:59:59","0","0","41","96"
"1","2019/02/22 05:00:00","0","1","0","102","-1","30","3000","2019/02/28 04:59:59","0","0","32","97"
"1","2019/02/22 05:00:00","0","1","0","102","-1","40","3000","2019/02/28 04:59:59","0","0","42","98"
"1","2019/2/28 05:00:00","0","1","0","103","-1","30","2000","2019/3/11 04:59:59","0","0","34","99"
"1","2019/2/28 05:00:00","0","1","0","103","-1","40","2000","2019/3/11 04:59:59","0","0","44","100"
"1","2019/2/28 12:00:00","0","1","0","6004","-1","80","1500","2019/3/14 14:59:59","0","0","151","101"
"1","2019/2/28 12:00:00","0","1","0","6005","-1","80","1500","2019/3/14 14:59:59","0","0","152","102"
"1","2019/3/11 05:00:00","0","1","0","104","-1","40","2000","2019/3/21 04:59:59","0","0","45","103"
"1","2019/3/15 05:00:00","0","1","0","101","-1","30","2000","2019/3/22 04:59:59","0","0","31","104"
"1","2019/3/15 05:00:00","0","1","0","101","-1","40","2000","2019/3/22 04:59:59","0","0","41","105"
"1","2019/3/19 05:00:00","0","1","0","103","-1","30","2000","2019/3/23 04:59:59","0","0","34","106"
"1","2019/3/19 05:00:00","0","1","0","103","-1","40","2000","2019/3/23 04:59:59","0","0","44","107"
"1","2019/3/22 05:00:00","0","1","0","102","-1","30","2000","2019/3/27 04:59:59","0","0","32","108"
"1","2019/3/22 05:00:00","0","1","0","102","-1","40","2000","2019/3/27 04:59:59","0","0","42","109"
"1","2019/3/22 05:00:00","0","1","0","109","-1","30","2000","2019/3/27 04:59:59","0","0","37","110"
"1","2019/3/27 05:00:00","0","1","0","101","-1","30","2000","2019/3/31 04:59:59","0","0","31","111"
"1","2019/3/27 05:00:00","0","1","0","101","-1","40","2000","2019/3/31 04:59:59","0","0","41","112"
"1","2019/3/31 05:00:00","0","1","0","103","-1","30","2000","2019/4/10 04:59:59","0","0","34","113"
"1","2019/3/31 05:00:00","0","1","0","103","-1","40","2000","2019/4/10 04:59:59","0","0","44","114"
"1","2019/3/31 12:00:00","0","1","0","6004","-1","80","1500","2019/4/12 20:59:59","0","0","151","115"
"1","2019/3/31 12:00:00","0","1","0","6005","-1","80","1500","2019/4/12 20:59:59","0","0","152","116"
"1","2019/4/10 05:00:00","0","1","0","101","-1","30","2000","2019/4/13 04:59:59","0","0","31","117"
"1","2019/4/10 05:00:00","0","1","0","101","-1","40","2000","2019/4/13 04:59:59","0","0","41","118"
"1","2019/4/10 05:00:00","0","1","0","104","-1","40","2000","2019/4/20 04:59:59","0","0","45","119"
"1","2019/4/13 05:00:00","0","1","0","109","-1","30","2000","2019/4/17 04:59:59","0","0","37","120"
"1","2019/4/15 12:00:00","0","1","0","7004","-1","80","1500","2019/4/22 20:59:59","0","0","251","121"
"1","2019/4/15 12:00:00","0","1","0","7005","-1","80","1500","2019/4/22 20:59:59","0","0","252","122"
"1","2019/4/17 05:00:00","0","1","0","101","-1","30","2000","2019/4/20 04:59:59","0","0","31","123"
"1","2019/4/17 05:00:00","0","1","0","101","-1","40","2000","2019/4/20 04:59:59","0","0","41","124"
"1","2019/4/19 05:00:00","0","1","0","103","-1","30","2000","2019/4/23 04:59:59","0","0","34","125"
"1","2019/4/19 05:00:00","0","1","0","103","-1","40","2000","2019/4/23 04:59:59","0","0","44","126"
"1","2019/4/20 05:00:00","0","1","0","102","-1","30","2000","2019/4/27 04:59:59","0","0","32","127"
"1","2019/4/20 05:00:00","0","1","0","102","-1","40","2000","2019/4/27 04:59:59","0","0","42","128"
"1","2019/04/27 05:00:00","0","1","0","101","-1","30","3000","2019/05/02 04:59:59","0","0","31","129"
"1","2019/04/27 05:00:00","0","1","0","101","-1","40","3000","2019/05/02 04:59:59","0","0","41","130"
"1","2019/04/27 05:00:00","0","1","0","103","-1","30","2000","2019/05/02 04:59:59","0","0","34","131"
"1","2019/04/27 05:00:00","0","1","0","103","-1","40","2000","2019/05/02 04:59:59","0","0","44","132"
"1","2019/05/02 05:00:00","0","1","0","102","-1","30","3000","2019/05/07 04:59:59","0","0","32","133"
"1","2019/05/02 05:00:00","0","1","0","102","-1","40","3000","2019/05/07 04:59:59","0","0","42","134"
"1","2019/05/02 05:00:00","0","1","0","104","-1","40","2000","2019/05/07 04:59:59","0","0","45","135"
"1","2019/05/07 05:00:00","0","1","0","103","-1","30","2000","2019/05/11 04:59:59","0","0","34","136"
"1","2019/05/07 05:00:00","0","1","0","103","-1","40","2000","2019/05/11 04:59:59","0","0","44","137"
"1","2019/04/30 12:00:00","0","1","0","6004","-1","80","1500","2019/05/12 20:59:59","0","0","151","138"
"1","2019/04/30 12:00:00","0","1","0","6005","-1","80","1500","2019/05/12 20:59:59","0","0","152","139"
"1","2019/05/11 05:00:00","0","1","0","104","-1","40","2000","2019/05/21 04:59:59","0","0","45","140"
"1","2019/05/11 05:00:00","0","1","0","101","-1","30","2000","2019/05/14 04:59:59","0","0","31","141"
"1","2019/05/11 05:00:00","0","1","0","101","-1","40","2000","2019/05/14 04:59:59","0","0","41","142"
"1","2019/05/14 05:00:00","0","1","0","109","-1","30","2000","2019/05/18 04:59:59","0","0","37","143"
"1","2019/05/15 12:00:00","0","1","0","7004","-1","80","1500","2019/05/22 20:59:59","0","0","251","144"
"1","2019/05/15 12:00:00","0","1","0","7005","-1","80","1500","2019/05/22 20:59:59","0","0","252","145"
"1","2019/05/17 05:00:00","0","1","0","103","-1","30","2000","2019/05/22 04:59:59","0","0","34","146"
"1","2019/05/17 05:00:00","0","1","0","103","-1","40","2000","2019/05/22 04:59:59","0","0","44","147"
"1","2019/05/18 05:00:00","0","1","0","101","-1","30","2000","2019/05/25 04:59:59","0","0","31","148"
"1","2019/05/18 05:00:00","0","1","0","101","-1","40","2000","2019/05/25 04:59:59","0","0","41","149"
"1","2019/05/25 05:00:00","0","1","0","102","-1","30","2000","2019/05/31 04:59:59","0","0","32","150"
"1","2019/05/25 05:00:00","0","1","0","102","-1","40","2000","2019/05/31 04:59:59","0","0","42","151"
"1","2019/05/31 05:00:00","0","1","0","103","-1","30","2000","2019/06/11 04:59:59","0","0","34","152"
"1","2019/05/31 05:00:00","0","1","0","103","-1","40","2000","2019/06/11 04:59:59","0","0","44","153"
"1","2019/05/31 12:00:00","0","1","0","6004","-1","80","1500","2019/06/14 20:59:59","0","0","151","154"
"1","2019/05/31 12:00:00","0","1","0","6005","-1","80","1500","2019/06/14 20:59:59","0","0","152","155"
"1","2019/06/07 05:00:00","0","1","0","101","-1","30","2000","2019/06/11 04:59:59","0","0","31","156"
"1","2019/06/07 05:00:00","0","1","0","101","-1","40","2000","2019/06/11 04:59:59","0","0","41","157"
"1","2019/06/11 05:00:00","0","1","0","104","-1","40","2000","2019/06/20 04:59:59","0","0","45","158"
"1","2019/06/14 05:00:00","0","1","0","101","-1","30","2000","2019/06/22 04:59:59","0","0","31","159"
"1","2019/06/14 05:00:00","0","1","0","101","-1","40","2000","2019/06/22 04:59:59","0","0","41","160"
"1","2019/06/15 12:00:00","0","1","0","7004","-1","80","1500","2019/06/22 20:59:59","0","0","251","161"
"1","2019/06/15 12:00:00","0","1","0","7005","-1","80","1500","2019/06/22 20:59:59","0","0","252","162"
"1","2019/06/14 05:00:00","0","1","0","103","-1","30","2000","2019/06/18 04:59:59","0","0","34","163"
"1","2019/06/14 05:00:00","0","1","0","103","-1","40","2000","2019/06/18 04:59:59","0","0","44","164"
"1","2019/06/21 05:00:00","0","1","0","102","-1","30","2000","2019/06/27 04:59:59","0","0","32","165"
"1","2019/06/21 05:00:00","0","1","0","102","-1","40","2000","2019/06/27 04:59:59","0","0","42","166"
"1","2019/06/21 05:00:00","0","1","0","109","-1","30","2000","2019/06/27 04:59:59","0","0","37","167"
"1","2019/06/27 05:00:00","0","1","0","101","-1","30","2000","2019/06/30 04:59:59","0","0","31","168"
"1","2019/06/27 05:00:00","0","1","0","101","-1","40","2000","2019/06/30 04:59:59","0","0","41","169"
"1","2019/06/30 05:00:00","0","1","0","103","-1","30","2000","2019/07/06 04:59:59","0","0","34","170"
"1","2019/06/30 05:00:00","0","1","0","103","-1","40","2000","2019/07/06 04:59:59","0","0","44","171"
"1","2019/06/30 12:00:00","0","1","0","6004","-1","80","1500","2019/07/14 20:59:59","0","0","151","172"
"1","2019/06/30 12:00:00","0","1","0","6005","-1","80","1500","2019/07/14 20:59:59","0","0","152","173"
"1","2019/07/6 05:00:00","0","1","0","101","-1","30","2000","2019/07/11 04:59:59","0","0","31","174"
"1","2019/07/6 05:00:00","0","1","0","101","-1","40","2000","2019/07/11 04:59:59","0","0","41","175"
"1","2019/07/11 05:00:00","0","1","0","109","-1","30","2000","2019/07/15 04:59:59","0","0","37","176"
"1","2019/07/11 05:00:00","0","1","0","104","-1","40","2000","2019/07/21 04:59:59","0","0","45","177"
"1","2019/07/14 05:00:00","0","1","0","103","-1","30","2000","2019/07/23 04:59:59","0","0","34","178"
"1","2019/07/14 05:00:00","0","1","0","103","-1","40","2000","2019/07/23 04:59:59","0","0","44","179"
"1","2019/07/15 05:00:00","0","1","0","101","-1","30","2000","2019/07/22 04:59:59","0","0","31","180"
"1","2019/07/15 05:00:00","0","1","0","101","-1","40","2000","2019/07/22 04:59:59","0","0","41","181"
"1","2019/07/22 05:00:00","0","1","0","102","-1","30","2000","2019/07/28 04:59:59","0","0","32","182"
"1","2019/07/22 05:00:00","0","1","0","102","-1","40","2000","2019/07/28 04:59:59","0","0","42","183"
"1","2019/07/25 05:00:00","0","1","0","109","-1","30","2000","2019/07/28 04:59:59","0","0","37","184"
"1","2019/07/28 05:00:00","0","1","0","101","-1","30","2000","2019/07/31 04:59:59","0","0","31","185"
"1","2019/07/28 05:00:00","0","1","0","101","-1","40","2000","2019/07/31 04:59:59","0","0","41","186"
"1","2019/07/31 05:00:00","0","1","0","103","-1","30","2000","2019/08/6 04:59:59","0","0","34","187"
"1","2019/07/31 05:00:00","0","1","0","103","-1","40","2000","2019/08/6 04:59:59","0","0","44","188"
"1","2019/07/15 12:00:00","0","1","0","7004","-1","80","1500","2019/07/22 20:59:59","0","0","251","189"
"1","2019/07/15 12:00:00","0","1","0","7005","-1","80","1500","2019/07/22 20:59:59","0","0","252","190"
"1","2019/07/31 12:00:00","0","1","0","6004","-1","80","1500","2019/08/13 20:59:59","0","0","151","191"
"1","2019/07/31 12:00:00","0","1","0","6005","-1","80","1500","2019/08/13 20:59:59","0","0","152","192"
"1","2019/08/06 05:00:00","0","1","0","101","-1","30","2000","2019/08/11 04:59:59","0","0","31","193"
"1","2019/08/06 05:00:00","0","1","0","101","-1","40","2000","2019/08/11 04:59:59","0","0","41","194"
"1","2019/08/11 05:00:00","0","1","0","104","-1","40","2000","2019/08/21 04:59:59","0","0","45","195"
"1","2019/08/22 05:00:00","0","1","0","109","-1","30","2000","2019/08/28 04:59:59","0","0","37","196"
"1","2019/08/28 05:00:00","0","1","0","101","-1","30","2000","2019/08/31 04:59:59","0","0","31","197"
"1","2019/08/28 05:00:00","0","1","0","101","-1","40","2000","2019/08/31 04:59:59","0","0","41","198"
"1","2019/08/31 05:00:00","0","1","0","103","-1","30","2000","2019/09/06 04:59:59","0","0","34","199"
"1","2019/08/31 05:00:00","0","1","0","103","-1","40","2000","2019/09/06 04:59:59","0","0","44","200"
"1","2019/08/15 05:00:00","0","1","0","101","-1","30","3000","2019/08/22 04:59:59","0","0","31","201"
"1","2019/08/15 05:00:00","0","1","0","101","-1","40","3000","2019/08/22 04:59:59","0","0","41","202"
"1","2019/08/15 05:00:00","0","1","0","103","-1","30","2000","2019/08/19 04:59:59","0","0","34","203"
"1","2019/08/15 05:00:00","0","1","0","103","-1","40","2000","2019/08/19 04:59:59","0","0","44","204"
"1","2019/08/22 05:00:00","0","1","0","102","-1","30","3000","2019/08/28 04:59:59","0","0","32","205"
"1","2019/08/22 05:00:00","0","1","0","102","-1","40","3000","2019/08/28 04:59:59","0","0","42","206"
"1","2019/08/31 12:00:00","0","1","0","6004","-1","80","1500","2019/09/14 20:59:59","0","0","151","207"
"1","2019/08/31 12:00:00","0","1","0","6005","-1","80","1500","2019/09/14 20:59:59","0","0","152","208"
"1","2019/08/15 12:00:00","0","1","0","7004","-1","80","1500","2019/08/22 20:59:59","0","0","251","209"
"1","2019/08/15 12:00:00","0","1","0","7005","-1","80","1500","2019/08/22 20:59:59","0","0","252","210"
"1","2019/08/31 05:00:00","0","1","0","101","-1","100","1500","2019/09/04 04:59:59","0","0","91","211"
"1","2019/08/31 05:00:00","0","1","0","102","-1","100","1500","2019/09/04 04:59:59","0","0","92","212"
"1","2019/08/31 12:00:00","0","1","0","111","-1","100","1500","2019/09/04 04:59:59","0","0","93","213"
"1","2019/08/31 05:00:00","0","1","0","109","-1","100","1500","2019/09/04 04:59:59","0","0","94","214"
"1","2019/08/31 12:00:00","0","1","0","112","-1","100","1500","2019/09/04 04:59:59","0","0","95","215"
"1","2019/08/31 12:00:00","0","1","0","6004","-1","100","1500","2019/09/04 04:59:59","0","0","96","216"
"1","2019/08/31 12:00:00","0","1","0","6005","-1","100","1500","2019/09/04 04:59:59","0","0","97","217"
"1","2019/09/04 05:00:00","0","1","0","101","-1","30","2000","2019/09/09 04:59:59","0","0","31","220"
"1","2019/09/04 05:00:00","0","1","0","101","-1","40","2000","2019/09/09 04:59:59","0","0","41","221"
"1","2019/09/09 05:00:00","0","1","0","109","-1","30","2000","2019/09/14 04:59:59","0","0","37","222"
"1","2019/09/11 05:00:00","0","1","0","104","-1","40","2000","2019/09/20 04:59:59","0","0","45","223"
"1","2019/09/14 05:00:00","0","1","0","101","-1","30","2000","2019/09/20 04:59:59","0","0","31","224"
"1","2019/09/14 05:00:00","0","1","0","101","-1","40","2000","2019/09/20 04:59:59","0","0","41","225"
"1","2019/09/14 05:00:00","0","1","0","103","-1","30","2000","2019/09/21 04:59:59","0","0","34","226"
"1","2019/09/14 05:00:00","0","1","0","103","-1","40","2000","2019/09/21 04:59:59","0","0","44","227"
"1","2019/09/20 05:00:00","0","1","0","102","-1","30","2000","2019/09/26 04:59:59","0","0","32","228"
"1","2019/09/20 05:00:00","0","1","0","102","-1","40","2000","2019/09/26 04:59:59","0","0","42","229"
"1","2019/09/26 05:00:00","0","1","0","109","-1","30","2000","2019/09/29 04:59:59","0","0","37","230"
"1","2019/09/27 05:00:00","0","1","0","101","-1","30","2000","2019/09/30 04:59:59","0","0","31","231"
"1","2019/09/27 05:00:00","0","1","0","101","-1","40","2000","2019/09/30 04:59:59","0","0","41","232"
"1","2019/09/30 05:00:00","0","1","0","103","-1","30","2000","2019/10/06 04:59:59","0","0","34","233"
"1","2019/09/30 05:00:00","0","1","0","103","-1","40","2000","2019/10/06 04:59:59","0","0","44","234"
"1","2019/09/16 12:00:00","0","1","0","7004","-1","80","1500","2019/09/23 20:59:59","0","0","251","235"
"1","2019/09/16 12:00:00","0","1","0","7005","-1","80","1500","2019/09/23 20:59:59","0","0","252","236"
"1","2019/09/09 05:00:00","0","1","0","112","-1","30","2000","2019/09/14 04:59:59","0","0","38","237"
"1","2019/09/30 12:00:00","0","1","0","6004","-1","80","1500","2019/10/14 20:59:59","0","0","151","238"
"1","2019/09/30 12:00:00","0","1","0","6005","-1","80","1500","2019/10/14 20:59:59","0","0","152","239"
"1","2019/09/26 05:00:00","0","1","0","112","-1","30","2000","2019/09/29 04:59:59","0","0","38","240"
