26e4c086421008bab342811fdb4c64a4532526731f04f6fa52686edfefadff91,2e6a3f51484266ff012b338770fe87ad38c022fa915ab5d2032e5cd29a2f998a,67fd53d49298d3b3c15570f1f67e674061040693482d1ed2cc2688a4df637ef4,449303c77ac8a6f694e03421cfd13d9f53bb28fff2443cdf4dadd16ecac78b90,6f3d7ddcb545afab5db7def5ad44998b4a3f78c55181e2ad932c767c86f2ead9,7d89049888a65f0d6ea4acc9c7017b35b0818ecc8d725918201a567ef67f1c7a,2873f757bbfee16db703146fb00c2c6084cb3bbed8fe624237192dd70069f755
"20063","ルカ&アンナ","0","0","105601001","0","100901001"
"20064","ミツキ&エリコ","0","0","105101001","0","102701001"
"20065","ミツキ&ナナカ","0","0","105101001","0","101301001"
"20066","ミツキ&アンナ","0","0","105101001","0","100901001"
"20067","エリコ&ナナカ","0","0","102701001","0","101301001"
"20068","エリコ&アンナ","0","0","102701001","0","100901001"
"20069","ナナカ&アンナ","0","0","101301001","0","100901001"
"20070","イオ&ミサキ","0","0","101801001","0","105001001"
"20071","イオ&スズナ","0","0","101801001","0","101601001"
"20072","ミサキ&スズナ","0","0","105001001","0","101601001"
"20073","モニカ&ユキ","0","0","105301001","0","100801001"
"20074","モニカ&ニノン","0","0","105301001","0","103001001"
"20075","モニカ&クウカ","0","0","105301001","0","104501001"
"20076","モニカ&アユミ","0","0","105301001","0","105501001"
"20077","ユキ&ニノン","0","0","100801001","0","103001001"
"20078","ユキ&クウカ","0","0","100801001","0","104501001"
"20079","ユキ&アユミ","0","0","100801001","0","105501001"
"20080","ニノン&クウカ","0","0","103001001","0","104501001"
"20081","ニノン&アユミ","0","0","103001001","0","105501001"
"20082","クウカ&アユミ","0","0","104501001","0","105501001"
"20083","サレン&アキノ","0","0","102801001","0","103201001"
"20084","レイ&ツムギ","0","0","100301001","0","105401001"
"20085","マコト&ユイ","0","0","100201001","0","104301001"
"20086","クロエ&チエル","0","0","110801001","0","110901001"
"20087","クロエ&ユニ","0","0","110801001","0","111001001"
"20088","チエル&ユニ","0","0","110901001","0","111001001"
"20089","アン&ルゥ","0","0","109201001","0","109301001"
"20090","アン&グレア","0","0","109201001","0","109401001"
"20091","ルゥ&グレア","0","0","109301001","0","109401001"
"20092","エミリア&レム","0","0","109901001","0","109701001"
"20093","エミリア&ラム","0","0","109901001","0","109801001"
"20094","レム&ラム","0","0","109701001","0","109801001"
"20095","ネネカ&クリスティーナ","0","0","107001001","0","107101001"
"20096","ネネカ&リマ","0","0","107001001","0","105201001"
"20097","ネネカ&ムイミ","0","0","107001001","0","106101001"
"20098","ムイミ&クリスティーナ","0","0","106101001","0","107101001"
"20100","カヤ&イノリ","0","0","106501001","0","106601001"
"20101","カヤ&ホマレ","0","0","106501001","0","106701001"
"20102","イノリ&ホマレ","0","0","106601001","0","106701001"
"20103","ウヅキ＆ミオ","0","0","112401001","0","112601001"
"20104","ウヅキ＆リン","0","0","112401001","0","112501001"
"20105","ミオ＆リン","0","0","112601001","0","112501001"
"20106","ラビリスタ＆リノ","0","0","106801001","0","101101001"
"20107","ラビリスタ＆シズル","0","0","106801001","0","104901001"
"20108","ラビリスタ＆ネネカ","0","0","106801001","0","107001001"
"20109","ラビリスタ＆ムイミ","0","0","106801001","0","106101001"
"20110","シェフィ＆ぺコリーヌ","0","0","106401001","0","105801001"
"20111","シェフィ＆コッコロ","0","0","106401001","0","105901001"
"20112","シェフィ＆キャル","0","0","106401001","0","106001001"
"20113","シェフィ＆イオ","0","0","106401001","0","101801001"
"20114","ハツネシオリ＆アオイ","0","0","180701001","0","104001001"
"20115","ハツネシオリ＆ミサト","0","0","180701001","0","101501001"
"20116","ハツネシオリ＆マヒル","0","0","180701001","0","103301001"
"20117","ハツネシオリ＆リン","0","0","180701001","0","102601001"
"20118","ハツネシオリ＆リマ","0","0","180701001","0","105201001"
"20119","クレジッタ＆ペコリーヌ","0","0","118001001","0","105801001"
"20121","ホマレ&シェフィ","0","0","106701001","0","106401001"
"20122","ホマレ&ラビリスタ","0","0","106701001","0","106801001"
"20123","ミソギミミキョウカ＆ペコリーヌ","0","0","180801001","0","105801001"
"20124","ミソギミミキョウカ＆コッコロ","0","0","180801001","0","105901001"
"20125","ミソギミミキョウカ＆キャル","0","0","180801001","0","106001001"
"20126","ミソギミミキョウカ＆シェフィ","0","0","180801001","0","106401001"
"20127","ミソギミミキョウカ＆クルミ","0","0","180801001","0","102101001"
"20128","ミソギミミキョウカ＆アヤネ","0","0","180801001","0","102301001"
"20129","アキノサレン＆スズメ","0","0","180901001","0","102501001"
"20130","アキノサレン＆アヤネ","0","0","180901001","0","102301001"
"20131","アキノサレン＆クルミ","0","0","180901001","0","102101001"
"20132","アキノサレン＆ジュン","0","0","180901001","0","104701001"
"20133","アキノサレン＆ミフユ","0","0","180901001","0","104801001"
"20134","アキノサレン＆ユカリ","0","0","180901001","0","103401001"
"20135","アキノサレン＆タマキ","0","0","180901001","0","104601001"
"20136","ランファ＆コッコロ","0","0","118101001","0","105901001"
"20137","ランファ＆チカ","0","0","118101001","0","104201001"
"20138","ヴァンピィ＆イリヤ","0","0","122301001","0","104401001"
"20139","ネア＆ランファ","0","0","123301001","0","118101001"
"20140","ネア＆キョウカ","0","0","123301001","0","103601001"
"20141","ネア＆ミソラ","0","0","123301001","0","118201001"
"20142","ネア＆キャル","0","0","123301001","0","106001001"
"20143","アメス＆コッコロ","0","0","123001001","0","105901001"
"20144","アメス＆ユイ","0","0","123001001","0","100201001"
"20145","アメス＆レイ","0","0","123001001","0","100301001"
"20146","アメス＆ヒヨリ","0","0","123001001","0","100101001"
"20147","アメス＆ラビリスタ","0","0","123001001","0","106801001"
"20148","アングレア＆ぺコリーヌ","0","0","181001001","0","105801001"
"20149","アングレア＆コッコロ","0","0","181001001","0","105901001"
"20150","アングレア＆キャル","0","0","181001001","0","106001001"
"20151","アングレア＆ルゥ","0","0","181001001","0","109301001"
"20152","覇瞳皇帝＆キャル","0","0","106901001","0","106001001"
"20153","覇瞳皇帝＆ラビリスタ","0","0","106901001","0","106801001"
"20154","覇瞳皇帝＆クリス","0","0","106901001","0","107101001"
"20155","覇瞳皇帝＆ネネカ","0","0","106901001","0","107001001"
"20156","ミソラ＆ランファ","0","0","118201001","0","118101001"
"20157","ミソラ＆ムイミ","0","0","118201001","0","106101001"
"20158","リリ＆クリア","0","0","125801001","0","126001001"
"20159","リリ＆プレシア","0","0","125801001","0","126101001"
"20160","リリ＆コッコロ","0","0","125801001","0","105901001"
"20161","ビカラ＆ジータ","0","0","125601001","0","105701001"
"20162","ビカラ＆カリン","0","0","125601001","0","118501001"
"20163","ビカラ＆ルカ","0","0","125601001","0","105601001"
"20164","クローチェ＆ライラエル","0","0","126401001","0","126501001"
"20165","クローチェ&ナナカ","0","0","126401001","0","101301001"
"20166","クローチェ＆コッコロ","0","0","126401001","0","105901001"
"20167","シズルリノ＆ラビリスタ","0","0","181101001","0","106801001"
"20168","シズルリノ＆リリ","0","0","181101001","0","125801001"
"20169","シズルリノ＆ハツネ","0","0","181101001","0","101201001"
"20170","シズルリノ＆シオリ","0","0","181101001","0","103801001"
"20171","シズルリノ＆ヨリ","0","0","181101001","0","102201001"
"20172","シズルリノ＆アカリ","0","0","181101001","0","100601001"
"20173","クリア＆プレシア","0","0","126001001","0","126101001"
"20174","クリア＆キャル","0","0","126001001","0","106001001"
"20175","シズルリノ＆エリコ","0","0","181101001","0","102701001"
"20176","プレシア＆ペコリーヌ","0","0","126101001","0","105801001"
"20177","ライラエル&ぺコリーヌ","0","0","126501001","0","105801001"
"20178","ライラエル&ミソギ","0","0","126501001","0","100401001"
"20179","アネモネ＆ネフィ＝ネラ","0","0","129601001","0","129701001"
"20180","アネモネ＆ネア","0","0","129601001","0","123301001"
"20181","アネモネ＆クリア","0","0","129601001","0","126001001"
"20182","アネモネ＆ミツキ","0","0","129601001","0","105101001"
"20183","エリス＆ユイ","0","0","129001001","0","100201001"
"20184","エリス＆アメス","0","0","129001001","0","123001001"
"20185","エリス＆ミソラ","0","0","129001001","0","118201001"
"20186","ネフィ＝ネラ＆ネア","0","0","129701001","0","123301001"
"20187","ネフィ＝ネラ＆ペコリーヌ","0","0","129701001","0","105801001"
"20188","ネフィ＝ネラ＆ライラエル","0","0","129701001","0","126501001"
"20189","クルル＆ライラエル","0","0","130901001","0","126501001"
"20190","クルル＆クローチェ","0","0","130901001","0","126401001"
"20191","クルル＆マホ","0","0","130901001","0","101001001"
"20192","エキドナ＆アメス","0","0","132001001","0","123001001"
"20193","ネビア＆コッコロ","0","0","118601001","0","105901001"
"20194","ネビア＆キャル","0","0","118601001","0","106001001"
"20195","ネビア＆ペコリーヌ","0","0","118601001","0","105801001"
"20196","ネビア＆シェフィ","0","0","118601001","0","106401001"
"20197","ネビア＆アメス","0","0","118601001","0","123001001"
"20198","ヴルム＆リン","0","0","127801001","0","102601001"
"20199","ヴルム＆クローチェ","0","0","127801001","0","126401001"
"20200","ヴルム＆ライラエル","0","0","127801001","0","126501001"
"20201","ヴルム＆リンド","0","0","127801001","0","127701001"
"20206","リンド＆ライラエル","0","0","127701001","0","126501001"
"20207","リンド＆クローチェ","0","0","127701001","0","126401001"
"20208","リンド＆ノゾミ","0","0","127701001","0","102901001"
"20209","ワカナ＆ヤマト","0","0","130001001","0","130101001"
"20210","ワカナ＆フブキ","0","0","130201001","0","130101001"
"20211","ワカナ＆シオリ","0","0","130101001","0","103801001"
"20212","ヤマト＆フブキ","0","0","130201001","0","130001001"
"20214","フブキ＆プレシア","0","0","130201001","0","126101001"
"20215","フブキ＆ミサキ","0","0","130201001","0","105001001"
"20216","ライラエル＆イオ","0","0","126501001","0","101801001"
"30001","ヒヨリ（カリン掛け合い用）","0","0","118501001","0","300101001"
"30002","ユイ（カリン掛け合い用）","0","0","118501001","0","300201001"
"30003","レイ（カリン掛け合い用）","0","0","118501001","0","300301001"
"30004","ミソギ（カリン掛け合い用）","0","0","118501001","0","300401001"
"30005","マツリ（カリン掛け合い用）","0","0","118501001","0","300501001"
"30006","アカリ（カリン掛け合い用）","0","0","118501001","0","300601001"
"30007","ミヤコ（カリン掛け合い用）","0","0","118501001","0","300701001"
"30008","ユキ（カリン掛け合い用）","0","0","118501001","0","300801001"
"30009","アンナ（カリン掛け合い用）","0","0","118501001","0","300901001"
"30010","マホ（カリン掛け合い用）","0","0","118501001","0","301001001"
"30011","リノ（カリン掛け合い用）","0","0","118501001","0","301101001"
"30012","ハツネ（カリン掛け合い用）","0","0","118501001","0","301201001"
"30013","ナナカ（カリン掛け合い用）","0","0","118501001","0","301301001"
"30014","カスミ（カリン掛け合い用）","0","0","118501001","0","301401001"
"30015","ミサト（カリン掛け合い用）","0","0","118501001","0","301501001"
"30016","スズナ（カリン掛け合い用）","0","0","118501001","0","301601001"
"30017","カオリ（カリン掛け合い用）","0","0","118501001","0","301701001"
"30018","イオ（カリン掛け合い用）","0","0","118501001","0","301801001"
"30019","ミミ（カリン掛け合い用）","0","0","118501001","0","302001001"
"30020","クルミ（カリン掛け合い用）","0","0","118501001","0","302101001"
"30021","ヨリ（カリン掛け合い用）","0","0","118501001","0","302201001"
"30022","アヤネ（カリン掛け合い用）","0","0","118501001","0","302301001"
"30023","スズメ（カリン掛け合い用）","0","0","118501001","0","302501001"
"30024","リン（カリン掛け合い用）","0","0","118501001","0","302601001"
"30025","エリコ（カリン掛け合い用）","0","0","118501001","0","302701001"
"30026","サレン（カリン掛け合い用）","0","0","118501001","0","302801001"
"30027","ノゾミ（カリン掛け合い用）","0","0","118501001","0","302901001"
"30028","ニノン（カリン掛け合い用）","0","0","118501001","0","303001001"
"30029","シノブ（カリン掛け合い用）","0","0","118501001","0","303101001"
"30030","アキノ（カリン掛け合い用）","0","0","118501001","0","303201001"
"30031","マヒル（カリン掛け合い用）","0","0","118501001","0","303301001"
"30032","ユカリ（カリン掛け合い用）","0","0","118501001","0","303401001"
"30033","キョウカ（カリン掛け合い用）","0","0","118501001","0","303601001"
"30034","トモ（カリン掛け合い用）","0","0","118501001","0","303701001"
"30035","シオリ（カリン掛け合い用）","0","0","118501001","0","303801001"
"30036","アオイ（カリン掛け合い用）","0","0","118501001","0","304001001"
"30037","チカ（カリン掛け合い用）","0","0","118501001","0","304201001"
"30038","マコト（カリン掛け合い用）","0","0","118501001","0","304301001"
"30039","イリヤ（カリン掛け合い用）","0","0","118501001","0","304401001"
"30040","クウカ（カリン掛け合い用）","0","0","118501001","0","304501001"
"30041","タマキ（カリン掛け合い用）","0","0","118501001","0","304601001"
"30042","ジュン（カリン掛け合い用）","0","0","118501001","0","304701001"
"30043","ミフユ（カリン掛け合い用）","0","0","118501001","0","304801001"
"30044","シズル（カリン掛け合い用）","0","0","118501001","0","304901001"
"30045","ミサキ（カリン掛け合い用）","0","0","118501001","0","305001001"
"30046","ミツキ（カリン掛け合い用）","0","0","118501001","0","305101001"
"30047","リマ（カリン掛け合い用）","0","0","118501001","0","305201001"
"30048","モニカ（カリン掛け合い用）","0","0","118501001","0","305301001"
"30049","ツムギ（カリン掛け合い用）","0","0","118501001","0","305401001"
"30050","アユミ（カリン掛け合い用）","0","0","118501001","0","305501001"
"30051","ルカ（カリン掛け合い用）","0","0","118501001","0","305601001"
"30052","ペコリーヌ（カリン掛け合い用）","0","0","118501001","0","305801001"
"30053","コッコロ（カリン掛け合い用）","0","0","118501001","0","305901001"
"30054","キャル（カリン掛け合い用）","0","0","118501001","0","306001001"
"30055","シェフィ（カリン掛け合い用）","0","0","118501001","0","306401001"
"30056","カヤ（カリン掛け合い用）","0","0","118501001","0","306501001"
"30057","イノリ（カリン掛け合い用）","0","0","118501001","0","306601001"
"30058","ラビリスタ（カリン掛け合い用）","0","0","118501001","0","306801001"
"30059","クリスティーナ（カリン掛け合い用）","0","0","118501001","0","307101001"
"30060","ペコリーヌ（サマー）（カリン掛け合い用）","0","0","118501001","0","307501001"
"30061","コッコロ（サマー）（カリン掛け合い用）","0","0","118501001","0","307601001"
"30062","スズメ（サマー）（カリン掛け合い用）","0","0","118501001","0","307701001"
"30063","キャル（サマー）（カリン掛け合い用）","0","0","118501001","0","307801001"
"30064","タマキ（サマー）（カリン掛け合い用）","0","0","118501001","0","307901001"
"30065","ミフユ（サマー）（カリン掛け合い用）","0","0","118501001","0","308001001"
"30066","シノブ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","308101001"
"30067","ミヤコ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","308201001"
"30068","ミサキ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","308301001"
"30069","チカ（クリスマス）（カリン掛け合い用）","0","0","118501001","0","308401001"
"30070","クルミ（クリスマス）（カリン掛け合い用）","0","0","118501001","0","308501001"
"30071","アヤネ（クリスマス）（カリン掛け合い用）","0","0","118501001","0","308601001"
"30072","ヒヨリ（ニューイヤー）（カリン掛け合い用）","0","0","118501001","0","308701001"
"30073","ユイ（ニューイヤー）（カリン掛け合い用）","0","0","118501001","0","308801001"
"30074","レイ（ニューイヤー）（カリン掛け合い用）","0","0","118501001","0","308901001"
"30075","エリコ（バレンタイン）（カリン掛け合い用）","0","0","118501001","0","309001001"
"30076","シズル（バレンタイン）（カリン掛け合い用）","0","0","118501001","0","309101001"
"30077","クウカ（オーエド）（カリン掛け合い用）","0","0","118501001","0","309501001"
"30078","ニノン（オーエド）（カリン掛け合い用）","0","0","118501001","0","309601001"
"30079","スズナ（サマー）（カリン掛け合い用）","0","0","118501001","0","310001001"
"30080","イオ（サマー）（カリン掛け合い用）","0","0","118501001","0","310101001"
"30081","サレン（サマー）（カリン掛け合い用）","0","0","118501001","0","310301001"
"30082","マコト（サマー）（カリン掛け合い用）","0","0","118501001","0","310401001"
"30083","カオリ（サマー）（カリン掛け合い用）","0","0","118501001","0","310501001"
"30084","マホ（サマー）（カリン掛け合い用）","0","0","118501001","0","310601001"
"30085","アオイ（編入生）（カリン掛け合い用）","0","0","118501001","0","310701001"
"30086","クロエ（カリン掛け合い用）","0","0","118501001","0","310801001"
"30087","チエル（カリン掛け合い用）","0","0","118501001","0","310901001"
"30088","ユニ（カリン掛け合い用）","0","0","118501001","0","311001001"
"30089","キョウカ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","311101001"
"30090","ミソギ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","311201001"
"30091","ミミ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","311301001"
"30092","クリスティーナ（クリスマス）（カリン掛け合い用）","0","0","118501001","0","311501001"
"30093","ノゾミ（クリスマス）（カリン掛け合い用）","0","0","118501001","0","311601001"
"30094","イリヤ（クリスマス）（カリン掛け合い用）","0","0","118501001","0","311701001"
"30095","ペコリーヌ（ニューイヤー）（カリン掛け合い用）","0","0","118501001","0","311801001"
"30096","コッコロ（ニューイヤー）（カリン掛け合い用）","0","0","118501001","0","311901001"
"30097","キャル（ニューイヤー）（カリン掛け合い用）","0","0","118501001","0","312001001"
"30098","スズメ（ニューイヤー）（カリン掛け合い用）","0","0","118501001","0","312101001"
"30099","カスミ（マジカル）（カリン掛け合い用）","0","0","118501001","0","312201001"
"30100","シオリ（マジカル）（カリン掛け合い用）","0","0","118501001","0","312301001"
"30101","リン（レンジャー）（カリン掛け合い用）","0","0","118501001","0","312701001"
"30102","マヒル（レンジャー）（カリン掛け合い用）","0","0","118501001","0","312801001"
"30103","リノ（ワンダー）（カリン掛け合い用）","0","0","118501001","0","312901001"
"30104","アユミ（ワンダー）（カリン掛け合い用）","0","0","118501001","0","313001001"
"30105","ルカ（サマー）（カリン掛け合い用）","0","0","118501001","0","313101001"
"30106","アンナ（サマー）（カリン掛け合い用）","0","0","118501001","0","313201001"
"30107","ナナカ（サマー）（カリン掛け合い用）","0","0","118501001","0","313301001"
"30108","ハツネ（サマー）（カリン掛け合い用）","0","0","118501001","0","313401001"
"30109","ミサト（サマー）（カリン掛け合い用）","0","0","118501001","0","313501001"
"30110","ジュン（サマー）（カリン掛け合い用）","0","0","118501001","0","313601001"
"30111","アカリ（エンジェル）（カリン掛け合い用）","0","0","118501001","0","313701001"
"30112","ヨリ（エンジェル）（カリン掛け合い用）","0","0","118501001","0","313801001"
"30113","ツムギ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","313901001"
"30114","レイ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","314001001"
"30115","マツリ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","314101001"
"30116","モニカ（マジカル）（カリン掛け合い用）","0","0","118501001","0","314201001"
"30117","トモ（マジカル）（カリン掛け合い用）","0","0","118501001","0","314301001"
"30118","アキノ（クリスマス）（カリン掛け合い用）","0","0","118501001","0","314401001"
"30119","サレン（クリスマス）（カリン掛け合い用）","0","0","118501001","0","314501001"
"30120","ユカリ（クリスマス）（カリン掛け合い用）","0","0","118501001","0","314601001"
"30121","コッコロ（儀装束）（カリン掛け合い用）","0","0","118501001","0","315501001"
"30122","ユイ（儀装束）（カリン掛け合い用）","0","0","118501001","0","315601001"
"30123","カスミ（サマー）（カリン掛け合い用）","0","0","118501001","0","315701001"
"30124","リマ（シンデレラ）（カリン掛け合い用）","0","0","118501001","0","315801001"
"30125","マコト（シンデレラ）（カリン掛け合い用）","0","0","118501001","0","315901001"
"30126","マホ（シンデレラ）（カリン掛け合い用）","0","0","118501001","0","316001001"
"30127","クロエ（聖学祭）（カリン掛け合い用）","0","0","118501001","0","316201001"
"30128","チエル（聖学祭）（カリン掛け合い用）","0","0","118501001","0","316301001"
"30129","イノリ（タイムトラベル）（カリン掛け合い用）","0","0","118501001","0","316501001"
"30130","カヤ（タイムトラベル）（カリン掛け合い用）","0","0","118501001","0","316601001"
"30131","アオイ（作業服）（カリン掛け合い用）","0","0","118501001","0","316701001"
"30132","タマキ（作業服）（カリン掛け合い用）","0","0","118501001","0","316801001"
"30133","ミフユ（作業服）（カリン掛け合い用）","0","0","118501001","0","316901001"
"30134","エリコ（サマー）（カリン掛け合い用）","0","0","118501001","0","317001001"
"30135","シズル（サマー）（カリン掛け合い用）","0","0","118501001","0","317101001"
"30136","ノゾミ（サマー）（カリン掛け合い用）","0","0","118501001","0","317201001"
"30137","チカ（サマー）（カリン掛け合い用）","0","0","118501001","0","317301001"
"30138","ツムギ（サマー）（カリン掛け合い用）","0","0","118501001","0","317401001"
"30139","ミツキ（オーエド）（カリン掛け合い用）","0","0","118501001","0","317501001"
"30140","ユキ（オーエド）（カリン掛け合い用）","0","0","118501001","0","317601001"
"30141","カオリ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","317701001"
"30142","ニノン（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","317801001"
"30143","スズナ（ハロウィン）（カリン掛け合い用）","0","0","118501001","0","317901001"
"30144","ヒヨリ（プリンセス）（カリン掛け合い用）","0","0","118501001","0","380101001"
"30145","ユイ（プリンセス）（カリン掛け合い用）","0","0","118501001","0","380201001"
"30146","レイ（プリンセス）（カリン掛け合い用）","0","0","118501001","0","380301001"
"30147","ペコリーヌ（プリンセス）（カリン掛け合い用）","0","0","118501001","0","380401001"
"30148","コッコロ（プリンセス）（カリン掛け合い用）","0","0","118501001","0","380501001"
"30149","キャル（プリンセス）（カリン掛け合い用）","0","0","118501001","0","380601001"
"30150","ホマレ（カリン掛け合い用）","0","0","118501001","0","306701001"
"30151","イオ（ノワール）（カリン掛け合い用）","0","0","118501001","0","319001001"
"30152","クウカ（ノワール）（カリン掛け合い用）","0","0","118501001","0","319101001"
"30153","ミヤコ（クリスマス）（カリン掛け合い用）","0","0","118501001","0","319901001"
"30154","マヒル（クリスマス）（カリン掛け合い用）","0","0","118501001","0","319201001"
"30155","リノ（クリスマス）（カリン掛け合い用）","0","0","118501001","0","319301001"
"30156","ルカ（ニューイヤー）（カリン掛け合い用）","0","0","118501001","0","320801001"
"30157","ミソギミミキョウカ（カリン掛け合い用）","0","0","118501001","0","380801001"
"30158","シェフィ（ニューイヤー）（カリン掛け合い用）","0","0","118501001","0","320701001"
"30159","イリヤ（ニューイヤー）（カリン掛け合い用）","0","0","118501001","0","320901001"
"30160","ペコリーヌ（オーバーロード）（カリン掛け合い用）","0","0","118501001","0","321001001"
"30161","ラビリスタ（オーバーロード）（カリン掛け合い用）","0","0","118501001","0","321201001"
"30162","ユニ（聖学祭）（カリン掛け合い用）","0","0","118501001","0","316401001"
"30163","キャル（オーバーロード）（カリン掛け合い用）","0","0","118501001","0","321101001"
"30164","クルミ（ステージ）（カリン掛け合い用）","0","0","118501001","0","321301001"
"30165","ミサキ（ステージ）（カリン掛け合い用）","0","0","118501001","0","321401001"
"30166","アユミ（怪盗）（カリン掛け合い用）","0","0","118501001","0","321501001"
"30167","イノリ（怪盗）（カリン掛け合い用）","0","0","118501001","0","321601001"
"30168","シノブ（パイレーツ）（カリン掛け合い用）","0","0","118501001","0","322001001"
"30169","アンナ（パイレーツ）（カリン掛け合い用）","0","0","118501001","0","321901001"
"30170","アオイ（キャンプ）（カリン掛け合い用）","0","0","118501001","0","322101001"
"30171","ユカリ（キャンプ）（カリン掛け合い用）","0","0","118501001","0","322201001"
"30172","レイ（サマー）（カリン掛け合い用）","0","0","118501001","0","322501001"
"30173","ヒヨリ（サマー）（カリン掛け合い用）","0","0","118501001","0","322401001"
"30174","ユイ（サマー）（カリン掛け合い用）","0","0","118501001","0","322601001"
"30175","ミソギ（サマー）（カリン掛け合い用）","0","0","118501001","0","322801001"
"30176","ミミ（サマー）（カリン掛け合い用）","0","0","118501001","0","322901001"
