ccf45ca90e684c21276b090435bd0d744ffb3e623be55c3fbd2f19802f7eea3d,5a0a039237d7707238d1e74830280dc5074c6cf4d570959aa5c42bcc31b23197,778118de4d99a027cb891297221c91bb944f8d1959d30e0bf91265c64bd8598d,be0a83edcaffeddda713557331378fa9f5b688efb6a393aff5b6df84be20e1f1,497fc75047c82ddfac8f716e45e6314515b9da91d198179752a93be6d2701213,dca3698ead003dbf224959ffa0424d3c028b84763341ed0bce31c7fa58a092a2,d854722957783cff4b09aadeb3b1cbf79fa2a4e3c4eadf2fec41f32d37b51a51,748a46d0b08fde8ce8bcae9783824137db787e55e74ebacb3e5b8f440a1496f2,7129047db7220bad945ffba2ed3e7ece3ffa3e91f1977d81481fb9f7750d1069,123aaffb34cf937678c10db22081fcc6a346711b5c6b2d4a8b3e4faa8d84ba60,1be53dbb6644d5296905561a2f38151f42e6ae6bbd1d8473e75418834d0cc9bb,f4eca1ff71f1f182eb769a94d76e2aae6be65940f06bf0ebdfc9186bb4fe13ee,068b1457f0b0e846bba2a846cc64090f078882a8795d90f7ea65a50273134998,ee316bd1da47f2521e0ba8d9f814a0c65f2591c1722233b1d1734ddab56dad13,e8d86d885e35a6b5dd0fb83a085628372ac1c7dafa4d3916f9540a258eed1ea2,54cd0fdb300bf89ebb44b5a23e1a5c3f2be8eb2c142bb081ee36c8574d3dad11,f2d2fe03fda29de369b57156a6561a3068671b67c1090ec8900ca8247fce2d67,2e0f35a36baf7ba7cf5ff3645d40311ed327099797c135bfcb6c40ef3aad7760,962a6390006fde2711558d780655d3cc8bd6f23aa1fd61972447c797174e9370
"100101","20","9225","0","0","20","9","15","255","326","2045","28","400","0","62","37","0","1538","19454"
"100101","20","10010","0","0","20","9","15","255","341","2045","29","415","0","62","37","0","1571","21599"
"100101","20","10270","0","0","20","9","15","255","366","2045","30","440","0","62","37","0","1614","23844"
"100101","20","10795","0","0","20","9","15","255","376","2045","31","450","0","62","37","0","1657","26318"
"100101","20","11845","0","0","20","9","15","255","376","2045","32","450","0","62","37","0","1690","28948"
"100101","20","12370","0","0","20","9","15","255","387","2045","33","461","0","62","37","0","1729","31669"
"100101","20","12370","0","0","20","9","15","255","409","2045","34","483","0","62","37","0","1775","34498"
"100101","20","12370","0","0","20","9","15","255","431","2045","35","505","0","62","37","0","1821","37455"
"100101","20","12370","0","0","20","9","15","255","454","2045","36","528","0","62","37","0","1867","40512"
"100101","20","12370","0","0","20","9","15","255","478","2045","37","552","0","62","37","0","1913","43669"
"100101","20","12370","0","0","20","9","15","255","502","2045","38","576","0","62","37","0","1959","46929"
"100201","0","55","0","0","0","0","0","0","2","75","2","1","23","0","0","0","0","0"
"100201","0","150","0","0","0","0","0","0","8","125","3","1","81","0","0","0","0","0"
"100201","10","325","0","0","0","0","0","5","17","175","4","4","172","0","0","0","0","0"
"100201","10","505","0","0","0","0","0","15","33","175","5","4","349","0","0","0","0","0"
"100201","25","1035","0","0","0","0","0","15","52","175","6","12","522","0","0","0","0","0"
"100201","30","1395","0","0","0","0","0","85","66","175","7","14","790","0","0","0","0","0"
"100201","75","1675","0","0","0","0","0","85","88","175","8","19","1089","0","4","0","0","0"
"100201","110","2130","6","0","0","0","5","100","109","175","9","25","1389","0","9","0","0","0"
"100201","115","2490","30","0","0","0","10","135","126","395","10","28","1758","0","14","0","0","0"
"100201","129","2910","53","0","0","0","10","151","145","735","11","35","2159","0","14","0","0","0"
"100201","138","3430","63","0","0","0","12","177","171","955","12","56","2471","0","17","0","0","0"
"100201","140","3810","63","0","0","0","14","199","209","1175","13","94","2705","0","20","0","0","0"
"100201","146","3990","71","0","0","0","16","199","251","1295","14","133","2982","0","20","0","0","0"
"100201","151","4130","81","0","0","0","18","199","293","1395","15","168","3310","0","20","0","0","0"
"100201","157","4330","81","0","0","0","18","199","336","1495","16","208","3658","0","20","0","0","0"
"100201","158","4510","81","0","3","0","18","214","384","1495","17","250","4008","0","20","0","0","0"
"100201","158","4915","81","0","6","0","18","229","441","1495","18","295","4353","0","20","0","0","0"
"100201","158","5560","81","0","6","0","18","229","506","1590","19","349","4719","0","20","0","0","0"
"100201","158","6145","93","0","6","0","18","229","568","1685","20","406","5176","0","20","0","0","0"
"100201","158","6765","93","0","6","0","18","229","646","1685","21","472","5618","0","20","0","0","0"
"100201","158","8080","93","0","6","0","18","229","725","1685","22","541","6142","0","20","0","0","0"
"100201","158","9855","93","0","6","0","18","229","810","1685","23","619","6707","0","20","0","0","0"
"100201","158","11380","93","0","6","0","18","229","901","1685","24","704","7347","0","20","0","0","0"
"100201","158","12675","103","0","6","0","18","229","987","1685","25","784","8212","0","20","0","0","0"
"100201","158","13965","118","0","6","0","18","229","1062","1685","26","853","9328","0","20","0","0","0"
"100201","158","15535","128","0","6","0","18","229","1132","1685","27","920","10563","0","20","0","0","0"
"100201","158","17300","138","0","6","0","18","229","1203","1685","28","990","11885","0","20","0","0","0"
"100201","158","19295","148","0","6","0","18","229","1279","1685","29","1066","13290","0","20","0","0","0"
"100201","158","21525","158","0","6","0","18","229","1360","1685","30","1147","14765","0","20","0","0","0"
"100201","158","23915","168","0","6","0","18","229","1443","1685","31","1230","16312","0","20","0","0","0"
"100201","158","26460","178","0","6","0","18","229","1528","1685","32","1315","17930","0","20","0","0","0"
"100201","158","29250","188","0","6","0","18","229","1615","1685","33","1402","19645","0","20","0","0","0"
"100201","158","32450","198","0","6","0","18","229","1704","1685","34","1491","21457","0","20","0","0","0"
"100201","158","36060","208","0","6","0","18","229","1794","1685","35","1581","23342","0","20","0","0","0"
"100201","158","40010","218","0","6","0","18","229","1885","1685","36","1672","25290","0","20","0","0","0"
"100201","158","44205","228","0","6","0","18","229","1978","1685","37","1765","27300","0","20","0","0","0"
"100201","158","48640","238","0","6","0","18","229","2072","1685","38","1859","29381","0","20","0","0","0"
"100301","0","95","0","0","0","0","0","0","0","75","2","2","0","0","0","0","0","22"
"100301","0","310","0","0","0","0","0","0","2","125","3","6","0","0","0","0","0","71"
"100301","0","685","0","0","0","0","0","10","4","155","4","11","0","0","0","0","0","176"
"100301","5","1435","0","0","0","0","0","20","11","155","5","20","0","0","0","0","0","289"
"100301","5","2300","0","0","0","0","0","35","13","245","6","31","0","0","0","0","0","499"
"100301","5","3270","0","0","0","0","0","35","15","715","7","43","0","0","0","0","0","746"
"100301","5","4025","0","0","0","3","0","50","23","715","8","57","0","0","0","0","0","1040"
"100301","5","4630","0","0","0","7","0","65","31","1115","9","71","0","0","9","0","20","1353"
"100301","30","4990","0","0","5","12","0","65","40","1115","10","80","0","0","18","0","50","1729"
"100301","40","5410","0","0","7","17","0","65","49","1115","11","88","0","13","18","0","88","2147"
"100301","40","6180","0","0","7","17","0","65","56","1115","12","98","0","29","21","0","130","2581"
"100301","40","6670","0","0","7","17","0","98","66","1115","13","112","0","42","24","0","163","3026"
"100301","40","7050","0","0","7","17","0","131","76","1115","14","123","0","42","24","0","214","3571"
"100301","40","7420","0","0","7","17","0","131","91","1115","15","142","0","42","24","0","280","4098"
"100301","40","7560","0","0","7","17","0","143","99","1115","16","156","0","45","24","0","370","4716"
"100301","40","7750","0","0","7","17","0","143","105","1115","17","170","0","48","24","0","467","5390"
"100301","40","8015","0","0","7","17","0","143","114","1115","18","179","0","48","24","0","591","6136"
"100301","40","8340","0","0","7","17","0","143","126","1115","19","191","0","48","24","0","730","6947"
"100301","40","8665","0","0","7","17","0","143","138","1115","20","213","0","48","24","0","849","7816"
"100301","40","8950","0","0","7","17","0","143","149","1115","21","233","0","48","24","0","980","8795"
"100301","40","9165","0","0","7","17","0","143","162","1115","22","249","0","48","24","0","1098","9978"
"100301","40","9510","0","0","7","17","0","143","181","1115","23","273","0","48","24","0","1169","11268"
"100301","40","10190","0","0","7","17","0","143","203","1115","24","296","0","48","24","0","1230","12629"
"100301","40","10710","0","0","7","17","0","143","222","1115","25","310","0","48","24","0","1293","14227"
"100301","40","11535","0","0","7","17","0","143","231","1115","26","316","0","48","24","0","1332","16038"
"100301","40","12780","0","0","7","17","0","143","238","1115","27","321","0","48","24","0","1356","17934"
"100301","40","14025","0","0","7","17","0","143","245","1115","28","326","0","48","24","0","1380","19958"
"100301","40","15210","0","0","7","17","0","143","260","1115","29","341","0","48","24","0","1405","22063"
"100301","40","16130","0","0","7","17","0","143","290","1115","30","371","0","48","24","0","1431","24192"
"100301","40","17315","0","0","7","17","0","143","305","1115","31","386","0","48","24","0","1457","26550"
"100301","40","18865","0","0","7","17","0","143","305","1115","32","386","0","48","24","0","1483","29128"
"100301","40","20515","0","0","7","17","0","143","305","1115","33","386","0","48","24","0","1508","31789"
"100301","40","22000","0","0","7","17","0","143","320","1115","34","401","0","48","24","0","1532","34482"
"100301","40","23485","0","0","7","17","0","143","335","1115","35","416","0","48","24","0","1556","37354"
"100301","40","24970","0","0","7","17","0","143","351","1115","36","432","0","48","24","0","1580","40325"
"100301","40","26290","0","0","7","17","0","143","383","1115","37","464","0","48","24","0","1604","43265"
"100301","40","27800","0","0","7","17","0","143","399","1115","38","480","0","48","24","0","1628","46437"
"100401","0","65","0","0","1","0","0","10","0","100","2","2","0","0","0","0","0","10"
"100401","0","185","0","0","2","0","0","25","0","200","3","5","0","0","0","0","0","58"
"100401","0","475","0","0","4","0","0","50","4","360","4","10","0","0","0","0","0","135"
"100401","0","985","0","0","7","0","0","80","10","520","5","17","0","0","0","0","0","243"
"100401","0","1515","0","0","11","3","0","95","14","820","6","25","0","0","0","0","0","429"
"100401","0","1835","0","0","15","6","0","120","20","1425","7","34","0","0","0","0","0","674"
"100401","0","2735","0","0","15","6","0","145","32","1985","8","48","0","0","9","0","10","912"
"100401","0","3480","0","0","22","6","5","145","48","1985","9","67","10","0","23","0","30","1157"
"100401","15","4330","0","0","27","6","10","145","68","1985","10","87","20","0","28","0","60","1392"
"100401","35","5030","0","0","32","6","10","145","88","1985","11","105","20","3","28","0","86","1695"
"100401","55","5430","0","0","39","6","10","145","106","2085","12","126","20","6","28","0","108","2037"
"100401","55","5630","0","0","41","6","10","170","125","2285","13","155","20","6","28","0","151","2425"
"100401","57","5830","0","0","41","6","10","170","144","2285","14","189","20","6","28","0","215","2845"
"100401","57","5830","0","0","43","6","12","170","167","2285","15","212","20","9","28","0","289","3314"
"100401","57","5830","0","0","45","6","12","170","190","2385","16","232","20","17","28","0","378","3815"
"100401","57","5930","0","0","45","6","12","170","209","2535","17","263","20","22","28","0","465","4337"
"100401","57","5990","0","0","50","6","12","170","237","2685","18","291","20","22","28","0","573","4884"
"100401","57","6085","0","0","52","6","12","170","266","2685","19","323","20","22","28","0","655","5553"
"100401","57","6185","0","0","52","6","12","170","293","2780","20","368","20","22","28","0","696","6292"
"100401","57","6430","0","0","52","6","12","170","333","2780","21","419","20","22","28","0","740","7020"
"100401","57","6660","0","0","52","6","12","170","383","2780","22","468","20","22","28","0","788","7888"
"100401","57","7065","0","0","52","6","12","170","428","2780","23","519","20","22","28","0","817","8928"
"100401","57","7385","0","0","52","6","12","170","474","2780","24","566","20","22","28","0","835","10110"
"100401","57","7705","0","0","52","6","12","170","523","2780","25","611","20","22","28","0","867","11440"
"100401","57","8000","0","0","52","6","12","170","576","2780","26","656","20","22","28","0","902","12898"
"100401","57","8455","0","0","52","6","12","170","624","2780","27","697","20","22","28","0","929","14495"
"100401","57","9000","0","0","52","6","12","170","669","2780","28","740","20","22","28","0","963","16211"
"100401","57","10655","0","0","52","6","12","170","751","2780","29","822","20","22","28","0","986","17592"
"100401","57","12805","0","0","52","6","12","170","842","2780","30","913","20","22","28","0","1000","18978"
"100401","57","15175","0","0","52","6","12","170","925","2780","31","996","20","22","28","0","1014","20529"
"100401","57","17965","0","0","52","6","12","170","995","2780","32","1066","20","22","28","0","1027","22273"
"100401","57","21205","0","0","52","6","12","170","1061","2780","33","1132","20","22","28","0","1039","24101"
"100401","57","24690","0","0","52","6","12","170","1143","2780","34","1214","20","22","28","0","1051","25905"
"100401","57","28585","0","0","52","6","12","170","1226","2780","35","1297","20","22","28","0","1063","27832"
"100401","57","32820","0","0","52","6","12","170","1310","2780","36","1381","20","22","28","0","1075","29820"
"100401","57","37135","0","0","52","6","12","170","1411","2780","37","1482","20","22","28","0","1087","31739"
"100401","57","41880","0","0","52","6","12","170","1497","2780","38","1568","20","22","28","0","1099","33853"
"100501","0","80","0","0","0","0","0","0","0","125","2","4","0","0","0","0","0","12"
"100501","0","350","0","0","1","0","0","0","0","225","3","8","0","0","0","0","0","49"
"100501","0","880","0","0","1","0","0","15","3","275","4","17","0","0","0","0","0","110"
"100501","0","1660","0","0","7","0","0","15","11","275","5","28","0","0","0","0","0","173"
"100501","0","2925","0","0","7","3","0","15","19","275","6","48","0","0","0","0","0","265"
"100501","0","3595","0","0","7","6","0","40","29","275","7","66","0","0","0","0","0","476"
"100501","0","4800","0","0","7","10","0","40","49","575","8","87","0","0","0","0","0","615"
"100501","15","5635","0","0","12","14","0","40","72","1025","9","104","10","0","5","0","0","788"
"100501","15","6415","0","0","12","17","0","65","94","1325","10","125","20","5","10","0","0","1027"
"100501","25","7295","0","0","12","20","0","65","112","1625","11","148","20","10","10","0","30","1305"
"100501","35","8135","0","0","12","20","0","65","136","1875","12","178","20","10","12","0","80","1564"
"100501","37","8655","0","0","12","20","0","65","160","2095","13","214","20","10","17","0","126","1861"
"100501","39","9045","0","0","12","20","2","71","189","2215","14","249","20","10","17","0","162","2191"
"100501","39","9235","0","0","14","20","4","77","219","2315","15","280","20","10","17","0","202","2575"
"100501","39","9365","0","0","14","20","4","89","260","2415","16","319","20","10","17","0","236","2930"
"100501","39","9655","0","0","17","20","4","89","312","2415","17","357","20","14","17","0","280","3244"
"100501","39","9935","0","0","20","20","4","89","371","2415","18","394","20","18","17","0","352","3595"
"100501","39","10305","0","0","20","20","4","89","428","2510","19","443","20","18","17","0","409","4029"
"100501","39","10590","0","0","25","20","4","89","489","2605","20","498","20","18","17","0","436","4501"
"100501","39","10800","0","0","30","20","4","89","559","2605","21","554","20","18","17","0","488","5022"
"100501","39","11290","0","0","30","20","4","89","622","2605","22","612","20","18","17","0","587","5725"
"100501","39","11605","0","0","30","20","4","89","685","2605","23","681","20","18","17","0","681","6562"
"100501","39","11925","0","0","30","20","4","89","756","2605","24","754","20","18","17","0","746","7465"
"100501","39","12540","0","0","30","20","4","89","831","2605","25","825","20","18","17","0","813","8484"
"100501","39","13290","0","0","30","20","4","89","910","2605","26","896","20","18","17","0","864","9621"
"100501","39","14290","0","0","30","20","4","89","985","2605","27","964","20","18","17","0","892","10886"
"100501","39","17330","0","0","30","20","4","89","1064","2605","28","1041","20","18","17","0","911","11991"
"100501","39","22690","0","0","30","20","4","89","1153","2605","29","1130","20","18","17","0","921","12893"
"100501","39","28565","0","0","30","20","4","89","1247","2605","30","1224","20","18","17","0","931","13832"
"100501","39","34730","0","0","30","20","4","89","1345","2605","31","1322","20","18","17","0","941","14808"
"100501","39","41265","0","0","30","20","4","89","1446","2605","32","1423","20","18","17","0","951","15821"
"100501","39","48415","0","0","30","20","4","89","1549","2605","33","1526","20","18","17","0","961","16891"
"100501","39","56345","0","0","30","20","4","89","1654","2605","34","1631","20","18","17","0","971","18018"
"100501","39","64985","0","0","30","20","4","89","1760","2605","35","1737","20","18","17","0","981","19183"
"100501","39","74185","0","0","30","20","4","89","1867","2605","36","1844","20","18","17","0","991","20385"
"100501","39","83850","0","0","30","20","4","89","1976","2605","37","1953","20","18","17","0","1001","21624"
"100501","39","94005","0","0","30","20","4","89","2086","2605","38","2063","20","18","17","0","1011","22900"
"100601","0","55","0","0","0","0","0","0","2","75","2","1","23","0","0","0","0","0"
"100601","0","150","0","0","0","0","0","0","7","150","3","2","78","0","0","0","0","0"
"100601","10","325","0","0","0","0","0","5","16","200","4","5","169","0","0","0","0","0"
"100601","10","625","0","0","0","0","0","15","32","200","5","7","322","0","0","0","0","0"
"100601","25","1155","0","0","0","0","0","15","51","200","6","15","495","0","0","0","0","0"
"100601","30","1515","0","0","0","0","0","50","69","200","7","22","724","0","0","0","0","26"
"100601","60","2115","0","0","0","0","0","85","93","200","8","29","960","0","4","0","0","26"
"100601","95","2650","0","0","0","0","5","85","120","200","9","40","1224","0","9","0","0","26"
"100601","105","3240","13","0","0","0","10","85","143","420","10","50","1549","0","14","0","0","26"
"100601","119","3840","28","0","0","0","10","101","167","640","11","66","1880","0","14","0","0","26"
"100601","135","4200","43","0","0","0","17","111","192","760","12","79","2215","0","17","0","0","26"
"100601","135","4640","69","0","0","0","19","121","217","980","13","102","2582","0","17","0","0","26"
"100601","137","4760","93","0","0","0","19","133","250","1220","14","130","2954","0","17","0","0","26"
"100601","146","4990","109","0","0","0","21","133","282","1220","15","157","3356","0","17","0","0","26"
"100601","152","5140","129","0","0","0","21","133","316","1320","16","183","3805","0","17","0","0","26"
"100601","153","5260","144","0","0","0","21","158","353","1320","17","216","4258","0","17","0","0","26"
"100601","153","5665","169","0","3","0","21","173","397","1320","18","248","4708","0","17","0","0","26"
"100601","153","6310","193","0","3","0","21","173","447","1320","19","287","5206","0","17","0","0","26"
"100601","153","6860","240","0","3","0","21","173","493","1415","20","327","5797","0","17","0","0","26"
"100601","153","7370","288","0","3","0","21","173","543","1515","21","370","6452","0","17","0","0","26"
"100601","153","8370","318","0","3","0","21","173","603","1515","22","420","7171","0","17","0","0","26"
"100601","153","10145","318","0","3","0","21","173","672","1515","23","474","7937","0","17","0","0","26"
"100601","153","11670","333","0","3","0","21","173","738","1515","24","533","8818","0","17","0","0","26"
"100601","153","12670","355","0","3","0","21","173","798","1515","25","587","9964","0","17","0","0","26"
"100601","153","13505","377","0","3","0","21","173","847","1515","26","630","11385","0","17","0","0","26"
"100601","153","14530","394","0","3","0","21","173","890","1515","27","670","12944","0","17","0","0","26"
"100601","153","15675","411","0","3","0","21","173","933","1515","28","712","14609","0","17","0","0","26"
"100601","153","16895","429","0","3","0","21","173","979","1515","29","758","16394","0","17","0","0","26"
"100601","153","18270","447","0","3","0","21","173","1029","1515","30","808","18267","0","17","0","0","26"
"100601","153","19725","465","0","3","0","21","173","1080","1515","31","859","20231","0","17","0","0","26"
"100601","153","21260","483","0","3","0","21","173","1132","1515","32","911","22285","0","17","0","0","26"
"100601","153","22870","500","0","3","0","21","173","1186","1515","33","965","24455","0","17","0","0","26"
"100601","153","24650","517","0","3","0","21","173","1241","1515","34","1020","26760","0","17","0","0","26"
"100601","153","26670","534","0","3","0","21","173","1297","1515","35","1076","29157","0","17","0","0","26"
"100601","153","28860","551","0","3","0","21","173","1354","1515","36","1133","31636","0","17","0","0","26"
"100601","153","31220","568","0","3","0","21","173","1412","1515","37","1191","34195","0","17","0","0","26"
"100601","153","33655","585","0","3","0","21","173","1471","1515","38","1250","36844","0","17","0","0","26"
"100701","0","80","0","0","2","0","0","0","0","100","2","3","0","0","0","0","0","6"
"100701","0","200","0","0","3","0","0","0","0","200","3","10","0","0","0","0","0","46"
"100701","0","550","0","0","7","0","0","0","5","360","4","20","0","0","0","0","0","94"
"100701","0","1060","0","0","10","0","0","0","11","520","5","35","0","0","0","0","0","190"
"100701","0","1740","0","0","14","0","0","0","19","890","6","53","0","0","0","0","0","323"
"100701","0","2330","0","0","18","0","0","0","34","1260","7","76","0","0","0","0","0","480"
"100701","0","3510","0","0","28","0","0","0","50","1585","8","97","0","0","0","0","0","593"
"100701","0","4255","0","0","35","0","0","0","70","1585","9","124","10","0","5","0","5","790"
"100701","0","5065","0","0","36","0","0","0","90","1585","10","152","20","0","13","0","20","1035"
"100701","20","5765","0","0","41","0","0","0","110","1585","11","177","20","0","16","0","40","1296"
"100701","40","6265","0","0","48","0","0","0","132","1685","12","205","20","10","16","0","50","1558"
"100701","42","6785","0","0","52","0","0","0","165","1785","13","245","20","20","16","0","50","1786"
"100701","44","7005","0","0","54","2","2","0","204","1785","14","285","20","20","16","0","60","2066"
"100701","44","7005","0","0","56","4","4","0","239","1885","15","317","20","20","16","0","70","2455"
"100701","44","7205","0","0","56","4","4","0","269","1985","16","357","20","25","16","0","82","2857"
"100701","44","7715","0","0","59","4","4","0","296","2135","17","401","20","30","16","0","82","3253"
"100701","44","8025","0","0","64","4","4","0","334","2285","18","439","20","30","16","0","94","3721"
"100701","44","8025","0","0","66","4","4","0","375","2380","19","484","20","30","16","0","116","4301"
"100701","44","8060","0","0","66","4","4","0","419","2475","20","536","20","30","16","0","136","4938"
"100701","44","8205","0","0","71","4","4","0","486","2475","21","590","20","30","16","0","148","5511"
"100701","44","8695","0","0","71","4","4","0","552","2475","22","656","20","30","16","0","188","6189"
"100701","44","9010","0","0","71","4","4","0","622","2475","23","742","20","30","16","0","188","6953"
"100701","44","9330","0","0","71","4","4","0","697","2475","24","830","20","30","16","0","188","7793"
"100701","44","9945","0","0","71","4","4","0","772","2475","25","912","20","30","16","0","205","8782"
"100701","44","10695","0","0","71","4","4","0","851","2475","26","990","20","30","16","0","231","9897"
"100701","44","11695","0","0","71","4","4","0","926","2475","27","1062","20","30","16","0","249","11147"
"100701","44","14735","0","0","71","4","4","0","1007","2475","28","1143","20","30","16","0","258","12226"
"100701","44","18005","0","0","71","4","4","0","1094","2475","29","1230","20","30","16","0","267","13384"
"100701","44","21790","0","0","71","4","4","0","1186","2475","30","1322","20","30","16","0","276","14579"
"100701","44","27955","0","0","71","4","4","0","1288","2475","31","1424","20","30","16","0","276","15520"
"100701","44","34490","0","0","71","4","4","0","1393","2475","32","1529","20","30","16","0","276","16499"
"100701","44","41640","0","0","71","4","4","0","1500","2475","33","1636","20","30","16","0","276","17534"
"100701","44","49570","0","0","71","4","4","0","1609","2475","34","1745","20","30","16","0","276","18625"
"100701","44","58210","0","0","71","4","4","0","1719","2475","35","1855","20","30","16","0","276","19754"
"100701","44","67410","0","0","71","4","4","0","1830","2475","36","1966","20","30","16","0","276","20920"
"100701","44","77075","0","0","71","4","4","0","1943","2475","37","2079","20","30","16","0","276","22123"
"100701","44","87230","0","0","71","4","4","0","2057","2475","38","2193","20","30","16","0","276","23364"
"100801","0","55","0","0","0","0","0","0","2","75","2","1","23","0","0","0","0","0"
"100801","0","150","0","0","0","0","0","0","7","150","3","2","78","0","0","0","0","0"
"100801","10","325","0","0","0","0","0","5","16","200","4","5","169","0","0","0","0","0"
"100801","10","625","0","0","0","0","0","15","32","200","5","7","322","0","0","0","0","0"
"100801","25","1155","0","0","0","0","0","15","51","200","6","15","495","0","0","0","0","0"
"100801","30","1515","0","0","0","0","0","50","69","200","7","22","724","0","0","0","0","26"
"100801","75","1680","0","0","0","0","0","50","91","200","8","29","1003","0","4","0","0","52"
"100801","110","2215","0","0","0","0","5","50","118","200","9","40","1267","0","9","0","0","52"
"100801","115","2755","16","0","0","0","10","85","140","300","10","52","1566","0","14","0","0","52"
"100801","129","3175","34","0","0","0","10","101","166","840","11","57","1937","0","14","0","0","52"
"100801","135","3335","59","0","0","0","17","127","185","960","12","64","2352","0","17","0","0","52"
"100801","135","3575","93","0","0","0","22","137","204","1080","13","77","2797","0","17","0","0","52"
"100801","135","3775","127","0","0","0","22","149","229","1320","14","93","3253","0","17","0","0","52"
"100801","144","4005","157","0","0","0","22","149","251","1440","15","110","3747","0","17","0","0","52"
"100801","150","4185","193","0","0","0","22","149","273","1440","16","126","4294","0","17","0","0","52"
"100801","151","4255","228","0","0","0","22","174","301","1440","17","145","4848","0","17","0","0","52"
"100801","151","4600","268","0","0","0","22","199","334","1440","18","168","5401","0","17","0","0","52"
"100801","151","5245","317","0","0","0","22","199","371","1440","19","194","6004","0","17","0","0","52"
"100801","151","5795","388","0","0","0","22","199","402","1440","20","219","6727","0","17","0","0","52"
"100801","151","6270","459","0","0","0","22","199","447","1540","21","251","7443","0","17","0","0","52"
"100801","151","7160","525","0","0","0","22","199","490","1640","22","284","8302","0","17","0","0","52"
"100801","151","8620","555","0","0","0","22","199","540","1640","23","319","9263","0","17","0","0","52"
