c58a354a8e8d7ae77fc7fc8c85fc1de801d0a7ce73ad80991872361985d4fffc,2e43b144745b31b824c3231ba1b06e3537cc0c1be102c1c7e5dbf3600bdd0a8a,f17437816cc60b3623d962576685d4d38e94b22a0f75282b9589b2d5aa68ddf5,f2d2d2eb255e02351692a767d5446ee598b7fb68e163a07aad1e76a06532944d,62c3d1495fd95ea4197d63111f2dd32437bcedcc0c852fbcfc06e971c74828a1,e86d45e567bd0ba98b23939955c7a9ba8de0cdde87c61862023f927cbc023289,c6518042c79ab93d7e9688c80c313c6a7862391da5c57ec94c1afb9e9480216d,738e4cd56c83c3f323532f4f57b400bcd51ff57b2d2e0d96dbdc4141d8d7316d
"2030/12/17 14:59:59","40.スカプ山系・西麓","bgm_M411","bgm_M411_E40","102","40.スカプ\n　　　　　山系・西麓","2015/12/17 15:00:00","11040"
"2030/12/17 14:59:59","41.スカプ山系・東麓","bgm_M411","bgm_M411_E40","102","41.スカプ\n　　　　　山系・東麓","2015/12/17 15:00:00","11041"
"2030/12/17 14:59:59","42.ペクトス氷峰・西壁","bgm_M411","bgm_M411_E40","102","42.ペクトス\n　　　　　氷峰・西壁","2015/12/17 15:00:00","11042"
"2030/12/17 14:59:59","43.ペクトス氷峰・東壁","bgm_M411","bgm_M411_E40","102","43.ペクトス\n　　　　　氷峰・東壁","2015/12/17 15:00:00","11043"
"2030/12/17 14:59:59","44.スクァーマ氷脈・西壁","bgm_M411","bgm_M411_E40","102","44.スクァーマ\n　　　　　氷脈・西壁","2015/12/17 15:00:00","11044"
"2030/12/17 14:59:59","45.スクァーマ氷脈・東壁","bgm_M411","bgm_M411_E40","102","45.スクァーマ\n　　　　　氷脈・東壁","2015/12/17 15:00:00","11045"
"2030/12/17 14:59:59","46.ラテリ連山・崖上","bgm_M483","bgm_M483_E46","102","46.ラテリ\n　　　　　連山・崖上","2015/12/17 15:00:00","11046"
"2030/12/17 14:59:59","47.ラテリ連山・崖下","bgm_M483","bgm_M483_E46","102","47.ラテリ\n　　　　　連山・崖下","2015/12/17 15:00:00","11047"
"2030/12/17 14:59:59","48.エスタ荒野・南部","bgm_M483","bgm_M483_E46","102","48.エスタ\n　　　　　荒野・南部","2015/12/17 15:00:00","11048"
"2030/12/17 14:59:59","49.エスタ荒野・北部","bgm_M483","bgm_M483_E46","102","49.エスタ\n　　　　　荒野・北部","2015/12/17 15:00:00","11049"
"2030/12/17 14:59:59","50.ネロ岩礁・西部","bgm_M483","bgm_M483_E50","102","50.ネロ\n　　　　　岩礁・西部","2015/12/17 15:00:00","11050"
"2030/12/17 14:59:59","51.ネロ岩礁・東部","bgm_M483","bgm_M483_E50","102","51.ネロ\n　　　　　岩礁・東部","2015/12/17 15:00:00","11051"
"2030/12/17 14:59:59","52.ピニオン浜堤・西岸","bgm_M483","bgm_M483_E50","102","52.ピニオン\n　　　　　浜堤・西岸","2015/12/17 15:00:00","11052"
"2030/12/17 14:59:59","53.ピニオン浜堤・東岸","bgm_M483","bgm_M483_E50","102","53.ピニオン\n　　　　　浜堤・東岸","2015/12/17 15:00:00","11053"
"2030/12/17 14:59:59","54.トータティス砂岸・西部","bgm_M483","bgm_M483_E50","102","54.トータティス砂岸\n　　　　　西部","2015/12/17 15:00:00","11054"
"2030/12/17 14:59:59","55.トータティス砂岸・東部","bgm_M483","bgm_M483_E50","102","55.トータティス砂岸\n　　　　　東部","2015/12/17 15:00:00","11055"
"2030/12/17 14:59:59","56.オニュクス砂島・北部","bgm_M483","bgm_M483_E50","102","56.オニュクス砂島\n　　　　　北部","2015/12/17 15:00:00","11056"
"2030/12/17 14:59:59","57.オニュクス砂島・南部","bgm_M571","bgm_M571","102","57.オニュクス砂島\n　　　　　南部","2015/12/17 15:00:00","11057"
"2030/12/17 14:59:59","58.クルース密林・東部","bgm_M599A","bgm_M599A","102","58.クルース\n　　　　　密林・東部","2015/12/17 15:00:00","11058"
"2030/12/17 14:59:59","59.クルース密林・西部","bgm_M599A","bgm_M599A","102","59.クルース\n　　　　　密林・西部","2015/12/17 15:00:00","11059"
"2030/12/17 14:59:59","60.カウダ砂浜・北部","bgm_M599A","bgm_M599A","102","60.カウダ\n　　　　　砂浜・北部","2015/12/17 15:00:00","11060"
"2030/12/17 14:59:59","61.カウダ砂浜・南部","bgm_M599A","bgm_M599A","102","61.カウダ\n　　　　　砂浜・南部","2015/12/17 15:00:00","11061"
"2030/12/17 14:59:59","62.プロピーナ岬","bgm_M599A","bgm_M599A","102","62.プロピーナ岬","2015/12/17 15:00:00","11062"
"2030/12/17 14:59:59","63.アパレーユ街道・西側","bgm_MC001","bgm_MC001","103","63.アパレーユ\n　　　　　街道・西側","2015/12/17 15:00:00","11063"
"2030/12/17 14:59:59","64.アパレーユ街道・東側","bgm_MC001","bgm_MC001","103","64.アパレーユ\n　　　　　街道・東側","2015/12/17 15:00:00","11064"
"2030/12/17 14:59:59","65.キャッスル・オブ・パルフェ　城下町","bgm_MC001","bgm_MC001","103","65.キャッスル・オブ・パルフェ\n　　　　　　城下町","2015/12/17 15:00:00","11065"
"2030/12/17 14:59:59","66.ラモリール平原","bgm_MC001","bgm_MC001","103","66.ラモリール平原","2015/12/17 15:00:00","11066"
"2030/12/17 14:59:59","67.渦炎密林","bgm_MC079","bgm_MC079","104","67.渦炎密林","2015/12/17 15:00:00","11067"
"2030/12/17 14:59:59","68.思索樹海","bgm_MC079","bgm_MC079","104","68.思索樹海","2015/12/17 15:00:00","11068"
"2030/12/17 14:59:59","69.鬼ノ膝元","bgm_MC079","bgm_MC079","104","69.鬼ノ膝元","2015/12/17 15:00:00","11069"
"2030/12/17 14:59:59","70.炎縄河","bgm_MC079","bgm_MC079","104","70.炎縄河","2015/12/17 15:00:00","11070"
"2030/12/17 14:59:59","71.崩豹峠","bgm_MC079","bgm_MC079","104","71.崩豹峠","2015/12/17 15:00:00","11071"
"2030/12/17 14:59:59","72.怒錐ヶ岳","bgm_MC079","bgm_MC079","104","72.怒錐ヶ岳","2015/12/17 15:00:00","11072"
"2030/12/17 14:59:59","73.久遠氷河・南端","bgm_MC201","bgm_MC201","105","73.久遠氷河・南端","2015/12/17 15:00:00","11073"
"2030/12/17 14:59:59","74.幽魂湿原","bgm_MC201","bgm_MC201","105","74.幽魂湿原","2015/12/17 15:00:00","11074"
"2030/12/17 14:59:59","75.巨鯨城・近隣","bgm_MC201","bgm_MC201","105","75.巨鯨城・近隣","2015/12/17 15:00:00","11075"
"2030/12/17 14:59:59","1.ジュノー平野","bgm_M61","bgm_M61","101","1.ジュノー平野","2015/12/17 15:00:00","12001"
"2030/12/17 14:59:59","2.パラス高原","bgm_M61","bgm_M61_02","101","2.パラス高原","2015/12/17 15:00:00","12002"
"2030/12/17 14:59:59","3.ヘーベ丘陵","bgm_M61","bgm_M61_03","101","3.ヘーベ丘陵","2015/12/17 15:00:00","12003"
"2030/12/17 14:59:59","4.ベスタ渓谷","bgm_M61","bgm_M61_04","101","4.ベスタ渓谷","2015/12/17 15:00:00","12004"
"2030/12/17 14:59:59","5.ケレス森林","bgm_M62","bgm_M62_01","101","5.ケレス森林","2015/12/17 15:00:00","12005"
"2030/12/17 14:59:59","6.フローラ湖畔","bgm_M62","bgm_M62_02","101","6.フローラ湖畔","2015/12/17 15:00:00","12006"
"2030/12/17 14:59:59","7.メティス大瀑布","bgm_M62","bgm_M62_03","101","7.メティス大瀑布","2015/12/17 15:00:00","12007"
"2030/12/17 14:59:59","8.イリス樹海","bgm_M42","bgm_M42_02","101","8.イリス樹海","2015/12/17 15:00:00","12008"
"2030/12/17 14:59:59","9.フリガ雪原","bgm_M58","bgm_M58","101","9.フリガ雪原","2015/12/17 15:00:00","12009"
"2030/12/17 14:59:59","10.ロレッタ海岸","bgm_M101","bgm_M101","101","10.ロレッタ海岸","2015/12/17 15:00:00","12010"
"2030/12/17 14:59:59","11.ゲヌア砂漠","bgm_M93","bgm_M93","101","11.ゲヌア砂漠","2015/12/17 15:00:00","12011"
"2030/12/17 14:59:59","12.ボノニア砂丘","bgm_M94","bgm_M94","101","12.ボノニア砂丘","2015/12/17 15:00:00","12012"
"2030/12/17 14:59:59","13.ドロテア湿地","bgm_M118","bgm_M118","101","13.ドロテア湿地","2015/12/17 15:00:00","12013"
"2030/12/17 14:59:59","14.ウジェニア熱地","bgm_M95","bgm_M95","101","14.ウジェニア熱地","2015/12/17 15:00:00","12014"
"2030/12/17 14:59:59","15.タリア火山","bgm_M96","bgm_M96","101","15.タリア火山","2015/12/17 15:00:00","12015"
"2030/12/17 14:59:59","16.テミス銀嶺","bgm_M140","bgm_M140","101","16.テミス銀嶺","2015/12/17 15:00:00","12016"
"2030/12/17 14:59:59","17.フィデス氷原","bgm_M141","bgm_M141","101","17.フィデス氷原","2015/12/17 15:00:00","12017"
"2030/12/17 14:59:59","18.ファエトン原野・北部","bgm_M179","bgm_M179","102","18.ファエトン\n　　　　　原野・北部","2015/12/17 15:00:00","12018"
"2030/12/17 14:59:59","19.ファエトン原野・南部","bgm_M179","bgm_M179","102","19.ファエトン\n　　　　　原野・南部","2015/12/17 15:00:00","12019"
"2030/12/17 14:59:59","20.カスタリア樹林・西部","bgm_M180","bgm_M180","102","20.カスタリア\n　　　　　樹林・西部","2015/12/17 15:00:00","12020"
"2030/12/17 14:59:59","21.カスタリア樹林・東部","bgm_M180","bgm_M180","102","21.カスタリア\n　　　　　樹林・東部","2015/12/17 15:00:00","12021"
"2030/12/17 14:59:59","22.マティルド岩峯・南部","bgm_M232","bgm_M232","102","22.マティルド\n　　　　　岩峯・南部","2015/12/17 15:00:00","12022"
"2030/12/17 14:59:59","23.マティルド岩峯・北部","bgm_M232","bgm_M232","102","23.マティルド\n　　　　　岩峯・北部","2015/12/17 15:00:00","12023"
"2030/12/17 14:59:59","24.レディウス群峰・西麓","bgm_M233","bgm_M233","102","24.レディウス\n　　　　　群峰・西麓","2015/12/17 15:00:00","12024"
"2030/12/17 14:59:59","25.レディウス群峰・東麓","bgm_M233","bgm_M233","102","25.レディウス\n　　　　　群峰・東麓","2015/12/17 15:00:00","12025"
"2030/12/17 14:59:59","26.ペテロ大森林・西部","bgm_M260","bgm_M260","102","26.ペテロ大森林・西部","2015/12/17 15:00:00","12026"
"2030/12/17 14:59:59","27.ペテロ大森林・東部","bgm_M260","bgm_M260","102","27.ペテロ大森林・東部","2015/12/17 15:00:00","12027"
"2030/12/17 14:59:59","28.ディズタル河食岸・北部","bgm_M278","bgm_M278_E28","102","28.ディズタル\n　　　　　河食岸・北部","2015/12/17 15:00:00","12028"
"2030/12/17 14:59:59","29.ディズタル河食岸・南部","bgm_M278","bgm_M278_E29","102","29.ディズタル\n　　　　　河食岸・南部","2015/12/17 15:00:00","12029"
"2030/12/17 14:59:59","30.フテラ断崖・北部","bgm_M293","bgm_M293","102","30.フテラ断崖・北部","2015/12/17 15:00:00","12030"
"2030/12/17 14:59:59","31.フテラ断崖・南部","bgm_M293","bgm_M293","102","31.フテラ断崖・南部","2015/12/17 15:00:00","12031"
"2030/12/17 14:59:59","32.ファスキア森林・南部","bgm_M339","bgm_M339","102","32.ファスキア\n　　　　　　森林・南部","2015/12/17 15:00:00","12032"
"2030/12/17 14:59:59","33.ファスキア森林・東部","bgm_M339","bgm_M339","102","33.ファスキア\n　　　　　　森林・東部","2015/12/17 15:00:00","12033"
"2030/12/17 14:59:59","34.デクスティア岩崖・西壁","bgm_M374","bgm_M374","102","34.デクスティア\n　　　　　岩崖・西壁","2015/12/17 15:00:00","12034"
"2030/12/17 14:59:59","35.デクスティア岩崖・東壁","bgm_M374","bgm_M374","102","35.デクスティア\n　　　　　岩崖・東壁","2015/12/17 15:00:00","12035"
"2030/12/17 14:59:59","36.ヴェーナ湖畔道・南部","bgm_M392","bgm_M392","102","36.ヴェーナ\n　　　　　湖畔道・南部","2015/12/17 15:00:00","12036"
"2030/12/17 14:59:59","37.ヴェーナ湖畔道・北部","bgm_M392","bgm_M392","102","37.ヴェーナ\n　　　　　湖畔道・北部","2015/12/17 15:00:00","12037"
"2030/12/17 14:59:59","38.ラトゥス断崖・南部","bgm_M411","bgm_M411","102","38.ラトゥス\n　　　　　断崖・南部","2015/12/17 15:00:00","12038"
"2030/12/17 14:59:59","39.ラトゥス断崖・北部","bgm_M411","bgm_M411","102","39.ラトゥス\n　　　　　断崖・北部","2015/12/17 15:00:00","12039"
"2030/12/17 14:59:59","40.スカプ山系・西麓","bgm_M411","bgm_M411_E40","102","40.スカプ\n　　　　　山系・西麓","2015/12/17 15:00:00","12040"
"2030/12/17 14:59:59","41.スカプ山系・東麓","bgm_M411","bgm_M411_E40","102","41.スカプ\n　　　　　山系・東麓","2015/12/17 15:00:00","12041"
"2030/12/17 14:59:59","42.ペクトス氷峰・西壁","bgm_M411","bgm_M411_E40","102","42.ペクトス\n　　　　　氷峰・西壁","2015/12/17 15:00:00","12042"
"2030/12/17 14:59:59","43.ペクトス氷峰・東壁","bgm_M411","bgm_M411_E40","102","43.ペクトス\n　　　　　氷峰・東壁","2015/12/17 15:00:00","12043"
"2030/12/17 14:59:59","44.スクァーマ氷脈・西壁","bgm_M411","bgm_M411_E40","102","44.スクァーマ\n　　　　　氷脈・西壁","2015/12/17 15:00:00","12044"
"2030/12/17 14:59:59","45.スクァーマ氷脈・東壁","bgm_M411","bgm_M411_E40","102","45.スクァーマ\n　　　　　氷脈・東壁","2015/12/17 15:00:00","12045"
"2030/12/17 14:59:59","46.ラテリ連山・崖上","bgm_M483","bgm_M483_E46","102","46.ラテリ\n　　　　　連山・崖上","2015/12/17 15:00:00","12046"
"2030/12/17 14:59:59","47.ラテリ連山・崖下","bgm_M483","bgm_M483_E46","102","47.ラテリ\n　　　　　連山・崖下","2015/12/17 15:00:00","12047"
"2030/12/17 14:59:59","48.エスタ荒野・南部","bgm_M483","bgm_M483_E46","102","48.エスタ\n　　　　　荒野・南部","2015/12/17 15:00:00","12048"
"2030/12/17 14:59:59","49.エスタ荒野・北部","bgm_M483","bgm_M483_E46","102","49.エスタ\n　　　　　荒野・北部","2015/12/17 15:00:00","12049"
"2030/12/17 14:59:59","50.ネロ岩礁・西部","bgm_M483","bgm_M483_E50","102","50.ネロ\n　　　　　岩礁・西部","2015/12/17 15:00:00","12050"
"2030/12/17 14:59:59","51.ネロ岩礁・東部","bgm_M483","bgm_M483_E50","102","51.ネロ\n　　　　　岩礁・東部","2015/12/17 15:00:00","12051"
"2030/12/17 14:59:59","52.ピニオン浜堤・西岸","bgm_M483","bgm_M483_E50","102","52.ピニオン\n　　　　　浜堤・西岸","2015/12/17 15:00:00","12052"
"2030/12/17 14:59:59","53.ピニオン浜堤・東岸","bgm_M483","bgm_M483_E50","102","53.ピニオン\n　　　　　浜堤・東岸","2015/12/17 15:00:00","12053"
"2030/12/17 14:59:59","54.トータティス砂岸・西部","bgm_M483","bgm_M483_E50","102","54.トータティス砂岸\n　　　　　西部","2015/12/17 15:00:00","12054"
"2030/12/17 14:59:59","55.トータティス砂岸・東部","bgm_M483","bgm_M483_E50","102","55.トータティス砂岸\n　　　　　東部","2015/12/17 15:00:00","12055"
"2030/12/17 14:59:59","56.オニュクス砂島・北部","bgm_M483","bgm_M483_E50","102","56.オニュクス砂島\n　　　　　北部","2015/12/17 15:00:00","12056"
"2030/12/17 14:59:59","57.オニュクス砂島・南部","bgm_M571","bgm_M571","102","57.オニュクス砂島\n　　　　　南部","2015/12/17 15:00:00","12057"
"2030/12/17 14:59:59","58.クルース密林・東部","bgm_M599A","bgm_M599A","102","58.クルース\n　　　　　密林・東部","2015/12/17 15:00:00","12058"
"2030/12/17 14:59:59","63.アパレーユ街道・西側","bgm_MC001","bgm_MC001","103","63.アパレーユ\n　　　　　街道・西側","2015/12/17 15:00:00","12063"
"2030/12/17 14:59:59","64.アパレーユ街道・東側","bgm_MC001","bgm_MC001","103","64.アパレーユ\n　　　　　街道・東側","2015/12/17 15:00:00","12064"
"2030/12/17 14:59:59","65.キャッスル・オブ・パルフェ　城下町","bgm_MC001","bgm_MC001","103","65.キャッスル・オブ・パルフェ\n　　　　　　城下町","2015/12/17 15:00:00","12065"
"2030/12/17 14:59:59","66.ラモリール平原","bgm_MC001","bgm_MC001","103","66.ラモリール平原","2015/12/17 15:00:00","12066"
"2030/12/17 14:59:59","67.渦炎密林","bgm_MC079","bgm_MC079","104","67.渦炎密林","2015/12/17 15:00:00","12067"
"2030/12/17 14:59:59","68.思索樹海","bgm_MC079","bgm_MC079","104","68.思索樹海","2015/12/17 15:00:00","12068"
"2030/12/17 14:59:59","69.鬼ノ膝元","bgm_MC079","bgm_MC079","104","69.鬼ノ膝元","2015/12/17 15:00:00","12069"
"2030/12/17 14:59:59","70.炎縄河","bgm_MC079","bgm_MC079","104","70.炎縄河","2015/12/17 15:00:00","12070"
"2030/12/17 14:59:59","71.崩豹峠","bgm_MC079","bgm_MC079","104","71.崩豹峠","2015/12/17 15:00:00","12071"
"2030/12/17 14:59:59","72.怒錐ヶ岳","bgm_MC079","bgm_MC079","104","72.怒錐ヶ岳","2015/12/17 15:00:00","12072"
"2030/12/17 14:59:59","73.久遠氷河・南端","bgm_MC201","bgm_MC201","105","73.久遠氷河・南端","2015/12/17 15:00:00","12073"
"2030/12/17 14:59:59","74.幽魂湿原","bgm_MC201","bgm_MC201","105","74.幽魂湿原","2015/12/17 15:00:00","12074"
"2030/12/17 14:59:00","18.ファエトン原野・北部","bgm_M179","bgm_M179","102","18.ファエトン\n　　　　　原野・北部","2015/12/17 15:00:00","13018"
"2030/12/17 14:59:59","19.ファエトン原野・南部","bgm_M179","bgm_M179","102","19.ファエトン\n　　　　　原野・南部","2015/12/17 15:00:00","13019"
"2030/12/17 14:59:59","20.カスタリア樹林・西部","bgm_M180","bgm_M180","102","20.カスタリア\n　　　　　樹林・西部","2015/12/17 15:00:00","13020"
"2030/12/17 14:59:59","21.カスタリア樹林・東部","bgm_M180","bgm_M180","102","21.カスタリア\n　　　　　樹林・東部","2015/12/17 15:00:00","13021"
"2030/12/17 14:59:59","22.マティルド岩峯・南部","bgm_M232","bgm_M232","102","22.マティルド\n　　　　　岩峯・南部","2015/12/17 15:00:00","13022"
"2030/12/17 14:59:59","23.マティルド岩峯・北部","bgm_M232","bgm_M232","102","23.マティルド\n　　　　　岩峯・北部","2015/12/17 15:00:00","13023"
"2030/12/17 14:59:59","24.レディウス群峰・西麓","bgm_M233","bgm_M233","102","24.レディウス\n　　　　　群峰・西麓","2015/12/17 15:00:00","13024"
"2030/12/17 14:59:59","25.レディウス群峰・東麓","bgm_M233","bgm_M233","102","25.レディウス\n　　　　　群峰・東麓","2015/12/17 15:00:00","13025"
"2030/12/17 14:59:59","26.ペテロ大森林・西部","bgm_M260","bgm_M260","102","26.ペテロ大森林・西部","2015/12/17 15:00:00","13026"
"2030/12/17 14:59:59","27.ペテロ大森林・東部","bgm_M260","bgm_M260","102","27.ペテロ大森林・東部","2015/12/17 15:00:00","13027"
"2030/12/17 14:59:59","28.ディズタル河食岸・北部","bgm_M278","bgm_M278_E28","102","28.ディズタル\n　　　　　河食岸・北部","2015/12/17 15:00:00","13028"
"2030/12/17 14:59:59","29.ディズタル河食岸・南部","bgm_M278","bgm_M278_E29","102","29.ディズタル\n　　　　　河食岸・南部","2015/12/17 15:00:00","13029"
"2030/12/17 14:59:59","30.フテラ断崖・北部","bgm_M293","bgm_M293","102","30.フテラ断崖・北部","2015/12/17 15:00:00","13030"
"2030/12/17 14:59:59","31.フテラ断崖・南部","bgm_M293","bgm_M293","102","31.フテラ断崖・南部","2015/12/17 15:00:00","13031"
"2030/12/17 14:59:59","32.ファスキア森林・南部","bgm_M339","bgm_M339","102","32.ファスキア\n　　　　　　森林・南部","2015/12/17 15:00:00","13032"
"2030/12/17 14:59:59","33.ファスキア森林・東部","bgm_M339","bgm_M339","102","33.ファスキア\n　　　　　　森林・東部","2015/12/17 15:00:00","13033"
"2030/12/17 14:59:59","34.デクスティア岩崖・西壁","bgm_M374","bgm_M374","102","34.デクスティア\n　　　　　岩崖・西壁","2015/12/17 15:00:00","13034"
"2030/12/17 14:59:59","35.デクスティア岩崖・東壁","bgm_M374","bgm_M374","102","35.デクスティア\n　　　　　岩崖・東壁","2015/12/17 15:00:00","13035"
"2030/12/17 14:59:59","63.アパレーユ街道・西側","bgm_MC001","bgm_MC001","103","63.アパレーユ\n　　　　　街道・西側","2015/12/17 15:00:00","13063"
"2030/12/17 14:59:59","64.アパレーユ街道・東側","bgm_MC001","bgm_MC001","103","64.アパレーユ\n　　　　　街道・東側","2015/12/17 15:00:00","13064"
"2030/12/17 14:59:59","65.キャッスル・オブ・パルフェ　城下町","bgm_MC001","bgm_MC001","103","65.キャッスル・オブ・パルフェ\n　　　　　　城下町","2015/12/17 15:00:00","13065"
"2030/12/17 14:59:59","67.渦炎密林","bgm_MC079","bgm_MC079","104","67.渦炎密林","2015/12/17 15:00:00","13067"
"2030/12/17 14:59:59","68.思索樹海","bgm_MC079","bgm_MC079","104","68.思索樹海","2015/12/17 15:00:00","13068"
"2030/12/17 14:59:59","聖跡調査クエスト","","","0","聖跡調査クエスト","2015/12/17 15:00:00","18001"
