0e56888ccd16cd0b5ed2b27c5a3e43bf34fe219272882a18c62f1aeb5c84f0f4,42483b768687c54c66aa6fbd024166c1b9869d4c052b4e56546ca0abfaba1a3d,939a40f62e74ae70bf5112b836056a7de73ca677f7f0cdbc19dedd29c83547c5,c72bfe34a54055619983e028ec4c8ce7a8a9360904fccad2d1a6844c6401809c,bd9b6fd6c3d1703c4aa51b86414c2f8e595c22206a6203e821c4ff92b69a15b0,72099f8db0323ad4a08ef72b9adc6f29b00c662b5dce20052a599a39c217e99f,912848ca5c99788cfc7884c9d836ce5dc69d08ef63f6177fec96c3f8326f7013,c4bde1c7caa890abdb33f5b314d52b39842ee4a8498c30f8442b1c5b5de9ea87,7a658fd08fae21cc49aa7f95251bb9199567270218e47a954bb84ff07e1e632f,02706b6cec14d7fd045fe34fa5c7953333d9098569f18930c3a1873b6d8034ab,144887c10d2d8292010d7a8c5308a47a90c0974763731620d25080fa43262bb5,b53567e55d546d7e4e5eae631fc814ff885171f83a1c5009fff77e3fd4429056
"31500000000000","3","0","3007","9006522","30071","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","43200","30071","3"
"9000000000000","3","0","3007","9006523","30072","3","バトル開始から15秒間、味方が無敵状態になる","無敵15秒","64800","30072","3"
"14550000000000","1","36000","3001","0","300101","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300101","1"
"13950000000000","1","36000","3001","0","300102","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300102","1"
"13500000000000","1","36000","3001","0","300103","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300103","1"
"13050000000000","1","36000","3001","0","300104","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300104","1"
"12600000000000","1","36000","3001","0","300105","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300105","1"
"11550000000000","1","36000","3001","0","300106","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300106","1"
"11100000000000","1","36000","3001","0","300107","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300107","1"
"10650000000000","1","36000","3001","0","300108","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300108","1"
"10050000000000","1","36000","3001","0","300109","3","バトル開始から90秒間、味方のＨＰが毎秒回復","毎秒ＨＰ回復90秒","-1","300109","1"
"9600000000000","1","36000","3001","0","300110","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300110","1"
"9000000000000","1","36000","3001","0","300111","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300111","1"
"8550000000000","1","36000","3001","0","300112","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300112","1"
"8100000000000","1","36000","3001","0","300113","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300113","1"
"7050000000000","1","36000","3001","0","300114","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300114","1"
"6600000000000","1","36000","3001","0","300115","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300115","1"
"6150000000000","1","36000","3001","0","300116","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300116","1"
"5550000000000","1","36000","3001","0","300117","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300117","1"
"5100000000000","1","36000","3001","0","300118","3","バトル開始から90秒間、味方のＨＰが毎秒回復","毎秒ＨＰ回復90秒","-1","300118","1"
"4650000000000","1","36000","3001","0","300119","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300119","1"
"4050000000000","1","36000","3001","0","300120","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300120","1"
"3600000000000","1","36000","3001","0","300121","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300121","1"
"3150000000000","1","36000","3001","0","300122","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300122","1"
"2700000000000","1","36000","3001","0","300123","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300123","1"
"2100000000000","1","36000","3001","0","300124","3","バトル開始時、味方のＴＰが150アップ","TP150アップ","-1","300124","1"
"1650000000000","1","36000","3001","0","300125","3","バトル開始から15秒間、味方が無敵状態になる","無敵15秒","-1","300125","1"
"1200000000000","1","36000","3001","0","300126","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300126","1"
"600000000000","1","36000","3001","0","300127","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300127","1"
"150000000000","1","36000","3001","0","300128","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300128","1"
"17460000000000","1","36000","3002","0","300201","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300201","1"
"16740000000000","1","36000","3002","0","300202","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300202","1"
"16200000000000","1","36000","3002","0","300203","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300203","1"
"15660000000000","1","36000","3002","0","300204","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300204","1"
"15120000000000","1","36000","3002","0","300205","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300205","1"
"14400000000000","1","36000","3002","0","300206","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300206","1"
"13320000000000","1","36000","3002","0","300207","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300207","1"
"12780000000000","1","36000","3002","0","300208","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300208","1"
"12060000000000","1","36000","3002","0","300209","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300209","1"
"11520000000000","1","36000","3002","0","300210","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300210","1"
"10800000000000","1","36000","3002","0","300211","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300211","1"
"10260000000000","1","36000","3002","0","300212","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300212","1"
"9720000000000","1","36000","3002","0","300213","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300213","1"
"9180000000000","1","36000","3002","0","300214","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300214","1"
"8460000000000","1","36000","3002","0","300215","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300215","1"
"7380000000000","1","36000","3002","0","300216","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300216","1"
"6660000000000","1","36000","3002","0","300217","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300217","1"
"6120000000000","1","36000","3002","0","300218","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300218","1"
"5580000000000","1","36000","3002","0","300219","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300219","1"
"4860000000000","1","36000","3002","0","300220","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300220","1"
"4320000000000","1","36000","3002","0","300221","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300221","1"
"3780000000000","1","36000","3002","0","300222","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300222","1"
"3240000000000","1","36000","3002","0","300223","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300223","1"
"2520000000000","1","36000","3002","0","300224","3","バトル開始時、味方のＴＰが150アップ","TP150アップ","-1","300224","1"
"1980000000000","1","36000","3002","0","300225","3","バトル開始から15秒間、味方が無敵状態になる","無敵15秒","-1","300225","1"
"1440000000000","1","36000","3002","0","300226","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300226","1"
"720000000000","1","36000","3002","0","300227","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300227","1"
"180000000000","1","36000","3002","0","300228","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300228","1"
"14550000000000","1","36000","3003","0","300301","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300301","1"
"13950000000000","1","36000","3003","0","300302","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300302","1"
"13050000000000","1","36000","3003","0","300303","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300303","1"
"12600000000000","1","36000","3003","0","300304","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300304","1"
"12000000000000","1","36000","3003","0","300305","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300305","1"
"11550000000000","1","36000","3003","0","300306","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300306","1"
"11100000000000","1","36000","3003","0","300307","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300307","1"
"10650000000000","1","36000","3003","0","300308","3","バトル開始から90秒間、味方のＨＰが毎秒回復","毎秒ＨＰ回復90秒","-1","300308","1"
"10050000000000","1","36000","3003","0","300309","3","バトル開始から90秒間、味方のＴＰが毎秒アップ","毎秒ＴＰアップ90秒","-1","300309","1"
"9600000000000","1","36000","3003","0","300310","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300310","1"
"9000000000000","1","36000","3003","0","300311","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300311","1"
"8100000000000","1","36000","3003","0","300312","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300312","1"
"7650000000000","1","36000","3003","0","300313","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300313","1"
"7050000000000","1","36000","3003","0","300314","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300314","1"
"6600000000000","1","36000","3003","0","300315","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300315","1"
"6150000000000","1","36000","3003","0","300316","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300316","1"
"5550000000000","1","36000","3003","0","300317","3","バトル開始から90秒間、味方のＨＰが毎秒回復","毎秒ＨＰ回復90秒","-1","300317","1"
"5100000000000","1","36000","3003","0","300318","3","バトル開始から90秒間、味方のＴＰが毎秒アップ","毎秒ＴＰアップ90秒","-1","300318","1"
"4650000000000","1","36000","3003","0","300319","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300319","1"
"4050000000000","1","36000","3003","0","300320","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300320","1"
"3600000000000","1","36000","3003","0","300321","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300321","1"
"3150000000000","1","36000","3003","0","300322","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300322","1"
"2700000000000","1","36000","3003","0","300323","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300323","1"
"2100000000000","1","36000","3003","0","300324","3","バトル開始時、味方のＴＰが150アップ","TP150アップ","-1","300324","1"
"1650000000000","1","36000","3003","0","300325","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300325","1"
"1200000000000","1","36000","3003","0","300326","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300326","1"
"600000000000","1","36000","3003","0","300327","3","バトル開始から90秒間、味方のＨＰが毎秒回復","毎秒ＨＰ回復90秒","-1","300327","1"
"150000000000","1","36000","3003","0","300328","3","バトル開始から90秒間、味方のＴＰが毎秒アップ","毎秒ＴＰアップ90秒","-1","300328","1"
"17460000000000","1","36000","3004","0","300401","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300401","1"
"16740000000000","1","36000","3004","0","300402","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300402","1"
"16200000000000","1","36000","3004","0","300403","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300403","1"
"15660000000000","1","36000","3004","0","300404","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300404","1"
"15120000000000","1","36000","3004","0","300405","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300405","1"
"13860000000000","1","36000","3004","0","300406","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300406","1"
"13320000000000","1","36000","3004","0","300407","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300407","1"
"12780000000000","1","36000","3004","0","300408","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300408","1"
"12060000000000","1","36000","3004","0","300409","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300409","1"
"11520000000000","1","36000","3004","0","300410","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300410","1"
"10800000000000","1","36000","3004","0","300411","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300411","1"
"10260000000000","1","36000","3004","0","300412","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300412","1"
"9720000000000","1","36000","3004","0","300413","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300413","1"
"9180000000000","1","36000","3004","0","300414","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300414","1"
"7920000000000","1","36000","3004","0","300415","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300415","1"
"7380000000000","1","36000","3004","0","300416","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300416","1"
"6660000000000","1","36000","3004","0","300417","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300417","1"
"6120000000000","1","36000","3004","0","300418","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300418","1"
"5580000000000","1","36000","3004","0","300419","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300419","1"
"4860000000000","1","36000","3004","0","300420","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300420","1"
"4320000000000","1","36000","3004","0","300421","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300421","1"
"3780000000000","1","36000","3004","0","300422","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300422","1"
"3240000000000","1","36000","3004","0","300423","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300423","1"
"2520000000000","1","36000","3004","0","300424","3","バトル開始時、味方のＴＰが150アップ","TP150アップ","-1","300424","1"
"1980000000000","1","36000","3004","0","300425","3","バトル開始から15秒間、味方が無敵状態になる","無敵15秒","-1","300425","1"
"1440000000000","1","36000","3004","0","300426","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300426","1"
"720000000000","1","36000","3004","0","300427","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300427","1"
"180000000000","1","36000","3004","0","300428","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300428","1"
"64020000000000","1","36000","3005","0","300501","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300501","1"
"61380000000000","1","36000","3005","0","300502","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300502","1"
"59400000000000","1","36000","3005","0","300503","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300503","1"
"57420000000000","1","36000","3005","0","300504","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300504","1"
"55440000000000","1","36000","3005","0","300505","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300505","1"
"52800000000000","1","36000","3005","0","300506","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300506","1"
"50820000000000","1","36000","3005","0","300507","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300507","1"
"48840000000000","1","36000","3005","0","300508","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300508","1"
"46860000000000","1","36000","3005","0","300509","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300509","1"
"44220000000000","1","36000","3005","0","300510","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300510","1"
"42240000000000","1","36000","3005","0","300511","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300511","1"
"39600000000000","1","36000","3005","0","300512","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300512","1"
"37620000000000","1","36000","3005","0","300513","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300513","1"
"35640000000000","1","36000","3005","0","300514","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300514","1"
"33660000000000","1","36000","3005","0","300515","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300515","1"
"31020000000000","1","36000","3005","0","300516","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300516","1"
"29040000000000","1","36000","3005","0","300517","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300517","1"
"27060000000000","1","36000","3005","0","300518","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300518","1"
"24420000000000","1","36000","3005","0","300519","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300519","1"
"22440000000000","1","36000","3005","0","300520","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300520","1"
"20460000000000","1","36000","3005","0","300521","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300521","1"
"17820000000000","1","36000","3005","0","300522","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300522","1"
"15840000000000","1","36000","3005","0","300523","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300523","1"
"13860000000000","1","36000","3005","0","300524","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300524","1"
"11880000000000","1","36000","3005","0","300525","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300525","1"
"9240000000000","1","36000","3005","0","300526","3","バトル開始時、味方のＴＰが150アップ","TP150アップ","-1","300526","1"
"7260000000000","1","36000","3005","0","300527","3","バトル開始から15秒間、味方が無敵状態になる","無敵15秒","-1","300527","1"
"5280000000000","1","36000","3005","0","300528","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300528","1"
"2640000000000","1","36000","3005","0","300529","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300529","1"
"660000000000","1","36000","3005","0","300530","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300530","1"
"29100000000000","1","54000","3006","0","300601","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300601","1"
"27000000000000","1","54000","3006","0","300602","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300602","1"
"25200000000000","1","54000","3006","0","300603","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300603","1"
"23100000000000","1","54000","3006","0","300604","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300604","1"
"21300000000000","1","54000","3006","0","300605","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300605","1"
"19200000000000","1","54000","3006","0","300606","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300606","1"
"17100000000000","1","54000","3006","0","300607","3","バトル開始から90秒間、味方のＨＰが毎秒回復","毎秒ＨＰ回復90秒","-1","300607","1"
"15300000000000","1","54000","3006","0","300608","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300608","1"
"13200000000000","1","54000","3006","0","300609","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300609","1"
"11100000000000","1","54000","3006","0","300610","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300610","1"
"9300000000000","1","54000","3006","0","300611","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300611","1"
"8100000000000","1","54000","3006","0","300612","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300612","1"
"6300000000000","1","54000","3006","0","300613","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300613","1"
"4200000000000","1","54000","3006","0","300614","3","バトル開始から90秒間、味方のＨＰが毎秒回復","毎秒ＨＰ回復90秒","-1","300614","1"
"3300000000000","1","54000","3006","0","300615","3","バトル開始から15秒間、味方が無敵状態になる","無敵15秒","-1","300615","1"
"2400000000000","1","54000","3006","0","300616","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300616","1"
"1200000000000","1","54000","3006","0","300617","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300617","1"
"300000000000","1","54000","3006","0","300618","3","バトル開始から90秒間、敵の魔法防御力がダウン","魔法防御ダウン90秒","-1","300618","1"
"34920000000000","1","54000","3007","0","300701","3","バトル開始から90秒間、味方のＨＰが毎秒回復","毎秒ＨＰ回復90秒","-1","300701","1"
"32400000000000","1","54000","3007","0","300702","3","バトル開始から90秒間、敵の物理攻撃力がダウン","物理攻撃ダウン90秒","-1","300702","1"
"30240000000000","1","54000","3007","0","300703","3","バトル開始から90秒間、敵の魔法攻撃力がダウン","魔法攻撃ダウン90秒","-1","300703","1"
"27720000000000","1","54000","3007","0","300704","3","バトル開始から90秒間、味方の物理攻撃力がアップ","物理攻撃アップ90秒","-1","300704","1"
"25560000000000","1","54000","3007","0","300705","3","バトル開始から90秒間、味方の魔法攻撃力がアップ","魔法攻撃アップ90秒","-1","300705","1"
"23040000000000","1","54000","3007","0","300706","3","バトル開始から90秒間、敵の物理防御力がダウン","物理防御ダウン90秒","-1","300706","1"
"20520000000000","1","54000","3007","0","300707","3","バトル開始から90秒間、味方のＴＰが毎秒アップ","毎秒ＴＰアップ90秒","-1","300707","1"
"18360000000000","1","54000","3007","0","300708","3","バトル開始から90秒間、味方のＨＰが毎秒回復","毎秒ＨＰ回復90秒","-1","300708","1"
