d8654ccdfd1328115ab1c2ca40a9a56a53762e1ea33c5759ba274bfa5e98c9c5,57b3e850c6d306c7d1a2ed9f2e5a0b9500f125bca9d8b8358e6282e3e567e29e,b800ee8daf3c5e1ce0ca3250a314fe45e56f6af5077f1f38aca7cc5e44553d83,63bdbdf81dd7f70dabefb065839c8c47cd51e3074d43f7217418ba573688ab3e,1b4985041723f7a532b44fdc6bd31132e04655fae98d00e78fb9c5a23d2090d5,128c291d0e1298acb2995624a5d3377258054fc27d4975a6d8d49d507efd9833,6cf292c5590d4f976a8fd83430004f3e03853ea80f707dcd3a6aca1a9bd45969,13bc3c900e92594f635e215519fc90b189c91d47be537aa836992bb0e6d12e6f,8e4349e9239afc294dc0d2efc8b816b5b9311bdff49bc80502567c6d2b9d0cb2,c25d304f177aed95b7aab37cc418cc180dbe1ad60c28fda4c28b1644fd655571,4f33d84b70db3a10b0487c5380b46d12a6d2d35d008c244f4a8bfa2800ab6e0f,6155d1d3a8c701bb8265349731d5d4002a794f6ed4a8def1a8ef042b3afed9f7,8e80d4a5ffcddaf2accc929bc1cea8cb123b3e26a0b1e0017c41a7bd406c4063,07cfb107fbeb69094c2fe0ee7ccb86431851e05e89a13100c1a797ee22f36031,0d931bd31cea14c7f5a681fdbd902953c9c6e4cea0969f05a45520f65f64bd94,121342da9e76a2b8cba09c6ec482dfca77fce617470555e379f8176e132f9779,da169c3ada8757ad52811907406f98d6b958cfbb5a17577115078df950509c6b,f5aa019fa3dbd6579c4e6eb7818749a305bb3419dca30d9632dd87546649618a,d4c601f134b63c3d05384789e0f7ae42ac4e7e5f745db7b0b14c367726c5f11b,e1eaa080ebacab368035b491fe5d6befec5c476f7da6fefd4c23bdf3c36e10d7,1f0d105e27b24375866d1e415df6c9dca30b2a75335b529aec0c3cef17aa335d,ff3fc6911437edd2b6bd37288a4e9ea14c91cd085416d23eeb8b96bfc3800da2,d7133fd10376280e9717feb68e37d9cd6b05ca8f91a1ccd33c2c0667ced0bc4a,e8c1c5c289370109cca5127261170c0d166d8685e33f46b9dce7393bf4c0c57c
"102001","1002","0","0","1","1","0","0","0","0","1002","1","10200101","0","0","7","0","3","1001","0","0","0","1001","0"
"102101","1002","0","0","1","1","0","0","0","0","1002","1","10210101","0","0","7","0","3","1001","0","0","0","1001","0"
"102201","1001","0","0","1","1","0","0","0","0","1001","1","10220101","0","0","7","0","3","1002","0","0","0","1002","0"
"102301","1002","0","0","1","1","0","0","0","0","1002","1","10230101","0","0","7","0","3","1001","0","0","0","1001","0"
"102501","1002","0","0","1002","1001","1001","0","0","0","1","1","10250101","0","0","8","0","3","1","0","0","0","1001","0"
"102601","1001","1","0","1001","1001","1","0","0","1002","1","1","10260101","0","1","12","1001","4","1002","0","0","0","1002","0"
"102701","1001","0","0","1002","1002","1001","0","0","0","1","1","10270101","0","0","8","0","3","1","0","0","0","1002","0"
"102801","1001","0","0","1","1","0","0","0","0","1001","1","10280101","0","0","7","0","3","1002","0","0","0","1002","0"
"102901","1002","0","0","1","1","1","0","0","0","1002","1","10290101","0","1001","9","0","3","1001","0","0","0","1001","0"
"103001","1002","0","0","1","1","0","0","0","0","1002","1","10300101","0","0","7","0","3","1001","0","0","0","1001","0"
"103101","1001","0","0","1","1","0","0","0","0","1001","1","10310101","0","0","7","0","3","1002","0","0","0","1002","0"
"103201","1001","0","0","1","1","0","0","0","0","1001","1","10320101","0","0","7","0","3","1002","0","0","0","1002","0"
"103301","1002","0","0","1","1","0","0","0","0","1002","1","10330101","0","0","7","0","3","1001","0","0","0","1001","0"
"103401","1002","0","0","1","1001","1002","0","0","0","1","1002","10340101","0","0","8","0","4","1","0","0","0","1","0"
"103601","1002","1002","0","1002","1","1001","0","0","1001","1001","1","10360101","0","1","12","1","3","1002","0","0","0","1001","0"
"103701","1002","0","0","1002","1","1001","0","0","0","1001","1","10370101","0","1001","10","1","3","1002","0","0","0","1001","0"
"103801","1001","0","0","1","1","0","0","0","0","1001","1","10380101","0","0","7","0","3","1002","0","0","0","1002","0"
"104001","1001","0","0","1","1","0","0","0","0","1001","1","10400101","0","0","7","0","3","1002","0","0","0","1002","0"
"104201","1001","0","0","1","1","0","0","0","0","1001","1","10420101","0","0","7","0","3","1002","0","0","0","1002","0"
"104301","1002","0","0","1","1","0","0","0","0","1002","1","10430101","0","0","7","0","3","1001","0","0","0","1001","0"
"104401","1001","1002","0","1002","1","1001","0","0","1001","1001","1","10440101","0","1","12","1","3","1002","0","0","0","1002","0"
"104501","1001","0","0","1001","1","1001","0","0","0","1002","1","10450101","0","1002","9","0","3","1","0","0","0","1002","0"
"104601","1001","0","0","1","1","0","0","0","0","1001","1","10460101","0","0","7","0","3","1002","0","0","0","1002","0"
"104701","1002","0","0","1","1","0","0","0","0","1002","1","10470101","0","0","7","0","3","1001","0","0","0","1001","0"
"104801","1002","0","0","1","1","0","0","0","0","1002","1","10480101","0","0","7","0","3","1001","0","0","0","1001","0"
"104901","1002","1002","0","1","1","1001","0","0","1","1002","1","10490101","0","1","13","1","3","1","0","1001","0","1001","0"
"105001","1001","0","0","1","1","0","0","0","0","1001","1","10500101","0","0","7","0","3","1002","0","0","0","1002","0"
"105101","1002","0","0","1","1","0","0","0","0","1002","1","10510101","0","0","7","0","3","1001","0","0","0","1001","0"
"105201","1001","0","0","1","1","0","0","0","0","1002","1002","10520101","0","0","7","0","2","1002","0","0","0","1","0"
"105301","1001","0","0","1","1002","0","0","0","0","1","1002","10530101","0","0","6","0","4","0","0","0","0","1","0"
"105401","1001","1001","0","1","1002","1","0","0","0","1","1002","10540101","0","1002","11","1","4","1","0","0","0","1","0"
"105501","1001","0","0","1","1","1002","0","0","0","1001","1","10550101","0","0","8","0","3","1","0","0","0","1002","0"
"105601","1001","0","0","1001","1","1001","0","0","0","1002","1","10560101","0","1002","9","0","3","1","0","0","0","1002","0"
"105701","1001","0","0","1","1","0","0","0","0","1001","1","10570101","0","0","7","0","3","1002","0","0","0","1002","0"
"105801","1002","0","0","1","1","0","0","0","0","1002","1","10580101","0","0","7","0","3","1001","0","0","0","1001","0"
"105901","1002","0","0","1","1","0","0","0","0","1002","1","10590101","0","0","9","0","3","1001","0","0","0","1001","0"
"106001","1002","0","0","1","1","0","0","0","0","1002","1","10600101","0","0","7","0","3","1001","0","0","0","1001","0"
"106101","1002","0","0","1002","1001","1002","0","0","0","1","1","10610101","0","1001","9","0","3","1","0","0","0","1001","0"
"106101","2001","0","0","0","0","0","0","0","0","0","2001","10610102","0","0","3","0","2","0","0","0","0","2002","0"
"106301","1001","1002","0","1002","1002","1","0","0","0","1","1","10630101","0","1002","11","1","4","1001","0","0","0","1002","0"
"106401","2001","1","0","1","1002","1001","0","0","0","1001","1002","10640101","0","1","11","1002","5","1","0","0","0","1001","0"
"106501","1002","1","1","1002","1001","1001","0","1002","1001","1","1001","10650101","0","1","16","1002","8","1002","0","1","0","1001","1"
"106601","1001","0","0","1","1","1","0","0","0","1001","1","10660101","0","1002","9","0","3","1002","0","0","0","1002","0"
"106701","2001","0","0","1001","1002","1001","0","0","0","1","1002","10670101","0","1","10","1002","4","1","0","0","0","1001","0"
"106801","1002","0","0","1002","1001","1002","0","0","0","1","1","10680101","0","1001","9","0","3","1","0","0","0","1001","0"
"106801","2002","0","0","2001","2001","2003","0","0","0","2002","2002","10680102","0","2003","9","0","8","2003","0","0","0","2001","0"
"106901","1002","1002","0","1001","1002","2001","0","0","2001","2001","2001","10690101","0","2001","13","1001","3","1001","0","1001","0","1001","0"
"107001","1002","1002","0","1001","1002","1","0","0","1","1","1","10700101","0","1","13","1001","3","1001","0","1001","0","1001","0"
"107101","1001","1001","0","1002","1001","1","0","0","1","1","1","10710101","0","1","13","1002","3","1002","0","1002","0","1002","0"
"107501","1001","1001","0","1001","1","1002","0","0","1","1","1","10750101","0","1","13","1","3","1001","0","1002","0","1002","0"
"107601","1001","1002","0","1002","1002","1","0","0","0","1","1","10760101","0","1002","11","1","4","1001","0","0","0","1002","0"
"107701","1001","1001","0","1","1","1","0","0","1","1001","1","10770101","0","1","13","1","3","1002","0","1002","0","1002","0"
"107801","1002","1002","0","1002","1","1","0","0","1","1001","1","10780101","0","1001","13","1","3","1002","0","1001","0","1001","0"
"107901","1002","1","0","1002","1","1","0","0","0","1","1","10790101","0","1002","11","1","4","1001","0","0","0","1001","0"
"108001","1002","0","0","1","1001","1001","0","0","0","1002","1","10800101","0","0","8","0","3","1","0","0","0","1001","0"
"108101","1001","1002","0","1","1002","1","0","0","0","1001","1","10810101","0","1001","11","1","3","1002","0","0","0","1002","0"
"108201","1002","1","1","1002","1002","1001","1001","1002","1002","1","1","10820101","0","1","17","1002","9","1","0","1001","0","1001","1"
"108301","1002","0","0","1","1","1","0","0","0","1002","1","10830101","0","1002","10","1001","3","1001","0","0","0","1001","0"
"108401","1001","0","0","1","1","0","0","0","0","1001","1","10840101","0","0","7","0","3","1002","0","0","0","1002","0"
"108501","1002","0","0","1","1","0","0","0","0","1002","1","10850101","0","0","7","0","3","1001","0","0","0","1001","0"
"108601","1001","0","0","1001","0","0","0","0","0","1002","1","10860101","0","0","5","0","3","0","0","0","0","1002","0"
"108701","1001","1","0","1002","1","1","0","0","1002","1001","1","10870101","0","1001","13","1","3","1002","0","1","0","1002","0"
"108801","1002","0","0","1002","1001","1002","0","0","0","1","1","10880101","0","1","10","1001","4","1","0","0","0","1001","0"
"108901","1001","0","0","1","1","0","0","0","0","1002","1001","10890101","0","0","6","0","3","0","0","0","0","1002","0"
"109001","1002","0","0","1","1","0","0","0","0","1002","1","10900101","0","0","7","0","3","1001","0","0","0","1001","0"
"109101","1002","1001","0","1","1001","1","0","0","0","1002","1001","10910101","0","1002","11","1","4","1","0","0","0","1","0"
"109201","1002","0","0","1","1","0","0","0","0","1002","1","10920101","0","0","7","0","3","1001","0","0","0","1001","0"
"109301","1001","0","0","1002","1001","0","0","0","0","1","1","10930101","0","0","6","0","3","0","0","0","0","1001","0"
"109401","1002","1001","0","1","1001","1","0","0","0","1002","1001","10940101","0","1002","11","1","4","1","0","0","0","1","0"
"109501","1002","0","0","1","1","0","0","0","0","1002","1","10950101","0","0","7","0","3","1001","0","0","0","1001","0"
"109601","1002","0","0","1002","1","0","0","0","0","1001","1","10960101","0","0","7","0","4","1001","0","0","0","1001","0"
"109701","1001","0","0","1002","1","1","0","0","0","1","1001","10970101","0","1002","9","0","5","1001","0","0","0","1","0"
"109801","1002","0","0","1","1","0","0","0","0","1002","1","10980101","0","0","7","0","3","1001","0","0","0","1001","0"
"109901","1001","1002","0","1001","1001","1","0","0","0","1","1","10990101","0","1001","11","1","3","1002","0","0","0","1002","0"
"109901","1001","1002","0","1001","1001","2001","0","0","0","2001","2001","10990102","0","1001","11","2001","3","1002","0","0","0","1002","0"
"110001","1001","1001","0","1","1","1","0","0","1","1001","1001","11000101","0","1001","12","1002","11","1001","0","0","0","1","0"
"110001","1001","0","0","0","0","0","0","0","0","0","1002","11000102","0","0","3","0","1","0","0","0","0","1001","0"
"110101","1002","0","0","1","1","0","0","0","0","1002","1","11010101","0","0","7","0","3","1001","0","0","0","1001","0"
"110201","1001","0","0","1","1002","0","0","0","0","1","1002","11020101","0","0","6","0","4","0","0","0","0","1","0"
"110301","1001","0","0","1","1002","1","0","0","0","1","1002","11030101","0","1002","9","0","4","1","0","0","0","1","0"
"110401","1002","0","0","1","1","0","0","0","0","1002","1","11040101","0","0","7","0","3","1001","0","0","0","1001","0"
"110501","1002","1001","0","1002","1001","1","0","0","0","1","1","11050101","0","1002","11","1","4","1001","0","0","0","1001","0"
"110601","1002","1001","0","1","1","1","0","0","0","1002","1","11060101","0","1002","11","1","3","1001","0","0","0","1001","0"
"110701","1002","0","0","1","1","0","0","0","0","1002","1","11070101","0","0","7","0","3","1001","0","0","0","1001","0"
"110801","1001","0","0","1","1","0","0","0","0","1002","1","11080101","0","0","6","0","2","0","0","0","0","1002","0"
"110901","1001","0","0","1","1002","0","0","0","0","1","1002","11090101","0","0","6","0","4","0","0","0","0","1","0"
"111001","1001","0","0","1001","1002","1","0","0","0","1","1","11100101","0","0","8","0","4","1","0","0","0","1002","0"
"111101","1002","0","0","1","1","0","0","0","0","1002","1","11110101","0","0","7","0","3","1001","0","0","0","1001","0"
"111201","1001","1","0","1001","1","1002","0","0","1002","1002","1","11120101","0","1","12","1001","3","1001","0","0","0","1002","0"
"111301","1002","0","0","1002","1","0","0","0","0","1001","1001","11130101","0","0","7","0","4","1001","0","0","0","1001","0"
"111401","2001","1001","0","1001","1001","1","0","0","0","1002","1","11140101","0","1002","11","1","7","1","0","0","0","1001","0"
"111501","1001","1001","0","1002","1001","1","0","0","1","1","1","11150101","0","1","13","1002","3","1002","0","1002","0","1002","0"
"111601","1001","1001","0","1","1","1002","0","0","0","1002","1","11160101","0","1","11","1","2","1","0","0","0","1002","0"
"111701","1002","1001","0","1001","1","1002","0","0","1002","1002","1","11170101","0","1","12","1","3","1001","0","0","0","1001","0"
"111801","1001","1001","0","1001","1002","1","0","0","1002","1","1","11180101","0","1002","12","1","3","1001","0","0","0","1002","0"
"111901","1002","1001","0","1","1","1","0","0","0","1002","1","11190101","0","1002","11","1","3","1001","0","0","0","1001","0"
"112001","1002","0","0","1001","1","1","0","0","0","1002","1","11200101","0","0","8","0","3","1001","0","0","0","1001","0"
"112101","1002","1","0","1002","1001","1","0","0","0","1","1","11210101","0","1001","11","1002","5","1","0","0","0","1001","0"
"112201","1002","0","0","1","1","0","0","0","0","1002","1","11220101","0","0","7","0","3","1001","0","0","0","1001","0"
"112301","1001","0","0","1","1","0","0","0","0","1001","1","11230101","0","0","7","0","3","1002","0","0","0","1002","0"
"112401","1001","0","0","1","1","0","0","0","0","1001","1","11240101","0","0","7","0","3","1002","0","0","0","1002","0"
"112501","1002","0","0","1002","1001","0","0","0","0","1","1","11250101","0","0","7","0","4","1","0","0","0","1001","0"
"112601","1001","0","0","1002","1","1","0","0","0","1001","1001","11260101","0","0","8","0","4","1001","0","0","0","1","0"
"112701","1001","0","0","1","1","1","0","0","0","1002","1002","11270101","0","1","9","0","3","1002","0","0","0","1002","0"
"112801","1001","1002","0","1002","1002","1002","0","0","1","1001","1","11280101","0","1001","12","1","5","1","0","0","0","1002","0"
"112901","1001","1","0","1","1","1","0","0","0","1002","1001","11290101","0","1002","11","1","3","1001","0","0","0","1002","0"
"113001","1002","1001","0","1002","1001","1002","0","0","0","1","1","11300101","0","1","11","1","3","1","0","0","0","1001","0"
"113101","1001","1001","0","1001","1002","1","0","0","1","1","1","11310101","0","1002","13","1","7","1001","0","1002","0","1","0"
"113201","1001","0","0","1001","1002","1","0","0","0","1","1","11320101","0","1002","9","0","3","1001","0","0","0","1002","0"
"113301","1002","1001","0","1","1","1","0","0","0","1002","1","11330101","0","1002","11","1","3","1001","0","0","0","1001","0"
"113401","1001","1","0","1","1","1","0","0","1001","1002","1001","11340101","0","1","12","1002","4","1001","0","0","0","1002","0"
"113501","1001","1","0","1","1002","1001","0","0","1001","1001","1","11350101","0","1002","13","1","3","1","0","1002","0","1002","0"
"113601","1002","1","0","1002","1","1001","0","0","1001","1001","1","11360101","0","1","13","1002","3","1002","0","1002","0","1001","0"
"113701","1001","1","0","1001","1","1001","0","0","1001","1002","1","11370101","0","1002","13","1","3","1","0","1002","0","1002","0"
"113801","1001","1001","0","1001","1","1002","0","0","1","1002","1","11380101","0","1","13","1002","3","1001","0","1002","0","1002","0"
"113901","1002","1002","0","1002","1","1","0","0","0","1001","1","11390101","0","1001","11","1","5","1002","0","0","0","1001","0"
"114001","1002","1001","0","1002","1001","1002","0","0","0","1","1","11400101","0","1001","11","1","3","1","0","0","0","1001","0"
"114101","1002","0","0","1002","1","1002","0","0","0","1","1001","11410101","0","1","10","1001","5","1001","0","0","0","1","0"
"114201","1001","1001","0","1001","1","1002","0","0","1","1002","1002","11420101","0","1","13","1","6","1001","0","1002","0","1","0"
"114301","1002","1","0","1001","1002","1","0","0","1001","1","1","11430101","0","1001","12","1002","3","1001","0","0","0","1001","0"
"114401","1001","0","0","1002","1002","1002","0","0","0","1","1","11440101","0","1","10","1002","4","1","0","0","0","1002","0"
"114501","1001","0","0","1001","1002","1","0","0","0","1","1002","11450101","0","1002","10","1","4","1001","0","0","0","1","0"
"114601","1002","0","0","1","1","0","0","0","0","1002","1","11460101","0","0","7","0","4","1001","0","0","0","1001","0"
"114701","1001","0","0","1002","1002","1002","0","0","0","1","1","11470101","0","1","10","1002","4","1","0","0","0","1002","0"
"115001","1001","1","1","1001","1001","1002","1001","1002","1001","1","1002","11500101","0","1","17","1001","6","1","0","1","0","1","1"
"115501","1002","1002","0","1001","1002","1","0","0","1","1","1","11550101","0","1","13","1001","3","1001","0","1001","0","1001","0"
"115601","1002","0","0","1001","1","1","0","0","0","1002","1","11560101","0","1001","10","1002","6","1001","0","0","0","1001","0"
"115701","1001","1001","0","1001","1002","1","0","0","1","1","1","11570101","0","1","12","1002","3","1001","0","0","0","1002","0"
"115801","2003","0","0","0","0","0","0","0","0","0","0","11580101","0","0","2","0","2","0","0","0","0","2003","0"
"115801","2001","0","0","0","0","0","0","0","0","0","2002","11580102","0","0","3","0","1","0","0","0","0","1","0"
"115801","1001","0","0","1","0","0","0","0","0","1002","1002","11580103","0","0","5","0","1","0","0","0","0","1","0"
"115901","1001","0","0","1002","1","1","0","0","0","1001","1","11590101","0","0","8","0","3","1002","0","0","0","1002","0"
"116001","1002","0","0","1001","1002","1001","0","0","0","1","1","11600101","0","1","9","0","4","1","0","0","0","1001","0"
"116201","1001","0","0","1001","1","0","0","0","0","1002","1","11620101","0","0","6","0","2","0","0","0","0","1002","0"
"116301","1002","0","0","1","0","0","0","0","0","1","1001","11630101","0","0","5","0","3","0","0","0","0","1","0"
"116401","1002","0","0","1002","2001","2001","0","0","0","1001","2001","11640101","0","1001","10","2001","4","1002","0","0","0","1001","0"
"116501","1001","0","0","1001","1","1","0","0","0","1002","1","11650101","0","1002","9","0","3","1001","0","0","0","1002","0"
"116601","1002","0","0","1002","1","1001","0","0","0","1001","1","11660101","0","1","9","0","3","1002","0","0","0","1001","0"
"116701","1001","0","0","1001","1002","1001","0","0","0","1","1","11670101","0","1","10","1002","4","1","0","0","0","1002","0"
"116801","1002","1","0","1001","1001","1","0","0","0","1002","1","11680101","0","1001","11","1002","3","1","0","0","0","1001","0"
"116901","1002","1","1","1002","1002","1","1002","1001","1001","1","1","11690101","0","1002","19","1001","12","1001","1001","1","1","1002","1"
"117001","1002","0","0","1001","1002","1001","0","0","0","1","1","11700101","0","1","9","0","3","1","0","0","0","1001","0"
"117101","1","1001","0","1","1","1002","0","0","1","1001","1002","11710101","0","1","12","1","5","1001","0","1002","0","1001","0"
"117201","1001","1","0","1","1","1001","0","0","1002","1001","1001","11720101","0","1","12","1002","6","1002","0","0","0","1","0"
"117301","1001","1","0","1001","1002","1001","0","1002","1001","1","1","11730101","0","1","16","1002","7","1","0","1","0","1002","1"
"117401","1002","0","0","1","1","1","0","0","0","1001","1001","11740101","0","1","10","1001","4","1002","0","0","0","1","0"
"117501","1001","0","0","1001","1002","1","0","0","0","1","1","11750101","0","1002","9","0","3","1001","0","0","0","1002","0"
"117601","1","1002","0","1","1","1","0","1","1","1002","1001","11760101","0","1001","16","1","6","1002","0","1001","0","1002","1002"
"117701","1002","1002","1","1002","1","1001","1001","1","1","1001","1","11770101","0","1","17","1001","6","1002","0","1001","0","1001","1002"
"117801","1002","0","0","1002","1","1002","0","0","0","1001","1","11780101","0","1","9","0","5","1001","0","0","0","1001","0"
"117901","1002","0","0","1001","1002","1001","0","0","0","1","1","11790101","0","1002","9","0","3","1","0","0","0","1001","0"
"118001","1001","1001","0","1","1001","1001","0","0","1","1002","1001","11800101","0","1002","13","1","4","1","0","1001","0","1002","0"
"118101","1001","0","0","1001","1002","1001","0","0","0","1","1","11810101","0","1","10","1002","4","1","0","0","0","1002","0"
"118201","1002","1002","0","1002","1002","2001","0","1001","2001","1001","1001","11820101","0","1001","16","1001","8","1001","0","1001","0","2001","1001"
"118501","1002","0","0","1002","2001","2001","0","0","0","1001","2001","11850101","0","1001","10","2001","4","1002","0","0","0","1001","0"
"118601","2001","0","0","1001","0","0","0","0","0","0","1002","11860101","0","0","4","0","3","0","0","0","0","1001","0"
"118601","1001","0","0","0","0","0","0","0","0","0","1001","11860102","0","0","3","0","2","0","0","0","0","1002","0"
"118601","1001","0","0","0","0","0","0","0","0","0","1001","11860103","0","0","3","0","2","0","0","0","0","1002","0"
"119001","1002","0","0","1002","1","1002","0","0","0","1001","1","11900101","0","1001","9","0","3","1","0","0","0","1001","0"
"119101","1001","0","0","1","1","0","0","0","0","1001","1002","11910101","0","0","7","0","3","1002","0","0","0","1","0"
"119201","1002","0","0","1","1","0","0","0","0","1002","1","11920101","0","0","7","0","3","1001","0","0","0","1001","0"
"119301","1001","0","0","1001","1","1002","0","0","0","1002","1","11930101","0","1","9","0","3","1001","0","0","0","1002","0"
"119901","1002","0","0","1001","1002","1","0","0","0","1","1","11990101","0","0","8","0","4","1001","0","0","0","1001","0"
"120001","1001","0","0","1","1","0","0","0","0","1002","1","12000101","0","0","7","0","3","1001","0","0","0","1002","0"
"120701","1001","0","0","1002","1001","0","0","0","0","1","1","12070101","0","0","7","0","4","1","0","0","0","1002","0"
"120701","2002","0","0","2002","0","0","0","0","0","0","1","12070102","0","0","4","0","1","0","0","0","0","2001","0"
"120801","2001","1","0","1","1","1","1","1","1001","1001","1001","12080101","0","1001","18","1","9","1002","0","1","1","1002","1002"
"120901","1001","0","0","1001","1002","0","0","0","0","1","1","12090101","0","0","7","0","3","1001","0","0","0","1002","0"
"121001","1002","0","0","1002","1001","1","0","0","0","1","1","12100101","0","0","8","0","4","1002","0","0","0","1001","0"
"121101","1002","0","0","1002","1001","1","0","0","0","1","1","12110101","0","1001","9","0","3","1002","0","0","0","1001","0"
"121201","1002","0","0","1002","1","1","0","0","0","1001","1","12120101","0","1001","10","1","4","1002","0","0","0","1001","0"
"121201","2001","2001","0","2001","1002","1001","0","0","0","1001","1002","12120102","0","1002","11","2001","5","2001","0","0","0","1001","0"
"121301","1002","0","0","1","1","1","0","0","0","1002","1001","12130101","0","0","8","0","5","1001","0","0","0","1","0"
"121401","1002","0","0","1002","1001","1002","0","0","0","1","1","12140101","0","1","10","1001","4","1","0","0","0","1001","0"
"121501","1002","0","0","1002","1","1","0","0","0","1001","1","12150101","0","0","8","0","3","1002","0","0","0","1001","0"
"121601","1002","0","0","1","1","1002","0","0","0","1001","1001","12160101","0","1001","9","0","3","1","0","0","0","1001","0"
"121901","1001","0","0","1001","1","1002","0","0","0","1002","1","12190101","0","1","9","0","3","1001","0","0","0","1002","0"
"122001","2001","0","0","1002","0","0","0","0","0","1","1","12200101","0","0","5","0","2","0","0","0","0","1001","0"
"122101","1002","0","0","1","1","1001","0","0","0","1001","1","12210101","0","0","8","0","3","1002","0","0","0","1001","0"
"122201","1002","1","0","1002","1","1001","0","0","0","1001","1","12220101","0","1","11","1002","3","1002","0","0","0","1001","0"
"122301","1001","0","0","1002","1","1","0","0","0","1001","1","12230101","0","0","8","0","3","1002","0","0","0","1002","0"
"122301","2001","0","0","0","0","0","0","0","0","0","2001","12230102","0","0","3","0","2","0","0","0","0","2002","0"
"122401","1001","1002","0","1001","1001","1","0","0","0","1","1","12240101","0","1","11","1001","3","1002","0","0","0","1002","0"
"122501","1002","0","0","1002","1","1","0","0","0","1001","1","12250101","0","1001","9","0","3","1002","0","0","0","1001","0"
