ec76c08838ee193905b2497ede0f346b37393bde9ff708e48f839b771ba45ca9,5550076656817bb1351294a09964cb9d772748964fbf7cf6b49d973beeab26fc,4b78668726ea63542f0115c678f2e2025b5f02fb20c88275b2975835a3632a1b,8906e69d61353c228cf6defdcffc632f67252dc79b6d6eda2bb1bb9aae53282b,3b1883068f37af79080057a7a1ce8bafa4fd26839278987bbbd75c7e297b89e1,fca6f0afb65bb00483ac91231d5c010bfe921978340f6f6dcbc9c95afe8aeeea,c23c5e4aa0e9ea9dd84a6906b52d61aaadcc99659be0c11ba2d76b4023bd883b,ad7c6484389c3db43b9ae88ee3fa20fc55348499582359b0ca62de47f943b734,a44d6139a46862f56655d1c905653e4488cdc142591aa7214ae8a07939d42dbf,888c460f1e31d431844b9d2832f56abbd23a46702d8dd072ccabbd1c3155ef6e,a515cc1f779b9b07a2c300d94b2e9b8853e47adc6664673b39b7654bb1680cea,133cad766e6367a7067a218c0b2eff98dd14c5cc95c47a31bb46938a1173f77e,780212cae18e13d26438eeedefab3da82a31dc24fb9bc660dfd9e36e3ecb74f6,f057c784a71b77600dc6c7b6ea6a997ec9991396e8539f3d878947141963767c,d195a22dfba69358c71e83df08a65295d06a256b0ac590370224447f19d450e1,6d874f32f040295bb15ca771add9650589228f7a45e577f485428b7a38a00ea9,1c3bad206881650466272e1f3e2a0c9b9c4249bdc8ca0197ccd80276d0b62601,ccd3a9188f7e88e7eb877853371bdee019422490ae39aaae142a19b4a5374838,f4f4757b13c9e65b7042b2186d1e2819d556e6dda91dff046bb72f121b71e1d9,16a426a13841c6bf92a501dd95bdc8c71fa6992448e0148db7fba21d58e8bd78,f0125c01dcc5bc21ed3d4b966350f075477e19cb03e323ebefaa5f9f847432ce,e398b804f2007f37b69a984d35b0ef079582e4b196aa0872f63c11c59c063fd2,daf9c3060f0158fd0744571c72a6912bd620e458f15f07d7ee0b3fd4dba97014,91f79bcba05ed62c29844952566a4803c772af81851bf8ded629aba9cee2a2b2,7a1a600097b42f20ddc78f223749d1d0bdb38320290d2fa8288a74fa8b943299,c28675d511cd640d79777288b3b0b8dc54433dfa6f879253589e65ab89bb74ad,9853280c85ef5cebe2e1885c5d90301859fab78fde961e617f32128e045c3a2a,9e5cbb317d7b247bba0ab60f010938f63e8a451f296514fbd9b467ef328a705e,13e2719673a5a8bcfc2e7342894d5d4d2ca7b3dc50d035e2b29a2a0e4f333160,efd9f12e6ce4292583cc89e766e673babec2683bd490872f323f4c0023fbbc40,f3dd4707034f5ed91b32fab7a0814477d94ff17843167ddfd68666f8f8cab19b,cf7be2fae89c7270a33aa858b70369a42a13a317817971ad90d335447e07041b,c93e187c8ce0c28cf4a88abdbf02359503536bd5c6fb9d03715a278c5d1f190a,7542bd83442e67239f02b6821b8302f36bb150e7c7a94fc53f6ce9aab596eccc,e3794bc440d92770b0ffdda99dfbf97d1c30f87eb4544ea7bb125977899cff6c,9a830df83bc8ef0d0c3c5d13e123f61847d952dd5c4d75e62f4088638fdf9a48,cc2273ff7df99b183cd461f81c8b45ea6bea45deac27624147c98a795a736b7f,e28b0719b82bb79db9975cbce6116a724696b3d0535852fe90121e1f0074d41e,ca5cb6014d8ab454aaaf13fe1a3041c02aefa57ab0f390dd2ecc4926e4de8669,23b2c5b39a7706d932cc3b83fa254799881cffa19b4eeb0a2ad7c2d12a726442,0db8848df1e40cd53458cf6db7b7723120893fdf8c24ac9ea93287164a026a07
"2","20001","0","0","8","30","0","4","0","1","1","0","1","13800","1","0","4","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113283","0","5","0","91002","0","0","0","0","2100119"
"2","94002","0","0","4","1","0","8","0","6","1","50001","1","5","4","0","13900","12","0","2","0","1","0","0","1","20001","123311","1","0","0","4","91002","0","100","0","140000","0","1","0","0","2100120"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","14000","1","0","4","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","123341","0","5","0","91002","0","0","0","0","2100121"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","14100","1","0","4","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113342","0","5","0","91002","0","0","0","0","2100122"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","14200","1","0","4","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","123343","0","5","0","91002","0","0","0","0","2100123"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","14300","1","0","4","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","123371","0","5","0","91002","0","0","0","0","2100124"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","14400","1","0","4","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113372","0","5","0","91002","0","0","0","0","2100125"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","14500","1","0","4","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113401","0","5","0","91002","0","0","0","0","2100126"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","14600","1","0","4","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113431","0","5","0","91002","0","0","0","0","2100127"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","14700","1","0","4","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","123432","0","5","0","91002","0","0","0","0","2100128"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","14800","1","0","4","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","123461","0","5","0","91002","0","0","0","0","2100129"
"2","94002","0","0","4","1","0","8","0","6","1","50001","1","2","4","0","14900","12","0","2","0","1","0","0","1","20001","31032","1","0","0","2","91002","0","100","0","140000","0","1","0","0","2100130"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","15000","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","123491","0","5","0","91002","0","0","0","0","2100131"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","15100","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113521","0","5","0","91002","0","0","0","0","2100132"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","15200","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113522","0","5","0","91002","0","0","0","0","2100133"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","15300","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113551","0","5","0","91002","0","0","0","0","2100134"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","15400","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113552","0","5","0","91002","0","0","0","0","2100135"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","15500","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113553","0","5","0","91002","0","0","0","0","2100136"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","15600","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113581","0","5","0","91002","0","0","0","0","2100137"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","15700","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","123582","0","5","0","91002","0","0","0","0","2100138"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","15800","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113611","0","5","0","91002","0","0","0","0","2100139"
"2","94002","0","0","4","1","0","8","0","6","1","50001","1","2","5","0","15900","12","0","2","0","1","0","0","1","20001","31023","1","0","0","2","91002","0","100","0","140000","0","1","0","0","2100140"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","16000","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","123583","0","5","0","91002","0","0","0","0","2100141"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","16100","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","123612","0","5","0","91002","0","0","0","0","2100142"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","16200","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","113614","0","5","0","91002","0","0","0","0","2100143"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","16300","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114222","0","5","0","91002","0","0","0","0","2100144"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","16400","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124251","0","5","0","91002","0","0","0","0","2100145"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","16500","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114252","0","5","0","91002","0","0","0","0","2100146"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","16600","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114281","0","5","0","91002","0","0","0","0","2100147"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","16700","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124311","0","5","0","91002","0","0","0","0","2100148"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","16800","1","0","5","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114341","0","5","0","91002","0","0","0","0","2100149"
"2","94002","0","0","4","1","0","8","0","6","1","50001","1","3","5","0","16900","12","0","2","0","1","0","0","1","20001","31049","1","0","0","2","91002","0","100","0","140000","0","1","0","0","2100150"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","17000","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124101","0","5","0","91002","0","0","0","0","2100151"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","17100","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114102","0","5","0","91002","0","0","0","0","2100152"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","17200","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124131","0","5","0","91002","0","0","0","0","2100153"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","17300","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114132","0","5","0","91002","0","0","0","0","2100154"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","17400","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124161","0","5","0","91002","0","0","0","0","2100155"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","17500","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114162","0","5","0","91002","0","0","0","0","2100156"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","17600","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114191","0","5","0","91002","0","0","0","0","2100157"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","17700","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124192","0","5","0","91002","0","0","0","0","2100158"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","17800","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114221","0","5","0","91002","0","0","0","0","2100159"
"2","94002","0","0","4","1","0","8","0","6","1","50001","1","3","8","0","17900","12","0","2","0","1","0","0","1","20001","31053","2","0","0","2","91002","0","100","0","140000","0","1","0","0","2100160"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","18000","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124101","0","5","0","91002","0","0","0","0","2100161"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","18100","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114102","0","5","0","91002","0","0","0","0","2100162"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","18200","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124131","0","5","0","91002","0","0","0","0","2100163"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","18300","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124071","0","5","0","91002","0","0","0","0","2100164"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","18400","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114011","0","5","0","91002","0","0","0","0","2100165"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","18500","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114072","0","5","0","91002","0","0","0","0","2100166"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","18600","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114041","0","5","0","91002","0","0","0","0","2100167"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","18700","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124042","0","5","0","91002","0","0","0","0","2100168"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","18800","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114012","0","5","0","91002","0","0","0","0","2100169"
"2","94002","0","0","4","1","0","8","0","6","1","50001","1","3","8","0","18900","12","0","2","0","1","0","0","1","20001","31011","2","0","0","2","91002","0","100","0","140000","0","1","0","0","2100170"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","19000","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124282","0","5","0","91002","0","0","0","0","2100171"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","19100","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114222","0","5","0","91002","0","0","0","0","2100172"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","19200","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124312","0","5","0","91002","0","0","0","0","2100173"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","19300","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124342","0","5","0","91002","0","0","0","0","2100174"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","19400","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114252","0","5","0","91002","0","0","0","0","2100175"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","19500","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124372","0","5","0","91002","0","0","0","0","2100176"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","19600","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114132","0","5","0","91002","0","0","0","0","2100177"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","19700","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124432","0","5","0","91002","0","0","0","0","2100178"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","19800","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124522","0","5","0","91002","0","0","0","0","2100179"
"2","94002","0","0","4","1","0","8","0","6","1","50001","1","3","8","0","19900","12","0","2","0","1","0","0","1","20001","31036","2","0","0","2","91002","0","100","0","140000","0","1","0","0","2100180"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","20000","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114162","0","5","0","91002","0","0","0","0","2100181"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","20100","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124042","0","5","0","91002","0","0","0","0","2100182"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","20200","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114102","0","5","0","91002","0","0","0","0","2100183"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","20300","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114072","0","5","0","91002","0","0","0","0","2100184"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","20400","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124192","0","5","0","91002","0","0","0","0","2100185"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","20500","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114012","0","5","0","91002","0","0","0","0","2100186"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","20600","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124282","0","5","0","91002","0","0","0","0","2100187"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","20700","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114222","0","5","0","91002","0","0","0","0","2100188"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","20800","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124312","0","5","0","91002","0","0","0","0","2100189"
"2","94002","0","0","4","1","0","8","0","6","1","50001","1","3","8","0","20900","12","0","2","0","1","0","0","1","20001","31044","2","0","0","2","91002","0","100","0","140000","0","1","0","0","2100190"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","21000","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124342","0","5","0","91002","0","0","0","0","2100191"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","21100","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114252","0","5","0","91002","0","0","0","0","2100192"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","21200","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124372","0","5","0","91002","0","0","0","0","2100193"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","21300","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114132","0","5","0","91002","0","0","0","0","2100194"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","21400","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124432","0","5","0","91002","0","0","0","0","2100195"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","21500","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124522","0","5","0","91002","0","0","0","0","2100196"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","21600","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114162","0","5","0","91002","0","0","0","0","2100197"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","21700","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124042","0","5","0","91002","0","0","0","0","2100198"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","21800","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114102","0","5","0","91002","0","0","0","0","2100199"
"2","94002","0","0","4","1","0","8","0","6","1","50001","1","3","8","0","21900","12","0","2","0","1","0","0","1","20001","31023","2","0","0","2","91002","0","100","0","140000","0","1","0","0","2100200"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","22000","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114072","0","5","0","91002","0","0","0","0","2100201"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","22100","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124192","0","5","0","91002","0","0","0","0","2100202"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","22200","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114012","0","5","0","91002","0","0","0","0","2100203"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","22300","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124282","0","5","0","91002","0","0","0","0","2100204"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","22400","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114222","0","5","0","91002","0","0","0","0","2100205"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","22500","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124312","0","5","0","91002","0","0","0","0","2100206"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","22600","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124342","0","5","0","91002","0","0","0","0","2100207"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","22700","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114252","0","5","0","91002","0","0","0","0","2100208"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","22800","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124372","0","5","0","91002","0","0","0","0","2100209"
"2","94002","0","0","4","1","0","8","0","6","1","50001","1","3","8","0","22900","12","0","2","0","1","0","0","1","20001","31037","2","0","0","2","91002","0","100","0","140000","0","1","0","0","2100210"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","23000","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114132","0","5","0","91002","0","0","0","0","2100211"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","23100","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124432","0","5","0","91002","0","0","0","0","2100212"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","23200","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","124522","0","5","0","91002","0","0","0","0","2100213"
"2","20001","0","0","8","30","0","4","0","1","1","0","1","23300","2","0","8","2","0","0","0","1","0","0","1","50001","94002","0","0","0","12","114162","0","5","0","91002","0","0","0","0","2100214"
