2b06b4c805a9b69eae76b80974264e5bcec460c8fecf20aba5ee65b4f3e3ba3a,468dcf1b86a2923a4a9eea0478a09880a9f61271d76aef3f39f8bdef9d53d33a,a79896265677f7be694ae6dbdd22dfaea274ea11f9c228ea619c0ee28a0e45cd,6aacfb23e8f6863e792fae3d43f9915d6651c26ec26a24f1961e1d6291190f20,ff5ec37d2ec9487e61caccb75f89c5c216239fc32d2ed7d644759dfb8fa716ad,36a6618b2069e5e28fec41ef87252e894dd03a25b9a33bb20d3466e22ba4488f,d3c8d4cd2371ea51996109297f65970040e1e342ee78cad9985770687450e257,1f322c3cca603b61ba743ce847fc29211952e09670aa225770a9f9696ff1294f,a49144a008ded85a926b672c40bceb8de05ade34ace1fc75c51f720315772652,58ce088a39ebe14886f859cb5cb8f260577c81a248dc9110cae0442f37e17afd,28a1ef064212ec6b235274bd211bb61d909440a225ac996cb89cf69763428cee,03d8c7f271ff62e4af7d08ad12c53998347f45933ef5eee5d302174755ae2c21
"151","10140","1","0","0","バタ足","110411","10","0","2","0","10140160"
"151","10140","1","0","0","バタ足","110511","10","0","2","0","10140161"
"151","10140","1","0","0","バタ足","113111","5","0","1","0","10140163"
"151","10140","1","0","0","バタ足","113211","5","0","1","0","10140164"
"151","10140","1","0","0","バタ足","113311","5","0","1","0","10140165"
"151","10140","1","0","0","バタ足","113411","10","0","2","0","10140166"
"151","10140","1","0","0","バタ足","113511","10","0","2","0","10140167"
"151","10140","1","0","0","バタ足","113611","10","0","2","0","10140168"
"151","10140","1","0","0","バタ足","115711","5","0","1","0","10140169"
"151","10140","1","0","0","バタ足","117011","10","0","2","0","10140170"
"151","10140","1","0","0","バタ足","117111","10","0","2","0","10140171"
"151","10140","1","0","0","バタ足","117211","10","0","2","0","10140172"
"151","10140","1","0","0","バタ足","117311","10","0","2","0","10140173"
"151","10140","1","0","0","バタ足","117411","10","0","2","0","10140174"
"151","10140","1","0","0","バタ足","122411","10","0","2","0","10140175"
"151","10140","1","0","0","バタ足","122511","5","0","1","0","10140176"
"151","10140","1","0","0","バタ足","122611","10","0","2","0","10140177"
"151","10140","1","0","0","バタ足","122811","10","0","1","0","10140179"
"151","10140","1","0","0","バタ足","122911","10","0","1","0","10140180"
"151","10140","1","0","0","バタ足","126711","5","0","1","0","10140182"
"151","10140","1","0","0","バタ足","126811","10","0","2","0","10140183"
"151","10140","1","0","0","バタ足","127011","5","0","1","0","10140185"
"151","10140","1","0","0","バタ足","129411","10","0","2","0","10140188"
"151","10140","1","0","0","バタ足","129511","10","0","2","0","10140189"
"201","10140","1","0","0","平泳ぎ","107511","10","0","2","0","10140201"
"201","10140","1","0","0","平泳ぎ","107611","10","0","2","0","10140202"
"201","10140","1","0","0","平泳ぎ","107711","10","0","1","0","10140203"
"201","10140","1","0","0","平泳ぎ","108011","20","0","2","0","10140206"
"201","10140","1","0","0","平泳ぎ","110011","10","0","2","0","10140207"
"201","10140","1","0","0","平泳ぎ","110311","3","0","1","0","10140209"
"201","10140","1","0","0","平泳ぎ","110411","10","0","2","0","10140210"
"201","10140","1","0","0","平泳ぎ","110511","10","0","2","0","10140211"
"201","10140","1","0","0","平泳ぎ","113111","5","0","1","0","10140213"
"201","10140","1","0","0","平泳ぎ","113211","5","0","1","0","10140214"
"201","10140","1","0","0","平泳ぎ","113411","10","0","2","0","10140216"
"201","10140","1","0","0","平泳ぎ","113511","10","0","2","0","10140217"
"201","10140","1","0","0","平泳ぎ","113611","10","0","2","0","10140218"
"201","10140","1","0","0","平泳ぎ","115711","5","0","1","0","10140219"
"201","10140","1","0","0","平泳ぎ","117011","10","0","2","0","10140220"
"201","10140","1","0","0","平泳ぎ","117111","10","0","2","0","10140221"
"201","10140","1","0","0","平泳ぎ","117211","10","0","2","0","10140222"
"201","10140","1","0","0","平泳ぎ","117311","10","0","2","0","10140223"
"201","10140","1","0","0","平泳ぎ","117411","10","0","2","0","10140224"
"201","10140","1","0","0","平泳ぎ","122411","10","0","2","0","10140225"
"201","10140","1","0","0","平泳ぎ","122511","5","0","1","0","10140226"
"201","10140","1","0","0","平泳ぎ","122611","10","0","2","0","10140227"
"201","10140","1","0","0","平泳ぎ","126711","5","0","1","0","10140232"
"201","10140","1","0","0","平泳ぎ","126811","10","0","2","0","10140233"
"201","10140","1","0","0","平泳ぎ","127011","5","0","1","0","10140235"
"201","10140","1","0","0","平泳ぎ","129411","10","0","2","0","10140238"
"201","10140","1","0","0","平泳ぎ","129511","10","0","2","0","10140239"
"251","10140","1","0","0","潜水","107511","10","0","2","0","10140251"
"251","10140","1","0","0","潜水","107611","10","0","2","0","10140252"
"251","10140","1","0","0","潜水","108011","20","0","2","0","10140256"
"251","10140","1","0","0","潜水","110011","10","0","2","0","10140257"
"251","10140","1","0","0","潜水","110311","3","0","1","0","10140259"
"251","10140","1","0","0","潜水","110411","10","0","2","0","10140260"
"251","10140","1","0","0","潜水","110511","10","0","2","0","10140261"
"251","10140","1","0","0","潜水","113111","5","0","1","0","10140263"
"251","10140","1","0","0","潜水","113211","5","0","1","0","10140264"
"251","10140","1","0","0","潜水","113411","10","0","2","0","10140266"
"251","10140","1","0","0","潜水","113611","10","0","2","0","10140268"
"251","10140","1","0","0","潜水","115711","5","0","1","0","10140269"
"251","10140","1","0","0","潜水","117011","10","0","2","0","10140270"
"251","10140","1","0","0","潜水","117211","10","0","2","0","10140272"
"251","10140","1","0","0","潜水","117311","10","0","2","0","10140273"
"251","10140","1","0","0","潜水","117411","10","0","2","0","10140274"
"251","10140","1","0","0","潜水","122411","10","0","2","0","10140275"
"251","10140","1","0","0","潜水","122511","5","0","1","0","10140276"
"251","10140","1","0","0","潜水","122611","10","0","2","0","10140277"
"251","10140","1","0","0","潜水","126711","5","0","1","0","10140282"
"251","10140","1","0","0","潜水","127011","5","0","1","0","10140285"
"303","10140","1","0","0","浮き輪+バタ足（黄）","107511","10","0","2","0","10140301"
"302","10140","1","0","0","浮き輪+バタ足（青）","107611","15","0","2","0","10140302"
"302","10140","1","0","0","浮き輪+バタ足（青）","108011","20","0","2","0","10140306"
"301","10140","1","0","0","浮き輪+バタ足（ピンク）","110011","10","0","2","0","10140307"
"303","10140","1","0","0","浮き輪+バタ足（黄）","110311","3","0","1","0","10140309"
"302","10140","1","0","0","浮き輪+バタ足（青）","110411","10","0","2","0","10140310"
"302","10140","1","0","0","浮き輪+バタ足（青）","110511","10","0","2","0","10140311"
"302","10140","1","0","0","浮き輪+バタ足（青）","113111","5","0","1","0","10140313"
"302","10140","1","0","0","浮き輪+バタ足（青）","113211","5","0","1","0","10140314"
"302","10140","1","0","0","浮き輪+バタ足（青）","113311","5","0","1","0","10140315"
"302","10140","1","0","0","浮き輪+バタ足（青）","113411","10","0","2","0","10140316"
"302","10140","1","0","0","浮き輪+バタ足（青）","113511","10","0","2","0","10140317"
"302","10140","1","0","0","浮き輪+バタ足（青）","113611","10","0","2","0","10140318"
"302","10140","1","0","0","浮き輪+バタ足（青）","115711","5","0","1","0","10140319"
"301","10140","1","0","0","浮き輪+バタ足（ピンク）","117011","10","0","2","0","10140320"
"302","10140","1","0","0","浮き輪+バタ足（青）","117111","10","0","2","0","10140321"
"303","10140","1","0","0","浮き輪+バタ足（黄）","117211","10","0","2","0","10140322"
"302","10140","1","0","0","浮き輪+バタ足（青）","117311","10","0","2","0","10140323"
"301","10140","1","0","0","浮き輪+バタ足（ピンク）","117411","10","0","2","0","10140324"
"303","10140","1","0","0","浮き輪+バタ足（黄）","122411","10","0","2","0","10140325"
"302","10140","1","0","0","浮き輪+バタ足（青）","122511","5","0","1","0","10140326"
"301","10140","1","0","0","浮き輪+バタ足（ピンク）","122611","10","0","2","0","10140327"
"302","10140","1","0","0","浮き輪+バタ足（青）","122711","10","0","1","0","10140328"
"303","10140","1","0","0","浮き輪+バタ足（黄）","122811","10","0","1","0","10140329"
"301","10140","1","0","0","浮き輪+バタ足（ピンク）","122911","10","0","1","0","10140330"
"301","10140","1","0","0","浮き輪+バタ足（ピンク）","126711","5","0","1","0","10140332"
"303","10140","1","0","0","浮き輪+バタ足（黄）","126811","10","0","2","0","10140333"
"301","10140","1","0","0","浮き輪+バタ足（ピンク）","127011","5","0","1","0","10140335"
"303","10140","1","0","0","浮き輪+バタ足（黄）","129411","10","0","2","0","10140338"
"301","10140","1","0","0","浮き輪+バタ足（ピンク）","129511","10","0","2","0","10140339"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","107511","10","0","2","0","10140351"
"352","10140","1","0","0","ビート板+バタ足（青）","107611","15","0","2","0","10140352"
"352","10140","1","0","0","ビート板+バタ足（青）","108011","20","0","2","0","10140356"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","110011","10","0","2","0","10140357"
"352","10140","1","0","0","ビート板+バタ足（青）","110311","3","0","1","0","10140359"
"352","10140","1","0","0","ビート板+バタ足（青）","110411","10","0","2","0","10140360"
"352","10140","1","0","0","ビート板+バタ足（青）","110511","10","0","2","0","10140361"
"352","10140","1","0","0","ビート板+バタ足（青）","113111","5","0","1","0","10140363"
"352","10140","1","0","0","ビート板+バタ足（青）","113211","5","0","1","0","10140364"
"352","10140","1","0","0","ビート板+バタ足（青）","113311","5","0","1","0","10140365"
"352","10140","1","0","0","ビート板+バタ足（青）","113411","10","0","2","0","10140366"
"352","10140","1","0","0","ビート板+バタ足（青）","113511","10","0","2","0","10140367"
"352","10140","1","0","0","ビート板+バタ足（青）","113611","10","0","2","0","10140368"
"352","10140","1","0","0","ビート板+バタ足（青）","115711","5","0","1","0","10140369"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","117011","10","0","2","0","10140370"
"352","10140","1","0","0","ビート板+バタ足（青）","117111","10","0","2","0","10140371"
"352","10140","1","0","0","ビート板+バタ足（青）","117211","10","0","2","0","10140372"
"352","10140","1","0","0","ビート板+バタ足（青）","117311","10","0","2","0","10140373"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","117411","10","0","2","0","10140374"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","122411","10","0","2","0","10140375"
"352","10140","1","0","0","ビート板+バタ足（青）","122511","5","0","1","0","10140376"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","122611","10","0","2","0","10140377"
"352","10140","1","0","0","ビート板+バタ足（青）","122711","10","0","1","0","10140378"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","122811","10","0","1","0","10140379"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","122911","10","0","1","0","10140380"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","126711","5","0","1","0","10140382"
"352","10140","1","0","0","ビート板+バタ足（青）","126811","10","0","2","0","10140383"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","127011","5","0","1","0","10140385"
"352","10140","1","0","0","ビート板+バタ足（青）","129411","10","0","2","0","10140388"
"351","10140","1","0","0","ビート板+バタ足（ピンク）","129511","10","0","2","0","10140389"
"401","10140","1","0","0","漂う（ノーマル）","107511","10","0","2","0","10140401"
"402","10140","1","0","0","漂う（子供）","107611","15","0","2","0","10140402"
"401","10140","1","0","0","漂う（ノーマル）","107711","10","0","1","0","10140403"
"401","10140","1","0","0","漂う（ノーマル）","108011","20","0","2","0","10140406"
"401","10140","1","0","0","漂う（ノーマル）","110011","10","0","2","0","10140407"
"401","10140","1","0","0","漂う（ノーマル）","110111","10","0","1","0","10140408"
"401","10140","1","0","0","漂う（ノーマル）","110311","3","0","1","0","10140409"
"401","10140","1","0","0","漂う（ノーマル）","110411","10","0","2","0","10140410"
"401","10140","1","0","0","漂う（ノーマル）","110511","10","0","2","0","10140411"
"401","10140","1","0","0","漂う（ノーマル）","110611","50","0","2","0","10140412"
"401","10140","1","0","0","漂う（ノーマル）","113111","5","0","1","0","10140413"
"401","10140","1","0","0","漂う（ノーマル）","113211","5","0","1","0","10140414"
"401","10140","1","0","0","漂う（ノーマル）","113311","5","0","1","0","10140415"
"401","10140","1","0","0","漂う（ノーマル）","113411","10","0","2","0","10140416"
"401","10140","1","0","0","漂う（ノーマル）","113511","10","0","2","0","10140417"
"401","10140","1","0","0","漂う（ノーマル）","113611","10","0","2","0","10140418"
"401","10140","1","0","0","漂う（ノーマル）","115711","5","0","1","0","10140419"
"401","10140","1","0","0","漂う（ノーマル）","117011","10","0","2","0","10140420"
"401","10140","1","0","0","漂う（ノーマル）","117111","10","0","2","0","10140421"
"401","10140","1","0","0","漂う（ノーマル）","117211","10","0","2","0","10140422"
"401","10140","1","0","0","漂う（ノーマル）","117311","10","0","2","0","10140423"
"401","10140","1","0","0","漂う（ノーマル）","117411","10","0","2","0","10140424"
"401","10140","1","0","0","漂う（ノーマル）","122411","10","0","2","0","10140425"
"401","10140","1","0","0","漂う（ノーマル）","122511","5","0","1","0","10140426"
"401","10140","1","0","0","漂う（ノーマル）","122611","10","0","2","0","10140427"
"402","10140","1","0","0","漂う（子供）","122711","10","0","1","0","10140428"
"402","10140","1","0","0","漂う（子供）","122811","10","0","1","0","10140429"
"402","10140","1","0","0","漂う（子供）","122911","10","0","1","0","10140430"
"401","10140","1","0","0","漂う（ノーマル）","126611","10","0","2","0","10140431"
"401","10140","1","0","0","漂う（ノーマル）","126711","5","0","1","0","10140432"
"401","10140","1","0","0","漂う（ノーマル）","126811","10","0","2","0","10140433"
"401","10140","1","0","0","漂う（ノーマル）","126911","30","0","2","0","10140434"
"401","10140","1","0","0","漂う（ノーマル）","127011","5","0","1","0","10140435"
"401","10140","1","0","0","漂う（ノーマル）","127111","10","0","2","0","10140436"
"402","10140","1","0","0","漂う（子供）","129311","30","0","2","0","10140437"
"401","10140","1","0","0","漂う（ノーマル）","129411","10","0","2","0","10140438"
"401","10140","1","0","0","漂う（ノーマル）","129511","10","0","2","0","10140439"
"451","10140","1","0","0","クロール","107511","10","0","2","0","10140451"
"451","10140","1","0","0","クロール","108011","20","0","2","0","10140456"
"451","10140","1","0","0","クロール","110011","10","0","2","0","10140457"
"451","10140","1","0","0","クロール","110311","3","0","1","0","10140459"
"451","10140","1","0","0","クロール","110411","10","0","2","0","10140460"
"451","10140","1","0","0","クロール","110511","10","0","2","0","10140461"
"451","10140","1","0","0","クロール","113111","5","0","1","0","10140463"
"451","10140","1","0","0","クロール","113211","5","0","1","0","10140464"
"451","10140","1","0","0","クロール","113411","10","0","2","0","10140466"
"451","10140","1","0","0","クロール","113511","10","0","2","0","10140467"
"451","10140","1","0","0","クロール","115711","5","0","1","0","10140469"
"451","10140","1","0","0","クロール","117011","10","0","2","0","10140470"
"451","10140","1","0","0","クロール","117111","10","0","2","0","10140471"
"451","10140","1","0","0","クロール","117211","10","0","2","0","10140472"
"451","10140","1","0","0","クロール","117311","10","0","2","0","10140473"
"451","10140","1","0","0","クロール","117411","10","0","2","0","10140474"
"451","10140","1","0","0","クロール","122411","10","0","2","0","10140475"
"451","10140","1","0","0","クロール","122511","5","0","1","0","10140476"
"451","10140","1","0","0","クロール","122611","10","0","2","0","10140477"
"451","10140","1","0","0","クロール","126711","5","0","1","0","10140482"
"451","10140","1","0","0","クロール","126811","10","0","2","0","10140483"
"451","10140","1","0","0","クロール","127011","5","0","1","0","10140485"
"451","10140","1","0","0","クロール","129411","10","0","2","0","10140488"
"501","10140","1","0","0","サーフィン","107511","10","0","2","0","10140501"
"501","10140","1","0","0","サーフィン","107911","20","0","2","0","10140505"
"501","10140","1","0","0","サーフィン","108011","20","0","2","0","10140506"
"501","10140","1","0","0","サーフィン","110011","10","0","2","0","10140507"
"501","10140","1","0","0","サーフィン","110311","3","0","1","0","10140509"
"501","10140","1","0","0","サーフィン","110411","10","0","2","0","10140510"
"501","10140","1","0","0","サーフィン","110511","10","0","2","0","10140511"
"501","10140","1","0","0","サーフィン","113111","5","0","1","0","10140513"
"501","10140","1","0","0","サーフィン","113211","5","0","1","0","10140514"
"501","10140","1","0","0","サーフィン","113311","5","0","1","0","10140515"
"501","10140","1","0","0","サーフィン","113411","10","0","2","0","10140516"
"501","10140","1","0","0","サーフィン","115711","5","0","1","0","10140519"
"501","10140","1","0","0","サーフィン","117111","10","0","2","0","10140521"
"501","10140","1","0","0","サーフィン","117211","10","0","2","0","10140522"
"501","10140","1","0","0","サーフィン","117411","10","0","2","0","10140524"
"501","10140","1","0","0","サーフィン","122411","10","0","2","0","10140525"
"501","10140","1","0","0","サーフィン","122511","5","0","1","0","10140526"
"501","10140","1","0","0","サーフィン","122811","10","0","1","0","10140529"
"501","10140","1","0","0","サーフィン","126711","5","0","1","0","10140532"
"501","10140","1","0","0","サーフィン","126811","10","0","2","0","10140533"
"501","10140","1","0","0","サーフィン","127011","5","0","1","0","10140535"
"501","10140","1","0","0","サーフィン","129411","10","0","2","0","10140538"
"501","10140","1","0","0","サーフィン","129511","10","0","2","0","10140539"
"851","10140","1","107811","0","ぺコリーヌ / コッコロ / キャル","107511","10","107611","2","0","10140851"
"852","10140","1","122511","0","ヒヨリ / ユイ / レイ","122411","10","122611","2","0","10140852"
"853","10140","1","117311","0","チカ / ノゾミ / ツムギ","117211","10","117411","2","0","10140853"
"854","10140","1","122811","0","ミソギ / ミミ / キョウカ","122911","10","122711","1","0","10140854"
"855","10140","1","113511","0","ハツネ / ミサト","113411","20","0","1","0","10140855"
"856","10140","1","107711","0","サレン / スズメ","110311","20","0","1","0","10140856"
"857","10140","1","115711","110511","マコト / カスミ / マホ / カオリ","110411","10","110611","2","0","10140857"
"858","10140","1","107911","108011","ミフユ / アキノ / タマキ / ユカリ","126811","10","126711","2","0","10140858"
"859","10140","1","113211","113111","エリコ / アンナ / ナナカ / ルカ","117011","10","113311","1","0","10140859"
"860","10140","1","110011","0","イオ / スズナ","110111","20","0","1","0","10140860"
"861","10140","1","129411","0","チエル / ユニ / クロエ","129311","10","129511","2","0","10140861"
"862","10140","1","126711","0","ネネカ / アキノ / ユカリ","126611","20","126811","1","0","10140862"
"863","10140","1","127011","0","シノブ / クウカ / ランファ","127111","20","126911","2","0","10140863"
"864","10140","1","110011","0","キャル / スズナ","107811","20","0","2","0","10140864"
"865","10140","1","113111","0","サレン / ルカ","110311","20","0","1","0","10140865"
"866","10140","1","115711","0","ハツネ / カスミ","113411","20","0","1","0","10140866"
"867","10140","1","127111","0","アンナ / シノブ","113211","20","0","2","0","10140867"
"868","10140","1","117111","0","エリコ / シズル","117011","20","0","2","0","10140868"
"869","10140","1","110511","0","スズナ / カオリ","110011","20","0","2","0","10140869"
"870","10140","1","127011","0","イオ / クウカ / シズル","110111","20","117111","2","0","10140870"
"871","10140","1","117411","0","レイ / ツムギ","122511","20","0","2","0","10140871"
"872","10140","1","126711","0","サレン / アキノ","110311","20","0","1","0","10140872"
"873","10140","1","115711","0","マコト / カスミ","110411","20","0","2","0","10140873"
"874","10140","1","110411","0","ユイ / マコト","122611","20","0","2","0","10140874"
"875","10140","1","108011","0","クロエ / ミフユ","129411","20","0","2","0","10140875"
"876","10140","1","117111","0","ユニ / シズル","129311","20","0","2","0","10140876"
"877","10140","1","117211","117311","チエル / ノゾミ / ツムギ / チカ","129511","20","117411","2","0","10140877"
"878","10140","1","110611","0","チエル / マホ","129511","20","0","2","0","10140878"
"879","10140","1","122611","0","コッコロ / ユイ","107611","20","0","2","0","10140879"
"880","10140","1","110311","0","ユニ / サレン","129311","20","0","2","0","10140880"
"881","10140","1","113511","0","ユニ / ミサト","129311","20","0","2","0","10140881"
"882","10140","1","108011","0","タマキ / ミフユ","107911","20","0","2","0","10140882"
"883","10140","1","110511","122411","マコト / カオリ / カスミ / ヒヨリ","110411","20","115711","2","0","10140883"
"884","10140","1","107511","0","ネネカ / ペコリーヌ","126611","20","0","2","0","10140884"
"885","10140","1","107611","0","スズメ / コッコロ","107711","20","0","2","0","10140885"
"886","10140","1","122511","0","ルカ / レイ","113111","20","0","1","0","10140886"
"887","10140","1","122711","0","スズメ / キョウカ","107711","20","0","1","0","10140887"
"889","10140","1","0","0","プールサイドを走るミソギ","122811","10","0","1","0","10140889"
"890","10140","1","0","0","プールサイドを走るタマキ","107911","10","0","2","0","10140890"
"891","10140","1","0","0","バタ足で逆走するヒヨリ","122411","10","0","2","0","10140891"
"892","10140","1","0","0","ボートの上で怖がるタマキ","107911","10","0","2","0","10140892"
"893","10140","1","0","0","ボートの上で怖がるキャル","107811","10","0","2","0","10140893"
"894","10140","1","0","0","クラゲと一緒に流れるクウカ","127011","5","0","1","0","10140894"
"895","10140","1","0","0","浮き輪で流れるキャル","107811","10","0","2","0","10140895"
"896","10140","1","0","0","浮き輪で流れるネネカ","126611","10","0","2","0","10140896"
"901","10140","2","0","0","麦しゅわ飲んでも飲まれるな","126811","10","0","1","1","10140901"
"902","10140","2","0","0","流れる大妃","126611","10","0","2","1","10140902"
"903","10140","2","113311","0","彼女が伝説に着替えたら","113211","10","0","2","1","10140903"
"904","10140","2","122811","129311","同年代だ、いいね？","122911","10","122711","1","1","10140904"
"905","10140","2","117011","0","流れるオーラ","117111","30","107611","1","1","10140905"
"906","10140","2","117311","0","セッション・イン・ザ・プール","126911","30","0","1","1","10140906"
"907","10140","2","427111","0","水も滴る下心","127111","10","113111","2","1","10140907"
"908","10140","2","107811","0","うかぶぺんぽこりん","126911","10","0","1","1","10140908"
"909","10140","2","113511","0","彼女のドレスコード","113611","30","113411","1","1","10140909"
"910","10140","2","110511","0","商魂、水泡に帰す","107911","10","110411","1","1","10140910"
"911","10140","2","122811","129311","楽しいリトルリリカル一家","122911","10","122711","1","1","10140911"
"912","10140","2","126911","0","おわかりいただけただろうか","127111","10","122711","1","1","10140912"
"913","10140","2","0","0","水切りドM","127011","5","0","2","1","10140913"
"914","10140","2","110511","0","出発！　リゾートクルーズ","110611","20","110411","1","1","10140914"
"915","10140","2","110311","0","プールサイド・メイド","107711","10","0","2","1","10140915"
"916","10140","2","113311","117011","釣り好きのサガ","113111","5","117411","2","1","10140916"
"917","10140","2","110311","0","アキノ・ザ・ループ","126711","5","0","2","1","10140917"
"918","10140","2","113511","0","先生だって頑張る子！","110111","20","0","2","1","10140918"
"919","10140","2","110011","0","キラキラ☆インフルエンサー","117211","30","117411","1","1","10140919"
"920","10140","2","0","0","名探偵カスミのメルクリゾート事件簿①","115711","2","0","2","1","10140920"
"921","10140","2","0","0","名探偵カスミのメルクリゾート事件簿②","115711","2","0","2","1","10140921"
"922","10140","2","0","0","名探偵カスミのメルクリゾート事件簿③","115711","2","0","2","1","10140922"
"923","10140","2","0","0","名探偵カスミのメルクリゾート事件簿④","115711","2","0","2","1","10140923"
"941","10140","2","107811","0","エンジョイリゾート！　美食殿♪","107511","30","107611","1","2","10140941"
"942","10140","2","127111","0","あれからの冒険譚","113211","10","0","2","2","10140942"
"943","10140","2","122511","0","魚心わかれば釣心？","117411","10","0","2","2","10140943"
"944","10140","2","126811","0","STOP！　無許可営業","107911","10","108011","1","2","10140944"
"945","10140","2","110411","0","恋愛トークはご用心？","122611","30","117011","1","2","10140945"
"946","10140","2","107811","0","十猫十色","122411","30","107911","1","2","10140946"
"947","10140","2","129411","0","ほの明るい水の底から","129511","30","129311","1","2","10140947"
"951","10140","1","0","0","ウキキーのおもちゃ","0","5","0","2","0","10140951"
"952","10140","1","0","0","エルダークラウドのおもちゃ","0","5","0","1","0","10140952"
"953","10140","1","0","0","カカオーラのおもちゃ","0","5","0","2","0","10140953"
