2f15851a71373034e5c98e98b4d26acd1f724f7feecffe6c1a6eef671b1fa7d2,2fb767386e0d36118c8955c0a20fa080b0e270ad98e6a031c78d58e40792c098,c513703e3e8525fe2ee6bd8f904f9a89bd9b96edda844095078e689f0856dd11,e6b903aa68e76669bf0ad1a343c2eb0ecec2b1841cfd853747d5675e2c055d82,e34ef4bcf8a093e3baa52f47aa2b739d14697e2ada33fc17d936e117a3fdc0c6,51d771182d44584898d3c6e7f5fcf4ea3b0a21bb7df8888a33f0cc42a71bc369,5c984b43cbe9e27efa331848e8bca519ab3dd7eda886bac311686bcfd84696ba,70ebb60787a70f11fa4fffd56c72cf38a9f5c8e2eee19ebc0a45a46db63e8cf9,26eb6c7fa59d4b1d13f3b5f9408dfd0c5f773204f8ba54276f12df194403e7ac,79308221e8779240b2736cf6b13144c8fbcea720fd321a476ec92c7b8f4fddb3,31f5a62328e0a2da41e519cc021be43ec2b9cea31102c6e4ac02bc63b00cbc40
"0","380000","2021/10/31 11:59:59","0","0","1","155","380000","2021/10/22 12:00:00","0","30161"
"380000","0","2021/11/03 18:59:59","0","380000","2","156","380000","2021/10/31 12:00:00","0","50162"
"0","380000","2021/11/11 11:59:59","0","0","1","157","380000","2021/11/03 19:00:00","0","30163"
"0","380000","2021/11/16 11:59:59","0","0","1","158","380000","2021/11/11 12:00:00","0","30164"
"0","380000","2021/11/24 11:59:59","0","0","1","159","380000","2021/11/16 12:00:00","0","30166"
"0","380000","2021/11/30 11:59:59","0","0","1","160","380000","2021/11/24 12:00:00","0","30167"
"0","380000","2021/12/08 11:59:59","0","0","1","161","380000","2021/11/30 12:00:00","0","30168"
"0","380000","2021/12/15 14:59:59","0","0","1","162","380000","2021/12/08 12:00:00","0","30169"
"0","380000","2021/12/22 11:59:59","0","0","1","163","380000","2021/12/15 15:00:00","0","30170"
"0","380000","2021/12/31 11:59:59","0","0","1","164","380000","2021/12/22 12:00:00","0","30171"
"380000","0","2022/01/03 18:59:59","0","380000","2","165","380000","2021/12/31 12:00:00","0","50172"
"0","380000","2022/01/11 11:59:59","0","0","1","166","380000","2022/01/03 19:00:00","0","30173"
"0","380000","2022/01/15 14:59:59","0","0","1","167","380000","2022/01/11 12:00:00","0","30174"
"0","380000","2022/01/24 11:59:59","0","0","1","168","380000","2022/01/15 15:00:00","0","30175"
"0","380000","2022/01/27 11:59:59","0","0","1","169","380000","2022/01/24 12:00:00","0","30176"
"0","380000","2022/01/31 11:59:59","0","0","1","170","380000","2022/01/27 12:00:00","0","30177"
"0","380000","2022/02/08 11:59:59","0","0","1","171","380000","2022/01/31 12:00:00","0","30178"
"0","380000","2022/02/15 14:59:59","0","0","1","172","380000","2022/02/08 12:00:00","0","30179"
"0","380000","2022/02/24 11:59:59","0","0","1","173","380000","2022/02/15 15:00:00","0","40007"
"0","380000","2022/02/24 11:59:59","0","0","1","174","380000","2022/02/15 15:00:00","0","30180"
"0","380000","2022/02/28 11:59:59","0","0","1","175","380000","2022/02/24 12:00:00","0","30182"
"380000","0","2022/03/03 18:59:59","0","380000","2","176","380000","2022/02/28 12:00:00","0","50183"
"0","380000","2022/03/11 11:59:59","0","0","1","177","380000","2022/03/03 19:00:00","0","30184"
"0","380000","2022/03/11 11:59:59","0","0","1","178","380000","2022/03/08 12:00:00","0","30185"
"0","380000","2022/03/15 14:59:59","0","0","1","179","380000","2022/03/11 12:00:00","0","30186"
"0","380000","2022/03/24 11:59:59","0","0","1","180","380000","2022/03/15 15:00:00","0","30187"
"0","380000","2022/03/28 11:59:59","0","0","1","181","380000","2022/03/24 12:00:00","0","30188"
"0","380000","2022/03/31 11:59:59","0","0","1","182","380000","2022/03/28 12:00:00","0","30189"
"380000","0","2022/04/03 18:59:59","0","380000","2","183","380000","2022/03/31 12:00:00","0","50190"
"0","380000","2022/04/11 11:59:59","0","0","1","184","380000","2022/04/03 19:00:00","0","30191"
"0","380000","2022/04/15 14:59:59","0","0","1","185","380000","2022/04/11 12:00:00","0","30192"
"0","380000","2022/04/22 11:59:59","0","0","1","186","380000","2022/04/15 15:00:00","0","30193"
"0","380000","2022/04/30 11:59:59","0","0","1","187","380000","2022/04/22 12:00:00","0","30194"
"380000","0","2022/05/03 18:59:59","0","380000","2","188","380000","2022/04/30 12:00:00","0","50195"
"0","380000","2022/05/11 11:59:59","0","0","1","189","380000","2022/05/03 19:00:00","0","30196"
"0","380000","2022/05/15 14:59:59","0","0","1","190","380000","2022/05/11 12:00:00","0","30197"
"0","380000","2022/05/24 11:59:59","0","0","1","191","380000","2022/05/15 15:00:00","0","30198"
"0","380000","2022/05/28 11:59:59","0","0","1","192","380000","2022/05/24 12:00:00","0","30199"
"380000","0","2022/05/31 11:59:59","0","380000","2","193","380000","2022/05/28 12:00:00","0","50200"
"0","380000","2022/06/09 11:59:59","0","0","1","194","380000","2022/05/31 12:00:00","0","30201"
"0","380000","2022/06/15 14:59:59","0","0","1","195","380000","2022/06/09 12:00:00","0","30202"
"0","380000","2022/06/24 11:59:59","0","0","1","196","380000","2022/06/15 15:00:00","0","30203"
"0","380000","2022/06/30 11:59:59","0","0","1","197","380000","2022/06/24 12:00:00","0","30204"
"0","380000","2022/07/08 11:59:59","0","0","1","198","380000","2022/06/30 12:00:00","0","30205"
"0","380000","2022/07/11 11:59:59","0","0","1","199","380000","2022/07/08 12:00:00","0","30206"
"0","380000","2022/07/15 14:59:59","0","0","1","200","380000","2022/07/11 12:00:00","0","30207"
"0","380000","2022/07/25 11:59:59","0","0","1","201","380000","2022/07/15 15:00:00","0","30208"
"0","380000","2022/07/28 11:59:59","0","0","1","202","380000","2022/07/25 12:00:00","0","30209"
"0","380000","2022/07/31 11:59:59","0","0","1","203","380000","2022/07/28 12:00:00","0","30210"
"0","380000","2022/08/09 11:59:59","0","0","1","204","380000","2022/07/31 12:00:00","0","30211"
"0","380000","2022/08/12 11:59:59","0","0","1","205","380000","2022/08/09 12:00:00","0","30212"
"0","380000","2022/08/15 14:59:59","0","0","1","206","380000","2022/08/12 12:00:00","0","30213"
"0","380000","2022/08/23 11:59:59","0","0","1","207","380000","2022/08/15 15:00:00","0","40008"
"0","380000","2022/08/26 11:59:59","0","0","1","208","380000","2022/08/23 12:00:00","0","30215"
"0","380000","2022/08/31 11:59:59","0","0","1","209","380000","2022/08/26 12:00:00","0","30216"
"380000","0","2022/09/03 18:59:59","0","380000","2","210","380000","2022/08/31 12:00:00","0","50217"
"0","380000","2022/09/12 11:59:59","0","0","1","211","380000","2022/09/03 19:00:00","0","30218"
"0","380000","2022/09/15 14:59:59","0","0","1","212","380000","2022/09/12 12:00:00","0","30219"
"0","380000","2022/09/22 11:59:59","0","0","1","213","380000","2022/09/15 15:00:00","0","30220"
"0","380000","2022/09/30 11:59:59","0","0","1","214","380000","2022/09/22 12:00:00","0","30221"
"0","380000","2022/10/11 11:59:59","0","0","1","215","380000","2022/09/30 12:00:00","0","30222"
"0","380000","2022/10/15 14:59:59","0","0","1","216","380000","2022/10/11 12:00:00","0","30223"
"0","380000","2022/10/25 11:59:59","0","0","1","217","380000","2022/10/15 15:00:00","0","30224"
"0","380000","2022/10/28 11:59:59","0","0","1","218","380000","2022/10/25 12:00:00","0","30225"
"0","380000","2022/10/31 11:59:59","0","0","1","219","380000","2022/10/28 12:00:00","0","30226"
"0","380000","2022/11/08 11:59:59","0","0","1","220","380000","2022/10/31 12:00:00","0","30227"
"0","380000","2022/11/11 11:59:59","0","0","1","221","380000","2022/11/08 12:00:00","0","30228"
"0","380000","2022/11/15 14:59:59","0","0","1","222","380000","2022/11/11 12:00:00","0","30229"
"0","380000","2022/11/24 11:59:59","0","0","1","223","380000","2022/11/15 15:00:00","0","30230"
"380000","0","2022/11/27 11:59:59","0","380000","2","224","380000","2022/11/24 12:00:00","0","50231"
"0","380000","2022/11/30 11:59:59","0","0","1","225","380000","2022/11/27 12:00:00","0","30232"
"0","380000","2022/12/09 11:59:59","0","0","1","226","380000","2022/11/30 12:00:00","0","30233"
"0","380000","2022/12/16 11:59:59","0","0","1","227","380000","2022/12/09 12:00:00","0","30234"
"0","380000","2022/12/23 11:59:59","0","0","1","228","380000","2022/12/16 12:00:00","0","30235"
"0","380000","2022/12/31 11:59:59","0","0","1","229","380000","2022/12/23 12:00:00","0","30236"
"380000","0","2023/01/03 18:59:59","0","380000","2","230","380000","2022/12/31 12:00:00","0","50237"
"0","380000","2023/01/10 11:59:59","0","0","1","231","380000","2023/01/03 19:00:00","0","30238"
"0","380000","2023/01/15 14:59:59","0","0","1","232","380000","2023/01/10 12:00:00","0","30239"
"0","380000","2023/01/24 11:59:59","0","0","1","233","380000","2023/01/15 15:00:00","0","30240"
"0","380000","2023/01/31 11:59:59","0","0","1","234","380000","2023/01/24 12:00:00","0","30241"
"0","380000","2023/02/09 11:59:59","0","0","1","235","380000","2023/01/31 12:00:00","0","30242"
"0","380000","2023/02/12 11:59:59","0","0","1","236","380000","2023/02/09 12:00:00","0","30243"
"0","380000","2023/02/15 14:59:59","0","0","1","237","380000","2023/02/12 12:00:00","0","30244"
"0","380000","2023/02/24 11:59:59","0","0","1","238","380000","2023/02/15 15:00:00","0","40009"
"0","380000","2023/02/22 14:59:59","0","0","1","239","380000","2023/02/15 15:00:00","0","30245"
"0","380000","2023/02/28 11:59:59","0","0","1","240","380000","2023/02/24 12:00:00","0","30247"
"380000","0","2023/03/03 18:59:59","0","380000","2","241","380000","2023/02/28 12:00:00","0","50248"
"0","380000","2023/03/10 11:59:59","0","0","1","242","380000","2023/03/03 19:00:00","0","30249"
"0","380000","2023/03/17 11:59:59","0","0","1","243","380000","2023/03/10 12:00:00","0","30250"
"0","380000","2023/03/27 11:59:59","0","0","1","244","380000","2023/03/17 12:00:00","0","30251"
"0","380000","2023/03/31 11:59:59","0","0","1","245","380000","2023/03/27 12:00:00","0","30252"
"0","380000","2023/04/07 11:59:59","0","0","1","246","380000","2023/03/31 12:00:00","0","30253"
"0","380000","2023/04/10 11:59:59","0","0","1","247","380000","2023/04/07 12:00:00","0","30254"
"0","380000","2023/04/17 11:59:59","0","0","1","248","380000","2023/04/10 12:00:00","0","30255"
"0","380000","2023/04/25 11:59:59","0","0","1","249","380000","2023/04/17 12:00:00","0","30256"
"0","380000","2023/04/30 11:59:59","0","0","1","250","380000","2023/04/25 12:00:00","0","30257"
"0","380000","2023/05/10 11:59:59","0","0","1","251","380000","2023/04/30 12:00:00","0","30258"
"0","380000","2023/05/15 14:59:59","0","0","1","252","380000","2023/05/10 12:00:00","0","30259"
"0","380000","2023/05/24 11:59:59","0","0","1","253","380000","2023/05/15 15:00:00","0","30260"
"380000","0","2023/05/27 11:59:59","0","380000","2","254","380000","2023/05/24 12:00:00","0","50261"
"0","380000","2023/05/31 11:59:59","0","0","1","255","380000","2023/05/27 12:00:00","0","30262"
"0","380000","2023/06/09 11:59:59","0","0","1","256","380000","2023/05/31 12:00:00","0","30263"
"0","380000","2023/06/15 14:59:59","0","0","1","257","380000","2023/06/09 12:00:00","0","30264"
"0","380000","2023/06/23 11:59:59","0","0","1","258","380000","2023/06/15 15:00:00","0","30265"
"0","380000","2023/06/30 11:59:59","0","0","1","259","380000","2023/06/23 12:00:00","0","30266"
"380000","0","2023/07/03 18:59:59","0","380000","2","260","380000","2023/06/30 12:00:00","0","50267"
"0","380000","2023/07/12 11:59:59","0","0","1","261","380000","2023/07/03 19:00:00","0","30268"
"0","380000","2023/07/15 14:59:59","0","0","1","262","380000","2023/07/12 12:00:00","0","30269"
"0","380000","2023/07/25 11:59:59","0","0","1","263","380000","2023/07/15 15:00:00","0","30270"
"0","380000","2023/07/31 11:59:59","0","0","1","264","380000","2023/07/25 12:00:00","0","30271"
"0","380000","2023/08/09 11:59:59","0","0","1","265","380000","2023/07/31 12:00:00","0","30272"
