8fcfa6ce2943981bfa154c3bef62ea2da03cc4d942544f83677b3dcc7a997fae,1cbea8227bee6606416a58511120de141bbff79e0e619f11880af7c2a4943c6b,da293edeab712d94864e536c4c5cb9157cc4f28566ef5cd5ae1d7f1b4b71a2e6,ed57912a4b52e0cb0a818e8142d34c1041ad4a70d0cf738d4f1bdb40fb3e66ec,ff75677982f29685dcee033455d1eed0e2f5356680e18e2d4acf0d01b7303eb2,aca3ccccca46ba805e1243bacf75afc8273257e46a1b2b1d1c291e8a893a15bf,1c13330c0cda10c7f26bf5373d79dc551851b5e793e9e35c5b393b40f2a2c588,6952cbbf8afca70df0464ed8f6f688cef2776c3bdf7acb213801dcbadd0cd55d,caca8a232b1e2d01f085c221f6c8ccb6684d333df98b2fccf665ad74c5b3c7f1,0150f8616aa354e362a4ae745a2a2dd037cfdbc54537f6892e21bd28f87fa1a5,d8a55e7d137e067cb556d2368095650b15f8eb7688f17e7431f0bd8a4fd77860,8b221d385796ecd0f63b5c7d5681756d26969a7c1f9c35f53d8fbb7fdf916b00,0f83aea96992d93b236714a13e699a7167ff1d60b24e7d596cb44972a80c7184,e97ba4785b09a6331ff04269b7e8e7d4c24f4f79c9efe223d0c7350fad029ddc,1e376b1b21efa159e3c4048e6c1cb5717d588434c05d74987c1d5e7e8da94d5c,3ee3d349ec907b4908e170a09966f8144106f986fccd4692afc1889af7dcd717,65695f7640b8779e82d64f7677f23dbfc458021a9497c43d92ea4a4c8ad36b1b,aef1b6d9172db8e93a892700e2b0d6fa5cfad3e705371071fc72e8438c9e2679,6db57738e4aa454156db0216c54635041e1bb128901193839695352d1c430fda,3693362cf4406cf4db2930d5920d68e4138577fbf9f80dd33d56c3925a894b4a,5f0db578476765baa330979bf135349bbe5c483efbacc6d0ea1a9939f76abf4e,78e443e9c442ae5082c522894f563c43707cb3bdd624d7ef1b3ef6a4c02deaeb,0e7e7ffc4ecaff5dfe200a3a8985a08f684d267703373b329196cfe61c10b706,c0eaa65025995082c6ec0e8ec2024d06d14400fad57c5f4a91a568911d124ab3,2b80f990612f990bae23ea1cf456dac435e32dee40544fe8572aac991f4c2f97,c8b3d33c156c23fd2645d667f672b5acae3b43da25618d473c312ce0dbb7f7ec,ca2d7cffb40a7585e5b12a7da09cdcf98c65ddd9773661d7468490f3cf8c5739,db3ae22c7c5badbdcfaae9e6b2f502f53d5890aab694507fc257c2f71b546dfc,f6ca30344318f160263cce97dd249d2c54ee4add76fa099ec6588687ee981fab,baff29bdade157ec78f8067cd47227969523015a503b8873bd75278465159bb4,c4ced5a22848bfa39205124be9d85c9b7843f20b36deb167b0054d991e099132,e53daeaa582949f21cb5d06f6e27283629bea1ed387ae8ec9801e3032cd78544
"31021","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130211"
"31022","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130221"
"31023","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130231"
"31025","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130251"
"31026","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130261"
"31027","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130271"
"31028","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130281"
"31029","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130291"
"31030","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130301"
"31031","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130311"
"31032","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130321"
"31033","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130331"
"31034","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130341"
"31036","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130361"
"31037","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130371"
"31038","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130381"
"31040","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130401"
"31042","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130421"
"31043","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130431"
"31044","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130441"
"31045","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130451"
"31046","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130461"
"31047","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130471"
"31048","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130481"
"31049","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130491"
"31050","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130501"
"31051","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130511"
"31052","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130521"
"31053","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130531"
"31054","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130541"
"31055","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130551"
"31056","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130561"
"31057","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130571"
"31058","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130581"
"31059","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130591"
"31060","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130601"
"31061","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130611"
"31063","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130631"
"31064","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130641"
"31065","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130651"
"31066","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130661"
"31067","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130671"
"31068","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130681"
"31069","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130691"
"31070","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130701"
"31071","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130711"
"31075","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130751"
"31076","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130761"
"31077","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130771"
"31078","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130781"
"31079","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130791"
"31080","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130801"
"31081","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130811"
"31082","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130821"
"31083","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130831"
"31084","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130841"
"31085","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130851"
"31086","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130861"
"31087","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130871"
"31088","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130881"
"31089","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130891"
"31090","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130901"
"31091","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130911"
"31092","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130921"
"31093","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130931"
"31094","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130941"
"31095","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130951"
"31096","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130961"
"31097","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130971"
"31098","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130981"
"31099","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","130991"
"31100","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131001"
"31101","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131011"
"31103","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131031"
"31104","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131041"
"31105","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131051"
"31106","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131061"
"31107","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131071"
"31108","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131081"
"31109","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131091"
"31110","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131101"
"31111","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131111"
"31112","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131121"
"31113","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131131"
"31114","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131141"
"31115","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131151"
"31116","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131161"
"31117","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131171"
"31118","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131181"
"31119","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131191"
"31120","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131201"
"31121","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131211"
"31122","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131221"
"31123","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131231"
"31124","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131241"
"31125","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131251"
"31126","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131261"
"31127","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131271"
"31128","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131281"
"31129","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131291"
"31130","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131301"
"31131","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131311"
"31132","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131321"
"31133","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131331"
"31134","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131341"
"31135","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131351"
"31136","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131361"
"31137","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131371"
"31138","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131381"
"31139","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131391"
"31140","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131401"
"31141","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131411"
"31142","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131421"
"31143","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131431"
"31144","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131441"
"31145","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131451"
"31146","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131461"
"31147","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131471"
"31150","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131501"
"31155","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131551"
"31156","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131561"
"31157","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131571"
"31158","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131581"
"31159","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131591"
"31160","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131601"
"31162","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131621"
"31163","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131631"
"31164","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131641"
"31165","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131651"
"31166","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131661"
"31167","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131671"
"31168","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131681"
"31169","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131691"
"31170","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131701"
"31171","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131711"
"31172","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131721"
"31173","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131731"
"31174","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131741"
"31175","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131751"
