efeca8eb21904b0d9c5b1877a052add465d9a002db721fc454f273af7508b75a,0c93ff931f6443435993678eec4f419f1c175d764cd3232b3bd6f72658e955be,dc265e3c4661fe7f08f877baa84f746e97879ffb84d3b47b444defbc488a8805,9103ccc50321fcc579ad0b79f55a759cc568a65c331c87074f131181c64dff4a,4ae5f8ca5a461d9f71633e6ee89217388391dad80ed3f77a30484390826c29c5,7b9056948ba365d37aafa776ef2d82c9bbe10aea43fa0dbc72fffa8bf0df6df2,8261a2a058b48efa7f655d97bc13f881db22e1c962d4891baafaed59d4d94df7,cfee814bcc41b15f51fdb01d3b4953c65af5fd557dbe5d9d22d934f4553b6674,e87fb754c712678edaadeddd5b6637b84b871b52667ede9cf0e7b1afce40aae9,b5e8c0ab6209ada6ce52964bc013e3867527da648511fe395bfe4eac20327ce6,10b5658ceb7856f565344987cdcbd204014f72552153b75bf3be2828365215f5,685314a96918606c8617c5d10aa350c81e049bcc0c9fcda789925029b3067c37,02885388f6501a3b87389bdb9a766e91e50a08c9cde706b70cba437c3d9f777e,34748cbc0d89d5b0a24cfaf2015f58ef0bd42b35354d48031eb547ca0634478f,ca5cca6700fb950a0d8fde3ae570f818e48206eecb5c6f715a015fe18e2b545e,902b60ade8bcebd58ac2bf2ab3ea1409986cc5a4808014c6aa3d641dcc6cd8b5
"124163","4","0","0","0","4","0","110110101","0","0","0","1","1","0","0","124522"
"124253","4","0","0","0","4","0","110110111","0","0","0","1","1","0","0","124372"
"114013","4","0","0","0","4","0","110110121","0","0","0","1","1","0","0","114551"
"114193","4","0","0","0","4","0","110110131","0","0","0","1","1","0","0","124432"
"114223","4","0","0","0","4","0","110110141","0","0","0","1","1","0","0","114611"
"124103","4","0","0","0","4","0","110110151","0","0","0","1","1","0","0","124342"
"114133","4","0","0","0","4","0","110110161","0","0","0","1","1","0","0","114581"
"114043","4","0","0","0","4","0","110110171","0","0","0","1","1","0","0","114611"
"114193","4","0","0","0","4","0","110120011","0","0","0","1","1","0","0","114013"
"114223","4","0","0","0","4","0","110120021","0","0","0","1","1","0","0","124163"
"124253","4","0","0","0","4","0","110120031","0","0","0","1","1","0","0","114133"
"124313","4","0","0","0","4","0","110120041","0","0","0","1","1","0","0","114073"
"124462","4","0","0","0","4","0","110120051","0","0","0","1","1","0","0","124343"
"124283","4","0","0","0","4","0","110120061","0","0","0","1","1","0","0","124402"
"124523","4","0","0","0","4","0","110120071","0","0","0","1","1","0","0","124313"
"124402","4","0","0","0","4","0","110120081","0","0","0","1","1","0","0","124462"
"124343","4","0","0","0","4","0","110120091","0","0","0","1","1","0","0","124523"
"124462","4","0","0","0","4","0","110120101","0","0","0","1","1","0","0","114612"
"124283","4","0","0","0","4","0","110120111","0","0","0","1","1","0","0","114552"
"124343","4","0","0","0","4","0","110120121","0","0","0","1","1","0","0","114582"
"124523","4","0","0","0","4","0","110120131","0","0","0","1","1","0","0","114552"
"124402","4","0","0","0","4","0","110120141","0","0","0","1","1","0","0","114612"
"124313","4","0","0","0","4","0","110120151","0","0","0","1","1","0","0","114552"
"124343","4","0","0","0","4","0","110120161","0","0","0","1","1","0","0","114582"
"124283","4","0","0","0","4","0","110120171","0","0","0","1","1","0","0","114612"
"124283","4","0","0","0","4","0","110130011","0","0","0","1","1","0","0","124462"
"124523","4","0","0","0","4","0","110130021","0","0","0","1","1","0","0","124343"
"124402","4","0","0","0","4","0","110130031","0","0","0","1","1","0","0","124313"
"124074","4","0","0","0","4","0","110130041","0","0","0","1","1","0","0","124462"
"114164","4","0","0","0","4","0","110130051","0","0","0","1","1","0","0","114254"
"114014","4","0","0","0","4","0","110130061","0","0","0","1","1","0","0","114194"
"124224","4","0","0","0","4","0","110130071","0","0","0","1","1","0","0","114104"
"114134","4","0","0","0","4","0","110130081","0","0","0","1","1","0","0","124044"
"124074","4","0","0","0","4","0","110130091","0","0","0","1","1","0","0","124283"
"114164","4","0","0","0","4","0","110130101","0","0","0","1","1","0","0","124343"
"114254","4","0","0","0","4","0","110130111","0","0","0","1","1","0","0","124523"
"114014","4","0","0","0","4","0","110130121","0","0","0","1","1","0","0","114552"
"114194","4","0","0","0","4","0","110130131","0","0","0","1","1","0","0","124313"
"124224","4","0","0","0","4","0","110130141","0","0","0","1","1","0","0","114612"
"114104","4","0","0","0","4","0","110130151","0","0","0","1","1","0","0","124402"
"114134","4","0","0","0","4","0","110130161","0","0","0","1","1","0","0","114582"
"124044","4","0","0","0","4","0","110130171","0","0","0","1","1","0","0","114612"
"114014","4","0","0","0","4","0","110140011","0","0","0","1","1","0","0","114254"
"114134","4","0","0","0","4","0","110140021","0","0","0","1","1","0","0","114104"
"124224","4","0","0","0","4","0","110140031","0","0","0","1","1","0","0","124074"
"114553","4","0","0","0","4","0","110140041","0","0","0","1","1","0","0","124044"
"114613","4","0","0","0","4","0","110140051","0","0","0","1","1","0","0","124224"
"114583","4","0","0","0","4","0","110140061","0","0","0","1","1","0","0","114164"
"114554","4","0","0","0","4","0","110140071","0","0","0","1","1","0","0","114134"
"114553","4","0","0","0","4","0","110140081","0","0","0","1","1","0","0","114104"
"114613","4","0","0","0","4","0","110140091","0","0","0","1","1","0","0","114254"
"114583","4","0","0","0","4","0","110140101","0","0","0","1","1","0","0","114194"
"114554","4","0","0","0","4","0","110140111","0","0","0","1","1","0","0","124074"
"114583","4","0","0","0","4","0","110140121","0","0","0","1","1","0","0","114613"
"114554","4","0","0","0","4","0","110140131","0","0","0","1","1","0","0","114583"
"114553","4","0","0","0","4","0","110140141","0","0","0","1","1","0","0","114554"
"114583","4","0","0","0","4","0","110150011","0","0","0","1","1","0","0","124044"
"114613","4","0","0","0","4","0","110150021","0","0","0","1","1","0","0","114104"
"114553","4","0","0","0","4","0","110150031","0","0","0","1","1","0","0","114194"
"124284","4","0","0","0","4","0","110150041","0","0","0","1","1","0","0","114554"
"124433","4","0","0","0","4","0","110150051","0","0","0","1","1","0","0","114583"
"124373","4","0","0","0","4","0","110150061","0","0","0","1","1","0","0","114613"
"124314","4","0","0","0","4","0","110150071","0","0","0","1","1","0","0","114553"
"124344","4","0","0","0","4","0","110150081","0","0","0","1","1","0","0","114554"
"124463","4","0","0","0","4","0","110150091","0","0","0","1","1","0","0","114613"
"124344","4","0","0","0","4","0","110150101","0","0","0","1","1","0","0","124373"
"124284","4","0","0","0","4","0","110150111","0","0","0","1","1","0","0","124433"
"124373","4","0","0","0","4","0","110150121","0","0","0","1","1","0","0","124463"
"124314","4","0","0","0","4","0","110150131","0","0","0","1","1","0","0","124284"
"124433","4","0","0","0","4","0","110150141","0","0","0","1","1","0","0","124344"
"124314","4","0","0","0","4","0","110160011","0","0","0","1","1","0","0","124463"
"124373","4","0","0","0","4","0","110160021","0","0","0","1","1","0","0","124344"
"124433","4","0","0","0","4","0","110160031","0","0","0","1","1","0","0","124314"
"115071","4","0","0","0","4","0","110160041","0","0","0","1","1","0","0","124463"
"115161","4","0","0","0","4","0","110160051","0","0","0","1","1","0","0","115251"
"115011","4","0","0","0","4","0","110160061","0","0","0","1","1","0","0","125191"
"115221","4","0","0","0","4","0","110160071","0","0","0","1","1","0","0","125101"
"115041","4","0","0","0","4","0","110160081","0","0","0","1","1","0","0","125131"
"115071","4","0","0","0","4","0","110160091","0","0","0","1","1","0","0","124284"
"125101","4","0","0","0","4","0","110160101","0","0","0","1","1","0","0","124344"
"115251","4","0","0","0","4","0","110160111","0","0","0","1","1","0","0","124373"
"115011","4","0","0","0","4","0","110160121","0","0","0","1","1","0","0","114553"
"125131","4","0","0","0","4","0","110160131","0","0","0","1","1","0","0","124314"
"115221","4","0","0","0","4","0","110160141","0","0","0","1","1","0","0","114613"
"115161","4","0","0","0","4","0","110170011","0","0","0","1","1","0","0","115071"
"125191","4","0","0","0","4","0","110170021","0","0","0","1","1","0","0","115251"
"115041","4","0","0","0","4","0","110170031","0","0","0","1","1","0","0","115221"
"115581","4","0","0","0","4","0","110170041","0","0","0","1","1","0","0","115011"
"115611","4","0","0","0","4","0","110170051","0","0","0","1","1","0","0","125101"
"115551","4","0","0","0","4","0","110170061","0","0","0","1","1","0","0","125131"
"115581","4","0","0","0","4","0","110170071","0","0","0","1","1","0","0","115161"
"115611","4","0","0","0","4","0","110170081","0","0","0","1","1","0","0","115041"
"115551","4","0","0","0","4","0","110170091","0","0","0","1","1","0","0","125191"
"115581","4","0","0","0","4","0","110170101","0","0","0","1","1","0","0","125101"
"115611","4","0","0","0","4","0","110170111","0","0","0","1","1","0","0","115071"
"115551","4","0","0","0","4","0","110170121","0","0","0","1","1","0","0","115581"
"115581","4","0","0","0","4","0","110170131","0","0","0","1","1","0","0","115611"
"115611","4","0","0","0","4","0","110170141","0","0","0","1","1","0","0","115551"
"115551","4","0","0","0","4","0","110180011","0","0","0","1","1","0","0","115581"
"115581","4","0","0","0","4","0","110180021","0","0","0","1","1","0","0","115611"
"115611","4","0","0","0","4","0","110180031","0","0","0","1","1","0","0","115551"
"125401","4","0","0","0","4","0","110180041","0","0","0","1","1","0","0","115551"
"125341","4","0","0","0","4","0","110180051","0","0","0","1","1","0","0","115581"
"125521","4","0","0","0","4","0","110180061","0","0","0","1","1","0","0","115611"
"125281","4","0","0","0","4","0","110180071","0","0","0","1","1","0","0","115551"
"125311","4","0","0","0","4","0","110180081","0","0","0","1","1","0","0","115581"
"125371","4","0","0","0","4","0","110180091","0","0","0","1","1","0","0","115611"
"125341","4","0","0","0","4","0","110180101","0","0","0","1","1","0","0","115551"
"125521","4","0","0","0","4","0","110180111","0","0","0","1","1","0","0","115581"
"125311","4","0","0","0","4","0","110180121","0","0","0","1","1","0","0","125401"
"125371","4","0","0","0","4","0","110180131","0","0","0","1","1","0","0","125521"
"125281","4","0","0","0","4","0","110180141","0","0","0","1","1","0","0","125341"
"125371","4","0","0","0","4","0","110190011","0","0","0","1","1","0","0","125401"
"125311","4","0","0","0","4","0","110190021","0","0","0","1","1","0","0","125281"
"125521","4","0","0","0","4","0","110190031","0","0","0","1","1","0","0","125341"
"125072","4","0","0","0","4","0","110190041","0","0","0","1","1","0","0","125371"
"125012","4","0","0","0","4","0","110190051","0","0","0","1","1","0","0","115192"
"115222","4","0","0","0","4","0","110190061","0","0","0","1","1","0","0","115102"
"115042","4","0","0","0","4","0","110190071","0","0","0","1","1","0","0","115132"
"125252","4","0","0","0","4","0","110190081","0","0","0","1","1","0","0","125162"
"125072","4","0","0","0","4","0","110190091","0","0","0","1","1","0","0","125281"
"115042","4","0","0","0","4","0","110190101","0","0","0","1","1","0","0","125401"
"125252","4","0","0","0","4","0","110190111","0","0","0","1","1","0","0","125371"
"125012","4","0","0","0","4","0","110190121","0","0","0","1","1","0","0","125311"
"115132","4","0","0","0","4","0","110190131","0","0","0","1","1","0","0","125341"
"115222","4","0","0","0","4","0","110190141","0","0","0","1","1","0","0","125521"
"115102","4","0","0","0","4","0","110200011","0","0","0","1","1","0","0","125162"
"115192","4","0","0","0","4","0","110200021","0","0","0","1","1","0","0","125252"
"115042","4","0","0","0","4","0","110200031","0","0","0","1","1","0","0","115222"
"115582","4","0","0","0","4","0","110200041","0","0","0","1","1","0","0","115132"
"115612","4","0","0","0","4","0","110200051","0","0","0","1","1","0","0","125012"
"115552","4","0","0","0","4","0","110200061","0","0","0","1","1","0","0","115102"
"115582","4","0","0","0","4","0","110200071","0","0","0","1","1","0","0","125072"
"115612","4","0","0","0","4","0","110200081","0","0","0","1","1","0","0","115042"
"115552","4","0","0","0","4","0","110200091","0","0","0","1","1","0","0","115192"
"115582","4","0","0","0","4","0","110200101","0","0","0","1","1","0","0","125012"
"115612","4","0","0","0","4","0","110200111","0","0","0","1","1","0","0","115222"
"115552","4","0","0","0","4","0","110200121","0","0","0","1","1","0","0","115582"
"115582","4","0","0","0","4","0","110200131","0","0","0","1","1","0","0","115612"
"115612","4","0","0","0","4","0","110200141","0","0","0","1","1","0","0","115552"
"115552","4","0","0","0","4","0","110210011","0","0","0","1","1","0","0","115582"
"115582","4","0","0","0","4","0","110210021","0","0","0","1","1","0","0","115612"
"115612","4","0","0","0","4","0","110210031","0","0","0","1","1","0","0","115552"
"125431","4","0","0","0","4","0","110210041","0","0","0","1","1","0","0","115552"
"125342","4","0","0","0","4","0","110210051","0","0","0","1","1","0","0","115582"
"125522","4","0","0","0","4","0","110210061","0","0","0","1","1","0","0","115612"
"125282","4","0","0","0","4","0","110210071","0","0","0","1","1","0","0","115552"
"125312","4","0","0","0","4","0","110210081","0","0","0","1","1","0","0","115582"
"125372","4","0","0","0","4","0","110210091","0","0","0","1","1","0","0","115612"
"125342","4","0","0","0","4","0","110210101","0","0","0","1","1","0","0","115552"
"125522","4","0","0","0","4","0","110210111","0","0","0","1","1","0","0","115582"
"125312","4","0","0","0","4","0","110210121","0","0","0","1","1","0","0","125431"
"125372","4","0","0","0","4","0","110210131","0","0","0","1","1","0","0","125522"
"125282","4","0","0","0","4","0","110210141","0","0","0","1","1","0","0","125342"
"125431","4","0","0","0","4","0","110220011","0","0","0","1","1","0","0","125282"
"125342","4","0","0","0","4","0","110220021","0","0","0","1","1","0","0","125312"
"125522","4","0","0","0","4","0","110220031","0","0","0","1","1","0","0","125431"
"115073","4","0","0","0","4","0","110220041","0","0","0","1","1","0","0","125372"
"125013","4","0","0","0","4","0","110220051","0","0","0","1","1","0","0","125193"
"125223","4","0","0","0","4","0","110220061","0","0","0","1","1","0","0","125103"
"125043","4","0","0","0","4","0","110220071","0","0","0","1","1","0","0","115133"
"125253","4","0","0","0","4","0","110220081","0","0","0","1","1","0","0","115163"
"115073","4","0","0","0","4","0","110220091","0","0","0","1","1","0","0","125312"
"125043","4","0","0","0","4","0","110220101","0","0","0","1","1","0","0","125282"
"125253","4","0","0","0","4","0","110220111","0","0","0","1","1","0","0","125522"
"125013","4","0","0","0","4","0","110220121","0","0","0","1","1","0","0","125342"
"115133","4","0","0","0","4","0","110220131","0","0","0","1","1","0","0","125431"
"125223","4","0","0","0","4","0","110220141","0","0","0","1","1","0","0","125372"
"125103","4","0","0","0","4","0","110230011","0","0","0","1","1","0","0","125043"
"125223","4","0","0","0","4","0","110230021","0","0","0","1","1","0","0","115073"
"125253","4","0","0","0","4","0","110230031","0","0","0","1","1","0","0","125013"
"115583","4","0","0","0","4","0","110230041","0","0","0","1","1","0","0","115133"
"115613","4","0","0","0","4","0","110230051","0","0","0","1","1","0","0","115163"
"115553","4","0","0","0","4","0","110230061","0","0","0","1","1","0","0","125193"
"115583","4","0","0","0","4","0","110230071","0","0","0","1","1","0","0","125103"
"115613","4","0","0","0","4","0","110230081","0","0","0","1","1","0","0","115073"
"115553","4","0","0","0","4","0","110230091","0","0","0","1","1","0","0","125223"
"115583","4","0","0","0","4","0","110230101","0","0","0","1","1","0","0","125043"
"115613","4","0","0","0","4","0","110230111","0","0","0","1","1","0","0","125013"
"115583","4","0","0","0","4","0","110230121","0","0","0","1","1","0","0","115553"
"115613","4","0","0","0","4","0","110230131","0","0","0","1","1","0","0","115583"
"115553","4","0","0","0","4","0","110230141","0","0","0","1","1","0","0","115613"
"115553","4","0","0","0","4","0","110240011","0","0","0","1","1","0","0","125223"
"115613","4","0","0","0","4","0","110240021","0","0","0","1","1","0","0","115163"
"115583","4","0","0","0","4","0","110240031","0","0","0","1","1","0","0","125253"
"125491","4","0","0","0","4","0","110240041","0","0","0","1","1","0","0","115553"
"125343","4","0","0","0","4","0","110240051","0","0","0","1","1","0","0","115613"
"125373","4","0","0","0","4","0","110240061","0","0","0","1","1","0","0","115583"
"125283","4","0","0","0","4","0","110240071","0","0","0","1","1","0","0","115553"
