4470f3bd0dd0cc898365cca17fd0b7c056b7f881b6543af7c641f7221b51835b,bb167795e0d7cfe4cb7d27ba3db7af104690fc89a43a8ad94c048151e11cdb39,04354400c270a4003c34afe38fe6ad9bfa0bed036faa7d217c84f5c524683d18,2fcaa89cd00546bf1e2dce9753c7d4efc33936cc71efd8cc33c1afd77e0a4168,3ff3a5ffe4cfddd84db02f37c2f1985e9ae15de0e39a9b86f4899d0bb8e42d81,4cb8449f39615f845b876fc70a5ed848081f18b546d660f853cac068241448c0,d21c53aefe89acf1061adef186989476fcd8df3373afd2b449222a8fef7d01cb,b1d6784dfc0289ab6a69cf353fb4fc26439475b59fd81b2b9f57be28a8dd3b4a,322e0e6d7ffe2254bd0d52a05411e71f2c0402e99ee9ce833c40a19bab9a4be0,3248accb907dbf9667db667797c47cb36229a4d630a3c967727b01f16988f520,f12db69519635a15a086d1a9e540833a50a0fcd222d96a5ddb0132062f052fdf,dd92828c238fa6a9111429811e76700ce602093e39fd97a8a6f214f656499919,7369e315d25eb1f009eed9ceb1505ea991591912096fa969d84b64d7ab502764,5323e32ef65ec6dcd07cac15af80bea79f7958751bb300ebc8b7a98fc5317b7e,a5b3a4ba3821acc71c953189f43c4dea7ca6a83198084273af85193d78a4d216,d0fcd7a011dc2c6d006ff8de7f34ab57edf106f70f7674794f0529ad580bb35d,a523aae80c208065d2c8a7d042c6324325a2d3285147f25864f7f5cef4758267,d970b1d7cbbced6da805f05b12eab23c7f917901a1668f0b1ac0bb22ec70cdb4,73c43ef31fa349b02609f195f2fae6b7f41d2e59845c187e9902d152272007f2,f034f88c946adb67a96156b39baae907072e54b65dc8e76851870cdb0cdfd0f7,251d1f747037df24f391d0cbf247d2336120ed064ef8d409fdfe3a359ca4a4d1,617ba53e8a2587debbd650bfe57f91cad0c2bfc1be6d01435471c53e9d706724,c082132dcfa69f135b70015afd6b2859e169573db60f4fd01a5174d2dbc14f26,34617ee6d45a8dbbd054d21f95a94dae923c09d4079168f8a84db68fd61b435d,5291f6ef340fedbb3d7a2c97415bfac90e831e2d33a853bf686f3bb069124297,76b4594836acf6943c8f98765bf24ea20218d39f0a75138b545daf7e71cf1f41
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001021"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001022"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","2","82001023"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001024"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001025"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","2","82001026"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001027"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001028"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001029"
"0","0","0","0","0","101822","0","0","0","60","0","bgm_MC132","0","1.3","0","1","0","101822","bgm_MC132","0","0","0","0","1","3","82001030"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001031"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001032"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","2","82001033"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001034"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001035"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","2","82001036"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001037"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001038"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001039"
"0","0","0","0","0","101822","0","0","0","60","0","bgm_MC132","0","1","0","1","0","101822","bgm_MC132","0","0","0","0","1","3","82001040"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001041"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001042"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","2","82001043"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001044"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001045"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","2","82001046"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001047"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001048"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001049"
"0","0","0","0","0","101822","0","0","0","50","0","bgm_MC132","0","1","0","1","0","101822","bgm_MC132","0","0","0","0","1","3","82001050"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001051"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","1","82001052"
"-1","0","0","-190","188","101822","0.8","0.8","0","0","0.8","bgm_MC132","-379","0.8","0","1","0","101822","bgm_MC132","0.8","377","0","0","1","2","82001053"
