4ac236b85212f322c183031af9cc849f64a15d14c2a37f4ef0bb82bb97e56ee0,b0dd43c41febdb78ab5ddb0288fa0d6991b193d01598597faef25c909a656807,4bc3c095b08b3431a431e3f58bd288b58bca0e1baecf284202ad4043e3cabbd6,55f3f98f6989633bd0e05299db819928d47c8085e79c650e44657315cae934aa,96fcacaea0a23a6251e1254174e00d55a2f912afa274548d70828ecc8a47c877,b127387ba62044c807b8a87bb6878f0361ed2de80bb7ed190a900a21f263f1b6,282801dee2b3cd7cfa2324783aa044cc3a8654ccea7033c6fb12ea87658d1996,805ac5e24d1245b928694a8b4d0c998d76b0c0ee163545950e35d509bf9b720c,8f9079d903da04e9df69c2f20f94bb496cc97036159f6630010f296e0ee82161,4463f5470dbf361b85cd6a134ec726d698948ae62cc9a4047bd6aff7108e5bc4,d37750cff7aedc4669cab5d79da6ac0735eb527f0496be0fb632901a53f48f9e
"1","380000","30073","0","0","2020/04/15 14:59:59","0","2020/04/10 12:00:00","380000","0","71"
"1","380000","30074","0","0","2020/04/24 11:59:59","0","2020/04/15 15:00:00","380000","0","72"
"1","380000","30075","0","0","2020/04/30 11:59:59","0","2020/04/24 12:00:00","380000","0","73"
"1","380000","30076","0","0","2020/05/10 11:59:59","0","2020/04/30 12:00:00","380000","0","74"
"1","380000","30077","0","0","2020/05/15 14:59:59","0","2020/05/10 12:00:00","380000","0","75"
"1","380000","30078","0","0","2020/05/31 11:59:59","0","2020/05/15 15:00:00","380000","0","76"
"2","380000","50079","380000","380000","2020/06/03 18:59:59","0","2020/05/31 12:00:00","0","0","77"
"1","380000","30080","0","0","2020/06/10 11:59:59","0","2020/06/03 19:00:00","380000","0","78"
"1","380000","30081","0","0","2020/06/17 14:59:59","0","2020/06/10 12:00:00","380000","0","79"
"1","380000","30082","0","0","2020/06/24 11:59:59","0","2020/06/17 15:00:00","380000","0","80"
"1","380000","30083","0","0","2020/06/30 11:59:59","0","2020/06/24 12:00:00","380000","0","81"
"2","380000","50084","380000","380000","2020/07/03 18:59:59","0","2020/06/30 12:00:00","0","0","82"
"1","380000","30085","0","0","2020/07/10 11:59:59","0","2020/07/03 19:00:00","380000","0","83"
"1","380000","30086","0","0","2020/07/15 14:59:59","0","2020/07/10 12:00:00","380000","0","84"
"1","380000","30087","0","0","2020/07/22 11:59:59","0","2020/07/15 15:00:00","380000","0","85"
"1","380000","30088","0","0","2020/07/27 11:59:59","0","2020/07/22 12:00:00","380000","0","86"
"1","380000","30089","0","0","2020/07/31 11:59:59","0","2020/07/27 12:00:00","380000","0","87"
"1","380000","30090","0","0","2020/08/10 11:59:59","0","2020/07/31 12:00:00","380000","0","88"
"1","380000","30091","0","0","2020/08/15 14:59:59","0","2020/08/10 12:00:00","380000","0","89"
"1","380000","40003","0","0","2020/08/26 11:59:59","0","2020/08/15 15:00:00","380000","0","90"
"1","380000","30093","0","0","2020/08/31 11:59:59","0","2020/08/26 12:00:00","380000","0","91"
"2","380000","50094","380000","380000","2020/09/03 18:59:59","0","2020/08/31 12:00:00","0","0","92"
"1","380000","30095","0","0","2020/09/14 11:59:59","0","2020/09/03 19:00:00","380000","0","93"
"1","380000","30096","0","0","2020/09/19 14:59:59","0","2020/09/14 12:00:00","380000","0","94"
"1","380000","30097","0","0","2020/09/30 11:59:59","0","2020/09/19 15:00:00","380000","0","95"
"1","380000","30098","0","0","2020/10/10 11:59:59","0","2020/09/30 12:00:00","380000","0","96"
"1","380000","30099","0","0","2020/10/15 14:59:59","0","2020/10/10 12:00:00","380000","0","97"
"1","380000","30100","0","0","2020/10/26 14:59:59","0","2020/10/15 15:00:00","380000","0","98"
"1","380000","30101","0","0","2020/10/31 11:59:59","0","2020/10/26 15:00:00","380000","0","99"
"1","380000","30102","0","0","2020/11/10 11:59:59","0","2020/10/31 12:00:00","380000","0","100"
"1","380000","30103","0","0","2020/11/21 14:59:59","0","2020/11/10 12:00:00","380000","0","101"
"1","380000","30104","0","0","2020/11/30 11:59:59","0","2020/11/21 15:00:00","380000","0","102"
"1","380000","30105","0","0","2020/12/10 11:59:59","0","2020/11/30 12:00:00","380000","0","103"
"1","380000","30106","0","0","2020/12/21 14:59:59","0","2020/12/10 12:00:00","380000","0","104"
"1","380000","30107","0","0","2020/12/31 11:59:59","0","2020/12/21 15:00:00","380000","0","105"
"2","380000","50108","380000","380000","2021/01/03 18:59:59","0","2020/12/31 12:00:00","0","0","106"
"1","380000","30109","0","0","2021/01/12 11:59:59","0","2021/01/03 19:00:00","380000","0","107"
"1","380000","30110","0","0","2021/01/17 11:59:59","0","2021/01/12 12:00:00","380000","0","108"
"1","380000","30111","0","0","2021/01/22 14:59:59","0","2021/01/17 12:00:00","380000","0","109"
"1","380000","30112","0","0","2021/01/31 11:59:59","0","2021/01/22 15:00:00","380000","0","110"
"1","380000","30113","0","0","2021/02/10 11:59:59","0","2021/01/31 12:00:00","380000","0","111"
"1","380000","30114","0","0","2021/02/15 22:59:59","0","2021/02/10 12:00:00","380000","0","112"
"1","380000","40004","0","0","2021/02/23 14:59:59","0","2021/02/15 23:00:00","380000","0","113"
"2","380000","30117","380000","380000","2021/02/28 11:59:59","0","2021/02/23 15:00:00","380000","0","114"
"2","380000","50119","380000","380000","2021/03/03 18:59:59","0","2021/02/28 12:00:00","0","0","115"
"1","380000","30120","0","0","2021/03/12 11:59:59","0","2021/03/03 19:00:00","380000","0","116"
"1","380000","30121","0","0","2021/03/24 11:59:59","0","2021/03/08 12:00:00","380000","0","117"
"1","380000","30122","0","0","2021/03/22 14:59:59","0","2021/03/12 12:00:00","380000","0","118"
"1","380000","30123","0","0","2021/03/31 11:59:59","0","2021/03/22 15:00:00","380000","0","119"
"1","380000","30125","0","0","2021/04/08 11:59:59","0","2021/03/31 14:00:00","380000","0","120"
"1","380000","30126","0","0","2021/04/15 14:59:59","0","2021/04/08 12:00:00","380000","0","121"
"1","380000","30127","0","0","2021/04/22 11:59:59","0","2021/04/15 15:00:00","380000","0","122"
"1","380000","30128","0","0","2021/04/28 11:59:59","0","2021/04/22 12:00:00","380000","0","123"
"2","380000","50129","380000","380000","2021/04/30 11:59:59","0","2021/04/28 12:00:00","0","0","124"
"1","380000","30130","0","0","2021/05/11 11:59:59","0","2021/04/30 12:00:00","380000","0","125"
"1","380000","30131","0","0","2021/05/21 14:59:59","0","2021/05/11 12:00:00","380000","0","126"
"1","380000","30133","0","0","2021/05/31 11:59:59","0","2021/05/21 15:00:00","380000","0","127"
"1","380000","30134","0","0","2021/06/09 11:59:59","0","2021/05/31 12:00:00","380000","0","128"
"1","380000","30135","0","0","2021/06/16 14:59:59","0","2021/06/09 12:00:00","380000","0","129"
"1","380000","30137","0","0","2021/06/24 14:59:59","0","2021/06/16 15:00:00","380000","0","130"
"1","380000","30136","0","0","2021/06/20 14:59:59","0","2021/06/16 15:00:00","380000","0","131"
"1","380000","30138","0","0","2021/06/24 14:59:59","0","2021/06/20 15:00:00","380000","0","132"
"1","380000","30139","0","0","2021/06/30 11:59:59","0","2021/06/24 15:00:00","380000","0","133"
"2","380000","50140","380000","380000","2021/07/03 18:59:59","0","2021/06/30 12:00:00","0","0","134"
"1","380000","30141","0","0","2021/07/12 11:59:59","0","2021/07/03 19:00:00","380000","0","135"
"1","380000","30142","0","0","2021/07/15 14:59:59","0","2021/07/08 12:00:00","380000","0","136"
"1","380000","30144","0","0","2021/07/24 14:59:59","0","2021/07/15 15:00:00","380000","0","137"
"1","380000","30143","0","0","2021/07/19 14:59:59","0","2021/07/15 15:00:00","380000","0","138"
"1","380000","30145","0","0","2021/07/24 14:59:59","0","2021/07/19 15:00:00","380000","0","139"
"1","380000","30146","0","0","2021/07/31 11:59:59","0","2021/07/24 15:00:00","380000","0","140"
"1","380000","30147","0","0","2021/08/09 11:59:59","0","2021/07/31 12:00:00","380000","0","141"
"1","380000","30148","0","0","2021/08/15 14:59:59","0","2021/08/09 12:00:00","380000","0","142"
"1","380000","40005","0","0","2021/08/23 11:59:59","0","2021/08/15 15:00:00","380000","0","143"
"1","380000","30150","0","0","2021/08/31 11:59:59","0","2021/08/23 12:00:00","380000","0","144"
"2","380000","50151","380000","380000","2021/09/03 18:59:59","0","2021/08/31 12:00:00","0","0","145"
"1","380000","30152","0","0","2021/09/08 11:59:59","0","2021/09/03 19:00:00","380000","0","146"
"1","380000","30153","0","0","2021/09/13 11:59:59","0","2021/09/08 12:00:00","380000","0","147"
"1","380000","30154","0","0","2021/09/18 11:59:59","0","2021/09/13 12:00:00","380000","0","148"
"1","380000","40006","0","0","2021/09/24 11:59:59","0","2021/09/18 12:00:00","380000","0","149"
"1","380000","30157","0","0","2021/09/30 11:59:59","0","2021/09/24 12:00:00","380000","0","150"
"1","380000","30156","0","0","2021/09/30 11:59:59","0","2021/09/24 12:00:00","380000","0","151"
"1","380000","30158","0","0","2021/10/08 11:59:59","0","2021/09/30 12:00:00","380000","0","152"
"1","380000","30159","0","0","2021/10/15 14:59:59","0","2021/10/08 12:00:00","380000","0","153"
"1","380000","30160","0","0","2021/10/22 11:59:59","0","2021/10/15 15:00:00","380000","0","154"
"1","380000","30161","0","0","2021/10/31 11:59:59","0","2021/10/22 12:00:00","380000","0","155"
"2","380000","50162","380000","380000","2021/11/03 18:59:59","0","2021/10/31 12:00:00","0","0","156"
"1","380000","30163","0","0","2021/11/11 11:59:59","0","2021/11/03 19:00:00","380000","0","157"
"1","380000","30164","0","0","2021/11/16 11:59:59","0","2021/11/11 12:00:00","380000","0","158"
"1","380000","30166","0","0","2021/11/24 11:59:59","0","2021/11/16 12:00:00","380000","0","159"
"1","380000","30167","0","0","2021/11/30 11:59:59","0","2021/11/24 12:00:00","380000","0","160"
"1","380000","30168","0","0","2021/12/08 11:59:59","0","2021/11/30 12:00:00","380000","0","161"
"1","380000","30169","0","0","2021/12/15 14:59:59","0","2021/12/08 12:00:00","380000","0","162"
"1","380000","30170","0","0","2021/12/22 11:59:59","0","2021/12/15 15:00:00","380000","0","163"
"1","380000","30171","0","0","2021/12/31 11:59:59","0","2021/12/22 12:00:00","380000","0","164"
"2","380000","50172","380000","380000","2022/01/03 18:59:59","0","2021/12/31 12:00:00","0","0","165"
"1","380000","30173","0","0","2022/01/11 11:59:59","0","2022/01/03 19:00:00","380000","0","166"
"1","380000","30174","0","0","2022/01/15 14:59:59","0","2022/01/11 12:00:00","380000","0","167"
"1","380000","30175","0","0","2022/01/24 11:59:59","0","2022/01/15 15:00:00","380000","0","168"
"1","380000","30176","0","0","2022/01/27 11:59:59","0","2022/01/24 12:00:00","380000","0","169"
"1","380000","30177","0","0","2022/01/31 11:59:59","0","2022/01/27 12:00:00","380000","0","170"
"1","380000","30178","0","0","2022/02/08 11:59:59","0","2022/01/31 12:00:00","380000","0","171"
"1","380000","30179","0","0","2022/02/15 14:59:59","0","2022/02/08 12:00:00","380000","0","172"
"1","380000","40007","0","0","2022/02/24 11:59:59","0","2022/02/15 15:00:00","380000","0","173"
"1","380000","30180","0","0","2022/02/24 11:59:59","0","2022/02/15 15:00:00","380000","0","174"
"1","380000","30182","0","0","2022/02/28 11:59:59","0","2022/02/24 12:00:00","380000","0","175"
"2","380000","50183","380000","380000","2022/03/03 18:59:59","0","2022/02/28 12:00:00","0","0","176"
"1","380000","30184","0","0","2022/03/11 11:59:59","0","2022/03/03 19:00:00","380000","0","177"
"1","380000","30185","0","0","2022/03/11 11:59:59","0","2022/03/08 12:00:00","380000","0","178"
"1","380000","30186","0","0","2022/03/15 14:59:59","0","2022/03/11 12:00:00","380000","0","179"
"1","380000","30187","0","0","2022/03/24 11:59:59","0","2022/03/15 15:00:00","380000","0","180"
"1","380000","30188","0","0","2022/03/28 11:59:59","0","2022/03/24 12:00:00","380000","0","181"
"1","380000","30189","0","0","2022/03/31 11:59:59","0","2022/03/28 12:00:00","380000","0","182"
"2","380000","50190","380000","380000","2022/04/03 18:59:59","0","2022/03/31 12:00:00","0","0","183"
"1","380000","30191","0","0","2022/04/11 11:59:59","0","2022/04/03 19:00:00","380000","0","184"
"1","380000","30192","0","0","2022/04/15 14:59:59","0","2022/04/11 12:00:00","380000","0","185"
"1","380000","30193","0","0","2022/04/22 11:59:59","0","2022/04/15 15:00:00","380000","0","186"
"1","380000","30194","0","0","2022/04/30 11:59:59","0","2022/04/22 12:00:00","380000","0","187"
"2","380000","50195","380000","380000","2022/05/03 18:59:59","0","2022/04/30 12:00:00","0","0","188"
"1","380000","30196","0","0","2022/05/11 11:59:59","0","2022/05/03 19:00:00","380000","0","189"
"1","380000","30197","0","0","2022/05/15 14:59:59","0","2022/05/11 12:00:00","380000","0","190"
"1","380000","30198","0","0","2022/05/24 11:59:59","0","2022/05/15 15:00:00","380000","0","191"
"1","380000","30199","0","0","2022/05/28 11:59:59","0","2022/05/24 12:00:00","380000","0","192"
"2","380000","50200","380000","380000","2022/05/31 11:59:59","0","2022/05/28 12:00:00","0","0","193"
"1","380000","30201","0","0","2022/06/09 11:59:59","0","2022/05/31 12:00:00","380000","0","194"
"1","380000","30202","0","0","2022/06/15 14:59:59","0","2022/06/09 12:00:00","380000","0","195"
"1","380000","30203","0","0","2022/06/24 11:59:59","0","2022/06/15 15:00:00","380000","0","196"
"1","380000","30204","0","0","2022/06/30 11:59:59","0","2022/06/24 12:00:00","380000","0","197"
"1","380000","30205","0","0","2022/07/08 11:59:59","0","2022/06/30 12:00:00","380000","0","198"
"1","380000","30206","0","0","2022/07/11 11:59:59","0","2022/07/08 12:00:00","380000","0","199"
"1","380000","30207","0","0","2022/07/15 14:59:59","0","2022/07/11 12:00:00","380000","0","200"
"1","380000","30208","0","0","2022/07/25 11:59:59","0","2022/07/15 15:00:00","380000","0","201"
"1","380000","30209","0","0","2022/07/28 11:59:59","0","2022/07/25 12:00:00","380000","0","202"
"1","380000","30210","0","0","2022/07/31 11:59:59","0","2022/07/28 12:00:00","380000","0","203"
"1","380000","30211","0","0","2022/08/09 11:59:59","0","2022/07/31 12:00:00","380000","0","204"
"1","380000","30212","0","0","2022/08/12 11:59:59","0","2022/08/09 12:00:00","380000","0","205"
"1","380000","30213","0","0","2022/08/15 14:59:59","0","2022/08/12 12:00:00","380000","0","206"
"1","380000","40008","0","0","2022/08/23 11:59:59","0","2022/08/15 15:00:00","380000","0","207"
"1","380000","30215","0","0","2022/08/26 11:59:59","0","2022/08/23 12:00:00","380000","0","208"
"1","380000","30216","0","0","2022/08/31 11:59:59","0","2022/08/26 12:00:00","380000","0","209"
"2","380000","50217","380000","380000","2022/09/03 18:59:59","0","2022/08/31 12:00:00","0","0","210"
"1","380000","30218","0","0","2022/09/12 11:59:59","0","2022/09/03 19:00:00","380000","0","211"
"1","380000","30219","0","0","2022/09/15 14:59:59","0","2022/09/12 12:00:00","380000","0","212"
"1","380000","30220","0","0","2022/09/22 11:59:59","0","2022/09/15 15:00:00","380000","0","213"
"1","380000","30221","0","0","2022/09/30 11:59:59","0","2022/09/22 12:00:00","380000","0","214"
"1","380000","30222","0","0","2022/10/11 11:59:59","0","2022/09/30 12:00:00","380000","0","215"
"1","380000","30223","0","0","2022/10/15 14:59:59","0","2022/10/11 12:00:00","380000","0","216"
"1","380000","30224","0","0","2022/10/25 11:59:59","0","2022/10/15 15:00:00","380000","0","217"
"1","380000","30225","0","0","2022/10/28 11:59:59","0","2022/10/25 12:00:00","380000","0","218"
"1","380000","30226","0","0","2022/10/31 11:59:59","0","2022/10/28 12:00:00","380000","0","219"
"1","380000","30227","0","0","2022/11/08 11:59:59","0","2022/10/31 12:00:00","380000","0","220"
"1","380000","30228","0","0","2022/11/11 11:59:59","0","2022/11/08 12:00:00","380000","0","221"
"1","380000","30229","0","0","2022/11/15 14:59:59","0","2022/11/11 12:00:00","380000","0","222"
"1","380000","30230","0","0","2022/11/24 11:59:59","0","2022/11/15 15:00:00","380000","0","223"
"2","380000","50231","380000","380000","2022/11/27 11:59:59","0","2022/11/24 12:00:00","0","0","224"
"1","380000","30232","0","0","2022/11/30 11:59:59","0","2022/11/27 12:00:00","380000","0","225"
"1","380000","30233","0","0","2022/12/09 11:59:59","0","2022/11/30 12:00:00","380000","0","226"
"1","380000","30234","0","0","2022/12/16 11:59:59","0","2022/12/09 12:00:00","380000","0","227"
"1","380000","30235","0","0","2022/12/23 11:59:59","0","2022/12/16 12:00:00","380000","0","228"
"1","380000","30236","0","0","2022/12/31 11:59:59","0","2022/12/23 12:00:00","380000","0","229"
"2","380000","50237","380000","380000","2023/01/03 18:59:59","0","2022/12/31 12:00:00","0","0","230"
"1","380000","30238","0","0","2023/01/10 11:59:59","0","2023/01/03 19:00:00","380000","0","231"
"1","380000","30239","0","0","2023/01/15 14:59:59","0","2023/01/10 12:00:00","380000","0","232"
"1","380000","30240","0","0","2023/01/24 11:59:59","0","2023/01/15 15:00:00","380000","0","233"
"1","380000","30241","0","0","2023/01/31 11:59:59","0","2023/01/24 12:00:00","380000","0","234"
"1","380000","30242","0","0","2023/02/09 11:59:59","0","2023/01/31 12:00:00","380000","0","235"
"1","380000","30243","0","0","2023/02/12 11:59:59","0","2023/02/09 12:00:00","380000","0","236"
"1","380000","30244","0","0","2023/02/15 14:59:59","0","2023/02/12 12:00:00","380000","0","237"
"1","380000","40009","0","0","2023/02/24 11:59:59","0","2023/02/15 15:00:00","380000","0","238"
"1","380000","30245","0","0","2023/02/22 14:59:59","0","2023/02/15 15:00:00","380000","0","239"
"1","380000","30247","0","0","2023/02/28 11:59:59","0","2023/02/24 12:00:00","380000","0","240"
"2","380000","50248","380000","380000","2023/03/03 18:59:59","0","2023/02/28 12:00:00","0","0","241"
"1","380000","30249","0","0","2023/03/10 11:59:59","0","2023/03/03 19:00:00","380000","0","242"
"1","380000","30250","0","0","2023/03/17 11:59:59","0","2023/03/10 12:00:00","380000","0","243"
"1","380000","30251","0","0","2023/03/27 11:59:59","0","2023/03/17 12:00:00","380000","0","244"
"1","380000","30252","0","0","2023/03/31 11:59:59","0","2023/03/27 12:00:00","380000","0","245"
"1","380000","30253","0","0","2023/04/07 11:59:59","0","2023/03/31 12:00:00","380000","0","246"
"1","380000","30254","0","0","2023/04/10 11:59:59","0","2023/04/07 12:00:00","380000","0","247"
"1","380000","30255","0","0","2023/04/17 11:59:59","0","2023/04/10 12:00:00","380000","0","248"
"1","380000","30256","0","0","2023/04/25 11:59:59","0","2023/04/17 12:00:00","380000","0","249"
"1","380000","30257","0","0","2023/04/30 11:59:59","0","2023/04/25 12:00:00","380000","0","250"
"1","380000","30258","0","0","2023/05/10 11:59:59","0","2023/04/30 12:00:00","380000","0","251"
"1","380000","30259","0","0","2023/05/15 14:59:59","0","2023/05/10 12:00:00","380000","0","252"
"1","380000","30260","0","0","2023/05/24 11:59:59","0","2023/05/15 15:00:00","380000","0","253"
"2","380000","50261","380000","380000","2023/05/27 11:59:59","0","2023/05/24 12:00:00","0","0","254"
"1","380000","30262","0","0","2023/05/31 11:59:59","0","2023/05/27 12:00:00","380000","0","255"
"1","380000","30263","0","0","2023/06/09 11:59:59","0","2023/05/31 12:00:00","380000","0","256"
"1","380000","30264","0","0","2023/06/15 14:59:59","0","2023/06/09 12:00:00","380000","0","257"
"1","380000","30265","0","0","2023/06/23 11:59:59","0","2023/06/15 15:00:00","380000","0","258"
"1","380000","30266","0","0","2023/06/30 11:59:59","0","2023/06/23 12:00:00","380000","0","259"
"2","380000","50267","380000","380000","2023/07/03 18:59:59","0","2023/06/30 12:00:00","0","0","260"
"1","380000","30268","0","0","2023/07/12 11:59:59","0","2023/07/03 19:00:00","380000","0","261"
"1","380000","30269","0","0","2023/07/15 14:59:59","0","2023/07/12 12:00:00","380000","0","262"
"1","380000","30270","0","0","2023/07/25 11:59:59","0","2023/07/15 15:00:00","380000","0","263"
"1","380000","30271","0","0","2023/07/31 11:59:59","0","2023/07/25 12:00:00","380000","0","264"
"1","380000","30272","0","0","2023/08/09 11:59:59","0","2023/07/31 12:00:00","380000","0","265"
"1","380000","30273","0","0","2023/08/12 11:59:59","0","2023/08/09 12:00:00","380000","0","266"
