56170b9b4e10ff751c6d315f872aed309cf21850f47d7431937ad5433d3ec3ac,291950dbc1faf5ed040f52a8a4a37e862873af72af82efd143402b53001b4938,55f79f1562b57ba0fa6228f202033a67ccddd8974534b4b40941fe0c481627fc,5085078d48be8d8f22aab22d5ab9b4bedd6aa859ba40b8d416807ca6731117fa,20d8581324841d1eafd8fbdbd12dfd92e96e38d7896ff63223aed13634fbc010,fb03182bcf6ba6c8050b9b3f25555a5a2eb84ca884e5d0fe3aa8066797021429,147ca0d4a32f49da38b9b7c4fdc57deff68b26b7ac78523584dbc1c37c87626d,9ae0d69ee5256e63d1b87bde89cac953ed03b54cd8a4e06a2627c03e33e4a4db,5cee381e1fbcdc6e43238e698f1f85cd709740d5d06a610e87c87d959ec63b21,f3bacd994b0aee155bf9bb443b7efab2bd076bebef2a59274e937522ee9b94e5,3e35d19f34af9ff55c1f1dfe9ce9435b1c252975f4b2f13900895c83171e1456,aee3d5169475ddd1eee8efb7eb0976a09510c5fb69aa3eccab4223b0f0131233,678e9d97a514cbe7a2434f8dfe56fb11f91c0971c8f8ffee39df3ef9aa6eda08,5012ad466fab357cebc153c303f4c0d6765531b77edea9753557e2266ec1e373,40f47484d0d9dd3a1b471e19bc0e48838192370f6e4962249beb19d51c57a836,41ea98c5f14f62d00b54e98256d7a29c041ac4020d1e9c83248f9b5abab97488
"924112101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924112102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924112103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924112104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924112201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924112202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924112203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924112204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924112301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924112302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924112303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924112304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924122001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924122002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924122003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924122101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924122102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924122103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924122104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924122201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924122202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924122203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924122204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924122301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924122302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924122303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924122304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924142001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924142002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924142003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924142101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924142102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924142103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924142104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924142201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924142202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924142203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924142204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924142301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924142302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924142303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924142304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924152001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924152002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924152003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924152101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924152102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924152103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924152104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924152201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924152202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924152203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924152204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924152301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924152302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924152303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924152304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924162001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924162002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924162003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924162101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924162102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924162103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924162104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924162201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924162202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924162203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924162204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924162301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924162302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924162303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924162304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924172001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924172002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924172003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924172101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924172102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924172103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924172104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924172201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924172202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924172203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924172204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924172301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924172302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924172303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924172304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924182001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924182002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924182003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924182101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924182102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924182103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924182104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924182201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924182202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924182203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924182204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924182301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924182302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924182303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924182304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924192001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924192002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924192003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924192101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924192102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924192103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924192104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924192201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924192202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924192203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924192204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924192301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924192302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924192303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924192304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924202001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924202002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924202003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924202101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924202102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924202103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924202104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924202201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924202202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924202203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924202204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924202301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924202302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924202303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924202304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924212001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924212002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924212003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924212101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924212102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924212103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924212104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924212201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924212202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924212203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924212204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924212301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924212302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924212303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924212304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924222001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924222002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924222003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924222101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924222102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924222103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924222104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924222201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924222202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924222203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924222204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924222301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924222302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924222303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924222304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924232001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924232002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924232003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924232101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924232102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924232103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924232104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924232201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924232202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924232203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924232204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924232301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924232302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924232303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924232304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924242001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924242002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924242003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924242101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924242102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924242103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924242104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924242201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924242202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924242203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924242204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924242301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924242302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924242303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924242304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924252001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924252002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924252003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924252101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924252102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924252103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924252104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924252201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924252202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924252203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924252204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924252301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924252302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924252303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924252304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924262001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924262002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924262003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924262101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924262102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924262103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924262104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924262201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924262202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924262203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924262204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924262301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924262302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924262303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924262304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924272001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924272002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924272003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924272101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924272102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924272103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924272104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924272201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924272202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924272203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924272204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924272301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924272302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924272303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924272304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924282001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924282002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924282003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924282101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924282102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924282103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924282104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924282201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924282202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924282203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924282204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924282301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924282302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924282303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924282304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924292001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924292002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924292003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924292101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924292102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924292103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924292104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924292201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924292202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924292203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924292204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"924292301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924292302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924292303","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"924292304","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"925012001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"925012002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"925012003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"925012101","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"925012102","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"925012103","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"925012104","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"925012201","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"925012202","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"925012203","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"925012204","8","0","0","0","0","0","0","100","0","0","0","0","91002","0","0"
"925012301","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
"925012302","2","0","0","0","0","0","0","15","0","0","0","0","25102","0","0"
