d50f4680892397fc3c982d54de259aeb264dfcfea2286642e2146fbaaa2d9b0e,9683a08b6f99b34b0a075a02de9664ceb5c685124996e80b62f21746e804b510,a77ba77e6f85d7af490ffe03cd06a9745fa026e991a4eccb012bab1a7da65549,fc14b5bf7fecc0f61773edf24512b774fb8a20975d709a771fc100a35b800eb4,1073cca90d519684a7a555f7428544418fe55f206f4b8cda7ccc6a1c4a67820e,e3564a0cc4063074555e0a4fd9c35d0b161917e77c4e4c43c7c5b855a742a965,e3cf4e38b98c2099023dd744fdbf7c238e8cf2867a91778dad16f13c93734b5a,6c3bd3a8f26f94509481b1b82fd79e3d7ae80c04e9d88bd08a4eef9ba0063050,34825452279e59deb9239bbe41a8b30603356e45d3f71c92bd22f8dc59b7dc23,70b393a29622fd44ecb02d6c41677f653da1c2b942f0ef245593d91fd53ccbfc,b447a2dd585bde2689615004beb8563ca62bb50adac1d95ab15246a5626f27b7,c5a587517ed379395e0917d80a9dd90b2b557cae6c58c9980391c837e1ced2d5,9250ce0e55a95e649364fba40d532ae73809427075445115c6f9d2336a5177af,ef9b5c277ecc1e9af485f4f717be457a23952b8a32c6739b92e1b3cd555106b2,494fe99453d381c23ce7f89da3b118cea89bde40c103f8b67ae91854631caa9e,893c8db00dbd7585ffde485528981fdba61fbc86fa05ac565a2bc2ce0d60e718,e46e3c18270d7c92aa92bfd39981cdd487aded22861399e7ffa01eabe3ebc5e1,8556ffbad268035bf4223b2baac0232dd677b586d5f02e41c9627b0523140255,7af007a9270a8fe0fd1eea8a05fb7c8c7b6d043c773d1b28a4510f9bc46478cc,eeca58e84c4357cf3f9843c4ff5367c2102dfa5c38c9bb733fb0cc969573ed5f,28e42c99a420a16b15e37cb8b0a922966bd1e8cec73acc3541ae81b08f7afd67,a2dd5694fab1f5be82f888e5e4bf005721bb69f56fb2296422b5a78b48001f65,a540df35a47de2ed7644d359d07c159943f48b687ffa4ccaee08db6d55d91917,66149436c462d70873ff78de1a424201acbabfc54d5ce105c4d1911592fc14a3,2c858eda0bdd9870580e9ca13ae0a8fac2d3aae5f29b4f2976f73ab86316a4ac,6ef5cc2dab192c677d75889d9eb6d8427d64e8d91f2ab3dda2727e1effe74006,724d803361e1e51fc9d3846f20027adf82c81211cb972133d8ad5067857aeb03,31967f9134016546ebe1ff4b4c9d5b1216d9050e9b1c7989b5218ae811b32cd2,208cc89c2707a8b239e07411268ac8fa35b554e978b981611ea501af2332319e,4661fedabe4c44616775e5e93961888fc96218bc86e324531f0ffe3394e8d9da,7278c166aabae5a224e78fbd562d29d15b0f26c180158830b784bc5b37a59c7b,41ee4f27fd2ecf9185340e187096520c2b9c6429eb8113991387cea4df3d8fe0,7c6a237e21d562c6bf77c59a6d8ffbadc4c028d4a3d761a06d4ba3b261eaf894,893fc8df27bdf1360797aa8f3bff1d9475c2ef1987db66d1b267cd5ae038b56e,cb59da21ec802ab5c173e4f72726ba0032d7c3cc546446756e6efb7e8aa63d46,8a917a6579ef107cd4cb0738fca9503cb96c2b41d2b687f84642b9cc83a070a3,e41ab7700b054222d2eae5f8b5c57b4c43adfacdab1e74165b302ceee078ffb9,29ee2c4014dd4d48ab962921c7049d08c307d77a1f5539fb0c1832e0436cace3,43714ede0c434245b73666b74fae6839822a5c57205bacd50c59c72ccdcf0d09,090fe2551bbe152bd25b7ee2704a218f1702304796f94aef76a3cfbfb227ff0a,9c22d889ac449d1e476b2d45fc235eb841049983cc6d6924684db5f2e9c64083,6b5c27ab738a12f45e2bb71bd4269e26cf25426306d81b1d8cff7624601e9853,3f1df5456ceda5a72ec83fa6716c01f529a9ba323d0748dfb888d35f5f726602,814544b5b4713c36bbc2851f2af2f9aa172708b8e987c19ef5bcf1252ff699aa
"0","0","0","0","0","1037","0","924020103","100","72","100","100","0","0","0","1470","0","3985","0","5","0","0","100","100","100","0","0","ツムギ（ハロウィン）のシャドウ","4","1006","200000001","1","0","0","0","27","0","0","100","1390288","48","613901","33","59"
"0","0","0","0","0","0","0","924020104","1000","0","100","1000","0","0","0","474","0","5863","0","0","0","0","1000","1000","1000","0","0","ラットン","0","711","200000001","0","0","0","0","0","0","0","1000","1576412","44","253700","1","0"
"0","0","0","0","0","2744","0","924020105","100","17","100","100","0","0","0","266","0","8112","0","5","0","0","100","100","100","0","0","リノ（クリスマス）のシャドウ","0","296","200000001","1","0","0","0","36","0","0","100","1140842","66","619301","33","35"
"0","0","0","0","0","0","0","924020201","2000","0","200","2000","0","0","0","329","0","4876","0","0","0","0","2000","2000","2000","0","0","ブルーゴーレム","0","1974","200000001","0","0","0","0","0","0","0","2000","16200076","41","250800","1","0"
"0","0","0","0","0","0","0","924020202","2000","0","200","2000","0","0","0","658","0","5079","0","0","0","0","2000","2000","2000","0","0","ワイルドホーン","0","987","200000001","0","0","0","0","0","0","0","2000","15339984","41","251600","1","0"
"0","0","0","0","0","0","0","924020203","2000","0","200","2000","0","0","0","658","0","5481","0","0","0","0","2000","2000","2000","0","0","ネジレアカシア","0","987","200000001","0","0","0","0","0","0","0","2000","15298711","41","251900","1","0"
"0","0","0","0","0","1838","0","924020204","200","7","200","200","0","0","0","550","0","23195","0","6","0","0","200","200","200","0","0","レイのシャドウ","0","454","200000001","1","0","0","0","54","0","0","200","11180135","48","600301","34","40"
"0","0","0","0","0","2213","0","924020205","200","28","200","200","0","0","0","569","0","23475","0","6","0","0","200","200","200","0","0","ミミのシャドウ","0","520","200000001","1","0","0","0","47","0","0","200","10962135","72","602001","34","50"
"0","0","0","0","0","0","0","924020301","382","12","382","382","0","0","0","2674","0","0","0","5","0","0","382","382","382","136","0","クウカ（ノワール）のシャドウ","20","2117","200000001","1","0","0","14932","25","0","0","382","15523416","44","619101","33","86"
"0","0","0","0","0","2690","0","924020302","382","10","382","382","0","0","0","628","0","29338","0","6","0","0","382","382","382","0","0","トモのシャドウ","0","544","200000001","1","0","0","0","45","0","0","382","14243258","81","603701","33","36"
"0","0","0","0","0","0","0","924020303","3820","0","382","3820","0","0","0","933","0","13787","0","0","0","0","3820","3820","3820","0","0","ポイドン","0","1400","200000001","0","0","0","0","0","0","0","3820","17714779","44","252200","1","0"
"0","0","0","0","0","205","0","924020304","382","43","382","382","0","0","0","2149","0","16183","0","6","0","0","382","382","382","0","0","リンのシャドウ","4","2889","200000001","1","0","0","0","38","0","0","382","15312298","44","602601","33","2790"
"0","0","0","0","0","0","0","924020305","3820","0","382","3820","0","0","0","467","0","17540","0","0","0","0","3820","3820","3820","0","0","プチグリフォン","0","700","200000001","0","0","0","0","0","0","0","3820","18206591","44","256400","1","0"
"0","0","0","0","0","0","0","924030101","1000","0","100","1000","0","0","0","544","0","685","0","0","0","0","1000","1000","1000","0","0","ハイオーク","0","1359","200000001","0","0","0","0","0","0","0","1000","2075714","42","252900","1","0"
"0","0","0","0","0","0","0","924030102","1000","0","100","1000","0","0","0","725","0","710","0","0","0","0","1000","1000","1000","0","0","ワイルドホーン","0","1087","200000001","0","0","0","0","0","0","0","1000","1921532","42","251600","1","0"
"0","0","0","0","0","0","0","924030103","1000","0","100","1000","0","0","0","725","0","809","0","0","0","0","1000","1000","1000","0","0","リーフボア","0","1087","200000001","0","0","0","0","0","0","0","1000","1907497","42","253100","1","0"
"0","0","0","0","0","0","0","924030104","100","12","100","100","0","0","0","1315","0","0","0","5","0","0","100","100","100","120","0","クウカ（オーエド）のシャドウ","20","1819","200000001","1","0","0","3707","19","0","0","100","984143","42","609501","32","207"
"0","0","0","0","0","1893","0","924030105","100","5","100","100","0","0","0","327","0","8341","0","5","0","0","100","100","100","0","0","アオイ（編入生）のシャドウ","0","421","200000001","1","0","0","0","33","0","0","100","435817","65","610701","32","30"
"0","0","0","0","0","0","0","924030201","2000","0","200","2000","0","0","0","1212","0","10873","0","0","0","0","2000","2000","2000","0","0","トドドン","0","1818","200000001","0","0","0","0","0","0","0","2000","23528358","42","250400","1","0"
"0","0","0","0","0","0","0","924030202","2000","0","200","2000","0","0","0","970","0","11387","0","0","0","0","2000","2000","2000","0","0","トレント","0","1454","200000001","0","0","0","0","0","0","0","2000","24667394","42","252000","1","0"
"0","0","0","0","0","0","0","924030203","2000","0","200","2000","0","0","0","1454","0","12021","0","0","0","0","2000","2000","2000","0","0","動く戦士像","0","1454","200000001","0","0","0","0","0","0","0","2000","23400621","42","250900","1","0"
"0","0","0","0","0","281","0","924030204","200","113","200","200","0","0","0","2590","0","25995","0","6","0","0","200","200","200","0","0","ミヤコのシャドウ","4","1597","200000001","1","0","0","0","18","0","0","200","20901298","42","600701","32","44"
"0","0","0","0","0","1717","0","924030205","200","3","200","200","0","0","0","719","0","52985","0","6","0","0","200","200","200","0","0","ミツキのシャドウ","2","696","200000001","1","0","0","0","35","0","0","200","18509966","42","605101","32","30"
"0","0","0","0","0","0","0","924030301","3880","0","388","3880","0","0","0","1212","0","9199","0","0","0","0","3880","3880","3880","0","0","ゴーレム","0","455","200000001","0","0","0","0","0","0","0","3880","23212921","42","250700","1","0"
"0","0","0","0","0","0","0","924030302","3880","0","388","3880","0","0","0","758","0","10750","0","0","0","0","3880","3880","3880","0","0","ゴブリンガード","0","682","200000001","0","0","0","0","0","0","0","3880","22682983","42","251200","1","0"
"0","0","0","0","0","1287","0","924030303","388","13","388","388","0","0","0","556","0","36638","0","5","0","0","388","388","388","0","0","ミフユ（作業服）のシャドウ","0","458","200000001","1","0","0","0","29","0","0","388","15965801","42","616901","32","35"
"0","0","0","0","0","190","0","924030304","388","43","388","388","0","0","0","1080","0","22348","0","6","0","0","388","388","388","0","0","リンのシャドウ","4","1426","200000001","1","0","0","0","28","0","0","388","18519180","42","602601","32","2600"
"0","0","0","0","0","0","0","924030305","388","6","388","388","0","0","0","954","0","0","0","6","0","0","388","388","388","198","0","ユイのシャドウ","18","1090","200000001","1","0","0","29780","22","0","0","388","17096065","42","600201","32","2690"
"0","0","0","0","0","0","0","924040101","1000","0","100","1000","0","0","0","778","0","1997","0","0","0","0","1000","1000","1000","0","0","ゴブリンガード","0","700","200000001","0","0","0","0","0","0","0","1000","1582476","44","251200","1","0"
"0","0","0","0","0","0","0","924040102","1000","0","100","1000","0","0","0","311","0","0","0","0","0","0","1000","1000","1000","0","0","ワッパダヌキ","0","467","200000001","0","0","0","1050","0","0","0","1000","1744050","44","250600","1","0"
"0","0","0","0","0","535","0","924040103","100","26","100","100","0","0","0","1398","0","7349","0","6","0","0","100","100","100","0","0","ジュンのシャドウ","5","1438","200000001","1","0","0","0","40","0","0","100","1381974","44","604701","33","69"
"0","0","0","0","0","0","0","924040104","100","12","100","100","0","0","0","1337","0","0","0","5","0","0","100","100","100","136","0","クウカ（ノワール）のシャドウ","20","1059","200000001","1","0","0","8710","25","0","0","100","1299865","44","619101","33","86"
"0","0","0","0","0","0","0","924040105","1000","0","100","1000","0","0","0","389","0","0","0","0","0","0","1000","1000","1000","0","0","アイスチック","0","584","200000001","0","0","0","6287","0","0","0","1000","1457869","44","255100","1","0"
"0","0","0","0","0","0","0","924040201","2000","0","200","2000","0","0","0","2177","0","4827","0","0","0","0","2000","2000","2000","0","0","ハーミットナイト","0","1400","200000001","0","0","0","0","0","0","0","2000","5577264","44","254100","1","0"
"0","0","0","0","0","2753","0","924040202","200","48","200","200","0","0","0","621","0","28242","0","5","0","0","200","200","200","0","0","クロエのシャドウ","0","460","200000001","1","0","0","0","28","0","0","200","4089517","64","610801","33","30"
"0","0","0","0","0","0","0","924040203","2000","0","200","2000","0","0","0","933","0","15443","0","0","0","0","2000","2000","2000","0","0","サラマンダー","0","1400","200000001","0","0","0","0","0","0","0","2000","5363668","44","252500","1","0"
"0","0","0","0","0","1755","0","924040204","200","14","200","200","0","0","0","817","0","27436","0","5","0","0","200","200","200","0","0","モニカ（マジカル）のシャドウ","1","784","200000001","1","0","0","0","33","0","0","200","4161382","44","614201","33","870"
"0","0","0","0","0","0","0","924040205","2000","0","200","2000","0","0","0","778","0","8448","0","0","0","0","2000","2000","2000","0","0","キラービー","0","1167","200000001","0","0","0","0","0","0","0","2000","5282874","44","255500","1","0"
"0","0","0","0","0","0","0","924040301","3790","0","379","3790","0","0","0","1944","0","8230","0","0","0","0","3790","3790","3790","0","0","動く剣士像","0","2799","200000001","0","0","0","0","0","0","0","3790","10870707","44","251000","1","0"
"0","0","0","0","0","0","0","924040302","379","0","379","379","0","0","0","597","0","0","0","5","0","0","379","379","379","1024","0","ナナカ（サマー）のシャドウ","29","881","200000001","1","0","0","41928","30","0","0","379","7991348","44","613301","33","146"
"0","0","0","0","0","0","0","924040303","379","3","379","379","0","0","0","1476","0","0","0","6","0","0","379","379","379","530","0","ユイ（ニューイヤー）のシャドウ","19","1755","200000001","1","0","0","36972","40","0","0","379","8463504","44","608802","33","1580"
"0","0","0","0","0","0","0","924040304","379","0","379","379","0","0","0","504","0","0","0","6","0","0","379","379","379","2524","0","キョウカのシャドウ","17","602","200000001","1","0","0","45602","39","0","0","379","8074486","44","603602","33","60"
"0","0","0","0","0","0","0","924040305","3790","0","379","3790","0","0","0","311","0","0","0","0","0","0","3790","3790","3790","0","0","コドモオオトカゲ","0","467","200000001","0","0","0","35746","0","0","0","3790","10673465","44","258200","1","0"
"0","0","0","0","0","0","0","924050101","1000","0","100","1000","0","0","0","760","0","0","0","0","0","0","1000","1000","1000","0","0","ゲートキーパー","0","1140","200000001","0","0","0","5373","0","0","0","1000","2195123","42","251500","1","0"
"0","0","0","0","0","0","0","924050102","1000","0","100","1000","0","0","0","608","0","2381","0","0","0","0","1000","1000","1000","0","0","動く剣士","0","1368","200000001","0","0","0","0","0","0","0","1000","2412647","42","251000","1","0"
"0","0","0","0","0","0","0","924050103","100","6","100","100","0","0","0","908","0","0","0","5","0","0","100","100","100","198","0","ヨリ（エンジェル）のシャドウ","18","1342","200000001","1","0","0","6405","23","0","0","100","1896746","42","613801","32","1580"
"0","0","0","0","0","0","0","924050104","1000","0","100","1000","0","0","0","228","0","0","0","0","0","0","1000","1000","1000","0","0","ウイングロップ","0","342","200000001","0","0","0","9367","0","0","0","1000","2373859","42","256000","1","0"
"0","0","0","0","0","0","0","924050105","100","0","100","100","0","0","0","254","0","0","0","6","0","0","100","100","100","2393","0","キャル（サマー）のシャドウ","18","298","200000001","1","0","0","11834","34","0","0","100","1764985","42","607801","32","45"
"0","0","0","0","0","0","0","924050201","2000","0","200","2000","0","0","0","851","0","10131","0","0","0","0","2000","2000","2000","0","0","ネジレアカシア","0","1277","200000001","0","0","0","0","0","0","0","2000","14956327","42","251900","1","0"
"0","0","0","0","0","0","0","924050202","2000","0","200","2000","0","0","0","638","0","10588","0","0","0","0","2000","2000","2000","0","0","ジャングルガード","0","1596","200000001","0","0","0","0","0","0","0","2000","15250939","42","251300","1","0"
"0","0","0","0","0","0","0","924050203","2000","0","200","2000","0","0","0","426","0","0","0","0","0","0","2000","2000","2000","0","0","ワッパダヌキ","0","638","200000001","0","0","0","5274","0","0","0","2000","16903254","42","250600","1","0"
"0","0","0","0","0","876","0","924050204","200","22","200","200","0","0","0","1516","0","21192","0","6","0","0","200","200","200","60","0","クウカのシャドウ","6","2179","200000001","1","0","0","0","23","0","0","200","12861731","42","604503","32","256"
"0","0","0","0","0","858","0","924050205","200","32","200","200","0","0","0","1243","0","39156","0","6","0","0","200","200","200","0","0","ミフユのシャドウ","3","1093","200000001","1","0","0","0","28","0","0","200","11084446","42","604801","32","62"
"0","0","0","0","0","0","0","924050301","3700","0","370","3700","0","0","0","1510","0","9248","0","0","0","0","3700","3700","3700","0","0","タートルタイラント","0","2265","200000001","0","0","0","0","0","0","0","3700","16082234","42","251100","1","0"
"0","0","0","0","0","0","0","924050302","3700","0","370","3700","0","0","0","906","0","9874","0","0","0","0","3700","3700","3700","0","0","ハイオーク","0","2265","200000001","0","0","0","0","0","0","0","3700","17611260","42","252900","1","0"
"0","0","0","0","0","565","0","924050303","370","29","370","370","0","0","0","2907","0","21443","0","6","0","0","370","370","370","0","0","ノゾミのシャドウ","4","2242","200000001","1","0","0","0","25","0","0","370","13515272","45","602901","32","49"
"0","0","0","0","0","0","0","924050304","370","3","370","370","0","0","0","1338","0","0","0","6","0","0","370","370","370","598","0","アカリのシャドウ","21","1613","200000001","1","0","0","38792","29","0","0","370","11466214","42","600601","32","153"
"0","0","0","0","0","0","0","924050305","370","0","370","370","0","0","0","538","0","0","0","5","0","0","370","370","370","1430","0","カスミ（サマー）のシャドウ","30","757","200000001","1","0","0","40648","18","0","0","370","9102962","42","615701","32","146"
"0","0","0","0","0","0","0","924070101","3100","0","310","3100","0","0","0","1109","0","3775","0","0","0","0","3100","3100","3100","0","0","ゴーレム","0","891","200000001","0","0","0","0","0","0","0","3100","2863593","44","250700","1","0"
"0","0","0","0","0","0","0","924070102","3100","0","310","3100","0","0","0","1319","0","4364","0","0","0","0","3100","3100","3100","0","0","ゴブリンガード","0","801","200000001","0","0","0","0","0","0","0","3100","2663955","44","251200","1","0"
"0","0","0","0","0","535","0","924070103","310","26","310","310","0","0","0","876","0","10499","0","6","0","0","310","310","310","0","0","ジュンのシャドウ","5","946","200000001","1","0","0","0","40","0","0","310","4144500","44","604701","32","69"
"0","0","0","0","0","1645","0","924070104","310","7","310","310","0","0","0","876","0","21556","0","6","0","0","310","310","310","0","0","レイのシャドウ","0","946","200000001","1","0","0","0","46","0","0","310","3453750","48","600301","32","40"
"0","0","0","0","0","0","0","924070105","3100","0","310","3100","0","0","0","792","0","16227","0","0","0","0","3100","3100","3100","0","0","ケイブエイプ","0","645","200000001","0","0","0","0","0","0","0","3100","2703750","44","256800","1","0"
"0","0","0","0","5000","0","0","924070106","100","0","500","100","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","0","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924070201","3100","0","310","3100","0","0","0","995","0","10609","0","0","0","0","3100","3100","3100","0","0","動く剣士像","0","2239","200000001","0","0","0","0","0","0","0","3100","5736000","44","251000","1","0"
"0","0","0","0","0","0","0","924070202","3100","0","310","3100","0","0","0","1244","0","29183","0","0","0","0","3100","3100","3100","0","0","マインリザード","0","1120","200000001","0","0","0","0","0","0","0","3100","4624000","44","250200","1","0"
"0","0","0","0","0","1847","0","924070203","310","4","310","310","0","0","0","378","0","53569","0","5","0","0","310","310","310","0","0","リリ（フォールン）のシャドウ","0","338","200000001","1","0","0","0","34","0","0","310","7368000","44","625801","32","30"
"0","0","0","0","0","1755","0","924070204","310","14","310","310","0","0","0","654","0","48013","0","5","0","0","310","310","310","0","0","モニカ（マジカル）のシャドウ","1","627","200000001","1","0","0","0","33","0","0","310","6999600","44","614201","32","870"
"0","0","0","0","0","0","0","924070205","3100","0","310","3100","0","0","0","249","0","14666","0","0","0","0","3100","3100","3100","0","0","ビッグル","0","374","200000001","0","0","0","0","0","0","0","3100","4320950","44","258700","1","0"
"0","0","0","0","5000","0","0","924070206","100","0","500","100","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","0","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924070301","3100","0","310","3100","0","0","0","933","0","13040","0","0","0","0","3100","3100","3100","0","0","ハイオーク","0","2333","200000001","0","0","0","0","0","0","0","3100","13001402","44","252900","1","0"
"0","0","0","0","0","0","0","924070302","3100","0","310","3100","0","0","0","1244","0","14398","0","0","0","0","3100","3100","3100","0","0","スタンプ","0","1866","200000001","0","0","0","0","0","0","0","3100","12735143","44","251800","1","0"
"0","0","0","0","0","2753","0","924070303","310","48","310","310","0","0","0","621","0","70605","0","5","0","0","310","310","310","0","0","クロエのシャドウ","0","460","200000001","1","0","0","0","28","0","0","310","9135162","64","610801","32","30"
"0","0","0","0","0","1308","0","924070304","310","13","310","310","0","0","0","1239","0","67552","0","5","0","0","310","310","310","0","0","ミフユ（作業服）のシャドウ","0","903","200000001","1","0","0","0","39","0","0","310","9375125","44","616901","32","35"
"0","0","0","0","0","2066","0","924070305","310","5","310","310","0","0","0","507","0","73432","0","5","0","0","310","310","310","0","0","リノ（ワンダー）のシャドウ","0","727","200000001","1","0","0","0","44","0","0","310","8585793","65","612901","32","30"
