56540cf1f4da61c4ce3620095c21e7117445ccfb04a4104857d02dbfa1ba2397,56f1669a412d6ffcb68f7ec80e842335d589b2e4becf1bc7a8ef83eacae67b9a,da526d66af776adcb3df078badff7734a6d665704f78851feb04c390a427b51e,da601902dac44dc9191e5fac965af301d1a2bbf4c1aea7a245fa80bdd07893ff,f5c5698413c0488ec3e5984141159889f1e49a209cd58d3413c9a45afd46bc56,942d1fb8eade61c540a7d718fbf0c689e4f6994874f19eb4efbeb47f4f3c4cdc,f9a15633d696c369cfe080bb5bc7d34b01885f495cbb86b52c756c772047f394,6d82e36f90d916fdc439d3512346750e9437b65981fe01a7f95d8937fbf53a0c,c9e44b0d2147f217aa71d9916c68fbf17fa428452e5ebf83428223b6dc678d22,0d666f33368817f667f20554168d8590b1c08aa3a34da5fe72ca9d8c32be2282,026783f2fca8327a6ff228adaec075c48d6fff34bc75599ed14b33ac874cb3df,fd000595f4cc77b1e02aa371df919aa78f967115c97b1503a0232b603e1d5439
"101301","これからも最強のバディタッグで\n大活躍だー！\n頼りにしてるよ、相棒！","","0","0","ナナカ","10","1","2","0","80001","63"
"105101","1年たつのって、あっという間ね\nまだまだ君の知らない部分が\nたくさんあるし…","","0","0","ミツキ","11","0","1","0","80001","64"
"105101","これからも、いろんなところを\n調べさせてね？","","0","0","ミツキ","11","0","2","0","80001","65"
"105601","お前さんと出会ってもう1年か\n助太刀するつもりが","","0","0","ルカ","11","1","1","0","80001","66"
"105601","逆に助けられたりもしたね\nこれからもよろしく頼むよ！","","0","0","ルカ","11","1","2","0","80001","67"
"102701","早いものですわね、あなた様と\nお会いして、もう1年…","","0","0","エリコ","11","2","1","0","80001","68"
"102701","あなた様といると、時があっと\nいう間に過ぎてしまいます\n時間を止める研究をしなくては\nいけませんね…","","0","0","エリコ","11","2","2","0","80001","69"
"102301","お兄ちゃんと会ってから、もう、\n1年なんだね。私、少しは\nお姉ちゃんっぽくなったかな？","","0","0","アヤネ","12","0","1","0","80001","70"
"102301","あ、ぷうきちもお兄ちゃんっぽく\nなったよね？","","0","0","アヤネ","12","0","2","0","80001","71"
"104201","あなたと出会って、\nもう1年がたったんですね…\nこれからもそばにいて、","","0","0","チカ","12","1","1","0","80001","72"
"104201","私のことを見守ってください\nできることなら、ずっと…","","0","0","チカ","12","1","2","0","80001","73"
"102101","お兄ちゃんと出会って1年かぁ\n私、相変わらずダメダメで…","","0","0","クルミ","12","2","1","0","80001","74"
"102101","で、でもこれからもずっと…\n一緒にいたいなぁ…","","0","0","クルミ","12","2","2","0","80001","75"
"104901","再会してちょうど1年だね\nお祝いにごちそう作ってきたよ～♪\n特製ケーキと、お寿司と、","","0","0","シズル","13","0","1","0","80001","76"
"104901","ハンバーグと、カレーと、\nシチューと、あ、隠しきれない隠し\n味は、お姉ちゃんの愛情だよ！","","0","0","シズル","13","0","2","0","80001","77"
"101101","お兄ちゃんと再会して、もう1年\nなんですね。\n会えなかった時を思うと、","","0","0","リノ","13","1","1","0","80001","78"
"101101","信じられないくらい幸せな1年\nでした！もう絶対、私から離れ\nないでくださいね♪","","0","0","リノ","13","1","2","0","80001","79"
"100201","騎士クンと出会ってから今まで、\nいろんなことがあったよね\n楽しいこと、ドキドキしたこと…","","0","0","ユイ","14","0","1","0","80001","80"
"100201","そんな日々をこれからも、\nず、ずっと一緒に…\n過ごしていきたいな…！","","0","0","ユイ","14","0","2","0","80001","81"
"100101","騎士くんと出会って、まだ1年しか\nたってないんだ！？","","0","0","ヒヨリ","14","1","1","0","80001","82"
"100101","なんかもうずっと一緒にいる気が\nするなぁ…えへへ。これからの\n1年もまたよろしくねっ！\n騎士くん！","","0","0","ヒヨリ","14","1","2","0","80001","83"
"100301","初めてキミに出会って1年…\n随分見違えたね私もキミも、\n更に強くなっていく…","","0","0","レイ","14","2","1","0","80001","84"
"100301","キミに背中を預けられる日が、\n早くきますように","","0","0","レイ","14","2","2","0","80001","85"
"105801","1年もわたしのことを、忘れない\nでいてくれて、ありがとうござい\nます！","","0","0","ペコリーヌ","15","0","1","0","80001","86"
"105801","これからもずっと、覚えていて\nくださいね！","","0","0","ペコリーヌ","15","0","2","0","80001","87"
"105901","こうして1年も、主さまのおそばに\n置いていただけて、とても光栄\nです。どうかこれからも、","","0","0","コッコロ","15","1","1","0","80001","88"
"105901","末永く主さまをお世話させて\nください。わたくしは、ずっと\n主さまのガイド役でいたいのです","","0","0","コッコロ","15","1","2","0","80001","89"
"106001","1年か、まっさかこんなに長い\n付き合いになるなんてね～\nでも…わりと楽しい1年だったかも","","0","0","キャル","15","2","1","0","80001","90"
"106001","だから、もうしばらくあんたに\n付き合ってやるわよ喜びなさい！","","0","0","キャル","15","2","2","0","80001","91"
"112101","新しい年のはじめに、\nおみくじはいかがでしょうか？\nよい運勢であるほど、\n沢山プレゼントが貰えますよ♪","","0","1","スズメ","0","1","1","0","60001","92"
"0","今日の運勢は姫吉！　あらゆる運気が最大を示しています！　　　今なら「伝説の吸血鬼」をも従え、世界征服も夢じゃありません！","","0","1","","0","2","0","1","60001","93"
"0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","","0","1","","0","2","0","1","60001","94"
"0","今日の運勢は姫吉！　最強の運勢でどんなドジも跳ね除けます！　大切な人と一緒に、最高の一日になること間違いなし！","","0","1","","0","2","0","1","60001","95"
"0","今日の運勢は姫吉！　どんな挑戦も上手くいく、最高の運勢です！理想の自分に変身できる絶好の機会！　新しい一歩を踏み出そう！","","0","1","","0","2","0","1","60001","96"
"0","今日の運勢は姫吉！　その高い運気はまさにショーグンの如く！　その溢れる威光は人々を惹きつけ、皆の人気者間違いなしです！","","0","2","","0","2","0","1","60001","97"
"0","今日の運勢は大吉！　運気がどんどん高まっています！　　　　　何をやっても、最大効率で素晴らしい結果になりますよ♪","","0","1","","0","2","0","2","60001","98"
"0","今日の運勢は大吉！　なにをやっても上手くいって大活躍！　　　そんな素敵なあなたを見て、後ろから誰かが……クスクス♪","","0","1","","0","2","0","2","60001","99"
"0","今日の運勢は大吉！　ラッキーワードは「ちぇる～ん♪」　　　　出会う人みんなに言ってあげると、ハッピーになれますよ！","","0","1","","0","2","0","2","60001","100"
"0","今日の運勢は大吉！　運勢はバッチリで無敵状態！　　　　　　　龍眼で全てを見通して、思い通りの一日を過ごしましょう！","","0","1","","0","2","0","2","60001","101"
"0","今日の運勢は大吉！　運気が高く、何かに挑戦すると良い結果に！隠れた才能が引き出されそう！　目指せヒデサ……ではなく秀才！","","0","2","","0","2","0","2","60001","102"
"0","今日の運勢は中吉！　商売運が上がってきています！　　　　　　ラッキーアイテムはたいやき！　和菓子パワーで売上アップです！","","0","1","","0","2","0","3","60001","103"
"0","今日の運勢は中吉！　旅行運がぐんぐんと上昇中♪　　　　　　　もしかしたら、あの「マホマホ王国」にだって行けるかも♪","","0","1","","0","2","0","3","60001","104"
"0","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！","","0","1","","0","2","0","3","60001","105"
"0","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！","","0","1","","0","2","0","3","60001","106"
"0","今日の運勢は中吉！　お出かけした先で良縁に恵まれそうです！　ダウナー系あざとい女子が、あま～い飴をくれるかも？","","0","1","","0","2","0","3","60001","107"
"0","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！","","0","1","","0","2","0","3","60001","108"
"0","今日の運勢は中吉！　運気が着々と上昇中！　　　　　　　　　　精霊の加護を受けたかの如く、色々な事がうまくいきますよ♪","","0","2","","0","2","0","3","60001","109"
"0","今日の運勢は小吉！　早朝に幸運の兆しあり！　　　　　　　　　もしかしたら、優しいお姉ちゃんが起こしにきてくれますよ♪","","0","1","","0","2","0","4","60001","110"
"0","今日の運勢は小吉！　運気上昇中ですが、上がるまでが要注意！　ラッキーアニマルは熊！　本当の家族のように守ってくれるかも♪","","0","1","","0","2","0","4","60001","111"
"0","今日の運勢は小吉！　外に出てゆっくり過ごすと運気が上昇！　　ラッキースポットは牧場。面白い出会いがありそうです♪","","0","1","","0","2","0","4","60001","112"
"0","今日の運勢は小吉！　運気は高いけども、ハプニングには注意！　出かけた先で、「ふしんしゃ」扱いされてしまうかも……","","0","1","","0","2","0","4","60001","113"
"0","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！","","0","1","","0","2","0","4","60001","114"
"0","今日の運勢は小吉！　思わぬ相手と仲良くなれるかも？　　　　　うっかり毒舌をもらしてしまわないように要注意です！","","0","1","","0","2","0","4","60001","115"
"0","今日の運勢は小吉！　根を詰めずにリラックスすると運気向上！　ラッキーパーソンはアイドル。歌があなたを幸せにしてくれます♪","","0","2","","0","2","0","4","60001","116"
"112101","おみくじの結果はいかがでしたか？\n新たに始まる一日が、\nあなたにとってよい日になりますように\n明日もお待ちしていますね♪","","0","0","スズメ","0","3","2","0","60001","117"
"112101","おみくじ、楽しんで頂けましたか？\nあなたの新しい年が\n素晴らしいものになるよう、\n心からお祈りしますね","","0","0","スズメ","7","3","3","0","60001","118"
"105801","ヒューヒュー♪\nドンドンパフパフー♪","","0","0","ペコリーヌ","1","0","1","0","80003","119"
"105901","ひゅーひゅー\nどんどんぱふぱふー\nでございます","","0","0","コッコロ","1","1","1","0","80003","120"
"105901","さぁ、キャルさまもご一緒に\nどんどんぱふぱふいたしましょう","","0","0","コッコロ","1","1","2","0","80003","121"
"106001","え？　ちょっと\nいきなりなにっ？","","0","0","キャル","1","2","1","0","80003","122"
"106001","ドンドンパフパフってなんなの？\nあたしにも分かるように\nちゃんと説明しなさいっての！","","0","0","キャル","1","2","2","0","80003","123"
"105801","実はですねキャルちゃん！\nもうすぐわたしたちにとっての\n大切な節目──","","0","0","ペコリーヌ","1","0","2","0","80003","124"
"105801","『プリンセスコネクト！\nRe:Dive』\n2.5周年なんですよ！\nやばいですね☆","","0","0","ペコリーヌ","1","0","3","0","80003","125"
"105901","ですからその日に向けて\n今から気分を盛り上げているのです","","0","0","コッコロ","1","1","3","0","80003","126"
"106001","ああ、そういえば\nそんな時期だっけ\nって言っても、もう少し先じゃない\n気が早いんじゃないの？","","0","0","キャル","1","2","3","0","80003","127"
"105901","いいえ、キャルさま\nこういったお祝いは準備から\n楽しむものでございます\nそうですよね、ペコリーヌさま","","0","0","コッコロ","1","1","4","0","80003","128"
"105801","その通りです♪　というわけで！\nカウントダウンの始まりですよ！\nみんなで一緒に2.5周年に向けて\n盛り上がっていきましょー☆","","0","0","ペコリーヌ","1","0","4","0","80003","129"
"106001","ド、ドンドンパフパフ～\nって何言わせんのよ！\nまったくもう、浮かれちゃってさ","","0","0","キャル","1","2","4","0","80003","130"
"105901","ふふ。キャルさまもワクワクして\nおいでのようですね\nそれでは主さま。大切な記念日まで\nどうぞご期待くださいませ","","0","0","コッコロ","1","1","5","0","80003","131"
"106001","記念日を盛り上げるったって\n一体どうしたらいいのよ？\nあたし、そういうの\n苦手なんだけど…","","0","0","キャル","2","0","5","0","80003","132"
"190801","あら、キャルさん\nどうかなさいましたか？\n何かお困りのようですけど","","0","0","カリン","2","1","1","0","80003","133"
"106001","げっ…カリンじゃない\nなんでもないわよ！","","0","0","キャル","2","0","6","0","80003","134"
"190801","そうなのですか？\nキャルさんのことですからてっきり\n2.5周年をどう盛り上げたら\nいいか悩んでいるのかと…","","0","0","カリン","2","1","2","0","80003","135"
"106001","分かってんじゃないのよ！？\nいっ、いや、違うけどね！\nあたしは別にそんなことで\n悩んでないわよっ？","","0","0","キャル","2","0","7","0","80003","136"
"190801","ふふっ…\nこういう時は、真心を込めて\n気持ちをそのまま口にしたら\nいいのではないでしょうか？","","0","0","カリン","2","1","3","0","80003","137"
"106001","気持ちを、ねぇ\nそれが一番難しいんじゃない…\nそもそも、あたしは記念日とか\n別にどうだっていいし","","0","0","キャル","2","0","8","0","80003","138"
"106001","…まあ、ペコリーヌもコロ助も\nやけに楽しそうだったから…\nこういうお祭り騒ぎみたいなのも\nたまにはいいかな、とは思うけど","","0","0","キャル","2","0","9","0","80003","139"
"190801","なるほどなるほど～\nキャルさんは【美食殿】で祝う\n2.5周年を心から楽しみに\nしている、ということですね！","","0","0","カリン","2","1","4","0","80003","140"
"106001","はぁ！？\nどこ聞いたらそうなるのよ！\nあたしは別に楽しみになんか…！","","0","0","キャル","2","0","10","0","80003","141"
"190801","キャルさんの心からの想い\nみなさんにも伝わったでしょうか？\n私も2.5周年が楽しみです！\n以上、カリンがお伝えしました！","","0","0","カリン","2","1","5","0","80003","142"
"106001","心からの想いって何なのよ！？\n勝手に人の言葉を\n捻じ曲げんじゃないわよ！\nこのくそ眼鏡ーーーっ！","","0","0","キャル","2","0","11","0","80003","143"
"105901","ペコリーヌさま、もうすぐ\n記念日でございますね\nこういった節目というのは\n感慨深いものでございます","","0","0","コッコロ","3","0","6","0","80003","144"
"105801","色んな思い出が蘇ってきますね！\n楽しい出来事が\nいっぱいありました♪","","0","0","ペコリーヌ","3","1","5","0","80003","145"
"105901","はい、そうでございますね\n主さまも【美食殿】の活動の他にも\nいろんなご経験をされたと\n聞いておりますよ","","0","0","コッコロ","3","0","7","0","80003","146"
"105901","たしか…ランドソルで話題沸騰と\nなっていた、魔法少女なるものに\nお会いになられたとか","","0","0","コッコロ","3","0","8","0","80003","147"
"105801","魔法少女って、あの美味しくって\n栄養たっぷりの大ヒット商品\n『魔法少女ソーセージ』の箱に\n描いてある女の子のことですか！？","","0","0","ペコリーヌ","3","1","6","0","80003","148"
"105801","あのソーセージ\n美味しいんですよね～♪\nわたしもたっくさん食べてますよ！","","0","0","ペコリーヌ","3","1","7","0","80003","149"
"105901","あとは、牧場に素敵な温泉が\n出来たとか…","","0","0","コッコロ","3","0","9","0","80003","150"
"105801","牧場ですか！？　温泉につかって\nチーズもオツですね～♪　考えた\nだけでよだれが出ちゃいそうです！\nやばいですね☆","","0","0","ペコリーヌ","3","1","8","0","80003","151"
"105901","ペコリーヌさま\n言ってるそばからよだれが…\n今お拭きしますね。ふき、ふき","","0","0","コッコロ","3","0","10","0","80003","152"
"105801","えへへ、ありがとうございます\nコッコロちゃん！","","0","0","ペコリーヌ","3","1","9","0","80003","153"
"105901","それにしても、主さまは\n【美食殿】の一員として様々な\n美食と出会われていたのですね\nわたくし、感服いたしました","","0","0","コッコロ","3","0","11","0","80003","154"
"105801","これからもたくさん冒険をして\nめいっぱい美食を\n味わい尽くしましょうね！","","0","0","ペコリーヌ","3","1","10","0","80003","155"
"105801","2.5周年カウントダウン♪\nキャルちゃんキャルちゃん！\nわくわくしますね☆","","0","0","ペコリーヌ","4","0","11","0","80003","156"
"106001","あぁもう、うるさいわね～\nまだまだ先でしょ？\nちょっとは落ち着きなさいよ","","0","0","キャル","4","1","12","0","80003","157"
"105801","キャルちゃんだって最近\nソワソワしてるじゃないですか～\nさっきもご機嫌そうに鼻歌とか\n歌ってましたよね？","","0","0","ペコリーヌ","4","0","12","0","80003","158"
"106001","なっ…！　き、聞いてたの！？\nじゃない、歌ってないわよ！？\nあんたいい加減なこと言うと\nぶっ殺すわよ！？","","0","0","キャル","4","1","13","0","80003","159"
"105801","えっへへ～♪\nわたしは最近のキャルちゃんが\nもっともっと大好きですよ♪\nすごく積極的になりましたよね！","","0","0","ペコリーヌ","4","0","13","0","80003","160"
"106001","…積極的？\nなんの話よ？","","0","0","キャル","4","1","14","0","80003","161"
"105801","またまた～♪\nアイドルを目指そうとしたこと\n忘れちゃったんですか？","","0","0","ペコリーヌ","4","0","14","0","80003","162"
"105801","ムーサの町で\nきゃるきゃる～ん☆　って！","","0","0","ペコリーヌ","4","0","15","0","80003","163"
"106001","あっ…！？　ちちち違うわよっ！\nあれは操られてただけで\nあたしはアイドルなんか\n目指してないっての！！","","0","0","キャル","4","1","15","0","80003","164"
"105801","本当に本当ですか？\nわたし、キャルちゃんとっても\n乗り気だなって\n思ってたんですけど～","","0","0","ペコリーヌ","4","0","16","0","80003","165"
"106001","まぁ、悪くはなかったけど…って\nだ、だから目指してないって\n言ってるでしょ！！\nなんてこと思い出させんのよ！？","","0","0","キャル","4","1","16","0","80003","166"
"106001","ああ…ダメだわ…\nもう殺すしかない…\n2.5周年が来る前に\n記憶ごと消し去ってやるー！","","0","0","キャル","4","1","17","0","80003","167"
"106001","2.5周年まであと10日…\nふ～ん？\n案外早いもんね？","","0","0","キャル","5","0","18","0","80003","168"
"105901","そうでございますね…\nその日のためにやるべきことは\nまだまだございます\n気を引き締めねばなりません…！","","0","0","コッコロ","5","1","12","0","80003","169"
"106001","やる気十分ねコロ助…\nそんな気負ってるとしんどいわよ？\nお気楽にやりましょ？","","0","0","キャル","5","0","19","0","80003","170"
"105901","キャルさま…\nありがとうございます\nキャルさまは本当に\n優しいおかたです","","0","0","コッコロ","5","1","13","0","80003","171"
"106001","な、なにわけの分かんないこと\n言ってんのよ…\nあたしは優しくなんかないっての","","0","0","キャル","5","0","20","0","80003","172"
"105901","そんなことはございません\n…あの、実はわたくし\nキャルさまに\nひとつお願いがございまして","","0","0","コッコロ","5","1","14","0","80003","173"
"106001","お願い？　珍しいわね\nコロ助がそんなこと言うなんて\n…まあ、あたしに出来ることなら\n別にいいけど","","0","0","キャル","5","0","21","0","80003","174"
"105901","ありがとうございます\n実は記念日へ向けて\n『かくし芸』というものを\n用意してみようかと思いまして","","0","0","コッコロ","5","1","15","0","80003","175"
"106001","かくし芸？","","0","0","キャル","5","0","22","0","80003","176"
"105901","はい。きゃるきゃる～ん☆　を\n参考に、ころころ～ん☆　という\nご挨拶を考えてみたのですが\nポーズがうまくいかなくて…","","0","0","コッコロ","5","1","16","0","80003","177"
"106001","～～！！　ちょっと褒められて\nいい気になって損したわ！！\nふざけんなふざけんな\nふ～ざ～け～ん～な～っ！！","","0","0","キャル","5","0","23","0","80003","178"
