2f012718c47833d63bfdc82faff3bcd56732d23afa5c37ce0559e9837fdcc4d5,4fbd0bf156865103abd2124b172156c960a655a6ccd9c19498b6a142ab1120dd,95292bb4266eb6829fc8a7bbe35ad0c9180e832b06a318ba6115fd9235a2104e,07f5894e47158105658a4bae33c928fbb00df315dfe2382f00cf38ea4bd0306a,14727a553ad825300f5e8d3abfa89b9818ca2d4693b2d5152a2b3900a86ef7bf,5059317802c97fe8bd7a597274fe10e3cef17b5227f3a3440fb8c2c5aafb559d,3ab0333928482cb917ee65e793af0a5864782ff12664b97963e3255b5be22d9a,4729169f6336d5edf7d9e5ce5b1d6a021a30c119b463dd7a265baf83d98cf535,5cd65c92e802de097eaa4aa00dfe1278724bdc63cd236e31d6c74fc0b47e0902,fcd9c36751275211a8fb708380db776aae9e9fa87c86f02dcdc85c34d0bd960d,4433aca25cb9a43ba0fa9c96a6e1ae6a467c297621ff1185c505a21cbc0397ea,4e2c218cbf2c5f911ef807f083394e38b386d96bffdc66dbf1babc243dc46c3f,e01491d109bf243705dac6ab183e84139b7cb6c42aae88363337d4ebd0aba2ed,6868de548c6c2e43f90603e6d8f45a6ed522dddc0e22e31fbc5af95af1945b8c,c183089f086d8ed396322f044af1127ce2fb1e69b554efda5fa385986c2b021d,7a31f87a57fe903703b5dae02a6a6b1617d009e27d5fa20bac3ce22a668d2e3d
"0","2","22002","0","0","0","0","90006","0","2","0","40","1","0","0","1002108"
"0","2","22002","0","0","0","0","90006","0","2","0","40","1","0","0","1002109"
"0","2","22003","0","0","0","0","90006","0","2","0","40","1","0","0","1002110"
"22002","2","90006","0","0","2","0","91002","1","8","0","40","40","0","0","1003101"
"22002","2","90006","0","0","2","0","91002","2","8","0","60","50","0","0","1003102"
"22002","2","90006","0","0","2","0","91002","3","8","0","80","60","0","0","1003103"
"22002","2","90006","0","0","2","0","91002","4","8","0","100","80","0","0","1003104"
"22003","2","90006","0","0","2","0","91002","2","8","0","200","150","0","0","1003105"
"0","2","22002","0","0","0","0","90006","0","2","0","40","1","0","0","1003106"
"0","2","22002","0","0","0","0","90006","0","2","0","40","1","0","0","1003107"
"0","2","22002","0","0","0","0","90006","0","2","0","40","1","0","0","1003108"
"0","2","22002","0","0","0","0","90006","0","2","0","40","1","0","0","1003109"
"0","2","22003","0","0","0","0","90006","0","2","0","40","1","0","0","1003110"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1004101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1004102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1004103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1004104"
"31018","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1004105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1004106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1004107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1004108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1004109"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1004110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1004111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1004112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1004113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1004114"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1004115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1004116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1005101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1005102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1005103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1005104"
"31042","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1005105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1005106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1005107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1005108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1005109"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1005110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1005111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1005112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1005113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1005114"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1005115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1005116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1006101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1006102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1006103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1006104"
"31025","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1006105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1006106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1006107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1006108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1006109"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1006110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1006111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1006112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1006113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1006114"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1006115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1006116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1007101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1007102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1007103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1007104"
"31018","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1007105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1007106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1007107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1007108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1007109"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1007110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1007111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1007112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1007113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1007114"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1007115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1007116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1008101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1008102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1008103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1008104"
"31042","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1008105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1008106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1008107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1008108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1008109"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1008110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1008111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1008112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1008113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1008114"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1008115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1008116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1009101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1009102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1009103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1009104"
"31043","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1009105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1009106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1009107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1009108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1009109"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1009110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1009111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1009112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1009113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1009114"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1009115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1009116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1010101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1010102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1010103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1010104"
"31022","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1010105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1010106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1010107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1010108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1010109"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1010110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1010111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1010112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1010113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1010114"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1010115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1010116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1011101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1011102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1011103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1011104"
"31025","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1011105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1011106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1011107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1011108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1011109"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1011110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1011111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1011112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1011113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1011114"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1011115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1011116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1012101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1012102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1012103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1012104"
"31018","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1012105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1012106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1012107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1012108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1012109"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1012110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1012111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1012112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1012113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1012114"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1012115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1012116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1013101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1013102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1013103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1013104"
"31042","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1013105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1013106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1013107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1013108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1013109"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1013110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1013111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1013112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1013113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1013114"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1013115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1013116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1014101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1014102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1014103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1014104"
"31043","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1014105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1014106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1014107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1014108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1014109"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1014110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1014111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1014112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1014113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1014114"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1014115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1014116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1015101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1015102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1015103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1015104"
"31025","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1015105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1015106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1015107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1015108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1015109"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1015110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1015111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1015112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1015113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1015114"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1015115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1015116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1016101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1016102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1016103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1016104"
"31022","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1016105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1016106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1016107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1016108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1016109"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1016110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1016111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1016112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1016113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1016114"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1016115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1016116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1017101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1017102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1017103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1017104"
"31018","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1017105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1017106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1017107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1017108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1017109"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1017110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1017111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1017112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1017113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1017114"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1017115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1017116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1018101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1018102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1018103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1018104"
"31042","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1018105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1018106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1018107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1018108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1018109"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1018110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1018111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1018112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1018113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1018114"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1018115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1018116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1019101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1019102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1019103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1019104"
"31043","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1019105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1019106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1019107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1019108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1019109"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1019110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1019111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1019112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1019113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1019114"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1019115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1019116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1020101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1020102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1020103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1020104"
"31025","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1020105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1020106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1020107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1020108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1020109"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1020110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1020111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1020112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1020113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1020114"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1020115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1020116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1021101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1021102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1021103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1021104"
"31022","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1021105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1021106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1021107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1021108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1021109"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1021110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1021111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1021112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1021113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1021114"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1021115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1021116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1022101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1022102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1022103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1022104"
"31018","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1022105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1022106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1022107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1022108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1022109"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1022110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1022111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1022112"
