2e25acd5b399696facfabb4ce9e0a549a9ccda5885ea788c3e3dad938ade995f,1877b6c39e742117c178a8f203fac3203856efccf2c3a8e876cea97683dbbde6,ba08ace3a7b60b4cc862a0b27e95f15a7b9f3488436402f2eb4cd0ee5e456eb6,9912cf07efea6a00fb9bd0ddc082b2040385454d2230c713b61297fcc04b10c3,60e4184b0190f33e2e21d7d950c1476a9a26a847a2ed7a56680219e2c8a2eae4,e76197511ef6392486c4628a52f35f12e7a99a88edcf5f004af9650da81d7b52,d50675b48c179d99be58a7b63399b5c37ecbd52bf0a27c323b3b377febeca5b8,5a6bb83d63510b23204d99883e7e9ec45f64f88c97432dca9e568235e70b2fc4,f8d81aedd9ef7bef71d9c5e95a85be1e2847246f0cfd98debcb52d527a1ef412,a24ffd5e27f2d89f10c3150ec5e67ee1c54b80c4ae1f3d627bd5d6ad6969be25,dec6955a2f5d3bc3ecc70e464ec439380be6717e08116b1696a6aa77bfac8d58,01cb1baa71be14979034da23cbe99f2719c396839ee32169dac47c42aff7c2c5,e5b02a283e21abcedf5b603edc63fb166cea4da1c918398c965a2fe349c7e986,6d3a2652fc5e5f99117e2ca1d6c438224dda0f3fde1c6f0e26802c4541f37675,40942fd33876fcc02c36d4a7cc83627221d31d022d0926da5451273cbfdaccc9
"610202102","4","0","0","102502002","0","0","0","0","61016401","58","0","0","0","610202204"
"610202103","4","0","0","102502003","0","0","0","0","61016401","58","0","0","0","610202205"
"610202104","4","0","0","102502004","0","0","0","0","61016401","58","0","0","0","610202206"
"610202105","4","0","0","102502005","0","0","0","0","61016401","58","0","0","0","610202304"
"610202106","4","0","0","102502006","0","0","0","0","61016401","58","0","0","0","610202305"
"610202107","4","0","0","102502007","0","0","0","0","61016401","58","0","0","0","610202306"
"610203101","4","0","0","102503001","0","0","0","0","61016601","57","0","0","0","610203102"
"610203102","4","0","0","102503002","0","0","0","0","61016601","58","0","0","0","610203204"
"610203103","4","0","0","102503003","0","0","0","0","61016601","58","0","0","0","610203205"
"610203104","4","0","0","102503004","0","0","0","0","61016601","58","0","0","0","610203206"
"610203105","4","0","0","102503005","0","0","0","0","61016601","58","0","0","0","610203304"
"610203106","4","0","0","102503006","0","0","0","0","61016601","58","0","0","0","610203305"
"610203107","4","0","0","102503007","0","0","0","0","61016601","58","0","0","0","610203306"
"610204101","4","0","0","102504001","0","0","0","0","61016801","57","0","0","0","610204102"
"610204102","4","0","0","102504002","0","0","0","0","61016801","58","0","0","0","610204204"
"610204103","4","0","0","102504003","0","0","0","0","61016801","58","0","0","0","610204205"
"610204104","4","0","0","102504004","0","0","0","0","61016801","58","0","0","0","610204206"
"610204105","4","0","0","102504005","0","0","0","0","61016801","58","0","0","0","610204304"
"610204106","4","0","0","102504006","0","0","0","0","61016801","58","0","0","0","610204305"
"610204107","4","0","0","102504007","0","0","0","0","61016801","58","0","0","0","610204306"
"120690033","1","0","0","102691001","0","0","0","0","0","0","0","0","0","102690311"
"120700033","1","0","0","102701001","0","0","0","0","0","0","0","0","0","102700311"
"120710033","1","0","0","102711001","0","0","0","0","0","0","0","0","0","102710311"
"120720033","1","0","0","102721001","0","0","0","0","0","0","0","0","0","102720311"
"120730033","1","0","0","102731001","0","0","0","0","0","0","0","0","0","102730311"
"120740033","1","0","0","102741001","0","0","0","0","0","0","0","0","0","102740311"
"401705101","1","0","0","401705101","0","0","0","0","0","9","0","0","0","401705112"
"401705102","1","0","0","401705102","0","0","0","0","0","9","0","0","0","401705113"
"401705105","1","0","0","401705105","0","0","0","0","0","9","0","0","0","401705114"
"401705106","1","0","0","401705106","0","0","0","0","0","9","0","0","0","401705115"
"401705107","1","0","0","401705107","0","0","0","0","0","9","0","0","0","401705116"
"401705201","1","0","0","401705201","0","0","0","0","0","9","0","0","0","401705212"
"401705202","1","0","0","401705202","0","0","0","0","0","9","0","0","0","401705213"
"401705205","1","0","0","401705205","0","0","0","0","0","9","0","0","0","401705214"
"401705206","1","0","0","401705206","0","0","0","0","0","9","0","0","0","401705215"
"401705207","1","0","0","401705207","0","0","0","0","0","9","0","0","0","401705216"
"401705301","1","0","0","401705301","0","0","0","0","0","9","0","0","0","401705312"
"401705302","1","0","0","401705302","0","0","0","0","0","9","0","0","0","401705313"
"401705305","1","0","0","401705305","0","0","0","0","0","9","0","0","0","401705314"
"401705306","1","0","0","401705306","0","0","0","0","0","9","0","0","0","401705315"
"401705307","1","0","0","401705307","0","0","0","0","0","9","0","0","0","401705316"
"401705401","1","0","0","401705401","0","0","0","0","0","9","0","0","0","401705412"
"401705402","1","0","0","401705402","0","0","0","0","0","9","0","0","0","401705413"
"401705405","1","0","0","401705405","0","0","0","0","0","9","0","0","0","401705414"
"401705406","1","0","0","401705406","0","0","0","0","0","9","0","0","0","401705415"
"401705407","1","0","0","401705407","0","0","0","0","0","9","0","0","0","401705416"
"401705501","1","0","0","401705501","0","0","0","0","0","9","0","0","0","401705512"
"401705502","1","0","0","401705502","0","0","0","0","0","9","0","0","0","401705513"
"401705505","1","0","0","401705505","0","0","0","0","0","9","0","0","0","401705514"
"401705506","1","0","0","401705506","0","0","0","0","0","9","0","0","0","401705515"
"401705507","1","0","0","401705507","0","0","0","0","0","9","0","0","0","401705516"
"401705601","1","0","0","401705601","0","0","0","0","0","9","0","0","0","401705612"
"401705602","1","0","0","401705602","0","0","0","0","0","9","0","0","0","401705613"
"401705605","1","0","0","401705605","0","0","0","0","0","9","0","0","0","401705614"
"401705606","1","0","0","401705606","0","0","0","0","0","9","0","0","0","401705615"
"401705607","1","0","0","401705607","0","0","0","0","0","9","0","0","0","401705616"
"401705701","1","0","0","401705701","0","0","0","0","0","9","0","0","0","401705712"
"401705702","1","0","0","401705702","0","0","0","0","0","9","0","0","0","401705713"
"401705705","1","0","0","401705705","0","0","0","0","0","9","0","0","0","401705714"
"401705706","1","0","0","401705706","0","0","0","0","0","9","0","0","0","401705715"
"401705707","1","0","0","401705707","0","0","0","0","0","9","0","0","0","401705716"
"401706101","1","0","0","401706101","0","0","0","0","0","9","0","0","0","401706109"
"401706102","1","0","0","401706102","0","0","0","0","0","9","0","0","0","401706110"
"401706103","1","0","0","401706103","0","0","0","0","0","9","0","0","0","401706111"
"401706104","1","0","0","401706104","0","0","0","0","0","9","0","0","0","401706112"
"401706108","1","0","0","401706108","0","0","0","0","0","9","0","0","0","401706113"
"401706201","1","0","0","401706201","0","0","0","0","0","9","0","0","0","401706209"
"401706202","1","0","0","401706202","0","0","0","0","0","9","0","0","0","401706210"
"401706203","1","0","0","401706203","0","0","0","0","0","9","0","0","0","401706211"
"401706204","1","0","0","401706204","0","0","0","0","0","9","0","0","0","401706212"
"401706208","1","0","0","401706208","0","0","0","0","0","9","0","0","0","401706213"
"401706301","1","0","0","401706301","0","0","0","0","0","9","0","0","0","401706309"
"401706302","1","0","0","401706302","0","0","0","0","0","9","0","0","0","401706310"
"401706303","1","0","0","401706303","0","0","0","0","0","9","0","0","0","401706311"
"401706304","1","0","0","401706304","0","0","0","0","0","9","0","0","0","401706312"
"401706308","1","0","0","401706308","0","0","0","0","0","9","0","0","0","401706313"
"401706401","1","0","0","401706401","0","0","0","0","0","9","0","0","0","401706409"
"401706402","1","0","0","401706402","0","0","0","0","0","9","0","0","0","401706410"
"401706403","1","0","0","401706403","0","0","0","0","0","9","0","0","0","401706411"
"401706404","1","0","0","401706404","0","0","0","0","0","9","0","0","0","401706412"
"401706408","1","0","0","401706408","0","0","0","0","0","9","0","0","0","401706413"
"401706501","1","0","0","401706501","0","0","0","0","0","9","0","0","0","401706509"
"401706502","1","0","0","401706502","0","0","0","0","0","9","0","0","0","401706510"
"401706503","1","0","0","401706503","0","0","0","0","0","9","0","0","0","401706511"
"401706504","1","0","0","401706504","0","0","0","0","0","9","0","0","0","401706512"
"401706508","1","0","0","401706508","0","0","0","0","0","9","0","0","0","401706513"
"401706601","1","0","0","401706601","0","0","0","0","0","9","0","0","0","401706609"
"401706602","1","0","0","401706602","0","0","0","0","0","9","0","0","0","401706610"
"401706603","1","0","0","401706603","0","0","0","0","0","9","0","0","0","401706611"
"401706604","1","0","0","401706604","0","0","0","0","0","9","0","0","0","401706612"
"401706608","1","0","0","401706608","0","0","0","0","0","9","0","0","0","401706613"
"401706701","1","0","0","401706701","0","0","0","0","0","9","0","0","0","401706709"
"401706702","1","0","0","401706702","0","0","0","0","0","9","0","0","0","401706710"
"401706703","1","0","0","401706703","0","0","0","0","0","9","0","0","0","401706711"
"401706704","1","0","0","401706704","0","0","0","0","0","9","0","0","0","401706712"
"401706708","1","0","0","401706708","0","0","0","0","0","9","0","0","0","401706713"
"401707101","4","0","0","401707101","0","0","0","0","0","9","0","0","0","401707109"
"401707102","4","0","0","401707102","0","0","0","0","0","9","0","0","0","401707110"
"401707103","4","0","0","401707103","0","0","0","0","0","9","0","0","0","401707111"
"401707104","4","0","0","401707104","0","0","0","0","0","9","0","0","0","401707112"
"401707105","4","0","0","401707105","0","0","0","0","0","9","0","0","0","401707113"
"401707201","4","0","0","401707201","0","0","0","0","0","9","0","0","0","401707209"
"401707202","4","0","0","401707202","0","0","0","0","0","9","0","0","0","401707210"
"401707203","4","0","0","401707203","0","0","0","0","0","9","0","0","0","401707211"
"401707204","4","0","0","401707204","0","0","0","0","0","9","0","0","0","401707212"
"401707205","4","0","0","401707205","0","0","0","0","0","9","0","0","0","401707213"
"401707301","4","0","0","401707301","0","0","0","0","0","9","0","0","0","401707309"
"401707302","4","0","0","401707302","0","0","0","0","0","9","0","0","0","401707310"
"401707303","4","0","0","401707303","0","0","0","0","0","9","0","0","0","401707311"
"401707304","4","0","0","401707304","0","0","0","0","0","9","0","0","0","401707312"
"401707305","4","0","0","401707305","0","0","0","0","0","9","0","0","0","401707313"
"401707401","4","0","0","401707401","0","0","0","0","0","9","0","0","0","401707409"
"401707402","4","0","0","401707402","0","0","0","0","0","9","0","0","0","401707410"
"401707403","4","0","0","401707403","0","0","0","0","0","9","0","0","0","401707411"
"401707404","4","0","0","401707404","0","0","0","0","0","9","0","0","0","401707412"
"401707405","4","0","0","401707405","0","0","0","0","0","9","0","0","0","401707413"
"401707501","4","0","0","401707501","0","0","0","0","0","9","0","0","0","401707509"
"401707502","4","0","0","401707502","0","0","0","0","0","9","0","0","0","401707510"
"401707503","4","0","0","401707503","0","0","0","0","0","9","0","0","0","401707511"
"401707504","4","0","0","401707504","0","0","0","0","0","9","0","0","0","401707512"
"401707505","4","0","0","401707505","0","0","0","0","0","9","0","0","0","401707513"
"401707601","4","0","0","401707601","0","0","0","0","0","9","0","0","0","401707609"
"401707602","4","0","0","401707602","0","0","0","0","0","9","0","0","0","401707610"
"401707603","4","0","0","401707603","0","0","0","0","0","9","0","0","0","401707611"
"401707604","4","0","0","401707604","0","0","0","0","0","9","0","0","0","401707612"
"401707605","4","0","0","401707605","0","0","0","0","0","9","0","0","0","401707613"
"401707701","4","0","0","401707701","0","0","0","0","0","9","0","0","0","401707709"
"401707702","4","0","0","401707702","0","0","0","0","0","9","0","0","0","401707710"
"401707703","4","0","0","401707703","0","0","0","0","0","9","0","0","0","401707711"
"401707704","4","0","0","401707704","0","0","0","0","0","9","0","0","0","401707712"
"401707705","4","0","0","401707705","0","0","0","0","0","9","0","0","0","401707713"
"401708101","4","0","0","401708101","0","0","0","0","0","9","0","0","0","401708109"
"401708102","4","0","0","401708102","0","0","0","0","0","9","0","0","0","401708110"
"401708106","4","0","0","401708106","0","0","0","0","0","9","0","0","0","401708111"
"401708107","4","0","0","401708107","0","0","0","0","0","9","0","0","0","401708112"
"401708108","4","0","0","401708108","0","0","0","0","0","9","0","0","0","401708113"
"401708201","4","0","0","401708201","0","0","0","0","0","9","0","0","0","401708209"
"401708202","4","0","0","401708202","0","0","0","0","0","9","0","0","0","401708210"
"401708206","4","0","0","401708206","0","0","0","0","0","9","0","0","0","401708211"
"401708207","4","0","0","401708207","0","0","0","0","0","9","0","0","0","401708212"
"401708208","4","0","0","401708208","0","0","0","0","0","9","0","0","0","401708213"
"401708301","4","0","0","401708301","0","0","0","0","0","9","0","0","0","401708309"
"401708302","4","0","0","401708302","0","0","0","0","0","9","0","0","0","401708310"
"401708306","4","0","0","401708306","0","0","0","0","0","9","0","0","0","401708311"
"401708307","4","0","0","401708307","0","0","0","0","0","9","0","0","0","401708312"
"401708308","4","0","0","401708308","0","0","0","0","0","9","0","0","0","401708313"
"401708401","4","0","0","401708401","0","0","0","0","0","9","0","0","0","401708411"
"401708402","4","0","0","401708402","0","0","0","0","0","9","0","0","0","401708412"
"401708406","4","0","0","401708406","0","0","0","0","0","9","0","0","0","401708413"
"401708407","4","0","0","401708407","0","0","0","0","0","9","0","0","0","401708414"
"401708408","4","0","0","401708408","0","0","0","0","0","9","0","0","0","401708415"
"401708501","4","0","0","401708501","0","0","0","0","0","9","0","0","0","401708509"
"401708502","4","0","0","401708502","0","0","0","0","0","9","0","0","0","401708510"
"401708506","4","0","0","401708506","0","0","0","0","0","9","0","0","0","401708511"
"401708507","4","0","0","401708507","0","0","0","0","0","9","0","0","0","401708512"
"401708508","4","0","0","401708508","0","0","0","0","0","9","0","0","0","401708513"
"401708601","4","0","0","401708601","0","0","0","0","0","9","0","0","0","401708609"
"401708602","4","0","0","401708602","0","0","0","0","0","9","0","0","0","401708610"
"401708606","4","0","0","401708606","0","0","0","0","0","9","0","0","0","401708611"
"401708607","4","0","0","401708607","0","0","0","0","0","9","0","0","0","401708612"
"401708608","4","0","0","401708608","0","0","0","0","0","9","0","0","0","401708613"
"401708701","4","0","0","401708701","0","0","0","0","0","9","0","0","0","401708709"
"401708702","4","0","0","401708702","0","0","0","0","0","9","0","0","0","401708710"
"401708706","4","0","0","401708706","0","0","0","0","0","9","0","0","0","401708711"
"401708707","4","0","0","401708707","0","0","0","0","0","9","0","0","0","401708712"
"401708708","4","0","0","401708708","0","0","0","0","0","9","0","0","0","401708713"
"401709101","4","0","0","401709101","0","0","0","0","0","9","0","0","0","401709109"
"401709102","4","0","0","401709102","0","0","0","0","0","9","0","0","0","401709110"
"401709103","4","0","0","401709103","0","0","0","0","0","9","0","0","0","401709111"
"401709104","4","0","0","401709104","0","0","0","0","0","9","0","0","0","401709112"
"401709105","4","0","0","401709105","0","0","0","0","0","9","0","0","0","401709113"
"401709201","4","0","0","401709201","0","0","0","0","0","9","0","0","0","401709209"
"401709202","4","0","0","401709202","0","0","0","0","0","9","0","0","0","401709210"
"401709203","4","0","0","401709203","0","0","0","0","0","9","0","0","0","401709211"
"401709204","4","0","0","401709204","0","0","0","0","0","9","0","0","0","401709212"
"401709205","4","0","0","401709205","0","0","0","0","0","9","0","0","0","401709213"
"401709301","4","0","0","401709301","0","0","0","0","0","9","0","0","0","401709309"
"401709302","4","0","0","401709302","0","0","0","0","0","9","0","0","0","401709310"
"401709303","4","0","0","401709303","0","0","0","0","0","9","0","0","0","401709311"
"401709304","4","0","0","401709304","0","0","0","0","0","9","0","0","0","401709312"
"401709305","4","0","0","401709305","0","0","0","0","0","9","0","0","0","401709313"
"401709401","4","0","0","401709401","0","0","0","0","0","9","0","0","0","401709409"
"401709402","4","0","0","401709402","0","0","0","0","0","9","0","0","0","401709410"
"401709403","4","0","0","401709403","0","0","0","0","0","9","0","0","0","401709411"
"401709404","4","0","0","401709404","0","0","0","0","0","9","0","0","0","401709412"
"401709405","4","0","0","401709405","0","0","0","0","0","9","0","0","0","401709413"
"401709501","4","0","0","401709501","0","0","0","0","0","9","0","0","0","401709509"
"401709502","4","0","0","401709502","0","0","0","0","0","9","0","0","0","401709510"
"401709503","4","0","0","401709503","0","0","0","0","0","9","0","0","0","401709511"
"401709504","4","0","0","401709504","0","0","0","0","0","9","0","0","0","401709512"
"401709505","4","0","0","401709505","0","0","0","0","0","9","0","0","0","401709513"
"401709601","4","0","0","401709601","0","0","0","0","0","9","0","0","0","401709609"
"401709602","4","0","0","401709602","0","0","0","0","0","9","0","0","0","401709610"
"401709603","4","0","0","401709603","0","0","0","0","0","9","0","0","0","401709611"
"401709604","4","0","0","401709604","0","0","0","0","0","9","0","0","0","401709612"
"401709605","4","0","0","401709605","0","0","0","0","0","9","0","0","0","401709613"
"401709701","4","0","0","401709701","0","0","0","0","0","9","0","0","0","401709709"
"401709702","4","0","0","401709702","0","0","0","0","0","9","0","0","0","401709710"
"401709703","4","0","0","401709703","0","0","0","0","0","9","0","0","0","401709711"
"401709704","4","0","0","401709704","0","0","0","0","0","9","0","0","0","401709712"
"401709705","4","0","0","401709705","0","0","0","0","0","9","0","0","0","401709713"
"401710101","4","0","0","401710101","0","0","0","0","0","9","0","0","0","401710108"
"401710102","4","0","0","401710102","0","0","0","0","0","9","0","0","0","401710109"
"401710105","4","0","0","401710105","0","0","0","0","0","9","0","0","0","401710110"
"401710106","4","0","0","401710106","0","0","0","0","0","9","0","0","0","401710111"
"401710107","4","0","0","401710107","0","0","0","0","0","9","0","0","0","401710112"
"401710201","4","0","0","401710201","0","0","0","0","0","9","0","0","0","401710208"
"401710202","4","0","0","401710202","0","0","0","0","0","9","0","0","0","401710209"
"401710205","4","0","0","401710205","0","0","0","0","0","9","0","0","0","401710210"
"401710206","4","0","0","401710206","0","0","0","0","0","9","0","0","0","401710211"
"401710207","4","0","0","401710207","0","0","0","0","0","9","0","0","0","401710212"
"401710301","4","0","0","401710301","0","0","0","0","0","9","0","0","0","401710311"
"401710302","4","0","0","401710302","0","0","0","0","0","9","0","0","0","401710312"
"401710305","4","0","0","401710305","0","0","0","0","0","9","0","0","0","401710313"
"401710306","4","0","0","401710306","0","0","0","0","0","9","0","0","0","401710314"
"401710307","4","0","0","401710307","0","0","0","0","0","9","0","0","0","401710315"
"401710401","4","0","0","401710401","0","0","0","0","0","9","0","0","0","401710411"
"401710402","4","0","0","401710402","0","0","0","0","0","9","0","0","0","401710412"
"401710405","4","0","0","401710405","0","0","0","0","0","9","0","0","0","401710413"
"401710406","4","0","0","401710406","0","0","0","0","0","9","0","0","0","401710414"
"401710407","4","0","0","401710407","0","0","0","0","0","9","0","0","0","401710415"
"401710501","4","0","0","401710501","0","0","0","0","0","9","0","0","0","401710508"
"401710502","4","0","0","401710502","0","0","0","0","0","9","0","0","0","401710509"
"401710505","4","0","0","401710505","0","0","0","0","0","9","0","0","0","401710510"
"401710506","4","0","0","401710506","0","0","0","0","0","9","0","0","0","401710511"
"401710507","4","0","0","401710507","0","0","0","0","0","9","0","0","0","401710512"
"401710601","4","0","0","401710601","0","0","0","0","0","9","0","0","0","401710608"
"401710602","4","0","0","401710602","0","0","0","0","0","9","0","0","0","401710609"
