a0afb8182ced38b95a5b9e11a7e5445fd44eb471ad581e1bef1df6de1c43a374,754e98754282e5e25397dee74df8273630b71098bbd17f32dfec7c03ae8de3ce,2056386a99706d0c72f5d90a1f53cdbebe91b0cf241079ccaf71d30c2450b50c,dcc8277f304eb269f33e18785609c186392474dab2a74e4068a01a85b310f6e9,ad1ebf0ea17c99e5a797c91c5bbc334f7231f5225bbf142e321afc3f0b8388d0,7f15c799bfeea09686ff2c9389db4a5e3f81f980d241f8e665ab33499bb946f1,271a00eb345c6339f395f8e1f23b143c09bae6277b3f1810f08c1661f7405f0b,9f06489f2b895cc4fa5b490752577d710671e8ad58b311147e0f017937dd6336,60c584b7e16ace94f5ed138b3ab429c90e318147d88c6044a0040c37071eeaa4,a1f723300407e4e4bd154bda935503cf21b52f2c5c832589f9df5232f01070ff,29f4a14e8bca7010fa72f5d2cd8103dfcce781fba7e166ff9cec1e7a9c5b4261,8e63b8a43788c3d30e5579da9b82c1b36d260cf31f335e93a688d04f32447b37
"0","1001","20","0","0","2018/09/18 14:59:59","2018/08/31 12:00:00","0","10006","5006404","103701","25"
"0","1001","30","0","0","2018/09/18 14:59:59","2018/08/31 12:00:00","0","10006","5006405","104701","26"
"0","1003","2","0","0","2018/09/18 14:59:59","2018/08/31 12:00:00","0","10006","5006406","100501","27"
"0","1003","5","0","0","2018/09/18 14:59:59","2018/08/31 12:00:00","0","10006","5006407","103701","28"
"0","1003","8","0","0","2018/09/18 14:59:59","2018/08/31 12:00:00","0","10006","5006408","104701","29"
"0","1003","12","0","0","2018/09/18 14:59:59","2018/08/31 12:00:00","0","10006","5006409","107101","30"
"0","1003","16","0","0","2018/09/18 14:59:59","2018/08/31 12:00:00","0","10006","5006410","100501","31"
"0","1003","19","0","0","2018/09/18 14:59:59","2018/08/31 12:00:00","0","10006","5006411","104701","32"
"0","1004","108201","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007401","108201","33"
"1","1002","1000703","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007402","108101","34"
"0","1001","10","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007403","108101","35"
"0","1001","20","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007404","108201","36"
"0","1001","30","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007405","108101","37"
"0","1003","2","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007406","108201","38"
"0","1003","5","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007407","108101","39"
"0","1003","8","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007408","108201","40"
"0","1003","12","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007409","108101","41"
"0","1003","16","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007410","108201","42"
"0","1003","19","0","0","2018/10/18 14:59:59","2018/09/30 12:00:00","0","10007","5007411","108101","43"
"1","1002","1000803","0","0","2018/11/14 14:59:59","2018/10/31 12:00:00","0","10008","5008402","105601","44"
"0","1001","10","0","0","2018/11/14 14:59:59","2018/10/31 12:00:00","0","10008","5008403","101301","45"
"0","1001","20","0","0","2018/11/14 14:59:59","2018/10/31 12:00:00","0","10008","5008404","100901","46"
"0","1001","30","0","0","2018/11/14 14:59:59","2018/10/31 12:00:00","0","10008","5008405","105601","47"
"0","1003","2","0","0","2018/11/14 14:59:59","2018/10/31 12:00:00","0","10008","5008406","105601","48"
"0","1003","4","0","0","2018/11/14 14:59:59","2018/10/31 12:00:00","0","10008","5008407","100901","49"
"0","1003","7","0","0","2018/11/14 14:59:59","2018/10/31 12:00:00","0","10008","5008408","101301","50"
"0","1003","10","0","0","2018/11/14 14:59:59","2018/10/31 12:00:00","0","10008","5008409","105101","51"
"0","1003","13","0","0","2018/11/14 14:59:59","2018/10/31 12:00:00","0","10008","5008410","102701","52"
"0","1003","15","0","0","2018/11/14 14:59:59","2018/10/31 12:00:00","0","10008","5008411","105601","53"
"0","1004","108501","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009401","108501","54"
"1","1002","1000903","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009402","108401","55"
"0","1001","10","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009403","108601","56"
"0","1001","20","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009404","108501","57"
"0","1001","30","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009405","108401","58"
"0","1003","2","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009406","108601","59"
"0","1003","4","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009407","108601","60"
"0","1003","7","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009408","108501","61"
"0","1003","10","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009409","108501","62"
"0","1003","13","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009410","108401","63"
"0","1003","15","0","0","2018/12/14 14:59:59","2018/11/30 12:00:00","0","10009","5009411","108401","64"
"0","1004","108901","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010401","108901","65"
"1","1002","1001003","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010402","108801","66"
"0","1001","10","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010403","108901","67"
"0","1001","20","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010404","108701","68"
"0","1001","30","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010405","108801","69"
"0","1003","2","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010406","108801","70"
"0","1003","4","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010407","108901","71"
"0","1003","7","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010408","108701","72"
"0","1003","10","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010409","108901","73"
"0","1003","13","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010410","108801","74"
"0","1003","15","0","0","2019/01/14 14:59:59","2018/12/31 12:00:00","0","10010","5010411","108701","75"
"0","1004","109001","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011401","109001","76"
"1","1002","1001103","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011402","101101","77"
"0","1001","10","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011403","101101","78"
"0","1001","20","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011404","109101","79"
"0","1001","30","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011405","109001","80"
"0","1003","2","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011406","109101","81"
"0","1003","4","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011407","109001","82"
"0","1003","7","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011408","109101","83"
"0","1003","10","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011409","109001","84"
"0","1003","13","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011410","101101","85"
"0","1003","15","0","0","2019/02/14 14:59:59","2019/01/31 12:00:00","0","10011","5011411","109101","86"
"1","1002","1001203","0","0","2019/03/14 14:59:59","2019/02/28 12:00:00","0","10012","5012402","101401","87"
"0","1001","10","0","0","2019/03/14 14:59:59","2019/02/28 12:00:00","0","10012","5012403","105501","88"
"0","1001","20","0","0","2019/03/14 14:59:59","2019/02/28 12:00:00","0","10012","5012404","101401","89"
"0","1001","30","0","0","2019/03/14 14:59:59","2019/02/28 12:00:00","0","10012","5012405","101401","90"
"0","1003","2","0","0","2019/03/14 14:59:59","2019/02/28 12:00:00","0","10012","5012406","101401","91"
"0","1003","4","0","0","2019/03/14 14:59:59","2019/02/28 12:00:00","0","10012","5012407","101401","92"
"0","1003","7","0","0","2019/03/14 14:59:59","2019/02/28 12:00:00","0","10012","5012408","101401","93"
"0","1003","10","0","0","2019/03/14 14:59:59","2019/02/28 12:00:00","0","10012","5012409","105501","94"
"0","1003","13","0","0","2019/03/14 14:59:59","2019/02/28 12:00:00","0","10012","5012410","105501","95"
"0","1003","15","0","0","2019/03/14 14:59:59","2019/02/28 12:00:00","0","10012","5012411","101401","96"
"0","1004","109301","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013401","109301","97"
"1","1002","1001303","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013402","109201","98"
"0","1001","10","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013403","109301","99"
"0","1001","20","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013404","109401","100"
"0","1001","30","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013405","109201","101"
"0","1003","2","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013406","109201","102"
"0","1003","4","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013407","109401","103"
"0","1003","6","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013408","109301","104"
"0","1003","8","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013409","109201","105"
"0","1003","10","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013410","109401","106"
"0","1003","13","0","0","2019/04/12 20:59:59","2019/03/31 12:00:00","0","10013","5013411","109201","107"
"1","1002","1001503","0","0","2019/05/12 20:59:59","2019/04/30 12:00:00","0","10015","5015402","105301","108"
"0","1001","10","0","0","2019/05/12 20:59:59","2019/04/30 12:00:00","0","10015","5015403","105301","109"
"0","1001","20","0","0","2019/05/12 20:59:59","2019/04/30 12:00:00","0","10015","5015404","109501","110"
"0","1001","30","0","0","2019/05/12 20:59:59","2019/04/30 12:00:00","0","10015","5015405","109601","111"
"0","1003","2","0","0","2019/05/12 20:59:59","2019/04/30 12:00:00","0","10015","5015406","109501","112"
"0","1003","4","0","0","2019/05/12 20:59:59","2019/04/30 12:00:00","0","10015","5015407","109501","113"
"0","1003","6","0","0","2019/05/12 20:59:59","2019/04/30 12:00:00","0","10015","5015408","105301","114"
"0","1003","8","0","0","2019/05/12 20:59:59","2019/04/30 12:00:00","0","10015","5015409","109601","115"
"0","1003","10","0","0","2019/05/12 20:59:59","2019/04/30 12:00:00","0","10015","5015410","109601","116"
"0","1003","13","0","0","2019/05/12 20:59:59","2019/04/30 12:00:00","0","10015","5015411","105301","117"
"0","1004","109801","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017401","109801","118"
"1","1002","1001703","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017402","109901","119"
"0","1001","10","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017403","109801","120"
"0","1001","20","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017404","109701","121"
"0","1001","30","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017405","109901","122"
"0","1003","2","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017406","109701","123"
"0","1003","4","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017407","109701","124"
"0","1003","7","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017408","109801","125"
"0","1003","10","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017409","109901","126"
"0","1003","13","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017410","109901","127"
"0","1003","15","0","0","2019/06/14 20:59:59","2019/05/31 12:00:00","0","10017","5017411","109901","128"
"0","1004","110101","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019401","110101","129"
"1","1002","1001903","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019402","110201","130"
"0","1001","10","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019403","110001","131"
"0","1001","20","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019404","110201","132"
"0","1001","30","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019405","110101","133"
"0","1003","2","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019406","110001","134"
"0","1003","4","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019407","110001","135"
"0","1003","7","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019408","110201","136"
"0","1003","10","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019409","110101","137"
"0","1003","13","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019410","110101","138"
"0","1003","15","0","0","2019/07/14 20:59:59","2019/06/30 12:00:00","0","10019","5019411","110201","139"
"0","1004","107601","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004401","107601","140"
"1","1002","1002003","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004402","107601","141"
"0","1001","10","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004403","107701","142"
"0","1001","20","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004404","107501","143"
"0","1001","30","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004405","107601","144"
"0","1003","2","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004406","107501","145"
"0","1003","3","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004407","107601","146"
"0","1003","4","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004408","107801","147"
"0","1003","5","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004409","107701","148"
"0","1003","6","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004410","107501","149"
"0","1003","8","0","0","2019/07/22 20:59:59","2019/07/15 12:00:00","0","10020","5004411","107601","150"
"0","1004","110501","0","0","2019/08/14 20:59:59","2019/07/31 12:00:00","0","10021","5021401","110501","151"
"1","1002","1002103","0","0","2019/08/14 20:59:59","2019/07/31 12:00:00","0","10021","5021402","110401","152"
"0","1001","10","0","0","2019/08/14 20:59:59","2019/07/31 12:00:00","0","10021","5021403","110501","153"
"0","1001","20","0","0","2019/08/14 20:59:59","2019/07/31 12:00:00","0","10021","5021404","110401","154"
"0","1001","30","0","0","2019/08/14 20:59:59","2019/07/31 12:00:00","0","10021","5021405","110601","155"
"0","1003","2","0","0","2019/08/13 20:59:59","2019/07/31 12:00:00","0","10021","5021406","110601","156"
"0","1003","4","0","0","2019/08/13 20:59:59","2019/07/31 12:00:00","0","10021","5021407","110401","157"
"0","1003","6","0","0","2019/08/13 20:59:59","2019/07/31 12:00:00","0","10021","5021408","110501","158"
"0","1003","8","0","0","2019/08/13 20:59:59","2019/07/31 12:00:00","0","10021","5021409","110401","159"
"0","1003","11","0","0","2019/08/13 20:59:59","2019/07/31 12:00:00","0","10021","5021410","110601","160"
"0","1003","14","0","0","2019/08/13 20:59:59","2019/07/31 12:00:00","0","10021","5021411","110501","161"
"0","1004","108001","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005401","108001","162"
"1","1002","1002203","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005402","107901","163"
"0","1001","10","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005403","108001","164"
"0","1001","20","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005404","107901","165"
"0","1001","30","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005405","108001","166"
"0","1003","2","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005406","107901","167"
"0","1003","3","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005407","108001","168"
"0","1003","4","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005408","107901","169"
"0","1003","5","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005409","108001","170"
"0","1003","6","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005410","107901","171"
"0","1003","8","0","0","2019/08/22 20:59:59","2019/08/15 12:00:00","0","10022","5005411","108001","172"
"1","1002","1002303","0","0","2019/09/14 20:59:59","2019/08/31 12:00:00","0","10023","5023402","110701","173"
"0","1001","10","0","0","2019/09/14 20:59:59","2019/08/31 12:00:00","0","10023","5023403","110801","174"
"0","1001","20","0","0","2019/09/14 20:59:59","2019/08/31 12:00:00","0","10023","5023404","110901","175"
"0","1001","30","0","0","2019/09/14 20:59:59","2019/08/31 12:00:00","0","10023","5023405","111001","176"
"0","1003","2","0","0","2019/09/14 20:59:59","2019/08/31 12:00:00","0","10023","5023406","110701","177"
"0","1003","4","0","0","2019/09/14 20:59:59","2019/08/31 12:00:00","0","10023","5023407","110701","178"
"0","1003","7","0","0","2019/09/14 20:59:59","2019/08/31 12:00:00","0","10023","5023408","111001","179"
"0","1003","10","0","0","2019/09/14 20:59:59","2019/08/31 12:00:00","0","10023","5023409","110801","180"
"0","1003","13","0","0","2019/09/14 20:59:59","2019/08/31 12:00:00","0","10023","5023410","110901","181"
"0","1003","15","0","0","2019/09/14 20:59:59","2019/08/31 12:00:00","0","10023","5023411","110701","182"
"0","1004","111201","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025401","111201","183"
"1","1002","1002503","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025402","111301","184"
"0","1001","10","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025403","111201","185"
"0","1001","20","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025404","111101","186"
"0","1001","30","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025405","111301","187"
"0","1003","2","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025406","111101","188"
"0","1003","4","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025407","111101","189"
"0","1003","7","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025408","111201","190"
"0","1003","10","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025409","111301","191"
"0","1003","13","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025410","111301","192"
"0","1003","15","0","0","2019/10/18 14:59:59","2019/09/30 12:00:00","0","10025","5025411","111301","193"
"1","1002","1002403","0","0","2019/09/23 20:59:59","2019/09/16 12:00:00","0","10024","5006402","103701","194"
"0","1001","10","0","0","2019/09/23 20:59:59","2019/09/16 12:00:00","0","10024","5006403","100501","195"
"0","1001","20","0","0","2019/09/23 20:59:59","2019/09/16 12:00:00","0","10024","5006404","103701","196"
"0","1001","30","0","0","2019/09/23 20:59:59","2019/09/16 12:00:00","0","10024","5006405","104701","197"
"0","1003","2","0","0","2019/09/23 20:59:59","2019/09/16 12:00:00","0","10024","5006406","100501","198"
"0","1003","3","0","0","2019/09/23 20:59:59","2019/09/16 12:00:00","0","10024","5006407","103701","199"
"0","1003","4","0","0","2019/09/23 20:59:59","2019/09/16 12:00:00","0","10024","5006408","104701","200"
"0","1003","5","0","0","2019/09/23 20:59:59","2019/09/16 12:00:00","0","10024","5006409","107101","201"
"0","1003","6","0","0","2019/09/23 20:59:59","2019/09/16 12:00:00","0","10024","5006410","100501","202"
"0","1003","8","0","0","2019/09/23 20:59:59","2019/09/16 12:00:00","0","10024","5006411","104701","203"
"0","1004","108201","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007401","108201","214"
"1","1002","1002603","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007402","108101","215"
"0","1001","10","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007403","108101","216"
"0","1001","20","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007404","108201","217"
"0","1001","30","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007405","108101","218"
"0","1003","2","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007406","108201","219"
"0","1003","3","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007407","108101","220"
"0","1003","4","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007408","108201","221"
"0","1003","5","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007409","108101","222"
"0","1003","6","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007410","108201","223"
"0","1003","8","0","0","2019/10/23 20:59:59","2019/10/16 12:00:00","0","10026","5007411","108101","224"
"1","1002","1002703","0","0","2019/11/14 20:59:59","2019/10/31 12:00:00","0","10027","5027402","106601","225"
"0","1001","10","0","0","2019/11/14 20:59:59","2019/10/31 12:00:00","0","10027","5027403","100501","226"
"0","1001","20","0","0","2019/11/14 20:59:59","2019/10/31 12:00:00","0","10027","5027404","103701","227"
"0","1001","30","0","0","2019/11/14 20:59:59","2019/10/31 12:00:00","0","10027","5027405","106501","228"
"0","1003","2","0","0","2019/11/14 20:59:59","2019/10/31 12:00:00","0","10027","5027406","100501","229"
"0","1003","4","0","0","2019/11/14 20:59:59","2019/10/31 12:00:00","0","10027","5027407","103701","230"
"0","1003","7","0","0","2019/11/14 20:59:59","2019/10/31 12:00:00","0","10027","5027408","106501","231"
"0","1003","10","0","0","2019/11/14 20:59:59","2019/10/31 12:00:00","0","10027","5027409","100501","232"
"0","1003","13","0","0","2019/11/14 20:59:59","2019/10/31 12:00:00","0","10027","5027410","103701","233"
"0","1003","15","0","0","2019/11/14 20:59:59","2019/10/31 12:00:00","0","10027","5027411","100501","234"
"1","1002","1002803","0","0","2019/11/22 20:59:59","2019/11/15 12:00:00","0","10028","5008402","105601","235"
"0","1001","10","0","0","2019/11/22 20:59:59","2019/11/15 12:00:00","0","10028","5008403","101301","236"
"0","1001","20","0","0","2019/11/22 20:59:59","2019/11/15 12:00:00","0","10028","5008404","100901","237"
"0","1001","30","0","0","2019/11/22 20:59:59","2019/11/15 12:00:00","0","10028","5008405","105601","238"
"0","1003","2","0","0","2019/11/22 20:59:59","2019/11/15 12:00:00","0","10028","5008406","105601","239"
"0","1003","3","0","0","2019/11/22 20:59:59","2019/11/15 12:00:00","0","10028","5008407","100901","240"
"0","1003","4","0","0","2019/11/22 20:59:59","2019/11/15 12:00:00","0","10028","5008408","101301","241"
"0","1003","5","0","0","2019/11/22 20:59:59","2019/11/15 12:00:00","0","10028","5008409","105101","242"
"0","1003","6","0","0","2019/11/22 20:59:59","2019/11/15 12:00:00","0","10028","5008410","102701","243"
"0","1003","8","0","0","2019/11/22 20:59:59","2019/11/15 12:00:00","0","10028","5008411","105601","244"
"0","1004","111601","0","0","2019/12/14 20:59:59","2019/11/30 12:00:00","0","10029","5029401","111601","245"
"1","1002","1002903","0","0","2019/12/14 20:59:59","2019/11/30 12:00:00","0","10029","5029402","111501","246"
"0","1001","10","0","0","2019/12/14 20:59:59","2019/11/30 12:00:00","0","10029","5029403","111601","247"
"0","1001","20","0","0","2019/12/14 20:59:59","2019/11/30 12:00:00","0","10029","5029404","111701","248"
"0","1001","30","0","0","2019/12/14 20:59:59","2019/11/30 12:00:00","0","10029","5029405","111501","249"
"0","1003","2","0","0","2019/12/14 20:59:59","2019/11/30 12:00:00","0","10029","5029406","111501","250"
"0","1003","4","0","0","2019/12/14 20:59:59","2019/11/30 12:00:00","0","10029","5029407","111701","251"
"0","1003","7","0","0","2019/12/14 20:59:59","2019/11/30 12:00:00","0","10029","5029408","111601","252"
"0","1003","10","0","0","2019/12/14 20:59:59","2019/11/30 12:00:00","0","10029","5029409","111701","253"
