558e88f54441a8024c3172b71f4eb54a83a0dfe98fc6db3bf71992db81b5c9f6,24d02deccbb16226002414f7def1dc64836355fff1048867a9304ac8875b343a,6c18f36d86c201ba4ba37af12427be69801bc6459ef095b14c6941fbe0b659ee,65fc45266c70d9bba49cf7db4e539b134cb7c2576eb20150309cdc734b932541,06cb3648311ae31d25027684bc4e6898c908f649d7094159ff85788eae2e4093,8101c8a2a32dd140b8e7f806eac44fdde80b5f08ff301b7e5164bd674a8188c1,294c3b15164cfbe2ffb5ae53a3b2de3e9ab15c739786c0824d6ebadaf9980e82,383524f375b25662d56c1a676da3a7ec98b6d79dd06780f2463c88701edd29c0,de7ec3b87f2ccbe9faf35b80aa643157f968c0b17b03b1e83c825e800e769030,08786138643a56e40c03094a3cd71ab1290ac0939911fa083b148b413ffba18d,7d7cce1f1f0688d4bc49bc661f2d6d4040487f2ced03114f3c9df1ca964efeff,6095aca8654cc97e31d286ce0da66c0b6a064efac5e60cb6f013c4361e336c2e,2ac8ed6f906e96a597f93786ed834634226a0ad2c193972a999c8fa81b9123c9,6698311bba9a13d545a4b9723d89eae8a1e947a911b913f6f75dbe1b25604a7b,1d09c2ff09f058d601d8b9740ec09bc39350503e5daa5453889f3353eab5acfd,ec134ffb8d34fe98d1cda40efd4c37de86027e77d3b42fb6372f04161ffc2ba5,f81a0419a3c4b357896d59d5c096069568af9bda1570398d0247cd9f1b776f8e,0e675b04e8b468c967ee7e2ea63dc9608fdf0725cb42aea3ac3c5531d2b9c543,e7582dd8cf5c719c83bbbe39b467696e23414d0f19070099b126819c8727f3b1
"41082","31082","30000000","1","0","1108201","0","40","0","108201","0","0","12","94000","0","0","0","2","0"
"41083","31083","30000000","1","0","1108301","0","40","0","108301","0","0","12","94000","0","0","0","2","0"
"41084","31084","30000000","1","0","1108401","0","40","0","108401","0","0","12","94000","0","0","0","2","0"
"41085","31085","30000000","1","0","1108501","0","40","0","108501","0","0","12","94000","0","0","0","2","0"
"41086","31086","30000000","1","0","1108601","0","40","0","108601","0","0","12","94000","0","0","0","2","0"
"41087","31087","30000000","1","0","1108701","0","40","0","108701","0","0","12","94000","0","0","0","2","0"
"41088","31088","30000000","1","0","1108801","0","40","0","108801","0","0","12","94000","0","0","0","2","0"
"41089","31089","30000000","1","0","1108901","0","40","0","108901","0","0","12","94000","0","0","0","2","0"
"41090","31090","30000000","1","0","1109001","0","40","0","109001","0","0","12","94000","0","0","0","2","0"
"41091","31091","30000000","1","0","1109101","0","40","0","109101","0","0","12","94000","0","0","0","2","0"
"41092","31092","20000000","1","0","1109201","0","120","0","109201","0","0","12","94000","0","0","0","2","0"
"41093","31093","30000000","1","0","1109301","0","40","0","109301","0","0","12","94000","0","0","0","2","0"
"41094","31094","20000000","1","0","1109401","0","120","0","109401","0","0","12","94000","0","0","0","2","0"
"41095","31095","20000000","1","0","1109501","0","120","0","109501","0","0","12","94000","0","0","0","2","0"
"41096","31096","20000000","1","0","1109601","0","120","0","109601","0","0","12","94000","0","0","0","2","0"
"41097","31097","30000000","1","0","1109701","0","40","0","109701","0","0","12","94000","0","0","0","2","0"
"41098","31098","30000000","1","0","1109801","0","40","0","109801","0","0","12","94000","0","0","0","2","0"
"41099","31099","30000000","1","0","1109901","0","40","0","109901","0","0","12","94000","0","0","0","2","0"
"41100","31100","30000000","1","0","1110001","0","40","0","110001","0","0","12","94000","0","0","0","2","0"
"41101","31101","30000000","1","0","1110101","0","40","0","110101","0","0","12","94000","0","0","0","2","0"
"41103","31103","30000000","1","0","1110301","0","40","0","110301","0","0","12","94000","0","0","0","2","0"
"41104","31104","30000000","1","0","1110401","0","40","0","110401","0","0","12","94000","0","0","0","2","0"
"41105","31105","30000000","1","0","1110501","0","40","0","110501","0","0","12","94000","0","0","0","2","0"
"41106","31106","30000000","1","0","1110601","0","40","0","110601","0","0","12","94000","0","0","0","2","0"
"41107","31107","20000000","1","0","1110701","0","120","0","110701","0","0","12","94000","0","0","0","2","0"
"41108","31108","20000000","1","0","1110801","0","120","0","110801","0","0","12","94000","0","0","0","2","0"
"41109","31109","20000000","1","0","1110901","0","120","0","110901","0","0","12","94000","0","0","0","2","0"
"41110","31110","20000000","1","0","1111001","0","120","0","111001","0","0","12","94000","0","0","0","2","0"
"41111","31111","30000000","1","0","1111101","0","40","0","111101","0","0","12","94000","0","0","0","2","0"
"41112","31112","30000000","1","0","1111201","0","40","0","111201","0","0","12","94000","0","0","0","2","0"
"41113","31113","20000000","1","0","1111301","0","120","0","111301","0","0","12","94000","0","0","0","2","0"
"41114","31114","20000000","1","0","1111401","0","120","0","111401","0","0","12","94000","0","0","0","2","0"
"41115","31115","30000000","1","0","1111501","0","40","0","111501","0","0","12","94000","0","0","0","2","0"
"41116","31116","30000000","1","0","1111601","0","40","0","111601","0","0","12","94000","0","0","0","2","0"
"41117","31117","20000000","1","0","1111701","0","120","0","111701","0","0","12","94000","0","0","0","2","0"
"41118","31118","30000000","1","0","1111801","0","40","0","111801","0","0","12","94000","0","0","0","2","0"
"41119","31119","30000000","1","0","1111901","0","40","0","111901","0","0","12","94000","0","0","0","2","0"
"41120","31120","30000000","1","0","1112001","0","40","0","112001","0","0","12","94000","0","0","0","2","0"
"41121","31121","30000000","1","0","1112101","0","40","0","112101","0","0","12","94000","0","0","0","2","0"
"41122","31122","20000000","1","0","1112201","0","120","0","112201","0","0","12","94000","0","0","0","2","0"
"41123","31123","30000000","1","0","1112301","0","40","0","112301","0","0","12","94000","0","0","0","2","0"
"41124","31124","30000000","1","0","1112401","0","40","0","112401","0","0","12","94000","0","0","0","2","0"
"41125","31125","30000000","1","0","1112501","0","40","0","112501","0","0","12","94000","0","0","0","2","0"
"41126","31126","30000000","1","0","1112601","0","40","0","112601","0","0","12","94000","0","0","0","2","0"
"41127","31127","20000000","1","0","1112701","0","120","0","112701","0","0","12","94000","0","0","0","2","0"
"41128","31128","20000000","1","0","1112801","0","120","0","112801","0","0","12","94000","0","0","0","2","0"
"41129","31129","20000000","1","0","1112901","0","120","0","112901","0","0","12","94000","0","0","0","2","0"
"41130","31130","30000000","1","0","1113001","0","40","0","113001","0","0","12","94000","0","0","0","2","0"
"41131","31131","30000000","1","0","1113101","0","40","0","113101","0","0","12","94000","0","0","0","2","0"
"41132","31132","30000000","1","0","1113201","0","40","0","113201","0","0","12","94000","0","0","0","2","0"
"41133","31133","20000000","1","0","1113301","0","120","0","113301","0","0","12","94000","0","0","0","2","0"
"41134","31134","30000000","1","0","1113401","0","40","0","113401","0","0","12","94000","0","0","0","2","0"
"41135","31135","30000000","1","0","1113501","0","40","0","113501","0","0","12","94000","0","0","0","2","0"
"41136","31136","20000000","1","0","1113601","0","120","0","113601","0","0","12","94000","0","0","0","2","0"
"41137","31137","20000000","1","0","1113701","0","120","0","113701","0","0","12","94000","0","0","0","2","0"
"41138","31138","20000000","1","0","1113801","0","120","0","113801","0","0","12","94000","0","0","0","2","0"
"41139","31139","30000000","1","0","1113901","0","40","0","113901","0","0","12","94000","0","0","0","2","0"
"41140","31140","20000000","1","0","1114001","0","120","0","114001","0","0","12","94000","0","0","0","2","0"
"41141","31141","30000000","1","0","1114101","0","40","0","114101","0","0","12","94000","0","0","0","2","0"
"41142","31142","20000000","1","0","1114201","0","120","0","114201","0","0","12","94000","0","0","0","2","0"
"41143","31143","20000000","1","0","1114301","0","120","0","114301","0","0","12","94000","0","0","0","2","0"
"41144","31144","30000000","1","0","1114401","0","40","0","114401","0","0","12","94000","0","0","0","2","0"
"41145","31145","20000000","1","0","1114501","0","120","0","114501","0","0","12","94000","0","0","0","2","0"
"41146","31146","30000000","1","0","1114601","0","40","0","114601","0","0","12","94000","0","0","0","2","0"
"41147","31147","30000000","1","0","1114701","0","40","0","114701","0","0","12","94000","0","0","0","2","0"
"41150","31150","30000000","1","0","1115001","0","40","0","115001","0","0","12","94000","0","0","0","2","0"
"41155","31155","30000000","1","0","1115501","0","40","0","115501","0","0","12","94000","0","0","0","2","0"
"41156","31156","30000000","1","0","1115601","0","40","0","115601","0","0","12","94000","0","0","0","2","0"
"41157","31157","20000000","1","0","1115701","0","120","0","115701","0","0","12","94000","0","0","0","2","0"
"41158","31158","30000000","1","0","1115801","0","40","0","115801","0","0","12","94000","0","0","0","2","0"
"41159","31159","20000000","1","0","1115901","0","120","0","115901","0","0","12","94000","0","0","0","2","0"
"41160","31160","20000000","1","0","1116001","0","120","0","116001","0","0","12","94000","0","0","0","2","0"
"41162","31162","20000000","1","0","1116201","0","120","0","116201","0","0","12","94000","0","0","0","2","0"
"41163","31163","20000000","1","0","1116301","0","120","0","116301","0","0","12","94000","0","0","0","2","0"
"41164","31164","20000000","1","0","1116401","0","120","0","116401","0","0","12","94000","0","0","0","2","0"
"41165","31165","20000000","1","0","1116501","0","120","0","116501","0","0","12","94000","0","0","0","2","0"
"41166","31166","20000000","1","0","1116601","0","120","0","116601","0","0","12","94000","0","0","0","2","0"
"41167","31167","20000000","1","0","1116701","0","120","0","116701","0","0","12","94000","0","0","0","2","0"
"41168","31168","30000000","1","0","1116801","0","40","0","116801","0","0","12","94000","0","0","0","2","0"
"41169","31169","20000000","1","0","1116901","0","120","0","116901","0","0","12","94000","0","0","0","2","0"
"41170","31170","30000000","1","0","1117001","0","40","0","117001","0","0","12","94000","0","0","0","2","0"
"41171","31171","20000000","1","0","1117101","0","120","0","117101","0","0","12","94000","0","0","0","2","0"
"41172","31172","30000000","1","0","1117201","0","40","0","117201","0","0","12","94000","0","0","0","2","0"
"41173","31173","20000000","1","0","1117301","0","120","0","117301","0","0","12","94000","0","0","0","2","0"
"41174","31174","30000000","1","0","1117401","0","40","0","117401","0","0","12","94000","0","0","0","2","0"
"41175","31175","20000000","1","0","1117501","0","120","0","117501","0","0","12","94000","0","0","0","2","0"
"41176","31176","20000000","1","0","1117601","0","120","0","117601","0","0","12","94000","0","0","0","2","0"
"41177","31177","30000000","1","0","1117701","0","40","0","117701","0","0","12","94000","0","0","0","2","0"
"41178","31178","30000000","1","0","1117801","0","40","0","117801","0","0","12","94000","0","0","0","2","0"
"41179","31179","20000000","1","0","1117901","0","120","0","117901","0","0","12","94000","0","0","0","2","0"
"41180","31180","30000000","1","0","1118001","0","40","0","118001","0","0","12","94000","0","0","0","2","0"
"41181","31181","30000000","1","0","1118101","0","40","0","118101","0","0","12","94000","0","0","0","2","0"
"41182","31182","30000000","1","0","1118201","0","40","0","118201","0","0","12","94000","0","0","0","2","0"
"41185","31185","30000000","1","0","1118501","0","40","0","118501","0","0","12","94000","0","0","0","2","0"
"41186","31186","30000000","1","0","1118601","0","40","0","118601","0","0","12","94000","0","0","0","2","0"
"41190","31190","20000000","1","0","1119001","0","120","0","119001","0","0","12","94000","0","0","0","2","0"
"41191","31191","20000000","1","0","1119101","0","120","0","119101","0","0","12","94000","0","0","0","2","0"
"41192","31192","30000000","1","0","1119201","0","40","0","119201","0","0","12","94000","0","0","0","2","0"
"41193","31193","20000000","1","0","1119301","0","120","0","119301","0","0","12","94000","0","0","0","2","0"
"41199","31199","30000000","1","0","1119901","0","40","0","119901","0","0","12","94000","0","0","0","2","0"
"41200","31200","30000000","1","0","1120001","0","40","0","120001","0","0","12","94000","0","0","0","2","0"
"41207","31207","30000000","1","0","1120701","0","40","0","120701","0","0","12","94000","0","0","0","2","0"
"41208","31208","30000000","1","0","1120801","0","40","0","120801","0","0","12","94000","0","0","0","2","0"
"41209","31209","30000000","1","0","1120901","0","40","0","120901","0","0","12","94000","0","0","0","2","0"
"41210","31210","30000000","1","0","1121001","0","40","0","121001","0","0","12","94000","0","0","0","2","0"
"41211","31211","30000000","1","0","1121101","0","40","0","121101","0","0","12","94000","0","0","0","2","0"
"41212","31212","30000000","1","0","1121201","0","40","0","121201","0","0","12","94000","0","0","0","2","0"
"41213","31213","20000000","1","0","1121301","0","120","0","121301","0","0","12","94000","0","0","0","2","0"
"41214","31214","20000000","1","0","1121401","0","120","0","121401","0","0","12","94000","0","0","0","2","0"
"41215","31215","30000000","1","0","1121501","0","40","0","121501","0","0","12","94000","0","0","0","2","0"
"41216","31216","20000000","1","0","1121601","0","120","0","121601","0","0","12","94000","0","0","0","2","0"
"41219","31219","20000000","1","0","1121901","0","120","0","121901","0","0","12","94000","0","0","0","2","0"
"41220","31220","20000000","1","0","1122001","0","120","0","122001","0","0","12","94000","0","0","0","2","0"
"41221","31221","30000000","1","0","1122101","0","40","0","122101","0","0","12","94000","0","0","0","2","0"
"41222","31222","20000000","1","0","1122201","0","120","0","122201","0","0","12","94000","0","0","0","2","0"
"41223","31223","20000000","1","0","1122301","0","120","0","122301","0","0","12","94000","0","0","0","2","0"
"41224","31224","30000000","1","0","1122401","0","40","0","122401","0","0","12","94000","0","0","0","2","0"
"41225","31225","30000000","1","0","1122501","0","40","0","122501","0","0","12","94000","0","0","0","2","0"
"41226","31226","20000000","1","0","1122601","0","120","0","122601","0","0","12","94000","0","0","0","2","0"
"41227","31227","20000000","1","0","1122701","0","120","0","122701","0","0","12","94000","0","0","0","2","0"
"41228","31228","30000000","1","0","1122801","0","40","0","122801","0","0","12","94000","0","0","0","2","0"
"41229","31229","30000000","1","0","1122901","0","40","0","122901","0","0","12","94000","0","0","0","2","0"
"41230","31230","30000000","1","0","1123001","0","40","0","123001","0","0","12","94000","0","0","0","2","0"
"41231","31231","20000000","1","0","1123101","0","120","0","123101","0","0","12","94000","0","0","0","2","0"
"41232","31232","20000000","1","0","1123201","0","120","0","123201","0","0","12","94000","0","0","0","2","0"
"41233","31233","30000000","1","0","1123301","0","40","0","123301","0","0","12","94000","0","0","0","2","0"
"41235","31235","30000000","1","0","1123501","0","40","0","123501","0","0","12","94000","0","0","0","2","0"
"41236","31236","30000000","1","0","1123601","0","40","0","123601","0","0","12","94000","0","0","0","2","0"
"41237","31237","20000000","1","0","1123701","0","120","0","123701","0","0","12","94000","0","0","0","2","0"
"41238","31238","30000000","1","0","1123801","0","40","0","123801","0","0","12","94000","0","0","0","2","0"
"41239","31239","20000000","1","0","1123901","0","120","0","123901","0","0","12","94000","0","0","0","2","0"
"41240","31240","30000000","1","0","1124001","0","40","0","124001","0","0","12","94000","0","0","0","2","0"
"41241","31241","30000000","1","0","1124101","0","40","0","124101","0","0","12","94000","0","0","0","2","0"
"41242","31242","20000000","1","0","1124201","0","120","0","124201","0","0","12","94000","0","0","0","2","0"
"41246","31246","30000000","1","0","1124601","0","40","0","124601","0","0","12","94000","0","0","0","2","0"
"41247","31247","30000000","1","0","1124701","0","40","0","124701","0","0","12","94000","0","0","0","2","0"
"41245","31245","30000000","1","0","1124501","0","40","0","124501","0","0","12","94000","0","0","0","2","0"
"41248","31248","30000000","1","0","1124801","0","40","0","124801","0","0","12","94000","0","0","0","2","0"
"41249","31249","30000000","1","0","1124901","0","40","0","124901","0","0","12","94000","0","0","0","2","0"
"41250","31250","30000000","1","0","1125001","0","40","0","125001","0","0","12","94000","0","0","0","2","0"
"41251","31251","20000000","1","0","1125101","0","120","0","125101","0","0","12","94000","0","0","0","2","0"
"41252","31252","20000000","1","0","1125201","0","120","0","125201","0","0","12","94000","0","0","0","2","0"
"41253","31253","30000000","1","0","1125301","0","40","0","125301","0","0","12","94000","0","0","0","2","0"
"41254","31254","20000000","1","0","1125401","0","120","0","125401","0","0","12","94000","0","0","0","2","0"
"41255","31255","30000000","1","0","1125501","0","40","0","125501","0","0","12","94000","0","0","0","2","0"
"41256","31256","30000000","1","0","1125601","0","40","0","125601","0","0","12","94000","0","0","0","2","0"
"41257","31257","30000000","1","0","1125701","0","40","0","125701","0","0","12","94000","0","0","0","2","0"
"41258","31258","20000000","1","0","1125801","0","120","0","125801","0","0","12","94000","0","0","0","2","0"
"41260","31260","20000000","1","0","1126001","0","120","0","126001","0","0","12","94000","0","0","0","2","0"
"41261","31261","20000000","1","0","1126101","0","120","0","126101","0","0","12","94000","0","0","0","2","0"
"41262","31262","30000000","1","0","1126201","0","40","0","126201","0","0","12","94000","0","0","0","2","0"
"41263","31263","20000000","1","0","1126301","0","120","0","126301","0","0","12","94000","0","0","0","2","0"
"41264","31264","30000000","1","0","1126401","0","40","0","126401","0","0","12","94000","0","0","0","2","0"
"41267","31267","30000000","1","0","1126701","0","40","0","126701","0","0","12","94000","0","0","0","2","0"
"41265","31265","30000000","1","0","1126501","0","40","0","126501","0","0","12","94000","0","0","0","2","0"
"41266","31266","30000000","1","0","1126601","0","40","0","126601","0","0","12","94000","0","0","0","2","0"
"41268","31268","20000000","1","0","1126801","0","120","0","126801","0","0","12","94000","0","0","0","2","0"
"41269","31269","30000000","1","0","1126901","0","40","0","126901","0","0","12","94000","0","0","0","2","0"
"41270","31270","30000000","1","0","1127001","0","40","0","127001","0","0","12","94000","0","0","0","2","0"
"41271","31271","30000000","1","0","1127101","0","40","0","127101","0","0","12","94000","0","0","0","2","0"
"41272","31272","30000000","1","0","1127201","0","40","0","127201","0","0","12","94000","0","0","0","2","0"
"41273","31273","20000000","1","0","1127301","0","120","0","127301","0","0","12","94000","0","0","0","2","0"
"41275","31275","30000000","1","0","1127501","0","40","0","127501","0","0","12","94000","0","0","0","2","0"
"41276","31276","20000000","1","0","1127601","0","120","0","127601","0","0","12","94000","0","0","0","2","0"
"41277","31277","20000000","1","0","1127701","0","120","0","127701","0","0","12","94000","0","0","0","2","0"
"41278","31278","20000000","1","0","1127801","0","120","0","127801","0","0","12","94000","0","0","0","2","0"
"41279","31279","30000000","1","0","1127901","0","40","0","127901","0","0","12","94000","0","0","0","2","0"
"41280","31280","20000000","1","0","1128001","0","120","0","128001","0","0","12","94000","0","0","0","2","0"
"41283","31283","30000000","1","0","1128301","0","40","0","128301","0","0","12","94000","0","0","0","2","0"
"41284","31284","30000000","1","0","1128401","0","40","0","128401","0","0","12","94000","0","0","0","2","0"
"41285","31285","30000000","1","0","1128501","0","40","0","128501","0","0","12","94000","0","0","0","2","0"
"41287","31287","30000000","1","0","1128701","0","40","0","128701","0","0","12","94000","0","0","0","2","0"
"41288","31288","30000000","1","0","1128801","0","40","0","128801","0","0","12","94000","0","0","0","2","0"
"41289","31289","30000000","1","0","1128901","0","40","0","128901","0","0","12","94000","0","0","0","2","0"
"41290","31290","30000000","1","0","1129001","0","40","0","129001","0","0","12","94000","0","0","0","2","0"
"41293","31293","30000000","1","0","1129301","0","40","0","129301","0","0","12","94000","0","0","0","2","0"
"41294","31294","20000000","1","0","1129401","0","120","0","129401","0","0","12","94000","0","0","0","2","0"
"41295","31295","30000000","1","0","1129501","0","40","0","129501","0","0","12","94000","0","0","0","2","0"
"41296","31296","30000000","1","0","1129601","0","40","0","129601","0","0","12","94000","0","0","0","2","0"
"41297","31297","30000000","1","0","1129701","0","40","0","129701","0","0","12","94000","0","0","0","2","0"
"41298","31298","30000000","1","0","1129801","0","40","0","129801","0","0","12","94000","0","0","0","2","0"
"41299","31299","20000000","1","0","1129901","0","120","0","129901","0","0","12","94000","0","0","0","2","0"
"41300","31300","30000000","1","0","1130001","0","40","0","130001","0","0","12","94000","0","0","0","2","0"
"41301","31301","30000000","1","0","1130101","0","40","0","130101","0","0","12","94000","0","0","0","2","0"
"41302","31302","30000000","1","0","1130201","0","40","0","130201","0","0","12","94000","0","0","0","2","0"
"41307","31307","30000000","1","0","1130701","0","40","0","130701","0","0","12","94000","0","0","0","2","0"
