d46b7f8fbefbd42bf897e9e50e204be9a20122fdcaf16b8750b5dc059906ca73,8cce4ebe80846f5d733a39981a82b653f8044398fb2757beb845dcb47b949499,ce5a925435bd682040894544e159f0c1096b6350258f874eca114bd62ac0e15b,2b8468aade8ab47a14059cf2743d1035de0f5ea05840e87511ae9a8aa9f10224,16733b677e9c66b87a72992f8510c9727cbe519779aca744ac1bc31c02d7ea0b,a9bb5d2ef4b863022e6fd8603dbbf73f4794145d84f4655715b2dafb928955a8,60a8180d9f396ed9a7139d556591306c143bdd80c9482e3f9b112a055c7f2564,0a3f519b4ce291af5201590224cfa396b5fca19c00d9e61fed6b20ddf67c9093,7b5e5d6c259f911e23f545b67747d24abec78621835016eed9e88e5d92e95b32,60107c9bf2cfd16fe1d7d5726eb4bed9c228f0409d35ae21f0738b7b23f18654,d8e4f9e30f5be38c5cd17e4206a2a0c4dc1859286ca346c296ad5c91984f0f8d,37f1137b496bf1819ff0752dae92ed752100a974e2e14bc696be2502ae876d28,f2ff89c8e9ec44fa5c4453b184b73f7b762db59247b22707e338e312a3918fb5,d29971057e17b12625a9c0b782ccec5b40c57c9ec4ad7da4e2a2f0fb7f17191b
"201","0","0","0","0","0","20050","1","0","呪われた海賊島","bgm_M582","bgm_M582","0","20050201"
"201","0","128","0","0","0","20051","1","1","キャンピングフィールド","bgm_M595","bgm_M595","0","20051101"
"201","0","0","0","0","0","20051","1","0","キャンピングフィールド","bgm_M595","bgm_M595","0","20051201"
"201","0","0","0","0","0","20052","1","1","王都ランドソル","bgm_M601","bgm_M601","0","20052101"
"201","0","80","0","0","0","20052","1","2","サマーゲームリゾート","bgm_M601","bgm_M601","0","20052102"
"201","0","0","0","0","0","20052","1","0","サマーゲームリゾート","bgm_M601","bgm_M601","0","20052201"
"201","0","0","0","0","0","20053","1","1","ちいさな出会いの海岸","bgm_M608","bgm_M608","0","20053101"
"201","0","0","0","0","0","20053","1","2","リトルリリカル秘密基地近辺","bgm_M608","bgm_M608","0","20053102"
"201","0","0","0","0","0","20053","1","3","ちいさな出会いの海岸","bgm_M608","bgm_M608","0","20053103"
"201","0","0","0","0","0","20053","1","0","ちいさな出会いの海岸","bgm_M608","bgm_M608","0","20053201"
"201","0","0","0","0","0","20054","1","1","最果てを目指す旅路","bgm_M618","bgm_M618","0","20054101"
"201","0","30","0","0","0","20054","1","2","世界の果ての森","bgm_M618","bgm_M618","0","20054102"
"201","0","0","0","0","0","20054","1","0","世界の果ての森","bgm_M618","bgm_M618","0","20054201"
"201","0","115","0","0","0","20055","1","1","ランフェス会場","bgm_M623","bgm_M623","0","20055101"
"201","0","0","0","0","0","20055","1","1","ランフェス会場","bgm_M623","bgm_M623","0","20055201"
"201","0","0","0","0","0","20056","1","1","王都ランドソル","bgm_M630","bgm_M630","0","20056101"
"201","0","30","0","0","0","20056","1","2","和平活動の道のり","bgm_M630","bgm_M630","0","20056102"
"201","0","0","0","0","0","20056","1","0","和平活動の道のり","bgm_M630","bgm_M630","0","20056201"
"201","11","110","0","0","0","20057","1","1","ランドソル 繁華街","bgm_M638","bgm_M638","0","20057101"
"201","0","0","0","0","0","20057","1","0","ランドソル 繁華街","bgm_M638","bgm_M638","0","20057201"
"201","0","45","0","0","0","20058","1","1","オーエド町","bgm_M647","bgm_M647","0","20058101"
"201","0","0","0","0","0","20058","1","0","オーエド町","bgm_M647","bgm_M647","0","20058201"
"201","0","85","0","0","0","20059","1","1","王都ランドソル 女神の祭典","bgm_M659","bgm_M659","0","20059101"
"201","0","0","0","0","0","20059","1","1","王都ランドソル 女神の祭典","bgm_M659","bgm_M659","0","20059201"
"201","0","0","0","0","0","20060","1","1","王都ランドソル 女神の祭典","bgm_M660","bgm_M660","0","20060101"
"201","0","0","0","0","0","20060","1","2","追想の楽園","bgm_M660","bgm_M660","0","20060102"
"201","0","0","0","0","0","20060","1","0","追想の楽園","bgm_M660","bgm_M660","0","20060201"
