aaf0aa4673bb57d21cd084dc8cf4a1d5c800d38341bd90cf7fb3594c2565ed3f,d597b1f14a5661ab6b82692f8f86683830991bb07b3d8935817d4a1236e9172f,b16cdcb70f154ca3f7b21c8d0a2d8e2f796cfd7853a79212416be5d42463e3d7,d245e23c80925c9734365a24a3d134dc6f06928c34968eb58f4aff297c7d2597,fb44d417115044e1c02f70385fd72c1c04637f5472da9e5918d79fbc2b49002a,9c9462391da5892df42bb2164b83e6ce7294af3a526c8dd1919c38b7917e750a,67e3778b4cf3aadfcf756df32d7ceacf4d1c617379989e477411893f9d705977,5640a1892c6e7206d35c9571b5cb7890ec75f04e4dbb9c40630383022c3124a6,39cd0530f7cd8a81f92b81f319872b0960683da13beafe70348cb0d5f7683162,6b94797bbfc44c9dc79aa065bb08af2933bff793383311ae384b68f98c6e2a88,09ecd1fd140bdf7acec32f40d56bd685102c8c3635b84e603c48c55283e83316,570c726a954e7a9e34268b4eaafe1fcdc3724f911e29ab9b263e87528f4a4b35,4d569cd26f0f0d84598e62e0deea93ef0ce26c110d58ab575fee36158ffc7a2a,833d3b1168b6e3308fed8e97afbc47488f567f06b0f03f96f3f096a729cabab2,b926889ba8be96c745765c7d0b93e76837dca5eb0ed4933b61e301d0ec6be8dc,8ecd00a6d753dd15d23e390c16c8bad22e41ec445c41b8907d76489550e699f0,a1ee12458c827c6afa00ff91f0369ad4c4f681e3eb3022efe2c8a989c34f3ca9,be8abd923bc3ad2911620f9e3a915c3abf3b61a8ea69aece95a03734a2c83b73,82f985ae78c148dc92f30cc00fb67c1031aba84fb48bfdd47186618076fb6038,29989e3118ae3e0b2b3206f7858bedd152e547f045b6cc8e4ddabe9adedde024,93c8ed6958d5338c4d6a27ac27be3fbe39041ab4b363fa10a1e033c873b48167
"1","41","100","0","4500","91002","31025","2","0","2","0","25","0","21","0","0","8","90006","4500","1005","0"
"1","42","250","0","4000","91002","31025","2","0","2","0","20","0","101","0","0","8","90006","4000","1005","0"
"1","43","500","0","3500","91002","31025","2","0","2","0","18","0","251","0","0","8","90006","3500","1005","0"
"1","44","1000","0","3000","91002","31025","2","0","2","0","16","0","501","0","0","8","90006","3000","1005","0"
"1","45","2000","0","2500","91002","31025","2","0","2","0","14","0","1001","0","0","8","90006","2500","1005","0"
"1","46","3000","0","2000","91002","31025","2","0","2","0","12","0","2001","0","0","8","90006","2000","1005","0"
"1","47","5000","0","1500","91002","31025","2","0","2","0","10","0","3001","0","0","8","90006","1500","1005","0"
"1","48","10000","0","1000","91002","31025","2","0","2","0","8","0","5001","0","0","8","90006","1000","1005","0"
"1","49","-1","0","500","91002","31025","2","0","2","0","5","0","10001","0","0","8","90006","500","1005","0"
"1","50","20","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1006","0"
"1","51","100","0","4500","91002","31043","2","0","2","0","25","0","21","0","0","8","90006","4500","1006","0"
"1","52","250","0","4000","91002","31043","2","0","2","0","20","0","101","0","0","8","90006","4000","1006","0"
"1","53","500","0","3500","91002","31043","2","0","2","0","18","0","251","0","0","8","90006","3500","1006","0"
"1","54","1000","0","3000","91002","31043","2","0","2","0","16","0","501","0","0","8","90006","3000","1006","0"
"1","55","2000","0","2500","91002","31043","2","0","2","0","14","0","1001","0","0","8","90006","2500","1006","0"
"1","56","3000","0","2000","91002","31043","2","0","2","0","12","0","2001","0","0","8","90006","2000","1006","0"
"1","57","5000","0","1500","91002","31043","2","0","2","0","10","0","3001","0","0","8","90006","1500","1006","0"
"1","58","10000","0","1000","91002","31043","2","0","2","0","8","0","5001","0","0","8","90006","1000","1006","0"
"1","59","-1","0","500","91002","31043","2","0","2","0","5","0","10001","0","0","8","90006","500","1006","0"
"1","60","20","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1007","0"
"1","61","100","0","4500","91002","31022","2","0","2","0","25","0","21","0","0","8","90006","4500","1007","0"
"1","62","250","0","4000","91002","31022","2","0","2","0","20","0","101","0","0","8","90006","4000","1007","0"
"1","63","500","0","3500","91002","31022","2","0","2","0","18","0","251","0","0","8","90006","3500","1007","0"
"1","64","1000","0","3000","91002","31022","2","0","2","0","16","0","501","0","0","8","90006","3000","1007","0"
"1","65","2000","0","2500","91002","31022","2","0","2","0","14","0","1001","0","0","8","90006","2500","1007","0"
"1","66","3000","0","2000","91002","31022","2","0","2","0","12","0","2001","0","0","8","90006","2000","1007","0"
"1","67","5000","0","1500","91002","31022","2","0","2","0","10","0","3001","0","0","8","90006","1500","1007","0"
"1","68","10000","0","1000","91002","31022","2","0","2","0","8","0","5001","0","0","8","90006","1000","1007","0"
"1","69","-1","0","500","91002","31022","2","0","2","0","5","0","10001","0","0","8","90006","500","1007","0"
"1","70","20","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1008","0"
"1","71","100","0","4500","91002","31042","2","0","2","0","25","0","21","0","0","8","90006","4500","1008","0"
"1","72","250","0","4000","91002","31042","2","0","2","0","20","0","101","0","0","8","90006","4000","1008","0"
"1","73","500","0","3500","91002","31042","2","0","2","0","18","0","251","0","0","8","90006","3500","1008","0"
"1","74","1000","0","3000","91002","31042","2","0","2","0","16","0","501","0","0","8","90006","3000","1008","0"
"1","75","2000","0","2500","91002","31042","2","0","2","0","14","0","1001","0","0","8","90006","2500","1008","0"
"1","76","3000","0","2000","91002","31042","2","0","2","0","12","0","2001","0","0","8","90006","2000","1008","0"
"1","77","5000","0","1500","91002","31042","2","0","2","0","10","0","3001","0","0","8","90006","1500","1008","0"
"1","78","10000","0","1000","91002","31042","2","0","2","0","8","0","5001","0","0","8","90006","1000","1008","0"
"1","79","-1","0","500","91002","31042","2","0","2","0","5","0","10001","0","0","8","90006","500","1008","0"
"1","80","20","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1009","0"
"1","81","100","0","4500","91002","31018","2","0","2","0","25","0","21","0","0","8","90006","4500","1009","0"
"1","82","250","0","4000","91002","31018","2","0","2","0","20","0","101","0","0","8","90006","4000","1009","0"
"1","83","500","0","3500","91002","31018","2","0","2","0","18","0","251","0","0","8","90006","3500","1009","0"
"1","84","1000","0","3000","91002","31018","2","0","2","0","16","0","501","0","0","8","90006","3000","1009","0"
"1","85","2000","0","2500","91002","31018","2","0","2","0","14","0","1001","0","0","8","90006","2500","1009","0"
"1","86","3000","0","2000","91002","31018","2","0","2","0","12","0","2001","0","0","8","90006","2000","1009","0"
"1","87","5000","0","1500","91002","31018","2","0","2","0","10","0","3001","0","0","8","90006","1500","1009","0"
"1","88","10000","0","1000","91002","31018","2","0","2","0","8","0","5001","0","0","8","90006","1000","1009","0"
"1","89","-1","0","500","91002","31018","2","0","2","0","5","0","10001","0","0","8","90006","500","1009","0"
"1","90","20","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1010","0"
"1","91","100","0","4500","91002","31025","2","0","2","0","25","0","21","0","0","8","90006","4500","1010","0"
"1","92","250","0","4000","91002","31025","2","0","2","0","20","0","101","0","0","8","90006","4000","1010","0"
"1","93","500","0","3500","91002","31025","2","0","2","0","18","0","251","0","0","8","90006","3500","1010","0"
"1","94","1000","0","3000","91002","31025","2","0","2","0","16","0","501","0","0","8","90006","3000","1010","0"
"1","95","2000","0","2500","91002","31025","2","0","2","0","14","0","1001","0","0","8","90006","2500","1010","0"
"1","96","3000","0","2000","91002","31025","2","0","2","0","12","0","2001","0","0","8","90006","2000","1010","0"
"1","97","5000","0","1500","91002","31025","2","0","2","0","10","0","3001","0","0","8","90006","1500","1010","0"
"1","98","10000","0","1000","91002","31025","2","0","2","0","8","0","5001","0","0","8","90006","1000","1010","0"
"1","99","-1","0","500","91002","31025","2","0","2","0","5","0","10001","0","0","8","90006","500","1010","0"
"1","100","20","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1011","0"
"1","101","100","0","4500","91002","31043","2","0","2","0","25","0","21","0","0","8","90006","4500","1011","0"
"1","102","250","0","4000","91002","31043","2","0","2","0","20","0","101","0","0","8","90006","4000","1011","0"
"1","103","500","0","3500","91002","31043","2","0","2","0","18","0","251","0","0","8","90006","3500","1011","0"
"1","104","1000","0","3000","91002","31043","2","0","2","0","16","0","501","0","0","8","90006","3000","1011","0"
"1","105","2000","0","2500","91002","31043","2","0","2","0","14","0","1001","0","0","8","90006","2500","1011","0"
"1","106","3000","0","2000","91002","31043","2","0","2","0","12","0","2001","0","0","8","90006","2000","1011","0"
"1","107","5000","0","1500","91002","31043","2","0","2","0","10","0","3001","0","0","8","90006","1500","1011","0"
"1","108","10000","0","1000","91002","31043","2","0","2","0","8","0","5001","0","0","8","90006","1000","1011","0"
"1","109","-1","0","500","91002","31043","2","0","2","0","5","0","10001","0","0","8","90006","500","1011","0"
"1","110","20","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1012","0"
"1","111","100","0","4500","91002","31022","2","0","2","0","25","0","21","0","0","8","90006","4500","1012","0"
"1","112","250","0","4000","91002","31022","2","0","2","0","20","0","101","0","0","8","90006","4000","1012","0"
"1","113","500","0","3500","91002","31022","2","0","2","0","18","0","251","0","0","8","90006","3500","1012","0"
"1","114","1000","0","3000","91002","31022","2","0","2","0","16","0","501","0","0","8","90006","3000","1012","0"
"1","115","2000","0","2500","91002","31022","2","0","2","0","14","0","1001","0","0","8","90006","2500","1012","0"
"1","116","3000","0","2000","91002","31022","2","0","2","0","12","0","2001","0","0","8","90006","2000","1012","0"
"1","117","5000","0","1500","91002","31022","2","0","2","0","10","0","3001","0","0","8","90006","1500","1012","0"
"1","118","10000","0","1000","91002","31022","2","0","2","0","8","0","5001","0","0","8","90006","1000","1012","0"
"1","119","-1","0","500","91002","31022","2","0","2","0","5","0","10001","0","0","8","90006","500","1012","0"
"1","120","20","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1013","0"
"1","121","100","0","4500","91002","31042","2","0","2","0","25","0","21","0","0","8","90006","4500","1013","0"
"1","122","250","0","4000","91002","31042","2","0","2","0","20","0","101","0","0","8","90006","4000","1013","0"
"1","123","500","0","3500","91002","31042","2","0","2","0","18","0","251","0","0","8","90006","3500","1013","0"
"1","124","1000","0","3000","91002","31042","2","0","2","0","16","0","501","0","0","8","90006","3000","1013","0"
"1","125","2000","0","2500","91002","31042","2","0","2","0","14","0","1001","0","0","8","90006","2500","1013","0"
"1","126","3000","0","2000","91002","31042","2","0","2","0","12","0","2001","0","0","8","90006","2000","1013","0"
"1","127","5000","0","1500","91002","31042","2","0","2","0","10","0","3001","0","0","8","90006","1500","1013","0"
"1","128","10000","0","1000","91002","31042","2","0","2","0","8","0","5001","0","0","8","90006","1000","1013","0"
"1","129","-1","0","500","91002","31042","2","0","2","0","5","0","10001","0","0","8","90006","500","1013","0"
"1","130","20","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1014","0"
"1","131","100","0","4500","91002","31018","2","0","2","0","25","0","21","0","0","8","90006","4500","1014","0"
"1","132","250","0","4000","91002","31018","2","0","2","0","20","0","101","0","0","8","90006","4000","1014","0"
"1","133","500","0","3500","91002","31018","2","0","2","0","18","0","251","0","0","8","90006","3500","1014","0"
"1","134","1000","0","3000","91002","31018","2","0","2","0","16","0","501","0","0","8","90006","3000","1014","0"
"1","135","2000","0","2500","91002","31018","2","0","2","0","14","0","1001","0","0","8","90006","2500","1014","0"
"1","136","3000","0","2000","91002","31018","2","0","2","0","12","0","2001","0","0","8","90006","2000","1014","0"
"1","137","5000","0","1500","91002","31018","2","0","2","0","10","0","3001","0","0","8","90006","1500","1014","0"
"1","138","10000","0","1000","91002","31018","2","0","2","0","8","0","5001","0","0","8","90006","1000","1014","0"
"1","139","-1","0","500","91002","31018","2","0","2","0","5","0","10001","0","0","8","90006","500","1014","0"
"1","140","20","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1015","0"
"1","141","100","0","4500","91002","31042","2","0","2","0","25","0","21","0","0","8","90006","4500","1015","0"
"1","142","250","0","4000","91002","31042","2","0","2","0","20","0","101","0","0","8","90006","4000","1015","0"
"1","143","500","0","3500","91002","31042","2","0","2","0","18","0","251","0","0","8","90006","3500","1015","0"
"1","144","1000","0","3000","91002","31042","2","0","2","0","16","0","501","0","0","8","90006","3000","1015","0"
"1","145","2000","0","2500","91002","31042","2","0","2","0","14","0","1001","0","0","8","90006","2500","1015","0"
"1","146","3000","0","2000","91002","31042","2","0","2","0","12","0","2001","0","0","8","90006","2000","1015","0"
"1","147","5000","0","1500","91002","31042","2","0","2","0","10","0","3001","0","0","8","90006","1500","1015","0"
"1","148","10000","0","1000","91002","31042","2","0","2","0","8","0","5001","0","0","8","90006","1000","1015","0"
"1","149","-1","0","500","91002","31042","2","0","2","0","5","0","10001","0","0","8","90006","500","1015","0"
"1","150","50","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1016","0"
"1","151","150","0","4500","91002","31025","2","0","2","0","25","0","51","0","0","8","90006","4500","1016","0"
"1","152","300","0","4000","91002","31025","2","0","2","0","20","0","151","0","0","8","90006","4000","1016","0"
"1","153","700","0","3500","91002","31025","2","0","2","0","18","0","301","0","0","8","90006","3500","1016","0"
"1","154","1300","0","3000","91002","31025","2","0","2","0","16","0","701","0","0","8","90006","3000","1016","0"
"1","155","2500","0","2500","91002","31025","2","0","2","0","14","0","1301","0","0","8","90006","2500","1016","0"
"1","156","4000","0","2000","91002","31025","2","0","2","0","12","0","2501","0","0","8","90006","2000","1016","0"
"1","157","6000","0","1500","91002","31025","2","0","2","0","10","0","4001","0","0","8","90006","1500","1016","0"
"1","158","10000","0","1000","91002","31025","2","0","2","0","8","0","6001","0","0","8","90006","1000","1016","0"
"1","159","15000","0","750","91002","31025","2","0","2","0","7","0","10001","0","0","8","90006","750","1016","0"
"1","160","-1","0","500","91002","31025","2","0","2","0","5","0","15001","0","0","8","90006","500","1016","0"
"1","165","50","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1017","0"
"1","166","150","0","4500","91002","31043","2","0","2","0","25","0","51","0","0","8","90006","4500","1017","0"
"1","167","300","0","4000","91002","31043","2","0","2","0","20","0","151","0","0","8","90006","4000","1017","0"
"1","168","700","0","3500","91002","31043","2","0","2","0","18","0","301","0","0","8","90006","3500","1017","0"
"1","169","1300","0","3000","91002","31043","2","0","2","0","16","0","701","0","0","8","90006","3000","1017","0"
"1","170","2500","0","2500","91002","31043","2","0","2","0","14","0","1301","0","0","8","90006","2500","1017","0"
"1","171","4000","0","2000","91002","31043","2","0","2","0","12","0","2501","0","0","8","90006","2000","1017","0"
"1","172","6000","0","1500","91002","31043","2","0","2","0","10","0","4001","0","0","8","90006","1500","1017","0"
"1","173","10000","0","1000","91002","31043","2","0","2","0","8","0","6001","0","0","8","90006","1000","1017","0"
"1","174","15000","0","750","91002","31043","2","0","2","0","7","0","10001","0","0","8","90006","750","1017","0"
"1","175","-1","0","500","91002","31043","2","0","2","0","5","0","15001","0","0","8","90006","500","1017","0"
"1","176","50","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1018","0"
"1","177","150","0","4500","91002","31022","2","0","2","0","25","0","51","0","0","8","90006","4500","1018","0"
"1","178","300","0","4000","91002","31022","2","0","2","0","20","0","151","0","0","8","90006","4000","1018","0"
"1","179","700","0","3500","91002","31022","2","0","2","0","18","0","301","0","0","8","90006","3500","1018","0"
"1","180","1300","0","3000","91002","31022","2","0","2","0","16","0","701","0","0","8","90006","3000","1018","0"
"1","181","2500","0","2500","91002","31022","2","0","2","0","14","0","1301","0","0","8","90006","2500","1018","0"
"1","182","4000","0","2000","91002","31022","2","0","2","0","12","0","2501","0","0","8","90006","2000","1018","0"
"1","183","6000","0","1500","91002","31022","2","0","2","0","10","0","4001","0","0","8","90006","1500","1018","0"
"1","184","10000","0","1000","91002","31022","2","0","2","0","8","0","6001","0","0","8","90006","1000","1018","0"
"1","185","15000","0","750","91002","31022","2","0","2","0","7","0","10001","0","0","8","90006","750","1018","0"
"1","186","-1","0","500","91002","31022","2","0","2","0","5","0","15001","0","0","8","90006","500","1018","0"
"1","187","50","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1019","0"
"1","188","150","0","4500","91002","31018","2","0","2","0","25","0","51","0","0","8","90006","4500","1019","0"
"1","189","300","0","4000","91002","31018","2","0","2","0","20","0","151","0","0","8","90006","4000","1019","0"
"1","190","700","0","3500","91002","31018","2","0","2","0","18","0","301","0","0","8","90006","3500","1019","0"
"1","191","1300","0","3000","91002","31018","2","0","2","0","16","0","701","0","0","8","90006","3000","1019","0"
"1","192","2500","0","2500","91002","31018","2","0","2","0","14","0","1301","0","0","8","90006","2500","1019","0"
"1","193","4000","0","2000","91002","31018","2","0","2","0","12","0","2501","0","0","8","90006","2000","1019","0"
"1","194","6000","0","1500","91002","31018","2","0","2","0","10","0","4001","0","0","8","90006","1500","1019","0"
"1","195","10000","0","1000","91002","31018","2","0","2","0","8","0","6001","0","0","8","90006","1000","1019","0"
"1","196","15000","0","750","91002","31018","2","0","2","0","7","0","10001","0","0","8","90006","750","1019","0"
"1","197","-1","0","500","91002","31018","2","0","2","0","5","0","15001","0","0","8","90006","500","1019","0"
"1","198","50","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1020","0"
"1","199","150","0","4500","91002","31042","2","0","2","0","25","0","51","0","0","8","90006","4500","1020","0"
"1","200","300","0","4000","91002","31042","2","0","2","0","20","0","151","0","0","8","90006","4000","1020","0"
"1","201","700","0","3500","91002","31042","2","0","2","0","18","0","301","0","0","8","90006","3500","1020","0"
"1","202","1300","0","3000","91002","31042","2","0","2","0","16","0","701","0","0","8","90006","3000","1020","0"
"1","203","2500","0","2500","91002","31042","2","0","2","0","14","0","1301","0","0","8","90006","2500","1020","0"
"1","204","4000","0","2000","91002","31042","2","0","2","0","12","0","2501","0","0","8","90006","2000","1020","0"
"1","205","6000","0","1500","91002","31042","2","0","2","0","10","0","4001","0","0","8","90006","1500","1020","0"
"1","206","10000","0","1000","91002","31042","2","0","2","0","8","0","6001","0","0","8","90006","1000","1020","0"
"1","207","15000","0","750","91002","31042","2","0","2","0","7","0","10001","0","0","8","90006","750","1020","0"
"1","208","-1","0","500","91002","31042","2","0","2","0","5","0","15001","0","0","8","90006","500","1020","0"
"1","209","50","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1021","0"
"1","210","150","0","4500","91002","31025","2","0","2","0","25","0","51","0","0","8","90006","4500","1021","0"
"1","211","300","0","4000","91002","31025","2","0","2","0","20","0","151","0","0","8","90006","4000","1021","0"
"1","212","700","0","3500","91002","31025","2","0","2","0","18","0","301","0","0","8","90006","3500","1021","0"
"1","213","1300","0","3000","91002","31025","2","0","2","0","16","0","701","0","0","8","90006","3000","1021","0"
"1","214","2500","0","2500","91002","31025","2","0","2","0","14","0","1301","0","0","8","90006","2500","1021","0"
"1","215","4000","0","2000","91002","31025","2","0","2","0","12","0","2501","0","0","8","90006","2000","1021","0"
"1","216","6000","0","1500","91002","31025","2","0","2","0","10","0","4001","0","0","8","90006","1500","1021","0"
"1","217","10000","0","1000","91002","31025","2","0","2","0","8","0","6001","0","0","8","90006","1000","1021","0"
"1","218","15000","0","750","91002","31025","2","0","2","0","7","0","10001","0","0","8","90006","750","1021","0"
"1","219","-1","0","500","91002","31025","2","0","2","0","5","0","15001","0","0","8","90006","500","1021","0"
"1","220","50","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1022","0"
"1","221","150","0","4500","91002","31018","2","0","2","0","25","0","51","0","0","8","90006","4500","1022","0"
"1","222","300","0","4000","91002","31018","2","0","2","0","20","0","151","0","0","8","90006","4000","1022","0"
"1","223","700","0","3500","91002","31018","2","0","2","0","18","0","301","0","0","8","90006","3500","1022","0"
"1","224","1300","0","3000","91002","31018","2","0","2","0","16","0","701","0","0","8","90006","3000","1022","0"
"1","225","2500","0","2500","91002","31018","2","0","2","0","14","0","1301","0","0","8","90006","2500","1022","0"
"1","226","4000","0","2000","91002","31018","2","0","2","0","12","0","2501","0","0","8","90006","2000","1022","0"
"1","227","6000","0","1500","91002","31018","2","0","2","0","10","0","4001","0","0","8","90006","1500","1022","0"
"1","228","10000","0","1000","91002","31018","2","0","2","0","8","0","6001","0","0","8","90006","1000","1022","0"
"1","229","15000","0","750","91002","31018","2","0","2","0","7","0","10001","0","0","8","90006","750","1022","0"
"1","230","-1","0","500","91002","31018","2","0","2","0","5","0","15001","0","0","8","90006","500","1022","0"
"1","231","50","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1023","0"
"1","232","150","0","4500","91002","31042","2","0","2","0","25","0","51","0","0","8","90006","4500","1023","0"
"1","233","300","0","4000","91002","31042","2","0","2","0","20","0","151","0","0","8","90006","4000","1023","0"
"1","234","700","0","3500","91002","31042","2","0","2","0","18","0","301","0","0","8","90006","3500","1023","0"
"1","235","1300","0","3000","91002","31042","2","0","2","0","16","0","701","0","0","8","90006","3000","1023","0"
"1","236","2500","0","2500","91002","31042","2","0","2","0","14","0","1301","0","0","8","90006","2500","1023","0"
"1","237","4000","0","2000","91002","31042","2","0","2","0","12","0","2501","0","0","8","90006","2000","1023","0"
"1","238","6000","0","1500","91002","31042","2","0","2","0","10","0","4001","0","0","8","90006","1500","1023","0"
"1","239","10000","0","1000","91002","31042","2","0","2","0","8","0","6001","0","0","8","90006","1000","1023","0"
"1","240","15000","0","750","91002","31042","2","0","2","0","7","0","10001","0","0","8","90006","750","1023","0"
"1","241","-1","0","500","91002","31042","2","0","2","0","5","0","15001","0","0","8","90006","500","1023","0"
"1","242","50","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1024","0"
"1","243","150","0","4500","91002","31043","2","0","2","0","25","0","51","0","0","8","90006","4500","1024","0"
