3a9b8154399cac0a24900715b7fe5f5e099636dc57a005749f4e30399fa5a489,6a196e3907c2331539ca971d21e29e89063b7693fd4fc8f11ae8aa4ba4f0a9c6,965e3cbc8bbf3a772a7ac9abf88bfbddd0e95ebf3fdadd3a79c198c54e07abf2,59220bc2c6fcaebd5d929a59137f89c9f9214f3608675c8451fedba979e6a92d,2dc66301494e2f3e8ea5917dcb6c007d5df7350195328ae6c6e017f6a8cb63ff,b17731c7298c463d05e0cf073325e7f272514edf24c952b87cca436273e74271,3d1c38327b7868a49da90503b2de5a2aa1dd72c813a1e23e6ce9ba5076b5cd5c,1aa6c8fc22c11940a7f6cf78b84d393ec51ce596c4d90295ff0b95caf6d0da4c,110625afadba5f1d449f493e4c40c0fb9782e18a03f3f6bf495e80f10376d0bb,b341e4253ad9e682ab2f4c61464b8503d0e2cec3f6c07553d0d28a20293e9d5e,3f8907ace599b94839b3a2781f05dfb4d94b09822bf9dd272bbcba883b12806e,14d5381eb101a25c1dc2738d16358e61087c30e333e0d67955563fc2533421eb,a4dced4e2038b798c0961700f63e6ddc4a4a74ec3a80383814b57ddf6bf6a0ef
"0","0","bgm_M451","bgm_M451","2030/03/26 14:59:00","2021/02/25 15:00:00","0","10061","1","0","380000","380000","61"
"0","0","bgm_M457","bgm_M457","2030/03/26 14:59:00","2021/03/25 15:00:00","0","10064","1","0","380000","380000","64"
"0","0","bgm_M467","bgm_M467","2030/03/26 14:59:00","2021/04/26 15:00:00","0","10066","1","0","380000","380000","66"
"0","0","bgm_M478_Lofi","bgm_M478","2030/03/26 14:59:00","2021/05/25 15:00:00","0","10068","1","0","380000","380000","68"
"0","0","bgm_M486","bgm_M486","2030/03/26 14:59:00","2021/06/24 15:00:00","0","10070","1","0","380000","380000","70"
"0","0","bgm_M496","bgm_M496","2030/03/26 14:59:00","2021/07/26 15:00:00","0","10072","1","0","380000","380000","72"
"0","0","bgm_M508","bgm_M508","2030/03/26 14:59:00","2021/08/26 15:00:00","0","10074","1","0","380000","380000","74"
"0","0","bgm_M520","bgm_M520","2030/03/26 14:59:00","2021/09/24 15:00:00","0","10076","1","0","380000","380000","76"
"0","0","bgm_M527","bgm_M527","2030/03/26 14:59:00","2021/10/25 18:30:00","0","10078","1","0","380000","380000","78"
"0","0","bgm_M536","bgm_M536","2030/03/26 14:59:00","2021/11/24 15:00:00","0","10080","1","0","380000","380000","80"
"0","0","bgm_M543","bgm_M543","2030/03/26 14:59:00","2021/12/27 18:30:00","0","10082","1","0","380000","380000","82"
"0","0","bgm_M552","bgm_M552","2030/03/26 14:59:00","2022/01/25 15:00:00","0","10084","1","0","380000","380000","84"
"0","0","bgm_M553","bgm_M553","2030/03/26 14:59:00","2022/01/25 15:00:00","0","10085","1","0","380000","380000","85"
"0","0","bgm_M565","bgm_M565","2030/03/26 14:59:00","2022/02/24 15:00:00","0","10088","1","0","380000","380000","88"
"0","0","bgm_M574","bgm_M574","2030/03/26 14:59:00","2022/03/24 15:00:00","0","10090","1","0","380000","380000","90"
"0","0","bgm_M582","bgm_M582","2030/03/26 14:59:00","2022/04/25 15:00:00","0","10092","1","0","380000","380000","92"
"0","0","bgm_M595","bgm_M595","2030/03/26 14:59:00","2022/05/25 15:00:00","0","10094","1","0","380000","380000","94"
"0","0","bgm_M601","bgm_M601","2030/03/26 14:59:00","2022/06/24 15:00:00","0","10096","1","0","380000","380000","96"
"0","0","bgm_M608","bgm_M608","2030/03/26 14:59:00","2022/07/25 15:00:00","0","10098","1","0","380000","380000","98"
"0","0","bgm_M618","bgm_M618","2030/03/26 14:59:00","2022/08/26 15:00:00","0","10100","1","0","380000","380000","100"
"0","0","bgm_M623","bgm_M623","2030/03/26 14:59:00","2022/09/22 15:00:00","0","10102","1","0","380000","380000","102"
"0","0","bgm_M630","bgm_M630","2030/03/26 14:59:00","2022/10/25 15:00:00","0","10104","1","0","380000","380000","104"
"0","0","bgm_M638","bgm_M638","2030/03/26 14:59:00","2022/11/24 15:00:00","0","10106","1","0","380000","380000","106"
"0","0","bgm_M647","bgm_M647","2030/03/26 14:59:00","2022/12/27 15:00:00","0","10108","1","0","380000","380000","108"
"0","0","bgm_M659","bgm_M659","2030/03/26 14:59:00","2023/01/24 15:00:00","0","10110","1","0","380000","380000","110"
"0","0","bgm_M660","bgm_M660","2030/03/26 14:59:00","2023/01/24 15:00:00","0","10111","1","0","380000","380000","111"
"0","0","bgm_M668","bgm_M668","2030/03/26 14:59:00","2023/02/24 15:00:00","0","10114","1","0","380000","380000","114"
"0","0","bgm_MC017","bgm_MC017","2030/03/26 14:59:00","2023/03/23 15:00:00","0","10116","1","0","380000","380000","116"
"0","0","bgm_MC026","bgm_MC026","2030/03/26 14:59:00","2023/04/24 19:00:00","0","10118","1","0","380000","380000","118"
"0","0","bgm_MC036","bgm_MC036","2030/03/26 14:59:00","2023/05/26 15:00:00","0","10120","1","0","380000","380000","120"
"0","0","bgm_MC046","bgm_MC046","2030/03/26 14:59:00","2023/06/23 15:00:00","0","10122","1","0","380000","380000","122"
"0","0","bgm_MC056","bgm_MC056","2030/03/26 14:59:00","2023/07/25 15:00:00","0","10124","1","0","380000","380000","124"
"0","0","bgm_MC063","bgm_MC063","2030/03/26 14:59:00","2023/08/25 15:00:00","0","10126","1","0","380000","380000","126"
"0","0","bgm_MC075","bgm_MC075","2030/03/26 14:59:00","2023/09/26 15:00:00","0","10128","1","0","380000","380000","128"
"0","0","bgm_MC082","bgm_MC082","2030/03/26 14:59:00","2023/10/23 15:00:00","0","10130","1","0","380000","380000","130"
"0","0","bgm_MC091","bgm_MC091","2030/03/26 14:59:00","2023/11/24 15:00:00","0","10132","1","0","380000","380000","132"
"0","0","bgm_MC099","bgm_MC099","2030/03/26 14:59:00","2023/12/27 15:00:00","0","10134","1","0","380000","380000","134"
"0","0","bgm_MC110","bgm_MC110","2030/03/26 14:59:00","2024/01/26 15:00:00","0","10136","1","0","380000","380000","136"
"0","0","bgm_MC111","bgm_MC111","2030/03/26 14:59:00","2024/01/26 15:00:00","0","10137","1","0","380000","380000","137"
"0","0","bgm_MC124","bgm_MC124","2030/03/26 14:59:00","2024/02/24 15:00:00","0","10140","1","0","380000","380000","140"
"0","0","bgm_MC136","bgm_MC136","2030/03/26 14:59:00","2024/03/26 15:00:00","0","10142","1","0","380000","380000","142"
"0","0","bgm_MC143","bgm_MC143","2030/03/26 14:59:00","2024/04/27 21:00:00","0","10144","1","0","380000","380000","144"
"0","0","bgm_MC147","bgm_MC147","2030/03/26 14:59:00","2024/05/23 15:00:00","0","10146","1","0","380000","380000","146"
"0","0","bgm_MC156","bgm_MC156","2030/03/26 14:59:00","2024/06/30 12:00:00","0","10148","1","0","380000","380000","148"
"0","0","bgm_MC162","bgm_MC162","2030/03/26 14:59:00","2024/07/26 15:00:00","0","10150","1","0","380000","380000","150"
"0","0","bgm_MC172_TitleCall","bgm_MC172","2030/03/26 14:59:00","2024/08/26 18:00:00","0","10152","1","0","380000","380000","152"
"0","0","bgm_MC186","bgm_MC186","2030/03/26 14:59:00","2024/09/25 15:00:00","0","10154","1","0","380000","380000","154"
"0","0","bgm_MC194","bgm_MC194","2030/03/26 14:59:00","2024/10/25 17:00:00","0","10156","1","0","380000","380000","156"
"0","0","bgm_MC213","bgm_MC213","2030/03/26 14:59:00","2024/11/30 12:00:00","0","10158","1","0","380000","380000","158"
"0","0","bgm_MC215B","bgm_MC215B","2030/03/26 14:59:00","2024/12/26 21:00:00","0","10160","1","0","380000","380000","160"
