d9cd97dc920c2f26154a81610bda442b2e67f8818cc53b9b28b3a4bd86841274,34cccaa581da6fb614a7dbd5dd549b0a65753171c49ed64598220a250f9d2f25,93cc8a457b4eb035e3f74ac0c69001ab93b76a11196edf96f8229972936e2ba4,387ec10bc38fb5860464b7d4a517299dc96eb9097148c8206823077f9c8e5f07,961fc9e1ea3025ba1b70e27a9a582bb59037783ed7461707e589e8cdc0c89238,577adefd0c111b6aa08f39b9f0a08828e288efacde620ddeae2aef2249603891,b4b08128da53db7fb9cba649d69036c25752b4313eb0851e5434bf4dd4d1479c,085cd02112972e4bfdf143f01d8ef8a6e8ffbfd8dc204f9d09b9d18621235b86,f005bb4f7ecb7fbe3a43f16526f9f3ef64542641f4601377d0fb28ae79bceb03,90b78170e6942cb0c08de10bc07b71d17217155af583d7b1d18a59a415ed65e6,654c9b4c6c5d3fdd3ef69183bcc8c37d18216d0dacfb398516824e6a2a7f37b4,6f000fde4aea498f6f454b60d2999042da601e63962504d3862673701d83af9a,660b50178ea59cd51ff1adfb278cee4241e91b5da02dcda33a5c55f7d14280c7,25cb3992eb50435d766f216961e34b1def54c98cf12060be56f8b9c8810f58e4,74ce938f6f872d6ea941bccf332b743f292ed3f620d616baa8bcbbcbc264020f,358de422748e077f0e4ec1470d83338b1cabab6fe5a0964294d1a42ac8320f30,1ef6fce4c7901b814629338b4823c51639b66f17fb0d955c27ed4c8b8275de76,ada63487c55d447d744d7787ef018d25ac88eef9bab6d1caa68f38591b12b11c,cedcc50ba15954ba75d334a38bd6e44577cd46d46456f31f03bfb4047e1814dc,68da9b234bc3cc16cfe48d3d405f82fc2544b57211d9367e23117ced107ddc1a,de0a2860844edd060e9df7fcf0c227478c93565d0231b267394601af93610c31,1467aab185a34a3f9bb045cbe7666827d23300b4d07d9f1a8578076eb734bf7d
"1","0","0","1","122371","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11001093"
"1","0","0","1","101011","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11001101"
"1","0","0","1","101401","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11001102"
"1","0","0","1","102611","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11001103"
"1","0","0","1","102011","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002011"
"1","0","0","1","101191","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002012"
"1","0","0","1","101011","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002013"
"1","0","0","1","102251","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002021"
"1","0","0","1","101251","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002022"
"1","0","0","1","101371","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002023"
"1","0","0","1","102162","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002031"
"1","0","0","1","101401","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002032"
"1","0","0","1","101551","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002033"
"1","0","0","1","102221","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002041"
"1","0","0","1","101521","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002042"
"1","0","0","1","101581","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002043"
"1","0","0","1","102191","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002051"
"1","0","0","1","101281","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002052"
"1","0","0","1","101611","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002053"
"1","0","0","1","102071","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002061"
"1","0","0","1","101251","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002062"
"1","0","0","1","101581","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002063"
"1","0","0","1","122311","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002071"
"1","0","0","1","101071","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002072"
"1","0","0","1","101431","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002073"
"1","0","0","1","102281","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002081"
"1","0","0","1","101131","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002082"
"1","0","0","1","101611","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002083"
"1","0","0","2","25011","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11002084"
"1","0","0","1","122431","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002091"
"1","0","0","1","122371","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002092"
"1","0","0","1","102611","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002093"
"1","0","0","2","25012","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11002094"
"1","0","0","1","122341","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002101"
"1","0","0","1","102581","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002102"
"1","0","0","1","102011","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002103"
"1","0","0","2","25013","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11002104"
"1","0","0","1","122493","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002111"
"1","0","0","1","102551","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002112"
"1","0","0","1","102461","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002113"
"1","0","0","2","25014","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11002114"
"1","0","0","1","122491","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002121"
"1","0","0","1","102612","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11002122"
"1","0","0","1","102221","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11002123"
"1","0","0","1","122493","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003011"
"1","0","0","1","102551","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003012"
"1","0","0","1","102071","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003013"
"1","0","0","1","122491","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003021"
"1","0","0","1","102612","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003022"
"1","0","0","1","102251","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003023"
"1","0","0","1","102163","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003031"
"1","0","0","1","102252","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003032"
"1","0","0","1","102011","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003033"
"1","0","0","1","102222","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003041"
"1","0","0","1","102192","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003042"
"1","0","0","1","102191","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003043"
"1","0","0","1","102013","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003051"
"1","0","0","1","102131","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003052"
"1","0","0","1","102221","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003053"
"1","0","0","1","102014","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003061"
"1","0","0","1","102101","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003062"
"1","0","0","1","122311","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003063"
"1","0","0","1","102041","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003071"
"1","0","0","1","122282","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003072"
"1","0","0","1","102162","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003073"
"1","0","0","1","122312","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003081"
"1","0","0","1","122342","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003082"
"1","0","0","1","122341","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003083"
"1","0","0","2","25011","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11003084"
"1","0","0","1","122372","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003091"
"1","0","0","1","122401","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003092"
"1","0","0","1","122371","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003093"
"1","0","0","2","25012","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11003094"
"1","0","0","1","122432","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003101"
"1","0","0","1","122521","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003102"
"1","0","0","1","102281","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003103"
"1","0","0","2","25013","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11003104"
"1","0","0","1","102552","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003111"
"1","0","0","1","102582","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003112"
"1","0","0","1","122431","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003113"
"1","0","0","2","25014","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11003114"
"1","0","0","1","122614","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003121"
"1","0","0","1","122613","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11003122"
"1","0","0","1","102581","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11003123"
"1","0","0","1","102101","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004011"
"1","0","0","1","102252","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004012"
"1","0","0","1","102131","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004013"
"1","0","0","1","102014","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004021"
"1","0","0","1","102192","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004022"
"1","0","0","1","102222","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004023"
"1","0","0","1","113071","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004031"
"1","0","0","1","102013","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004032"
"1","0","0","1","102041","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004033"
"1","0","0","1","113011","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004041"
"1","0","0","1","102163","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004042"
"1","0","0","1","122282","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004043"
"1","0","0","1","123161","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004051"
"1","0","0","1","123251","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004052"
"1","0","0","1","122521","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004053"
"1","0","0","1","113221","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004061"
"1","0","0","1","113191","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004062"
"1","0","0","1","122342","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004063"
"1","0","0","1","123281","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004071"
"1","0","0","1","102552","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004072"
"1","0","0","1","122312","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004073"
"1","0","0","1","123311","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004081"
"1","0","0","1","102582","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004082"
"1","0","0","1","122372","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004083"
"1","0","0","1","123341","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004091"
"1","0","0","1","122614","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004092"
"1","0","0","1","122401","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004093"
"1","0","0","2","25011","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11004094"
"1","0","0","1","113431","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004101"
"1","0","0","1","113521","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004102"
"1","0","0","1","122432","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004103"
"1","0","0","2","25012","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11004104"
"1","0","0","1","113551","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004111"
"1","0","0","1","113581","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004112"
"1","0","0","1","122613","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004113"
"1","0","0","2","25013","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11004114"
"1","0","0","1","113611","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004121"
"1","0","0","1","123612","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004122"
"1","0","0","1","113011","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004123"
"1","0","0","2","25014","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11004124"
"1","0","0","1","123192","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004131"
"1","0","0","1","113252","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11004132"
"1","0","0","1","113221","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11004133"
"1","0","0","1","123161","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005011"
"1","0","0","1","113191","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005012"
"1","0","0","1","113071","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005013"
"1","0","0","1","113221","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005021"
"1","0","0","1","113071","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005022"
"1","0","0","1","123341","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005023"
"1","0","0","1","123192","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005031"
"1","0","0","1","123251","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005032"
"1","0","0","1","113521","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005033"
"1","0","0","1","113012","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005041"
"1","0","0","1","113101","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005042"
"1","0","0","1","123311","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005043"
"1","0","0","1","113162","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005051"
"1","0","0","1","113252","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005052"
"1","0","0","1","123281","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005053"
"1","0","0","1","123041","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005061"
"1","0","0","1","113131","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005062"
"1","0","0","1","113431","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005063"
"1","0","0","1","113342","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005071"
"1","0","0","1","113522","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005072"
"1","0","0","1","113581","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005073"
"1","0","0","1","123371","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005081"
"1","0","0","1","123432","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005082"
"1","0","0","1","113551","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005083"
"1","0","0","1","123282","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005091"
"1","0","0","1","123461","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005092"
"1","0","0","1","113611","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005093"
"1","0","0","2","25011","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11005094"
"1","0","0","1","113401","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005101"
"1","0","0","1","123491","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005102"
"1","0","0","1","123612","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005103"
"1","0","0","2","25012","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11005104"
"1","0","0","1","113552","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005111"
"1","0","0","1","113162","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005112"
"1","0","0","1","113101","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005113"
"1","0","0","2","25013","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11005114"
"1","0","0","1","123582","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005121"
"1","0","0","1","113012","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005122"
"1","0","0","1","113131","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005123"
"1","0","0","2","25014","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11005124"
"1","0","0","1","123072","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005131"
"1","0","0","1","113222","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11005132"
"1","0","0","1","123041","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11005133"
"1","0","0","1","113101","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006011"
"1","0","0","1","113131","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006012"
"1","0","0","1","123282","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006013"
"1","0","0","1","113162","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006021"
"1","0","0","1","123192","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006022"
"1","0","0","1","113342","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006023"
"1","0","0","1","123193","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006031"
"1","0","0","1","113252","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006032"
"1","0","0","1","123612","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006033"
"1","0","0","1","123132","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006041"
"1","0","0","1","113012","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006042"
"1","0","0","1","123371","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006043"
"1","0","0","1","113013","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006051"
"1","0","0","1","123072","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006052"
"1","0","0","1","113611","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006053"
"1","0","0","1","123042","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006061"
"1","0","0","1","113222","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006062"
"1","0","0","1","113401","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006063"
"1","0","0","1","113283","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006071"
"1","0","0","1","123041","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006072"
"1","0","0","1","113551","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006073"
"1","0","0","1","123343","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006081"
"1","0","0","1","113522","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006082"
"1","0","0","1","123432","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006083"
"1","0","0","1","113372","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006091"
"1","0","0","1","113552","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006092"
"1","0","0","1","113581","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006093"
"1","0","0","1","113553","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006101"
"1","0","0","1","123582","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006102"
"1","0","0","1","123461","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006103"
"1","0","0","2","25011","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11006104"
"1","0","0","1","113614","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006111"
"1","0","0","1","113013","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006112"
"1","0","0","1","123132","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006113"
"1","0","0","2","25012","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11006114"
"1","0","0","1","123583","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006121"
"1","0","0","1","123193","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006122"
"1","0","0","1","123491","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006123"
"1","0","0","2","25013","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11006124"
"1","0","0","1","124131","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006131"
"1","0","0","1","123042","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006132"
"1","0","0","1","123072","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006133"
"1","0","0","2","25014","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11006134"
"1","0","0","1","124101","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006141"
"1","0","0","1","124251","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11006142"
"1","0","0","1","113611","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11006143"
"1","0","0","2","25015","0","30","2","0","0","0","0","0","0","0","0","0","0","0","0","70","11006144"
"1","0","0","1","113222","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11007011"
"1","0","0","1","123432","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11007012"
"1","0","0","1","113401","0","36","4","0","0","0","0","0","0","0","0","0","0","0","0","64","11007013"
"1","0","0","1","113013","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11007021"
"1","0","0","1","123072","0","54","4","0","0","0","0","0","0","0","0","0","0","0","0","46","11007022"
