e33dfa3723c8afe8f56fe4d9a2b94f9153a7043d6ea1250e0ec7e1cca22af137,e8fe5fb9315c56842ea3e98612d534383dce07ec9792ac337b6deded9804b2b5,b8159eadbc4bd5ba219babead64d144b7b202b66f5b42c29c3e6caa90ae3a909,64a089e37451bf27ca61fe9063bbe0d35e3a5adf1ba269bc6cdf40dfb82006e0,4dd5a077659e98786ab81e542e49581e5094fdac9c704d96ecad7b85683606bc,44318ef387fadaae09dea9d6df77e85a6c2811035e83c8c9d7cf2f0a5022e417,10549848e6692878d43aa993b3924e75552f4393237eae27db0f0d0e180748e4,2bd2e36346ef9ac4fbc98b1b2d335899082f9010aecfc57c324ed34a61dffe80,92bb4a2fc1f0db1f92132ca9d91d1a26003bbecc05ecacf85833854ae08ab622,d10b9ba7aac0be01f3f4de42cf0eafaf4ae63eb7018d89dfeac829889f23c539,fa4943085f79da6049dc003d84c497db5057ce0162eb0617f4c4d353f14c03be,ad0bcba863febf429d316f33f5b91f9267956b9607e2426e707df7d579c7ece7,b33ff7af1074acb387cc939e651e78c4335c4a47833df5a9ec263b3c1c79c831,fc4a8a361a832f1135b31c1c1ed784536972bd4e0da185f9d9e3ae1528dd5af0
"0","2","28007","2020/10/01 17:00:00","100","2","0","0","0","0","0","111301","2030/08/01 14:59:59","31113"
"0","1","28008","2020/10/01 17:00:00","100","2","0","0","0","0","0","100401","2030/08/01 14:59:59","31004"
"0","2","28008","2020/10/01 17:00:00","100","2","0","0","0","0","0","111201","2030/08/01 14:59:59","31112"
"0","1","28009","2020/10/01 17:00:00","100","2","0","0","0","0","0","103601","2030/08/01 14:59:59","31036"
"0","2","28009","2020/10/01 17:00:00","100","2","0","0","0","0","0","111101","2030/08/01 14:59:59","31111"
"0","1","28010","2020/11/05 12:00:00","100","2","0","0","0","0","0","104901","2030/08/01 14:59:59","31049"
"0","2","28010","2020/11/05 12:00:00","100","2","0","0","0","0","0","109101","2030/08/01 14:59:59","31091"
"0","1","28011","2020/11/05 12:00:00","100","2","0","0","0","0","0","101101","2030/08/01 14:59:59","31011"
"0","2","28011","2020/11/05 12:00:00","100","2","0","0","0","0","0","112901","2030/08/01 14:59:59","31129"
"0","1","28012","2020/11/05 12:00:00","100","2","0","0","0","0","0","107001","2030/08/01 14:59:59","31070"
"0","1","28013","2022/03/21","100","2","0","0","0","0","0","111001","2030/08/01 14:59:59","31110"
"0","2","28013","2022/03/21","100","2","0","0","0","0","0","116401","2030/08/01 14:59:59","31164"
"0","1","28014","2022/03/21","100","2","0","0","0","0","0","110901","2030/08/01 14:59:59","31109"
"0","2","28014","2022/03/21","100","2","0","0","0","0","0","116301","2030/08/01 14:59:59","31163"
"0","1","28015","2022/03/21","100","2","0","0","0","0","0","110801","2030/08/01 14:59:59","31108"
"0","2","28015","2022/03/21","100","2","0","0","0","0","0","116201","2030/08/01 14:59:59","31162"
"0","1","28016","2022/04/18","100","2","0","0","0","0","0","104201","2030/08/01 14:59:59","31042"
"0","2","28016","2022/04/18","100","2","0","0","0","0","0","108401","2030/08/01 14:59:59","31084"
"0","3","28016","2022/04/18","100","2","0","0","0","0","0","117301","2030/08/01 14:59:59","31173"
"0","1","28017","2022/04/18","100","2","0","0","0","0","0","101401","2030/08/01 14:59:59","31014"
"0","2","28017","2022/04/18","100","2","0","0","0","0","0","112201","2030/08/01 14:59:59","31122"
"0","3","28017","2022/04/18","100","2","0","0","0","0","0","115701","2030/08/01 14:59:59","31157"
"0","1","28018","2022/04/18","100","2","0","0","0","0","0","105301","2030/08/01 14:59:59","31053"
"0","2","28018","2022/04/18","100","2","0","0","0","0","0","114201","2030/08/01 14:59:59","31142"
"0","1","28019","2022/05/16","100","2","0","0","0","0","0","106801","2030/08/01 14:59:59","31068"
"0","2","28019","2022/05/16","100","2","0","0","0","0","0","121201","2030/08/01 14:59:59","31212"
"0","1","28020","2022/05/16","100","2","0","0","0","0","0","104701","2030/08/01 14:59:59","31047"
"0","2","28020","2022/05/16","100","2","0","0","0","0","0","113601","2030/08/01 14:59:59","31136"
"0","1","28021","2022/05/16","100","2","0","0","0","0","0","102701","2030/08/01 14:59:59","31027"
"0","2","28021","2022/05/16","100","2","0","0","0","0","0","109001","2030/08/01 14:59:59","31090"
"0","3","28021","2022/05/16","100","2","0","0","0","0","0","117001","2030/08/01 14:59:59","31170"
"0","1","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","107101","2030/08/01 14:59:59","31071"
"0","2","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","106101","2030/08/01 14:59:59","31061"
"0","3","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","107001","2030/08/01 14:59:59","31070"
"0","4","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","180401","2030/08/01 14:59:59","31804"
"0","5","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","180501","2030/08/01 14:59:59","31805"
"0","6","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","180201","2030/08/01 14:59:59","31802"
"0","7","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","106801","2030/08/01 14:59:59","31068"
"0","8","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","180101","2030/08/01 14:59:59","31801"
"0","9","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","180601","2030/08/01 14:59:59","31806"
"0","10","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","180301","2030/08/01 14:59:59","31803"
"0","11","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","180701","2030/08/01 14:59:59","31807"
"0","12","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","106701","2030/08/01 14:59:59","31067"
"0","13","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","180801","2030/08/01 14:59:59","31808"
"0","14","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","118101","2030/08/01 14:59:59","31181"
"0","15","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","180901","2030/08/01 14:59:59","31809"
"0","16","28022","2023/01/15 15:00:00","100","2","0","0","0","0","0","123001","2030/08/01 14:59:59","31230"
"0","1","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","107501","2030/08/01 14:59:59","31075"
"0","2","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","107701","2030/08/01 14:59:59","31077"
"0","3","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","107801","2030/08/01 14:59:59","31078"
"0","4","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","107901","2030/08/01 14:59:59","31079"
"0","5","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","108101","2030/08/01 14:59:59","31081"
"0","6","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","108301","2030/08/01 14:59:59","31083"
"0","7","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","108401","2030/08/01 14:59:59","31084"
"0","8","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","108601","2030/08/01 14:59:59","31086"
"0","9","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","108701","2030/08/01 14:59:59","31087"
"0","10","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","108801","2030/08/01 14:59:59","31088"
"0","11","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","109101","2030/08/01 14:59:59","31091"
"0","12","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","110001","2030/08/01 14:59:59","31100"
"0","13","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","110301","2030/08/01 14:59:59","31103"
"0","14","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","110401","2030/08/01 14:59:59","31104"
"0","15","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","110601","2030/08/01 14:59:59","31106"
"0","16","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","111101","2030/08/01 14:59:59","31111"
"0","17","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","111501","2030/08/01 14:59:59","31115"
"0","18","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","112001","2030/08/01 14:59:59","31120"
"0","19","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","111901","2030/08/01 14:59:59","31119"
"0","20","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","113101","2030/08/01 14:59:59","31131"
"0","21","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","113401","2030/08/01 14:59:59","31134"
"0","22","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","113901","2030/08/01 14:59:59","31139"
"0","23","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","114401","2030/08/01 14:59:59","31144"
"0","24","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","111801","2030/08/01 14:59:59","31118"
"0","25","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","115001","2030/08/01 14:59:59","31150"
"0","26","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","115501","2030/08/01 14:59:59","31155"
"0","27","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","117001","2030/08/01 14:59:59","31170"
"0","28","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","117201","2030/08/01 14:59:59","31172"
"0","29","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","118001","2030/08/01 14:59:59","31180"
"0","30","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","117701","2030/08/01 14:59:59","31177"
"0","31","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","119901","2030/08/01 14:59:59","31199"
"0","32","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","120701","2030/08/01 14:59:59","31207"
"0","33","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","120901","2030/08/01 14:59:59","31209"
"0","34","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","121001","2030/08/01 14:59:59","31210"
"0","35","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","121101","2030/08/01 14:59:59","31211"
"0","36","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","121501","2030/08/01 14:59:59","31215"
"0","37","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","122501","2030/08/01 14:59:59","31225"
"0","38","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","122901","2030/08/01 14:59:59","31229"
"0","39","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","123301","2030/08/01 14:59:59","31233"
"0","40","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","123601","2030/08/01 14:59:59","31236"
"0","41","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","123801","2030/08/01 14:59:59","31238"
"0","42","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","124001","2030/08/01 14:59:59","31240"
"0","43","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","107601","2030/08/01 14:59:59","31076"
"0","44","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","108001","2030/08/01 14:59:59","31080"
"0","45","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","108201","2030/08/01 14:59:59","31082"
"0","46","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","108501","2030/08/01 14:59:59","31085"
"0","47","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","108901","2030/08/01 14:59:59","31089"
"0","48","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","109001","2030/08/01 14:59:59","31090"
"0","49","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","110101","2030/08/01 14:59:59","31101"
"0","50","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","110501","2030/08/01 14:59:59","31105"
"0","51","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","111201","2030/08/01 14:59:59","31112"
"0","52","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","111601","2030/08/01 14:59:59","31116"
"0","53","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","112101","2030/08/01 14:59:59","31121"
"0","54","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","112301","2030/08/01 14:59:59","31123"
"0","55","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","113001","2030/08/01 14:59:59","31130"
"0","56","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","113201","2030/08/01 14:59:59","31132"
"0","57","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","113501","2030/08/01 14:59:59","31135"
"0","58","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","114101","2030/08/01 14:59:59","31141"
"0","59","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","114601","2030/08/01 14:59:59","31146"
"0","60","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","114701","2030/08/01 14:59:59","31147"
"0","61","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","115601","2030/08/01 14:59:59","31156"
"0","62","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","115801","2030/08/01 14:59:59","31158"
"0","63","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","116801","2030/08/01 14:59:59","31168"
"0","64","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","117401","2030/08/01 14:59:59","31174"
"0","65","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","117801","2030/08/01 14:59:59","31178"
"0","66","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","119201","2030/08/01 14:59:59","31192"
"0","67","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","120801","2030/08/01 14:59:59","31208"
"0","68","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","121201","2030/08/01 14:59:59","31212"
"0","69","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","122101","2030/08/01 14:59:59","31221"
"0","70","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","122401","2030/08/01 14:59:59","31224"
"0","71","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","122801","2030/08/01 14:59:59","31228"
"0","72","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","123501","2030/08/01 14:59:59","31235"
"0","73","28023","2023/01/15 15:00:00","100","2","0","0","0","0","0","124101","2030/08/01 14:59:59","31241"
"0","1","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","100901","2030/08/01 14:59:59","31009"
"0","2","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","101001","2030/08/01 14:59:59","31010"
"0","3","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","101101","2030/08/01 14:59:59","31011"
"0","4","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","101201","2030/08/01 14:59:59","31012"
"0","5","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","101801","2030/08/01 14:59:59","31018"
"0","6","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","102801","2030/08/01 14:59:59","31028"
"0","7","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","102901","2030/08/01 14:59:59","31029"
"0","8","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","103001","2030/08/01 14:59:59","31030"
"0","9","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","103201","2030/08/01 14:59:59","31032"
"0","10","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","104301","2030/08/01 14:59:59","31043"
"0","11","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","104901","2030/08/01 14:59:59","31049"
"0","12","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","105301","2030/08/01 14:59:59","31053"
"0","13","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","105701","2030/08/01 14:59:59","31057"
"0","14","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","104701","2030/08/01 14:59:59","31047"
"0","15","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","106301","2030/08/01 14:59:59","31063"
"0","16","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","103601","2030/08/01 14:59:59","31036"
"0","17","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","104401","2030/08/01 14:59:59","31044"
"0","18","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","103701","2030/08/01 14:59:59","31037"
"0","19","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","105601","2030/08/01 14:59:59","31056"
"0","20","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","101401","2030/08/01 14:59:59","31014"
"0","21","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","109201","2030/08/01 14:59:59","31092"
"0","22","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","109401","2030/08/01 14:59:59","31094"
"0","23","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","109501","2030/08/01 14:59:59","31095"
"0","24","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","109601","2030/08/01 14:59:59","31096"
"0","25","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","110701","2030/08/01 14:59:59","31107"
"0","26","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","110801","2030/08/01 14:59:59","31108"
"0","27","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","111301","2030/08/01 14:59:59","31113"
"0","28","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","111401","2030/08/01 14:59:59","31114"
"0","29","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","106501","2030/08/01 14:59:59","31065"
"0","30","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","111701","2030/08/01 14:59:59","31117"
"0","31","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","112201","2030/08/01 14:59:59","31122"
"0","32","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","111001","2030/08/01 14:59:59","31110"
"0","33","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","110901","2030/08/01 14:59:59","31109"
"0","34","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","112701","2030/08/01 14:59:59","31127"
"0","35","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","112801","2030/08/01 14:59:59","31128"
"0","36","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","112901","2030/08/01 14:59:59","31129"
"0","37","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","106601","2030/08/01 14:59:59","31066"
"0","38","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","113301","2030/08/01 14:59:59","31133"
"0","39","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","113601","2030/08/01 14:59:59","31136"
"0","40","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","113701","2030/08/01 14:59:59","31137"
"0","41","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","113801","2030/08/01 14:59:59","31138"
"0","42","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","114001","2030/08/01 14:59:59","31140"
"0","43","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","114201","2030/08/01 14:59:59","31142"
"0","44","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","114301","2030/08/01 14:59:59","31143"
"0","45","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","114501","2030/08/01 14:59:59","31145"
"0","46","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","106401","2030/08/01 14:59:59","31064"
"0","47","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","115701","2030/08/01 14:59:59","31157"
"0","48","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","115901","2030/08/01 14:59:59","31159"
"0","49","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","116001","2030/08/01 14:59:59","31160"
"0","50","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","116201","2030/08/01 14:59:59","31162"
"0","51","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","116301","2030/08/01 14:59:59","31163"
"0","52","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","116501","2030/08/01 14:59:59","31165"
"0","53","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","116601","2030/08/01 14:59:59","31166"
"0","54","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","116701","2030/08/01 14:59:59","31167"
"0","55","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","116901","2030/08/01 14:59:59","31169"
"0","56","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","117101","2030/08/01 14:59:59","31171"
"0","57","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","117301","2030/08/01 14:59:59","31173"
"0","58","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","117501","2030/08/01 14:59:59","31175"
"0","59","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","117601","2030/08/01 14:59:59","31176"
"0","60","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","117901","2030/08/01 14:59:59","31179"
"0","61","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","119001","2030/08/01 14:59:59","31190"
"0","62","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","119101","2030/08/01 14:59:59","31191"
"0","63","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","119301","2030/08/01 14:59:59","31193"
"0","64","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","116401","2030/08/01 14:59:59","31164"
"0","65","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","121301","2030/08/01 14:59:59","31213"
"0","66","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","121401","2030/08/01 14:59:59","31214"
"0","67","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","121601","2030/08/01 14:59:59","31216"
"0","68","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","122001","2030/08/01 14:59:59","31220"
"0","69","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","121901","2030/08/01 14:59:59","31219"
"0","70","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","122201","2030/08/01 14:59:59","31222"
"0","71","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","122301","2030/08/01 14:59:59","31223"
"0","72","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","122601","2030/08/01 14:59:59","31226"
"0","73","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","122701","2030/08/01 14:59:59","31227"
"0","74","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","123101","2030/08/01 14:59:59","31231"
"0","75","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","123201","2030/08/01 14:59:59","31232"
"0","76","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","123701","2030/08/01 14:59:59","31237"
"0","77","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","123901","2030/08/01 14:59:59","31239"
"0","78","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","124201","2030/08/01 14:59:59","31242"
"0","79","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","100501","2030/08/01 14:59:59","31005"
"0","80","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","100601","2030/08/01 14:59:59","31006"
"0","81","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","100701","2030/08/01 14:59:59","31007"
"0","82","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","100801","2030/08/01 14:59:59","31008"
"0","83","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","101301","2030/08/01 14:59:59","31013"
"0","84","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","101501","2030/08/01 14:59:59","31015"
"0","85","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","101601","2030/08/01 14:59:59","31016"
"0","86","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","101701","2030/08/01 14:59:59","31017"
"0","87","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","102001","2030/08/01 14:59:59","31020"
"0","88","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","102301","2030/08/01 14:59:59","31023"
"0","89","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","102601","2030/08/01 14:59:59","31026"
"0","90","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","102701","2030/08/01 14:59:59","31027"
"0","91","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","103101","2030/08/01 14:59:59","31031"
"0","92","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","103301","2030/08/01 14:59:59","31033"
"0","93","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","103801","2030/08/01 14:59:59","31038"
"0","94","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","104201","2030/08/01 14:59:59","31042"
"0","95","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","104501","2030/08/01 14:59:59","31045"
"0","96","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","104601","2030/08/01 14:59:59","31046"
"0","97","28024","2023/01/15 15:00:00","100","2","0","0","0","0","0","104801","2030/08/01 14:59:59","31048"
