8976dbc27c90454c82424a7dc4a852e017a7f59b806b4c63828e539ca59092fd,508ffb8a5f0f97813d818930b4ebeca51c2e40ee09c0c837c4ac5091c7b49259,f7961f19593c29066d1fa0104f114b9a9f634376f8b17d4e0c0c241695126ef6,3fbdbe8cc8f8960522a31900e893a4f02881f3a23d71d37418456773d1a6aaf7,4809481b354d65cd5e181c32f888b54ff9b914df1011cbf09aaa4e7654019151,7edeb37850a364556a97a22ded60ce372536dbe03e43c306046c334bbc018ac2,7039dd3c003ede64a5c993d31ba9c315ee6a259d7f412542afdd0683ff514f73,30689d844f8c83c299477c4b91384ff96f509f07d4514abd725ca5944438726a,28c423c2442ab17c5b6d70fdca239a9b04d5455db8595ee1cd19514e7bd161f2,3773f999bb6ff6dba325ecfd87924b2ba0aa484f3af9e8618491cd86de34cf1e,1932ca700ce9379c42b341dbaa1b6b16e0a9078c767c302a6cbecfc0788cfe7a,2756a70558a378f8c9579b7bb6e709b81c49855f8a6ef8f604865952e9ad4f8a,dec388349135c2a8fe9739c84111cff5ea4d371de1f371e7682edbafc2bc86fa,1d49fd48495d1d3a0b7d9a6f09e418e98ce96936fe9ed73cf14d9fa6e76e6010
"31237","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","76","0","123701"
"31239","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","77","0","123901"
"31242","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","78","0","124201"
"31005","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","79","0","100501"
"31006","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","80","0","100601"
"31007","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","81","0","100701"
"31008","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","82","0","100801"
"31013","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","83","0","101301"
"31015","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","84","0","101501"
"31016","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","85","0","101601"
"31017","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","86","0","101701"
"31020","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","87","0","102001"
"31023","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","88","0","102301"
"31026","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","89","0","102601"
"31027","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","90","0","102701"
"31031","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","91","0","103101"
"31033","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","92","0","103301"
"31038","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","93","0","103801"
"31042","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","94","0","104201"
"31045","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","95","0","104501"
"31046","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","96","0","104601"
"31048","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","97","0","104801"
"31051","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","98","0","105101"
