727a2657c5a20bcbfa62a20840290511a70b372bac84f433fa9d6e6bb5f03472,bf544d538e7c57c744d06f8a7776ee5f77bf923d30269052450961f011198ad2,08b2927e4988f06602ede92a684394336c9053933fba0b1f0a20e4c6c8f6d911,70a0f1a2e5c42d9a7d076156bef4c2ac5ada2a5778fd2a47e6505831123863fc,48b42e69f8f3caecb031f14ffa16ca97e39a5477cc4d471ed2188f9551da820c
"4005","4","400","300","102901"
"4005","4","400","300","103701"
"4005","4","400","300","104201"
"4005","4","400","300","104701"
"4005","4","400","300","104901"
"4005","4","400","300","105401"
"4005","4","400","300","106001"
"4005","4","400","300","106801"
"4005","4","400","300","107001"
"4005","4","400","300","107101"
"4005","4","400","300","107801"
"4005","4","400","300","108401"
"4005","4","400","300","108701"
"4005","4","400","300","108801"
"4005","4","400","300","108901"
"4005","4","400","300","109101"
"4005","4","400","300","110801"
"4005","4","400","300","110901"
"4005","4","400","300","111001"
"4005","4","400","300","111501"
"4005","4","400","300","111601"
"4005","4","400","300","112001"
"4005","4","400","300","112901"
"4005","4","400","300","113601"
"4005","4","400","300","113901"
"4005","4","400","300","114001"
"4005","4","400","300","114101"
"4005","4","400","300","114301"
"4005","4","400","300","115001"
"4005","4","400","300","115601"
"4005","4","400","300","116201"
"4005","4","400","300","116301"
"4005","4","400","300","116401"
"4005","4","400","300","117101"
"4005","4","400","300","117201"
"4005","4","400","300","117301"
"4005","4","400","300","117401"
"4005","4","400","300","118001"
"4005","4","400","300","118501"
"4005","4","400","300","119301"
"4005","4","400","300","120001"
"4005","4","400","300","121101"
"4005","4","400","300","121201"
"4005","4","400","300","122401"
"4005","4","400","300","122501"
"4005","4","400","300","122601"
"4005","4","400","300","123601"
"4005","4","400","300","123801"
"4005","4","400","300","123901"
"4005","4","400","300","124201"
"4005","4","400","300","124801"
"4005","4","400","300","125701"
"4005","4","400","300","126601"
"4005","4","400","300","127201"
"4005","4","400","300","128001"
"4005","4","400","300","128701"
"4005","4","400","300","128801"
"4005","4","400","300","128901"
"4005","4","400","300","129301"
"4005","4","400","300","129401"
"4005","4","400","300","129501"
"4005","4","400","300","132201"
"4005","4","400","300","132301"
"4005","4","400","300","132401"
"4005","4","400","300","132501"
"4005","4","400","300","133701"
"4005","4","400","300","133801"
"4005","4","400","300","133901"
"4005","4","400","300","134401"
"4005","4","400","300","134801"
"4005","4","400","300","135701"
"4005","4","400","300","136401"
"4005","4","400","300","136501"
"4005","4","400","300","137901"
"4005","4","400","300","139101"
"4005","4","400","300","139901"
"4005","4","400","300","140001"
"4005","4","400","300","180101"
"4005","4","400","300","180201"
"4005","4","400","300","180301"
"4005","4","400","300","180601"
"4005","4","400","300","181101"
"4006","4","400","300","100101"
"4006","4","400","300","100201"
"4006","4","400","300","100301"
"4006","4","400","300","105801"
"4006","4","400","300","105901"
"4006","4","400","300","106001"
"4006","4","400","300","106401"
"4006","4","400","300","106701"
"4006","4","400","300","106801"
"4006","4","400","300","107001"
"4006","4","400","300","107101"
"4006","4","400","300","107501"
"4006","4","400","300","107601"
"4006","4","400","300","107801"
"4006","4","400","300","108701"
"4006","4","400","300","108801"
"4006","4","400","300","108901"
"4006","4","400","300","111501"
"4006","4","400","300","111801"
"4006","4","400","300","111901"
"4006","4","400","300","112001"
"4006","4","400","300","114001"
"4006","4","400","300","115001"
"4006","4","400","300","115501"
"4006","4","400","300","115601"
"4006","4","400","300","120701"
"4006","4","400","300","121001"
"4006","4","400","300","121101"
"4006","4","400","300","121201"
"4006","4","400","300","122401"
"4006","4","400","300","122501"
"4006","4","400","300","122601"
"4006","4","400","300","123001"
"4006","4","400","300","123801"
"4006","4","400","300","124501"
"4006","4","400","300","125301"
"4006","4","400","300","125801"
"4006","4","400","300","126001"
"4006","4","400","300","126101"
"4006","4","400","300","126401"
"4006","4","400","300","126501"
"4006","4","400","300","126601"
"4006","4","400","300","127201"
"4006","4","400","300","127901"
"4006","4","400","300","128701"
"4006","4","400","300","128801"
"4006","4","400","300","128901"
"4006","4","400","300","129001"
"4006","4","400","300","129601"
"4006","4","400","300","129701"
"4006","4","400","300","131601"
"4006","4","400","300","131701"
"4006","4","400","300","131801"
"4006","4","400","300","132801"
"4006","4","400","300","133001"
"4006","4","400","300","133101"
"4006","4","400","300","133701"
"4006","4","400","300","133801"
"4006","4","400","300","133901"
"4006","4","400","300","134001"
"4006","4","400","300","134501"
"4006","4","400","300","135001"
"4006","4","400","300","135101"
"4006","4","400","300","135201"
"4006","4","400","300","135301"
"4006","4","400","300","135401"
"4006","4","400","300","135701"
"4006","4","400","300","136401"
"4006","4","400","300","137601"
"4006","4","400","300","138001"
"4006","4","400","300","138101"
"4006","4","400","300","138201"
"4006","4","400","300","138301"
"4006","4","400","300","138901"
"4006","4","400","300","139101"
"4006","4","400","300","139501"
"4006","4","400","300","139601"
"4006","4","400","300","139701"
"4006","4","400","300","139801"
"4006","4","400","300","180101"
"4006","4","400","300","180201"
"4006","4","400","300","180301"
"4006","4","400","300","180401"
"4006","4","400","300","180501"
"4006","4","400","300","180601"
"4006","4","400","300","181201"
