2f8df0dd4ec68b7ecede983856fcf748a810913b995289eed72c903fa2f3b2b4,c5f402b12507ec02bd356d4f744750a84e98d1dffba753801b50dc0458c9bf9f,f3dc1c5abaaaf5bd04b83c80f345195a4a8ce343e1ef6b0784dda4b8582ac7e6,d45f807174265e7325fb390142167d1c35c508fc139f35b34c8e9418eaa1f6e1,2b80c8701cd43b444ae0c91c84c859ebcbfb79eb5c74b0a11652308ca1fb715b,48b29ca77421b67c5d8ea8540c4d58dcca7721b4224b899ddc734d4a46a3a1cf,fbcb28fbdc53cb46063dbc01c7be84e5e03182e185eb900ff1adb79e687e61cd,927f0bb101705e5524cd1704f22968c4ac062cc19bb1ee0ce3061e89face7b5e,d9c26ca6a6cf85c1598f702776d339d80b46e872d3d201c21af58404f23b4b36,9140f50482940b67ece4edb8d0b4620f4f6d6646d78abf88d88a230f689d5dca,b259cffb6132dc490574b2a6d21874491212fb5e6464c1925bc263342f7f355b,d90bea50b7e77417af3cb58d8ac1de1feac2faeba6fdb8fbb2c9c5b244007851
"1","0","2","107511","平泳ぎ","10140","201","10","0","0","0","10140201"
"1","0","2","107611","平泳ぎ","10140","201","10","0","0","0","10140202"
"1","0","1","107711","平泳ぎ","10140","201","10","0","0","0","10140203"
"1","0","2","108011","平泳ぎ","10140","201","20","0","0","0","10140206"
"1","0","2","110011","平泳ぎ","10140","201","10","0","0","0","10140207"
"1","0","1","110311","平泳ぎ","10140","201","3","0","0","0","10140209"
"1","0","2","110411","平泳ぎ","10140","201","10","0","0","0","10140210"
"1","0","2","110511","平泳ぎ","10140","201","10","0","0","0","10140211"
"1","0","1","113111","平泳ぎ","10140","201","5","0","0","0","10140213"
"1","0","1","113211","平泳ぎ","10140","201","5","0","0","0","10140214"
"1","0","2","113411","平泳ぎ","10140","201","10","0","0","0","10140216"
"1","0","2","113511","平泳ぎ","10140","201","10","0","0","0","10140217"
"1","0","2","113611","平泳ぎ","10140","201","10","0","0","0","10140218"
"1","0","1","115711","平泳ぎ","10140","201","5","0","0","0","10140219"
"1","0","2","117011","平泳ぎ","10140","201","10","0","0","0","10140220"
"1","0","2","117111","平泳ぎ","10140","201","10","0","0","0","10140221"
"1","0","2","117211","平泳ぎ","10140","201","10","0","0","0","10140222"
"1","0","2","117311","平泳ぎ","10140","201","10","0","0","0","10140223"
"1","0","2","117411","平泳ぎ","10140","201","10","0","0","0","10140224"
"1","0","2","122411","平泳ぎ","10140","201","10","0","0","0","10140225"
"1","0","1","122511","平泳ぎ","10140","201","5","0","0","0","10140226"
"1","0","2","122611","平泳ぎ","10140","201","10","0","0","0","10140227"
"1","0","1","126711","平泳ぎ","10140","201","5","0","0","0","10140232"
"1","0","2","126811","平泳ぎ","10140","201","10","0","0","0","10140233"
"1","0","1","127011","平泳ぎ","10140","201","5","0","0","0","10140235"
"1","0","2","129411","平泳ぎ","10140","201","10","0","0","0","10140238"
"1","0","2","129511","平泳ぎ","10140","201","10","0","0","0","10140239"
"1","0","2","107511","潜水","10140","251","10","0","0","0","10140251"
"1","0","2","107611","潜水","10140","251","10","0","0","0","10140252"
"1","0","2","108011","潜水","10140","251","20","0","0","0","10140256"
"1","0","2","110011","潜水","10140","251","10","0","0","0","10140257"
"1","0","1","110311","潜水","10140","251","3","0","0","0","10140259"
"1","0","2","110411","潜水","10140","251","10","0","0","0","10140260"
"1","0","2","110511","潜水","10140","251","10","0","0","0","10140261"
"1","0","1","113111","潜水","10140","251","5","0","0","0","10140263"
"1","0","1","113211","潜水","10140","251","5","0","0","0","10140264"
"1","0","2","113411","潜水","10140","251","10","0","0","0","10140266"
"1","0","2","113611","潜水","10140","251","10","0","0","0","10140268"
"1","0","1","115711","潜水","10140","251","5","0","0","0","10140269"
"1","0","2","117011","潜水","10140","251","10","0","0","0","10140270"
"1","0","2","117211","潜水","10140","251","10","0","0","0","10140272"
"1","0","2","117311","潜水","10140","251","10","0","0","0","10140273"
"1","0","2","117411","潜水","10140","251","10","0","0","0","10140274"
"1","0","2","122411","潜水","10140","251","10","0","0","0","10140275"
"1","0","1","122511","潜水","10140","251","5","0","0","0","10140276"
"1","0","2","122611","潜水","10140","251","10","0","0","0","10140277"
"1","0","1","126711","潜水","10140","251","5","0","0","0","10140282"
"1","0","1","127011","潜水","10140","251","5","0","0","0","10140285"
"1","0","2","107511","浮き輪+バタ足（黄）","10140","303","10","0","0","0","10140301"
"1","0","2","107611","浮き輪+バタ足（青）","10140","302","15","0","0","0","10140302"
"1","0","2","108011","浮き輪+バタ足（青）","10140","302","20","0","0","0","10140306"
"1","0","2","110011","浮き輪+バタ足（ピンク）","10140","301","10","0","0","0","10140307"
"1","0","1","110311","浮き輪+バタ足（黄）","10140","303","3","0","0","0","10140309"
"1","0","2","110411","浮き輪+バタ足（青）","10140","302","10","0","0","0","10140310"
"1","0","2","110511","浮き輪+バタ足（青）","10140","302","10","0","0","0","10140311"
"1","0","1","113111","浮き輪+バタ足（青）","10140","302","5","0","0","0","10140313"
"1","0","1","113211","浮き輪+バタ足（青）","10140","302","5","0","0","0","10140314"
"1","0","1","113311","浮き輪+バタ足（青）","10140","302","5","0","0","0","10140315"
"1","0","2","113411","浮き輪+バタ足（青）","10140","302","10","0","0","0","10140316"
"1","0","2","113511","浮き輪+バタ足（青）","10140","302","10","0","0","0","10140317"
"1","0","2","113611","浮き輪+バタ足（青）","10140","302","10","0","0","0","10140318"
"1","0","1","115711","浮き輪+バタ足（青）","10140","302","5","0","0","0","10140319"
"1","0","2","117011","浮き輪+バタ足（ピンク）","10140","301","10","0","0","0","10140320"
"1","0","2","117111","浮き輪+バタ足（青）","10140","302","10","0","0","0","10140321"
"1","0","2","117211","浮き輪+バタ足（黄）","10140","303","10","0","0","0","10140322"
"1","0","2","117311","浮き輪+バタ足（青）","10140","302","10","0","0","0","10140323"
"1","0","2","117411","浮き輪+バタ足（ピンク）","10140","301","10","0","0","0","10140324"
"1","0","2","122411","浮き輪+バタ足（黄）","10140","303","10","0","0","0","10140325"
"1","0","1","122511","浮き輪+バタ足（青）","10140","302","5","0","0","0","10140326"
"1","0","2","122611","浮き輪+バタ足（ピンク）","10140","301","10","0","0","0","10140327"
"1","0","1","122711","浮き輪+バタ足（青）","10140","302","10","0","0","0","10140328"
"1","0","1","122811","浮き輪+バタ足（黄）","10140","303","10","0","0","0","10140329"
"1","0","1","122911","浮き輪+バタ足（ピンク）","10140","301","10","0","0","0","10140330"
"1","0","1","126711","浮き輪+バタ足（ピンク）","10140","301","5","0","0","0","10140332"
"1","0","2","126811","浮き輪+バタ足（黄）","10140","303","10","0","0","0","10140333"
"1","0","1","127011","浮き輪+バタ足（ピンク）","10140","301","5","0","0","0","10140335"
"1","0","2","129411","浮き輪+バタ足（黄）","10140","303","10","0","0","0","10140338"
"1","0","2","129511","浮き輪+バタ足（ピンク）","10140","301","10","0","0","0","10140339"
"1","0","2","107511","ビート板+バタ足（ピンク）","10140","351","10","0","0","0","10140351"
"1","0","2","107611","ビート板+バタ足（青）","10140","352","15","0","0","0","10140352"
"1","0","2","108011","ビート板+バタ足（青）","10140","352","20","0","0","0","10140356"
"1","0","2","110011","ビート板+バタ足（ピンク）","10140","351","10","0","0","0","10140357"
"1","0","1","110311","ビート板+バタ足（青）","10140","352","3","0","0","0","10140359"
"1","0","2","110411","ビート板+バタ足（青）","10140","352","10","0","0","0","10140360"
"1","0","2","110511","ビート板+バタ足（青）","10140","352","10","0","0","0","10140361"
"1","0","1","113111","ビート板+バタ足（青）","10140","352","5","0","0","0","10140363"
"1","0","1","113211","ビート板+バタ足（青）","10140","352","5","0","0","0","10140364"
"1","0","1","113311","ビート板+バタ足（青）","10140","352","5","0","0","0","10140365"
"1","0","2","113411","ビート板+バタ足（青）","10140","352","10","0","0","0","10140366"
"1","0","2","113511","ビート板+バタ足（青）","10140","352","10","0","0","0","10140367"
"1","0","2","113611","ビート板+バタ足（青）","10140","352","10","0","0","0","10140368"
"1","0","1","115711","ビート板+バタ足（青）","10140","352","5","0","0","0","10140369"
"1","0","2","117011","ビート板+バタ足（ピンク）","10140","351","10","0","0","0","10140370"
"1","0","2","117111","ビート板+バタ足（青）","10140","352","10","0","0","0","10140371"
"1","0","2","117211","ビート板+バタ足（青）","10140","352","10","0","0","0","10140372"
"1","0","2","117311","ビート板+バタ足（青）","10140","352","10","0","0","0","10140373"
"1","0","2","117411","ビート板+バタ足（ピンク）","10140","351","10","0","0","0","10140374"
"1","0","2","122411","ビート板+バタ足（ピンク）","10140","351","10","0","0","0","10140375"
"1","0","1","122511","ビート板+バタ足（青）","10140","352","5","0","0","0","10140376"
"1","0","2","122611","ビート板+バタ足（ピンク）","10140","351","10","0","0","0","10140377"
"1","0","1","122711","ビート板+バタ足（青）","10140","352","10","0","0","0","10140378"
"1","0","1","122811","ビート板+バタ足（ピンク）","10140","351","10","0","0","0","10140379"
"1","0","1","122911","ビート板+バタ足（ピンク）","10140","351","10","0","0","0","10140380"
"1","0","1","126711","ビート板+バタ足（ピンク）","10140","351","5","0","0","0","10140382"
"1","0","2","126811","ビート板+バタ足（青）","10140","352","10","0","0","0","10140383"
"1","0","1","127011","ビート板+バタ足（ピンク）","10140","351","5","0","0","0","10140385"
"1","0","2","129411","ビート板+バタ足（青）","10140","352","10","0","0","0","10140388"
"1","0","2","129511","ビート板+バタ足（ピンク）","10140","351","10","0","0","0","10140389"
"1","0","2","107511","漂う（ノーマル）","10140","401","10","0","0","0","10140401"
"1","0","2","107611","漂う（子供）","10140","402","15","0","0","0","10140402"
"1","0","1","107711","漂う（ノーマル）","10140","401","10","0","0","0","10140403"
"1","0","2","108011","漂う（ノーマル）","10140","401","20","0","0","0","10140406"
"1","0","2","110011","漂う（ノーマル）","10140","401","10","0","0","0","10140407"
"1","0","1","110111","漂う（ノーマル）","10140","401","10","0","0","0","10140408"
"1","0","1","110311","漂う（ノーマル）","10140","401","3","0","0","0","10140409"
"1","0","2","110411","漂う（ノーマル）","10140","401","10","0","0","0","10140410"
"1","0","2","110511","漂う（ノーマル）","10140","401","10","0","0","0","10140411"
"1","0","2","110611","漂う（ノーマル）","10140","401","50","0","0","0","10140412"
"1","0","1","113111","漂う（ノーマル）","10140","401","5","0","0","0","10140413"
"1","0","1","113211","漂う（ノーマル）","10140","401","5","0","0","0","10140414"
"1","0","1","113311","漂う（ノーマル）","10140","401","5","0","0","0","10140415"
"1","0","2","113411","漂う（ノーマル）","10140","401","10","0","0","0","10140416"
"1","0","2","113511","漂う（ノーマル）","10140","401","10","0","0","0","10140417"
"1","0","2","113611","漂う（ノーマル）","10140","401","10","0","0","0","10140418"
"1","0","1","115711","漂う（ノーマル）","10140","401","5","0","0","0","10140419"
"1","0","2","117011","漂う（ノーマル）","10140","401","10","0","0","0","10140420"
"1","0","2","117111","漂う（ノーマル）","10140","401","10","0","0","0","10140421"
"1","0","2","117211","漂う（ノーマル）","10140","401","10","0","0","0","10140422"
"1","0","2","117311","漂う（ノーマル）","10140","401","10","0","0","0","10140423"
"1","0","2","117411","漂う（ノーマル）","10140","401","10","0","0","0","10140424"
"1","0","2","122411","漂う（ノーマル）","10140","401","10","0","0","0","10140425"
"1","0","1","122511","漂う（ノーマル）","10140","401","5","0","0","0","10140426"
"1","0","2","122611","漂う（ノーマル）","10140","401","10","0","0","0","10140427"
"1","0","1","122711","漂う（子供）","10140","402","10","0","0","0","10140428"
"1","0","1","122811","漂う（子供）","10140","402","10","0","0","0","10140429"
"1","0","1","122911","漂う（子供）","10140","402","10","0","0","0","10140430"
"1","0","2","126611","漂う（ノーマル）","10140","401","10","0","0","0","10140431"
"1","0","1","126711","漂う（ノーマル）","10140","401","5","0","0","0","10140432"
"1","0","2","126811","漂う（ノーマル）","10140","401","10","0","0","0","10140433"
"1","0","2","126911","漂う（ノーマル）","10140","401","30","0","0","0","10140434"
"1","0","1","127011","漂う（ノーマル）","10140","401","5","0","0","0","10140435"
"1","0","2","127111","漂う（ノーマル）","10140","401","10","0","0","0","10140436"
"1","0","2","129311","漂う（子供）","10140","402","30","0","0","0","10140437"
"1","0","2","129411","漂う（ノーマル）","10140","401","10","0","0","0","10140438"
"1","0","2","129511","漂う（ノーマル）","10140","401","10","0","0","0","10140439"
"1","0","2","107511","クロール","10140","451","10","0","0","0","10140451"
"1","0","2","108011","クロール","10140","451","20","0","0","0","10140456"
"1","0","2","110011","クロール","10140","451","10","0","0","0","10140457"
"1","0","1","110311","クロール","10140","451","3","0","0","0","10140459"
"1","0","2","110411","クロール","10140","451","10","0","0","0","10140460"
"1","0","2","110511","クロール","10140","451","10","0","0","0","10140461"
"1","0","1","113111","クロール","10140","451","5","0","0","0","10140463"
"1","0","1","113211","クロール","10140","451","5","0","0","0","10140464"
"1","0","2","113411","クロール","10140","451","10","0","0","0","10140466"
"1","0","2","113511","クロール","10140","451","10","0","0","0","10140467"
"1","0","1","115711","クロール","10140","451","5","0","0","0","10140469"
"1","0","2","117011","クロール","10140","451","10","0","0","0","10140470"
"1","0","2","117111","クロール","10140","451","10","0","0","0","10140471"
"1","0","2","117211","クロール","10140","451","10","0","0","0","10140472"
"1","0","2","117311","クロール","10140","451","10","0","0","0","10140473"
"1","0","2","117411","クロール","10140","451","10","0","0","0","10140474"
"1","0","2","122411","クロール","10140","451","10","0","0","0","10140475"
"1","0","1","122511","クロール","10140","451","5","0","0","0","10140476"
"1","0","2","122611","クロール","10140","451","10","0","0","0","10140477"
"1","0","1","126711","クロール","10140","451","5","0","0","0","10140482"
"1","0","2","126811","クロール","10140","451","10","0","0","0","10140483"
"1","0","1","127011","クロール","10140","451","5","0","0","0","10140485"
"1","0","2","129411","クロール","10140","451","10","0","0","0","10140488"
"1","0","2","107511","サーフィン","10140","501","10","0","0","0","10140501"
"1","0","2","107911","サーフィン","10140","501","20","0","0","0","10140505"
"1","0","2","108011","サーフィン","10140","501","20","0","0","0","10140506"
"1","0","2","110011","サーフィン","10140","501","10","0","0","0","10140507"
"1","0","1","110311","サーフィン","10140","501","3","0","0","0","10140509"
"1","0","2","110411","サーフィン","10140","501","10","0","0","0","10140510"
"1","0","2","110511","サーフィン","10140","501","10","0","0","0","10140511"
"1","0","1","113111","サーフィン","10140","501","5","0","0","0","10140513"
"1","0","1","113211","サーフィン","10140","501","5","0","0","0","10140514"
"1","0","1","113311","サーフィン","10140","501","5","0","0","0","10140515"
"1","0","2","113411","サーフィン","10140","501","10","0","0","0","10140516"
"1","0","1","115711","サーフィン","10140","501","5","0","0","0","10140519"
"1","0","2","117111","サーフィン","10140","501","10","0","0","0","10140521"
"1","0","2","117211","サーフィン","10140","501","10","0","0","0","10140522"
"1","0","2","117411","サーフィン","10140","501","10","0","0","0","10140524"
"1","0","2","122411","サーフィン","10140","501","10","0","0","0","10140525"
"1","0","1","122511","サーフィン","10140","501","5","0","0","0","10140526"
"1","0","1","122811","サーフィン","10140","501","10","0","0","0","10140529"
"1","0","1","126711","サーフィン","10140","501","5","0","0","0","10140532"
"1","0","2","126811","サーフィン","10140","501","10","0","0","0","10140533"
"1","0","1","127011","サーフィン","10140","501","5","0","0","0","10140535"
"1","0","2","129411","サーフィン","10140","501","10","0","0","0","10140538"
"1","0","2","129511","サーフィン","10140","501","10","0","0","0","10140539"
"1","107811","2","107511","ぺコリーヌ / コッコロ / キャル","10140","851","10","0","0","107611","10140851"
"1","122511","2","122411","ヒヨリ / ユイ / レイ","10140","852","10","0","0","122611","10140852"
"1","117311","2","117211","チカ / ノゾミ / ツムギ","10140","853","10","0","0","117411","10140853"
"1","122811","1","122911","ミソギ / ミミ / キョウカ","10140","854","10","0","0","122711","10140854"
"1","113511","1","113411","ハツネ / ミサト","10140","855","20","0","0","0","10140855"
"1","107711","1","110311","サレン / スズメ","10140","856","20","0","0","0","10140856"
"1","115711","2","110411","マコト / カスミ / マホ / カオリ","10140","857","10","0","110511","110611","10140857"
"1","107911","2","126811","ミフユ / アキノ / タマキ / ユカリ","10140","858","10","0","108011","126711","10140858"
"1","113211","1","117011","エリコ / アンナ / ナナカ / ルカ","10140","859","10","0","113111","113311","10140859"
"1","110011","1","110111","イオ / スズナ","10140","860","20","0","0","0","10140860"
"1","129411","2","129311","チエル / ユニ / クロエ","10140","861","10","0","0","129511","10140861"
"1","126711","1","126611","ネネカ / アキノ / ユカリ","10140","862","20","0","0","126811","10140862"
"1","127011","2","127111","シノブ / クウカ / ランファ","10140","863","20","0","0","126911","10140863"
"1","110011","2","107811","キャル / スズナ","10140","864","20","0","0","0","10140864"
"1","113111","1","110311","サレン / ルカ","10140","865","20","0","0","0","10140865"
"1","115711","1","113411","ハツネ / カスミ","10140","866","20","0","0","0","10140866"
"1","127111","2","113211","アンナ / シノブ","10140","867","20","0","0","0","10140867"
"1","117111","2","117011","エリコ / シズル","10140","868","20","0","0","0","10140868"
"1","110511","2","110011","スズナ / カオリ","10140","869","20","0","0","0","10140869"
"1","127011","2","110111","イオ / クウカ / シズル","10140","870","20","0","0","117111","10140870"
"1","117411","2","122511","レイ / ツムギ","10140","871","20","0","0","0","10140871"
"1","126711","1","110311","サレン / アキノ","10140","872","20","0","0","0","10140872"
"1","115711","2","110411","マコト / カスミ","10140","873","20","0","0","0","10140873"
"1","110411","2","122611","ユイ / マコト","10140","874","20","0","0","0","10140874"
"1","108011","2","129411","クロエ / ミフユ","10140","875","20","0","0","0","10140875"
"1","117111","2","129311","ユニ / シズル","10140","876","20","0","0","0","10140876"
"1","117211","2","129511","チエル / ノゾミ / ツムギ / チカ","10140","877","20","0","117311","117411","10140877"
"1","110611","2","129511","チエル / マホ","10140","878","20","0","0","0","10140878"
"1","122611","2","107611","コッコロ / ユイ","10140","879","20","0","0","0","10140879"
"1","110311","2","129311","ユニ / サレン","10140","880","20","0","0","0","10140880"
"1","113511","2","129311","ユニ / ミサト","10140","881","20","0","0","0","10140881"
"1","108011","2","107911","タマキ / ミフユ","10140","882","20","0","0","0","10140882"
"1","110511","2","110411","マコト / カオリ / カスミ / ヒヨリ","10140","883","20","0","122411","115711","10140883"
"1","107511","2","126611","ネネカ / ペコリーヌ","10140","884","20","0","0","0","10140884"
"1","107611","2","107711","スズメ / コッコロ","10140","885","20","0","0","0","10140885"
"1","122511","1","113111","ルカ / レイ","10140","886","20","0","0","0","10140886"
"1","122711","1","107711","スズメ / キョウカ","10140","887","20","0","0","0","10140887"
"1","0","1","122811","プールサイドを走るミソギ","10140","889","10","0","0","0","10140889"
"1","0","2","107911","プールサイドを走るタマキ","10140","890","10","0","0","0","10140890"
"1","0","2","122411","バタ足で逆走するヒヨリ","10140","891","10","0","0","0","10140891"
"1","0","2","107911","ボートの上で怖がるタマキ","10140","892","10","0","0","0","10140892"
"1","0","2","107811","ボートの上で怖がるキャル","10140","893","10","0","0","0","10140893"
"1","0","1","127011","クラゲと一緒に流れるクウカ","10140","894","5","0","0","0","10140894"
"1","0","2","107811","浮き輪で流れるキャル","10140","895","10","0","0","0","10140895"
"1","0","2","126611","浮き輪で流れるネネカ","10140","896","10","0","0","0","10140896"
"2","0","1","126811","麦しゅわ飲んでも飲まれるな","10140","901","10","1","0","0","10140901"
"2","0","2","126611","流れる大妃","10140","902","10","1","0","0","10140902"
"2","113311","2","113211","彼女が伝説に着替えたら","10140","903","10","1","0","0","10140903"
"2","122811","1","122911","同年代だ、いいね？","10140","904","10","1","129311","122711","10140904"
"2","117011","1","117111","流れるオーラ","10140","905","30","1","0","107611","10140905"
"2","117311","1","126911","セッション・イン・ザ・プール","10140","906","30","1","0","0","10140906"
"2","427111","2","127111","水も滴る下心","10140","907","10","1","0","113111","10140907"
"2","107811","1","126911","うかぶぺんぽこりん","10140","908","10","1","0","0","10140908"
"2","113511","1","113611","彼女のドレスコード","10140","909","30","1","0","113411","10140909"
"2","110511","1","107911","商魂、水泡に帰す","10140","910","10","1","0","110411","10140910"
"2","122811","1","122911","楽しいリトルリリカル一家","10140","911","10","1","129311","122711","10140911"
"2","126911","1","127111","おわかりいただけただろうか","10140","912","10","1","0","122711","10140912"
"2","0","2","127011","水切りドM","10140","913","5","1","0","0","10140913"
"2","110511","1","110611","出発！　リゾートクルーズ","10140","914","20","1","0","110411","10140914"
"2","110311","2","107711","プールサイド・メイド","10140","915","10","1","0","0","10140915"
"2","113311","2","113111","釣り好きのサガ","10140","916","5","1","117011","117411","10140916"
"2","110311","2","126711","アキノ・ザ・ループ","10140","917","5","1","0","0","10140917"
"2","113511","2","110111","先生だって頑張る子！","10140","918","20","1","0","0","10140918"
"2","110011","1","117211","キラキラ☆インフルエンサー","10140","919","30","1","0","117411","10140919"
"2","0","2","115711","名探偵カスミのメルクリゾート事件簿①","10140","920","2","1","0","0","10140920"
"2","0","2","115711","名探偵カスミのメルクリゾート事件簿②","10140","921","2","1","0","0","10140921"
"2","0","2","115711","名探偵カスミのメルクリゾート事件簿③","10140","922","2","1","0","0","10140922"
"2","0","2","115711","名探偵カスミのメルクリゾート事件簿④","10140","923","2","1","0","0","10140923"
"2","107811","1","107511","エンジョイリゾート！　美食殿♪","10140","941","30","2","0","107611","10140941"
"2","127111","2","113211","あれからの冒険譚","10140","942","10","2","0","0","10140942"
"2","122511","2","117411","魚心わかれば釣心？","10140","943","10","2","0","0","10140943"
"2","126811","1","107911","STOP！　無許可営業","10140","944","10","2","0","108011","10140944"
"2","110411","1","122611","恋愛トークはご用心？","10140","945","30","2","0","117011","10140945"
"2","107811","1","122411","十猫十色","10140","946","30","2","0","107911","10140946"
"2","129411","1","129511","ほの明るい水の底から","10140","947","30","2","0","129311","10140947"
"1","0","2","0","ウキキーのおもちゃ","10140","951","5","0","0","0","10140951"
"1","0","1","0","エルダークラウドのおもちゃ","10140","952","5","0","0","0","10140952"
