fce3cfb5c72d3aa44d3f15b80f6a1204db98308efde3c075773b6aa2cde329ce,9b24a5918a3f6fb2b534b42939daad8bd49887276647abaf7c42cd671c2afea5,c2877da28679461eebdbafc2cab11690b45d85e35cdeb6f01e6cd53fbe6354d3,e9e0243b23d811a66530371dbd74cc948e16f7febc9f093c585e614328b5afd0,d64a445678b2024399e6f5e3e037ce9e3f2aba3ec2722a4cfb9cf5b95ee31582,70d44fb183b2a628355cbf3decc119ac7904517d1a21a0de92e80b914929fe5b,178b293f44f642d63794356859a073e691c7fa7be6f0541527fd570c0946c359,1bd8abb8a9058ad209dd601d049a38d487675d766a87792c30fee5dfa246c5b9,8ded5a9a6ebe61f4bff68c5bdbed69d6980fafbcf146f4e5933f2bcb53e678a3,bae3f1e7238f36133a5646f8b7ada138655f27d2dfed004b5ace51d2b14d21fa,20061f7caad2d2c9c07884a6e28d6aef8738b8bc7256a145fed06cf5175db51a,2ce23c2f17caf0b7235e9ebd1e01d183d30507519e81bf04a53ebcbde2e09186
"10009","0","0","7","2018/12/14 14:59:59","0","2018/11/30 12:00:00","5009408","108501","1003","0","61"
"10009","0","0","10","2018/12/14 14:59:59","0","2018/11/30 12:00:00","5009409","108501","1003","0","62"
"10009","0","0","13","2018/12/14 14:59:59","0","2018/11/30 12:00:00","5009410","108401","1003","0","63"
"10009","0","0","15","2018/12/14 14:59:59","0","2018/11/30 12:00:00","5009411","108401","1003","0","64"
"10010","0","0","108901","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010401","108901","1004","0","65"
"10010","1","0","1001003","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010402","108801","1002","0","66"
"10010","0","0","10","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010403","108901","1001","0","67"
"10010","0","0","20","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010404","108701","1001","0","68"
"10010","0","0","30","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010405","108801","1001","0","69"
"10010","0","0","2","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010406","108801","1003","0","70"
"10010","0","0","4","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010407","108901","1003","0","71"
"10010","0","0","7","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010408","108701","1003","0","72"
"10010","0","0","10","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010409","108901","1003","0","73"
"10010","0","0","13","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010410","108801","1003","0","74"
"10010","0","0","15","2019/01/14 14:59:59","0","2018/12/31 12:00:00","5010411","108701","1003","0","75"
"10011","0","0","109001","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011401","109001","1004","0","76"
"10011","1","0","1001103","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011402","101101","1002","0","77"
"10011","0","0","10","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011403","101101","1001","0","78"
"10011","0","0","20","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011404","109101","1001","0","79"
"10011","0","0","30","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011405","109001","1001","0","80"
"10011","0","0","2","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011406","109101","1003","0","81"
"10011","0","0","4","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011407","109001","1003","0","82"
"10011","0","0","7","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011408","109101","1003","0","83"
"10011","0","0","10","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011409","109001","1003","0","84"
"10011","0","0","13","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011410","101101","1003","0","85"
"10011","0","0","15","2019/02/14 14:59:59","0","2019/01/31 12:00:00","5011411","109101","1003","0","86"
"10012","1","0","1001203","2019/03/14 14:59:59","0","2019/02/28 12:00:00","5012402","101401","1002","0","87"
"10012","0","0","10","2019/03/14 14:59:59","0","2019/02/28 12:00:00","5012403","105501","1001","0","88"
"10012","0","0","20","2019/03/14 14:59:59","0","2019/02/28 12:00:00","5012404","101401","1001","0","89"
"10012","0","0","30","2019/03/14 14:59:59","0","2019/02/28 12:00:00","5012405","101401","1001","0","90"
"10012","0","0","2","2019/03/14 14:59:59","0","2019/02/28 12:00:00","5012406","101401","1003","0","91"
"10012","0","0","4","2019/03/14 14:59:59","0","2019/02/28 12:00:00","5012407","101401","1003","0","92"
"10012","0","0","7","2019/03/14 14:59:59","0","2019/02/28 12:00:00","5012408","101401","1003","0","93"
"10012","0","0","10","2019/03/14 14:59:59","0","2019/02/28 12:00:00","5012409","105501","1003","0","94"
"10012","0","0","13","2019/03/14 14:59:59","0","2019/02/28 12:00:00","5012410","105501","1003","0","95"
"10012","0","0","15","2019/03/14 14:59:59","0","2019/02/28 12:00:00","5012411","101401","1003","0","96"
"10013","0","0","109301","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013401","109301","1004","0","97"
"10013","1","0","1001303","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013402","109201","1002","0","98"
"10013","0","0","10","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013403","109301","1001","0","99"
"10013","0","0","20","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013404","109401","1001","0","100"
"10013","0","0","30","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013405","109201","1001","0","101"
"10013","0","0","2","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013406","109201","1003","0","102"
"10013","0","0","4","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013407","109401","1003","0","103"
"10013","0","0","6","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013408","109301","1003","0","104"
"10013","0","0","8","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013409","109201","1003","0","105"
"10013","0","0","10","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013410","109401","1003","0","106"
"10013","0","0","13","2019/04/12 20:59:59","0","2019/03/31 12:00:00","5013411","109201","1003","0","107"
"10015","1","0","1001503","2019/05/12 20:59:59","0","2019/04/30 12:00:00","5015402","105301","1002","0","108"
"10015","0","0","10","2019/05/12 20:59:59","0","2019/04/30 12:00:00","5015403","105301","1001","0","109"
"10015","0","0","20","2019/05/12 20:59:59","0","2019/04/30 12:00:00","5015404","109501","1001","0","110"
"10015","0","0","30","2019/05/12 20:59:59","0","2019/04/30 12:00:00","5015405","109601","1001","0","111"
"10015","0","0","2","2019/05/12 20:59:59","0","2019/04/30 12:00:00","5015406","109501","1003","0","112"
"10015","0","0","4","2019/05/12 20:59:59","0","2019/04/30 12:00:00","5015407","109501","1003","0","113"
"10015","0","0","6","2019/05/12 20:59:59","0","2019/04/30 12:00:00","5015408","105301","1003","0","114"
"10015","0","0","8","2019/05/12 20:59:59","0","2019/04/30 12:00:00","5015409","109601","1003","0","115"
"10015","0","0","10","2019/05/12 20:59:59","0","2019/04/30 12:00:00","5015410","109601","1003","0","116"
"10015","0","0","13","2019/05/12 20:59:59","0","2019/04/30 12:00:00","5015411","105301","1003","0","117"
"10017","0","0","109801","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017401","109801","1004","0","118"
"10017","1","0","1001703","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017402","109901","1002","0","119"
"10017","0","0","10","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017403","109801","1001","0","120"
"10017","0","0","20","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017404","109701","1001","0","121"
"10017","0","0","30","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017405","109901","1001","0","122"
"10017","0","0","2","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017406","109701","1003","0","123"
"10017","0","0","4","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017407","109701","1003","0","124"
"10017","0","0","7","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017408","109801","1003","0","125"
"10017","0","0","10","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017409","109901","1003","0","126"
"10017","0","0","13","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017410","109901","1003","0","127"
"10017","0","0","15","2019/06/14 20:59:59","0","2019/05/31 12:00:00","5017411","109901","1003","0","128"
"10019","0","0","110101","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019401","110101","1004","0","129"
"10019","1","0","1001903","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019402","110201","1002","0","130"
"10019","0","0","10","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019403","110001","1001","0","131"
"10019","0","0","20","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019404","110201","1001","0","132"
"10019","0","0","30","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019405","110101","1001","0","133"
"10019","0","0","2","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019406","110001","1003","0","134"
"10019","0","0","4","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019407","110001","1003","0","135"
"10019","0","0","7","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019408","110201","1003","0","136"
"10019","0","0","10","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019409","110101","1003","0","137"
"10019","0","0","13","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019410","110101","1003","0","138"
"10019","0","0","15","2019/07/14 20:59:59","0","2019/06/30 12:00:00","5019411","110201","1003","0","139"
"10020","0","0","107601","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004401","107601","1004","0","140"
"10020","1","0","1002003","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004402","107601","1002","0","141"
"10020","0","0","10","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004403","107701","1001","0","142"
"10020","0","0","20","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004404","107501","1001","0","143"
"10020","0","0","30","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004405","107601","1001","0","144"
"10020","0","0","2","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004406","107501","1003","0","145"
"10020","0","0","3","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004407","107601","1003","0","146"
"10020","0","0","4","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004408","107801","1003","0","147"
"10020","0","0","5","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004409","107701","1003","0","148"
"10020","0","0","6","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004410","107501","1003","0","149"
"10020","0","0","8","2019/07/22 20:59:59","0","2019/07/15 12:00:00","5004411","107601","1003","0","150"
"10021","0","0","110501","2019/08/14 20:59:59","0","2019/07/31 12:00:00","5021401","110501","1004","0","151"
"10021","1","0","1002103","2019/08/14 20:59:59","0","2019/07/31 12:00:00","5021402","110401","1002","0","152"
"10021","0","0","10","2019/08/14 20:59:59","0","2019/07/31 12:00:00","5021403","110501","1001","0","153"
"10021","0","0","20","2019/08/14 20:59:59","0","2019/07/31 12:00:00","5021404","110401","1001","0","154"
"10021","0","0","30","2019/08/14 20:59:59","0","2019/07/31 12:00:00","5021405","110601","1001","0","155"
"10021","0","0","2","2019/08/13 20:59:59","0","2019/07/31 12:00:00","5021406","110601","1003","0","156"
"10021","0","0","4","2019/08/13 20:59:59","0","2019/07/31 12:00:00","5021407","110401","1003","0","157"
"10021","0","0","6","2019/08/13 20:59:59","0","2019/07/31 12:00:00","5021408","110501","1003","0","158"
"10021","0","0","8","2019/08/13 20:59:59","0","2019/07/31 12:00:00","5021409","110401","1003","0","159"
"10021","0","0","11","2019/08/13 20:59:59","0","2019/07/31 12:00:00","5021410","110601","1003","0","160"
"10021","0","0","14","2019/08/13 20:59:59","0","2019/07/31 12:00:00","5021411","110501","1003","0","161"
"10022","0","0","108001","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005401","108001","1004","0","162"
"10022","1","0","1002203","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005402","107901","1002","0","163"
"10022","0","0","10","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005403","108001","1001","0","164"
"10022","0","0","20","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005404","107901","1001","0","165"
"10022","0","0","30","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005405","108001","1001","0","166"
"10022","0","0","2","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005406","107901","1003","0","167"
"10022","0","0","3","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005407","108001","1003","0","168"
"10022","0","0","4","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005408","107901","1003","0","169"
"10022","0","0","5","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005409","108001","1003","0","170"
"10022","0","0","6","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005410","107901","1003","0","171"
"10022","0","0","8","2019/08/22 20:59:59","0","2019/08/15 12:00:00","5005411","108001","1003","0","172"
"10023","1","0","1002303","2019/09/14 20:59:59","0","2019/08/31 12:00:00","5023402","110701","1002","0","173"
"10023","0","0","10","2019/09/14 20:59:59","0","2019/08/31 12:00:00","5023403","110801","1001","0","174"
"10023","0","0","20","2019/09/14 20:59:59","0","2019/08/31 12:00:00","5023404","110901","1001","0","175"
"10023","0","0","30","2019/09/14 20:59:59","0","2019/08/31 12:00:00","5023405","111001","1001","0","176"
"10023","0","0","2","2019/09/14 20:59:59","0","2019/08/31 12:00:00","5023406","110701","1003","0","177"
"10023","0","0","4","2019/09/14 20:59:59","0","2019/08/31 12:00:00","5023407","110701","1003","0","178"
"10023","0","0","7","2019/09/14 20:59:59","0","2019/08/31 12:00:00","5023408","111001","1003","0","179"
"10023","0","0","10","2019/09/14 20:59:59","0","2019/08/31 12:00:00","5023409","110801","1003","0","180"
"10023","0","0","13","2019/09/14 20:59:59","0","2019/08/31 12:00:00","5023410","110901","1003","0","181"
"10023","0","0","15","2019/09/14 20:59:59","0","2019/08/31 12:00:00","5023411","110701","1003","0","182"
"10025","0","0","111201","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025401","111201","1004","0","183"
"10025","1","0","1002503","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025402","111301","1002","0","184"
"10025","0","0","10","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025403","111201","1001","0","185"
"10025","0","0","20","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025404","111101","1001","0","186"
"10025","0","0","30","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025405","111301","1001","0","187"
"10025","0","0","2","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025406","111101","1003","0","188"
"10025","0","0","4","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025407","111101","1003","0","189"
"10025","0","0","7","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025408","111201","1003","0","190"
"10025","0","0","10","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025409","111301","1003","0","191"
"10025","0","0","13","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025410","111301","1003","0","192"
"10025","0","0","15","2019/10/18 14:59:59","0","2019/09/30 12:00:00","5025411","111301","1003","0","193"
"10024","1","0","1002403","2019/09/23 20:59:59","0","2019/09/16 12:00:00","5006402","103701","1002","0","194"
"10024","0","0","10","2019/09/23 20:59:59","0","2019/09/16 12:00:00","5006403","100501","1001","0","195"
"10024","0","0","20","2019/09/23 20:59:59","0","2019/09/16 12:00:00","5006404","103701","1001","0","196"
"10024","0","0","30","2019/09/23 20:59:59","0","2019/09/16 12:00:00","5006405","104701","1001","0","197"
"10024","0","0","2","2019/09/23 20:59:59","0","2019/09/16 12:00:00","5006406","100501","1003","0","198"
"10024","0","0","3","2019/09/23 20:59:59","0","2019/09/16 12:00:00","5006407","103701","1003","0","199"
"10024","0","0","4","2019/09/23 20:59:59","0","2019/09/16 12:00:00","5006408","104701","1003","0","200"
"10024","0","0","5","2019/09/23 20:59:59","0","2019/09/16 12:00:00","5006409","107101","1003","0","201"
"10024","0","0","6","2019/09/23 20:59:59","0","2019/09/16 12:00:00","5006410","100501","1003","0","202"
"10024","0","0","8","2019/09/23 20:59:59","0","2019/09/16 12:00:00","5006411","104701","1003","0","203"
"10026","0","0","108201","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007401","108201","1004","0","214"
"10026","1","0","1002603","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007402","108101","1002","0","215"
"10026","0","0","10","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007403","108101","1001","0","216"
"10026","0","0","20","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007404","108201","1001","0","217"
"10026","0","0","30","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007405","108101","1001","0","218"
"10026","0","0","2","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007406","108201","1003","0","219"
"10026","0","0","3","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007407","108101","1003","0","220"
"10026","0","0","4","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007408","108201","1003","0","221"
"10026","0","0","5","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007409","108101","1003","0","222"
"10026","0","0","6","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007410","108201","1003","0","223"
"10026","0","0","8","2019/10/23 20:59:59","0","2019/10/16 12:00:00","5007411","108101","1003","0","224"
"10027","1","0","1002703","2019/11/14 20:59:59","0","2019/10/31 12:00:00","5027402","106601","1002","0","225"
"10027","0","0","10","2019/11/14 20:59:59","0","2019/10/31 12:00:00","5027403","100501","1001","0","226"
"10027","0","0","20","2019/11/14 20:59:59","0","2019/10/31 12:00:00","5027404","103701","1001","0","227"
"10027","0","0","30","2019/11/14 20:59:59","0","2019/10/31 12:00:00","5027405","106501","1001","0","228"
"10027","0","0","2","2019/11/14 20:59:59","0","2019/10/31 12:00:00","5027406","100501","1003","0","229"
"10027","0","0","4","2019/11/14 20:59:59","0","2019/10/31 12:00:00","5027407","103701","1003","0","230"
"10027","0","0","7","2019/11/14 20:59:59","0","2019/10/31 12:00:00","5027408","106501","1003","0","231"
"10027","0","0","10","2019/11/14 20:59:59","0","2019/10/31 12:00:00","5027409","100501","1003","0","232"
"10027","0","0","13","2019/11/14 20:59:59","0","2019/10/31 12:00:00","5027410","103701","1003","0","233"
"10027","0","0","15","2019/11/14 20:59:59","0","2019/10/31 12:00:00","5027411","100501","1003","0","234"
"10028","1","0","1002803","2019/11/22 20:59:59","0","2019/11/15 12:00:00","5008402","105601","1002","0","235"
"10028","0","0","10","2019/11/22 20:59:59","0","2019/11/15 12:00:00","5008403","101301","1001","0","236"
"10028","0","0","20","2019/11/22 20:59:59","0","2019/11/15 12:00:00","5008404","100901","1001","0","237"
"10028","0","0","30","2019/11/22 20:59:59","0","2019/11/15 12:00:00","5008405","105601","1001","0","238"
"10028","0","0","2","2019/11/22 20:59:59","0","2019/11/15 12:00:00","5008406","105601","1003","0","239"
"10028","0","0","3","2019/11/22 20:59:59","0","2019/11/15 12:00:00","5008407","100901","1003","0","240"
"10028","0","0","4","2019/11/22 20:59:59","0","2019/11/15 12:00:00","5008408","101301","1003","0","241"
"10028","0","0","5","2019/11/22 20:59:59","0","2019/11/15 12:00:00","5008409","105101","1003","0","242"
"10028","0","0","6","2019/11/22 20:59:59","0","2019/11/15 12:00:00","5008410","102701","1003","0","243"
"10028","0","0","8","2019/11/22 20:59:59","0","2019/11/15 12:00:00","5008411","105601","1003","0","244"
"10029","0","0","111601","2019/12/14 20:59:59","0","2019/11/30 12:00:00","5029401","111601","1004","0","245"
"10029","1","0","1002903","2019/12/14 20:59:59","0","2019/11/30 12:00:00","5029402","111501","1002","0","246"
"10029","0","0","10","2019/12/14 20:59:59","0","2019/11/30 12:00:00","5029403","111601","1001","0","247"
"10029","0","0","20","2019/12/14 20:59:59","0","2019/11/30 12:00:00","5029404","111701","1001","0","248"
"10029","0","0","30","2019/12/14 20:59:59","0","2019/11/30 12:00:00","5029405","111501","1001","0","249"
"10029","0","0","2","2019/12/14 20:59:59","0","2019/11/30 12:00:00","5029406","111501","1003","0","250"
"10029","0","0","4","2019/12/14 20:59:59","0","2019/11/30 12:00:00","5029407","111701","1003","0","251"
"10029","0","0","7","2019/12/14 20:59:59","0","2019/11/30 12:00:00","5029408","111601","1003","0","252"
"10029","0","0","10","2019/12/14 20:59:59","0","2019/11/30 12:00:00","5029409","111701","1003","0","253"
