a700f560bd4a814ac987ce89f61b413dcdf9d3c1c3940d3cfc8ef3bfa8e561c5,6b36d26ffea290491d381ba7edb073373ab418af84c72cd31197cbb4c65bc89f,5b1f71bb8f4fd939919ceb66ae5a8c2ed1c19de5877db12ce650cc477a8210c0,d384e984e4b3b80b2b2920d9a81593e9b925b99a3ee39a03ca9dafd5ba83fb93,3b8aac8ba0df59ecec6682815f41fae3db3709979e6850a11fd637f58e478d6f,98aeb9e2908757f742d31b48f9b2a808e1775cf808662825aaba54c04d1609e2,93080a39b87bc31729df2b880e2c2b838666fe403a8b1ae1c74cc2cb8125a200,c7aed9769af2f20cbf7d789ea4a5aa0f467da7d26784efd296e891a012d7f137
"54","53","2019/10/11 12:00:00","3","2019/10/16 14:59:59","0","0","108301"
"55","54","2019/10/16 15:00:00","3","2019/10/31 11:59:59","1002","0","111301"
"56","55","2019/10/31 12:00:00","3","2019/11/11 11:59:59","1003","0","111401"
"57","56","2019/11/11 12:00:00","3","2019/11/15 14:59:59","0","0","105601"
"58","56","2019/11/11 12:00:00","2","2019/11/15 14:59:59","0","0","101301"
"59","56","2019/11/11 12:00:00","2","2019/11/15 14:59:59","0","0","102701"
"60","57","2019/11/15 15:00:00","3","2019/11/30 11:59:59","1004","0","106501"
"61","58","2019/11/30 12:00:00","3","2019/12/11 11:59:59","1005","0","111501"
"62","59","2019/12/11 12:00:00","3","2019/12/20 14:59:59","0","0","108401"
"63","59","2019/12/11 12:00:00","3","2019/12/20 14:59:59","0","0","108601"
"64","60","2019/12/20 15:00:00","3","2019/12/31 11:59:59","1006","0","111701"
"65","61","2019/12/31 12:00:00","3","2020/01/03 18:59:59","1007","0","112001"
"66","61","2019/12/31 12:00:00","3","2020/01/03 18:59:59","0","0","106101"
"67","61","2019/12/31 12:00:00","3","2020/01/03 18:59:59","0","0","107101"
"68","61","2019/12/31 12:00:00","3","2020/01/03 18:59:59","0","0","107001"
"69","62","2020/01/03 19:00:00","3","2020/01/10 11:59:59","1007","0","112001"
"70","63","2020/01/10 12:00:00","3","2020/01/16 14:59:59","0","0","108801"
"71","63","2020/01/10 12:00:00","3","2020/01/16 14:59:59","0","0","108701"
"72","64","2020/01/16 15:00:00","3","2020/01/31 11:59:59","1008","0","111901"
"73","65","2020/01/31 12:00:00","3","2020/02/10 11:59:59","1009","0","112201"
"74","66","2020/02/10 12:00:00","3","2020/02/15 14:59:59","0","0","109101"
"75","67","2020/02/15 15:00:00","3","2020/02/25 11:59:59","1010","0","180401"
"76","67","2020/02/15 15:00:00","3","2020/02/25 11:59:59","0","0","107001"
"77","67","2020/02/15 15:00:00","3","2020/02/25 11:59:59","0","0","106101"
"78","67","2020/02/15 15:00:00","3","2020/02/25 11:59:59","0","0","107101"
"79","68","2020/02/25 12:00:00","3","2020/02/29 11:59:59","0","0","110001"
"80","68","2020/02/25 12:00:00","3","2020/02/29 11:59:59","0","0","110301"
"81","69","2020/02/29 12:00:00","3","2020/03/13 14:59:59","1011","0","112401"
"82","70","2020/03/13 15:00:00","3","2020/03/26 11:59:59","1012","0","112501"
"83","71","2020/03/26 12:00:00","3","2020/03/31 11:59:59","0","0","110401"
"84","71","2020/03/26 12:00:00","3","2020/03/31 11:59:59","0","0","110601"
"85","72","2020/03/31 12:00:00","3","2020/04/10 11:59:59","1013","0","111001"
"86","73","2020/04/10 12:00:00","3","2020/04/15 14:59:59","0","0","109201"
"87","73","2020/04/10 12:00:00","3","2020/04/15 14:59:59","0","0","109401"
"88","74","2020/04/15 15:00:00","3","2020/04/24 11:59:59","1014","0","110901"
"89","75","2020/04/24 12:00:00","3","2020/04/30 11:59:59","0","0","111101"
"90","76","2020/04/30 12:00:00","3","2020/05/10 11:59:59","1015","0","112701"
"91","77","2020/05/10 12:00:00","3","2020/05/15 14:59:59","0","0","109501"
"92","77","2020/05/10 12:00:00","3","2020/05/15 14:59:59","0","0","109601"
"93","78","2020/05/15 15:00:00","3","2020/05/31 11:59:59","1016","0","112801"
"94","79","2020/05/31 12:00:00","3","2020/06/03 18:59:59","1017","0","180501"
"95","79","2020/05/31 12:00:00","3","2020/06/03 18:59:59","0","0","180401"
"96","79","2020/05/31 12:00:00","3","2020/06/03 18:59:59","0","0","107001"
"97","79","2020/05/31 12:00:00","3","2020/06/03 18:59:59","0","0","106101"
"98","79","2020/05/31 12:00:00","3","2020/06/03 18:59:59","0","0","107101"
"99","80","2020/06/03 19:00:00","3","2020/06/10 11:59:59","1018","0","112901"
"100","81","2020/06/10 12:00:00","3","2020/06/17 14:59:59","0","0","110001"
"101","81","2020/06/10 12:00:00","3","2020/06/17 14:59:59","0","0","110301"
"102","82","2020/06/17 15:00:00","3","2020/06/24 11:59:59","1019","0","106601"
"103","83","2020/06/24 12:00:00","3","2020/06/30 11:59:59","0","0","111501"
"104","84","2020/06/30 12:00:00","3","2020/07/03 18:59:59","1020","0","180201"
"105","84","2020/06/30 12:00:00","3","2020/07/03 18:59:59","0","0","180501"
"106","84","2020/06/30 12:00:00","3","2020/07/03 18:59:59","0","0","180401"
"107","84","2020/06/30 12:00:00","3","2020/07/03 18:59:59","0","0","107001"
"108","84","2020/06/30 12:00:00","3","2020/07/03 18:59:59","0","0","106101"
"109","84","2020/06/30 12:00:00","3","2020/07/03 18:59:59","0","0","107101"
"110","85","2020/07/03 19:00:00","3","2020/07/10 11:59:59","1021","0","113101"
"111","86","2020/07/10 12:00:00","3","2020/07/15 14:59:59","0","0","110401"
"112","86","2020/07/10 12:00:00","3","2020/07/15 14:59:59","0","0","110601"
"113","87","2020/07/15 15:00:00","3","2020/07/22 11:59:59","1022","0","113301"
"114","88","2020/07/22 12:00:00","3","2020/07/27 11:59:59","0","0","112001"
"115","88","2020/07/22 12:00:00","3","2020/07/27 11:59:59","0","0","111901"
"116","89","2020/07/27 12:00:00","3","2020/07/31 11:59:59","0","0","107501"
"117","89","2020/07/27 12:00:00","3","2020/07/31 11:59:59","0","0","107801"
"118","90","2020/07/31 12:00:00","3","2020/08/10 11:59:59","1023","0","113401"
"119","91","2020/08/10 12:00:00","3","2020/08/15 14:59:59","0","0","110701"
"120","91","2020/08/10 12:00:00","3","2020/08/15 14:59:59","0","0","110801"
"121","92","2020/08/15 15:00:00","3","2020/08/26 11:59:59","1024","0","113601"
"122","93","2020/08/26 12:00:00","3","2020/08/31 11:59:59","0","0","107701"
"123","93","2020/08/26 12:00:00","3","2020/08/31 11:59:59","0","0","107901"
"124","94","2020/08/31 12:00:00","3","2020/09/03 18:59:59","1025","0","106801"
"125","94","2020/08/31 12:00:00","3","2020/09/03 18:59:59","0","0","180201"
"126","94","2020/08/31 12:00:00","3","2020/09/03 18:59:59","0","0","180501"
"127","94","2020/08/31 12:00:00","3","2020/09/03 18:59:59","0","0","180401"
"128","94","2020/08/31 12:00:00","3","2020/09/03 18:59:59","0","0","107001"
"129","94","2020/08/31 12:00:00","3","2020/09/03 18:59:59","0","0","106101"
"130","94","2020/08/31 12:00:00","3","2020/09/03 18:59:59","0","0","107101"
"131","95","2020/09/03 19:00:00","3","2020/09/14 11:59:59","1026","0","113701"
"132","96","2020/09/14 12:00:00","3","2020/09/19 14:59:59","0","0","111101"
"133","96","2020/09/14 12:00:00","3","2020/09/19 14:59:59","0","0","111301"
"134","97","2020/09/19 15:00:00","3","2020/09/30 11:59:59","1027","0","113801"
"135","98","2020/09/30 12:00:00","3","2020/10/10 11:59:59","1028","0","113901"
"136","99","2020/10/10 12:00:00","3","2020/10/15 14:59:59","0","0","111401"
"137","99","2020/10/10 12:00:00","3","2020/10/15 14:59:59","0","0","106501"
"138","100","2020/10/15 15:00:00","3","2020/10/26 14:59:59","1029","0","114001"
"139","101","2020/10/26 15:00:00","3","2020/10/31 11:59:59","0","0","108101"
"140","101","2020/10/26 15:00:00","3","2020/10/31 11:59:59","0","0","108301"
"141","102","2020/10/31 12:00:00","3","2020/11/10 11:59:59","1030","0","114201"
"142","103","2020/11/10 12:00:00","3","2020/11/21 14:59:59","0","0","109701"
"143","103","2020/11/10 12:00:00","3","2020/11/21 14:59:59","0","0","109901"
"144","104","2020/11/16 15:00:00","3","2020/11/30 11:59:59","1031","0","114301"
"145","105","2020/11/30 12:00:00","3","2020/12/10 11:59:59","1032","0","114401"
"146","106","2020/12/10 12:00:00","3","2020/12/21 14:59:59","0","0","111501"
"147","106","2020/12/10 12:00:00","3","2020/12/21 14:59:59","0","0","111701"
"148","106","2020/12/10 12:00:00","3","2020/12/21 14:59:59","0","0","108401"
"149","106","2020/12/10 12:00:00","3","2020/12/21 14:59:59","0","0","108601"
"150","107","2020/12/21 15:00:00","3","2020/12/31 11:59:59","1033","0","114501"
"151","108","2020/12/31 12:00:00","3","2021/01/03 18:59:59","1034","0","180101"
"152","108","2020/12/31 12:00:00","3","2021/01/03 18:59:59","0","0","106801"
"153","108","2020/12/31 12:00:00","3","2021/01/03 18:59:59","0","0","180201"
"154","108","2020/12/31 12:00:00","3","2021/01/03 18:59:59","0","0","180501"
"155","108","2020/12/31 12:00:00","3","2021/01/03 18:59:59","0","0","180401"
"156","108","2020/12/31 12:00:00","3","2021/01/03 18:59:59","0","0","107001"
"157","108","2020/12/31 12:00:00","3","2021/01/03 18:59:59","0","0","106101"
"158","108","2020/12/31 12:00:00","3","2021/01/03 18:59:59","0","0","107101"
"159","109","2021/01/03 19:00:00","3","2021/01/12 11:59:59","1035","0","111801"
"160","110","2021/01/12 12:00:00","3","2021/01/17 11:59:59","0","0","112001"
"161","110","2021/01/12 12:00:00","3","2021/01/17 11:59:59","0","0","111901"
"162","111","2021/01/17 12:00:00","3","2021/01/22 14:59:59","0","0","108801"
"163","111","2021/01/17 12:00:00","3","2021/01/22 14:59:59","0","0","108701"
"164","112","2021/01/22 15:00:00","3","2021/01/31 11:59:59","1036","0","115001"
"165","113","2021/01/31 12:00:00","3","2021/02/10 11:59:59","1037","0","115501"
"166","114","2021/02/10 12:00:00","3","2021/02/15 22:59:59","0","0","112201"
"167","114","2021/02/10 12:00:00","3","2021/02/15 22:59:59","0","0","109101"
"168","115","2021/02/15 23:00:00","3","2021/02/23 14:59:59","1038","0","106401"
"169","117","2021/02/23 15:00:00","3","2021/02/28 11:59:59","0","0","113101"
"170","118","2021/02/23 15:00:00","3","2021/02/28 11:59:59","1039","0","115701"
"171","119","2021/02/28 12:00:00","3","2021/03/03 18:59:59","1040","0","180601"
"172","119","2021/02/28 12:00:00","3","2021/03/03 18:59:59","0","0","180101"
"173","119","2021/02/28 12:00:00","3","2021/03/03 18:59:59","0","0","106801"
"174","119","2021/02/28 12:00:00","3","2021/03/03 18:59:59","0","0","180201"
"175","119","2021/02/28 12:00:00","3","2021/03/03 18:59:59","0","0","180501"
"176","119","2021/02/28 12:00:00","3","2021/03/03 18:59:59","0","0","180401"
"177","119","2021/02/28 12:00:00","3","2021/03/03 18:59:59","0","0","107001"
"178","119","2021/02/28 12:00:00","3","2021/03/03 18:59:59","0","0","106101"
"179","119","2021/02/28 12:00:00","3","2021/03/03 18:59:59","0","0","107101"
"180","120","2021/03/03 19:00:00","3","2021/03/12 11:59:59","1041","0","115901"
"181","121","2021/03/08 12:00:00","3","2021/03/24 11:59:59","0","0","112401"
"182","121","2021/03/08 12:00:00","3","2021/03/24 11:59:59","0","0","112501"
"183","122","2021/03/12 12:00:00","3","2021/03/22 14:59:59","0","0","113401"
"184","123","2021/03/22 15:00:00","3","2021/03/31 11:59:59","1042","0","116001"
"185","125","2021/03/31 12:00:00","3","2021/04/08 11:59:59","1043","0","116301"
"186","126","2021/04/08 12:00:00","3","2021/04/15 14:59:59","0","0","111001"
"187","126","2021/04/08 12:00:00","3","2021/04/15 14:59:59","0","0","110901"
"188","127","2021/04/15 15:00:00","3","2021/04/22 11:59:59","1044","0","116201"
"189","128","2021/04/22 12:00:00","3","2021/04/28 11:59:59","0","0","113901"
"190","129","2021/04/28 12:00:00","3","2021/04/30 11:59:59","1045","0","107101"
"191","129","2021/04/28 12:00:00","3","2021/04/30 11:59:59","0","0","180601"
"192","129","2021/04/28 12:00:00","3","2021/04/30 11:59:59","0","0","180101"
"193","129","2021/04/28 12:00:00","3","2021/04/30 11:59:59","0","0","106801"
"194","129","2021/04/28 12:00:00","3","2021/04/30 11:59:59","0","0","180201"
"195","129","2021/04/28 12:00:00","3","2021/04/30 11:59:59","0","0","180501"
"196","129","2021/04/28 12:00:00","3","2021/04/30 11:59:59","0","0","180401"
"197","129","2021/04/28 12:00:00","3","2021/04/30 11:59:59","0","0","107001"
"198","129","2021/04/28 12:00:00","3","2021/04/30 11:59:59","0","0","106101"
"199","130","2021/04/30 12:00:00","3","2021/05/11 11:59:59","1046","0","116501"
"200","131","2021/05/11 12:00:00","3","2021/05/21 14:59:59","0","0","112701"
"201","131","2021/05/11 12:00:00","3","2021/05/21 14:59:59","0","0","112801"
"202","133","2021/05/21 15:00:00","3","2021/05/31 11:59:59","1047","0","116601"
"203","134","2021/05/31 12:00:00","3","2021/06/09 11:59:59","1048","0","116701"
"204","135","2021/06/09 12:00:00","3","2021/06/16 14:59:59","0","0","112901"
"205","135","2021/06/09 12:00:00","3","2021/06/16 14:59:59","0","0","106601"
"206","136","2021/06/16 15:00:00","3","2021/06/20 14:59:59","0","0","110301"
"207","136","2021/06/16 15:00:00","3","2021/06/20 14:59:59","0","0","110001"
"208","137","2021/06/16 15:00:00","3","2021/06/24 14:59:59","1049","0","116901"
"209","138","2021/06/20 15:00:00","3","2021/06/24 14:59:59","0","0","107801"
"210","138","2021/06/20 15:00:00","3","2021/06/24 14:59:59","0","0","107501"
"211","139","2021/06/24 15:00:00","3","2021/06/30 11:59:59","0","0","114401"
"212","140","2021/06/30 12:00:00","3","2021/07/03 18:59:59","1050","0","180301"
"213","140","2021/06/30 12:00:00","3","2021/07/03 18:59:59","0","0","180601"
"214","140","2021/06/30 12:00:00","3","2021/07/03 18:59:59","0","0","180101"
"215","140","2021/06/30 12:00:00","3","2021/07/03 18:59:59","0","0","106801"
"216","140","2021/06/30 12:00:00","3","2021/07/03 18:59:59","0","0","180201"
"217","140","2021/06/30 12:00:00","3","2021/07/03 18:59:59","0","0","180501"
"218","140","2021/06/30 12:00:00","3","2021/07/03 18:59:59","0","0","180401"
"219","140","2021/06/30 12:00:00","3","2021/07/03 18:59:59","0","0","107001"
"220","140","2021/06/30 12:00:00","3","2021/07/03 18:59:59","0","0","106101"
"221","140","2021/06/30 12:00:00","3","2021/07/03 18:59:59","0","0","107101"
"222","141","2021/07/03 19:00:00","3","2021/07/12 11:59:59","1051","0","117001"
"223","142","2021/07/08 12:00:00","3","2021/07/15 14:59:59","0","0","113101"
"224","143","2021/07/15 12:00:00","3","2021/07/19 14:59:59","0","0","107701"
"225","143","2021/07/15 12:00:00","3","2021/07/19 14:59:59","0","0","107901"
"226","144","2021/07/15 15:00:00","3","2021/07/24 14:59:59","1052","0","117101"
"227","145","2021/07/19 15:00:00","3","2021/07/24 14:59:59","0","0","110401"
"228","146","2021/07/24 15:00:00","3","2021/07/31 11:59:59","0","0","111801"
"229","146","2021/07/24 15:00:00","3","2021/07/31 11:59:59","0","0","115001"
"230","147","2021/07/31 12:00:00","3","2021/08/09 11:59:59","1053","0","117201"
"231","148","2021/08/09 12:00:00","3","2021/08/15 14:59:59","0","0","113401"
"232","149","2021/08/15 15:00:00","3","2021/08/23 11:59:59","1054","0","117301"
"233","150","2021/08/23 12:00:00","3","2021/08/31 11:59:59","0","0","115501"
"234","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","1055","0","180701"
"235","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","0","0","180301"
"236","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","0","0","180601"
"237","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","0","0","180101"
"238","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","0","0","106801"
"239","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","0","0","180201"
"240","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","0","0","180501"
"241","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","0","0","180401"
"242","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","0","0","107001"
"243","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","0","0","106101"
"244","151","2021/08/31 12:00:00","3","2021/09/03 18:59:59","0","0","107101"
"245","152","2021/09/03 19:00:00","3","2021/09/08 11:59:59","1056","0","117501"
"246","153","2021/09/08 12:00:00","3","2021/09/13 11:59:59","0","0","113701"
"247","153","2021/09/08 12:00:00","3","2021/09/13 11:59:59","0","0","113801"
"248","154","2021/09/13 12:00:00","3","2021/09/18 11:59:59","1057","0","117601"
"249","155","2021/09/18 12:00:00","3","2021/09/24 11:59:59","1058","0","118001"
"250","156","2021/09/24 12:00:00","3","2021/09/30 11:59:59","0","0","108101"
"251","156","2021/09/24 12:00:00","3","2021/09/30 11:59:59","0","0","108301"
"252","157","2021/09/24 12:00:00","3","2021/09/30 11:59:59","0","0","110601"
"253","158","2021/09/30 12:00:00","3","2021/10/08 11:59:59","1059","0","117701"
"254","159","2021/10/08 12:00:00","3","2021/10/15 14:59:59","0","0","113901"
"255","160","2021/10/15 15:00:00","3","2021/10/22 11:59:59","1060","0","117901"
"256","161","2021/10/22 12:00:00","3","2021/10/31 11:59:59","0","0","111101"
"257","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","1061","0","106701"
"258","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","180701"
"259","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","180301"
"260","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","180601"
"261","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","180101"
"262","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","106801"
"263","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","180201"
"264","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","180501"
"265","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","180401"
"266","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","107001"
"267","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","106101"
"268","162","2021/10/31 12:00:00","3","2021/11/03 18:59:59","0","0","107101"
"269","163","2021/11/03 19:00:00","3","2021/11/11 11:59:59","1062","0","119001"
"270","164","2021/11/11 12:00:00","3","2021/11/16 11:59:59","0","0","114201"
"271","164","2021/11/11 12:00:00","3","2021/11/16 11:59:59","0","0","114301"
"272","166","2021/11/16 12:00:00","3","2021/11/24 11:59:59","1063","0","119101"
"273","167","2021/11/24 12:00:00","3","2021/11/30 11:59:59","0","0","108401"
"274","167","2021/11/24 12:00:00","3","2021/11/30 11:59:59","0","0","108601"
"275","168","2021/11/30 12:00:00","3","2021/12/08 11:59:59","1064","0","119901"
"276","169","2021/12/08 12:00:00","3","2021/12/15 14:59:59","0","0","114401"
"277","170","2021/12/15 15:00:00","3","2021/12/22 11:59:59","0","0","111501"
"278","171","2021/12/22 12:00:00","3","2021/12/31 11:59:59","1065","0","119301"
"279","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","1066","0","180801"
"280","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","106701"
"281","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","180701"
"282","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","180301"
"283","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","180601"
"284","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","180101"
"285","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","106801"
"286","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","180201"
"287","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","180501"
"288","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","180401"
"289","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","107001"
"290","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","106101"
"291","172","2021/12/31 12:00:00","3","2022/01/03 18:59:59","0","0","107101"
"292","173","2022/01/03 19:00:00","3","2022/01/11 11:59:59","1067","0","120701"
"293","174","2022/01/11 12:00:00","3","2022/01/15 14:59:59","0","0","111801"
"294","174","2022/01/11 12:00:00","3","2022/01/15 14:59:59","0","0","115001"
"295","175","2022/01/15 15:00:00","3","2022/01/24 11:59:59","1068","0","120901"
"296","176","2022/01/24 12:00:00","3","2022/01/27 11:59:59","0","0","108801"
"297","176","2022/01/24 12:00:00","3","2022/01/27 11:59:59","0","0","108701"
"298","177","2022/01/27 12:00:00","3","2022/01/31 11:59:59","0","0","112001"
"299","177","2022/01/27 12:00:00","3","2022/01/31 11:59:59","0","0","111901"
"300","178","2022/01/31 12:00:00","3","2022/02/08 11:59:59","1069","0","121001"
"301","179","2022/02/08 12:00:00","3","2022/02/15 14:59:59","1070","0","116401"
"302","180","2022/02/15 15:00:00","3","2022/02/24 11:59:59","0","0","115501"
"303","181","2022/02/15 15:00:00","3","2022/02/24 11:59:59","1071","0","121101"
"304","182","2022/02/24 12:00:00","3","2022/02/28 11:59:59","0","0","117001"
"305","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","1072","0","118101"
"306","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","180801"
"307","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","106701"
"308","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","180701"
"309","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","180301"
"310","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","180601"
"311","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","180101"
"312","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","106801"
"313","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","180201"
"314","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","180501"
"315","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","180401"
"316","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","107001"
"317","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","106101"
"318","183","2022/02/28 12:00:00","3","2022/03/03 18:59:59","0","0","107101"
"319","184","2022/03/03 19:00:00","3","2022/03/11 11:59:59","1073","0","121301"
"320","185","2022/03/08 12:00:00","3","2022/03/11 11:59:59","0","0","107801"
"321","185","2022/03/08 12:00:00","3","2022/03/11 11:59:59","0","0","107501"
"322","186","2022/03/11 12:00:00","3","2022/03/15 14:59:59","0","0","115901"
