7d8ae972aea49774b3d06a29de410ec4d64e8f987975974bec7b1ab012507eeb,aafd58b91ba13252374ff0106197dc31f8ff593f26ea6f4a81ae4e2871f4db91,bad6fb546f8e283414a2fec7984e77790dbf171b61941b3bed5d5c1939fc392a,4d3d58f600d740bd322fe9d31d4fe868fa84541219583dbf0777b7cebd64e11c,3ba7d6a0eb51723f30a6251cac8bb7f4fe1ce04b289d765d9d9c0a490c4b6d83,b68624d1f95d3e9f579fbeb195ab0efa148a4f06fbaee658742853fa03a90a74,6e72a22f4a01fa3ecb65cd96964a82b4f56367e7500a1fa80f974195ad7ac296,6af8dd4b0c38b2dc87a261307c404c63427437391bb87f83b590402c355dd2fe,5923c52b1b8fe5688974d67d48439bcf044724dce89145e940b465f7a0ce91bf,aed938bd8e2e285a64f1f50856c8583ba7079274ac4b4edf017d0110a551f004,8e804a1e3fa7f4275cbaabd29a1732b4ced369b42035e7ac79a97313c1b65e13,e94240d6cddcab4a426f4e91945321bb96240ed939c04480ef03829672a4dc5b,04f451b58662272daed217a1b78b782c9e4501e337a74c49ab425e30b934f4a2,e56c8cf72cc0dd8487e37ec3244617fe226ba179d849956232969a3ce5561622
"1","100","0","0","0","28007","0","0","2030/08/01 14:59:59","0","31020","102001","2","2020/10/01 17:00:00"
"2","100","0","0","0","28007","0","0","2030/08/01 14:59:59","0","31113","111301","2","2020/10/01 17:00:00"
"1","100","0","0","0","28008","0","0","2030/08/01 14:59:59","0","31004","100401","2","2020/10/01 17:00:00"
"2","100","0","0","0","28008","0","0","2030/08/01 14:59:59","0","31112","111201","2","2020/10/01 17:00:00"
"1","100","0","0","0","28009","0","0","2030/08/01 14:59:59","0","31036","103601","2","2020/10/01 17:00:00"
"2","100","0","0","0","28009","0","0","2030/08/01 14:59:59","0","31111","111101","2","2020/10/01 17:00:00"
"1","100","0","0","0","28010","0","0","2030/08/01 14:59:59","0","31049","104901","2","2020/11/05 12:00:00"
"2","100","0","0","0","28010","0","0","2030/08/01 14:59:59","0","31091","109101","2","2020/11/05 12:00:00"
"1","100","0","0","0","28011","0","0","2030/08/01 14:59:59","0","31011","101101","2","2020/11/05 12:00:00"
"2","100","0","0","0","28011","0","0","2030/08/01 14:59:59","0","31129","112901","2","2020/11/05 12:00:00"
"1","100","0","0","0","28012","0","0","2030/08/01 14:59:59","0","31070","107001","2","2020/11/05 12:00:00"
"1","100","0","0","0","28013","0","0","2030/08/01 14:59:59","0","31110","111001","2","2022/03/21"
"2","100","0","0","0","28013","0","0","2030/08/01 14:59:59","0","31164","116401","2","2022/03/21"
"1","100","0","0","0","28014","0","0","2030/08/01 14:59:59","0","31109","110901","2","2022/03/21"
"2","100","0","0","0","28014","0","0","2030/08/01 14:59:59","0","31163","116301","2","2022/03/21"
"1","100","0","0","0","28015","0","0","2030/08/01 14:59:59","0","31108","110801","2","2022/03/21"
"2","100","0","0","0","28015","0","0","2030/08/01 14:59:59","0","31162","116201","2","2022/03/21"
"1","100","0","0","0","28016","0","0","2030/08/01 14:59:59","0","31042","104201","2","2022/04/18"
"2","100","0","0","0","28016","0","0","2030/08/01 14:59:59","0","31084","108401","2","2022/04/18"
"3","100","0","0","0","28016","0","0","2030/08/01 14:59:59","0","31173","117301","2","2022/04/18"
"1","100","0","0","0","28017","0","0","2030/08/01 14:59:59","0","31014","101401","2","2022/04/18"
"2","100","0","0","0","28017","0","0","2030/08/01 14:59:59","0","31122","112201","2","2022/04/18"
"3","100","0","0","0","28017","0","0","2030/08/01 14:59:59","0","31157","115701","2","2022/04/18"
"1","100","0","0","0","28018","0","0","2030/08/01 14:59:59","0","31053","105301","2","2022/04/18"
"2","100","0","0","0","28018","0","0","2030/08/01 14:59:59","0","31142","114201","2","2022/04/18"
"1","100","0","0","0","28019","0","0","2030/08/01 14:59:59","0","31068","106801","2","2022/05/16"
"2","100","0","0","0","28019","0","0","2030/08/01 14:59:59","0","31212","121201","2","2022/05/16"
"1","100","0","0","0","28020","0","0","2030/08/01 14:59:59","0","31047","104701","2","2022/05/16"
"2","100","0","0","0","28020","0","0","2030/08/01 14:59:59","0","31136","113601","2","2022/05/16"
"1","100","0","0","0","28021","0","0","2030/08/01 14:59:59","0","31027","102701","2","2022/05/16"
"2","100","0","0","0","28021","0","0","2030/08/01 14:59:59","0","31090","109001","2","2022/05/16"
"3","100","0","0","0","28021","0","0","2030/08/01 14:59:59","0","31170","117001","2","2022/05/16"
"1","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31071","107101","2","2023/01/15 15:00:00"
"2","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31061","106101","2","2023/01/15 15:00:00"
"3","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31070","107001","2","2023/01/15 15:00:00"
"4","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31804","180401","2","2023/01/15 15:00:00"
"5","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31805","180501","2","2023/01/15 15:00:00"
"6","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31802","180201","2","2023/01/15 15:00:00"
"7","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31068","106801","2","2023/01/15 15:00:00"
"8","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31801","180101","2","2023/01/15 15:00:00"
"9","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31806","180601","2","2023/01/15 15:00:00"
"10","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31803","180301","2","2023/01/15 15:00:00"
"11","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31807","180701","2","2023/01/15 15:00:00"
"12","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31067","106701","2","2023/01/15 15:00:00"
"13","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31808","180801","2","2023/01/15 15:00:00"
"14","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31181","118101","2","2023/01/15 15:00:00"
"15","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31809","180901","2","2023/01/15 15:00:00"
"16","100","0","0","0","28022","0","0","2030/08/01 14:59:59","0","31230","123001","2","2023/01/15 15:00:00"
"1","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31075","107501","2","2023/01/15 15:00:00"
"2","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31077","107701","2","2023/01/15 15:00:00"
"3","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31078","107801","2","2023/01/15 15:00:00"
"4","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31079","107901","2","2023/01/15 15:00:00"
"5","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31081","108101","2","2023/01/15 15:00:00"
"6","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31083","108301","2","2023/01/15 15:00:00"
"7","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31084","108401","2","2023/01/15 15:00:00"
"8","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31086","108601","2","2023/01/15 15:00:00"
"9","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31087","108701","2","2023/01/15 15:00:00"
"10","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31088","108801","2","2023/01/15 15:00:00"
"11","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31091","109101","2","2023/01/15 15:00:00"
"12","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31100","110001","2","2023/01/15 15:00:00"
"13","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31103","110301","2","2023/01/15 15:00:00"
"14","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31104","110401","2","2023/01/15 15:00:00"
"15","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31106","110601","2","2023/01/15 15:00:00"
"16","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31111","111101","2","2023/01/15 15:00:00"
"17","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31115","111501","2","2023/01/15 15:00:00"
"18","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31120","112001","2","2023/01/15 15:00:00"
"19","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31119","111901","2","2023/01/15 15:00:00"
"20","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31131","113101","2","2023/01/15 15:00:00"
"21","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31134","113401","2","2023/01/15 15:00:00"
"22","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31139","113901","2","2023/01/15 15:00:00"
"23","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31144","114401","2","2023/01/15 15:00:00"
"24","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31118","111801","2","2023/01/15 15:00:00"
"25","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31150","115001","2","2023/01/15 15:00:00"
"26","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31155","115501","2","2023/01/15 15:00:00"
"27","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31170","117001","2","2023/01/15 15:00:00"
"28","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31172","117201","2","2023/01/15 15:00:00"
"29","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31180","118001","2","2023/01/15 15:00:00"
"30","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31177","117701","2","2023/01/15 15:00:00"
"31","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31199","119901","2","2023/01/15 15:00:00"
"32","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31207","120701","2","2023/01/15 15:00:00"
"33","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31209","120901","2","2023/01/15 15:00:00"
"34","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31210","121001","2","2023/01/15 15:00:00"
"35","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31211","121101","2","2023/01/15 15:00:00"
"36","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31215","121501","2","2023/01/15 15:00:00"
"37","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31225","122501","2","2023/01/15 15:00:00"
"38","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31229","122901","2","2023/01/15 15:00:00"
"39","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31233","123301","2","2023/01/15 15:00:00"
"40","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31236","123601","2","2023/01/15 15:00:00"
"41","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31238","123801","2","2023/01/15 15:00:00"
"42","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31240","124001","2","2023/01/15 15:00:00"
"43","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31076","107601","2","2023/01/15 15:00:00"
"44","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31080","108001","2","2023/01/15 15:00:00"
"45","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31082","108201","2","2023/01/15 15:00:00"
"46","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31085","108501","2","2023/01/15 15:00:00"
"47","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31089","108901","2","2023/01/15 15:00:00"
"48","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31090","109001","2","2023/01/15 15:00:00"
"49","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31101","110101","2","2023/01/15 15:00:00"
"50","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31105","110501","2","2023/01/15 15:00:00"
"51","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31112","111201","2","2023/01/15 15:00:00"
"52","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31116","111601","2","2023/01/15 15:00:00"
"53","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31121","112101","2","2023/01/15 15:00:00"
"54","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31123","112301","2","2023/01/15 15:00:00"
"55","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31130","113001","2","2023/01/15 15:00:00"
"56","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31132","113201","2","2023/01/15 15:00:00"
"57","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31135","113501","2","2023/01/15 15:00:00"
"58","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31141","114101","2","2023/01/15 15:00:00"
"59","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31146","114601","2","2023/01/15 15:00:00"
"60","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31147","114701","2","2023/01/15 15:00:00"
"61","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31156","115601","2","2023/01/15 15:00:00"
"62","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31158","115801","2","2023/01/15 15:00:00"
"63","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31168","116801","2","2023/01/15 15:00:00"
"64","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31174","117401","2","2023/01/15 15:00:00"
"65","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31178","117801","2","2023/01/15 15:00:00"
"66","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31192","119201","2","2023/01/15 15:00:00"
"67","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31208","120801","2","2023/01/15 15:00:00"
"68","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31212","121201","2","2023/01/15 15:00:00"
"69","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31221","122101","2","2023/01/15 15:00:00"
"70","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31224","122401","2","2023/01/15 15:00:00"
"71","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31228","122801","2","2023/01/15 15:00:00"
"72","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31235","123501","2","2023/01/15 15:00:00"
"73","100","0","0","0","28023","0","0","2030/08/01 14:59:59","0","31241","124101","2","2023/01/15 15:00:00"
"1","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31009","100901","2","2023/01/15 15:00:00"
"2","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31010","101001","2","2023/01/15 15:00:00"
"3","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31011","101101","2","2023/01/15 15:00:00"
"4","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31012","101201","2","2023/01/15 15:00:00"
"5","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31018","101801","2","2023/01/15 15:00:00"
"6","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31028","102801","2","2023/01/15 15:00:00"
"7","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31029","102901","2","2023/01/15 15:00:00"
"8","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31030","103001","2","2023/01/15 15:00:00"
"9","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31032","103201","2","2023/01/15 15:00:00"
"10","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31043","104301","2","2023/01/15 15:00:00"
"11","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31049","104901","2","2023/01/15 15:00:00"
"12","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31053","105301","2","2023/01/15 15:00:00"
"13","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31057","105701","2","2023/01/15 15:00:00"
"14","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31047","104701","2","2023/01/15 15:00:00"
"15","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31063","106301","2","2023/01/15 15:00:00"
"16","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31036","103601","2","2023/01/15 15:00:00"
"17","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31044","104401","2","2023/01/15 15:00:00"
"18","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31037","103701","2","2023/01/15 15:00:00"
"19","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31056","105601","2","2023/01/15 15:00:00"
"20","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31014","101401","2","2023/01/15 15:00:00"
"21","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31092","109201","2","2023/01/15 15:00:00"
"22","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31094","109401","2","2023/01/15 15:00:00"
"23","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31095","109501","2","2023/01/15 15:00:00"
"24","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31096","109601","2","2023/01/15 15:00:00"
"25","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31107","110701","2","2023/01/15 15:00:00"
"26","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31108","110801","2","2023/01/15 15:00:00"
"27","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31113","111301","2","2023/01/15 15:00:00"
"28","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31114","111401","2","2023/01/15 15:00:00"
"29","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31065","106501","2","2023/01/15 15:00:00"
"30","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31117","111701","2","2023/01/15 15:00:00"
"31","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31122","112201","2","2023/01/15 15:00:00"
"32","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31110","111001","2","2023/01/15 15:00:00"
"33","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31109","110901","2","2023/01/15 15:00:00"
"34","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31127","112701","2","2023/01/15 15:00:00"
"35","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31128","112801","2","2023/01/15 15:00:00"
"36","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31129","112901","2","2023/01/15 15:00:00"
"37","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31066","106601","2","2023/01/15 15:00:00"
"38","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31133","113301","2","2023/01/15 15:00:00"
"39","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31136","113601","2","2023/01/15 15:00:00"
"40","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31137","113701","2","2023/01/15 15:00:00"
"41","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31138","113801","2","2023/01/15 15:00:00"
"42","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31140","114001","2","2023/01/15 15:00:00"
"43","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31142","114201","2","2023/01/15 15:00:00"
"44","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31143","114301","2","2023/01/15 15:00:00"
"45","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31145","114501","2","2023/01/15 15:00:00"
"46","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31064","106401","2","2023/01/15 15:00:00"
"47","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31157","115701","2","2023/01/15 15:00:00"
"48","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31159","115901","2","2023/01/15 15:00:00"
"49","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31160","116001","2","2023/01/15 15:00:00"
"50","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31162","116201","2","2023/01/15 15:00:00"
"51","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31163","116301","2","2023/01/15 15:00:00"
"52","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31165","116501","2","2023/01/15 15:00:00"
"53","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31166","116601","2","2023/01/15 15:00:00"
"54","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31167","116701","2","2023/01/15 15:00:00"
"55","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31169","116901","2","2023/01/15 15:00:00"
"56","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31171","117101","2","2023/01/15 15:00:00"
"57","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31173","117301","2","2023/01/15 15:00:00"
"58","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31175","117501","2","2023/01/15 15:00:00"
"59","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31176","117601","2","2023/01/15 15:00:00"
"60","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31179","117901","2","2023/01/15 15:00:00"
"61","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31190","119001","2","2023/01/15 15:00:00"
"62","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31191","119101","2","2023/01/15 15:00:00"
"63","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31193","119301","2","2023/01/15 15:00:00"
"64","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31164","116401","2","2023/01/15 15:00:00"
"65","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31213","121301","2","2023/01/15 15:00:00"
"66","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31214","121401","2","2023/01/15 15:00:00"
"67","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31216","121601","2","2023/01/15 15:00:00"
"68","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31220","122001","2","2023/01/15 15:00:00"
"69","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31219","121901","2","2023/01/15 15:00:00"
"70","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31222","122201","2","2023/01/15 15:00:00"
"71","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31223","122301","2","2023/01/15 15:00:00"
"72","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31226","122601","2","2023/01/15 15:00:00"
"73","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31227","122701","2","2023/01/15 15:00:00"
"74","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31231","123101","2","2023/01/15 15:00:00"
"75","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31232","123201","2","2023/01/15 15:00:00"
"76","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31237","123701","2","2023/01/15 15:00:00"
"77","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31239","123901","2","2023/01/15 15:00:00"
"78","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31242","124201","2","2023/01/15 15:00:00"
"79","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31005","100501","2","2023/01/15 15:00:00"
"80","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31006","100601","2","2023/01/15 15:00:00"
"81","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31007","100701","2","2023/01/15 15:00:00"
"82","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31008","100801","2","2023/01/15 15:00:00"
"83","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31013","101301","2","2023/01/15 15:00:00"
"84","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31015","101501","2","2023/01/15 15:00:00"
"85","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31016","101601","2","2023/01/15 15:00:00"
"86","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31017","101701","2","2023/01/15 15:00:00"
"87","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31020","102001","2","2023/01/15 15:00:00"
"88","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31023","102301","2","2023/01/15 15:00:00"
"89","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31026","102601","2","2023/01/15 15:00:00"
"90","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31027","102701","2","2023/01/15 15:00:00"
"91","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31031","103101","2","2023/01/15 15:00:00"
"92","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31033","103301","2","2023/01/15 15:00:00"
"93","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31038","103801","2","2023/01/15 15:00:00"
"94","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31042","104201","2","2023/01/15 15:00:00"
"95","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31045","104501","2","2023/01/15 15:00:00"
"96","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31046","104601","2","2023/01/15 15:00:00"
"97","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31048","104801","2","2023/01/15 15:00:00"
"98","100","0","0","0","28024","0","0","2030/08/01 14:59:59","0","31051","105101","2","2023/01/15 15:00:00"
