de2092427af9a573887315f997612f0519e639c558ae55a40760cf484e28cb30,1bfc6381cf5542293f39b92b14d0c163ef534e50ddab066684522362bd13ea1b,9bf9a0f15d4fa75df7527a1664ecd0be962e0d25bb1078e50f622e77e3e6a1c8,adbbdce0a4dff456e70121835c05ca97062d085b557bf9880f2ff6a1d333600d,5580fabf3af0c1ba426d860bd46833108570f0071fc5200d6b8eee85d2f68aa5,30f8a352f512f693e5931162e12d129cb9a401fdb93d68092d9f0c76c8e057ae,419e94da5fbdd957246f4d68b5962093d07e89d7fae589920b6502d3d223c347,b02fd3f1c29738de8d051bc7884ffaa0d61076ab607f3f1bba84e2c340132423,9f9e0e298ec143cd1bfbcdf07dbaa22a8bca65a2553467f0ce76e06a3ae7cfc2,2b3b70e85311e20d2fcb5d517e8e7284082985eaeefe005a1cf5ab1d1db0a803,e1704ee59c5447f4d3043538e6af292cc807482f809223c2d560ed7aa8c745f2,d0af02e76989b48288b41a26e469343d78118105b3ddff333cda1d7c8c9faf5d,5805e4955e9bc67fa47d712ba4a7e0f407bbc50f4935cb36d505c5acd6e1d03f,d047d6dc437a921b61cb521a26380828f4b39b123867b35371a4e8ea931883c6,60d54946201bfc48b98e065757c26ddf322f8a2879ed660897a259ea319a30df,9ab214f30358a72966d9f19a4fbda9c07da981d31f260dd8bc4798a9f21fb2db,b7dee657025fa8cc3ba5b8e07d189dc5ca365bbda93d4267da085953b1d94b71,02b78d227e15b5c21c78c74fa0c0a7b3a64d0bdc7efeaae39f8c2b7ffb9944c5,90ee6d56e0fcbdca03f33774dd65a629a56e9f78bb6c16cc535e5742127c542b,3a4e81e4592d1b59ffe544637fbaa85f027bf0e28e7b177b852a194236b0b0cb
"0","0","8","0","2","0","3","0","0","1001205","3100103","2","2","90006","0","30","20003","0","0","18"
"0","0","6","0","4","0","10","0","0","1001205","3100102","2","2","90006","0","20","20003","0","0","19"
"0","0","2","0","11","0","30","0","0","1001205","3100101","2","2","90006","0","10","20003","0","0","20"
"0","0","4","0","1","0","1","0","0","1001206","3100104","2","2","90006","0","5","20003","0","0","21"
"0","0","3","0","2","0","3","0","0","1001206","3100103","2","2","90006","0","4","20003","0","0","22"
"0","0","2","0","4","0","10","0","0","1001206","3100102","2","2","90006","0","3","20003","0","0","23"
"0","0","1","0","11","0","30","0","0","1001206","3100101","2","2","90006","0","2","20003","0","0","24"
"0","0","4","0","1","0","1","0","0","1001207","3100104","2","2","90006","0","5","20003","0","0","25"
"0","0","3","0","2","0","3","0","0","1001207","3100103","2","2","90006","0","4","20003","0","0","26"
"0","0","2","0","4","0","10","0","0","1001207","3100102","2","2","90006","0","3","20003","0","0","27"
"0","0","1","0","11","0","30","0","0","1001207","3100101","2","2","90006","0","2","20003","0","0","28"
"0","0","4","0","1","0","1","0","0","1001208","3100104","2","2","90006","0","5","20003","0","0","29"
"0","0","3","0","2","0","3","0","0","1001208","3100103","2","2","90006","0","4","20003","0","0","30"
"0","0","2","0","4","0","10","0","0","1001208","3100102","2","2","90006","0","3","20003","0","0","31"
"0","0","1","0","11","0","30","0","0","1001208","3100101","2","2","90006","0","2","20003","0","0","32"
"0","0","4","0","1","0","1","0","0","1001209","3100104","2","2","90006","0","5","20003","0","0","33"
"0","0","3","0","2","0","3","0","0","1001209","3100103","2","2","90006","0","4","20003","0","0","34"
"0","0","2","0","4","0","10","0","0","1001209","3100102","2","2","90006","0","3","20003","0","0","35"
"0","0","1","0","11","0","30","0","0","1001209","3100101","2","2","90006","0","2","20003","0","0","36"
"0","0","4","0","1","0","1","0","0","1001210","3100104","2","2","90006","0","5","20003","0","0","37"
"0","0","3","0","2","0","3","0","0","1001210","3100103","2","2","90006","0","4","20003","0","0","38"
"0","0","2","0","4","0","10","0","0","1001210","3100102","2","2","90006","0","3","20003","0","0","39"
"0","0","1","0","11","0","30","0","0","1001210","3100101","2","2","90006","0","2","20003","0","0","40"
"0","0","5","0","1","0","1","0","0","1002201","3100104","2","2","90006","0","20","20003","0","0","41"
"0","0","4","0","2","0","3","0","0","1002201","3100103","2","2","90006","0","15","20003","0","0","42"
"0","0","3","0","4","0","10","0","0","1002201","3100102","2","2","90006","0","10","20003","0","0","43"
"0","0","1","0","11","0","30","0","0","1002201","3100101","2","2","90006","0","5","20003","0","0","44"
"0","0","5","0","1","0","1","0","0","1002202","3100104","2","2","90006","0","20","20003","0","0","45"
"0","0","4","0","2","0","3","0","0","1002202","3100103","2","2","90006","0","15","20003","0","0","46"
"0","0","3","0","4","0","10","0","0","1002202","3100102","2","2","90006","0","10","20003","0","0","47"
"0","0","1","0","11","0","30","0","0","1002202","3100101","2","2","90006","0","5","20003","0","0","48"
"0","0","5","0","1","0","1","0","0","1002203","3100104","2","2","90006","0","20","20003","0","0","49"
"0","0","4","0","2","0","3","0","0","1002203","3100103","2","2","90006","0","15","20003","0","0","50"
"0","0","3","0","4","0","10","0","0","1002203","3100102","2","2","90006","0","10","20003","0","0","51"
"0","0","1","0","11","0","30","0","0","1002203","3100101","2","2","90006","0","5","20003","0","0","52"
"0","0","5","0","1","0","1","0","0","1002204","3100104","2","2","90006","0","20","20003","0","0","53"
"0","0","4","0","2","0","3","0","0","1002204","3100103","2","2","90006","0","15","20003","0","0","54"
"0","0","3","0","4","0","10","0","0","1002204","3100102","2","2","90006","0","10","20003","0","0","55"
"0","0","1","0","11","0","30","0","0","1002204","3100101","2","2","90006","0","5","20003","0","0","56"
"0","0","10","0","1","0","1","0","0","1002205","3100104","2","2","90006","0","40","20003","0","0","57"
"0","0","8","0","2","0","3","0","0","1002205","3100103","2","2","90006","0","30","20003","0","0","58"
"0","0","6","0","4","0","10","0","0","1002205","3100102","2","2","90006","0","20","20003","0","0","59"
"0","0","2","0","11","0","30","0","0","1002205","3100101","2","2","90006","0","10","20003","0","0","60"
"0","0","4","0","1","0","1","0","0","1002206","3100104","2","2","90006","0","10","20003","0","0","61"
"0","0","3","0","2","0","3","0","0","1002206","3100103","2","2","90006","0","8","20003","0","0","62"
"0","0","2","0","4","0","10","0","0","1002206","3100102","2","2","90006","0","6","20003","0","0","63"
"0","0","1","0","11","0","30","0","0","1002206","3100101","2","2","90006","0","4","20003","0","0","64"
"0","0","4","0","1","0","1","0","0","1002207","3100104","2","2","90006","0","10","20003","0","0","65"
"0","0","3","0","2","0","3","0","0","1002207","3100103","2","2","90006","0","8","20003","0","0","66"
"0","0","2","0","4","0","10","0","0","1002207","3100102","2","2","90006","0","6","20003","0","0","67"
"0","0","1","0","11","0","30","0","0","1002207","3100101","2","2","90006","0","4","20003","0","0","68"
"0","0","4","0","1","0","1","0","0","1002208","3100104","2","2","90006","0","10","20003","0","0","69"
"0","0","3","0","2","0","3","0","0","1002208","3100103","2","2","90006","0","8","20003","0","0","70"
"0","0","2","0","4","0","10","0","0","1002208","3100102","2","2","90006","0","6","20003","0","0","71"
"0","0","1","0","11","0","30","0","0","1002208","3100101","2","2","90006","0","4","20003","0","0","72"
"0","0","4","0","1","0","1","0","0","1002209","3100104","2","2","90006","0","10","20003","0","0","73"
"0","0","3","0","2","0","3","0","0","1002209","3100103","2","2","90006","0","8","20003","0","0","74"
"0","0","2","0","4","0","10","0","0","1002209","3100102","2","2","90006","0","6","20003","0","0","75"
"0","0","1","0","11","0","30","0","0","1002209","3100101","2","2","90006","0","4","20003","0","0","76"
"0","0","4","0","1","0","1","0","0","1002210","3100104","2","2","90006","0","10","20003","0","0","77"
"0","0","3","0","2","0","3","0","0","1002210","3100103","2","2","90006","0","8","20003","0","0","78"
"0","0","2","0","4","0","10","0","0","1002210","3100102","2","2","90006","0","6","20003","0","0","79"
"0","0","1","0","11","0","30","0","0","1002210","3100101","2","2","90006","0","4","20003","0","0","80"
"0","0","5","0","1","0","1","0","0","1003201","3100104","2","2","90006","0","20","20003","0","0","81"
"0","0","4","0","2","0","3","0","0","1003201","3100103","2","2","90006","0","15","20003","0","0","82"
"0","0","3","0","4","0","10","0","0","1003201","3100102","2","2","90006","0","10","20003","0","0","83"
"0","0","1","0","11","0","30","0","0","1003201","3100101","2","2","90006","0","5","20003","0","0","84"
"0","0","5","0","1","0","1","0","0","1003202","3100104","2","2","90006","0","20","20003","0","0","85"
"0","0","4","0","2","0","3","0","0","1003202","3100103","2","2","90006","0","15","20003","0","0","86"
"0","0","3","0","4","0","10","0","0","1003202","3100102","2","2","90006","0","10","20003","0","0","87"
"0","0","1","0","11","0","30","0","0","1003202","3100101","2","2","90006","0","5","20003","0","0","88"
"0","0","5","0","1","0","1","0","0","1003203","3100104","2","2","90006","0","20","20003","0","0","89"
"0","0","4","0","2","0","3","0","0","1003203","3100103","2","2","90006","0","15","20003","0","0","90"
"0","0","3","0","4","0","10","0","0","1003203","3100102","2","2","90006","0","10","20003","0","0","91"
"0","0","1","0","11","0","30","0","0","1003203","3100101","2","2","90006","0","5","20003","0","0","92"
"0","0","5","0","1","0","1","0","0","1003204","3100104","2","2","90006","0","20","20003","0","0","93"
"0","0","4","0","2","0","3","0","0","1003204","3100103","2","2","90006","0","15","20003","0","0","94"
"0","0","3","0","4","0","10","0","0","1003204","3100102","2","2","90006","0","10","20003","0","0","95"
"0","0","1","0","11","0","30","0","0","1003204","3100101","2","2","90006","0","5","20003","0","0","96"
"0","0","10","0","1","0","1","0","0","1003205","3100104","2","2","90006","0","40","20003","0","0","97"
"0","0","8","0","2","0","3","0","0","1003205","3100103","2","2","90006","0","30","20003","0","0","98"
"0","0","6","0","4","0","10","0","0","1003205","3100102","2","2","90006","0","20","20003","0","0","99"
"0","0","2","0","11","0","30","0","0","1003205","3100101","2","2","90006","0","10","20003","0","0","100"
"0","0","4","0","1","0","1","0","0","1003206","3100104","2","2","90006","0","10","20003","0","0","101"
"0","0","3","0","2","0","3","0","0","1003206","3100103","2","2","90006","0","8","20003","0","0","102"
"0","0","2","0","4","0","10","0","0","1003206","3100102","2","2","90006","0","6","20003","0","0","103"
"0","0","1","0","11","0","30","0","0","1003206","3100101","2","2","90006","0","4","20003","0","0","104"
"0","0","4","0","1","0","1","0","0","1003207","3100104","2","2","90006","0","10","20003","0","0","105"
"0","0","3","0","2","0","3","0","0","1003207","3100103","2","2","90006","0","8","20003","0","0","106"
"0","0","2","0","4","0","10","0","0","1003207","3100102","2","2","90006","0","6","20003","0","0","107"
"0","0","1","0","11","0","30","0","0","1003207","3100101","2","2","90006","0","4","20003","0","0","108"
"0","0","4","0","1","0","1","0","0","1003208","3100104","2","2","90006","0","10","20003","0","0","109"
"0","0","3","0","2","0","3","0","0","1003208","3100103","2","2","90006","0","8","20003","0","0","110"
"0","0","2","0","4","0","10","0","0","1003208","3100102","2","2","90006","0","6","20003","0","0","111"
"0","0","1","0","11","0","30","0","0","1003208","3100101","2","2","90006","0","4","20003","0","0","112"
"0","0","4","0","1","0","1","0","0","1003209","3100104","2","2","90006","0","10","20003","0","0","113"
"0","0","3","0","2","0","3","0","0","1003209","3100103","2","2","90006","0","8","20003","0","0","114"
"0","0","2","0","4","0","10","0","0","1003209","3100102","2","2","90006","0","6","20003","0","0","115"
"0","0","1","0","11","0","30","0","0","1003209","3100101","2","2","90006","0","4","20003","0","0","116"
"0","0","4","0","1","0","1","0","0","1003210","3100104","2","2","90006","0","10","20003","0","0","117"
"0","0","3","0","2","0","3","0","0","1003210","3100103","2","2","90006","0","8","20003","0","0","118"
"0","0","2","0","4","0","10","0","0","1003210","3100102","2","2","90006","0","6","20003","0","0","119"
"0","0","1","0","11","0","30","0","0","1003210","3100101","2","2","90006","0","4","20003","0","0","120"
"0","0","5","0","1","0","1","0","0","1004201","3100104","2","2","90006","0","20","20003","0","0","121"
"0","0","4","0","2","0","3","0","0","1004201","3100103","2","2","90006","0","15","20003","0","0","122"
"0","0","3","0","4","0","10","0","0","1004201","3100102","2","2","90006","0","10","20003","0","0","123"
"0","0","1","0","11","0","30","0","0","1004201","3100101","2","2","90006","0","5","20003","0","0","124"
"0","0","5","0","1","0","1","0","0","1004202","3100104","2","2","90006","0","20","20003","0","0","125"
"0","0","4","0","2","0","3","0","0","1004202","3100103","2","2","90006","0","15","20003","0","0","126"
"0","0","3","0","4","0","10","0","0","1004202","3100102","2","2","90006","0","10","20003","0","0","127"
"0","0","1","0","11","0","30","0","0","1004202","3100101","2","2","90006","0","5","20003","0","0","128"
"0","0","5","0","1","0","1","0","0","1004203","3100104","2","2","90006","0","20","20003","0","0","129"
"0","0","4","0","2","0","3","0","0","1004203","3100103","2","2","90006","0","15","20003","0","0","130"
"0","0","3","0","4","0","10","0","0","1004203","3100102","2","2","90006","0","10","20003","0","0","131"
"0","0","1","0","11","0","30","0","0","1004203","3100101","2","2","90006","0","5","20003","0","0","132"
"0","0","5","0","1","0","1","0","0","1004204","3100104","2","2","90006","0","20","20003","0","0","133"
"0","0","4","0","2","0","3","0","0","1004204","3100103","2","2","90006","0","15","20003","0","0","134"
"0","0","3","0","4","0","10","0","0","1004204","3100102","2","2","90006","0","10","20003","0","0","135"
"0","0","1","0","11","0","30","0","0","1004204","3100101","2","2","90006","0","5","20003","0","0","136"
"0","0","10","0","1","0","1","0","0","1004205","3100104","2","2","90006","0","40","20003","0","0","137"
"0","0","8","0","2","0","3","0","0","1004205","3100103","2","2","90006","0","30","20003","0","0","138"
"0","0","6","0","4","0","10","0","0","1004205","3100102","2","2","90006","0","20","20003","0","0","139"
"0","0","2","0","11","0","30","0","0","1004205","3100101","2","2","90006","0","10","20003","0","0","140"
"0","0","4","0","1","0","1","0","0","1004206","3100104","2","2","90006","0","10","20003","0","0","141"
"0","0","3","0","2","0","3","0","0","1004206","3100103","2","2","90006","0","8","20003","0","0","142"
"0","0","2","0","4","0","10","0","0","1004206","3100102","2","2","90006","0","6","20003","0","0","143"
"0","0","1","0","11","0","30","0","0","1004206","3100101","2","2","90006","0","4","20003","0","0","144"
"0","0","4","0","1","0","1","0","0","1004207","3100104","2","2","90006","0","10","20003","0","0","145"
"0","0","3","0","2","0","3","0","0","1004207","3100103","2","2","90006","0","8","20003","0","0","146"
"0","0","2","0","4","0","10","0","0","1004207","3100102","2","2","90006","0","6","20003","0","0","147"
"0","0","1","0","11","0","30","0","0","1004207","3100101","2","2","90006","0","4","20003","0","0","148"
"0","0","4","0","1","0","1","0","0","1004208","3100104","2","2","90006","0","10","20003","0","0","149"
"0","0","3","0","2","0","3","0","0","1004208","3100103","2","2","90006","0","8","20003","0","0","150"
"0","0","2","0","4","0","10","0","0","1004208","3100102","2","2","90006","0","6","20003","0","0","151"
"0","0","1","0","11","0","30","0","0","1004208","3100101","2","2","90006","0","4","20003","0","0","152"
"0","0","4","0","1","0","1","0","0","1004209","3100104","2","2","90006","0","10","20003","0","0","153"
"0","0","3","0","2","0","3","0","0","1004209","3100103","2","2","90006","0","8","20003","0","0","154"
"0","0","2","0","4","0","10","0","0","1004209","3100102","2","2","90006","0","6","20003","0","0","155"
"0","0","1","0","11","0","30","0","0","1004209","3100101","2","2","90006","0","4","20003","0","0","156"
"0","0","4","0","1","0","1","0","0","1004210","3100104","2","2","90006","0","10","20003","0","0","157"
"0","0","3","0","2","0","3","0","0","1004210","3100103","2","2","90006","0","8","20003","0","0","158"
"0","0","2","0","4","0","10","0","0","1004210","3100102","2","2","90006","0","6","20003","0","0","159"
"0","0","1","0","11","0","30","0","0","1004210","3100101","2","2","90006","0","4","20003","0","0","160"
